UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL121054,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,6,3,34,9,13,4,4,0,3,4,127
UCL121055,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,29,8,6,0,3,0,3,4,77
UCL121056,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,29,0,14,0,3,4,13,0,95
UCL121057,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,28,3,5,37,0,16,3,8,0,11,3,104
UCL121058,0,0,0,58,4,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,3,74,17,0,93,8,34,6,13,3,21,11,278
UCL121059,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,19,4,9,0,0,0,0,3,62
UCL121060,0,0,0,22,3,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,39,0,10,4,0,5,13,8,135
UCL121061,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,28,9,8,0,4,0,11,10,80
UCL121062,3,0,0,38,0,0,0,4,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,6,30,9,3,41,14,14,4,0,3,3,10,131
UCL121063,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,6,0,30
UCL121064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,13,0,0,0,4,0,7,6,53
UCL121065,0,0,0,4,4,0,0,6,0,0,0,0,0,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,21,0,13,0,0,0,18,14,78
UCL121066,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,20,0,8,0,3,0,4,4,61
UCL121067,0,0,0,7,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,4,0,5,0,5,4,51
UCL121068,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,37,13,0,64,9,20,0,13,0,29,14,204
UCL121069,0,0,0,66,5,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,58,6,16,0,6,0,0,3,148
UCL121070,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,8,4,11,9,10,0,9,5,0,0,60
UCL121071,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,19,0,11,3,0,0,9,0,61
UCL121072,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,24,5,12,0,4,0,4,10,88
UCL121073,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,9,0,5,0,7,3,49
UCL121074,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,3,5,0,6,0,6,3,39
UCL121075,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,14,0,9,4,0,0,0,0,57
UCL121076,0,0,0,16,3,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,3,25,10,3,43,10,22,3,6,0,13,9,136
UCL121077,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,30,4,9,0,4,0,3,3,87
UCL121078,0,0,0,16,4,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,33,3,10,4,7,0,7,4,93
UCL121079,0,0,0,4,6,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,19,0,9,0,10,4,5,3,74
UCL121080,0,0,0,26,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,46,6,13,4,4,0,4,5,113
UCL121081,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,29,0,10,0,5,0,0,4,78
UCL121082,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,35,4,18,0,10,0,6,5,102
UCL121083,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,17,0,12,3,9,5,13,5,76
UCL121084,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,55,9,3,40,7,15,3,4,0,4,0,138
UCL121085,0,0,0,42,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,44,5,17,4,5,0,8,8,132
UCL121086,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,0,14,5,6,0,9,3,64
UCL121087,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,24,9,13,0,0,6,8,0,66
UCL121088,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,4,15,0,4,0,5,10,67
UCL121089,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,34,6,12,0,4,0,6,11,103
UCL121090,0,0,0,19,7,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,26,8,16,0,9,0,8,3,113
UCL121091,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,33,3,4,0,6,0,10,4,92
UCL121092,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,9,4,49,13,22,7,3,0,8,5,152
UCL121093,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,34,15,19,3,9,0,22,7,145
UCL121094,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,6,11,0,8,0,10,6,47
UCL121095,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,31,0,14,3,4,0,4,9,97
UCL121096,0,0,0,12,0,4,0,0,0,3,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,29,0,10,0,5,0,3,7,78
UCL121097,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,18,0,9,0,5,0,0,5,73
UCL121098,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,29,0,10,7,4,0,6,3,100
UCL121099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,18,6,3,3,3,0,8,0,55
UCL121100,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,3,34,9,0,45,6,13,7,9,0,9,7,140
UCL121101,0,5,0,13,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,3,0,17,7,3,36,7,18,4,5,4,16,7,126
UCL121102,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,18,14,3,15,4,18,0,13,3,12,6,100
UCL121103,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,21,5,10,0,13,0,14,8,100
UCL121104,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,31,0,10,0,4,0,8,0,77
UCL121105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,6,0,11,3,37
UCL121106,0,0,0,14,0,0,0,5,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,31,4,7,5,0,0,3,8,78
UCL121107,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,5,24,5,0,26,3,15,5,0,0,9,5,93
UCL121108,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,31,6,9,0,6,3,7,0,81
UCL121109,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,15,3,4,0,7,0,11,4,63
UCL121110,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,15,14,0,33,3,15,0,5,0,10,0,110
UCL121111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,14,0,4,0,11,0,3,5,47
UCL121112,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,32,4,17,0,4,0,0,4,99
UCL121113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,0,3,0,0,0,4,0,36
UCL121114,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,34,5,13,0,4,0,5,4,95
UCL121115,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,5,5,6,0,0,5,41
UCL121116,0,0,0,52,6,0,0,3,0,3,0,0,5,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,43,13,0,51,15,23,0,0,3,8,5,159
UCL121117,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,21,3,12,0,0,0,8,3,65
UCL121118,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,6,3,22,6,15,3,4,3,0,0,76
UCL121119,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,35,0,11,0,6,0,8,0,95
UCL121120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,21
UCL121121,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,23,0,5,6,4,0,0,5,65
UCL121122,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,14,6,17,0,0,0,5,4,72
UCL121123,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,10,3,9,5,3,5,69
UCL121124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,3,0,5,0,26
UCL121125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,20,0,12,0,4,3,11,4,69
UCL121126,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,27,5,9,0,4,0,3,0,75
UCL121127,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,20,7,12,3,5,6,5,3,97
UCL121128,0,0,0,22,0,0,0,5,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,47,12,22,0,3,0,7,10,133
UCL122001,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,5,0,4,0,4,3,35
UCL122002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,14
UCL122003,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,6,6,4,4,4,3,0,51
UCL122004,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,4,0,3,0,4,3,22
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,3,0,24
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,3,0,0,0,6,0,24
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,0,3,12,0,28
UCL122008,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,3,3,0,0,0,0,4,31
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,3,3,0,4,0,5,0,37
UCL122010,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,18,0,10,0,0,0,0,0,48
UCL122011,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,14,4,6,0,0,0,0,5,52
UCL122012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,8,0,0,0,0,0,22
UCL122013,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,11
UCL122014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,4,0,5,0,32
UCL122015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,18
UCL122016,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,4,5,0,0,0,0,0,30
UCL122017,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,10,0,0,4,0,0,0,0,27
UCL122018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,0,3,3,3,0,25
UCL122019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,3,22
UCL122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,9
UCL122021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,16
UCL122022,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,23,4,7,0,4,0,7,4,60
UCL122023,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,21,0,9,0,3,0,10,4,61
UCL122024,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,5,3,3,0,29
UCL122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,5,0,0,0,5,3,34
UCL122026,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,4,0,0,3,4,0,32
UCL122027,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,0,14
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,11,0,3,0,0,0,0,0,25
UCL122029,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,23
UCL122030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,8,0,8,0,4,0,38
UCL122031,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,5,4,0,0,0,0,7,69
UCL122032,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,5,7,0,4,0,5,3,43
UCL122033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,4,4,0,0,0,3,0,33
UCL122034,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,3,0,33
UCL122035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,4,0,3,0,3,5,36
UCL122036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,7,0,5,4,15
UCL122037,0,0,0,13,7,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,0,4,0,4,0,0,4,43
UCL122038,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,9,0,5,0,0,0,31
UCL122039,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,12,0,8,3,0,3,7,0,38
UCL122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
UCL122041,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,11,4,9,0,9,0,4,0,40
UCL122042,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,7,0,4,4,5,0,6,0,37
UCL122043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,6,3,0,0,0,3,0,27
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,8
UCL122045,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,3,3,25
UCL122046,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,3,0,35
UCL122047,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,8,0,0,0,4,0,0,0,34
UCL122048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,3,9,3,21
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,17
UCL122050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
UCL122051,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,5,0,22
UCL122052,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,3,0,6,0,29
UCL122053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,4,0,16
UCL122054,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,9,0,0,0,4,0,37
UCL122055,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,10,0,0,0,0,0,0,0,36
UCL122056,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,3,3,0,3,0,5,4,40
UCL122057,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,13,0,3,0,0,0,0,0,34
UCL122058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,5,0,4,0,4,0,41
UCL122059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,7,0,0,0,4,3,48
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,5,0,0,0,5,0,33
UCL122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,5,0,0,0,0,3,30
UCL122063,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,5,0,3,0,0,4,27
UCL122064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,4,0,0,0,5,0,22
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,3,0,0,0,3,0,25
UCL122066,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,5,11,0,0,0,0,0,53
UCL122067,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,5,0,5,0,6,3,38
UCL122068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
UCL122069,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12,0,0,0,4,0,0,3,30
UCL122070,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,17,3,9,7,0,0,7,0,64
UCL122071,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,0,4,0,3,0,0,0,44
UCL122072,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,21
UCL122073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,8,3,25
UCL122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7
UCL122075,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,6,4,0,0,0,3,0,40
UCL122076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,5,0,3,0,0,0,0,0,26
UCL122077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,5,0,0,3,4,0,32
UCL122078,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,3,0,3,0,22
UCL122079,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,6,0,8,0,0,0,6,0,34
UCL122080,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,12,8,6,5,0,3,4,0,67
