UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL115124,1066,1054,2118,198,228,427,447,496,941,35,26,64,60,71,134,0,0,0,11,14,19,7,8,8,3,7,7,0,6,6,0,0,0,561,625,1184,62,87,147,29,27,54,850,964,1821,103,118,224,2026,2134,4160
UCL115125,917,920,1836,136,124,266,304,367,664,9,15,25,11,5,21,0,0,0,6,4,12,0,0,0,9,4,10,9,7,14,0,0,0,339,399,736,9,18,20,17,4,23,499,551,1046,108,114,224,1523,1585,3104
UCL115126,310,291,603,48,41,92,91,103,191,6,7,10,11,11,29,4,3,3,0,0,6,0,0,0,6,3,14,0,0,0,0,0,0,122,130,254,7,9,14,4,6,8,179,189,368,25,19,47,515,499,1018
UCL115127,332,315,645,63,70,132,170,160,329,4,3,8,6,7,13,0,0,0,4,0,3,0,0,0,0,3,3,0,0,0,0,0,0,187,176,355,3,10,16,3,0,3,254,253,505,60,59,119,642,630,1272
UCL115128,476,550,1029,93,101,195,192,223,419,35,42,74,27,49,76,9,12,18,4,0,4,0,6,6,7,6,5,0,0,0,0,0,0,276,324,606,43,43,84,17,23,34,429,496,924,68,90,158,978,1135,2113
UCL115129,533,499,1022,53,53,105,148,148,297,5,4,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,161,152,315,27,24,55,15,5,17,250,245,493,52,44,93,832,781,1615
UCL115130,1026,973,2000,174,196,364,366,380,739,4,8,9,15,16,30,3,0,5,9,7,8,0,0,7,0,0,4,10,8,20,0,0,0,407,417,827,6,15,22,3,6,8,586,630,1220,141,180,318,1755,1780,3533
UCL115131,1135,1132,2267,209,207,421,423,452,876,15,20,33,23,33,56,6,8,13,3,6,9,0,0,4,4,8,13,5,3,8,0,0,0,484,525,1010,9,20,34,8,15,27,713,770,1483,103,108,210,1956,2005,3957
UCL115132,465,463,930,73,87,164,82,98,180,14,17,29,9,4,18,3,4,5,0,0,0,0,0,0,0,0,0,18,17,34,0,0,0,121,139,263,24,18,40,10,0,13,226,249,475,46,28,72,736,745,1482
UCL115133,722,824,1543,119,127,241,377,381,756,10,7,17,13,11,26,4,0,3,0,3,4,3,4,3,0,0,0,10,5,16,0,0,0,412,418,833,6,15,21,9,4,7,539,564,1101,72,78,146,1335,1464,2799
UCL115134,1135,1233,2364,272,301,572,190,208,399,7,7,15,28,24,56,4,3,7,5,3,9,0,0,0,0,0,3,18,16,38,0,0,0,257,272,527,25,21,44,22,24,40,573,606,1176,108,141,247,1814,1980,3792
UCL115135,697,811,1507,141,195,335,157,180,336,3,8,8,78,101,176,0,0,0,9,0,13,4,6,12,0,3,3,0,0,0,0,0,0,252,302,552,9,12,23,8,16,24,410,520,927,116,143,251,1220,1471,2695
UCL115136,550,555,1103,75,83,169,306,287,593,4,0,6,4,5,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,297,612,9,10,14,3,4,13,407,399,804,36,41,78,992,998,1991
UCL115137,928,952,1886,252,282,535,480,565,1040,3,4,15,3,12,15,0,0,0,0,5,7,0,0,3,0,0,0,5,0,7,0,0,0,500,593,1088,20,20,44,17,16,35,788,912,1701,108,111,219,1828,1971,3801
UCL115138,138,158,295,161,184,346,449,542,994,17,16,36,18,21,37,0,0,0,3,6,5,0,0,0,3,9,10,9,6,12,0,0,0,496,594,1090,24,28,45,5,11,21,692,815,1502,36,34,75,867,1009,1872
UCL115139,635,661,1298,156,183,336,39,35,72,195,191,384,10,20,26,0,0,0,0,3,7,6,5,5,4,5,7,0,0,0,0,0,0,257,247,506,11,12,24,6,3,10,424,446,870,149,160,311,1207,1269,2477
UCL115140,293,296,593,42,34,74,128,137,258,9,14,19,15,7,21,0,0,0,4,0,4,0,0,0,0,0,3,46,51,94,0,0,0,201,208,405,8,7,13,3,4,5,246,248,496,42,43,89,593,591,1183
UCL115141,376,380,749,105,125,229,99,120,218,11,13,23,16,20,41,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,143,156,300,3,7,10,7,7,21,261,298,555,57,62,118,692,739,1425
UCL115142,644,653,1297,103,113,221,172,194,367,14,16,35,8,16,24,0,0,4,4,0,3,0,3,0,0,0,4,55,54,105,0,0,0,247,292,539,6,9,14,0,0,9,361,417,782,71,85,158,1080,1155,2232
UCL115143,615,707,1318,128,155,286,171,219,393,8,18,28,20,23,48,0,0,0,0,4,8,0,0,0,0,4,0,6,4,9,0,0,0,209,269,479,6,8,21,10,7,16,355,442,796,78,68,150,1046,1218,2262
UCL115144,691,711,1404,133,145,283,255,271,530,14,13,22,16,17,37,4,4,6,0,4,5,0,0,0,5,0,8,3,0,3,0,0,0,295,319,615,22,20,40,9,3,14,464,489,951,125,131,256,1279,1331,2611
UCL115145,340,398,740,43,59,98,135,192,330,17,22,36,10,12,26,0,0,4,3,0,3,0,0,0,5,6,6,6,6,8,0,0,0,175,243,414,11,9,22,10,8,18,241,315,552,38,51,91,620,762,1381
UCL115146,713,834,1544,87,77,158,285,313,597,8,8,14,8,11,17,0,0,0,0,0,3,4,5,6,3,7,18,19,21,38,6,4,10,327,381,706,36,21,56,12,12,21,460,489,950,65,63,128,1235,1380,2617
UCL115147,135,160,293,67,76,137,201,262,458,5,11,20,10,17,32,0,0,0,9,4,14,0,0,0,3,0,3,9,14,26,0,0,0,235,315,559,13,11,23,4,0,12,324,407,726,21,19,42,478,590,1067
UCL115148,371,382,753,104,135,232,77,70,150,0,5,5,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,85,180,4,13,14,0,0,0,196,233,430,62,58,121,627,671,1297
UCL115149,199,178,372,50,60,110,69,75,147,5,0,5,5,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,91,167,10,11,17,4,4,9,145,167,312,307,279,590,650,625,1276
UCL115150,314,335,649,15,17,33,110,140,249,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,151,255,7,16,18,3,3,6,135,185,318,20,28,49,470,540,1014
UCL115151,636,610,1248,91,111,196,177,196,376,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,186,199,387,3,3,9,8,9,17,290,320,616,60,46,104,986,977,1963
UCL115152,306,334,643,62,55,124,73,74,147,0,0,0,15,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,94,179,0,4,7,5,9,16,159,158,320,54,59,111,523,550,1078
UCL115153,328,340,672,70,98,162,75,73,148,0,0,3,9,10,20,0,0,0,0,0,3,0,0,3,0,0,4,3,0,0,0,0,0,85,90,181,23,17,39,5,6,4,179,212,389,93,120,218,607,675,1279
UCL115154,408,390,799,101,120,214,72,84,158,6,5,3,21,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,107,204,11,5,13,4,0,11,214,229,439,111,104,214,737,720,1458
UCL115155,1019,1044,2062,343,415,752,272,284,559,13,9,15,17,16,36,0,0,0,4,3,11,0,0,0,0,0,0,6,4,11,0,0,0,317,320,640,63,53,120,19,22,40,743,809,1549,346,313,660,2108,2168,4271
UCL115156,324,298,620,46,54,104,46,52,91,49,62,106,4,9,15,17,22,37,0,3,9,0,0,3,0,4,7,0,0,0,0,0,0,123,146,266,7,3,7,4,3,7,180,208,388,114,126,240,621,632,1250
UCL115157,372,382,749,64,77,138,123,104,229,6,5,7,7,8,15,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,137,124,258,0,8,9,4,0,4,205,204,407,59,64,117,636,645,1283
UCL115158,684,712,1400,194,243,441,123,126,245,7,8,18,22,29,50,11,3,14,10,16,30,4,6,10,0,0,0,7,7,13,0,0,0,192,194,384,19,24,43,0,5,6,402,468,874,122,118,237,1213,1300,2512
UCL115159,567,556,1122,65,51,111,168,176,342,5,3,4,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,179,187,358,8,9,12,7,8,15,260,249,508,34,44,73,862,845,1700
UCL115160,763,736,1501,78,81,161,404,415,814,6,0,10,9,11,18,4,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,423,432,851,11,14,22,12,9,20,522,533,1055,52,43,92,1333,1316,2650
UCL115161,1154,1259,2413,218,229,446,432,476,908,0,5,7,29,23,53,0,0,3,0,5,6,5,3,4,4,0,8,0,0,0,0,0,0,479,521,998,11,13,23,23,10,29,731,771,1501,177,193,372,2062,2220,4288
UCL115162,720,732,1456,193,216,408,291,339,625,20,13,30,51,45,98,0,3,3,7,5,6,3,3,3,0,0,5,0,4,4,0,0,0,370,415,779,36,27,62,14,9,24,603,666,1270,42,45,88,1372,1443,2815
UCL115163,554,580,1139,40,40,73,254,271,528,3,5,3,3,5,9,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,263,286,553,11,4,14,8,7,12,324,330,654,31,47,84,907,959,1871
UCL115164,382,378,752,17,14,29,194,208,398,0,0,4,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,198,212,414,4,0,4,3,0,10,225,233,457,42,43,85,645,655,1297
UCL115165,310,299,616,50,48,98,81,79,157,5,0,6,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85,176,13,11,16,0,4,5,151,144,296,42,36,75,504,487,991
UCL121001,253,267,523,33,34,69,57,53,115,3,6,3,0,3,11,0,0,6,5,4,7,0,0,0,5,0,3,8,3,12,0,0,0,77,70,149,8,9,18,3,3,6,123,118,243,27,27,55,406,418,821
UCL121002,157,156,313,30,29,60,32,34,65,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,75,0,7,6,0,0,0,73,72,145,43,44,89,272,274,543
UCL121003,206,207,416,19,18,41,72,78,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,0,0,0,82,83,167,3,7,9,0,0,0,101,116,219,20,20,42,329,344,674
UCL121004,203,203,405,60,74,138,123,111,232,5,0,11,10,10,17,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,137,124,258,3,0,3,3,0,3,203,202,407,17,27,40,417,434,852
UCL121005,201,184,387,11,15,28,60,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,42,105,0,0,5,0,4,0,69,65,139,7,12,18,289,265,551
UCL121006,191,177,370,17,17,36,50,55,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,50,59,113,3,0,3,0,0,4,72,77,155,41,33,71,298,285,590
UCL121007,256,273,525,58,63,120,22,33,56,39,47,83,3,8,10,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,69,88,155,5,10,20,7,6,17,142,170,315,47,50,91,448,489,929
UCL121008,128,115,244,19,18,33,0,12,13,3,0,4,18,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,51,0,0,0,0,4,4,47,47,93,92,84,176,267,246,514
UCL121009,191,214,411,28,37,68,73,82,162,0,0,0,14,11,27,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,99,98,194,5,3,16,0,0,0,128,137,274,82,61,148,413,415,826
UCL121010,140,132,275,48,43,86,75,92,166,0,0,3,4,10,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,87,108,195,12,16,21,3,0,3,146,160,303,27,28,56,313,316,635
UCL121011,240,245,483,32,39,69,64,78,140,0,0,0,3,10,14,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,77,89,166,4,11,11,3,3,6,123,136,261,66,61,132,423,447,875
UCL121012,274,275,553,7,4,10,103,113,215,5,0,4,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,110,120,231,3,5,7,0,0,4,120,122,246,11,7,19,408,408,817
UCL121013,164,183,348,39,47,91,32,50,83,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,56,93,11,9,16,3,4,8,97,121,213,55,69,125,316,373,683
UCL121014,152,127,278,19,22,39,50,49,98,3,0,4,7,7,11,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,59,64,123,7,0,10,0,0,0,81,83,174,30,18,54,264,230,497
UCL121015,241,222,462,19,21,38,66,73,134,9,5,13,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,73,83,157,5,5,15,0,5,3,105,105,211,10,16,22,355,349,697
UCL121016,143,144,290,7,7,16,52,57,104,5,3,3,12,9,22,0,0,0,0,0,3,0,0,0,0,0,0,7,3,6,0,0,0,65,67,141,6,6,11,0,0,0,85,81,167,32,35,63,257,259,518
UCL121017,25,20,40,33,33,66,289,296,584,5,3,4,0,5,4,0,0,0,0,3,8,0,0,0,0,0,0,0,3,3,0,0,0,297,305,600,7,5,13,0,0,4,338,344,684,9,8,20,366,374,747
UCL121018,264,253,515,36,36,70,95,80,175,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,101,88,191,0,0,0,6,4,14,144,127,265,17,16,37,427,394,818
UCL121019,231,223,462,25,26,51,59,58,112,0,5,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,66,60,127,3,0,8,0,0,0,90,87,184,10,3,15,340,318,656
UCL121020,143,143,285,8,6,12,83,70,148,4,14,13,4,11,15,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,99,187,3,4,9,5,0,6,113,108,224,14,11,25,262,264,529
UCL121021,153,153,313,45,37,79,29,32,59,4,3,9,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,83,4,0,6,0,0,3,84,82,171,45,22,69,287,264,547
UCL121022,175,189,368,49,41,90,51,60,118,0,0,4,3,6,9,0,6,6,0,5,3,3,5,4,0,0,0,0,0,0,0,0,0,64,71,137,0,4,7,0,0,0,115,115,234,44,48,94,334,359,692
UCL121023,153,134,285,21,11,31,84,92,184,0,3,3,4,7,7,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,91,111,199,0,0,0,3,4,9,117,122,244,27,24,48,297,278,579
UCL121024,169,179,358,23,20,45,39,38,79,0,0,0,6,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,46,94,0,0,0,4,0,6,69,72,138,13,18,28,250,268,520
UCL121025,223,228,456,10,11,19,47,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,79,0,3,3,0,0,0,57,41,103,9,11,17,289,283,574
UCL121026,240,251,494,58,61,113,99,93,191,3,3,11,10,5,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,104,224,13,4,17,0,6,3,184,178,358,33,44,77,457,470,930
UCL121027,158,164,327,52,47,89,25,45,73,4,4,4,19,21,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,75,127,0,3,3,4,0,6,107,120,227,17,18,35,282,300,584
UCL121028,229,184,413,24,28,52,98,100,199,0,0,3,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,116,116,232,0,3,4,0,0,6,147,142,290,25,20,49,401,351,752
UCL121029,165,160,324,24,27,49,63,60,122,0,0,0,5,9,15,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,68,69,133,0,4,4,6,0,7,91,97,195,20,16,37,276,274,551
UCL121030,264,229,486,47,49,101,44,59,101,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,63,111,5,4,4,0,0,0,104,114,223,52,62,113,417,402,824
UCL121031,230,248,483,47,47,93,117,143,264,5,6,11,4,10,17,0,7,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,133,163,296,3,7,14,0,0,0,187,223,410,32,41,77,448,517,968
UCL121032,199,223,420,40,46,85,39,41,83,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,90,12,7,14,0,0,0,89,98,186,37,37,74,330,357,689
UCL121033,121,110,235,24,28,51,52,67,115,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,70,124,0,0,0,0,4,3,87,102,185,32,28,58,235,235,478
UCL121034,185,181,366,71,68,142,84,105,191,10,9,18,17,10,32,0,0,5,0,6,11,0,0,0,0,0,0,5,9,9,0,0,0,119,135,256,23,20,39,0,4,4,217,229,441,33,23,56,436,433,866
UCL121035,283,276,561,14,23,40,169,172,342,5,4,5,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,185,358,5,5,14,12,6,12,212,217,426,39,16,55,532,517,1053
UCL121036,323,328,646,56,70,127,188,211,397,18,10,28,16,16,30,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,6,7,224,252,473,12,10,18,8,6,16,298,337,635,24,30,52,649,690,1341
UCL121037,233,215,449,32,48,75,82,76,161,3,0,4,3,7,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,94,93,182,0,7,9,0,0,0,124,143,269,22,16,38,383,373,755
UCL121038,160,145,301,24,25,47,42,39,81,0,3,7,0,3,4,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,44,51,99,4,8,11,0,7,4,77,91,166,56,36,89,290,267,559
UCL121039,158,157,311,9,14,30,80,96,172,10,19,29,9,10,12,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,94,121,219,19,13,39,3,0,5,128,157,286,46,46,92,333,359,695
UCL121040,175,163,337,4,6,10,48,46,96,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,47,100,3,7,8,0,0,0,60,55,115,16,16,31,248,238,491
UCL121041,171,175,348,30,29,64,41,52,95,0,5,7,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,50,66,115,0,0,0,0,0,0,82,91,172,20,24,44,274,293,564
UCL121042,152,149,298,11,16,29,62,66,130,5,7,8,0,0,3,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,74,72,150,8,5,18,0,0,0,95,97,196,13,30,40,260,269,536
UCL121043,221,209,432,29,22,52,57,61,116,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,124,3,0,6,0,0,0,94,90,187,4,4,10,315,312,626
UCL121044,139,142,281,13,12,23,56,52,104,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,54,109,0,3,3,0,0,0,71,69,139,38,46,87,254,258,508
UCL121045,150,142,286,16,20,38,68,73,135,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,75,142,0,0,0,0,0,0,89,93,184,18,14,35,253,247,501
UCL121046,128,132,260,16,24,40,30,21,46,0,3,7,0,0,0,0,0,4,0,0,0,0,0,0,6,4,4,38,35,74,0,0,0,71,67,137,3,6,7,5,0,4,93,97,191,3,5,7,227,232,455
UCL121047,138,148,290,19,28,50,42,34,77,0,7,4,8,4,6,0,0,0,4,6,4,0,0,0,0,0,0,39,38,78,0,0,0,87,87,177,0,4,0,0,0,0,111,114,227,18,17,35,271,279,547
UCL121048,146,141,287,12,17,32,74,62,131,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,65,145,0,0,0,0,0,0,94,80,171,9,4,19,250,224,478
UCL121049,196,179,378,21,14,34,34,40,75,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,44,83,15,14,26,3,0,5,81,63,141,49,30,79,319,280,597
UCL121050,175,209,389,27,27,54,29,36,69,0,3,6,17,20,36,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,51,66,116,3,0,6,6,0,3,80,105,184,33,44,80,290,358,650
UCL121051,271,243,514,53,67,122,61,59,122,17,20,37,3,3,8,5,5,9,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,86,89,175,3,3,3,4,0,3,143,162,307,38,37,76,454,442,903
UCL121052,205,202,405,21,36,56,95,92,189,3,0,0,3,6,13,3,0,4,3,0,6,0,0,3,0,0,0,9,8,14,0,0,0,119,109,230,16,16,40,3,4,4,164,169,330,35,31,64,401,393,799
UCL121053,202,189,388,48,45,97,33,31,64,15,18,31,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,51,103,5,3,12,0,0,0,106,106,212,49,49,101,356,344,705
UCL121054,256,283,537,3,0,4,89,81,169,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,83,174,0,5,5,0,0,0,99,89,187,10,5,9,358,375,740
UCL121055,174,182,356,52,46,96,47,40,91,9,9,21,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,71,61,134,6,4,13,0,4,6,133,118,243,23,16,40,329,315,643
UCL121056,249,244,489,54,52,109,71,93,170,4,6,12,8,7,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,80,113,195,4,3,4,7,5,13,149,171,315,13,22,32,404,434,836
UCL121057,262,225,482,10,13,19,65,67,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,133,0,5,3,3,0,0,75,82,158,4,6,9,342,311,649
UCL121058,521,524,1044,57,71,133,228,237,464,10,10,9,4,9,14,0,0,0,0,0,3,0,0,3,5,4,11,4,7,10,0,0,0,248,260,512,4,4,12,3,7,9,317,344,660,38,22,62,876,892,1774
UCL121059,177,182,360,42,40,77,42,50,94,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,98,3,4,3,0,0,0,94,93,184,20,17,33,286,291,577
UCL121060,321,311,633,52,40,96,74,86,157,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,83,170,0,0,5,0,4,0,139,132,267,11,15,26,469,457,930
UCL121061,138,119,252,11,7,24,111,106,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,107,221,0,3,5,6,0,6,122,119,250,16,13,22,278,249,523
UCL121062,283,296,578,43,35,80,81,85,167,0,4,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,173,0,4,6,0,0,5,130,127,266,7,7,15,423,434,853
UCL121063,128,128,264,26,31,60,108,125,237,6,3,12,4,7,10,4,0,4,4,0,4,0,0,0,3,0,4,5,4,7,0,0,0,133,141,275,0,4,5,0,0,4,159,181,341,24,21,45,313,333,643
UCL121064,214,191,406,21,18,42,62,65,126,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,72,75,145,4,0,8,4,0,3,96,101,198,15,23,42,324,317,643
UCL121065,233,240,478,26,32,60,104,112,223,3,3,7,11,17,27,4,4,4,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,127,140,265,0,3,3,0,0,3,155,170,329,39,34,73,429,450,879
UCL121066,127,140,263,19,22,42,63,59,123,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,74,57,128,0,0,0,0,0,0,87,84,174,25,6,33,239,236,470
UCL121067,204,251,449,60,73,131,53,59,115,3,4,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,64,69,135,3,9,14,5,0,5,132,151,280,28,28,54,360,425,785
UCL121068,530,559,1090,109,114,215,229,271,504,13,12,24,9,19,25,3,4,6,0,3,4,0,0,0,6,7,7,50,54,107,0,0,0,308,374,680,8,10,18,3,3,9,431,496,932,52,52,104,1014,1105,2118
UCL121069,187,160,352,13,14,25,173,161,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,174,169,339,0,4,8,4,0,3,193,187,377,0,0,0,381,348,731
UCL121070,171,194,366,8,15,23,47,38,83,0,0,0,0,5,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,36,90,9,4,13,3,0,0,70,60,127,9,15,23,246,264,517
UCL121071,178,166,342,30,30,55,30,22,48,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,31,25,61,0,7,3,9,3,7,68,61,130,18,22,35,257,248,507
UCL121072,186,163,348,36,33,68,98,104,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,98,110,211,3,3,3,3,0,5,144,146,290,47,48,89,371,358,729
UCL121073,222,194,411,25,27,53,12,17,31,38,40,72,0,6,8,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,58,63,123,0,0,0,0,3,5,86,98,181,41,37,79,344,322,670
UCL121074,139,150,292,30,22,47,74,60,135,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,72,151,14,19,32,0,0,0,123,109,231,7,11,19,269,275,543
