UCL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
UCL121019,4,25,0,6,0,0,0,0,0,35,0,15,0,9,0,0,0,0,0,24,6,10,0,3,17,0,0,0,0,37,3,11,0,0,0,3,0,5,0,16,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,63,4,19,25,0,0,0,0,141,4,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,9,16,0,0,0,3,3,0,42,3,0,9,0,0,0,3,0,0,14,3,3,3,0,0,0,0,0,0,9,9,35,4,4,0,0,0,0,0,51,4,21,0,9,0,0,0,0,0,30,13,10,0,9,15,3,3,0,0,54,3,8,0,9,6,3,0,5,0,28,0,4,0,0,3,0,0,0,0,8
UCL121020,0,16,0,4,0,0,0,0,0,19,0,10,0,5,0,0,0,0,0,12,3,8,0,0,16,0,0,0,0,29,4,4,0,6,3,4,0,0,0,26,0,8,0,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,10,19,23,6,0,3,0,123,0,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,3,0,0,16,3,0,12,0,0,0,0,0,0,18,5,4,0,4,0,0,0,4,0,14,5,20,0,4,0,0,0,0,0,27,0,17,0,5,0,0,0,0,0,24,10,16,0,0,18,0,0,0,0,41,4,10,0,8,3,0,0,0,0,29,0,18,0,3,0,3,0,0,0,29
UCL121021,0,0,0,7,5,0,0,0,0,12,0,24,0,0,0,0,0,0,0,27,3,3,0,3,7,0,0,0,0,14,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,3,18,14,0,0,3,0,86,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,7,3,0,28,3,0,5,0,0,0,5,0,0,9,5,8,0,0,0,0,0,3,0,17,0,7,0,10,5,0,0,0,0,21,0,27,0,0,0,0,0,0,0,31,4,3,0,3,10,0,0,5,0,23,0,0,3,11,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
UCL121022,0,8,0,3,0,0,0,0,0,13,0,13,0,3,0,0,0,0,0,19,0,0,0,0,4,3,0,0,0,11,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,8,7,26,8,13,15,8,5,8,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,4,0,25,0,0,10,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,7,0,10,0,3,0,5,0,0,0,17,5,15,0,3,0,0,0,0,0,22,0,0,0,0,4,3,0,0,0,15,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
UCL121023,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,6,0,0,0,5,3,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,15,0,8,14,3,0,4,6,43,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,17,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,6,6,0,0,6,3,0,0,0,17,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,5
UCL121024,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,0,0,0,17,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,10,0,12,14,7,0,0,0,67,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,21,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,0,5,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,4,0,0,0,21,0,0,0,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
UCL121025,5,14,0,4,0,0,0,0,0,23,0,9,0,8,6,0,0,0,0,20,3,3,0,5,13,0,0,0,0,23,0,5,0,8,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,3,25,26,7,0,5,3,121,0,8,0,0,0,0,0,6,0,15,0,9,0,0,0,0,0,0,0,12,7,6,7,0,0,3,3,0,0,29,3,0,13,0,0,0,0,4,0,21,0,3,4,0,0,0,0,4,0,16,5,17,0,4,0,0,0,0,0,28,0,18,0,9,6,0,0,0,3,27,11,10,0,5,13,0,0,0,0,39,3,13,0,6,0,0,0,0,0,29,5,10,3,0,4,0,0,0,0,15
UCL121026,0,20,0,14,0,6,0,0,0,37,4,30,0,6,3,0,0,0,0,47,4,5,0,0,11,0,0,0,0,29,4,10,0,5,0,0,0,0,0,21,3,5,0,0,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,73,4,29,25,6,0,3,5,167,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,5,4,11,0,5,0,0,6,0,36,4,5,20,0,0,0,0,3,0,37,0,0,0,0,0,0,0,4,0,9,3,24,0,10,0,6,0,0,0,42,3,41,0,6,3,0,0,0,0,63,9,9,0,4,11,0,0,0,0,47,5,8,0,5,0,0,0,0,0,27,3,3,5,0,0,0,0,0,0,11
UCL121027,3,14,0,0,3,0,0,0,0,28,0,18,0,4,0,0,0,0,0,26,0,3,0,4,15,3,0,0,0,27,0,3,0,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,4,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,45,4,19,25,10,4,10,0,127,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,11,0,4,10,3,0,0,6,0,0,25,5,5,12,0,0,0,3,4,0,27,4,0,0,0,0,0,0,0,0,3,4,22,0,4,3,0,0,3,0,41,0,26,0,4,0,0,0,6,0,30,4,3,0,4,15,5,0,0,0,36,0,3,0,10,0,0,0,6,0,21,0,4,0,0,0,0,0,0,0,6
UCL121028,0,9,0,0,0,0,0,0,0,20,4,10,0,4,4,0,0,0,0,24,0,8,0,0,11,4,0,0,0,19,3,7,0,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,5,21,21,5,0,0,4,109,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,5,12,0,0,0,0,5,0,26,0,3,20,0,0,0,0,0,0,34,0,0,0,3,0,0,0,3,0,7,0,9,0,0,0,0,0,0,0,20,5,13,0,9,4,0,0,0,0,38,3,9,0,3,11,4,0,0,0,28,7,12,0,16,4,0,0,0,0,36,0,9,3,0,0,0,0,0,0,12
UCL121029,0,7,0,3,0,0,0,0,0,15,3,5,0,0,0,0,0,0,0,11,0,6,0,0,4,9,0,0,0,17,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,5,15,10,6,6,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,8,0,29,0,0,5,0,0,0,4,5,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,6,0,0,0,0,0,13,3,5,0,0,0,0,0,0,0,11,0,6,0,0,3,6,0,0,0,17,0,0,0,10,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3
UCL121030,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,6,3,0,0,6,4,0,0,0,25,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,15,4,15,15,4,3,6,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,4,9,3,0,39,0,0,6,0,0,0,0,0,0,3,5,5,0,0,0,0,0,6,0,14,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,8,3,0,0,8,4,0,4,0,29,7,3,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3
UCL121031,0,21,3,7,0,0,0,0,0,34,3,18,0,5,5,0,0,0,0,33,5,0,0,3,19,7,0,0,0,42,5,16,0,7,8,0,0,0,0,32,0,3,0,0,0,0,0,0,0,7,0,0,6,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,11,22,55,9,28,39,11,0,7,0,170,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,5,16,3,0,0,6,0,0,34,10,0,13,0,0,0,0,5,0,35,0,5,3,0,0,0,0,0,0,10,4,25,3,6,0,0,0,0,0,46,3,21,5,12,5,3,0,0,0,41,18,8,0,4,18,8,0,0,0,61,6,17,0,10,5,4,0,0,0,48,0,0,0,0,0,3,0,0,0,11
UCL121032,0,6,0,7,0,0,0,0,0,14,3,9,0,3,0,0,0,0,0,21,0,3,0,0,3,0,0,0,0,12,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,23,0,18,18,4,0,6,0,76,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,6,0,0,18,0,0,3,0,0,0,0,0,0,11,0,0,4,0,0,0,0,3,0,10,0,8,0,7,0,0,0,0,0,17,5,15,0,3,0,0,0,0,0,24,5,3,0,4,8,0,4,0,0,26,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
UCL121033,0,21,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,19,0,0,0,0,4,3,0,3,0,11,0,8,0,7,3,0,0,0,0,25,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,3,20,12,6,0,6,0,89,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,6,0,19,0,0,8,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,17,0,3,0,0,8,3,0,3,0,19,9,12,0,11,3,0,0,0,0,36,0,3,4,5,0,0,0,4,0,10
UCL121034,0,23,0,3,0,0,0,0,3,34,5,17,0,4,0,0,0,0,0,26,10,7,0,4,17,9,0,6,4,53,3,10,0,14,0,0,0,0,0,27,3,3,0,0,0,4,0,0,0,13,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,23,61,8,28,27,19,0,14,7,194,0,0,5,0,0,0,0,0,0,10,3,4,0,3,0,0,0,0,0,11,12,10,28,0,0,0,9,3,4,65,13,3,21,6,0,9,0,0,0,45,9,0,3,3,3,3,0,0,0,15,0,26,0,5,0,0,0,0,3,45,6,28,3,0,0,0,0,0,0,35,28,10,4,5,17,13,0,6,4,85,7,6,0,18,0,0,0,0,0,35,7,3,0,6,0,4,0,0,0,17
UCL121035,3,12,5,15,0,0,0,0,0,31,0,3,0,7,0,0,0,0,0,18,6,6,0,7,24,6,0,0,0,46,6,0,0,24,9,0,0,5,0,39,0,0,0,0,0,0,0,0,0,5,0,0,5,11,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,7,53,32,6,3,6,0,162,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,32,0,3,0,15,0,0,63,0,0,14,0,0,0,3,5,0,20,0,0,0,0,0,0,0,0,0,9,6,16,5,14,0,0,0,0,0,40,0,8,0,7,0,0,0,0,0,20,8,10,5,7,24,5,0,7,0,58,6,5,0,24,9,0,0,5,0,45,0,0,0,0,0,0,0,0,0,4
UCL121036,3,16,5,10,3,0,0,0,0,42,4,13,0,4,0,0,0,0,0,28,12,14,0,3,32,0,0,0,0,63,7,16,0,18,8,0,0,0,0,44,0,0,0,4,0,0,0,0,0,3,6,0,5,5,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,70,12,50,52,8,0,3,0,225,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,15,5,29,0,4,0,8,3,0,70,7,4,20,0,0,0,0,3,0,43,3,3,4,0,0,0,5,0,0,17,4,29,5,15,3,0,0,0,0,56,10,20,0,4,0,0,0,0,0,35,16,22,6,8,36,5,0,7,0,91,9,13,0,31,8,0,0,0,0,72,0,3,0,6,0,0,0,0,0,7
UCL121037,0,13,0,5,0,0,0,0,0,22,0,20,0,3,3,0,0,0,0,26,7,0,0,4,8,0,0,0,0,23,0,11,0,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,10,30,19,6,0,4,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,23,7,0,0,0,5,0,41,3,0,20,0,0,0,0,3,0,27,0,3,4,0,0,5,0,0,0,13,0,20,0,9,0,0,0,0,0,26,4,30,0,3,3,0,0,0,0,46,6,5,0,0,9,3,0,6,0,34,4,11,3,9,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3
UCL121038,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,4,0,17,3,6,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,15,3,4,3,10,0,63,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,19,0,0,3,0,0,0,0,5,0,10,0,0,0,0,0,0,3,6,0,9,0,5,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,4,0,0,0,3,7,3,4,0,21,7,6,0,9,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0
UCL121039,3,6,0,5,0,0,0,0,4,22,4,7,0,0,3,0,0,0,0,18,11,5,0,0,0,0,0,0,0,19,6,10,0,3,5,0,0,0,0,27,3,3,0,0,4,5,0,0,0,19,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,30,41,8,22,20,8,0,0,4,131,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,5,9,0,0,0,0,0,0,19,4,5,17,0,0,0,0,0,0,29,4,4,0,0,0,0,0,0,0,7,5,11,0,5,0,0,0,0,4,24,3,14,0,0,0,0,0,0,0,18,20,5,0,0,0,4,0,0,0,44,13,17,0,10,6,0,0,3,0,51,5,12,0,5,7,5,0,0,0,32
UCL121040,0,18,0,6,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,22,7,4,0,5,20,3,0,0,0,37,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,44,3,15,22,4,0,0,0,108,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,5,0,0,34,0,0,9,0,0,0,0,0,0,8,3,3,4,0,0,0,0,3,0,13,0,20,0,6,0,0,0,0,0,32,4,21,0,0,0,0,0,0,0,26,9,9,0,3,20,4,0,3,0,48,0,7,3,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
UCL121041,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,11,3,0,0,6,9,0,0,0,0,19,0,3,0,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,4,24,16,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,23,5,0,5,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,9,0,9,0,3,0,0,0,0,0,14,4,0,0,6,9,0,4,0,0,25,0,4,0,22,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4
UCL121042,0,10,0,0,0,0,0,0,0,16,3,18,0,0,0,0,0,0,0,23,6,12,0,0,4,0,0,0,0,21,0,7,0,0,4,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,48,0,3,14,0,0,0,0,83,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,23,0,0,7,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,6,0,22,4,0,0,0,0,0,0,27,3,24,0,0,0,0,0,0,0,30,9,19,0,0,4,0,0,0,0,30,8,18,0,6,4,0,0,0,0,29,0,3,0,0,0,0,0,0,0,8
UCL121043,0,14,0,5,0,0,0,0,0,20,3,16,0,0,0,0,0,0,0,19,8,9,0,0,12,3,0,0,0,29,0,4,0,3,4,0,0,0,0,12,4,6,0,0,5,3,0,0,0,12,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,9,10,30,8,0,3,0,124,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,3,21,0,0,0,0,0,0,34,10,0,17,0,0,0,0,0,0,32,4,0,5,0,4,0,0,0,0,16,0,17,0,5,0,0,0,0,0,21,6,15,0,0,0,0,0,0,0,26,15,13,0,0,12,6,0,0,0,55,5,7,0,7,3,0,0,0,0,17,0,7,0,0,5,3,0,0,0,15
UCL121044,0,5,0,3,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,3,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,3,17,11,5,4,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,0,17,6,0,8,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,12,0,10,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,20,0,3,0,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3
