UCL_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
UCL112002,126,15,238,0,0,22,16,26,0,63,3,0,27,12,20,0,67,5,3,22,28,53,0,110,0,0,7,11,33,0,65,22,20,108,45,69,6,269,10,7,28,23,72,10,143,27,24,217,102,202,11,583,173,103,571,144,223,5,1225,152,107,613,353,586,50,1851,13,0,24,17,16,0,69,11,0,35,40,137,5,231,9,0,24,18,39,27,116,474,288,1889,1014,2056,158,5879,8,5,28,18,88,7,151,6,0,22,16,171,0,212,35,11,125,88,522,18,807,10,0,35,37,82,4,166,19,9,61,89,781,22,974,0,0,8,21,112,5,141,29,11,151,105,424,29,750,20,0,96,66,252,26,471,10,0,41,47,200,11,301,11,0,48,21,48,4,132,17,3,58,48,73,0,194,0,0,26,26,64,0,118,66,27,197,77,128,12,510,12,12,43,41,149,11,258,66,55,381,237,468,28,1232,295
UCL112003,104,17,282,9,6,11,18,21,3,66,16,7,43,18,0,7,76,16,6,33,30,26,7,112,4,0,15,13,27,0,69,78,29,162,75,69,9,421,9,10,40,35,37,3,131,107,43,161,81,77,9,475,360,124,453,105,118,15,1173,217,127,557,257,325,30,1511,23,21,55,25,31,7,155,18,5,48,33,55,7,163,6,3,39,19,21,31,119,933,389,1842,924,1118,153,5361,9,0,19,8,30,0,61,4,0,6,5,19,3,35,29,6,75,40,208,4,370,13,0,23,22,41,0,105,21,4,78,86,463,14,672,14,0,34,40,88,7,176,36,11,151,130,237,18,577,30,8,149,112,222,19,548,21,5,64,49,159,7,295,27,12,79,35,19,6,176,35,10,70,53,43,6,220,6,6,32,21,70,0,127,177,53,392,137,131,15,911,23,8,68,53,113,6,269,168,82,291,176,243,17,983,570
UCL112004,77,13,204,0,0,11,13,17,0,46,5,0,22,4,6,0,45,23,3,48,17,19,0,109,0,0,28,35,43,0,111,54,30,148,50,58,19,355,3,0,26,26,35,0,86,20,10,53,39,27,7,158,163,71,287,75,91,16,701,162,61,372,200,200,34,1034,6,4,17,18,12,0,66,7,4,15,31,65,4,119,12,8,22,24,25,9,105,512,218,1290,702,875,138,3734,5,0,21,19,48,3,96,4,0,8,6,32,0,53,42,5,106,60,193,9,416,4,0,16,5,21,0,51,11,4,82,74,501,23,695,25,0,53,36,86,9,210,41,15,133,98,193,32,511,31,9,138,93,154,18,438,16,3,41,55,88,11,211,14,0,46,13,9,0,98,46,20,116,44,35,6,265,10,3,55,51,71,8,193,135,52,367,115,99,18,789,8,3,44,46,102,10,221,50,30,116,91,79,5,364,245
UCL112005,147,14,229,0,0,5,5,18,0,35,0,0,5,0,0,0,7,0,0,4,23,35,0,65,0,0,0,9,36,0,55,4,3,25,23,50,0,110,5,0,11,8,68,6,98,0,9,30,49,73,4,162,26,34,124,49,118,6,353,28,24,146,171,442,23,837,0,0,10,10,18,6,38,0,0,8,38,86,0,134,3,0,10,13,35,12,65,79,74,457,513,1434,99,2654,0,0,5,3,31,8,45,4,0,14,40,447,5,517,6,4,37,54,238,8,349,0,0,8,10,55,4,66,0,0,16,23,322,8,372,3,0,4,13,91,9,120,5,5,34,51,261,9,362,10,4,55,55,259,21,402,0,0,9,25,127,7,164,0,0,13,8,3,0,22,3,0,16,27,38,3,90,0,0,9,23,58,0,94,12,9,41,40,79,4,184,0,3,16,25,148,11,204,8,10,43,82,197,14,354,40
UCL112006,153,19,324,0,0,7,6,41,6,60,6,5,14,12,10,0,45,4,3,33,28,60,8,131,4,0,9,13,47,6,86,24,26,121,45,95,12,319,17,0,23,24,84,5,144,45,34,176,126,155,7,543,126,97,526,147,220,19,1130,270,126,836,434,671,67,2405,0,4,28,14,46,0,101,6,3,19,48,147,6,229,9,6,22,15,70,38,157,628,323,2080,1080,2210,227,6554,7,8,52,26,97,6,201,12,0,17,12,148,8,198,55,5,107,48,320,22,565,5,0,25,26,76,8,152,16,6,79,79,852,15,1048,5,6,43,28,167,10,252,125,12,139,98,447,42,866,65,4,143,90,270,44,611,13,0,33,38,209,24,313,8,3,32,15,30,0,87,17,7,75,53,78,15,238,6,8,34,24,85,7,163,72,45,251,80,150,17,607,20,4,34,38,172,14,278,94,53,332,256,406,20,1169,176
UCL112007,29,8,69,0,0,5,0,5,0,13,0,0,3,0,0,0,3,0,0,0,11,9,0,24,0,0,0,0,10,0,14,4,0,14,7,11,5,37,4,0,5,5,12,0,18,0,7,24,17,24,0,72,18,19,85,16,24,0,165,18,42,91,58,79,5,293,0,0,0,0,7,0,12,0,0,6,13,19,0,48,0,0,0,3,5,5,15,48,76,293,183,280,26,908,0,0,23,10,21,6,56,0,0,0,0,5,0,5,5,4,21,16,89,4,138,0,0,4,5,15,0,18,3,0,19,12,209,3,245,0,0,5,7,22,4,36,3,0,29,12,41,9,92,0,0,23,37,70,11,139,0,0,3,3,24,0,32,0,0,5,0,0,0,5,0,0,6,15,9,0,35,0,0,6,0,19,0,24,3,0,34,18,14,5,78,0,0,7,7,21,0,37,4,9,43,38,56,4,147,24
UCL112008,92,11,166,0,0,0,0,9,5,20,0,0,5,0,0,0,9,0,0,11,12,18,0,42,0,0,3,18,37,4,65,4,9,36,18,32,7,100,0,0,5,11,33,0,50,6,11,32,33,45,0,131,41,31,168,59,86,6,395,53,35,227,166,372,61,918,0,0,5,0,16,3,28,0,0,10,25,66,6,102,0,0,12,14,26,20,76,123,89,578,476,1016,152,2432,0,0,8,10,32,4,56,0,0,4,0,16,0,22,0,0,3,15,84,9,116,5,3,8,8,31,8,54,7,0,24,34,376,16,457,0,0,3,8,17,3,28,7,8,50,62,222,24,369,11,0,47,81,198,27,365,0,0,5,9,58,7,81,0,0,5,0,11,0,23,3,0,15,30,21,4,78,0,0,6,23,61,5,98,15,15,78,43,55,8,210,0,0,8,22,72,4,105,18,18,65,73,102,5,274,56
UCL112009,97,9,171,0,0,0,13,34,4,48,3,0,12,7,9,0,26,6,5,6,13,20,3,51,0,0,4,16,30,4,54,10,6,45,39,52,5,155,0,0,10,23,48,4,92,29,32,86,99,163,0,416,57,49,218,77,107,3,516,92,81,323,256,411,33,1189,0,0,4,3,10,0,21,0,0,12,31,95,3,139,3,0,13,11,34,11,73,221,183,815,711,1391,106,3429,4,0,17,19,68,5,109,0,0,7,10,66,0,83,4,0,50,47,239,25,366,4,0,0,17,58,0,78,6,3,43,61,556,24,691,0,0,11,19,54,10,101,16,4,58,84,300,15,478,17,4,50,60,166,19,307,6,0,6,30,185,7,238,0,0,14,14,10,0,42,5,5,6,27,25,3,75,3,0,12,15,57,4,90,19,21,95,60,87,9,297,4,0,14,33,104,5,168,64,66,168,211,390,19,924,95
UCL112010,65,7,129,0,0,3,5,19,3,30,0,0,3,0,0,0,7,3,0,9,15,24,3,62,0,0,0,0,16,0,22,22,10,56,16,47,9,153,0,0,16,13,37,6,74,9,6,50,25,51,12,150,46,39,213,64,89,8,463,57,46,275,179,244,25,828,3,0,9,3,9,0,20,0,0,8,24,80,4,116,6,0,23,12,36,31,106,207,113,909,533,1044,164,2968,39,0,140,82,191,29,473,0,0,0,0,5,0,9,67,7,226,135,469,77,988,7,5,18,21,67,0,116,4,0,28,27,416,16,497,4,0,33,22,108,8,170,17,8,58,63,236,19,401,17,4,39,43,108,4,215,5,0,15,17,82,10,136,0,0,8,0,7,0,19,4,0,15,24,30,5,81,0,0,3,0,41,0,52,40,9,119,42,64,11,284,6,0,23,19,73,10,138,21,9,98,74,112,13,317,62
UCL112011,111,7,155,0,0,3,3,33,3,47,0,0,3,0,4,0,16,0,5,16,27,43,3,84,0,0,7,6,31,6,47,0,4,36,16,52,7,115,0,0,16,26,84,3,127,7,6,38,30,69,0,155,24,40,116,51,94,0,323,24,34,201,179,497,29,966,0,0,0,3,12,0,20,0,0,5,31,94,0,129,4,0,7,13,40,11,75,71,97,531,501,1497,85,2775,0,0,3,5,25,4,37,3,0,15,31,359,6,420,3,0,26,31,323,10,400,0,0,9,18,47,0,74,0,5,24,34,444,12,527,0,0,3,14,106,3,135,9,0,41,55,257,11,369,0,3,15,42,171,10,241,5,0,17,19,133,8,178,0,0,5,3,17,0,33,0,3,16,31,53,3,111,0,0,9,13,54,4,81,6,6,62,34,109,8,221,4,3,20,43,161,8,236,10,7,63,54,156,10,304,38
UCL112012,109,11,206,0,6,3,7,15,0,27,0,0,10,5,3,0,17,3,6,24,11,41,4,85,0,0,9,9,32,0,54,18,18,104,23,56,7,231,8,3,23,19,64,10,120,16,12,61,43,64,7,201,100,90,330,106,158,11,782,144,110,572,315,573,28,1742,3,0,13,3,18,0,42,7,3,25,46,88,0,169,9,4,26,16,30,19,109,345,268,1350,738,1573,131,4405,3,0,46,22,92,3,171,0,0,5,0,13,0,21,8,9,47,42,257,13,372,0,0,9,10,63,0,88,3,4,45,37,449,14,549,0,0,14,9,85,3,118,26,5,103,95,404,40,676,24,3,62,64,207,19,378,4,4,12,24,106,4,151,3,0,14,14,16,0,50,9,6,37,43,50,6,150,0,0,13,15,52,0,86,41,34,198,49,90,11,431,11,3,38,36,142,15,235,35,22,114,100,188,6,463,189
UCL112013,8,0,12,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,0,3,0,0,3,3,4,0,8,0,0,5,3,4,0,10,0,0,8,10,9,0,28,7,7,31,11,19,4,79,10,5,35,32,30,4,114,0,0,0,0,0,0,3,0,0,3,4,5,0,17,0,0,4,4,0,0,15,18,14,114,93,134,14,381,0,0,12,10,18,0,37,0,0,3,0,8,0,12,0,0,4,6,22,0,32,0,0,0,3,13,0,20,0,0,4,8,62,0,71,0,0,0,3,20,0,26,0,0,9,7,35,6,56,0,0,7,5,11,0,20,3,0,0,3,13,0,31,0,0,0,5,3,0,7,0,0,4,0,3,0,10,0,0,0,5,10,0,13,0,0,9,7,4,0,27,0,0,8,5,5,0,22,3,0,18,25,12,4,67,10
UCL112014,68,7,115,0,0,6,13,29,0,47,5,0,9,7,11,0,27,4,0,21,25,43,5,91,0,0,4,16,29,3,52,16,5,47,30,61,0,164,0,0,10,11,41,0,71,5,7,56,28,44,0,146,105,43,219,67,84,11,526,79,60,328,239,426,42,1164,6,0,5,8,11,0,35,8,0,22,31,84,0,153,6,0,13,18,37,27,96,242,130,820,608,1251,113,3167,0,0,5,4,26,0,37,4,0,5,20,97,0,131,11,6,41,62,249,5,377,4,6,3,18,66,5,107,3,3,40,64,614,19,744,4,5,19,19,70,0,120,8,0,42,64,224,17,361,10,0,22,31,137,10,218,7,3,16,34,144,13,219,8,0,17,12,27,0,60,11,4,39,31,56,5,145,0,0,7,21,54,3,91,53,18,108,60,106,4,346,3,3,21,24,108,0,168,20,17,80,87,106,7,311,163
UCL112015,191,11,296,4,0,0,14,34,0,51,0,0,3,7,3,3,16,0,0,8,19,38,0,65,0,0,6,10,52,7,78,10,14,57,29,52,9,172,3,0,25,35,68,13,145,23,20,91,91,133,10,368,80,74,205,95,156,7,621,122,94,441,310,660,58,1678,5,0,22,6,25,0,56,6,5,13,49,116,3,197,5,8,30,20,49,26,132,294,234,1067,835,1952,173,4545,0,0,11,6,45,0,71,0,0,7,4,33,0,38,12,6,60,57,317,14,466,6,0,11,13,56,0,88,8,4,43,43,654,24,778,8,6,15,21,69,6,116,29,8,106,93,436,38,705,26,4,76,78,330,19,543,3,6,21,43,171,9,249,0,0,11,9,14,4,38,9,0,18,32,51,5,109,0,0,18,21,66,10,113,41,25,130,83,104,15,385,6,0,36,49,157,18,269,73,33,214,313,522,28,1179,112
UCL112016,155,19,308,0,0,15,15,46,0,81,6,3,19,3,14,0,49,11,0,26,29,34,4,113,0,4,7,18,54,6,86,39,20,127,40,65,7,297,5,0,38,39,90,12,184,64,50,218,156,201,13,695,139,98,539,152,220,19,1172,301,141,859,443,713,49,2505,5,3,21,12,14,0,51,8,3,42,52,157,3,271,7,4,23,12,54,25,125,634,352,2208,1205,2280,187,6868,9,3,70,33,77,11,208,56,13,173,78,523,14,860,25,4,96,78,306,17,521,0,0,8,18,75,0,107,14,0,74,90,822,17,1010,7,3,31,26,138,0,209,28,12,147,101,455,30,776,33,4,99,154,280,27,601,6,3,38,33,178,10,263,3,3,40,7,24,7,84,23,0,62,54,57,10,218,0,4,20,35,94,5,160,97,30,269,94,120,11,620,9,5,56,57,159,18,311,135,77,368,258,367,19,1224,221
UCL112017,217,26,440,7,0,10,15,31,3,62,0,0,24,7,16,0,54,4,3,20,40,45,14,128,3,3,14,31,76,10,130,38,21,131,75,89,10,365,4,9,38,61,113,11,230,33,18,135,104,123,7,427,188,116,593,197,225,19,1335,280,137,970,481,853,73,2803,4,0,18,16,32,0,73,5,8,40,73,172,9,307,9,3,28,37,56,36,163,629,354,2320,1440,2584,259,7589,5,7,18,13,36,5,76,3,0,3,3,38,4,52,12,5,61,32,252,11,376,67,33,171,136,191,6,607,20,6,95,110,1015,23,1274,10,0,18,34,128,6,186,25,11,167,178,584,48,1014,33,7,157,148,478,39,862,6,7,35,50,174,15,289,10,4,44,17,40,3,116,24,12,69,93,70,16,283,4,3,37,55,114,12,218,91,43,294,127,155,16,727,11,13,71,104,217,16,429,68,43,251,222,283,21,891,295
UCL112018,166,20,262,0,0,16,13,49,6,83,0,0,22,3,18,0,44,5,0,31,24,42,3,104,0,0,3,10,42,3,68,24,17,90,28,59,8,224,7,3,9,34,90,10,145,24,16,77,65,95,8,290,93,82,374,138,169,12,871,174,100,593,353,619,55,1895,0,0,12,7,26,0,46,3,5,20,46,142,13,221,3,0,11,20,47,25,104,371,240,1439,882,2017,208,5153,10,0,33,19,73,10,139,0,0,5,0,62,0,78,29,13,179,94,445,73,829,0,3,9,14,68,5,93,4,8,37,31,614,9,706,4,0,24,24,115,3,169,35,4,85,87,443,34,677,17,4,68,82,252,36,460,7,0,42,43,250,16,359,8,3,30,11,39,0,97,5,6,48,44,57,10,170,4,3,14,30,73,5,120,42,25,197,54,104,7,434,4,9,25,51,177,13,279,60,29,158,136,256,14,658,145
UCL112019,198,23,352,0,0,10,15,64,3,98,0,5,21,3,23,0,56,3,6,28,49,57,5,143,0,0,19,18,51,8,89,25,36,173,40,106,13,390,8,4,34,36,133,10,228,47,27,178,133,174,10,578,222,156,683,210,283,24,1578,277,180,1060,516,829,77,2945,5,0,15,9,17,3,49,7,11,45,77,185,3,335,9,7,35,31,59,31,167,661,450,2602,1382,2704,267,8062,8,7,76,42,111,10,262,0,4,3,3,39,0,48,31,6,154,99,512,38,833,5,3,26,42,139,3,226,16,7,85,74,1182,37,1399,10,4,39,48,214,5,315,37,16,181,133,560,46,968,45,5,122,101,363,39,670,11,9,43,55,311,18,442,7,5,52,19,66,0,144,16,10,81,86,79,7,284,0,7,43,31,96,6,183,65,61,352,92,190,21,783,15,9,52,63,229,20,390,126,56,372,303,528,21,1412,355
UCL113001,108,10,181,0,0,8,4,15,0,22,0,0,9,3,3,0,19,4,0,12,14,8,5,38,0,0,10,7,28,0,40,8,9,61,31,35,0,143,0,0,23,19,34,9,87,12,9,57,31,39,4,143,54,55,194,46,80,10,434,98,56,328,166,294,25,963,8,4,4,5,8,0,33,3,3,16,32,59,6,115,0,5,17,4,22,7,54,204,143,831,472,924,96,2664,7,0,19,14,34,5,84,0,0,0,3,17,3,27,0,3,33,22,108,0,167,0,0,11,4,28,0,38,5,0,45,42,421,20,540,0,0,12,8,42,3,68,12,0,56,70,207,17,364,8,0,58,67,197,25,357,5,4,23,15,62,9,109,0,0,14,6,12,0,33,15,0,23,19,21,5,83,0,0,11,11,58,0,79,23,15,145,55,51,5,300,5,3,27,34,83,11,163,21,19,96,64,111,10,317,87
UCL113002,54,11,124,0,0,0,5,6,0,10,0,0,0,0,8,0,7,0,0,3,5,14,0,23,0,0,4,9,24,0,32,6,8,6,14,30,0,61,0,0,13,16,28,4,61,12,8,32,34,44,3,134,22,33,50,26,36,7,170,24,21,97,92,192,20,452,4,0,12,3,10,0,21,0,0,3,19,44,0,68,3,0,8,6,20,13,48,77,69,277,306,643,80,1449,0,0,3,3,17,0,29,0,0,5,0,5,0,3,0,0,8,6,62,3,77,0,0,4,6,14,3,25,5,0,20,34,288,8,358,0,0,3,4,26,0,34,3,4,16,40,178,17,255,6,5,36,50,118,13,233,0,0,0,8,37,4,58,0,0,0,3,15,3,24,0,0,8,10,15,0,34,0,0,9,12,36,0,56,14,5,36,20,48,6,124,3,0,16,28,60,10,118,22,16,50,66,105,3,256,29
UCL113003,78,11,123,0,0,0,3,13,0,23,0,0,0,0,7,0,16,0,0,0,8,17,4,38,0,0,0,3,16,3,26,6,4,9,9,20,0,40,0,0,7,7,29,7,53,10,5,45,46,54,6,167,42,42,167,45,99,9,404,70,65,265,182,349,28,964,0,0,0,10,11,0,28,0,4,6,16,69,7,102,0,0,12,7,20,14,54,140,132,555,402,941,108,2273,0,0,3,0,16,3,18,9,11,39,51,379,11,498,0,0,0,5,79,4,88,4,5,7,15,72,6,95,6,0,6,20,224,10,257,0,0,0,8,71,0,78,8,4,23,24,186,18,258,0,4,21,30,144,21,224,4,0,5,14,93,9,121,0,0,10,7,15,3,36,0,4,3,11,25,4,47,0,0,0,12,19,3,30,5,7,22,10,38,4,89,4,0,12,11,55,9,92,15,17,73,89,163,8,363,69
UCL113004,72,15,376,0,0,10,6,4,3,24,3,0,30,7,8,0,53,0,0,14,9,4,0,29,6,0,16,13,18,3,48,41,8,128,26,14,4,228,9,7,32,22,20,6,89,10,6,35,0,5,0,54,53,21,107,32,17,4,239,75,25,176,70,57,12,413,4,0,13,18,10,4,44,3,4,21,16,40,3,84,3,0,72,15,19,24,143,259,82,944,391,354,96,2124,7,3,22,9,10,0,55,0,0,0,5,5,0,6,5,5,44,22,37,3,120,6,0,8,4,6,0,18,12,3,62,21,222,16,329,8,0,18,6,15,0,57,13,5,106,50,75,11,253,43,10,252,189,188,32,731,6,0,24,17,24,4,78,9,0,40,16,19,0,81,5,5,38,8,7,3,76,5,0,27,21,34,5,105,80,11,240,45,45,10,440,11,6,68,39,43,7,163,16,3,43,10,18,5,93,76
UCL113005,76,6,116,0,0,0,6,14,0,22,0,0,8,0,8,0,14,0,0,8,8,18,5,40,0,0,3,4,18,0,28,4,0,24,15,32,0,74,0,3,7,13,46,6,66,13,8,49,47,129,7,252,18,36,130,66,94,9,354,30,35,185,143,339,10,758,0,0,5,0,14,0,26,5,0,9,15,54,6,94,0,0,10,9,26,5,52,82,92,474,396,1066,65,2176,0,0,13,7,47,4,76,0,0,0,0,19,0,19,0,0,3,14,118,4,141,0,0,5,7,40,0,54,0,4,9,18,249,8,293,0,0,5,0,37,3,44,5,5,22,31,227,11,299,3,5,14,29,131,15,197,0,0,5,15,86,8,112,0,0,9,0,15,0,25,5,0,12,10,32,4,62,0,0,10,3,31,5,47,7,3,48,25,58,3,148,0,3,5,17,82,5,119,23,11,109,113,285,9,548,35
UCL113006,41,5,68,0,0,0,0,9,0,10,0,0,0,0,3,0,5,0,0,3,4,10,0,20,0,0,3,0,5,0,9,0,0,12,0,11,0,33,0,0,0,7,19,5,38,0,0,14,14,33,0,74,6,15,58,25,55,3,167,12,21,96,95,221,24,465,0,0,3,0,4,0,3,0,0,0,4,27,0,36,0,0,5,6,12,5,26,21,44,226,196,553,63,1113,0,0,5,5,24,7,34,0,0,0,5,0,0,4,0,0,4,6,71,10,94,0,0,3,0,13,0,15,0,0,3,8,107,0,120,0,0,0,0,16,0,21,0,0,17,25,130,22,196,0,0,5,19,63,4,93,0,0,0,6,49,0,54,0,0,0,0,3,0,4,0,0,5,4,17,0,27,0,0,3,3,7,0,18,0,3,24,3,23,6,57,0,0,3,11,35,10,67,3,0,19,27,102,9,165,14
UCL113007,36,3,119,0,0,9,4,15,0,30,5,0,4,7,3,0,18,0,5,30,17,18,0,66,0,0,14,13,14,3,47,28,4,91,36,26,9,184,3,0,10,13,16,0,45,21,25,79,44,47,4,223,121,66,229,70,71,3,562,96,64,279,129,107,9,687,0,3,6,8,9,0,31,0,3,11,20,54,0,92,5,4,14,8,20,10,54,296,188,876,485,556,65,2464,0,0,7,8,14,0,31,5,3,9,15,65,0,93,14,6,51,49,115,5,241,8,0,12,9,31,0,58,8,6,48,51,425,14,559,0,4,10,15,31,0,72,4,3,62,44,111,8,241,3,6,51,62,86,7,214,6,3,29,27,81,9,148,6,0,19,10,14,3,54,6,9,60,31,25,5,132,5,3,24,25,30,3,85,54,9,187,70,43,14,380,12,0,22,21,42,0,100,70,36,181,112,127,12,533,173
UCL113008,43,3,87,0,0,3,5,10,0,19,0,0,0,3,0,0,9,0,4,9,13,24,0,47,0,0,0,0,10,0,10,0,0,10,18,29,0,58,0,0,7,5,32,0,50,12,9,44,33,81,4,179,26,22,68,28,55,0,194,13,20,93,64,149,15,364,0,0,0,4,10,0,16,0,0,9,11,33,0,55,0,0,6,7,10,4,33,65,63,293,234,589,48,1294,0,0,0,0,11,0,8,3,5,9,22,183,11,234,8,0,10,7,98,5,122,0,0,13,21,64,0,93,3,4,10,13,125,9,164,0,0,5,11,25,0,46,11,4,24,27,118,9,187,0,0,26,29,102,7,164,0,0,10,13,69,3,98,3,0,6,0,5,0,21,3,4,14,14,27,0,60,0,0,6,7,20,0,27,6,0,24,22,40,0,98,8,0,9,11,52,0,76,16,13,62,62,159,8,328,36
UCL113009,40,0,72,0,0,4,8,14,0,23,0,0,0,0,5,0,8,3,0,5,19,30,0,64,0,0,5,6,20,0,37,3,4,25,29,40,5,111,3,3,10,18,41,0,76,12,10,38,46,60,0,172,30,15,88,33,45,0,217,19,30,140,112,204,11,513,0,0,7,0,10,4,19,0,0,4,9,45,0,63,0,0,7,10,16,8,42,77,69,378,370,728,46,1672,0,0,0,8,4,0,14,0,0,6,11,46,0,72,9,3,19,48,184,5,262,0,0,4,12,23,0,41,0,0,14,35,261,10,327,3,0,6,19,72,0,99,10,3,16,21,121,8,179,0,0,18,25,70,0,114,0,0,7,29,88,5,131,0,0,5,0,9,0,20,8,0,11,29,37,0,86,0,0,4,12,31,0,52,14,9,58,52,78,9,221,4,3,10,21,67,3,108,36,19,89,140,214,5,503,40
