UCL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL112002,7,12,32,35,43,28,12,4,0,188,0,29,83,60,53,34,7,0,0,271,30,82,192,204,230,183,33,4,0,969,0,3,25,52,44,35,6,0,0,159,81,183,351,263,184,135,52,4,0,1260,10,24,30,40,45,29,11,0,0,197,125,138,204,100,87,58,24,3,0,742,190,92,103,79,40,33,22,0,0,562,11,21,90,79,116,109,44,8,0,471,5,5,36,23,22,13,4,0,0,114,0,13,20,25,28,22,12,0,0,112,3,11,16,10,18,11,5,0,0,84,7,23,75,60,44,37,25,10,0,280,8,26,43,37,43,44,8,4,0,212,9,39,165,206,231,141,30,0,0,827,6,50,111,115,116,117,35,0,0,551,14,95,160,107,117,105,26,0,0,630,24,7,15,12,17,21,4,0,0,100,23,35,93,65,60,52,11,0,0,347,16,38,76,67,80,55,14,4,0,353
UCL112003,3,3,17,8,10,11,5,0,0,54,0,0,6,8,6,15,0,0,0,39,17,28,60,76,85,80,20,4,0,371,0,0,12,35,22,31,5,0,0,108,45,97,162,164,172,132,42,9,0,815,5,10,23,35,41,48,13,4,0,180,66,59,92,77,83,65,40,0,0,488,79,69,110,83,70,51,24,0,3,491,5,19,38,77,84,106,33,4,0,367,0,9,15,42,18,32,12,3,0,126,0,0,12,34,45,33,15,0,0,140,0,0,14,18,20,16,15,0,0,84,12,15,55,126,147,127,70,11,0,567,9,17,35,30,54,38,14,0,0,205,7,24,78,121,183,136,50,3,0,606,10,21,53,132,185,182,55,3,0,645,8,14,81,128,150,156,57,9,0,605,4,0,31,33,45,27,18,8,0,174,5,13,45,54,45,42,22,3,0,236,11,23,39,58,57,51,21,9,0,262
UCL112004,4,8,17,11,17,19,16,10,0,94,0,0,9,11,18,13,0,0,0,65,14,30,76,92,92,99,40,6,0,448,0,0,8,12,12,7,3,0,0,45,54,89,171,147,159,114,44,9,0,798,8,3,28,42,48,52,14,5,0,209,56,48,62,55,50,56,49,13,0,387,120,46,103,60,49,44,19,6,0,449,4,9,32,53,65,64,28,4,0,253,0,5,10,21,19,17,6,0,0,80,0,7,10,38,53,31,33,7,4,176,6,5,10,28,31,15,10,6,0,108,12,10,56,93,114,98,91,21,0,495,3,18,26,47,58,36,18,0,0,213,0,7,25,50,84,57,21,0,0,241,10,6,26,51,87,85,30,3,0,301,4,15,67,73,59,89,42,14,0,354,4,5,17,13,16,19,5,3,0,86,6,12,30,34,44,33,17,5,6,180,20,15,38,39,50,44,29,11,0,241
UCL112005,0,4,6,11,11,11,4,0,0,50,14,27,143,181,143,110,0,0,0,624,22,51,100,86,99,67,20,0,0,437,0,8,17,11,31,16,0,0,0,91,44,91,152,96,90,76,12,0,0,553,5,12,34,35,35,23,0,0,0,142,33,51,63,56,66,38,18,3,0,320,86,54,96,57,30,21,8,0,0,366,4,18,32,51,77,59,26,5,0,279,0,0,7,7,4,0,0,0,0,23,0,0,3,13,14,6,0,0,0,36,0,9,17,8,9,7,4,0,0,53,0,6,25,7,19,16,7,3,0,91,5,20,50,50,44,31,4,0,0,197,0,6,59,57,53,77,14,0,0,269,6,10,15,19,21,12,5,0,0,94,6,13,44,39,51,39,17,3,0,206,6,11,13,10,6,13,3,0,0,55,19,29,55,37,42,32,0,6,0,213,13,33,59,44,36,37,14,0,0,238
UCL112006,10,13,50,46,40,36,37,9,0,263,0,12,80,64,40,35,0,0,0,235,45,76,227,169,123,94,29,0,0,771,4,4,28,42,49,34,11,0,0,170,111,200,425,239,203,170,51,10,0,1405,14,20,84,61,72,62,16,5,0,342,118,86,260,149,119,87,41,7,5,854,161,53,168,91,69,55,17,5,0,613,6,19,107,102,105,125,55,7,0,527,4,6,16,20,9,16,10,0,0,75,0,10,36,22,20,30,4,4,0,137,3,0,22,24,20,21,9,0,0,100,16,29,94,78,55,40,22,3,0,337,9,18,63,52,40,41,19,0,0,240,5,59,203,169,168,140,30,0,0,768,12,16,97,91,93,75,29,4,0,420,12,53,326,262,151,117,45,0,0,965,17,10,32,23,26,22,3,0,0,134,18,54,110,69,60,52,24,4,4,392,34,36,122,68,67,52,23,12,0,417
UCL112007,4,0,18,13,15,20,8,0,0,75,0,0,0,0,7,3,0,0,0,12,4,6,30,37,45,30,7,0,0,161,0,0,9,3,3,3,0,0,0,22,25,32,90,71,52,38,9,0,0,322,0,4,3,9,15,14,0,0,0,54,18,11,12,14,20,14,3,0,0,101,38,15,22,29,19,23,10,4,0,156,0,0,5,5,11,15,11,0,0,59,5,0,0,0,0,0,0,0,0,11,0,0,6,4,4,6,0,0,0,18,0,0,0,0,12,0,0,0,0,16,0,0,10,9,7,8,8,0,0,45,0,0,5,3,7,7,6,0,0,34,4,3,11,27,27,15,11,0,0,94,6,0,16,11,14,8,3,0,0,55,3,3,16,5,16,21,3,0,0,74,4,0,0,7,3,3,6,0,0,29,5,3,3,12,8,13,4,0,0,49,5,8,12,12,14,14,6,0,0,71
UCL112008,0,11,14,11,18,24,9,4,0,95,0,0,7,12,12,8,0,0,0,42,6,8,21,18,31,31,11,0,0,125,4,5,7,11,13,18,9,0,0,58,41,48,93,123,132,104,31,3,0,577,3,0,8,8,12,10,3,0,0,48,65,34,53,56,77,56,14,0,0,355,86,55,74,61,51,57,23,0,0,408,3,0,10,18,38,36,23,4,0,128,0,0,4,9,5,4,4,0,0,20,0,5,5,5,8,18,3,0,0,43,4,3,5,7,8,15,7,3,0,53,0,3,11,17,24,31,29,4,0,131,5,7,9,23,21,42,17,0,0,122,3,4,20,37,49,55,15,0,0,176,0,4,15,36,31,37,15,0,0,140,3,7,66,89,60,70,23,0,0,333,3,4,8,9,11,10,5,0,0,53,6,20,23,24,39,21,13,0,0,134,11,10,13,35,29,29,8,6,6,156
UCL112009,3,7,27,33,17,21,21,5,0,135,0,4,44,36,20,8,5,0,0,121,30,60,134,104,95,65,11,0,0,499,0,5,23,21,31,32,8,0,0,114,63,146,268,176,128,121,33,0,0,934,3,16,32,21,24,30,8,5,0,136,50,58,91,88,65,80,24,0,0,458,107,60,84,43,27,36,7,0,0,364,3,17,66,87,84,102,35,0,0,400,0,4,8,11,0,4,0,0,0,38,0,6,11,6,13,9,3,0,0,40,0,3,11,15,15,9,4,0,0,50,0,12,44,33,24,26,16,4,0,166,3,23,20,29,32,32,11,0,0,153,3,23,112,145,178,165,18,0,0,642,4,17,50,32,40,43,23,4,0,213,3,16,75,87,67,82,21,3,0,353,0,8,17,13,9,14,4,0,0,60,10,22,62,50,38,34,14,0,0,235,17,27,78,42,42,43,13,3,0,257
UCL112010,8,48,163,146,135,157,69,18,3,750,0,0,4,3,0,0,0,0,0,15,38,122,340,343,250,180,35,5,0,1318,0,0,14,28,36,30,5,0,0,114,52,81,176,116,79,88,22,3,0,631,9,20,43,43,50,33,13,0,0,202,93,52,65,70,52,58,19,3,0,413,51,24,53,24,20,23,11,0,0,206,0,8,53,29,39,50,22,6,0,215,5,9,3,0,7,3,0,0,0,27,0,4,7,7,6,9,0,0,0,29,3,0,3,6,14,10,4,0,0,46,0,13,45,23,18,29,12,7,0,155,0,11,36,18,34,21,5,0,0,125,3,14,45,50,56,37,13,0,0,219,7,3,34,32,35,32,12,0,0,152,4,11,62,52,37,41,24,0,0,228,4,5,11,10,0,0,0,0,0,38,13,21,45,45,31,24,13,0,0,198,19,39,98,84,59,52,20,5,4,379
UCL112011,0,6,7,11,12,7,0,0,0,53,13,24,145,148,120,54,4,0,0,499,22,49,172,90,116,88,9,0,0,543,3,7,32,26,15,13,5,0,0,97,46,107,212,144,118,88,13,0,0,733,4,14,38,42,47,14,7,0,0,164,31,60,99,43,40,30,8,0,0,310,101,39,40,27,15,11,4,0,0,250,10,14,53,73,67,67,12,0,0,299,0,4,10,7,4,0,0,0,0,18,0,3,5,11,8,3,0,0,0,36,0,5,11,11,13,13,0,0,0,51,0,14,43,28,34,16,4,0,0,141,4,14,63,45,33,32,6,0,0,199,3,11,48,48,50,41,9,0,0,208,0,11,23,21,19,21,6,4,0,92,3,21,59,52,43,30,12,0,0,217,0,4,8,3,0,0,3,0,0,26,16,33,89,30,29,18,0,0,0,222,15,34,76,50,55,39,9,0,0,281
UCL112012,13,36,50,49,30,38,11,0,0,236,0,0,0,7,5,9,0,0,0,29,29,56,129,107,74,84,13,3,4,497,5,3,16,27,31,26,0,0,0,109,39,83,196,165,124,100,28,5,0,738,3,19,31,35,34,30,9,0,0,161,106,89,148,119,120,86,40,3,0,719,134,59,74,63,48,32,5,0,0,420,8,11,53,46,53,75,21,0,0,275,7,5,9,13,7,9,6,0,0,48,0,3,15,16,27,20,5,0,0,85,7,0,10,5,12,17,0,0,0,54,3,10,63,45,44,51,27,3,0,254,9,20,52,37,48,37,15,3,0,225,0,30,68,67,97,85,15,0,0,366,9,27,68,125,104,96,21,3,0,447,6,38,149,154,190,166,51,9,0,760,3,6,10,12,8,8,7,0,0,69,21,29,64,52,71,52,14,6,0,312,22,20,58,47,70,40,11,5,0,277
UCL112013,3,0,14,8,12,9,3,4,0,55,0,0,0,8,0,0,0,0,0,7,3,0,5,6,9,12,4,0,0,41,0,0,4,6,5,7,0,0,0,26,3,12,28,19,15,12,8,0,0,97,0,3,0,8,6,9,0,0,0,30,3,6,8,9,5,3,7,0,0,40,8,0,0,5,6,0,0,0,0,16,0,0,4,12,12,10,0,0,0,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,5,3,3,0,0,0,19,0,0,0,4,0,4,0,0,0,9,0,0,15,10,9,14,3,0,0,43,0,3,11,8,9,6,0,0,0,36,0,3,5,0,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4,3,0,6,8,0,0,0,0,0,19,0,9,6,10,3,5,3,0,0,37
UCL112014,3,0,10,4,9,9,3,0,0,42,0,7,39,49,42,21,0,0,0,167,3,41,76,92,95,88,21,0,0,421,0,9,18,24,27,22,0,0,0,109,69,121,246,197,159,156,40,0,0,985,0,15,26,33,34,32,3,0,0,136,49,56,81,56,38,35,21,0,0,332,84,31,50,31,25,15,6,0,0,239,3,21,53,59,84,79,24,4,0,324,0,4,12,12,9,7,3,0,0,48,0,0,17,17,18,17,0,0,0,67,0,3,6,11,10,11,4,5,0,49,7,18,46,45,42,40,21,3,0,223,4,18,31,31,29,27,9,0,0,154,0,12,42,51,51,41,3,0,0,207,3,19,33,44,52,54,23,5,0,238,3,34,79,64,58,77,30,4,0,347,13,4,10,4,5,10,5,0,0,46,7,19,51,51,65,32,11,4,0,246,10,19,53,59,50,28,11,0,0,230
UCL112015,6,11,26,18,11,8,7,0,0,90,0,3,15,18,8,12,0,0,0,59,16,36,148,122,114,110,18,5,0,568,0,7,29,28,22,25,3,0,0,105,66,143,284,195,173,117,26,0,0,1005,7,5,28,27,38,24,8,0,0,145,76,104,165,113,84,77,14,4,0,644,185,89,118,74,56,34,4,0,0,569,0,6,80,60,99,89,38,4,0,376,0,8,9,11,3,3,0,0,0,34,0,4,8,16,28,11,0,0,0,63,0,0,14,11,8,11,4,0,0,49,3,20,57,52,45,38,24,0,0,242,9,25,48,51,53,57,11,0,0,252,7,64,315,226,199,150,25,0,0,998,0,18,52,38,31,43,11,0,0,195,4,37,148,129,125,112,25,5,0,576,6,3,12,7,11,9,0,3,0,52,8,28,75,49,59,43,12,3,0,271,18,23,75,64,65,49,5,5,3,315
UCL112016,4,14,43,44,50,38,26,13,0,234,8,69,307,258,188,94,19,0,0,937,29,47,148,152,120,106,17,8,0,624,5,9,25,32,26,21,3,0,0,127,112,183,341,258,206,155,43,0,0,1302,9,24,75,58,55,50,6,0,0,269,142,103,175,121,116,86,32,3,0,780,171,94,153,88,53,44,14,4,0,620,14,26,84,94,94,96,49,6,0,471,0,4,17,16,9,8,3,0,0,60,0,8,20,29,32,24,13,3,0,130,0,9,14,22,22,19,18,0,0,105,9,18,98,73,68,61,36,3,0,375,7,19,42,40,49,50,16,0,0,226,3,31,136,148,199,146,19,3,0,686,11,28,92,114,107,77,39,8,0,476,8,41,264,268,206,143,56,3,0,1002,15,8,9,9,14,10,6,0,0,56,26,48,108,78,72,57,20,5,0,411,23,38,100,73,82,54,16,5,0,399
UCL112017,3,7,15,12,23,11,22,8,0,90,0,0,9,17,24,14,0,0,0,68,17,42,79,100,94,81,24,6,0,450,3,9,63,118,137,103,11,0,0,444,93,173,322,319,336,255,72,8,0,1585,4,21,32,47,64,37,14,3,0,220,199,120,176,155,156,129,47,16,0,1010,250,127,163,143,100,82,42,3,0,911,3,20,50,71,114,135,54,6,0,460,9,6,14,26,24,23,3,0,0,98,0,7,21,60,53,43,18,4,0,189,0,5,10,26,27,31,18,0,0,126,4,15,58,94,105,87,47,15,0,425,17,23,49,60,90,79,25,3,0,335,4,28,99,149,163,128,28,0,0,596,15,26,105,144,161,133,40,5,0,627,18,59,243,262,263,263,81,3,0,1198,25,18,18,21,32,20,10,3,0,141,16,36,63,74,94,69,27,4,0,376,26,40,68,62,74,56,14,10,0,352
UCL112018,12,22,54,32,29,32,18,12,0,217,0,8,33,36,22,7,0,0,0,110,41,126,383,309,191,119,33,0,0,1207,0,8,17,15,22,33,5,0,0,105,77,134,263,183,151,150,37,5,0,999,8,20,48,52,56,45,6,0,0,237,115,99,156,132,95,84,26,5,0,710,180,62,117,64,43,26,22,0,0,517,17,28,112,111,125,141,51,10,0,583,0,9,23,11,11,16,8,0,0,77,0,9,15,20,25,16,6,0,0,85,3,9,17,18,8,13,12,4,0,81,7,24,58,38,51,42,34,3,0,255,4,18,61,58,49,50,14,0,0,254,8,17,95,105,121,102,20,3,0,476,3,28,77,75,75,62,20,4,0,349,7,31,202,138,134,132,36,0,0,679,13,7,20,8,9,11,5,4,0,75,32,39,87,63,46,59,25,4,0,354,32,39,97,66,52,39,20,12,5,364
UCL112019,14,24,80,62,59,64,36,18,4,353,0,6,14,25,12,5,3,0,0,63,49,102,275,320,196,135,48,3,0,1122,4,11,60,59,60,56,10,0,0,259,164,266,498,330,240,216,74,0,0,1794,25,27,80,75,97,83,21,5,0,415,202,175,227,167,147,124,48,12,0,1104,221,136,200,88,46,45,18,3,0,765,18,42,99,124,169,179,69,9,0,702,10,16,32,22,22,15,4,0,0,127,0,13,29,34,52,42,9,3,0,185,0,11,21,24,24,24,18,0,0,123,12,23,119,107,97,72,33,3,0,460,13,30,63,64,76,70,19,3,0,346,18,67,257,221,240,220,44,5,0,1073,10,37,128,140,202,147,39,6,0,719,21,74,256,237,202,175,45,3,0,1023,19,10,23,19,15,14,7,0,0,101,31,66,133,121,99,99,39,10,3,600,36,68,146,119,104,95,17,0,0,598
UCL113001,5,9,14,20,21,15,16,3,0,94,0,0,4,9,9,8,0,0,0,30,5,17,39,38,30,44,12,0,0,181,0,0,11,11,12,13,0,0,0,39,49,62,152,137,127,113,34,6,0,686,4,9,3,21,22,14,4,0,0,78,49,39,65,56,53,43,23,0,0,331,76,38,46,65,56,45,25,4,0,354,3,4,21,30,36,46,30,3,0,167,0,0,4,5,8,7,0,0,0,24,0,6,6,12,11,14,3,0,0,61,5,6,6,9,7,12,4,4,0,52,0,12,26,41,33,36,21,4,0,175,5,10,18,31,33,39,13,0,0,136,0,9,39,38,54,61,18,4,0,227,3,8,30,51,59,43,28,0,0,220,4,16,66,73,78,109,28,0,0,369,5,3,15,7,4,9,3,0,0,49,7,12,24,32,28,24,7,3,0,142,7,15,22,33,32,17,11,5,6,154
UCL113002,0,0,10,6,6,3,8,3,0,37,0,0,3,3,4,0,5,0,0,9,3,6,19,17,27,18,3,0,0,94,0,0,4,15,9,12,0,0,0,40,19,28,99,102,99,60,21,0,0,440,0,0,4,17,11,13,0,0,0,47,43,34,42,38,43,57,19,4,0,280,48,16,43,39,27,37,16,4,0,229,0,6,7,11,36,23,16,0,0,109,0,5,0,4,8,9,0,0,0,20,0,0,4,0,0,6,0,0,0,14,3,0,0,0,3,11,7,0,0,33,0,0,10,6,15,15,20,0,0,68,3,10,21,18,27,26,4,0,0,103,0,9,24,27,39,42,13,0,0,160,0,0,8,9,10,21,9,4,0,66,0,6,29,32,40,38,14,0,0,158,0,0,0,0,4,0,0,0,0,13,8,11,17,10,20,18,9,0,0,100,4,4,22,14,26,27,10,6,0,113
UCL113003,5,4,7,8,5,20,9,0,0,42,13,51,181,166,171,118,16,0,0,713,17,24,21,15,19,17,3,0,0,117,0,0,19,27,28,26,8,0,0,108,32,54,88,67,62,65,21,0,0,396,9,12,16,23,23,24,8,0,0,120,56,35,57,51,47,41,24,0,0,312,58,33,42,31,19,41,5,0,0,243,5,14,42,45,43,62,22,0,0,234,0,4,8,4,8,6,3,3,0,31,0,0,4,4,3,3,0,0,0,15,0,0,6,4,3,9,5,0,0,25,4,5,11,12,7,11,13,4,0,61,0,3,24,21,14,17,8,0,0,84,0,16,70,40,63,72,12,0,0,266,0,7,50,15,26,34,7,0,0,139,3,31,87,67,66,63,23,0,0,337,3,4,3,0,7,3,6,0,0,33,10,15,21,30,28,35,15,0,0,152,10,12,20,28,29,36,9,3,0,142
UCL113004,0,3,22,9,7,8,4,0,0,47,0,0,0,4,0,3,0,0,0,7,7,6,38,21,31,17,3,6,0,119,0,0,4,3,9,0,0,0,0,16,8,22,135,79,71,47,19,0,0,376,0,0,7,15,8,7,9,0,0,50,31,18,35,29,17,26,8,4,0,168,36,55,243,110,41,41,10,5,0,540,0,0,8,17,14,31,5,0,0,75,0,0,8,11,13,6,4,0,0,45,0,3,4,19,11,10,7,0,0,56,0,4,13,15,16,13,8,0,0,65,3,3,36,72,76,39,30,3,0,252,4,5,38,27,16,16,10,0,0,112,0,3,6,10,15,13,8,0,0,52,0,4,21,26,34,19,14,4,0,120,0,0,43,40,52,43,16,0,0,192,3,0,16,13,21,18,5,0,0,68,3,0,13,22,12,10,3,4,0,61,5,10,48,49,34,13,3,0,0,168
UCL113005,5,6,20,23,13,20,6,5,0,101,0,0,11,5,4,3,3,0,0,22,16,40,46,39,54,49,7,3,0,252,0,0,10,14,13,16,4,0,0,55,25,63,118,67,68,54,17,4,0,418,0,6,15,15,7,15,4,0,0,65,68,44,57,69,43,36,13,5,0,323,84,34,34,24,29,34,6,0,0,239,6,18,27,28,42,63,21,0,0,208,4,0,7,0,3,4,0,0,0,20,0,0,3,4,3,9,0,0,0,24,0,7,3,4,6,9,0,0,0,35,0,7,23,20,14,18,8,0,0,89,0,13,14,20,23,23,6,0,0,107,5,23,82,93,113,69,12,0,0,393,3,15,25,36,33,29,5,0,0,146,5,13,62,71,62,64,10,0,0,300,0,0,9,8,13,10,3,4,0,47,10,19,38,26,26,25,3,0,0,145,13,24,46,26,33,16,11,0,0,172
UCL113006,0,5,13,5,11,5,8,0,0,52,0,0,0,0,0,3,0,0,0,4,6,24,46,28,23,27,3,0,0,168,0,5,9,0,6,9,0,0,0,25,12,19,38,29,27,34,9,0,0,173,0,0,3,7,7,5,5,0,5,28,42,20,43,38,41,17,14,0,0,220,44,19,19,14,10,5,3,0,0,108,0,8,15,18,15,33,12,0,0,105,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,5,3,0,0,8,0,3,8,4,14,8,0,0,0,34,0,0,22,12,13,16,5,0,0,67,0,3,30,25,28,30,4,0,0,123,0,7,19,12,9,20,8,0,0,73,3,11,28,35,42,34,16,3,0,180,0,0,3,0,4,0,0,0,0,11,4,10,13,12,17,11,4,0,0,66,3,8,25,16,18,14,9,0,0,89
UCL113007,0,0,3,0,4,4,5,0,0,30,0,0,17,40,25,19,0,0,0,109,8,9,42,51,48,69,14,0,0,237,0,0,9,12,11,14,3,0,0,61,60,87,122,127,145,107,20,6,0,675,4,3,19,13,14,27,8,0,0,81,39,18,23,28,22,23,13,0,0,170,55,36,34,20,23,23,9,0,0,202,3,7,14,35,51,43,13,0,0,161,0,4,11,13,4,3,0,0,0,46,3,0,11,20,15,16,14,0,0,76,0,4,3,3,18,13,4,0,0,47,0,4,26,58,51,42,14,0,0,209,0,3,9,14,17,18,0,0,0,73,3,21,59,92,89,77,15,0,0,361,0,7,38,60,35,57,22,3,0,225,4,9,40,57,56,53,27,6,0,251,5,4,4,10,0,6,0,3,0,39,4,7,10,19,13,19,4,0,0,77,4,0,23,25,25,27,3,5,0,109
UCL113008,0,0,6,0,0,0,4,0,0,11,4,13,64,71,74,64,11,0,0,308,9,18,45,18,55,30,3,0,0,174,0,15,12,12,29,32,0,0,0,106,17,28,49,36,42,35,9,0,0,220,3,0,18,14,9,6,0,0,0,57,20,26,47,33,19,24,3,0,0,183,49,28,35,14,19,23,7,0,0,170,5,12,18,30,34,36,12,3,0,151,0,0,4,6,3,9,0,0,0,16,0,0,3,5,3,5,0,0,0,18,0,0,0,0,11,5,3,4,0,23,6,5,12,10,11,10,0,0,0,55,3,6,12,15,4,4,4,0,0,50,9,17,54,38,38,50,10,0,0,210,4,6,8,3,12,12,8,0,0,57,0,13,24,19,22,22,12,4,0,111,3,5,6,3,0,8,0,0,0,32,7,16,18,17,20,9,0,0,0,92,9,8,21,18,29,18,0,0,0,109
UCL113009,0,5,0,4,7,0,0,0,0,18,0,5,16,24,12,12,0,0,0,72,4,18,46,60,95,50,11,0,0,285,0,0,5,14,15,10,0,0,0,41,24,56,109,92,74,60,12,0,0,433,3,7,20,33,16,10,0,0,0,99,24,20,36,15,22,26,10,0,0,151,76,20,13,19,8,13,0,0,0,149,0,6,29,39,51,52,17,0,0,192,0,0,3,8,0,0,0,0,0,16,0,0,9,8,4,6,4,0,0,21,0,0,0,3,6,5,0,0,0,16,0,5,24,25,42,22,4,0,0,130,0,4,5,16,16,4,0,0,0,48,6,22,84,129,115,57,10,0,0,428,0,9,9,19,21,21,6,0,0,78,6,9,18,22,18,21,8,0,0,99,6,6,0,4,0,0,3,0,0,20,12,8,31,22,22,28,9,0,0,122,9,17,19,16,27,14,0,0,0,96
