UCL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL121050,0,0,0,0,0,0,0,0,0,3,3,3,18,8,20,27,7,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,3,5,0,0,19,5,0,0,0,3,7,0,0,0,21,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,4,7,5,0,8,6,0,0,20,0,0,9,3,5,5,3,0,0,16,0,0,3,0,0,0,0,0,0,5
UCL121051,0,0,0,0,3,0,0,0,0,5,3,8,23,28,33,39,10,4,0,154,3,3,3,4,5,4,4,9,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,22,0,0,7,0,0,0,0,0,0,8,4,3,3,4,0,11,0,0,0,28,4,0,0,0,4,0,0,0,0,10,0,0,4,4,12,15,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,0,0,15,0,4,0,8,3,3,0,0,0,19,0,0,4,5,6,16,0,0,0,31,0,6,16,8,7,11,0,0,0,56,0,0,0,0,0,0,0,0,0,0
UCL121052,0,0,4,0,0,0,0,0,0,5,3,8,24,36,22,47,11,0,3,151,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,7,13,7,5,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,8,0,0,0,23,0,5,10,8,7,8,3,0,0,49,0,0,7,0,4,0,3,0,0,16,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,0,0,11,8,10,0,0,0,25,0,0,0,0,0,3,0,0,0,8,0,3,14,7,9,8,3,0,0,38,0,3,4,5,5,14,0,0,0,31,0,0,5,10,8,14,3,0,0,40,0,0,0,0,0,0,0,0,0,0
UCL121053,0,0,0,0,0,0,0,0,0,4,0,3,28,21,23,39,11,0,0,130,0,7,10,12,3,14,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13,0,0,0,0,3,3,0,0,0,9,0,0,6,4,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,5,5,0,6,3,5,12,6,0,0,34,0,0,4,0,0,4,4,0,0,14,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,5,10,7,14,7,0,0,38,0,0,4,5,0,0,3,0,0,14,0,0,7,7,9,7,0,0,0,38,0,0,0,0,0,0,0,0,0,4
UCL121054,0,0,0,0,0,0,0,0,0,6,21,29,20,37,66,33,13,0,0,218,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,10,9,6,5,0,0,28,0,0,0,0,0,3,0,0,0,9,5,5,9,12,22,9,3,0,0,67,0,3,3,0,3,8,0,0,0,18,9,5,0,4,13,5,0,0,0,41,14,5,3,0,7,0,0,0,0,32,0,3,0,4,4,4,0,0,0,15,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,3,0,0,0,24,0,0,0,4,0,8,0,0,0,13,0,0,0,5,13,3,0,0,0,23,0,4,4,7,17,6,7,0,0,57,0,10,5,7,12,9,3,0,0,55,5,0,0,0,3,0,0,0,0,10
UCL121055,0,0,0,0,0,0,0,0,0,6,12,8,19,47,30,39,9,0,0,163,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,21,0,0,0,8,0,0,0,0,0,10,5,3,9,8,4,4,0,0,0,30,0,0,3,0,0,0,0,0,0,9,3,0,3,9,7,0,3,0,0,31,8,3,0,3,3,7,0,0,0,18,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,11,8,7,0,0,0,26,0,0,0,20,8,10,0,0,0,31,0,0,10,15,21,19,5,0,0,67,0,0,0,0,0,0,0,0,0,5
UCL121056,0,0,0,0,0,0,0,0,0,3,12,15,25,46,52,34,7,4,0,192,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,7,3,4,9,8,13,11,0,0,0,56,0,0,0,5,3,0,0,0,0,7,6,0,3,5,11,9,0,0,0,37,12,10,0,0,7,3,0,0,0,35,0,3,0,0,9,8,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,4,0,6,3,0,0,0,11,0,4,5,4,0,3,0,0,0,13,0,0,3,11,7,6,0,0,0,24,0,0,12,19,19,17,6,0,0,78,0,0,0,0,0,0,0,0,0,3
UCL121057,0,0,0,0,6,0,0,0,0,5,12,17,31,39,38,29,3,0,0,168,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0,0,0,17,0,6,4,5,6,9,0,0,0,33,0,0,5,0,0,3,0,0,0,8,3,16,16,9,12,6,6,0,0,59,0,0,4,3,0,0,0,0,0,13,4,4,8,3,4,5,0,0,0,28,11,4,5,0,0,0,0,0,0,19,0,0,0,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,5,3,7,3,0,0,0,0,16,0,4,3,0,0,0,0,0,0,11,0,4,0,4,5,3,0,0,0,20,0,5,4,4,7,8,4,0,0,25,4,3,8,18,13,12,0,0,0,59,0,0,0,0,0,0,0,0,0,0
UCL121058,0,0,0,0,0,0,0,0,0,5,42,27,56,90,141,86,15,3,0,462,5,0,0,8,9,3,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,3,0,7,7,3,0,0,26,0,0,0,5,12,7,0,0,0,24,10,13,19,26,24,21,3,0,0,117,0,0,4,6,0,4,4,0,0,19,31,8,7,6,17,20,0,3,0,96,32,12,14,9,6,15,3,0,0,84,0,3,0,0,19,11,0,0,0,36,0,0,0,0,3,0,0,0,0,5,0,0,5,7,5,4,4,0,0,22,0,0,0,3,4,0,0,0,0,10,0,0,10,14,13,4,5,0,0,38,0,0,5,0,8,6,0,0,0,20,0,0,6,8,28,13,6,0,0,51,0,0,14,23,37,18,6,0,0,100,0,10,18,43,47,34,10,0,0,164,9,0,0,0,0,0,0,0,0,11
UCL121059,0,0,0,0,0,0,0,0,0,0,14,6,27,23,36,30,4,0,0,131,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,7,17,8,3,4,4,0,0,50,0,0,0,0,0,0,0,0,0,3,8,0,4,6,6,8,0,0,0,28,4,4,0,3,8,3,0,0,0,27,0,0,0,0,3,6,0,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,4,0,0,0,18,0,0,3,0,3,3,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,4,6,6,0,0,0,0,24,0,0,4,4,6,6,0,0,0,27,0,0,0,0,3,0,0,0,0,5
UCL121060,0,0,0,0,4,4,0,0,0,11,20,17,28,48,63,49,13,0,0,240,0,0,5,3,0,4,0,0,0,12,0,0,0,0,3,0,0,0,0,7,0,0,3,3,9,5,0,0,0,22,0,0,0,0,0,3,0,0,0,7,7,8,8,14,13,4,3,0,0,59,0,0,3,0,0,8,0,0,0,10,9,4,3,6,6,10,9,0,0,46,17,3,0,5,3,0,0,5,0,33,0,0,0,4,11,10,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,16,0,0,0,3,4,0,0,0,0,3,0,0,4,0,4,3,0,0,0,16,0,0,0,3,4,3,0,0,0,16,0,0,3,8,9,9,0,0,0,36,0,4,8,13,15,12,0,0,0,56,0,4,12,12,16,14,0,0,0,69,3,0,0,0,0,0,0,0,0,11
UCL121061,0,0,0,0,3,0,0,0,0,3,7,8,23,26,30,7,0,0,0,107,0,0,0,0,3,0,0,0,0,8,0,0,7,12,12,0,0,0,0,26,0,0,6,3,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,7,5,0,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,4,5,7,4,0,3,0,0,29,4,0,8,4,0,0,0,0,0,17,0,0,0,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,9,0,0,0,3,4,4,0,0,0,13,0,0,0,8,4,0,0,0,0,14,6,7,4,8,6,5,0,0,0,36,0,0,0,0,0,0,0,0,0,3
UCL121062,0,0,3,0,3,6,0,0,0,8,15,18,45,49,62,48,10,3,0,252,4,4,3,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,9,0,0,0,33,0,0,0,0,0,0,0,0,0,4,4,0,17,10,8,14,3,0,0,63,0,0,0,0,8,5,0,0,0,13,5,7,9,7,12,9,6,0,0,49,9,4,0,5,0,0,0,0,0,21,0,0,0,3,9,3,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,3,0,0,0,17,0,0,0,0,0,4,0,0,0,6,0,0,3,8,5,4,0,0,0,26,0,0,3,5,4,10,0,0,0,28,0,3,7,7,9,9,0,0,0,34,0,3,14,19,16,24,4,0,0,78,6,0,14,14,19,14,0,0,0,65,0,0,3,3,0,0,0,0,0,8
UCL121063,0,0,0,0,0,0,0,0,0,0,0,4,8,7,21,34,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,11,5,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,16,0,4,0,5,0,5,3,0,0,24,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,6,6,3,6,0,0,14,0,0,0,0,0,5,0,0,0,12,0,0,0,3,7,6,0,0,0,13,0,0,0,3,9,13,0,0,0,30,0,0,0,0,0,3,0,0,0,6
UCL121064,0,0,0,3,0,0,0,0,0,4,12,9,15,23,37,26,3,0,0,117,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,5,4,9,9,3,0,0,41,0,0,0,0,0,0,0,0,0,4,8,0,4,3,0,9,0,0,0,28,3,3,0,3,11,4,0,0,0,31,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,0,0,0,17,0,0,0,4,0,3,0,0,0,14,0,0,5,4,6,4,0,0,0,17,0,0,0,0,3,0,0,0,0,10,4,8,3,6,7,5,5,0,0,34,0,0,0,0,0,0,0,0,0,7
UCL121065,0,0,0,0,0,0,0,0,0,0,12,15,27,26,30,45,10,0,0,155,0,0,3,0,4,4,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,3,0,6,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,7,3,0,0,26,0,0,0,0,0,0,0,0,0,0,10,3,8,3,7,4,0,0,0,37,6,7,4,6,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,16,0,0,0,0,5,8,0,0,0,10,0,0,9,4,6,5,0,0,0,29,0,3,8,8,0,10,0,0,0,29,0,4,6,4,10,17,8,0,0,48,0,0,0,0,0,0,0,0,0,0
UCL121066,0,0,0,0,0,0,0,0,0,3,14,10,16,24,23,17,4,0,0,114,0,0,0,0,0,3,0,0,0,7,0,0,6,10,8,8,0,0,0,29,0,0,6,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,10,3,5,0,0,0,0,20,0,0,3,0,0,0,0,0,0,5,4,3,0,7,4,7,3,0,0,26,8,0,0,6,7,0,0,0,0,18,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,4,6,0,0,0,0,15,0,0,0,6,3,0,0,0,0,7,3,0,4,3,0,3,0,0,0,16,0,8,3,7,8,4,4,0,0,37,0,0,0,0,0,0,0,0,0,4
UCL121067,0,0,0,0,0,0,0,0,0,3,7,20,33,13,29,43,16,3,0,164,0,5,0,0,3,5,10,7,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,12,0,0,0,0,4,0,0,0,0,4,3,6,5,7,5,3,0,0,0,34,0,0,0,3,4,3,0,0,0,14,0,0,6,0,4,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,10,0,0,3,0,5,5,0,0,0,18,0,6,4,4,8,10,0,0,0,43,0,3,0,4,5,6,0,0,0,24,5,7,20,0,14,21,4,0,0,64,0,0,0,0,0,0,0,0,0,0
UCL121068,0,0,0,0,0,0,0,0,0,6,38,33,60,87,105,108,28,0,0,452,0,0,0,5,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,17,24,19,28,28,4,0,0,120,0,0,0,3,6,4,0,0,0,18,25,5,15,14,25,27,6,0,0,123,18,14,5,12,25,11,0,0,0,85,0,0,0,4,4,9,3,0,0,28,0,0,3,0,0,0,3,0,0,16,0,0,5,3,8,0,0,0,0,18,0,3,0,5,0,4,0,0,0,13,0,0,0,9,7,9,4,0,0,33,0,0,4,4,6,4,3,0,0,21,0,0,8,24,30,24,6,0,0,93,0,0,9,19,17,11,0,0,0,59,0,8,19,23,22,42,13,0,0,129,0,0,4,0,0,0,0,0,0,7
UCL121069,0,0,4,3,4,0,0,0,0,5,18,17,35,43,64,24,9,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,4,4,0,0,47,0,5,0,3,14,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,7,7,6,12,4,4,0,0,48,0,0,0,5,5,0,0,0,0,11,11,5,8,4,11,5,0,0,0,45,17,3,0,0,0,0,0,0,0,22,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,9,0,0,4,3,0,3,0,0,0,7,0,0,0,6,11,4,0,0,0,26,0,0,3,0,7,0,0,0,0,10,0,3,4,6,3,6,0,0,0,30,6,8,0,12,11,5,0,0,0,43,0,4,7,17,18,9,4,0,0,60,0,0,0,0,3,0,0,0,0,3
UCL121070,0,0,4,0,0,0,0,0,0,5,4,11,14,20,47,47,12,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,6,0,0,0,14,0,0,0,5,0,0,0,0,0,4,0,9,6,4,15,8,3,0,0,38,0,0,0,0,0,0,0,0,0,7,0,4,0,0,3,6,0,0,0,14,0,0,3,0,6,0,0,0,0,10,0,3,0,6,6,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,4,10,0,3,0,0,22,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,12,0,0,0,21,0,0,3,6,14,14,8,0,0,46,0,3,3,10,9,9,3,0,0,39,0,0,0,0,3,0,0,0,0,7
UCL121071,0,0,0,0,0,0,0,0,0,6,9,7,14,25,28,17,3,0,0,99,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,11,23,18,4,0,0,69,0,0,0,0,0,0,0,0,0,0,0,8,4,8,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,20,5,0,0,0,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,0,5,0,3,0,0,0,0,15,0,0,0,5,0,3,0,0,0,9,0,4,4,6,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0
UCL121072,0,0,0,0,0,0,0,0,0,5,15,9,45,36,22,19,6,0,0,153,0,0,3,0,0,0,0,0,0,3,0,0,11,0,6,0,0,0,0,20,0,0,16,4,3,5,0,0,0,28,0,0,0,0,0,0,0,0,0,7,4,0,17,8,3,3,0,0,0,36,0,0,0,0,4,5,0,0,0,13,5,6,13,8,9,5,0,0,0,35,17,0,4,4,0,0,0,0,0,26,0,0,3,3,10,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,5,4,3,6,0,0,0,15,0,0,4,7,0,3,0,0,0,14,0,0,3,0,5,3,0,0,0,18,4,0,4,0,5,0,0,0,0,16,0,8,11,11,6,3,4,0,0,37,0,0,0,0,0,0,0,0,0,3
UCL121073,0,0,0,0,0,3,0,0,0,5,6,5,17,23,31,23,7,0,0,113,0,0,3,0,3,4,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,0,0,34,0,0,0,0,5,3,0,0,0,7,0,0,0,0,5,4,0,0,0,18,3,0,0,3,6,3,0,0,0,22,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,9,0,0,4,7,9,8,4,0,0,31,0,0,4,5,0,0,0,0,0,11,0,6,3,7,7,0,3,0,0,32,0,0,0,3,0,0,5,0,0,9
UCL121074,0,0,0,0,0,0,0,0,0,0,8,0,24,19,27,31,7,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,6,0,9,0,8,12,0,0,0,32,3,6,7,7,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,4,0,0,15,0,0,0,0,5,3,0,0,0,12,0,0,4,4,5,3,5,0,0,15,0,0,4,4,3,7,0,0,0,25,0,5,8,7,13,14,3,0,0,44,0,0,0,0,0,5,0,0,0,8
UCL121075,0,0,0,0,0,0,0,0,0,0,7,6,4,9,25,20,3,0,0,83,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,4,3,3,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,4,0,0,0,12,9,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,8,0,0,3,0,4,0,0,0,0,13,0,3,3,0,9,9,0,0,0,31,0,3,5,5,3,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0
UCL121076,0,0,0,3,0,3,0,0,0,9,21,22,50,61,53,26,4,0,0,227,0,0,0,0,0,0,0,0,0,5,0,0,9,15,7,3,0,0,0,31,0,6,3,4,15,0,0,0,0,27,0,0,0,0,4,0,0,0,0,7,0,3,10,17,10,7,0,0,0,48,0,0,0,3,0,0,0,0,0,3,5,3,4,4,13,7,0,0,0,41,15,8,5,8,11,5,0,0,0,44,0,0,3,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,11,4,0,0,0,0,0,18,0,0,5,5,0,0,4,0,0,17,0,0,4,11,11,4,4,0,0,40,0,0,11,11,6,3,0,0,0,34,3,6,18,19,13,7,3,0,0,59,0,0,0,0,0,0,0,0,0,8
