UCL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
UCL112002,0,0,3,0,0,0,0,0,6,6,14,9,4,5,0,0,0,36,8,29,69,97,127,166,133,86,718,16,45,79,104,133,166,133,86,758,2343,2162,1808,1792,1724,1423,772,215,12236,257,397,335,195,115,71,51,22,1451,2619,2612,2218,2098,1965,1662,953,322,14448,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,11,16,19,19,5,10,93,3,13,15,13,19,19,5,10,103,2270,2332,1992,2080,2004,1702,1051,567,14004,125,122,102,113,102,65,76,50,756,2396,2462,2113,2213,2128,1789,1126,626,14858,0,6,3,0,0,0,0,0,7,6,14,12,4,5,0,0,0,40,10,37,85,116,147,187,129,90,805,20,54,94,125,154,187,129,90,853,4613,4491,3800,3878,3727,3125,1823,784,26241,382,524,441,312,215,138,133,73,2212,5015,5068,4330,4307,4092,3455,2086,949,29310
UCL112003,0,3,4,4,0,0,0,0,15,0,9,9,7,3,0,0,0,28,0,25,40,66,97,189,119,67,616,3,42,51,79,100,189,119,67,653,1462,1225,1544,1845,1942,1869,790,164,10834,80,71,77,85,79,83,47,19,539,1546,1332,1671,2001,2121,2147,959,247,12024,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,14,24,24,22,20,11,113,0,0,18,21,27,22,20,11,120,1288,1331,1796,2151,2364,2238,1087,378,12635,64,59,68,91,74,74,69,54,554,1354,1390,1873,2268,2466,2342,1168,447,13308,0,5,4,4,0,0,0,0,19,0,10,5,4,3,0,0,0,26,0,25,54,88,125,216,137,77,725,8,44,66,101,134,216,137,77,774,2749,2552,3335,3993,4298,4115,1881,544,23472,145,126,148,178,153,159,111,72,1092,2898,2719,3543,4273,4590,4484,2124,694,25338
UCL112004,3,0,0,0,5,0,0,0,10,0,0,0,13,3,0,0,0,13,3,17,23,40,72,161,173,141,638,4,14,29,54,83,161,173,141,667,1017,916,1053,1244,1264,1381,1045,254,8171,44,31,55,64,40,60,73,68,429,1065,962,1143,1355,1381,1601,1286,466,9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,23,20,15,8,88,0,6,6,16,23,20,15,8,93,991,930,1165,1465,1597,1977,1477,507,10116,48,36,47,63,59,71,96,115,535,1044,966,1216,1546,1678,2071,1583,636,10743,0,0,5,5,5,0,0,0,12,0,0,5,13,3,0,0,0,19,4,15,28,59,99,188,189,148,731,5,18,30,73,104,188,189,148,757,2006,1844,2222,2709,2855,3358,2519,771,18286,95,67,101,125,103,134,169,181,965,2112,1927,2360,2902,3059,3673,2876,1100,20007
UCL112005,0,4,0,0,0,0,0,0,8,0,5,6,0,0,0,0,0,12,6,21,29,50,70,138,73,50,442,5,33,35,49,72,138,73,50,458,1236,1231,1073,1110,1105,955,478,135,7321,208,542,460,329,191,145,82,38,1994,1449,1807,1569,1495,1375,1232,635,221,9771,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,6,11,12,9,0,10,40,3,4,6,7,12,9,0,10,48,1239,1388,1239,1236,1304,1181,669,357,8615,96,76,69,47,45,50,78,64,526,1334,1465,1311,1292,1364,1244,743,428,9185,3,4,0,0,0,0,0,0,7,0,11,6,5,0,0,0,0,14,6,21,34,54,82,145,79,58,486,9,35,40,65,85,145,79,58,508,2473,2622,2311,2348,2412,2137,1142,492,15933,304,617,527,378,241,189,157,99,2519,2782,3277,2879,2786,2741,2475,1379,646,18961
UCL112006,3,0,0,0,0,0,0,0,7,0,9,0,3,0,0,0,0,15,4,43,56,69,105,141,102,71,592,6,49,63,75,104,141,102,71,609,2000,2799,2012,1730,1677,1272,754,205,12459,257,287,212,179,156,115,85,50,1337,2257,3138,2290,1991,1931,1527,942,330,14405,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,17,18,9,8,3,9,69,3,7,13,19,14,8,3,9,79,2082,3068,2213,1958,2055,1634,1130,451,14599,177,290,214,167,131,119,129,105,1341,2265,3369,2443,2147,2197,1767,1265,564,16019,3,0,0,0,0,0,0,0,7,0,13,0,3,4,0,0,0,21,6,47,73,88,111,148,109,84,660,5,56,79,94,118,148,109,84,688,4077,5864,4230,3691,3732,2907,1892,662,27058,436,580,426,348,285,236,208,156,2680,4527,6504,4732,4137,4129,3292,2208,896,30419
UCL112007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,13,48,43,20,151,0,5,7,16,13,48,43,20,154,264,271,289,329,361,464,275,44,2296,33,19,17,19,25,31,32,19,199,294,294,313,361,404,544,355,87,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,20,0,0,0,9,9,4,0,0,20,265,303,349,372,432,535,306,92,2656,18,19,21,12,20,31,41,33,194,283,320,367,388,461,570,351,125,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,20,23,52,48,21,174,0,4,7,20,23,52,48,21,172,532,571,632,704,792,1002,585,136,4952,48,44,40,29,50,66,76,56,394,578,617,679,751,861,1120,707,215,5518
UCL112008,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,4,0,11,21,36,77,204,201,159,715,3,13,21,33,80,204,201,159,719,727,608,747,879,1214,1649,1059,277,7162,55,46,39,59,65,107,106,74,557,781,667,807,981,1367,1956,1367,513,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,24,12,16,76,0,0,6,9,10,24,12,16,77,724,722,811,1037,1542,1988,1378,611,8815,47,56,46,51,63,120,164,204,759,775,782,859,1098,1619,2129,1554,828,9650,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,3,0,15,28,39,87,224,220,177,789,3,17,28,44,92,224,220,177,796,1449,1328,1558,1923,2762,3633,2436,890,15983,106,105,85,118,135,230,269,278,1315,1564,1450,1669,2079,2986,4089,2919,1343,18099
UCL112009,0,4,3,0,3,0,0,0,16,3,8,3,3,9,0,0,0,21,3,40,41,74,111,114,110,67,556,4,52,43,78,120,114,110,67,587,1284,1404,1193,1148,1239,1013,589,164,8044,143,269,179,175,99,73,43,22,1006,1435,1721,1416,1402,1463,1207,743,257,9640,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,3,12,6,25,18,10,6,85,0,11,14,12,27,18,10,6,98,1140,1523,1292,1354,1395,1311,858,420,9288,78,95,86,68,56,76,59,35,557,1218,1627,1392,1434,1485,1411,925,460,9938,3,5,3,0,3,0,0,0,16,3,7,10,7,9,0,0,0,29,3,43,46,78,140,137,110,72,639,9,57,56,86,149,137,110,72,684,2418,2925,2481,2499,2634,2327,1451,585,17330,217,364,264,245,158,154,99,59,1561,2648,3348,2809,2837,2945,2616,1661,717,19580
UCL112010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,12,17,24,52,39,32,195,0,14,14,21,24,52,39,32,198,1167,1499,1278,1140,1095,711,416,135,7432,85,148,94,91,66,53,49,53,631,1256,1659,1378,1252,1186,812,505,218,8259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,3,0,25,0,3,0,6,6,4,3,0,23,1095,1563,1255,1189,1081,866,562,293,7909,74,112,82,71,59,52,65,86,597,1168,1674,1343,1260,1148,929,627,378,8526,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,16,15,23,27,54,43,31,219,0,13,18,29,24,54,43,31,220,2268,3062,2530,2331,2175,1578,974,423,15339,162,255,169,160,131,106,112,138,1228,2423,3333,2717,2512,2327,1745,1131,596,16787
UCL112011,0,6,3,0,0,0,0,0,10,0,6,3,4,0,0,0,0,14,3,39,48,59,69,126,59,34,427,9,46,50,61,68,126,59,34,446,1214,1420,1046,1060,959,766,328,69,6857,57,71,59,45,61,55,33,3,395,1276,1538,1160,1167,1090,946,422,107,7702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,19,13,12,0,5,50,4,3,7,19,12,12,0,5,59,1138,1586,1140,1105,1126,924,420,183,7619,56,80,51,56,42,38,32,22,375,1194,1663,1203,1175,1181,968,448,212,8051,0,6,3,0,0,0,0,0,10,0,6,4,4,0,0,0,0,11,4,39,49,71,77,135,63,32,478,11,46,57,75,80,135,63,32,500,2347,3003,2192,2165,2084,1692,743,259,14480,116,150,112,103,107,89,65,32,767,2468,3202,2360,2341,2272,1912,876,322,15750
UCL112012,0,3,0,5,0,0,0,0,13,3,5,5,4,6,0,0,0,23,8,24,24,90,96,139,114,82,571,11,30,28,93,106,139,114,82,605,1575,1526,1418,1461,1578,1265,595,167,9589,143,136,107,111,96,81,47,33,760,1732,1692,1552,1667,1782,1485,748,289,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,9,16,20,11,11,71,0,6,8,12,16,20,11,11,83,1479,1618,1628,1695,1823,1581,953,454,11229,163,142,117,84,91,73,95,87,856,1644,1769,1754,1791,1934,1669,1058,547,12172,0,4,0,6,0,0,0,0,12,3,7,4,8,11,0,0,0,30,8,25,31,100,114,160,124,93,648,12,37,33,109,126,160,124,93,690,3053,3145,3042,3156,3403,2849,1539,622,20817,306,280,227,199,185,148,139,120,1620,3375,3460,3303,3468,3714,3158,1805,837,23122
UCL112013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,17,9,4,46,0,4,0,8,11,17,9,4,48,132,131,138,127,135,99,47,13,819,22,10,17,16,10,5,0,0,81,153,140,153,148,153,129,56,13,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,3,4,0,0,0,8,112,160,128,142,147,114,48,11,860,14,9,20,13,4,3,0,0,68,127,171,149,161,157,116,51,11,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,14,19,9,4,56,0,0,4,6,14,19,9,4,60,249,293,264,270,276,210,100,28,1680,35,14,36,34,11,8,4,0,146,286,311,302,311,304,244,110,32,1884
UCL112014,0,0,0,0,3,0,0,0,5,0,4,3,5,3,0,0,0,17,5,27,26,51,68,121,112,72,487,5,27,33,57,68,121,112,72,507,1180,1147,1069,1092,1172,1126,788,257,7832,50,60,56,42,45,46,40,31,379,1238,1236,1161,1194,1288,1296,946,357,8712,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,5,0,8,12,12,6,5,59,0,5,5,8,12,12,6,5,59,1123,1274,1111,1164,1400,1356,1055,512,9006,57,55,48,46,49,74,76,68,481,1192,1336,1164,1226,1454,1449,1150,582,9545,0,0,3,0,3,0,0,0,16,0,4,3,5,3,0,0,0,19,8,28,32,63,72,136,122,75,542,12,33,38,72,83,136,122,75,567,2305,2423,2185,2257,2568,2486,1851,762,16836,110,119,109,90,93,126,120,94,854,2423,2572,2328,2419,2746,2745,2095,938,18262
UCL112015,48,201,140,83,16,0,0,0,483,0,19,16,11,37,0,0,0,87,3,58,74,156,219,287,186,135,1116,53,277,228,254,270,287,186,135,1689,1663,1743,1417,1348,1444,1326,852,231,10022,243,459,378,263,152,93,61,33,1679,1962,2483,2022,1859,1867,1708,1101,394,13393,30,45,30,7,0,0,0,0,112,0,7,0,4,0,0,0,0,16,9,26,36,43,40,25,10,12,195,40,73,68,51,44,25,10,12,327,1623,2038,1748,1714,1811,1815,1113,528,12401,159,178,155,137,91,91,73,43,930,1824,2291,1973,1906,1942,1931,1202,590,13657,77,247,170,85,12,0,0,0,597,3,26,22,22,40,0,0,0,105,12,83,101,199,255,315,200,148,1314,92,351,296,298,313,315,200,148,2013,3292,3783,3169,3065,3255,3143,1967,761,22428,401,640,536,394,245,183,136,77,2613,3785,4773,3997,3761,3808,3641,2302,986,27050
UCL112016,0,5,3,0,0,0,0,0,5,0,11,7,3,0,0,0,0,21,14,46,55,82,94,171,133,95,683,10,56,64,83,96,171,133,95,707,2219,2439,2190,2025,1794,1467,838,240,13215,154,162,139,143,101,108,79,49,932,2390,2651,2392,2254,1987,1747,1044,393,14860,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,7,14,26,19,11,3,75,4,5,12,14,28,19,11,3,87,2205,2808,2512,2256,2115,1905,1182,523,15509,131,175,143,108,99,108,108,102,974,2338,2986,2663,2379,2240,2035,1297,629,16570,0,4,3,0,0,0,0,0,12,4,11,10,3,0,0,0,0,26,12,47,62,92,118,186,138,99,760,13,57,80,99,119,186,138,99,796,4424,5244,4700,4283,3907,3375,2017,764,28722,287,332,274,259,203,220,185,153,1913,4728,5642,5058,4635,4229,3779,2342,1020,31430
UCL112017,8,0,5,0,0,0,0,0,18,3,10,3,6,8,0,0,0,28,11,47,71,123,166,349,352,221,1351,27,54,80,133,177,349,352,221,1396,2358,1952,2186,2430,2542,2657,1730,493,16341,135,127,122,101,132,132,141,122,1014,2522,2128,2386,2664,2849,3138,2229,837,18750,0,5,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,5,8,6,31,29,42,17,27,157,5,17,6,30,29,42,17,27,170,2469,2169,2512,2949,3269,3406,2437,1077,20291,117,108,101,104,117,157,209,211,1127,2590,2294,2622,3084,3411,3605,2668,1315,21589,10,3,5,0,0,0,0,0,21,3,11,3,10,8,0,0,0,34,15,57,81,154,196,385,368,244,1505,34,72,93,166,205,385,368,244,1567,4828,4122,4701,5377,5810,6058,4172,1568,36634,252,233,225,206,244,295,358,330,2145,5111,4425,5008,5747,6256,6739,4897,2147,40342
UCL112018,0,5,4,5,4,0,0,0,16,0,8,6,5,3,0,0,0,24,0,38,39,77,85,175,128,91,639,3,53,51,91,91,175,128,91,673,1985,2234,1782,1560,1631,1319,843,236,11592,211,218,162,154,105,91,91,80,1114,2200,2503,2001,1803,1833,1580,1061,403,13386,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,3,3,13,4,21,30,17,12,7,108,3,12,10,23,30,17,12,7,117,1966,2417,1908,1839,1961,1727,1220,588,13635,202,192,175,132,120,114,160,118,1214,2175,2624,2101,2000,2109,1856,1400,713,14970,0,3,3,5,4,0,0,0,23,0,8,11,7,3,0,0,0,27,7,51,45,94,119,188,136,99,745,7,63,64,110,122,188,136,99,796,3952,4658,3694,3399,3592,3044,2069,823,25227,408,405,342,286,227,206,254,193,2332,4369,5134,4094,3799,3938,3438,2464,1116,28353
UCL112019,33,108,78,53,27,0,0,0,309,3,13,13,15,17,0,0,0,58,10,50,78,126,183,277,191,125,1039,52,172,168,198,223,277,191,125,1403,2941,3036,2527,2368,2324,1889,1020,297,16405,202,206,161,154,109,107,89,48,1072,3197,3415,2860,2717,2665,2267,1298,463,18883,7,37,16,12,0,0,0,0,69,3,9,8,5,5,0,0,0,24,6,23,26,41,44,23,9,14,183,12,60,50,55,58,23,9,14,274,3135,3315,2895,2743,2825,2432,1485,723,19553,182,183,158,135,125,136,94,88,1104,3333,3557,3100,2929,3006,2589,1592,821,20932,42,143,97,64,30,0,0,0,381,6,21,18,19,23,0,0,0,85,15,72,101,167,228,301,202,132,1214,68,236,218,247,278,301,202,132,1681,6078,6357,5425,5109,5149,4319,2500,1019,35958,384,390,322,285,235,238,187,135,2173,6532,6974,5966,5648,5667,4856,2884,1283,39809
UCL113001,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,4,15,11,37,59,162,158,141,590,6,20,14,38,63,162,158,141,607,739,707,827,877,1035,1204,718,238,6346,72,55,64,61,57,80,61,55,501,810,784,901,978,1153,1450,941,431,7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,16,21,10,11,77,0,4,0,14,15,21,10,11,80,693,790,907,1036,1266,1574,1054,604,7921,39,61,52,60,63,95,109,139,629,732,856,965,1113,1347,1691,1175,752,8629,7,0,0,0,0,0,0,0,3,0,4,0,8,9,0,0,0,13,4,22,15,46,77,185,170,153,671,6,21,16,48,79,185,170,153,684,1422,1503,1736,1918,2300,2779,1770,843,14271,111,113,116,127,119,176,166,192,1124,1544,1639,1864,2090,2503,3140,2114,1190,16078
UCL113002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,11,10,22,54,138,93,57,389,0,11,10,22,53,138,93,57,389,492,459,473,615,742,847,472,130,4230,58,47,40,72,59,68,50,18,417,551,515,528,708,850,1055,618,210,5038,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,4,10,12,15,5,7,59,0,0,4,13,15,15,5,7,68,441,515,513,652,915,1001,653,290,4982,48,51,47,57,54,66,67,44,431,489,564,562,722,982,1080,732,341,5476,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,11,16,29,61,155,102,63,450,5,11,16,34,68,155,102,63,454,937,972,988,1266,1652,1852,1124,417,9211,102,97,91,128,108,131,125,66,846,1044,1079,1093,1427,1834,2141,1348,553,10515
UCL113003,4,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,5,3,14,22,46,68,105,97,48,397,3,12,23,47,68,105,97,48,414,867,928,780,865,1094,921,400,119,5971,112,103,106,90,71,63,46,33,635,988,1046,913,1012,1231,1089,537,205,7019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,11,3,0,47,0,0,4,8,17,11,3,0,44,789,1028,858,900,1221,1029,643,299,6767,79,96,92,74,75,62,90,79,650,867,1123,955,989,1312,1107,731,388,7468,4,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,6,3,16,26,53,80,113,100,57,441,3,14,27,61,80,113,100,57,459,1652,1952,1641,1769,2312,1948,1045,421,12738,198,204,196,166,150,134,130,117,1284,1856,2170,1869,1996,2546,2196,1272,590,14478
UCL113004,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,6,10,4,22,50,25,19,126,0,6,5,4,22,50,25,19,132,369,846,704,603,581,503,188,27,3835,48,107,85,62,46,36,19,5,411,421,966,800,668,656,590,233,50,4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,0,17,0,6,0,0,8,3,0,0,20,461,998,764,607,624,533,222,100,4307,60,115,68,51,52,32,19,22,416,521,1116,836,666,681,569,240,121,4746,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,4,9,5,30,49,29,19,147,0,7,10,5,30,49,29,19,154,826,1842,1473,1213,1208,1040,411,124,8142,110,227,152,115,101,71,36,29,826,937,2079,1639,1336,1330,1161,469,168,9121
UCL113005,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,9,3,13,28,43,57,108,106,73,434,6,15,33,45,63,108,106,73,446,960,799,750,793,895,799,466,153,5615,89,86,67,72,64,50,45,20,493,1055,899,849,912,1023,957,613,244,6551,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,9,9,13,13,9,6,59,3,4,9,9,22,13,9,6,68,835,937,891,944,1030,983,733,393,6739,81,90,76,74,46,55,64,66,553,918,1027,972,1025,1099,1049,809,466,7362,3,6,0,0,4,0,0,0,10,0,3,3,0,0,0,0,0,10,4,21,33,52,77,122,114,77,497,13,21,35,54,82,122,114,77,515,1794,1735,1642,1740,1925,1778,1202,540,12359,168,172,141,139,113,106,109,88,1043,1973,1929,1825,1933,2121,2006,1427,708,13912
UCL113006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,9,23,42,71,67,23,247,4,13,11,27,44,71,67,23,254,561,471,400,447,536,480,261,66,3219,215,361,262,126,80,40,37,7,1121,776,840,667,599,660,592,362,97,4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,0,0,25,0,0,0,4,7,10,0,0,30,544,525,505,545,638,609,375,167,3912,91,90,73,69,53,45,47,27,493,639,613,581,621,700,657,431,196,4431,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,13,11,27,52,84,64,29,274,4,13,10,33,53,84,64,29,284,1108,991,903,996,1169,1089,641,235,7132,304,446,336,191,136,84,87,39,1610,1407,1450,1251,1220,1360,1250,796,297,9029
UCL113007,4,31,21,9,3,0,0,0,59,0,8,3,5,8,0,0,0,27,0,12,28,34,48,98,61,55,329,4,49,49,41,58,98,61,55,406,669,546,705,757,923,975,510,106,5195,28,33,33,43,39,53,42,35,309,707,626,784,838,1024,1120,612,198,5916,0,8,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,5,6,5,12,11,6,0,41,0,10,3,5,12,11,6,0,49,637,639,827,854,1105,1128,589,241,6030,30,31,29,37,32,50,49,80,342,664,683,865,896,1148,1191,647,321,6422,4,33,21,9,3,0,0,0,64,0,8,9,3,8,0,0,0,26,0,17,29,36,58,106,70,57,367,4,54,51,43,67,106,70,57,454,1305,1190,1538,1610,2031,2106,1107,346,11226,57,62,61,76,74,102,91,114,647,1371,1307,1649,1735,2173,2314,1261,519,12332
UCL113008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,14,22,41,70,57,36,245,0,6,11,24,42,70,57,36,253,552,561,482,582,681,623,381,87,3949,44,55,49,40,48,38,30,7,322,600,628,548,654,765,732,464,135,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,0,4,30,0,0,4,5,7,8,0,4,28,485,599,524,642,771,748,534,229,4530,40,41,40,42,30,36,40,11,275,520,636,568,688,807,791,583,248,4836,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,16,31,48,75,59,41,273,0,6,17,28,47,75,59,41,278,1036,1160,1006,1223,1451,1372,917,320,8483,81,94,91,83,73,73,75,23,600,1115,1269,1114,1338,1576,1520,1047,382,9364
