UCL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
UCL115064,6,0,0,0,4,0,0,5,0,17,4,5,4,0,0,0,5,0,0,18,18,12,28,0,11,3,10,8,0,84,4,4,6,0,0,0,3,3,0,22,50,9,145,0,18,0,3,24,0,253,4,3,5,0,8,11,3,0,0,27,35,6,13,3,3,68,0,16,0,145,34,3,19,72,4,10,8,38,0,195,5,5,0,0,0,0,21,0,0,44,5,15,3,0,0,0,0,0,0,23,9,19,0,0,14,0,0,0,0,43,4,3,0,0,14,15,0,0,0,37,9,92,14,0,29,0,0,4,0,152,5,3,8,0,5,0,0,27,0,53,41,55,20,46,23,0,0,8,3,186,33,177,4,34,24,0,0,0,4,278,26,184,12,84,53,0,0,5,0,360,0,17,6,12,3,0,0,3,0,40,3,4,26,11,10,0,0,5,0,54,9,5,4,0,5,3,0,8,4,49
UCL115065,20,0,9,0,0,0,3,17,0,55,0,0,0,0,0,0,3,0,0,6,0,0,10,0,0,0,4,0,0,20,0,0,9,0,0,0,7,0,0,20,5,0,22,0,0,0,17,7,0,51,3,0,0,0,0,5,0,0,0,15,3,0,9,0,0,54,0,15,0,86,17,0,5,27,0,3,0,12,0,68,4,0,0,0,8,0,18,3,0,31,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,0,0,0,15,0,0,0,0,6,0,0,16,0,21,12,8,4,22,28,0,14,11,0,96,5,48,0,28,11,0,0,0,0,94,3,37,9,76,12,9,0,12,0,159,0,4,3,0,0,0,0,4,0,7,0,0,20,4,6,0,0,0,0,40,0,3,8,0,4,8,0,6,16,45
UCL115066,25,0,5,0,0,0,3,13,0,50,0,0,0,0,0,0,6,0,0,9,11,7,36,0,9,10,14,9,0,84,0,0,10,0,6,0,3,0,0,24,13,4,134,0,28,4,38,33,0,264,12,0,3,0,8,15,8,0,0,43,22,4,6,0,9,50,7,10,0,113,8,0,0,15,5,10,0,17,0,53,9,0,4,0,14,0,30,0,3,54,3,0,4,0,8,0,0,0,0,9,3,5,0,4,8,0,0,0,0,25,6,0,0,0,4,4,0,0,0,17,3,13,9,0,15,0,0,0,0,46,0,0,5,4,7,0,4,17,0,30,12,7,5,23,17,0,8,3,0,76,12,59,0,28,16,0,0,6,0,118,8,33,7,72,31,0,0,3,0,150,5,0,4,3,0,0,0,0,0,15,0,0,56,18,16,0,0,4,0,93,5,0,22,4,3,3,0,11,10,56
UCL115067,10,0,0,0,0,0,5,26,0,45,0,0,0,0,0,0,17,0,0,20,5,0,28,0,8,6,15,7,0,72,0,0,0,0,4,0,0,0,0,4,7,0,35,0,4,0,9,15,3,77,0,0,0,0,0,0,0,0,0,7,15,0,7,0,4,58,0,9,0,99,13,0,8,34,0,3,0,19,0,74,3,0,0,0,8,0,22,0,0,40,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,0,0,0,0,9,0,0,0,0,5,0,0,0,0,11,0,19,4,0,11,0,0,0,0,30,0,0,3,0,0,0,0,23,0,31,0,3,5,9,9,0,10,7,0,39,0,31,0,15,4,0,0,0,0,56,5,30,3,69,7,0,3,4,0,118,0,0,0,0,0,0,0,8,0,20,3,0,22,3,5,0,0,5,0,41,4,0,4,3,0,0,7,5,16,50
UCL115068,8,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,7,0,12,0,3,0,5,4,0,29,0,0,3,0,0,0,0,0,0,5,8,0,27,0,4,0,4,11,0,50,3,3,0,0,3,0,7,0,0,19,11,0,3,0,0,24,4,7,0,48,11,3,5,10,3,6,0,16,0,56,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,7,0,0,6,0,0,0,0,16,0,0,4,0,4,0,0,9,0,17,3,16,0,9,7,0,6,0,0,40,0,13,0,10,0,0,0,0,0,25,0,15,0,24,18,0,0,0,0,67,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,4,0,4,0,0,0,3,4,3,24
UCL115069,16,4,18,0,3,3,0,26,0,68,0,0,0,0,0,0,11,0,0,12,3,0,13,0,0,0,4,11,0,30,0,0,0,0,0,0,0,0,0,9,5,0,25,0,5,0,15,11,0,55,4,3,0,0,0,3,3,0,0,18,11,0,6,0,0,43,6,9,0,75,7,0,7,25,0,0,0,14,0,51,4,0,0,0,10,0,27,3,0,40,0,3,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,5,4,0,9,0,10,0,0,0,0,23,0,0,0,5,0,0,0,5,0,5,8,21,3,4,15,0,7,17,0,68,4,40,0,16,3,0,0,0,0,63,4,23,4,46,8,0,0,10,0,99,0,4,5,0,0,0,0,0,0,7,0,3,13,5,0,0,0,0,0,18,0,0,4,0,9,0,0,3,3,32
UCL115070,4,0,0,0,0,0,0,7,0,17,13,11,72,0,10,0,108,9,3,231,10,7,27,0,9,0,13,19,3,90,3,0,5,0,4,0,8,0,0,24,11,4,56,0,10,3,30,30,0,150,7,4,19,0,3,4,3,7,0,34,20,0,3,0,3,106,5,15,0,157,19,0,25,37,4,23,0,36,0,140,9,0,11,0,11,3,50,5,0,89,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,11,0,0,0,0,6,3,4,3,0,14,7,18,18,0,11,0,0,0,0,54,3,8,5,0,7,0,31,30,0,85,4,11,0,24,14,0,3,4,0,60,8,41,0,28,5,0,0,3,0,89,8,55,5,106,23,0,0,6,0,216,0,0,0,3,0,0,0,0,0,14,3,0,53,8,11,0,0,3,0,95,8,0,22,0,6,3,7,3,9,63
UCL115071,11,0,0,0,0,0,4,7,0,26,3,4,46,0,6,0,97,9,0,164,7,0,13,0,3,4,4,6,0,37,0,0,8,0,0,0,3,0,0,12,3,0,23,0,3,0,12,8,0,58,0,0,5,0,0,4,0,0,0,11,6,0,9,0,8,49,3,10,0,84,21,0,12,22,0,3,0,26,0,87,0,0,0,0,4,4,16,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,5,0,0,5,0,0,4,0,16,0,8,3,0,0,0,0,17,0,33,6,0,0,9,5,0,4,4,0,25,3,37,0,20,14,0,0,5,0,74,3,22,5,49,12,0,0,3,0,91,0,0,0,4,0,0,0,0,0,6,0,0,27,4,3,0,0,0,0,42,0,0,6,4,0,0,3,0,11,31
UCL115072,6,0,0,0,4,0,0,12,0,27,0,0,0,0,0,0,0,0,0,3,10,3,12,0,6,0,8,13,0,51,0,6,6,0,6,0,3,0,0,14,3,0,35,0,7,0,16,12,0,78,9,4,0,0,3,4,0,0,0,17,11,7,10,0,0,53,0,14,0,96,7,0,9,11,11,7,0,13,0,61,0,0,0,0,7,3,17,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,5,13,3,0,13,0,0,0,0,32,4,7,0,3,3,0,0,14,0,24,3,13,8,12,4,0,6,4,0,58,5,41,0,21,9,0,0,4,0,77,4,42,0,51,8,0,0,3,0,105,0,6,0,4,0,0,0,0,0,11,0,0,9,3,7,0,0,5,0,24,0,0,7,5,0,4,0,3,7,21
UCL115073,26,0,3,0,3,0,4,7,0,42,0,0,0,0,0,0,4,0,0,9,8,0,20,0,8,6,14,102,0,157,4,0,0,0,0,0,3,0,0,8,10,0,29,0,9,0,22,12,0,83,0,0,0,0,0,6,0,0,0,4,4,0,0,0,0,49,0,9,0,66,21,0,7,24,0,12,0,23,0,83,3,0,0,0,8,0,10,0,0,25,0,4,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,11,4,0,7,0,0,0,0,28,0,0,3,0,0,0,0,16,0,22,6,8,5,13,10,0,8,8,0,46,8,36,0,13,6,0,0,0,0,63,5,28,4,30,14,0,0,7,0,85,4,4,0,0,0,0,0,0,0,6,0,0,20,5,3,0,0,4,0,28,0,3,6,5,0,0,3,8,3,34
UCL115074,45,3,16,0,3,3,14,126,5,212,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,5,0,4,0,36,0,0,0,0,0,0,3,4,0,3,8,0,27,0,4,0,12,6,0,64,5,0,0,0,0,3,0,0,0,8,8,5,10,0,0,38,0,3,0,68,8,0,0,10,0,3,0,4,0,25,3,0,0,0,5,0,11,0,0,26,0,0,0,0,0,0,0,0,0,3,6,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,3,6,0,0,5,0,0,0,0,14,0,0,3,4,0,0,0,18,0,26,4,4,3,8,0,0,0,10,5,44,0,23,6,19,11,0,0,3,0,53,0,31,0,41,13,0,0,8,0,99,0,0,0,0,0,0,0,0,0,6,0,5,18,0,0,0,0,6,0,26,5,0,6,0,0,7,3,5,8,32
UCL115075,4,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,4,4,0,28,0,0,0,0,7,3,43,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,22,0,3,0,36,7,0,3,9,0,0,0,9,0,31,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,12,0,0,7,0,0,0,0,26,4,23,0,7,8,0,0,0,0,36,3,32,0,20,3,0,0,5,0,64,0,0,0,0,0,0,0,0,0,4,0,0,8,0,6,0,0,0,0,11,0,0,0,3,0,0,0,0,4,16
UCL115076,20,0,12,0,3,4,0,15,0,53,0,0,3,0,0,0,4,0,0,10,0,0,4,0,0,0,4,3,0,20,0,0,5,0,0,0,0,0,0,7,6,0,21,0,3,0,6,11,0,44,0,0,0,0,0,0,0,0,0,4,9,0,9,0,0,31,0,0,0,55,9,0,10,20,0,0,0,4,0,45,7,0,5,0,11,3,34,0,0,55,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,19,0,0,5,0,0,0,0,18,0,26,7,15,4,12,15,0,6,11,0,65,3,32,0,15,7,0,0,0,0,60,4,29,3,45,9,4,0,8,0,99,0,0,4,0,0,0,0,4,0,9,0,0,23,3,5,0,0,0,0,29,0,0,5,0,0,6,3,5,9,36
UCL115077,5,0,0,0,0,0,0,3,0,13,0,0,8,0,0,0,0,0,0,12,6,0,7,0,3,0,3,6,0,34,4,0,0,0,0,0,0,0,0,9,5,0,32,0,10,0,11,21,0,85,0,0,0,0,0,0,0,0,0,9,7,3,10,3,3,52,3,5,0,94,20,0,24,14,8,5,0,24,0,100,4,0,0,0,4,0,18,0,0,28,0,3,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,17,3,0,0,0,0,10,0,0,0,14,3,21,0,0,11,0,0,0,0,36,0,4,0,4,0,0,4,21,0,31,3,9,0,7,7,0,5,3,0,37,8,36,0,13,6,0,0,5,0,69,5,56,0,64,21,0,0,9,0,155,3,5,0,0,3,0,0,0,0,12,0,0,15,5,0,0,0,5,0,27,4,5,9,4,0,0,0,3,8,32
UCL115078,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,9,3,0,4,0,0,8,4,0,0,23,0,0,0,0,0,0,0,0,0,0,7,0,28,0,4,0,4,7,0,48,6,0,0,0,0,0,0,0,0,6,12,0,0,0,3,25,0,6,0,45,8,0,19,13,8,0,0,8,0,53,0,0,0,0,5,0,5,0,6,13,0,0,0,0,4,0,0,0,0,7,3,3,0,0,7,0,0,0,0,14,0,0,0,0,0,10,0,0,0,10,4,16,3,0,5,0,0,0,0,26,0,4,0,0,6,0,0,12,0,22,4,3,0,6,4,0,0,3,0,17,4,21,0,10,4,0,0,0,0,30,4,27,8,31,11,0,0,5,0,80,0,0,0,0,0,0,0,4,4,7,0,0,3,0,0,0,0,0,0,11,7,8,4,3,0,4,3,5,3,34
UCL115079,36,4,21,0,4,0,15,41,0,123,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,7,10,0,32,0,0,9,0,0,0,0,0,0,12,10,0,36,0,5,0,15,20,0,92,0,5,0,0,0,10,0,0,0,16,16,0,16,0,3,61,0,10,0,115,19,0,9,18,3,0,0,21,0,74,0,0,0,0,15,0,26,11,0,45,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,9,7,0,7,0,0,0,0,14,4,0,7,5,0,0,0,14,0,29,10,8,3,9,15,0,14,13,0,82,13,39,0,28,8,0,0,4,0,89,0,30,7,35,6,0,0,3,0,83,0,0,6,0,0,0,0,0,0,7,0,0,22,6,6,0,0,3,0,36,0,0,12,0,0,5,5,18,14,60
UCL115080,0,0,4,0,0,0,3,5,0,7,0,0,8,0,0,0,5,0,0,15,12,6,26,0,11,4,22,26,0,109,0,0,3,0,0,0,7,7,0,15,7,0,85,0,14,0,20,22,3,153,4,3,4,0,7,6,9,0,0,34,16,5,4,0,8,91,9,4,0,145,11,0,11,17,0,11,0,17,0,72,4,0,4,0,9,0,50,3,0,78,0,3,5,0,0,0,6,0,0,7,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,3,0,0,0,11,5,18,16,0,4,0,4,6,0,46,3,0,5,4,7,0,0,22,0,45,9,8,6,11,10,0,3,0,0,51,3,48,4,18,4,0,0,0,3,91,8,31,8,62,28,0,3,7,0,145,3,5,0,0,0,0,0,0,0,9,4,0,40,9,3,0,0,10,0,68,7,0,9,3,5,5,8,10,18,67
UCL115081,31,0,16,0,11,0,38,49,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,12,0,22,10,0,9,0,0,0,15,15,0,49,6,0,0,0,0,0,0,3,0,8,8,4,5,0,0,11,0,0,0,28,10,0,12,10,0,0,0,14,0,41,0,0,0,0,8,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,3,22,0,35,0,6,4,4,5,0,9,6,0,34,7,23,0,5,3,0,0,0,0,43,3,9,0,32,4,0,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,0,18,6,0,6,0,0,0,3,12,9,37
UCL115082,10,0,5,0,4,0,0,13,0,37,0,0,0,0,0,0,3,0,0,3,0,3,15,0,0,3,0,3,0,30,0,0,0,0,0,0,3,0,0,7,4,0,19,0,3,0,6,9,0,39,0,0,0,0,0,5,4,3,0,11,9,0,4,0,0,30,0,0,0,49,4,0,7,14,0,0,0,4,0,31,3,0,0,0,7,0,20,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,11,0,0,6,3,0,0,4,6,0,15,3,4,0,6,7,0,15,5,0,44,0,12,0,7,0,0,0,0,0,18,0,13,3,35,7,0,0,6,3,65,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,9,0,0,6,0,0,0,0,5,3,19
UCL115083,19,0,4,0,0,3,5,11,0,52,0,0,0,0,0,0,3,0,0,3,17,3,32,5,12,7,19,61,14,176,0,0,4,0,0,0,0,0,0,8,12,0,75,0,5,0,15,15,0,126,4,0,3,0,8,0,10,0,0,30,11,0,6,0,5,64,18,14,0,114,16,0,3,21,3,7,0,17,0,67,10,0,8,0,16,0,52,0,0,83,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,10,0,0,3,0,4,9,0,0,0,6,3,3,5,0,12,0,0,0,0,21,0,6,4,9,4,0,0,13,0,32,5,7,7,11,16,0,3,5,5,54,4,34,0,20,3,0,0,6,0,70,7,45,5,52,20,0,0,8,0,145,0,0,0,5,0,0,0,3,0,12,8,0,21,0,3,0,0,4,0,37,0,4,8,0,4,4,13,8,15,56
UCL115084,4,4,0,0,0,0,0,16,0,26,0,0,6,0,0,0,3,0,0,8,3,0,12,0,0,5,4,7,0,29,0,0,0,0,0,0,0,0,0,4,0,0,34,0,5,3,6,8,0,56,0,0,0,0,0,0,0,0,0,5,11,4,4,0,0,25,3,4,0,51,8,0,3,13,3,4,0,14,0,45,0,3,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,5,0,0,0,9,3,12,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,19,0,18,3,0,0,5,5,0,0,3,0,16,0,29,0,7,3,0,0,0,0,41,0,13,0,30,10,0,0,0,0,56,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,0,0,0,0,10,0,4,3,0,6,0,4,6,8,23
UCL115085,3,0,6,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,10,5,8,14,0,7,0,9,6,0,40,0,0,5,0,0,0,0,0,0,7,8,0,38,0,7,0,6,10,0,72,6,0,0,0,0,0,0,0,0,4,17,4,0,0,3,27,0,3,0,50,10,0,4,20,5,3,4,6,0,41,0,0,0,0,0,0,6,0,0,12,0,3,0,0,0,0,0,0,0,3,0,10,0,0,11,0,0,0,0,19,0,0,0,0,0,11,0,0,0,13,5,24,6,0,11,0,0,0,0,47,0,0,0,0,0,0,0,3,0,6,11,5,5,6,8,0,0,3,0,34,13,44,0,11,11,0,0,0,0,73,8,24,4,28,8,0,0,0,0,83,0,4,0,7,3,0,0,0,0,18,0,0,14,0,4,0,0,0,0,19,0,0,3,0,0,0,6,0,0,10
UCL115086,9,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,5,0,0,5,0,0,5,3,4,0,0,0,0,15,0,4,9,0,3,0,3,0,0,25,13,7,79,0,3,0,5,5,0,115,0,0,0,0,3,5,3,4,0,12,22,8,0,3,5,51,0,10,0,101,77,7,44,118,22,20,26,69,4,382,4,0,7,10,8,5,13,3,0,48,7,12,3,0,0,3,0,0,0,19,3,8,0,0,3,0,0,0,0,12,5,0,9,0,6,21,0,0,0,34,4,27,3,0,10,0,0,0,0,44,3,0,0,9,0,0,0,27,0,41,13,19,5,12,15,0,3,7,3,70,9,54,5,47,4,0,0,0,0,120,4,37,0,24,11,0,0,0,0,75,30,18,23,81,9,20,34,15,8,247,7,0,19,9,4,0,4,11,0,46,0,5,4,6,0,9,6,7,19,58
UCL115087,3,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,6,0,20,0,0,0,14,10,0,57,0,0,0,0,0,0,0,0,0,9,7,0,35,0,0,0,12,18,0,74,0,0,6,0,4,7,0,0,0,11,8,0,3,0,5,33,0,9,0,58,0,0,6,18,0,4,0,17,0,40,0,0,3,0,0,0,8,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,7,0,0,0,8,0,5,5,0,11,0,0,0,0,31,4,0,5,0,3,0,0,5,0,17,6,3,3,15,17,0,0,0,0,47,8,37,4,18,3,0,0,3,0,77,5,32,0,28,12,0,0,3,0,76,0,0,0,0,0,0,0,0,0,3,0,6,16,4,0,0,0,0,0,32,5,0,6,3,0,0,0,4,10,27
UCL115088,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,4,0,0,5,5,0,6,0,5,0,7,5,0,32,0,4,5,0,0,0,0,0,0,8,9,0,24,0,12,0,10,8,0,55,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,43,3,4,0,60,7,0,0,9,5,9,0,7,0,26,3,0,0,3,10,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,3,0,0,0,5,0,5,6,0,4,0,0,0,0,15,0,0,0,3,3,0,0,10,0,22,10,17,7,15,27,0,0,5,0,88,9,36,0,17,3,0,0,0,0,69,6,33,4,47,10,0,0,5,0,108,0,0,0,3,0,0,0,0,0,6,0,3,8,0,4,0,0,4,0,24,0,4,0,6,0,0,0,3,3,17
UCL115089,20,0,11,0,0,0,4,40,4,77,0,0,0,0,0,0,0,0,0,5,12,0,48,0,11,8,12,156,3,248,0,0,3,0,0,0,7,0,0,16,20,0,66,0,13,3,15,19,0,127,5,0,0,0,0,8,4,15,3,31,20,3,13,0,11,64,4,15,0,128,21,0,8,36,5,6,0,19,0,93,10,9,9,4,12,8,127,6,0,170,0,0,0,0,0,3,0,0,0,5,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,9,0,0,0,10,0,19,0,0,13,0,0,0,0,42,8,0,3,0,0,0,0,32,0,50,26,33,17,90,39,0,16,15,0,235,5,42,0,31,20,0,0,5,0,112,17,59,15,106,35,0,0,16,0,237,0,3,3,5,0,0,0,5,0,14,0,8,20,3,0,0,0,3,0,47,6,0,11,0,6,0,0,18,12,56
UCL115090,0,0,3,0,0,0,0,5,0,5,0,0,12,0,0,0,17,0,0,33,4,0,11,0,0,0,5,3,0,20,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,3,3,0,18,0,0,5,0,0,0,0,0,0,7,4,4,0,0,0,20,0,0,0,34,8,0,5,9,0,4,0,9,0,30,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,8,0,6,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,8,0,11,0,0,0,4,5,0,8,0,0,17,0,17,0,4,7,0,0,0,0,27,0,14,5,26,9,0,0,4,0,50,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
