UCL_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL121111,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,10,4,4,4,3,0,0,34,0,4,5,3,8,8,4,0,37,8,35,12,7,15,13,9,0,97,0,3,3,4,3,4,0,0,14,0,0,0,0,0,0,0,0,6,11,35,13,15,20,13,12,4,111,0,0,0,0,0,0,0,0,0,10,7,5,14,15,20,11,18,109,20,60,29,39,54,44,35,24,303
UCL121112,0,3,4,0,0,0,6,0,3,3,4,0,5,0,0,18,3,19,12,14,5,6,0,0,56,0,11,7,13,8,4,0,0,46,15,46,33,33,23,19,3,0,176,0,0,4,4,0,0,0,0,13,0,0,3,0,5,3,0,0,15,15,52,37,34,36,29,3,0,197,0,0,0,0,0,0,0,0,3,9,10,5,9,9,10,4,0,59,26,85,65,71,62,54,8,7,374
UCL121113,3,4,3,0,0,0,10,0,0,0,0,6,0,0,0,7,0,6,8,6,7,0,0,0,17,0,6,6,4,0,4,5,0,26,14,18,15,15,26,7,3,4,102,4,0,0,4,0,0,0,0,7,0,0,0,4,5,0,0,0,7,13,18,15,20,29,7,3,4,115,0,0,0,0,0,0,0,0,6,6,0,15,3,6,9,11,3,56,26,35,44,36,53,16,19,6,234
UCL121114,3,3,0,3,0,0,23,0,3,4,5,4,9,5,0,21,3,14,20,30,20,19,0,0,108,0,10,16,11,18,16,0,0,75,13,19,29,30,35,35,9,0,167,0,0,0,3,0,0,4,0,8,0,0,0,3,3,5,0,0,14,15,20,32,34,39,40,7,0,191,0,0,0,0,0,0,0,0,3,5,5,11,8,16,22,14,0,75,24,62,86,96,96,113,29,3,500
UCL121115,4,4,4,10,3,0,33,0,0,0,4,6,9,0,0,22,0,4,4,6,27,24,10,0,75,0,0,9,10,12,18,3,0,54,6,17,12,16,27,33,9,0,115,0,0,0,0,0,0,0,0,3,0,4,0,0,7,6,3,0,13,6,18,13,16,34,37,10,0,135,0,0,0,0,0,0,0,0,3,0,0,5,4,9,14,4,4,45,6,32,31,46,94,115,41,3,372
UCL121116,5,7,0,3,0,0,30,0,4,4,3,3,3,0,0,22,7,8,18,28,15,8,0,0,78,5,9,21,27,14,13,6,0,81,15,25,43,50,39,12,11,0,205,3,0,4,6,0,5,0,0,17,0,0,3,3,7,3,0,0,22,21,33,48,61,50,21,11,3,240,0,0,0,0,0,0,0,0,6,5,0,6,5,10,4,4,0,26,31,57,98,138,91,54,20,4,480
UCL121117,0,0,5,0,0,0,4,0,0,0,0,3,5,0,0,8,3,9,7,4,11,5,0,0,35,5,8,9,8,4,8,0,0,40,8,27,20,25,31,10,3,0,137,0,0,5,4,0,0,0,0,7,0,4,0,0,3,0,0,0,11,16,30,28,29,33,14,3,0,154,0,0,0,0,0,0,0,0,0,6,11,8,10,18,13,4,0,56,23,55,49,55,71,38,13,3,302
UCL121118,9,5,0,5,0,0,21,0,0,4,0,0,0,0,0,3,0,9,14,8,10,8,0,0,52,5,3,10,15,4,3,5,0,40,10,14,18,30,10,16,7,0,102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,12,11,14,26,32,14,11,3,0,118,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,16,17,39,57,68,34,29,11,0,254
UCL121119,6,3,4,0,5,0,16,0,0,0,5,8,0,0,0,11,0,10,13,22,6,4,4,0,65,0,7,5,14,18,7,5,0,58,18,27,32,38,40,28,8,4,194,3,0,0,3,0,0,0,0,14,0,0,0,5,0,8,0,0,9,21,30,33,48,42,31,8,8,221,0,0,0,0,0,7,0,0,5,3,4,0,6,10,14,0,5,48,28,51,56,93,90,65,25,10,426
UCL121120,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,0,3,0,3,0,0,0,0,15,3,6,3,10,0,0,0,0,21,4,11,4,4,3,0,0,0,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,8,4,11,9,0,0,0,35,0,0,0,0,0,0,0,0,0,30,21,11,17,16,10,4,3,114,38,36,25,40,32,11,4,3,202
UCL121121,6,0,0,0,0,0,10,0,0,0,0,5,6,0,0,12,0,12,14,9,10,0,3,0,53,0,6,0,4,3,8,3,0,25,17,28,23,18,18,16,7,0,119,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,12,17,26,23,22,19,21,9,0,135,0,0,0,0,3,0,0,0,5,5,6,3,5,7,4,7,0,43,22,57,48,45,48,44,19,0,283
UCL121122,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,0,9,15,7,11,0,0,0,45,0,3,10,9,3,8,0,0,33,0,29,30,36,31,8,0,0,139,0,3,0,0,4,3,0,0,4,0,0,3,0,5,0,0,0,12,4,32,39,38,33,10,0,0,159,0,0,0,0,0,0,0,0,5,8,3,8,5,9,7,5,0,44,17,57,70,64,63,27,9,0,299
UCL121123,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,6,8,15,0,4,0,0,35,0,8,3,16,3,10,4,0,40,15,26,25,19,19,11,3,0,125,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,19,30,29,19,26,11,7,0,144,0,0,0,0,0,0,0,0,0,16,17,13,21,4,11,10,0,104,43,69,60,74,37,33,22,8,334
UCL121124,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,8,0,5,4,8,13,11,0,0,43,0,0,0,4,12,11,9,0,34,3,4,12,19,25,31,13,4,109,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,0,0,19,3,4,10,20,32,36,13,4,124,0,0,0,0,0,0,0,0,3,0,0,0,5,9,18,3,0,41,6,8,24,43,68,81,36,4,263
UCL121125,3,0,6,0,0,0,17,0,0,0,3,3,0,0,0,8,0,7,7,9,17,12,6,0,61,0,3,0,5,19,18,0,0,48,10,34,30,35,37,52,12,6,211,0,0,0,3,4,3,0,0,13,0,4,0,3,11,7,0,0,22,5,33,29,40,46,62,13,7,248,0,0,0,0,0,0,5,0,12,10,0,8,18,9,22,17,5,95,19,44,53,80,100,121,46,14,483
UCL121126,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,6,16,11,6,10,6,0,51,0,6,6,14,8,6,4,0,36,6,27,17,31,27,10,0,3,123,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,10,24,17,28,29,13,0,3,131,0,0,0,0,0,0,3,0,3,0,0,3,0,3,5,5,0,22,9,41,44,59,48,34,18,10,253
UCL121127,0,0,0,0,0,0,3,0,5,5,5,0,0,0,0,14,0,6,13,11,7,3,0,0,44,5,8,7,11,9,5,0,0,37,22,32,26,34,17,15,7,0,147,4,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,10,26,34,27,42,18,20,8,0,175,0,0,0,0,0,0,0,0,6,13,0,6,7,5,4,3,0,43,41,56,58,69,35,37,17,0,315
UCL121128,6,7,4,0,0,0,20,0,4,0,3,3,0,0,0,17,10,14,9,15,3,5,0,0,59,6,12,8,24,16,8,3,0,77,28,49,49,46,34,15,5,3,236,0,5,0,0,0,0,0,0,8,0,0,0,0,7,6,3,0,25,36,50,47,53,45,22,11,6,269,0,0,0,0,0,0,0,0,0,4,0,13,13,8,9,7,0,51,52,85,91,115,75,44,21,7,491
UCL122001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,14,0,0,3,7,7,0,0,0,16,10,17,12,17,9,3,0,0,65,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,21,13,17,6,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,10,14,28,20,31,15,3,0,0,110
UCL122002,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,5,4,0,0,0,22,0,0,0,4,5,0,5,0,11,0,6,4,8,4,6,3,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,9,4,8,10,11,3,0,46,0,0,0,0,0,0,0,0,0,4,9,11,3,8,4,7,3,47,3,20,30,20,24,18,19,3,138
UCL122003,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,12,11,8,3,3,0,0,30,5,4,6,13,3,4,0,0,33,11,13,16,22,18,0,3,0,89,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,7,17,17,16,21,18,5,3,0,101,0,0,0,0,0,0,0,0,3,4,5,5,0,0,3,0,0,20,21,48,32,52,29,17,3,0,209
UCL122004,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,7,0,6,4,15,6,14,3,0,46,0,0,0,0,3,11,0,0,19,0,3,3,0,10,3,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,12,11,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,13,25,26,52,9,0,129
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,4,4,0,23,0,0,0,6,3,0,0,0,11,0,6,5,11,13,10,0,0,56,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,15,6,5,20,11,3,0,68,0,0,0,0,0,0,0,0,0,0,6,0,3,6,8,3,0,28,5,25,14,18,32,25,11,0,132
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,5,4,0,0,0,22,0,0,0,0,6,0,0,3,10,0,5,6,6,4,18,4,0,44,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,3,5,10,8,14,21,3,0,58,0,0,0,0,0,0,0,0,3,7,0,0,4,3,14,6,7,40,10,4,21,16,23,41,6,9,135
UCL122007,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,3,6,3,7,0,16,8,8,8,12,20,17,3,0,78,0,0,5,4,0,0,0,0,5,0,0,0,3,3,3,0,0,9,9,8,13,14,21,18,0,0,94,0,0,0,0,0,0,0,0,4,6,3,6,9,8,11,16,3,57,14,15,23,33,30,40,26,4,179
UCL122008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,9,0,4,3,3,7,3,0,0,19,4,22,3,5,15,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,3,7,14,4,0,0,54,0,0,0,0,0,0,0,0,0,3,6,6,5,11,8,4,0,39,10,32,16,19,25,11,8,0,123
UCL122009,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,0,3,3,0,0,0,0,0,8,12,11,16,13,11,11,0,0,73,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,12,11,18,13,11,12,0,0,77,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,22,10,21,31,24,16,17,5,0,121
UCL122010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,6,0,0,0,32,0,0,4,5,5,5,5,0,20,8,16,12,20,17,8,0,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,11,15,13,18,24,9,0,0,83,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,8,13,21,19,40,37,17,0,0,149
UCL122011,0,0,3,0,0,0,8,0,5,0,0,5,3,0,0,8,9,5,5,3,5,10,0,0,32,0,0,5,9,0,0,0,0,20,10,18,17,18,27,8,0,0,88,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,18,18,15,21,9,0,0,90,0,0,0,0,0,0,0,0,5,12,4,4,4,8,0,0,0,33,26,29,29,37,52,20,4,0,201
UCL122012,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,10,4,4,0,0,0,0,10,0,0,0,0,0,5,0,0,9,3,8,8,9,9,4,0,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,3,9,8,14,13,7,0,0,52,0,0,0,0,0,0,0,0,0,3,3,3,4,0,5,6,0,30,11,18,13,23,15,18,10,0,103
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,7,0,0,3,10,8,11,0,0,34,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,3,0,3,8,15,8,10,0,0,48,0,0,0,0,0,0,0,0,0,3,0,5,3,5,4,6,0,23,5,8,9,18,17,15,5,0,87
UCL122014,0,0,0,3,0,0,6,0,0,4,0,0,3,0,0,7,0,0,6,3,3,3,0,0,18,0,0,4,3,5,3,0,0,20,6,11,16,14,15,10,0,0,68,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,9,6,11,16,14,20,13,3,0,78,0,0,0,0,0,0,0,0,0,5,0,6,11,6,0,7,4,31,7,17,24,31,29,32,9,0,158
UCL122015,0,4,3,3,3,0,13,0,0,0,6,3,0,0,0,6,0,5,3,3,11,7,3,0,36,0,0,8,5,0,14,5,5,32,0,3,5,0,7,11,3,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,3,8,5,9,12,11,5,0,42,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,11,0,30,3,14,15,22,35,39,23,3,157
UCL122016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,11,0,0,0,3,3,4,0,0,16,3,16,15,12,9,0,0,0,52,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,12,12,11,0,0,0,62,0,0,0,0,0,0,0,0,0,3,9,0,4,0,12,3,0,32,5,32,18,24,17,20,6,0,129
UCL122017,0,4,7,0,0,0,6,0,0,0,0,3,5,0,0,5,0,5,9,4,11,3,0,0,24,0,6,3,4,0,6,6,0,21,0,4,13,10,6,9,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,6,15,13,10,5,4,0,45,0,0,0,0,0,0,0,0,7,3,3,7,3,0,7,3,0,27,4,18,31,26,29,25,8,0,142
UCL122018,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,4,0,4,0,0,14,7,5,6,7,15,13,0,0,56,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,7,5,6,11,16,19,3,0,69,0,0,0,0,0,0,0,0,0,3,5,3,17,3,22,7,3,61,8,11,19,37,26,43,11,5,157
UCL122019,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,11,0,0,4,5,3,4,0,0,14,5,7,9,16,13,3,0,0,56,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,9,5,7,12,19,20,6,3,0,65,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,6,0,31,9,10,24,32,31,15,9,0,132
UCL122020,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,7,5,6,0,0,31,0,0,0,0,0,7,4,0,12,0,0,4,9,15,11,8,0,52,0,3,0,0,0,3,0,0,12,0,0,0,0,5,4,0,0,10,5,4,5,10,20,15,8,0,69,0,0,0,0,0,0,0,0,0,5,0,0,4,3,6,5,4,25,4,8,10,26,42,35,13,3,143
UCL122021,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,5,4,3,10,7,0,0,31,0,0,3,3,0,7,0,0,21,3,5,3,8,7,11,3,0,38,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,6,3,4,6,8,10,17,3,0,47,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,11,17,19,23,28,9,0,114
UCL122022,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,7,0,4,8,6,7,4,0,0,33,0,4,3,6,11,11,3,0,43,6,13,15,18,30,16,11,0,109,0,0,0,0,0,0,0,0,6,0,0,4,6,4,0,0,0,22,10,11,21,15,41,20,13,4,128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,20,10,26,31,33,62,43,25,4,238
UCL122023,3,0,0,0,0,0,10,0,0,3,0,3,4,0,0,13,6,8,15,13,15,14,8,0,74,0,0,5,7,9,9,3,0,36,9,8,6,11,12,16,5,0,66,3,0,0,0,0,0,0,0,9,3,0,0,0,5,4,0,0,16,13,8,10,12,22,19,6,0,91,0,0,0,0,0,5,6,0,6,0,0,5,6,3,6,7,0,18,13,19,39,42,49,55,26,8,248
UCL122024,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,3,0,6,4,0,0,0,21,0,4,7,3,6,3,0,0,18,5,7,7,6,5,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,8,9,10,9,0,0,53,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,0,18,7,19,21,26,21,19,3,0,116
UCL122025,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,5,0,10,0,0,0,22,0,13,5,12,20,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,13,4,12,18,3,0,0,56,0,0,0,0,0,0,0,0,0,5,0,0,9,4,0,5,0,25,3,24,13,33,33,10,5,0,123
UCL122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,4,4,0,0,0,12,6,8,13,18,7,3,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,14,18,6,4,4,0,58,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,11,8,10,19,29,15,5,4,0,91
UCL122027,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,5,14,6,6,0,26,0,0,0,3,0,0,5,0,22,5,0,0,7,0,16,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,7,4,20,0,0,40,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,12,10,23,5,11,5,21,26,29,20,6,124
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,11,0,0,0,4,3,0,0,0,16,4,17,9,17,15,8,9,0,76,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,9,4,15,9,26,14,10,9,0,83,0,0,0,0,0,0,0,0,0,5,0,8,11,12,6,3,0,41,12,21,15,39,32,20,14,3,159
UCL122029,0,3,0,3,0,0,11,0,0,3,0,0,4,0,0,9,0,6,12,11,14,12,0,0,56,0,3,0,3,15,11,7,0,38,3,0,4,5,8,4,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,7,4,3,0,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,10,0,28,8,17,22,29,32,46,19,0,173
UCL122030,4,0,3,3,0,0,14,0,3,6,3,4,0,0,0,10,0,10,7,14,19,9,0,0,53,0,6,0,6,13,8,0,0,29,3,10,15,10,16,9,0,0,55,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,9,3,13,15,11,15,14,0,0,69,0,0,0,0,0,0,0,0,4,7,4,5,6,9,7,3,0,43,9,27,36,36,63,40,6,0,218
UCL122031,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,8,26,6,0,6,0,0,49,0,6,7,18,6,6,0,0,36,11,15,24,14,9,3,0,0,73,4,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,3,11,12,27,17,12,9,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,15,35,62,42,20,18,4,0,201
UCL122032,5,0,5,3,0,0,7,0,0,0,0,3,0,0,0,3,0,11,3,8,3,0,0,0,29,0,6,5,3,3,5,0,0,26,8,30,18,10,13,11,8,0,90,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,8,31,19,13,10,16,8,0,99,0,0,0,0,0,0,0,0,8,3,4,7,9,4,8,0,3,37,13,50,37,35,31,24,9,0,211
UCL122033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,0,5,0,5,0,0,0,6,0,17,14,15,7,0,0,0,58,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,22,12,17,9,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,18,7,25,19,22,18,4,4,0,101
UCL122034,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,3,4,3,4,0,0,0,24,0,0,0,11,3,0,4,0,22,7,8,5,8,10,13,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,8,5,8,11,12,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,17,16,26,22,14,4,5,116
UCL122035,0,3,6,3,0,0,10,0,0,3,0,0,0,0,0,7,0,0,4,8,7,10,3,0,34,0,6,8,4,11,6,0,0,29,4,6,11,6,19,18,3,0,76,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,4,5,7,11,10,24,18,4,0,86,0,0,0,0,0,0,0,0,3,4,0,3,3,11,9,5,0,32,12,17,32,28,50,44,18,0,205
UCL122036,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,6,3,4,0,0,0,0,19,0,0,0,4,5,0,0,0,14,5,0,0,5,12,3,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,5,0,0,7,12,8,0,0,34,0,0,0,0,0,0,0,0,0,16,20,14,22,13,13,3,0,98,27,27,20,36,31,23,5,0,171
UCL122037,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,3,12,10,6,0,0,0,32,0,0,11,7,0,0,5,0,21,0,4,7,12,16,0,0,0,47,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,6,18,16,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,5,25,45,37,21,5,4,0,135
UCL122038,3,0,4,5,0,0,13,0,3,0,0,0,0,0,0,7,0,8,3,4,8,8,0,0,31,0,0,7,4,0,3,0,0,16,4,13,7,9,13,16,3,0,68,0,0,0,0,0,0,0,0,5,0,0,0,3,3,4,0,0,13,4,13,7,18,19,15,10,4,83,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,19,4,28,20,33,35,31,7,3,161
UCL122039,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,15,0,7,6,11,4,8,0,0,27,7,8,11,14,24,16,0,0,85,0,0,0,0,4,0,0,0,0,0,0,0,3,3,4,0,0,9,7,8,11,20,27,19,0,0,95,0,0,0,0,0,0,0,0,5,9,0,9,9,4,4,7,4,39,11,19,33,32,44,35,12,3,188
UCL122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,9,0,0,22,0,7,6,10,14,3,0,0,42,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,11,6,13,11,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,4,3,11,3,0,0,26,10,17,15,14,29,21,0,0,105
UCL122041,0,0,0,7,0,0,6,0,0,0,0,0,5,0,0,3,0,12,6,3,5,7,0,0,34,0,5,5,0,14,9,0,0,42,9,16,15,11,21,10,0,0,85,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,8,15,17,11,27,10,4,0,93,0,0,0,0,0,0,0,0,0,3,5,3,5,5,6,0,4,33,18,32,31,30,52,38,8,4,216
UCL122042,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,9,0,0,18,0,0,7,7,3,0,0,0,20,15,13,11,24,6,5,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,13,13,21,6,5,8,0,81,0,0,0,0,0,0,0,0,5,5,4,4,0,0,5,0,0,17,20,26,23,37,17,18,8,0,150
UCL122043,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,0,9,0,0,7,3,3,0,0,0,18,6,13,16,8,13,11,0,0,70,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,9,11,13,20,8,15,16,0,0,77,0,0,0,0,0,0,0,0,3,5,5,0,0,0,4,6,0,19,15,16,27,21,23,21,4,4,136
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,11,3,3,0,0,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,6,9,3,4,13,8,0,0,51
