UCL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL115009,0,0,12,0,0,4,0,11,0,30,0,6,12,0,0,0,4,7,0,22,13,6,21,4,0,0,4,20,0,70,11,3,28,3,0,5,9,15,0,69,24,11,13,3,0,3,13,17,0,88,18,5,6,6,5,3,12,14,0,73,3,5,0,0,3,5,8,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,36,94,16,11,20,53,91,0,404,0,0,0,5,0,9,0,3,0,32,0,3,0,9,6,7,0,4,0,25,7,17,0,18,16,4,0,12,0,75,12,14,5,16,21,0,0,9,0,79,7,14,6,14,21,7,0,11,0,84,4,13,6,16,13,17,4,12,4,79,5,5,0,10,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,69,19,82,88,48,4,52,4,396
UCL115010,0,0,0,0,0,0,0,5,0,7,0,0,0,3,0,0,0,4,0,13,0,0,0,4,0,0,3,5,0,21,3,3,3,0,0,0,3,6,0,16,4,4,6,0,0,0,6,7,0,30,5,6,10,3,0,5,7,13,0,39,4,0,4,0,0,0,3,0,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,16,31,11,4,12,23,36,0,145,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,4,0,8,0,10,3,5,0,5,0,6,0,29,3,5,0,3,0,0,0,0,0,18,0,0,6,6,0,0,0,8,0,25,6,6,3,11,5,3,0,11,0,49,0,0,0,0,5,4,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,12,33,18,13,3,24,0,143
UCL115011,0,0,7,3,0,9,0,4,0,19,0,0,8,4,0,4,4,6,0,21,3,7,28,0,0,3,6,11,0,63,11,5,25,4,0,0,9,10,0,58,13,3,11,5,5,3,7,10,4,68,5,8,13,9,0,10,17,10,0,70,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,95,33,7,30,42,54,3,327,0,0,3,8,0,8,0,0,0,26,0,0,0,5,0,3,0,4,0,16,6,22,0,15,13,4,0,6,0,61,7,14,4,10,12,0,0,0,0,61,10,18,5,19,12,4,0,3,0,72,7,17,0,5,13,13,0,9,0,64,0,5,0,0,11,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,76,12,68,62,40,0,20,0,314
UCL115012,0,0,6,0,0,0,4,4,0,12,0,0,3,0,0,0,4,13,0,17,3,3,5,0,0,0,5,8,0,33,4,0,3,0,0,0,7,6,0,28,9,0,3,0,3,0,13,16,0,44,7,6,6,3,0,0,24,12,0,56,3,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,26,8,3,0,57,68,3,201,0,0,0,4,0,6,0,0,0,13,0,0,0,5,0,0,0,3,0,7,3,3,3,11,3,0,6,7,0,32,6,9,0,4,4,3,0,8,0,32,5,5,0,9,4,3,0,16,0,49,0,0,0,8,10,0,0,9,0,34,0,6,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,3,38,27,13,3,50,4,180
UCL115013,0,0,8,4,0,14,0,20,0,49,4,0,23,6,0,8,3,34,6,89,18,24,49,12,10,7,9,58,5,197,21,30,27,16,9,10,12,39,5,161,14,20,29,14,3,13,27,45,0,163,12,13,23,12,11,8,26,33,4,142,7,4,5,7,3,0,11,6,0,41,9,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,83,92,167,69,39,58,90,235,14,850,0,0,4,17,0,19,0,6,0,55,0,11,3,15,9,16,0,15,0,79,10,61,11,39,15,27,3,25,3,188,8,45,11,37,29,18,3,26,0,182,10,34,12,44,29,17,0,26,0,174,3,40,8,35,29,20,4,33,0,168,4,7,0,9,15,3,3,0,0,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,39,204,49,198,134,114,14,125,13,891
UCL115014,0,0,7,6,0,8,0,20,0,38,5,0,8,0,0,0,0,6,0,29,6,23,24,14,8,4,9,3,0,89,12,35,25,8,4,9,14,10,0,118,24,45,26,5,15,5,14,11,0,142,8,27,24,12,8,5,14,12,0,115,6,7,7,0,3,6,0,4,0,43,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,63,146,122,52,33,37,45,72,12,571,0,0,3,21,4,11,0,12,4,56,3,4,5,9,0,8,0,5,0,32,5,23,5,31,11,8,0,4,0,92,14,55,5,33,18,12,0,5,3,147,17,81,3,30,24,14,0,16,0,193,21,53,5,24,28,13,0,16,0,156,9,27,0,13,6,4,0,0,0,52,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,70,244,27,164,94,67,3,58,11,731
UCL115015,0,0,4,0,0,3,0,4,0,15,0,0,10,3,0,0,4,4,0,19,5,3,23,3,0,3,3,0,0,44,12,4,17,0,0,3,0,9,0,51,17,7,20,3,0,3,0,9,4,58,13,6,22,6,0,0,6,18,0,78,8,7,8,0,3,3,6,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,26,102,22,10,21,19,40,7,309,0,0,5,3,0,7,0,0,0,12,3,0,0,3,0,4,0,0,0,12,6,12,0,7,8,7,0,9,0,49,10,11,4,20,9,12,0,3,0,64,6,22,4,20,13,9,0,7,0,75,14,14,10,20,14,7,0,9,6,87,5,4,0,0,3,3,0,6,3,21,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,46,65,17,71,44,49,0,29,6,329
UCL115016,0,0,5,0,0,6,4,6,0,18,0,0,6,0,0,3,0,5,0,23,5,0,10,0,0,4,3,10,7,41,7,3,23,3,0,0,3,6,0,41,9,8,19,0,5,0,5,7,3,54,10,8,11,4,5,0,10,6,0,48,0,0,5,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,17,74,18,14,15,26,37,12,240,0,0,0,5,0,4,0,3,0,13,0,0,0,5,4,0,0,4,0,17,0,11,0,11,6,9,0,4,0,46,6,13,0,8,5,4,0,0,0,46,4,17,0,7,15,5,0,3,0,62,10,9,3,14,8,3,0,3,0,49,0,0,0,3,4,4,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,56,10,57,47,29,3,26,8,256
UCL115017,0,0,3,3,0,3,0,8,0,15,3,4,6,0,0,0,0,0,0,17,13,17,25,8,0,0,3,0,0,59,25,27,34,7,5,5,3,6,4,106,17,32,10,3,3,4,4,5,0,77,29,23,17,12,0,4,11,7,0,99,3,22,9,0,5,5,3,0,0,38,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,86,125,102,28,19,27,20,26,6,432,0,0,0,6,0,11,0,3,0,22,0,0,0,4,0,7,0,0,0,14,6,26,0,11,8,4,0,0,0,72,17,44,5,14,19,3,0,3,0,105,19,32,5,10,20,10,0,6,0,97,18,33,0,7,22,11,0,0,0,96,3,11,0,3,10,3,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,67,153,14,60,83,50,0,20,4,444
UCL115018,0,0,0,0,0,5,0,0,0,6,0,0,9,3,0,5,0,0,0,20,0,0,5,0,0,0,0,4,0,19,4,3,3,3,0,0,6,0,0,18,0,0,4,0,3,4,4,3,0,20,0,3,3,4,0,0,6,18,0,36,3,0,0,0,0,0,3,5,0,13,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,23,10,28,18,6,9,20,32,0,145,0,0,0,0,0,8,0,0,0,5,0,0,0,8,0,3,0,0,0,13,0,5,0,9,3,4,0,0,0,14,3,6,3,11,5,0,0,0,0,26,0,8,4,9,10,0,0,3,0,25,8,0,0,10,10,7,0,7,0,40,3,0,0,5,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,9,38,32,19,0,16,4,145
UCL115019,0,0,7,3,0,8,0,8,0,29,0,0,12,4,0,0,4,8,0,31,14,20,37,12,0,10,11,16,4,127,21,60,43,12,6,6,11,17,4,181,30,66,33,25,8,6,14,14,0,206,46,74,38,17,17,8,17,23,6,236,14,36,8,4,6,6,8,10,0,89,3,6,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,136,263,185,79,43,43,61,88,15,919,0,0,0,19,3,7,0,0,6,28,0,3,3,16,0,4,0,4,0,30,15,39,11,29,20,11,0,6,0,135,16,72,22,24,29,9,0,5,5,192,36,101,16,21,38,16,0,11,0,241,31,91,13,24,47,11,0,7,3,230,7,33,4,9,20,3,0,5,0,85,3,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,106,342,66,145,160,65,6,43,14,952
UCL115020,0,0,10,0,0,7,4,14,0,44,3,0,32,3,0,0,10,15,3,67,16,11,50,9,6,11,28,23,0,157,9,11,21,7,5,7,35,20,0,120,8,3,26,6,5,4,37,22,7,111,12,11,31,3,8,0,33,24,3,119,8,0,0,0,0,4,12,5,0,34,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,36,165,31,18,33,161,131,17,664,0,0,4,15,0,12,0,7,3,49,7,5,3,21,7,15,0,3,0,57,16,37,8,41,26,13,0,11,0,161,11,19,9,25,16,8,0,12,0,103,11,23,6,24,33,10,4,17,0,129,3,17,4,17,28,9,4,19,0,102,3,0,4,6,6,4,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,104,44,148,125,77,8,72,7,633
UCL115021,0,0,3,0,0,0,6,5,0,19,0,0,0,0,0,0,5,4,0,14,4,7,12,0,0,0,20,18,0,60,9,3,9,5,0,0,13,4,0,45,9,3,8,3,0,0,11,6,0,47,13,3,5,3,0,0,15,13,0,49,6,5,0,0,0,3,6,0,0,28,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,42,21,48,11,4,6,75,49,3,263,0,0,0,0,7,6,0,0,0,16,0,0,0,3,0,4,0,0,0,21,0,4,6,5,7,3,3,10,0,36,8,14,0,9,12,3,0,9,0,59,4,7,4,7,14,3,0,9,0,47,0,3,5,9,5,6,0,10,0,50,3,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,11,46,45,28,7,36,4,233
UCL115022,6,0,22,8,0,11,4,16,0,66,0,0,23,6,6,3,3,9,0,56,4,11,15,7,4,0,5,12,0,61,16,19,32,11,9,7,9,9,3,109,31,25,35,17,9,12,13,17,5,160,29,19,29,15,6,6,16,21,0,130,6,4,10,3,0,5,5,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,87,157,69,24,46,60,83,5,615,0,0,5,31,0,15,0,9,0,63,0,0,5,19,0,4,0,4,0,32,0,29,8,8,7,0,0,4,0,61,16,34,3,27,19,12,0,0,3,119,19,56,10,35,43,21,0,3,0,190,10,51,4,26,40,9,4,3,0,147,0,3,0,0,7,6,0,0,0,24,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,51,178,30,152,124,73,4,31,4,648
UCL115023,0,0,0,0,0,3,0,4,0,11,3,0,18,0,0,0,0,4,0,29,8,10,9,4,0,4,3,4,0,46,7,0,10,0,0,0,4,0,3,37,8,0,18,7,0,0,12,8,0,56,14,0,11,0,4,3,4,14,0,50,3,6,4,0,0,5,5,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,15,75,15,7,18,32,46,3,251,0,0,0,0,0,4,0,0,0,8,0,7,0,3,0,3,0,3,0,18,7,16,3,9,3,4,0,3,0,45,5,7,0,8,10,4,0,4,0,36,10,13,6,16,12,4,0,5,0,60,11,6,0,10,20,4,0,9,0,60,3,5,0,0,3,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,48,10,53,51,22,0,30,0,245
UCL115024,0,0,9,0,0,4,0,5,0,9,0,0,11,5,3,0,6,0,0,29,9,7,14,14,3,4,7,12,3,69,4,11,15,13,0,0,0,5,0,61,9,6,10,6,3,0,9,10,0,61,13,4,4,3,0,3,10,11,4,49,4,5,0,0,0,0,0,4,3,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,35,63,44,17,9,42,38,13,296,0,0,0,9,0,0,0,0,0,11,0,5,0,13,9,4,0,0,0,28,0,33,3,28,11,0,0,5,0,86,8,17,6,12,8,3,0,0,0,57,6,14,3,11,11,4,0,4,3,59,10,12,0,10,6,8,0,8,0,52,0,0,0,3,5,0,0,6,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,86,7,90,48,22,0,20,6,306
UCL115025,0,0,11,0,0,0,0,8,0,21,0,4,15,0,0,4,0,7,0,38,8,17,35,4,5,0,7,12,0,84,11,11,35,5,4,4,11,9,0,92,15,14,23,9,5,3,15,5,0,85,15,13,16,6,9,0,16,3,3,74,0,6,3,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,142,22,20,21,51,44,3,418,0,0,0,7,4,13,0,3,0,31,0,9,0,9,6,10,0,0,0,31,10,27,3,14,12,0,4,0,0,73,14,17,5,9,27,4,0,5,0,86,13,26,0,25,11,8,0,4,4,95,6,18,0,9,13,7,0,8,0,62,0,10,0,0,5,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,101,19,76,85,37,3,18,9,399
UCL115026,0,0,4,0,0,0,0,3,0,10,0,0,6,0,0,3,3,6,0,24,4,5,18,3,0,0,13,8,0,54,10,6,16,5,6,0,8,5,0,59,11,17,8,3,3,0,7,8,0,60,11,12,10,0,0,0,12,8,0,56,6,0,3,0,5,0,0,6,0,24,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,45,48,75,17,17,8,47,39,9,298,0,3,0,6,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,10,4,16,7,9,9,3,3,0,0,53,3,27,3,5,15,0,0,6,0,59,7,10,5,6,11,3,0,3,0,64,8,17,5,5,16,10,0,0,0,59,9,10,0,0,9,0,0,0,0,28,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,82,24,45,52,28,3,22,0,298
UCL115027,0,0,12,3,0,12,3,10,6,46,7,3,33,3,0,5,12,16,0,75,16,11,88,6,0,8,40,30,7,210,22,14,63,5,4,3,57,12,0,182,23,3,35,0,7,5,42,14,3,135,3,0,27,0,0,4,28,8,0,79,4,0,0,0,3,0,8,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,38,261,24,21,33,191,98,20,748,0,0,3,4,0,19,0,19,0,49,5,3,11,15,10,10,6,9,0,64,13,47,14,35,33,11,17,12,7,175,18,35,9,37,41,8,9,16,0,170,15,20,11,25,28,13,4,7,3,128,3,10,0,12,13,8,5,13,0,67,3,5,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,54,127,43,132,130,67,35,73,10,678
UCL115028,0,0,14,3,0,9,0,9,0,41,3,0,17,6,0,5,0,6,6,39,7,18,24,7,6,3,4,6,0,72,22,16,22,11,4,5,3,11,0,99,30,27,33,8,3,5,8,9,0,123,22,33,23,7,0,6,7,9,3,112,7,11,3,0,6,6,3,5,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,100,134,43,14,35,28,55,5,512,0,0,0,10,4,20,0,9,3,40,3,4,6,6,6,0,0,3,3,33,3,28,5,15,15,4,0,0,6,79,14,56,8,18,17,3,0,8,0,114,15,49,8,20,32,5,0,0,0,136,12,47,5,19,23,13,0,7,4,129,5,0,0,3,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,192,23,97,97,52,3,27,12,552
UCL115029,0,0,4,0,0,0,0,3,0,11,0,0,13,0,0,3,4,0,0,23,4,8,23,4,0,0,6,9,0,64,16,19,18,0,4,0,4,6,0,76,20,18,13,12,0,0,4,7,5,80,9,12,14,4,3,3,9,9,0,66,7,3,0,4,0,0,4,4,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,70,97,27,14,13,23,46,12,358,0,0,0,5,0,14,0,4,0,26,6,0,3,9,4,0,0,0,0,31,14,21,8,17,9,12,0,8,0,85,7,29,9,10,13,5,0,4,0,86,10,31,3,18,14,9,3,4,0,91,7,14,3,8,15,6,0,4,5,66,4,0,0,3,6,3,0,4,0,17,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,103,25,75,61,48,9,30,8,408
UCL115030,0,0,4,0,0,5,0,4,0,10,0,0,3,0,0,0,4,3,0,13,0,4,5,0,0,0,10,8,0,25,0,4,6,0,0,0,0,5,0,19,8,3,5,3,0,0,13,7,0,34,3,0,11,4,0,0,16,8,0,54,3,0,7,0,0,0,5,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,42,8,3,9,46,37,7,182,0,0,0,6,0,9,0,7,0,25,0,0,0,0,0,3,0,0,0,6,0,5,3,9,5,0,0,4,0,27,0,7,0,3,3,5,0,0,3,31,4,9,0,9,9,6,0,12,0,48,3,8,6,12,9,0,0,10,0,53,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,10,47,25,27,0,38,4,192
UCL115031,0,0,12,0,0,0,0,14,3,39,0,0,12,0,0,0,7,3,0,27,7,8,22,3,0,0,6,7,0,61,14,14,25,7,0,0,7,4,6,80,20,14,31,19,3,6,6,11,0,116,18,22,27,5,12,8,5,8,3,111,6,20,8,8,0,5,5,9,0,56,0,6,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,77,81,141,44,22,26,35,58,14,499,0,0,0,14,0,6,0,7,0,33,0,3,6,9,0,3,0,0,0,18,8,14,7,18,8,3,0,3,0,67,15,24,8,7,20,0,3,11,0,90,18,40,4,13,20,11,0,6,0,114,16,45,6,15,25,12,0,7,5,142,8,19,6,8,15,6,0,4,5,60,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,67,148,39,86,95,42,7,41,12,536
UCL115032,0,0,8,0,0,6,0,0,0,17,3,8,5,6,0,0,0,6,0,25,8,5,17,3,5,5,0,7,4,49,24,11,22,8,5,3,0,4,3,86,28,30,20,7,4,5,5,5,0,98,27,45,24,7,6,3,9,20,0,140,5,13,8,0,0,0,3,0,0,42,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,95,113,108,33,20,22,18,47,7,466,0,0,0,8,3,10,0,5,0,19,0,8,4,12,6,4,0,0,0,32,3,10,4,6,12,5,0,0,0,48,12,29,5,9,16,5,0,4,0,81,28,43,3,15,23,10,0,3,3,127,18,50,4,13,29,8,0,3,0,114,3,14,0,0,8,0,0,3,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,55,149,17,61,88,50,0,14,3,451
UCL115033,0,0,24,11,3,20,0,7,0,68,3,4,33,7,4,11,4,17,0,91,21,44,85,5,0,4,15,18,9,195,66,58,86,15,19,10,15,16,11,290,68,62,46,20,19,11,24,7,4,253,32,47,24,15,18,10,12,8,6,168,11,18,11,0,3,4,6,0,0,43,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,200,225,304,71,80,64,74,76,27,1122,0,0,6,30,0,17,0,0,4,59,4,7,3,18,19,4,0,0,0,71,37,73,6,23,57,8,0,3,3,219,74,89,9,37,66,9,0,5,9,293,67,72,7,22,65,11,0,4,3,252,22,46,10,6,60,8,3,0,0,164,0,11,0,3,12,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,303,43,148,280,58,11,21,21,1099
UCL115034,0,0,17,0,0,7,4,11,0,43,0,3,24,3,0,0,5,12,0,47,12,4,47,0,7,0,28,10,0,110,10,11,31,3,0,0,19,7,0,87,8,6,27,0,3,6,29,12,0,92,11,3,20,0,6,3,21,7,0,77,3,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,41,28,163,13,17,20,109,66,11,462,0,0,0,8,3,11,0,9,0,33,0,4,7,9,8,8,0,3,0,38,9,20,3,22,22,7,0,12,0,101,16,20,6,11,24,10,0,7,0,96,12,12,3,22,19,9,0,8,0,87,7,11,0,13,19,14,0,3,0,67,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,70,22,89,101,56,6,45,4,436
UCL115035,0,0,19,9,0,22,3,24,0,71,6,3,35,8,0,13,16,12,0,95,22,45,79,11,13,4,30,29,4,237,35,32,55,10,15,14,20,25,4,209,46,23,19,20,8,9,23,12,0,171,20,18,31,12,8,7,22,17,0,131,10,6,11,3,4,4,9,7,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,140,134,255,67,46,68,120,126,15,970,0,5,3,20,0,37,0,10,0,80,3,23,8,28,21,19,0,7,0,114,22,79,16,54,46,26,0,11,4,263,27,76,4,46,35,20,0,13,0,226,29,50,6,35,45,12,0,13,0,185,10,38,6,19,43,6,6,11,0,140,3,9,0,0,13,4,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,96,281,45,214,198,120,7,66,11,1031
UCL115036,3,0,11,0,5,14,0,15,0,50,0,0,15,7,0,3,5,6,0,36,12,14,27,13,5,3,6,20,0,97,20,10,21,12,9,0,14,14,6,97,29,32,29,11,5,14,12,14,0,150,27,26,34,9,5,0,25,15,3,151,10,7,9,0,0,0,4,3,0,42,0,3,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,96,99,148,61,29,35,58,90,8,625,0,0,3,4,0,27,0,10,0,49,5,5,5,10,4,11,0,3,0,43,11,26,11,26,6,11,0,8,3,97,12,23,0,15,18,11,0,6,0,95,19,41,8,24,29,15,0,13,0,144,16,48,0,25,27,7,0,8,0,133,3,6,0,0,9,5,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,62,148,29,114,100,79,3,43,6,584
