SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
113031268,810,1017,635,481,440,303,198,170,100,4159,3,0,0,0,0,0,0,0,0,3,3,530,34,13,6,7,8,3,5,607,0,101,9,0,0,3,0,0,0,113,0,12,0,0,0,0,0,0,0,14,0,11,0,0,0,3,3,0,0,11,0,3,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,687,49,20,8,11,8,3,5,790,3,687,47,20,8,11,8,3,5,787,818,1707,687,497,445,311,201,177,108,4952
113031269,4563,2804,2696,2555,2488,2281,1403,900,485,20165,11,3,5,0,6,0,0,0,0,25,98,216,110,57,51,46,40,26,5,667,3,10,6,6,0,3,3,3,0,38,3,3,5,0,0,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,106,247,129,63,49,58,50,32,6,741,116,250,129,64,55,55,52,35,12,767,4673,3051,2828,2621,2541,2338,1454,933,494,20934
113031270,1883,1912,1890,1265,1204,1251,879,638,361,11279,0,5,6,3,3,3,0,3,3,32,54,304,194,160,131,150,116,64,55,1220,0,109,49,35,45,15,12,3,0,276,0,163,50,15,12,10,10,3,0,273,0,37,17,9,0,0,0,0,0,70,4,23,12,11,4,0,0,0,0,50,0,8,4,3,0,0,6,0,0,25,0,9,3,0,7,0,0,0,0,22,0,10,19,5,10,9,8,0,0,60,0,0,0,0,0,0,0,0,0,0,61,672,335,242,208,188,155,77,57,1992,58,675,342,244,212,190,155,76,63,2016,1943,2582,2232,1508,1413,1447,1028,720,422,13299
113031271,3103,1665,1517,1598,1886,1860,1363,730,251,13984,3,7,3,4,5,0,0,0,0,23,39,113,97,52,37,34,27,11,9,414,0,31,10,4,5,5,3,0,0,63,9,38,42,24,3,5,0,4,0,129,0,4,12,3,3,0,0,0,0,21,0,3,3,3,0,0,3,3,0,15,0,0,3,0,0,0,0,0,0,5,0,6,3,3,3,0,0,0,0,19,3,7,10,4,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,56,204,179,95,51,51,35,16,9,693,57,215,184,97,62,51,35,21,9,718,3163,1874,1698,1696,1946,1913,1398,750,261,14700
114011272,1199,590,569,743,924,1456,1465,893,349,8189,0,0,0,0,3,0,3,0,8,10,73,77,57,37,43,72,58,24,12,442,5,0,6,9,8,11,7,3,0,49,0,0,3,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,85,81,73,48,53,85,65,28,18,532,85,81,73,48,56,90,67,28,17,540,1283,669,640,794,983,1544,1541,919,369,8735
114011273,500,361,212,302,475,549,548,282,81,3300,0,0,0,0,0,0,0,0,0,3,16,16,17,26,19,33,26,9,0,165,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,3,0,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,20,28,22,40,32,14,0,192,21,19,19,28,22,41,34,14,0,198,518,379,231,327,493,588,581,294,77,3495
114011274,620,391,409,405,611,724,741,471,213,4587,0,0,0,0,0,0,0,0,0,0,23,39,23,18,26,29,24,13,0,198,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,27,43,25,22,34,33,23,12,3,224,27,43,25,26,34,36,26,12,3,231,646,436,438,434,639,753,768,484,215,4817
114011275,4,0,3,0,7,11,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,0,3,0,7,13,12,0,0,39
114011276,520,301,353,400,440,678,657,303,152,3802,0,0,0,0,0,0,0,0,0,3,14,27,34,35,35,59,39,10,0,253,0,0,0,7,0,0,4,0,0,12,0,0,3,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,20,0,0,0,0,0,0,0,0,0,0,17,27,35,49,44,73,49,14,0,306,21,27,35,49,45,73,49,10,3,308,544,327,389,447,487,747,709,314,150,4113
114011277,2770,1659,1556,1561,1899,2153,1757,997,413,14753,8,6,3,0,3,3,4,0,0,22,56,87,84,50,59,53,36,23,15,462,0,7,3,0,0,6,0,0,0,14,5,6,3,3,3,0,3,0,0,21,3,0,0,5,0,0,0,0,0,10,0,0,4,3,3,0,0,0,0,11,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,64,98,92,61,77,65,42,25,14,534,74,101,90,61,80,69,47,24,14,558,2843,1760,1649,1621,1976,2215,1801,1025,428,15315
114011278,3891,2475,2549,2241,2240,2152,1905,1033,457,18929,8,11,9,0,6,0,0,0,0,36,100,185,170,131,128,125,80,65,45,1038,0,0,9,11,13,17,7,6,0,57,5,10,7,8,15,9,5,0,0,54,0,3,3,0,5,0,0,0,0,12,0,0,13,7,3,3,0,0,0,28,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,9,10,12,15,0,0,0,59,0,0,0,0,0,0,0,0,0,0,110,204,206,164,176,174,95,73,45,1247,119,215,213,168,179,172,91,76,45,1283,4005,2690,2764,2408,2415,2328,1995,1104,500,20214
114011279,2278,1261,1022,1319,1577,1830,2103,1261,436,13084,7,7,6,7,0,4,4,3,0,39,33,59,53,49,48,61,59,21,20,402,7,3,3,0,0,0,0,3,0,18,0,4,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,43,63,64,54,52,76,68,27,20,455,51,74,71,58,51,75,69,25,20,493,2324,1330,1095,1380,1630,1905,2175,1285,455,13577
114011280,462,257,242,302,461,695,874,494,204,3999,0,0,0,0,0,0,0,0,3,4,14,24,12,21,22,31,50,14,9,200,0,0,0,0,0,0,3,0,0,3,4,4,0,3,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,31,18,21,24,34,55,19,9,233,17,32,18,21,24,34,55,23,15,237,481,291,262,320,483,733,929,518,216,4230
114011281,561,348,238,380,497,565,426,144,34,3176,0,0,0,0,0,0,0,0,0,4,20,29,13,14,4,20,8,0,0,103,0,0,0,0,3,3,5,0,0,7,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,28,15,12,12,30,11,3,0,134,18,26,15,12,12,30,11,3,0,137,582,374,249,395,507,587,435,144,34,3313
114011282,2275,1150,1085,1365,1713,2263,2341,1442,569,14209,5,5,3,0,7,3,4,3,0,31,60,68,71,65,81,93,108,34,17,598,0,0,6,0,10,7,26,15,0,65,0,7,0,0,4,0,12,0,0,23,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,3,0,14,0,0,0,0,0,0,0,0,0,3,4,3,0,3,3,21,15,0,0,53,0,0,0,0,0,0,0,0,0,0,62,81,90,69,102,132,168,52,17,768,72,85,93,68,105,134,173,58,14,797,2341,1238,1174,1437,1818,2397,2518,1501,582,15009
114011283,699,337,312,416,675,963,806,324,92,4621,0,0,0,0,5,0,0,0,0,10,16,24,17,24,27,50,51,14,10,235,0,3,3,0,4,12,7,0,0,30,5,0,3,6,3,4,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,9,3,0,0,35,0,0,0,0,0,0,0,0,0,0,23,36,28,28,36,86,68,15,10,327,23,36,28,28,41,85,65,15,10,336,724,370,335,444,714,1052,873,341,103,4957
114021284,1976,1019,662,1117,1525,1619,2185,1490,629,12214,0,3,0,0,3,0,3,5,3,16,48,64,60,51,77,69,77,43,24,510,0,3,3,3,7,3,7,0,0,19,3,0,0,4,5,3,7,0,0,27,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,54,72,66,56,89,86,88,46,29,589,53,78,66,56,91,86,96,53,30,603,2024,1097,729,1174,1622,1700,2280,1544,655,12821
114021285,1318,725,685,726,884,709,476,202,40,5766,3,0,0,0,0,0,0,3,0,6,32,23,22,20,12,14,7,10,3,146,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,34,16,16,16,7,10,3,156,39,28,32,23,16,18,7,10,3,171,1355,753,721,749,898,725,487,214,43,5935
114021286,1476,969,802,948,1117,1162,1141,656,258,8527,0,3,0,0,0,0,3,0,0,12,37,50,48,27,32,44,33,23,7,297,0,0,0,3,3,3,9,4,0,23,0,0,0,0,4,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,40,52,49,29,44,58,49,32,7,352,40,53,53,32,44,59,54,34,9,362,1512,1019,854,981,1158,1221,1191,688,260,8893
114021287,1780,1103,943,1046,1186,1222,1162,623,244,9300,3,0,3,0,0,0,7,0,0,14,32,36,39,43,26,50,27,17,16,281,0,0,10,4,3,4,9,3,0,28,0,0,10,0,3,0,3,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,40,57,46,35,56,39,23,16,345,36,45,61,47,35,57,44,21,15,355,1813,1145,1004,1098,1220,1275,1200,640,260,9660
114021288,642,271,235,368,511,504,517,181,43,3270,3,0,0,3,3,0,0,0,0,11,11,40,20,8,8,16,23,6,0,130,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,43,20,12,8,20,28,4,0,144,14,43,25,17,10,17,23,4,0,159,658,312,258,386,524,523,547,184,46,3425
114021289,1013,491,387,623,886,989,1124,478,164,6158,0,4,0,3,4,6,0,0,0,16,29,30,33,23,43,47,43,16,5,264,0,0,4,3,0,6,5,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,37,38,29,48,59,41,17,5,306,30,35,44,30,47,62,41,15,5,321,1047,526,429,651,937,1055,1167,496,174,6475
115011290,4960,2199,2709,3874,2895,2162,2000,1036,449,22293,0,0,0,3,0,0,0,0,0,3,46,56,77,50,37,30,53,41,18,420,0,0,0,3,0,0,3,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,57,81,55,42,34,58,42,20,447,45,57,81,58,42,36,58,42,20,451,5011,2254,2793,3932,2936,2202,2056,1082,474,22741
115011291,3880,3035,1959,2715,2941,2544,1724,619,159,19576,0,0,3,0,0,0,0,0,0,8,60,47,92,38,55,55,77,38,21,484,0,0,22,15,11,17,3,0,0,68,4,0,11,12,13,9,17,0,0,69,0,0,0,0,0,9,5,0,0,13,0,0,0,3,0,0,3,0,0,5,0,4,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,51,126,70,98,92,108,37,24,664,59,58,128,72,94,97,108,37,24,673,3939,3090,2086,2788,3040,2640,1826,657,185,20251
115011294,1112,799,402,654,865,841,679,475,202,6035,0,0,0,0,0,0,4,0,0,4,13,20,14,12,16,13,6,5,6,103,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,14,12,16,13,13,5,6,114,13,23,14,12,16,13,17,10,6,119,1127,827,422,665,879,854,697,484,204,6151
115011296,2173,1836,1227,1415,1802,2047,1242,374,172,12289,0,0,0,0,0,0,0,0,3,3,31,40,28,16,17,19,9,13,6,179,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,47,29,18,18,16,9,14,11,195,34,47,29,21,18,16,8,14,9,203,2205,1884,1258,1438,1823,2068,1252,385,180,12489
115011553,1567,827,936,1252,937,799,703,308,89,7423,0,0,0,0,0,0,0,0,0,0,8,20,36,20,37,24,8,4,3,163,0,0,9,13,11,3,3,0,0,43,4,4,0,11,6,7,4,0,0,34,0,0,6,0,3,0,0,0,0,11,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,21,55,43,66,36,14,8,3,262,15,24,55,43,66,36,14,8,3,264,1584,854,997,1296,1001,838,722,317,88,7687
115011554,789,718,288,520,725,592,435,565,825,5462,0,0,0,0,0,0,0,0,0,3,11,8,14,7,5,14,7,11,7,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,14,6,8,14,12,11,8,89,11,12,14,6,8,14,12,11,10,88,800,727,308,528,732,607,447,581,834,5550
115011555,2290,1555,987,1546,1721,1540,1200,501,176,11521,0,0,0,0,0,0,0,0,0,3,22,33,46,19,18,15,26,5,4,189,0,3,6,0,0,3,0,0,0,14,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,52,24,18,17,25,5,4,214,23,38,52,24,20,17,25,6,4,222,2316,1592,1044,1571,1740,1559,1225,509,179,11737
115011556,1939,1145,987,1375,1244,1146,887,364,133,9222,0,0,0,0,0,0,0,0,0,0,24,20,28,13,12,7,10,13,3,124,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,17,32,16,14,15,16,12,3,148,25,17,32,16,14,15,16,12,3,153,1967,1164,1017,1386,1254,1160,901,376,138,9373
115011557,1100,771,515,696,852,645,373,116,40,5101,0,0,0,0,0,0,0,0,0,4,14,10,14,4,4,7,4,8,3,68,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,21,5,4,5,13,8,3,83,17,16,21,5,4,5,13,8,3,90,1114,786,529,710,855,650,380,121,37,5189
115011558,3391,2810,1508,2274,2973,2556,1603,779,439,18338,5,0,0,0,0,0,0,0,0,9,20,33,38,28,28,15,21,15,8,212,3,0,6,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,40,50,29,29,24,23,22,11,248,30,40,50,31,34,24,23,22,11,251,3422,2851,1552,2308,3002,2579,1625,801,450,18588
115011559,5452,3148,2453,3762,3356,2402,1390,547,124,22616,3,5,0,0,3,0,0,0,0,15,18,70,51,30,40,22,36,21,8,306,0,3,6,0,0,4,0,0,0,11,0,3,0,3,0,7,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,79,58,36,48,32,43,28,8,345,24,85,58,36,50,34,43,29,8,357,5476,3226,2515,3795,3406,2431,1427,572,128,22974
115021297,3924,2896,1672,2352,3224,2615,2139,1001,394,20231,3,10,6,3,4,3,7,3,3,44,43,76,89,43,64,59,41,21,14,442,0,0,0,13,3,0,7,0,0,27,0,4,3,8,5,6,5,0,0,27,0,0,0,0,0,7,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,9,5,3,3,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,47,87,93,62,79,75,61,27,12,539,47,92,101,61,85,81,67,25,16,575,3972,2988,1779,2417,3312,2694,2210,1032,414,20813
115021298,951,620,399,564,762,673,546,311,184,5013,0,0,0,0,0,0,0,0,0,4,19,22,21,19,9,8,20,6,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,21,19,13,13,20,11,4,142,19,24,21,19,13,13,27,12,4,148,971,642,425,580,772,688,572,318,190,5157
115031299,438,266,187,313,463,360,348,120,26,2528,0,0,0,0,0,3,0,0,0,5,6,14,12,10,13,19,13,3,3,94,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,19,10,16,25,13,3,3,106,5,13,19,10,13,28,13,3,3,106,445,276,204,328,475,382,363,127,34,2635
115031300,4357,2895,2181,2644,3411,2841,1851,672,205,21056,0,3,0,0,3,0,4,0,3,21,75,60,84,46,33,44,54,25,4,429,0,0,0,0,3,3,3,0,0,9,4,10,5,4,4,12,4,0,0,42,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,79,68,91,54,42,56,63,28,4,495,84,73,92,54,48,61,66,28,12,513,4438,2964,2270,2698,3458,2898,1923,707,217,21575
115041301,2237,1291,1196,1416,1500,1178,880,367,115,10176,0,0,0,0,3,0,0,0,0,3,10,29,28,15,34,34,20,13,9,192,0,0,0,0,0,0,7,0,0,9,0,0,3,0,4,0,4,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,10,29,39,21,44,38,38,13,8,237,10,36,39,21,48,38,38,10,8,245,2241,1328,1236,1441,1544,1219,911,374,125,10416
