SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
123031447,0,0,0,0,0,0,0,0,0,0,535,1169,1036,1671,825,725,470,192,64,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,3,3,0,3,0,0,17,0,0,0,5,0,4,3,0,3,13,0,0,0,0,0,0,0,3,0,9,0,0,3,43,88,65,79,53,5,341,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,11,0,0,24,0,0,0,3,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
123031448,0,0,0,0,0,0,0,0,0,0,245,699,575,881,469,439,255,76,26,3661,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,3,4,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,16,36,42,40,11,3,154,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,10,0,0,24,0,0,0,0,0,8,4,4,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
124011449,0,0,0,0,0,0,0,0,0,0,132,285,193,397,281,301,248,115,29,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,47,54,21,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,5,6,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011450,0,0,0,0,0,0,0,0,0,0,561,1308,1090,1836,947,939,640,264,59,7638,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,11,0,0,0,29,0,0,0,3,7,0,0,0,0,11,0,4,0,0,0,0,3,3,0,17,0,0,0,3,3,0,5,0,0,8,0,0,0,0,0,0,4,0,0,5,6,21,14,82,89,113,129,34,5,491,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,11,0,0,0,3,10,8,22,8,3,50,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,7,0,0,3,4,10,7,4,4,0,33,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,0,0,0,0,269,603,516,943,613,715,490,217,68,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,7,4,5,0,0,19,0,0,0,3,6,0,0,0,0,7,0,0,4,10,8,6,5,3,0,43,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,9,0,3,4,25,67,113,111,45,17,389,0,0,0,0,3,0,0,0,0,9,0,0,0,4,7,4,3,0,0,17,0,0,0,0,11,9,20,7,0,57,0,0,0,0,3,0,3,0,3,9,0,0,11,0,3,3,0,0,0,18,0,0,16,27,0,0,3,0,0,52,0,0,14,5,0,3,0,0,0,26,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
124011453,0,0,0,0,0,0,0,0,0,0,339,730,612,989,584,550,354,101,28,4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,8,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,4,0,7,0,4,11,41,82,70,78,29,14,329,0,0,0,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,10,14,10,0,34,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
124011454,0,0,0,0,0,0,0,0,0,3,621,1426,1251,1941,1072,1099,684,271,113,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,3,0,3,0,3,0,0,0,13,0,0,0,8,3,0,0,0,0,16,0,0,0,0,3,3,5,0,0,9,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,12,15,73,117,122,142,78,35,596,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,10,7,10,24,9,0,66,0,0,0,0,0,0,9,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,3,8,4,0,0,4,0,17,0,0,0,4,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
124011455,0,0,0,0,0,0,0,0,0,0,142,351,260,405,281,312,278,125,31,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,37,66,23,12,194,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,6,0,0,0,3,7,6,7,8,3,24,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,5,0,0,0,0,3,0,5,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,3,0,0,0,0,0,3,595,1037,872,1831,605,683,402,101,19,6151,0,3,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,12,0,0,3,12,0,3,3,0,0,22,0,0,0,3,0,3,0,0,0,5,0,0,0,0,3,4,9,3,0,18,0,0,3,29,74,78,66,32,5,285,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,14,8,3,43,0,0,0,0,3,6,9,0,0,14,0,0,0,0,0,0,0,0,0,5,0,8,3,26,3,10,8,3,0,63,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,7
124031458,0,0,0,7,3,0,0,0,0,13,1064,1547,1513,2710,935,702,314,83,29,8895,0,0,0,16,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,6,0,0,0,3,3,3,3,0,0,13,3,3,3,42,6,17,11,6,0,85,0,0,0,3,0,3,3,7,0,12,0,0,3,5,3,3,5,0,0,25,3,13,25,64,80,83,56,28,11,356,0,0,5,21,8,11,4,3,0,44,0,0,0,4,3,0,0,0,0,9,0,0,0,12,9,3,15,8,0,41,0,0,0,4,0,3,3,5,0,20,0,0,3,5,0,3,0,0,0,5,3,9,4,189,15,17,8,3,0,257,0,0,0,8,4,3,3,0,0,22,0,0,3,0,3,4,0,0,0,13,0,0,3,7,7,0,0,0,0,23
124031459,0,0,0,0,0,0,3,0,0,4,442,950,810,1521,629,517,435,156,56,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,5,0,4,3,0,10,0,0,0,0,3,3,3,3,0,11,0,11,11,56,67,72,91,46,9,368,0,0,0,4,4,3,0,0,0,15,0,0,0,3,3,0,0,0,0,7,0,0,0,3,0,8,29,12,3,54,0,0,0,3,0,0,4,3,3,17,0,0,3,0,0,0,0,0,0,9,0,0,0,9,3,6,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,6
124031460,0,0,7,5,0,0,0,0,0,11,779,1583,1425,2226,938,608,254,74,23,7899,0,0,0,6,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,12,0,0,0,0,4,3,3,0,0,11,0,3,3,21,3,13,4,3,0,48,0,0,0,3,11,0,7,3,0,17,0,0,3,14,11,17,6,0,0,55,0,13,23,63,115,103,62,15,5,390,0,0,0,16,14,11,0,0,0,39,0,0,3,0,0,3,0,0,0,3,0,0,0,3,4,9,15,4,0,36,0,0,0,0,0,3,3,3,0,13,0,0,0,9,0,5,3,0,0,14,3,14,16,107,47,32,15,6,3,239,0,0,0,3,0,0,3,0,0,8,0,0,0,13,7,0,0,0,0,30,0,0,0,3,3,9,4,0,0,16
124031461,0,0,0,4,0,0,0,0,0,7,628,1076,846,1940,625,659,476,146,49,6438,0,0,0,8,3,4,0,0,0,7,0,0,0,3,3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,10,0,0,0,12,9,0,9,3,0,37,0,0,0,0,0,0,5,0,0,16,0,0,0,3,0,0,6,4,0,10,0,11,3,62,70,69,101,56,10,394,0,0,5,4,8,0,3,0,0,20,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,4,18,3,0,35,0,0,0,0,0,3,3,3,0,11,0,0,0,4,0,3,0,0,0,5,0,4,9,44,15,10,8,3,0,109,0,0,0,3,0,0,0,5,0,5,0,0,0,7,3,0,0,0,0,15,0,0,0,3,3,0,0,3,0,12
124031462,0,0,0,8,0,0,0,0,0,8,791,1109,1060,1790,664,508,281,104,47,6361,0,3,3,26,3,3,3,0,0,51,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,4,3,5,5,3,0,14,0,0,9,39,10,8,9,3,0,74,0,0,0,8,5,12,3,4,0,33,0,0,0,8,7,9,5,0,0,32,0,14,6,37,54,61,74,17,10,264,0,0,6,34,8,11,6,3,0,69,0,0,0,0,0,0,0,0,0,6,0,3,0,8,3,3,15,0,0,32,0,0,0,0,3,0,5,3,0,13,0,0,3,3,4,3,0,0,0,7,8,32,40,262,56,20,11,12,3,433,0,3,0,8,0,0,0,0,0,9,0,3,8,18,7,3,3,0,0,48,0,0,3,17,6,6,0,0,0,27
124031463,0,0,0,4,0,0,0,0,0,4,331,651,596,1046,448,310,195,60,18,3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,6,0,0,8,3,0,20,0,0,0,0,11,3,4,6,3,24,0,0,0,0,7,3,5,0,0,9,0,4,3,26,30,35,22,11,0,127,0,0,3,4,7,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,21,0,0,0,0,0,3,8,3,0,11,0,0,0,3,0,0,0,0,0,3,0,6,14,41,14,7,3,3,0,90,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,5,0,0,12,0,0,0,3,3,5,4,0,0,11
124031464,0,0,0,8,0,0,0,0,0,13,385,589,700,1377,502,399,280,157,73,4456,0,0,0,10,0,0,0,0,0,12,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,3,3,0,3,0,0,6,0,5,4,42,14,6,6,4,0,81,0,0,0,0,0,0,3,6,0,11,0,0,0,11,3,0,3,0,0,21,4,3,5,32,50,48,55,27,12,247,0,0,0,7,4,5,0,0,0,12,0,4,0,0,0,0,0,0,3,5,0,0,0,8,0,9,5,3,4,30,0,0,0,0,0,0,4,4,0,11,0,0,0,3,3,3,0,0,0,7,3,18,24,97,16,11,6,3,3,171,0,0,0,4,0,0,0,0,0,11,0,0,0,19,3,0,3,0,0,26,0,0,0,3,0,0,0,0,0,4
124031465,0,0,0,0,0,0,0,0,0,0,161,418,378,568,298,253,101,41,12,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,19,15,12,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124041466,0,0,0,0,0,0,0,0,0,0,371,766,875,1376,623,542,386,242,82,5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,7,20,5,4,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,10,0,10,10,36,44,41,46,33,14,243,0,0,0,4,3,3,4,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,6,0,7,7,4,0,31,0,0,0,0,0,4,0,4,3,22,0,0,0,3,0,0,0,0,0,8,0,0,0,20,0,0,3,0,0,23,0,0,4,0,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
124041467,0,0,0,0,0,0,0,0,0,0,555,1014,1057,1756,774,571,276,137,48,6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,3,0,0,3,0,0,4,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,8,36,66,58,40,23,5,245,0,0,0,6,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,3,8,0,9,0,5,21,0,0,0,3,0,5,3,0,0,10,0,0,0,3,0,3,0,0,0,4,0,0,0,8,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
124041468,0,0,3,4,0,0,0,0,0,9,166,456,572,1002,436,289,173,44,16,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,3,4,0,0,21,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,13,17,26,11,4,0,73,0,0,4,4,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,3,0,0,9,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,7
124051469,0,0,0,5,0,3,0,0,0,10,187,411,535,578,337,228,55,12,3,2333,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,13,0,0,3,6,4,0,0,0,0,13,0,0,0,0,5,5,4,0,0,12,0,3,3,8,12,11,4,0,0,31,0,0,0,0,28,18,20,3,3,74,0,0,3,12,6,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,7,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,14,3,4,5,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,9,5,3,0,0,0,21
124051470,0,0,8,13,3,4,0,0,0,35,680,1265,1191,1919,687,750,286,46,18,6852,0,0,0,3,0,0,0,0,0,7,0,0,3,9,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,7,3,3,6,3,0,24,0,0,4,16,7,7,3,0,0,42,0,0,0,4,13,15,11,5,0,41,0,3,9,14,7,21,14,4,0,73,0,0,6,30,56,82,72,9,0,262,0,0,6,30,14,18,6,0,0,77,0,0,0,0,4,0,0,0,0,9,0,0,0,4,7,5,7,3,0,33,0,0,3,0,3,4,3,8,0,17,0,0,0,0,0,3,0,0,0,6,0,5,19,73,31,25,23,11,3,202,0,0,0,5,6,0,4,0,0,13,0,0,0,9,4,4,0,0,0,15,0,0,11,5,10,3,0,0,0,43
124051580,0,4,14,7,4,0,0,0,0,31,384,660,633,1041,381,295,211,58,16,3680,0,0,0,11,0,0,0,0,0,15,0,0,0,6,3,3,0,0,0,12,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,9,0,0,3,12,9,0,3,0,0,26,0,0,0,3,8,8,5,8,0,34,0,3,0,6,3,4,6,3,3,29,0,3,4,12,23,33,38,8,3,122,0,4,6,33,25,15,13,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,5,0,24,0,0,0,3,0,4,9,7,0,28,0,0,0,0,0,0,0,0,0,3,0,3,4,46,10,15,4,0,3,89,0,0,0,10,0,3,0,0,0,14,0,0,0,3,0,0,3,0,0,5,0,0,3,8,3,0,3,0,0,17
124051581,0,0,0,8,5,0,0,0,0,12,599,848,811,1296,589,440,247,114,40,4985,0,0,0,23,3,0,0,0,0,28,0,0,0,0,3,0,4,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,13,0,4,0,9,3,8,0,0,0,30,0,0,0,3,8,10,17,5,3,40,0,3,5,9,9,8,6,10,0,42,0,0,3,14,22,45,35,26,5,149,0,6,12,34,23,13,12,3,0,96,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,19,8,0,28,0,0,0,4,7,13,7,10,3,38,0,0,3,0,5,0,0,0,0,9,0,16,16,147,21,15,9,4,0,220,0,0,0,7,3,0,3,0,0,12,0,0,0,9,0,3,4,0,0,19,0,0,3,13,6,3,5,0,0,27
125011473,3,0,16,34,3,3,0,0,0,55,589,585,528,1870,384,229,115,36,8,4343,0,0,3,26,4,3,0,0,0,31,0,0,0,3,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,12,0,0,3,14,5,0,0,0,0,27,0,0,0,6,3,0,6,0,0,23,8,23,109,537,85,85,28,13,5,897,0,0,0,5,3,3,0,0,0,6,0,0,3,24,3,8,3,0,0,50,0,3,15,73,48,31,14,3,0,185,0,0,0,30,7,4,4,0,0,45,0,0,0,0,4,0,0,0,0,7,0,0,3,9,3,4,0,0,0,22,0,0,0,0,3,4,0,0,0,9,0,5,14,98,11,17,14,3,0,162,9,5,16,185,27,17,7,0,0,259,0,3,15,58,10,6,4,0,0,95,0,3,7,100,7,4,3,0,0,124,0,0,4,31,5,0,0,0,0,48
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,3,21,166,418,74,27,3,0,0,704,587,765,556,523,70,86,43,22,23,2686,0,3,8,79,0,3,0,0,0,93,0,0,0,3,5,3,0,0,0,19,0,0,0,0,3,0,0,0,0,7,0,3,0,4,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,3,26,130,449,182,179,75,44,16,1093,0,0,0,0,3,0,4,3,0,13,0,6,6,11,10,3,3,3,0,44,0,0,0,8,4,3,9,0,0,25,0,3,4,12,5,10,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,13,0,0,0,0,0,0,4,11,0,16,0,0,10,17,5,8,3,0,0,40,3,17,87,301,15,6,6,4,0,437,0,3,0,10,7,0,0,0,0,20,0,6,22,34,8,0,0,0,0,73,3,8,20,83,49,26,0,0,0,191
