SA2_MAINCODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
122031424,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,26,67,94,8,3,16,8,3,0,3,193,0,10,0,0,3,0,0,0,0,14,4,16,0,0,0,0,0,0,0,26,3,7,0,0,0,0,0,0,0,7,180,291,45,34,39,38,11,13,7,662,0,0,0,0,0,0,0,0,0,0,66,54,28,12,8,16,8,5,0,196,57,47,29,13,17,16,3,10,0,197,117,48,441,33,43,41,55,91,10,889,7,3,10,3,0,3,3,4,0,35,16,13,15,9,3,10,4,5,0,73,5,5,7,4,0,0,3,4,3,29,17,3,16,3,3,8,9,8,3,69,536,606,593,114,141,133,100,148,31,2412,0,3,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,22,30,112,3,7,15,6,0,0,4,185,0,18,0,0,0,0,0,0,0,16
122031425,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,27,39,3,3,3,3,4,0,3,83,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,8,99,158,14,21,30,13,13,0,0,357,0,0,0,0,0,0,0,0,0,0,38,37,16,15,9,7,8,3,3,133,20,21,22,4,12,11,3,3,0,99,99,31,283,28,21,26,26,31,3,540,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,5,3,0,29,0,4,0,0,0,0,3,3,0,13,9,8,8,0,0,0,8,3,3,37,309,332,353,68,74,57,65,53,17,1335,0,3,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,6,18,63,0,0,9,3,0,0,0,103,0,0,0,0,0,0,0,0,0,5
122031426,0,5,0,0,0,0,0,0,0,7,17,34,0,0,4,0,0,0,0,57,126,219,18,16,30,32,12,16,10,475,6,8,0,0,0,0,0,3,0,19,16,56,3,3,3,3,0,3,0,90,4,15,3,3,3,0,0,0,0,25,395,687,139,97,89,104,69,97,21,1692,0,0,0,0,0,4,0,0,0,6,73,105,79,46,30,41,12,24,7,415,93,87,101,53,28,46,34,36,12,488,214,86,820,88,51,88,111,126,21,1610,8,6,13,11,0,12,7,19,0,78,25,20,22,20,11,24,10,10,3,149,8,17,16,4,3,5,11,7,7,81,8,14,12,10,9,10,12,18,12,115,1004,1358,1226,355,271,361,275,374,86,5309,0,5,0,0,0,0,0,0,0,12,4,31,0,0,3,0,0,0,0,38,107,240,12,45,58,21,4,7,12,495,10,12,0,3,0,0,0,0,0,25
122031427,3,3,0,0,0,0,0,0,0,3,12,27,0,0,0,0,0,0,0,45,136,146,6,3,19,10,3,5,8,340,3,9,0,0,0,0,0,0,0,11,15,28,4,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,10,268,433,33,17,51,41,10,17,6,882,0,0,0,0,0,0,0,0,0,0,56,48,25,5,11,8,3,3,0,157,39,44,22,14,10,18,3,9,3,152,81,29,250,16,19,42,21,29,4,491,3,0,0,4,0,0,0,0,0,14,14,14,5,6,4,0,7,3,0,59,14,14,4,0,3,0,0,0,0,30,11,7,7,3,0,0,10,3,8,44,655,798,351,80,125,124,58,70,27,2289,0,8,0,0,0,0,0,0,0,8,3,32,3,0,0,0,0,0,0,39,72,149,3,14,30,5,0,0,0,275,3,7,0,0,0,0,0,0,0,16
122031428,4,3,0,0,0,0,0,0,0,10,11,52,0,0,0,0,0,0,3,72,188,226,3,4,27,22,3,0,7,482,13,6,0,0,0,0,0,0,0,18,36,33,3,0,5,0,0,3,0,81,13,5,0,0,3,0,0,0,0,28,507,717,73,56,94,85,19,27,12,1583,0,0,0,0,0,0,0,0,0,3,112,121,44,26,29,20,17,8,10,385,91,97,62,26,33,33,13,17,4,366,214,91,575,42,59,78,62,78,10,1212,15,8,5,0,8,3,0,5,3,52,36,32,18,9,14,18,13,5,4,156,22,15,5,5,4,4,4,4,3,67,13,11,8,0,6,10,3,7,13,67,1270,1420,796,181,277,271,136,161,70,4578,4,5,0,0,0,0,0,0,0,9,12,42,0,0,0,0,0,0,3,61,93,275,0,16,43,8,0,3,10,451,0,16,0,0,4,0,0,0,0,21
122031429,5,3,0,0,0,0,0,0,0,6,21,46,0,0,0,0,0,0,0,69,165,297,19,14,33,21,0,6,18,575,7,9,0,0,0,3,0,0,0,17,30,52,9,3,7,4,0,3,0,102,9,15,0,3,3,0,0,0,0,28,458,756,99,89,110,110,32,41,21,1704,0,0,4,3,0,0,0,0,0,9,99,107,43,18,10,15,12,13,0,318,73,85,68,32,19,34,10,12,7,347,174,58,642,69,44,48,60,85,14,1198,3,5,6,4,0,4,8,10,0,41,19,16,12,12,8,15,14,12,3,104,7,19,6,4,4,3,7,3,0,45,10,23,15,4,5,7,7,8,8,88,1077,1487,912,251,257,267,144,195,67,4649,0,11,0,3,0,0,0,0,0,11,6,37,0,0,8,0,3,0,0,55,116,297,5,21,39,14,0,3,5,506,4,13,0,0,4,0,0,0,0,23
122031430,3,4,0,0,0,0,0,0,0,7,6,18,0,0,0,0,0,0,0,32,124,184,7,10,25,16,9,4,6,391,7,7,0,0,0,4,0,0,0,15,19,55,8,3,3,3,0,0,0,90,8,10,0,0,0,0,0,0,0,20,343,518,60,55,64,66,7,36,16,1167,0,0,0,0,0,0,0,0,0,0,63,71,35,16,14,16,9,10,3,232,61,67,39,16,18,18,8,16,8,248,118,45,453,44,29,45,41,61,13,845,3,4,4,4,0,4,0,0,0,19,20,13,10,11,7,7,0,11,3,77,7,17,6,5,4,7,4,3,0,59,11,10,4,3,5,9,0,9,8,59,799,1011,628,171,175,190,80,147,53,3259,4,3,0,0,0,0,0,0,0,10,3,25,0,0,0,0,0,0,0,30,68,195,3,12,38,8,0,3,12,336,3,7,0,0,0,0,0,0,0,15
122031431,3,6,0,0,0,0,0,0,0,12,14,34,0,0,4,0,0,0,0,51,117,193,11,13,23,9,0,3,4,376,4,7,0,3,0,0,0,0,0,16,22,42,4,0,10,3,0,0,0,85,14,8,0,0,0,0,0,0,0,24,354,625,82,78,89,74,24,41,24,1389,0,0,4,0,0,0,0,0,0,5,96,101,41,26,24,23,14,23,8,354,103,82,66,30,28,33,15,22,7,376,292,76,951,72,56,69,97,126,23,1758,7,10,3,7,3,6,3,0,0,47,36,28,19,8,15,14,10,9,0,134,16,17,5,4,3,6,5,4,3,59,14,22,22,4,4,6,10,9,10,100,1095,1250,1210,249,254,250,175,236,66,4787,3,9,0,0,0,0,0,0,0,12,5,28,0,0,3,0,0,0,0,36,81,204,4,22,36,7,0,0,0,361,5,19,0,0,3,0,0,0,0,28
122031432,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,0,0,0,16,23,22,3,4,3,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,77,92,9,3,18,11,0,7,7,219,0,0,0,0,0,0,0,0,0,0,11,9,8,7,0,3,0,3,0,46,12,10,3,4,3,3,0,0,0,40,49,13,123,6,10,6,17,14,0,241,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,4,0,18,3,6,0,0,0,0,0,0,0,14,0,3,3,3,0,3,3,0,0,17,194,174,158,29,40,32,26,26,8,682,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,7,31,0,5,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
123011433,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,36,26,50,3,3,4,0,0,0,0,94,3,3,0,0,0,0,0,0,0,5,3,23,0,5,0,0,0,0,0,37,9,0,0,0,3,0,0,0,0,14,112,214,30,38,22,15,5,6,3,447,0,0,0,0,0,0,0,0,0,0,27,49,20,24,9,12,4,3,3,152,36,32,31,25,15,14,10,4,5,180,182,53,557,39,52,54,138,80,26,1178,3,3,0,0,0,3,3,8,0,15,7,6,9,4,11,16,7,8,0,68,6,7,0,0,0,0,5,6,0,26,7,7,7,0,0,3,4,3,10,58,438,474,659,138,119,120,176,119,52,2302,0,4,0,0,0,0,0,0,0,6,4,16,0,0,0,0,0,0,0,21,12,110,0,3,4,0,0,0,0,128,0,6,0,0,0,0,0,0,0,7
123011434,0,0,0,0,0,0,0,0,0,4,0,27,0,0,0,0,0,0,0,31,57,85,3,3,6,3,0,0,3,162,4,5,0,0,0,0,0,0,0,9,13,24,0,0,3,0,0,0,0,43,9,4,0,3,0,0,0,0,0,21,145,310,30,33,33,36,18,15,8,626,0,0,0,0,0,3,0,0,0,3,73,54,36,31,8,20,7,14,4,248,93,66,48,59,23,27,31,11,6,364,273,89,885,60,87,97,226,157,28,1903,10,8,10,9,9,4,9,10,0,55,12,9,8,11,9,8,18,10,0,82,6,12,6,3,3,3,3,5,0,39,16,8,11,8,5,9,18,10,5,84,707,700,1048,222,191,208,328,222,66,3682,0,3,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,22,20,142,0,3,16,0,0,0,0,186,0,3,0,0,0,0,0,0,0,4
123011435,3,6,0,0,0,0,0,0,0,9,12,19,0,4,0,0,0,0,0,30,46,100,11,6,18,0,0,4,0,185,0,3,0,0,0,0,0,0,0,9,16,24,3,8,8,3,0,0,0,59,8,5,0,3,0,0,0,0,0,14,165,331,54,74,75,32,26,29,7,784,3,0,0,0,4,0,0,0,0,6,65,75,42,54,30,23,18,15,5,322,93,81,81,90,53,32,23,24,8,481,318,105,1303,93,129,128,330,199,33,2647,9,3,3,4,6,10,12,10,4,67,23,10,17,19,13,9,36,20,4,153,3,6,9,4,5,4,3,5,0,42,15,7,17,4,3,11,17,18,16,106,775,785,1541,362,348,242,478,319,76,4919,0,7,0,0,3,0,0,0,0,11,4,17,0,0,0,0,0,0,0,22,30,193,0,17,22,3,0,0,3,272,0,6,0,0,0,0,0,0,0,12
123021436,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,12,47,11,3,8,5,8,0,0,86,0,5,0,0,0,0,0,0,0,6,0,9,0,3,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,4,34,146,26,19,21,13,15,18,4,299,0,0,0,0,0,0,0,0,0,3,13,27,19,21,15,8,12,4,7,121,30,31,26,27,19,15,20,15,6,190,101,48,611,56,82,62,226,114,26,1314,7,0,7,0,5,3,10,9,0,44,10,5,8,13,0,6,17,13,0,77,3,4,6,3,3,0,10,4,0,31,3,4,9,4,3,3,18,18,7,70,212,333,723,154,157,114,319,193,50,2270,0,3,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,11,5,65,0,6,7,3,0,0,0,95,0,3,0,0,0,0,0,0,0,7
123021437,0,3,0,0,0,0,0,0,0,3,5,17,0,0,0,0,0,0,0,18,33,90,9,4,13,13,15,3,5,194,0,3,0,0,0,0,0,0,0,6,9,24,3,3,4,0,4,0,0,43,0,3,0,0,0,0,0,0,0,3,80,277,47,52,56,23,45,31,5,612,3,0,0,3,0,0,0,0,0,10,26,35,37,16,11,8,12,8,3,161,29,40,48,17,39,24,32,22,5,261,92,47,461,58,63,49,146,106,22,1042,3,0,9,10,3,3,12,10,3,46,10,3,9,7,4,13,18,15,0,70,7,10,7,3,7,6,4,3,0,40,9,4,14,5,10,3,23,18,12,97,307,554,642,176,211,140,317,214,55,2613,0,3,0,0,0,0,0,0,0,3,0,14,0,0,3,0,0,0,0,15,12,103,3,4,24,8,0,3,0,159,0,9,0,0,0,0,0,0,0,8
123021438,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,21,51,7,6,11,7,3,3,0,105,0,3,0,0,0,0,0,0,0,3,5,9,0,3,0,0,0,0,0,23,0,0,3,0,0,0,3,0,0,9,49,156,40,39,38,13,24,16,5,377,0,0,0,0,0,0,0,0,0,5,28,28,38,18,23,4,20,13,0,174,50,40,45,32,21,20,28,10,6,259,141,59,740,60,91,64,220,177,24,1568,7,0,3,3,5,10,14,6,0,49,10,4,7,15,15,12,28,16,0,113,5,3,4,0,3,4,14,8,0,49,4,9,18,7,4,4,28,13,21,110,320,371,906,195,213,138,378,263,55,2839,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,11,79,3,6,20,3,0,3,0,120,0,0,0,0,0,0,0,0,0,3
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,0,0,0,0,0,0,7,25,0,0,3,0,0,0,0,31,72,158,29,21,43,26,37,12,4,395,0,5,0,3,3,0,0,0,0,11,8,21,6,0,8,0,0,0,0,47,3,0,0,0,0,0,0,0,0,7,121,336,68,45,80,52,72,56,12,850,0,0,0,0,0,0,0,0,0,5,35,31,51,20,24,10,35,12,4,221,35,46,58,26,29,23,36,25,3,273,115,45,523,43,74,52,160,107,17,1142,10,0,4,4,6,3,8,11,3,44,7,10,8,3,7,11,21,17,3,88,12,11,3,3,3,3,12,3,0,59,5,8,14,3,9,4,16,18,9,89,434,708,774,173,284,188,400,257,56,3265,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,17,28,124,3,29,52,26,0,8,0,265,0,6,0,3,3,0,0,0,0,8
123021441,0,3,0,0,0,0,0,0,0,8,6,22,0,0,0,3,0,0,0,29,11,54,7,7,4,4,5,3,0,103,0,4,0,0,0,0,0,0,0,4,9,11,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,5,40,196,37,32,43,11,19,18,3,407,0,0,0,0,0,0,0,0,0,0,28,34,21,8,16,7,12,12,0,139,32,30,45,37,17,5,17,12,0,204,116,63,611,57,66,62,184,125,21,1302,3,0,9,5,8,0,15,7,0,54,12,0,15,7,3,11,16,10,0,85,4,6,4,0,3,3,9,0,0,25,4,0,12,5,7,7,25,21,16,95,268,430,777,164,174,114,306,213,37,2478,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,14,86,4,13,18,17,0,0,0,150,3,3,0,0,0,0,0,0,0,3
123021442,0,0,0,0,0,0,0,0,0,3,3,37,4,3,6,0,3,0,0,58,80,204,41,31,82,36,35,32,7,539,3,4,0,0,3,0,0,0,0,13,3,26,0,0,4,3,4,3,0,41,0,0,3,0,4,0,0,0,0,10,89,324,80,60,93,52,84,55,15,857,3,0,0,0,0,0,0,0,0,6,22,29,58,23,22,9,37,24,7,220,29,29,65,36,30,21,34,32,4,289,63,41,511,61,58,52,196,126,17,1122,5,0,6,4,3,0,12,14,0,53,9,4,14,13,6,5,22,17,0,93,11,7,3,4,3,3,9,7,0,53,3,8,24,4,3,3,25,22,17,105,330,737,807,237,321,185,450,328,61,3451,0,3,0,0,0,0,0,0,0,4,0,22,0,0,3,0,0,0,0,26,26,165,12,48,77,23,4,16,0,371,3,8,0,0,3,0,0,0,0,11
123021443,0,0,0,0,0,0,0,0,0,3,0,12,3,0,3,0,0,0,0,22,45,105,19,19,51,13,27,8,0,294,6,3,0,0,0,0,0,0,0,13,0,14,3,0,0,0,0,3,0,31,3,0,0,0,0,0,0,0,0,7,69,224,75,51,63,42,86,54,9,675,0,4,0,3,0,0,0,0,0,10,26,31,40,17,17,11,32,8,0,182,25,33,39,30,25,18,42,21,3,248,94,35,554,61,73,50,204,123,22,1211,4,3,8,3,0,5,4,12,0,43,16,4,15,13,8,9,24,14,3,103,3,5,5,4,3,4,14,3,0,42,10,9,18,11,4,9,41,26,9,126,299,479,782,209,264,167,482,270,55,3005,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,12,12,98,7,33,28,13,3,8,0,212,0,0,0,0,0,0,0,0,0,0
123021444,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,18,28,59,3,3,10,9,0,6,0,113,0,3,0,0,0,0,0,0,0,6,6,19,3,4,0,0,0,0,0,34,3,6,0,0,0,0,0,0,0,13,66,218,45,34,43,23,30,23,5,479,0,6,0,0,0,0,0,3,0,8,45,38,15,23,18,11,15,6,8,172,49,44,49,31,28,16,24,18,3,255,152,56,645,43,94,72,200,136,29,1442,3,0,10,5,3,7,11,3,0,46,7,18,9,11,16,14,27,12,8,114,4,12,12,0,3,3,5,8,0,56,12,7,23,7,11,4,31,20,10,120,387,492,811,159,229,156,332,238,69,2877,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,12,10,105,3,5,8,13,0,3,0,148,0,3,0,0,0,0,0,0,0,3
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,40,3,6,8,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,10,5,7,4,3,0,0,3,0,40,23,7,11,6,4,0,4,0,0,62,77,19,318,16,15,19,93,49,11,624,0,0,6,3,0,4,0,4,0,18,6,0,7,0,0,3,7,6,0,26,0,0,0,0,0,0,0,3,0,10,3,0,3,0,5,0,4,6,0,20,137,95,352,40,32,31,116,75,19,897,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,19,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
123031446,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,21,33,3,0,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,0,21,0,3,0,0,0,0,0,0,0,3,69,121,16,17,10,7,6,3,3,252,3,0,0,0,0,0,0,0,0,6,24,24,15,17,10,3,6,5,3,112,30,26,33,26,12,7,9,11,0,152,155,24,571,26,54,50,138,82,20,1126,8,0,0,3,0,0,4,3,0,17,4,5,5,0,0,4,11,3,0,32,8,5,3,0,0,0,0,0,0,15,6,0,15,0,0,3,14,12,3,53,333,251,667,95,89,72,190,119,36,1859,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,17,69,0,3,0,0,0,0,0,90,0,4,0,0,0,0,0,0,0,4
123031447,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,15,23,41,0,0,3,7,4,0,0,87,0,3,0,0,0,0,0,0,0,6,7,21,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,61,141,22,36,15,15,11,5,4,304,0,0,0,0,0,0,0,0,0,0,31,38,20,17,8,15,6,4,0,137,42,25,36,35,15,10,16,16,0,178,196,60,824,51,56,59,251,167,20,1688,4,0,3,4,3,4,9,6,0,38,13,7,13,3,9,3,21,15,0,93,0,8,6,0,0,4,0,0,0,20,13,5,24,3,8,13,14,15,3,104,391,366,952,154,120,121,326,239,41,2707,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,15,18,111,0,0,5,3,0,0,0,148,0,3,0,0,0,0,0,0,0,3
123031448,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,7,18,3,3,3,3,0,0,4,40,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,10,47,102,10,17,7,3,5,5,0,198,0,0,0,0,0,0,0,0,0,0,25,15,7,9,3,3,0,0,4,74,21,23,15,11,8,6,9,3,0,103,146,40,543,18,30,22,158,90,25,1068,0,0,0,6,0,0,5,0,0,10,12,0,4,3,0,3,9,9,0,46,5,4,3,0,0,0,3,3,0,23,13,3,21,0,0,0,4,8,0,59,286,236,615,69,57,39,193,125,39,1649,0,4,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,7,10,58,0,0,7,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
