SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
115011291,3,0,0,0,0,0,0,0,0,12,0,17,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,6,0,4,0,3,0,16,0,3,0,0,0,12,0,6,0,7,0,33,4,0,0,9,0,20,0,8,0,7,0,52,3,10,0,21,3,32,3,13,0,19,0,95,21,7,0,23,3,32,3,11,0,15,0,120,16,12,0,30,0,36,3,9,0,17,0,133,28,9,0,44,0,59,0,5,3,13,0,158,99,12,3,113,17,134,3,16,3,23,0,417,92,9,0,158,15,56,3,7,3,13,0,357,143,12,0,134,15,36,5,3,0,8,0,361,123,8,0,71,7,74,0,12,3,8,0,311,466,18,6,290,32,119,3,14
115011294,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,0,0,0,4,0,14,0,0,0,8,0,0,0,3,0,4,0,21,0,0,0,8,4,3,0,3,0,3,0,25,6,4,0,8,5,19,0,3,0,6,0,44,7,4,0,35,3,30,0,0,0,4,0,84,25,4,0,52,0,17,0,0,0,5,0,103,28,0,0,44,4,4,0,0,0,0,0,85,31,4,0,18,0,29,0,0,0,5,0,85,126,7,4,124,7,43,3,6
115011296,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,6,0,11,0,4,0,0,0,3,0,3,0,9,0,17,0,0,0,3,0,10,0,4,0,14,0,27,3,5,0,9,3,9,0,7,0,8,0,50,7,9,0,15,4,14,0,10,0,8,0,75,6,3,0,15,0,24,0,7,0,5,0,73,3,8,0,20,0,14,0,3,0,3,0,56,42,9,0,57,0,66,5,8,4,18,0,207,57,12,0,58,0,24,0,9,0,15,0,174,59,6,0,77,3,25,0,3,0,15,3,197,52,11,0,39,9,75,3,10,0,12,0,208,325,13,3,250,27,134,4,23
115011553,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,0,14,0,0,0,0,0,8,0,0,0,3,0,13,0,0,0,4,0,10,0,3,3,3,0,27,3,3,0,9,0,19,0,3,0,7,0,45,0,8,0,12,0,14,0,4,0,6,0,39,4,8,0,24,0,11,0,4,0,5,0,62,11,3,0,26,0,26,0,0,0,3,0,68,40,11,3,42,0,77,0,4,3,12,0,191,45,0,0,60,3,18,0,0,0,8,0,144,53,0,0,34,6,3,0,3,0,3,0,105,35,0,0,21,5,37,0,3,0,3,0,106,106,9,0,73,9,25,0,5
115011554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,12,0,3,0,5,0,4,0,0,0,3,0,15,3,3,0,8,0,10,0,5,0,6,0,34,0,0,0,6,0,5,0,0,0,5,0,21,4,3,0,6,0,9,0,3,0,0,0,29,17,3,0,18,3,24,0,0,0,7,0,77,16,3,0,28,0,6,0,3,0,4,0,58,30,0,0,29,3,3,0,4,0,3,0,76,35,0,0,17,7,22,0,0,0,0,0,78,117,4,4,82,5,43,0,3
115011555,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,0,0,0,3,0,8,0,3,0,0,0,4,0,4,0,10,0,15,0,0,0,0,0,3,0,0,0,6,0,11,0,0,0,0,0,7,0,6,0,6,0,28,0,4,0,9,0,18,0,9,0,9,0,53,8,4,0,18,0,17,0,7,0,7,0,60,12,3,0,26,0,23,0,7,3,3,0,78,14,3,0,25,0,18,0,6,0,5,0,69,47,13,4,55,5,63,0,8,0,22,0,216,58,3,0,75,5,26,4,0,0,16,0,193,65,0,0,77,3,14,0,4,0,11,0,173,57,6,0,33,0,61,3,3,0,3,0,165,253,16,0,202,8,96,3,14
115011556,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,3,0,4,0,17,0,0,0,0,0,4,0,3,0,7,0,16,0,3,0,7,0,6,0,5,0,10,0,31,5,10,0,8,0,20,0,16,3,5,0,68,3,3,0,13,0,23,0,8,0,3,0,52,10,4,0,22,0,7,0,6,0,14,0,58,15,3,0,19,0,24,3,3,3,5,0,79,39,6,0,69,4,65,0,14,0,10,0,202,44,7,0,55,7,27,0,3,0,7,0,147,32,4,0,46,9,17,0,3,0,3,0,112,44,6,0,23,0,44,0,3,0,3,0,131,162,6,4,142,6,57,0,9
115011557,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,9,3,0,0,0,0,4,0,3,0,5,0,17,4,0,0,9,0,5,0,0,0,5,0,19,0,0,0,3,0,13,0,0,0,0,0,24,3,6,0,9,0,7,0,3,0,3,0,33,23,7,0,36,0,36,0,0,0,3,0,108,35,8,0,29,4,12,0,3,0,4,0,91,40,3,0,38,3,13,0,8,0,3,0,109,37,0,0,27,0,26,0,0,0,3,0,102,141,6,6,91,12,40,0,0
115011558,0,0,0,4,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,3,0,6,0,13,0,0,0,0,0,7,0,0,0,8,0,20,3,4,0,7,0,3,0,9,0,12,0,42,3,0,0,7,3,17,0,12,3,3,0,57,3,7,0,8,0,25,0,9,0,12,0,77,10,7,0,24,0,23,0,13,0,17,0,98,9,9,0,18,3,41,4,9,0,17,0,107,17,4,0,48,3,52,0,11,3,15,0,156,60,15,0,94,17,135,0,8,0,27,0,363,100,14,0,153,8,57,3,14,0,21,0,364,123,9,0,125,8,27,3,11,0,9,0,325,95,7,3,71,3,104,0,11,0,14,0,312,403,20,7,304,31,154,4,20
115011559,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,13,0,0,0,3,0,7,0,10,3,9,0,30,0,4,0,3,0,4,0,9,0,9,0,33,6,5,0,4,0,23,0,3,3,8,0,58,5,7,3,24,0,43,3,16,3,11,0,111,8,9,0,31,4,65,0,8,0,18,0,146,13,3,0,35,3,57,3,14,4,18,0,160,25,7,3,66,4,70,0,12,0,13,0,202,123,8,0,194,17,151,0,4,3,35,0,541,145,18,5,230,24,56,4,10,4,11,0,508,201,14,5,167,15,51,3,8,0,8,0,477,158,0,0,98,14,99,3,3,0,10,0,395,493,20,3,300,31,112,10,12
115021297,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,18,0,3,0,3,0,3,0,3,0,7,0,22,0,3,0,3,0,6,0,7,0,7,0,28,4,0,0,8,0,17,0,12,0,12,0,54,7,11,4,30,0,31,0,13,0,8,5,105,11,12,0,43,0,41,3,11,0,9,0,126,9,11,3,49,3,41,3,11,0,13,0,140,21,9,0,55,3,36,0,10,3,12,0,153,54,17,4,130,5,73,4,18,4,25,3,330,78,18,0,126,11,41,4,15,3,18,0,303,86,10,3,97,5,29,3,5,0,17,0,259,83,5,0,64,9,75,0,7,3,3,0,253,333,26,0,267,19,105,3,11
115021298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,3,0,3,0,0,0,4,0,13,3,0,0,3,0,4,0,0,0,3,0,19,3,3,0,13,3,4,0,0,3,8,0,44,6,0,0,14,3,8,0,9,0,3,0,43,4,0,0,13,0,7,0,5,0,0,0,31,12,5,0,28,0,9,0,4,0,3,0,74,26,6,0,36,3,6,0,4,0,8,0,86,20,0,0,26,3,6,0,0,0,0,0,64,19,0,0,16,4,15,0,3,0,3,0,62,73,4,3,61,0,21,0,0
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,3,0,6,0,0,0,3,0,25,3,3,0,6,0,3,0,0,0,0,0,21,5,3,0,7,0,4,0,0,0,0,0,22,4,0,0,8,0,4,0,0,0,0,0,23,6,4,0,23,3,11,0,0,0,0,0,50,13,3,0,11,0,7,0,0,0,0,0,38,4,0,0,3,0,3,0,0,0,0,0,16,4,0,0,0,0,3,0,0,0,0,0,9,12,0,0,3,3,8,0,0
115031300,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,8,0,0,0,22,0,3,0,3,0,4,0,7,0,6,0,24,6,6,0,13,0,20,0,10,3,11,0,62,5,0,0,26,3,35,3,7,5,23,0,117,14,8,0,67,4,46,0,9,3,16,0,174,21,9,6,87,7,64,0,9,0,13,0,221,26,11,7,100,9,44,4,9,3,11,0,219,124,9,9,208,23,96,0,11,0,12,0,493,128,11,3,213,9,38,5,3,0,7,0,437,115,4,0,129,20,23,4,0,0,6,0,302,102,8,0,54,4,30,3,0,0,4,0,209,208,3,4,134,8,48,6,4
115041301,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,4,0,6,0,4,0,15,0,3,0,9,0,6,0,7,0,4,0,32,6,3,0,17,0,7,0,6,3,6,0,55,14,13,0,24,0,21,0,3,0,12,0,86,8,3,0,40,0,33,0,5,0,8,0,107,19,4,0,46,0,18,0,3,0,3,0,107,50,6,0,105,9,45,0,3,0,16,0,237,76,5,0,103,10,23,6,3,0,8,0,230,57,3,0,64,6,9,0,3,0,3,0,145,55,3,0,32,7,17,0,3,0,3,0,117,120,3,0,83,6,11,0,4
115041302,0,0,0,3,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,0,3,0,10,0,18,0,4,0,6,0,9,0,7,0,4,0,27,0,6,0,10,0,20,0,10,3,6,0,55,8,9,0,23,3,30,3,6,0,13,0,95,17,10,0,44,5,37,0,12,0,13,0,140,10,5,0,62,6,56,0,5,3,9,0,159,27,10,3,76,4,71,0,6,3,12,0,204,103,15,6,184,16,174,3,21,4,29,0,554,173,18,3,243,19,54,4,10,0,6,0,521,203,9,3,193,20,31,4,11,3,10,0,481,162,3,0,76,11,115,5,6,3,3,3,387,491,19,3,299,30,96,3,11
116011303,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,3,0,4,0,14,0,22,0,3,0,0,0,9,0,11,0,14,3,50,0,3,0,3,0,42,0,19,3,19,0,81,3,10,0,10,0,68,0,21,3,30,0,150,5,8,0,26,6,114,3,29,9,12,0,216,17,13,3,65,8,76,0,18,3,25,0,221,28,7,0,51,9,72,4,9,0,18,0,198,39,10,3,66,6,53,0,9,3,13,0,203,124,7,0,89,17,99,3,15,0,19,0,374,85,0,0,68,12,37,3,0,0,12,0,221,56,3,0,34,12,6,0,0,0,5,0,130,29,0,3,9,5,16,0,0,0,3,0,66,48,0,0,18,3,12,0,0
116011304,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,0,10,0,15,0,34,0,4,0,0,0,6,0,11,6,9,0,35,0,7,0,3,0,20,0,5,6,20,3,65,0,6,0,7,0,41,0,18,4,18,0,101,3,10,0,23,3,80,3,19,3,34,0,189,21,10,3,43,7,72,7,18,6,32,0,218,23,13,0,58,8,56,4,7,3,23,0,182,39,6,0,54,3,62,0,13,4,24,0,205,136,15,3,122,13,95,0,10,4,27,0,427,113,5,4,62,14,44,3,4,0,14,0,254,82,3,0,32,5,23,0,4,0,18,0,171,56,3,0,11,3,13,0,0,3,0,0,93,94,0,0,35,4,17,0,0
116011306,0,0,0,0,0,0,0,0,0,16,0,23,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,9,0,17,0,30,0,0,0,0,0,8,0,8,6,11,0,38,0,0,0,0,0,21,0,13,0,33,0,62,0,7,3,12,0,53,0,15,0,26,3,119,10,14,3,17,0,99,5,28,8,36,3,223,22,16,3,49,9,95,3,16,5,28,0,238,37,6,7,60,9,68,0,14,4,38,0,254,64,7,3,74,3,74,3,12,4,26,0,268,213,18,3,144,17,115,5,15,11,34,4,572,212,6,4,106,11,66,3,11,5,18,0,442,160,3,4,49,13,34,0,10,0,8,0,296,105,0,0,30,5,23,0,3,3,3,4,185,170,3,0,41,12,27,0,0
116011307,0,0,0,0,0,3,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,8,0,27,0,0,0,0,0,18,0,7,3,7,0,32,0,0,0,6,0,17,0,7,0,20,0,57,4,5,0,4,0,38,0,24,0,19,0,94,8,16,0,28,0,72,0,18,3,34,0,178,16,13,4,49,4,71,0,18,5,33,0,204,14,11,0,81,6,89,3,14,0,18,0,239,41,4,5,84,9,73,3,6,0,29,0,258,142,22,0,190,24,127,3,10,9,28,0,546,157,7,3,169,24,60,0,7,3,27,0,466,128,3,5,113,12,29,0,10,0,18,0,315,104,4,3,44,7,42,0,3,0,0,0,218,218,5,10,115,20,47,0,7
116011308,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,3,0,5,0,9,0,3,0,0,0,5,0,8,0,17,0,36,0,0,0,0,0,16,0,14,7,18,0,53,0,3,0,0,0,36,0,19,0,18,0,82,0,7,0,10,0,57,0,15,4,26,0,114,10,13,0,25,0,79,3,20,7,33,0,197,23,17,0,60,9,90,3,9,4,20,3,236,26,13,0,65,4,92,5,20,10,34,0,257,74,8,0,81,7,73,0,10,0,28,0,278,206,17,9,167,23,142,7,21,4,46,3,634,168,17,4,122,15,55,3,14,0,16,0,407,132,9,0,88,15,39,3,8,0,12,0,301,91,3,3,46,10,35,0,3,0,9,0,196,155,5,3,64,7,34,0,5
116011560,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,3,0,5,0,4,0,7,0,0,0,0,0,0,0,6,0,8,0,18,0,0,0,0,0,7,0,10,0,7,0,26,0,0,0,4,0,14,0,14,0,15,0,46,0,3,0,11,0,32,0,8,0,15,0,70,5,9,3,18,0,63,0,22,0,23,0,139,10,12,0,42,3,46,0,9,3,19,0,156,31,7,0,31,6,54,0,3,4,16,0,146,42,3,3,28,3,40,5,6,0,11,0,149,82,13,3,81,14,72,3,11,3,17,0,299,86,8,0,47,13,24,0,0,3,10,0,184,67,5,0,37,6,9,4,3,3,3,0,141,27,0,4,8,0,13,0,0,0,9,0,62,60,3,4,17,7,15,0,3
116011561,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,3,0,4,0,3,0,12,0,0,0,0,0,4,0,5,3,10,0,21,0,0,0,0,0,14,0,14,4,9,0,36,0,3,0,0,0,20,0,9,3,22,0,65,4,4,5,5,3,50,0,20,3,22,0,114,5,14,0,30,3,68,0,19,4,21,0,169,16,9,0,26,3,52,6,11,6,28,0,161,24,7,3,52,9,71,0,14,5,10,0,200,46,5,4,54,4,45,0,14,0,23,0,190,138,6,3,111,10,89,5,17,0,25,0,410,109,9,3,56,17,35,5,11,0,13,0,260,88,4,0,27,12,13,0,3,0,9,0,150,35,3,0,20,6,27,0,0,0,6,0,92,76,3,0,25,3,20,0,0
116021309,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,10,0,0,0,3,0,7,0,5,0,7,0,23,0,0,0,3,0,14,0,7,0,3,0,28,6,0,3,3,0,29,3,10,3,13,0,65,0,0,0,19,4,36,0,5,4,12,0,88,18,5,0,30,0,50,0,14,3,9,0,129,20,5,0,43,3,53,0,8,0,9,0,145,30,14,0,47,7,71,4,7,0,12,0,186,113,13,4,134,12,123,3,12,9,21,0,429,154,4,5,166,18,59,3,11,3,12,0,430,168,10,0,109,15,29,3,5,0,9,0,340,150,3,0,37,9,58,0,3,0,3,0,265,280,12,3,136,19,50,3,3
116021310,0,0,0,0,0,0,0,3,0,17,0,19,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,9,0,3,0,15,0,3,0,4,0,10,0,3,0,8,0,30,0,3,0,6,0,17,0,16,0,12,0,55,3,10,0,9,0,51,0,5,3,15,0,98,4,15,0,32,0,76,0,14,4,12,0,168,25,5,0,69,5,75,0,16,0,19,0,221,42,12,0,73,3,106,6,9,4,12,0,263,44,10,0,109,9,114,0,10,3,20,0,316,244,17,7,291,27,289,6,18,10,23,3,940,311,15,6,319,54,84,10,8,3,12,0,824,325,11,6,241,33,43,3,15,3,19,0,689,288,10,3,98,31,133,0,6,3,7,0,584,578,16,6,276,51,100,4,12
116021312,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,11,0,3,0,4,0,18,0,4,0,7,0,11,0,7,0,11,0,36,0,3,0,6,0,24,0,12,3,12,0,62,7,8,0,22,0,51,3,15,3,19,0,124,15,11,0,48,3,48,0,15,3,14,0,163,15,3,0,53,6,67,0,11,0,16,0,168,19,4,3,59,9,45,0,4,3,12,0,161,121,12,4,116,18,105,4,12,0,16,0,417,153,0,4,108,16,39,3,3,0,18,0,345,134,6,4,70,17,18,3,0,0,10,0,261,61,7,0,36,10,39,0,4,0,0,0,164,167,4,3,80,12,37,0,0
116021562,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,0,8,0,0,0,4,0,5,0,0,0,0,0,9,0,0,0,4,0,12,0,3,0,0,0,21,8,0,0,13,0,10,0,0,0,0,0,36,6,3,0,4,0,15,0,0,0,0,0,37,10,3,0,20,0,19,0,0,0,0,0,50,39,3,0,27,3,33,0,0,0,3,0,111,41,0,0,19,10,7,0,0,3,7,0,89,44,3,0,27,3,10,0,3,0,3,0,93,31,0,0,9,4,13,0,0,0,0,0,56,53,0,4,31,3,10,0,0
