SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
114011272,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,3,0,0,0,3,0,57,0,68,0,0,0,0,0,0,0,8,0,17,0,27,0,3,0,3,0,4,0,11,0,194,0,221,6,6,0,3,0,7,0,21,3,95,3,141,3,15,0,4,0,4,0,12,3,92,3,145,6,11,0,11,3,13,0,8,0,66,0,128,4,3,0,13,0,7,0,4,0,28,0,68,12,9,0,16,0,0,0,3,3,28,0,66,27,9,3,22,3,11,0,6,0,43,0,130,28,10,0,16,0,3,0,6,0,21,0,83,16,5,0,8,0,7,0,3,0,5,0,46,13,4,0,7,0,3,0,0,0,8,0,35,15,5,0,15,0,9,0,3
114011273,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,37,0,0,0,0,0,0,0,4,0,16,0,20,0,0,0,0,0,0,0,9,3,91,0,107,0,3,0,3,0,6,0,4,0,46,0,65,3,0,0,0,0,0,3,3,0,35,0,52,3,3,0,6,0,3,0,7,0,26,0,52,3,0,0,3,0,4,0,6,0,3,0,18,3,3,0,9,0,0,0,3,0,6,0,23,6,4,0,5,0,3,0,3,0,10,0,29,6,0,0,4,0,0,0,0,0,0,0,18,8,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0
114011274,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,3,0,45,0,58,0,0,0,0,0,0,0,0,0,10,0,16,0,4,0,0,0,3,0,12,0,146,0,170,0,4,0,3,0,11,0,8,0,50,0,75,6,5,0,3,0,13,0,9,0,43,3,85,10,6,3,13,0,8,0,4,0,30,0,74,8,3,0,12,0,3,0,0,3,6,0,37,4,0,0,7,0,3,0,0,0,5,0,25,18,3,3,6,0,4,0,0,0,6,0,44,9,0,0,0,0,3,0,0,0,0,0,21,10,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,23,0,35,0,0,0,3,0,0,0,0,0,6,0,10,0,3,0,0,0,0,0,10,0,78,0,96,0,0,0,5,0,0,0,6,0,54,0,62,3,4,0,4,0,6,0,7,0,46,0,70,0,4,0,3,0,3,0,7,0,42,0,64,0,3,0,8,0,3,0,0,0,17,0,40,3,3,0,3,0,3,0,0,0,13,0,36,12,0,0,13,0,5,0,3,4,14,0,54,11,0,0,10,3,9,0,3,0,6,0,37,7,0,0,9,0,0,0,3,0,3,0,29,5,0,0,0,0,3,0,0,0,5,0,16,8,0,0,11,0,0,0,5
114011277,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,4,0,66,0,76,0,0,0,0,0,4,0,10,3,33,0,49,0,6,0,4,0,14,0,22,7,265,5,318,3,3,0,0,0,13,0,19,0,92,3,137,10,20,0,18,0,9,3,26,0,117,3,211,21,12,0,35,0,23,3,15,0,78,0,195,19,9,0,30,0,15,0,13,3,10,0,104,28,7,3,17,0,11,4,11,0,19,0,102,58,13,0,35,3,25,0,10,3,19,0,173,49,3,0,23,0,11,3,4,0,15,0,102,23,0,0,8,0,3,0,0,0,0,0,43,14,0,0,8,0,3,0,3,0,0,0,26,23,0,0,9,0,5,0,4
114011278,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,3,0,6,0,70,0,84,0,3,0,4,0,4,0,15,0,39,0,58,0,7,3,3,0,4,0,26,0,307,7,358,4,10,0,11,0,24,0,25,3,77,3,159,8,14,0,28,3,33,4,24,3,95,0,211,34,13,0,41,0,23,0,10,0,62,0,182,23,3,0,27,0,10,0,0,0,28,0,92,36,8,3,31,3,12,0,0,0,13,0,106,75,3,5,36,4,10,0,4,0,19,0,174,45,4,0,20,3,6,0,6,0,3,0,90,24,0,0,10,3,6,0,0,0,3,0,41,10,0,0,3,0,8,0,0,0,3,0,20,18,0,0,5,0,3,0,0
114011279,0,0,0,0,0,0,0,0,0,28,0,33,0,0,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,3,0,13,0,18,0,3,0,0,0,0,0,6,0,127,3,142,0,3,0,0,0,6,0,19,0,43,0,71,3,5,3,0,0,4,0,18,0,424,5,467,3,6,3,16,0,12,0,26,3,137,0,210,8,16,0,14,0,26,0,23,3,130,0,222,18,13,0,28,0,19,0,14,3,85,0,172,6,0,0,17,0,20,0,8,0,22,0,71,23,6,0,13,0,9,0,3,0,15,0,76,36,0,0,19,3,9,4,9,0,10,3,96,19,0,0,13,0,7,0,0,0,3,0,41,5,3,0,3,0,3,0,3,0,4,0,21,11,0,0,0,0,0,0,0,0,0,0,14,6,0,0,5,0,0,0,0
114011280,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,47,3,53,0,0,0,0,0,0,0,3,0,17,0,23,0,3,0,3,0,3,0,12,0,188,3,208,0,3,0,0,0,8,0,12,4,56,0,92,0,8,0,9,0,5,0,5,0,51,0,81,3,0,0,12,0,5,0,0,0,41,0,67,4,0,0,6,0,7,0,5,0,10,0,33,9,0,0,8,0,0,0,0,0,16,0,33,7,4,0,14,0,3,0,0,0,7,0,36,6,0,0,3,0,0,0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
114011281,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,25,0,0,0,0,0,4,0,0,0,11,0,17,3,3,0,3,0,3,3,7,0,59,3,78,3,3,0,0,0,0,0,9,0,15,0,30,3,7,0,3,0,10,5,3,0,24,0,51,8,7,0,17,3,9,0,0,0,18,0,59,3,0,0,12,0,4,0,0,0,9,0,29,8,0,0,9,0,0,0,4,0,5,0,31,15,4,0,15,0,6,0,5,0,0,0,51,11,0,3,4,0,0,0,0,0,4,0,21,7,0,0,9,0,0,0,0,0,0,0,18,7,0,0,3,0,0,0,0,0,0,0,11,3,0,0,5,0,0,0,0
114011282,0,0,0,0,0,0,0,0,0,30,0,38,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,3,0,18,0,17,0,0,0,0,0,0,0,0,0,9,0,13,5,0,0,0,0,3,3,14,3,128,0,152,0,3,0,0,0,4,0,24,0,48,0,83,3,18,0,5,0,6,0,29,0,411,7,478,4,17,0,9,0,20,0,23,3,145,3,226,6,19,0,28,0,15,3,25,6,171,0,274,21,25,0,38,0,15,0,14,5,111,0,235,13,4,3,21,0,3,0,9,9,35,0,100,17,3,0,20,0,0,0,3,0,28,0,79,43,3,0,30,4,15,0,15,0,42,0,154,19,0,0,16,0,6,0,7,0,22,0,69,20,3,0,3,4,6,0,0,4,0,0,37,3,0,0,0,0,0,0,0,0,7,0,12,10,3,0,8,0,0,0,0
114011283,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,35,0,47,0,0,0,0,0,3,0,7,0,20,0,38,4,4,0,4,0,0,0,16,3,126,3,160,0,10,0,4,0,3,3,10,0,57,4,93,8,9,0,8,3,13,0,8,0,62,0,108,3,10,0,13,0,8,0,7,0,41,3,85,3,3,0,12,3,6,0,7,0,7,0,40,3,5,0,4,3,3,0,6,0,13,0,40,11,3,0,8,4,3,0,4,0,10,0,49,3,3,0,5,0,0,0,0,0,5,0,19,0,0,0,3,0,0,0,0,0,3,0,14,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
114021284,0,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,3,0,13,0,17,0,0,0,0,0,0,0,4,0,7,0,17,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,3,0,52,3,70,0,6,0,0,0,0,0,0,0,34,0,38,4,9,0,3,0,9,0,18,0,196,4,240,3,15,0,0,0,6,0,19,0,117,0,159,5,13,0,13,0,11,0,21,0,149,0,215,7,11,0,20,3,21,3,25,3,109,0,198,8,4,0,13,0,11,0,11,0,45,0,99,12,3,0,18,0,6,0,14,0,46,0,99,35,12,3,28,0,15,3,8,0,82,0,191,18,4,0,21,0,16,0,13,0,33,0,104,23,10,0,17,0,4,0,3,0,23,0,74,11,0,0,3,0,16,0,9,0,11,0,61,47,9,0,24,7,18,0,14
114021285,3,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24,0,5,0,0,0,0,0,4,0,9,0,15,0,5,0,0,0,0,0,9,3,61,0,78,0,0,0,4,0,4,0,10,0,22,0,52,3,7,0,11,0,3,0,3,0,17,0,42,3,4,0,12,0,6,0,0,0,12,0,43,8,5,0,19,0,7,0,3,0,4,0,48,9,0,0,8,0,10,0,5,0,6,0,38,37,3,0,8,3,6,3,0,0,0,0,67,28,0,0,7,0,0,0,0,0,0,0,44,15,3,0,3,0,0,0,0,0,0,0,15,8,0,0,4,0,3,0,0,0,0,0,15,10,0,0,7,0,3,0,0
114021286,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,3,0,29,0,37,0,0,0,0,0,0,0,3,0,15,0,24,3,3,0,0,0,7,0,11,0,101,4,132,3,12,0,0,0,10,0,19,0,61,0,97,3,15,0,6,0,13,0,18,0,53,0,111,13,11,0,20,0,7,0,10,0,40,0,100,15,7,0,15,0,8,0,6,0,15,0,69,16,3,0,15,0,5,0,4,0,17,0,63,42,3,0,23,0,8,0,3,0,20,0,104,34,3,0,9,0,4,0,0,0,10,0,62,14,0,0,8,0,0,0,0,0,5,0,30,5,0,0,0,0,7,0,3,0,0,0,21,22,3,0,13,0,3,0,4
114021287,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,44,4,56,0,4,0,3,0,0,0,7,0,13,0,28,3,4,0,4,0,6,0,17,0,104,0,136,0,7,0,3,0,11,0,14,0,44,0,86,3,9,0,7,0,16,0,9,0,72,0,115,19,11,0,19,3,6,0,3,0,41,0,104,21,0,0,23,0,13,0,7,0,15,0,79,18,0,0,21,0,3,4,0,0,14,0,67,51,3,0,31,0,18,0,0,3,15,0,124,37,3,0,16,3,8,0,4,0,3,0,74,16,0,0,8,0,4,0,0,0,6,0,38,13,0,0,4,3,7,0,0,0,0,0,28,15,3,0,3,0,5,0,3
114021288,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,3,0,0,0,4,0,40,0,45,0,0,0,0,0,3,0,4,0,18,0,26,7,3,0,3,0,3,0,5,0,29,0,52,4,0,0,10,0,10,0,7,0,13,0,43,4,0,0,9,0,0,0,3,3,9,0,26,4,3,0,8,0,6,0,0,0,8,0,23,20,4,0,12,0,6,0,3,0,6,0,46,7,3,0,3,0,0,0,0,0,7,0,29,15,3,0,8,0,0,0,0,0,3,0,24,8,0,0,0,0,0,0,0,0,0,0,12,14,0,0,11,0,9,0,3
114021289,3,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,3,0,0,0,33,0,39,0,0,0,3,0,0,0,9,0,22,0,33,3,6,0,0,0,3,0,11,0,90,3,121,0,10,0,7,0,4,0,17,0,52,0,93,3,10,0,12,0,12,0,16,0,57,0,101,8,5,0,17,3,8,0,7,0,43,4,99,4,4,0,16,3,7,0,8,0,17,0,58,15,3,0,14,0,3,0,4,0,24,0,67,25,9,0,18,0,11,0,7,0,18,0,84,19,7,0,9,0,4,0,6,0,5,0,50,15,0,0,13,0,3,0,0,0,3,0,33,11,0,0,0,0,7,0,3,0,3,0,27,16,3,0,21,0,6,3,3
115011290,5,0,0,0,0,0,0,0,0,62,0,63,0,0,0,0,0,0,0,3,0,26,0,34,0,0,0,0,0,0,0,3,0,17,0,20,0,0,0,0,0,0,0,6,0,8,0,10,0,4,0,0,0,0,0,3,0,59,0,65,0,0,0,0,0,7,0,9,0,25,0,44,0,3,0,3,0,5,0,13,0,157,0,186,0,5,0,3,0,11,0,21,3,98,0,146,3,10,0,14,5,15,0,28,3,116,0,191,9,13,0,20,3,19,0,22,3,66,0,149,8,7,0,12,0,18,0,7,0,27,0,87,21,0,0,19,4,13,0,7,0,23,0,95,103,12,0,46,3,33,0,6,0,10,0,224,92,12,0,42,3,11,0,7,0,10,0,174,96,6,3,13,0,6,0,3,0,7,0,138,51,0,0,7,0,7,0,0,0,0,0,68,105,5,3,15,3,19,0,5
115011291,0,0,0,0,0,0,0,0,0,69,0,70,0,0,0,0,0,0,0,3,0,15,0,18,0,0,0,0,0,0,0,3,0,11,0,21,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,5,0,52,0,57,0,5,0,0,0,7,0,9,0,23,0,43,0,8,0,0,0,4,0,15,0,104,0,138,0,0,0,0,0,7,0,20,3,58,3,91,9,10,3,6,0,20,0,24,0,98,0,166,6,11,0,6,0,12,0,14,0,62,0,111,8,5,0,13,0,12,0,11,0,23,0,73,13,7,0,21,0,14,0,12,3,23,0,91,55,4,0,27,6,30,0,10,0,27,0,158,45,9,0,32,3,11,0,9,0,12,0,115,38,0,0,13,6,9,0,3,0,3,0,65,30,4,0,4,0,6,3,6,0,3,0,62,100,3,4,27,3,20,0,4
115011294,0,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,0,0,0,0,0,0,0,3,0,10,0,16,0,3,0,0,0,0,0,3,0,48,0,56,0,0,0,3,0,0,0,0,0,52,0,64,0,3,0,0,0,3,0,0,3,57,0,71,0,9,0,3,0,3,0,4,0,45,0,68,0,0,0,8,0,4,0,6,0,13,0,30,4,0,0,3,0,5,0,0,0,16,0,43,7,4,0,11,0,9,0,3,0,21,0,53,16,3,0,8,0,3,0,3,3,10,0,43,9,3,0,5,0,4,0,0,0,3,0,31,9,0,0,0,0,7,0,3,0,5,0,23,25,3,0,24,0,11,0,4
115011296,0,0,0,0,0,0,0,0,0,42,0,41,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,28,0,0,0,0,0,0,0,8,0,6,0,16,0,3,0,0,0,0,0,10,0,60,0,72,0,3,0,0,0,4,0,8,0,38,0,56,3,3,0,0,0,7,0,14,3,51,0,79,7,10,0,9,0,8,0,13,0,48,0,91,5,0,0,4,0,15,0,3,0,27,0,52,8,3,0,5,0,18,0,4,3,19,0,58,27,7,0,17,4,27,3,7,0,37,0,136,20,10,0,17,0,12,0,14,0,25,0,97,30,4,0,18,0,11,0,0,0,8,0,74,14,4,0,5,0,16,0,4,0,7,0,58,69,3,3,28,11,27,0,7
115011553,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,13,0,17,0,0,0,0,0,0,0,3,0,12,0,18,0,3,0,3,0,0,0,4,0,55,0,67,0,0,0,3,0,9,0,3,0,31,0,45,0,5,0,0,0,5,0,7,0,39,0,64,3,3,0,3,0,0,0,10,0,26,0,48,7,0,0,3,0,8,3,4,0,16,0,42,9,0,0,3,0,5,0,0,0,13,0,29,23,3,0,8,0,11,0,4,0,14,0,66,29,3,0,9,0,3,0,3,0,3,0,55,24,3,0,11,0,3,0,0,0,4,0,42,18,0,0,7,0,3,0,0,0,3,0,27,38,3,3,9,3,11,0,0
115011554,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,4,0,42,0,45,0,0,0,0,0,3,0,3,0,43,0,49,0,0,0,3,0,3,0,4,0,39,0,52,0,3,0,0,0,0,0,4,0,32,0,42,0,0,0,3,0,3,0,6,3,7,0,23,3,0,0,0,0,4,0,0,0,12,0,21,4,0,0,0,0,3,0,3,0,19,0,26,9,0,0,3,0,4,0,0,0,4,0,36,3,0,0,3,0,0,0,0,0,4,0,13,0,0,0,0,0,4,0,0,0,0,0,6,17,3,0,11,0,3,0,0
115011555,0,0,0,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,43,0,46,0,0,0,0,0,0,0,3,0,7,0,19,0,5,0,0,0,3,0,3,0,57,0,78,3,8,0,0,0,10,0,8,0,54,0,76,3,6,0,3,0,3,0,15,0,59,0,92,5,3,0,4,0,7,0,11,0,57,0,91,4,7,0,13,0,11,0,9,0,25,0,65,7,7,0,8,0,9,0,0,0,15,0,45,23,10,0,26,0,19,0,16,0,34,0,130,34,7,0,17,0,14,0,3,0,9,0,83,16,6,0,13,0,3,0,3,0,3,0,50,27,4,0,3,5,11,0,0,0,4,0,47,48,13,0,28,0,15,0,0
115011556,0,0,0,0,0,0,0,0,0,41,0,43,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,26,0,3,0,0,0,0,0,3,0,7,0,10,0,5,0,0,0,0,0,6,0,50,0,57,0,4,0,0,0,10,0,6,0,35,0,55,0,5,0,8,0,12,0,11,0,40,0,73,7,3,0,6,0,4,0,9,0,40,0,69,3,0,0,7,0,12,0,3,0,13,0,44,3,4,0,12,0,11,0,6,0,13,0,49,29,7,0,15,4,15,3,3,0,17,0,100,33,3,0,15,0,7,0,3,0,5,0,72,22,0,0,12,0,0,0,0,0,5,0,43,17,0,0,6,0,6,0,0,3,0,0,34,42,7,0,26,0,8,0,4
115011557,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,14,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,3,0,26,0,31,0,0,0,0,0,3,0,0,0,16,0,21,0,0,0,0,0,3,0,3,0,13,0,19,8,3,0,3,0,4,0,4,0,13,0,34,0,0,0,3,0,4,0,3,0,3,0,12,10,0,0,3,0,4,0,0,0,8,0,26,10,0,0,12,0,5,0,0,0,3,0,35,16,0,0,0,0,3,0,3,0,3,0,33,15,0,0,3,0,0,0,0,0,0,0,20,6,0,0,3,0,3,0,0,0,3,0,18,25,0,0,10,0,7,0,0
