SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
116031316,353,53,48,42,34,30,14,19,907,0,0,0,0,0,0,0,0,0,0,3,305,183,400,58,59,50,37,38,12,30,1183,132,34,38,0,0,12,0,0,0,9,226,213,196,298,44,26,30,27,10,5,12,857,7,6,19,4,3,4,0,3,0,0,51,3,6,4,0,0,0,0,0,0,0,14,217,214,322,50,28,33,25,15,5,13,922,0,0,0,0,0,0,0,0,0,0,0,355,248,370,52,29,42,25,14,5,21,1155,201,23,20,4,0,0,0,0,0,9,258,280,82,88,10,14,12,11,3,0,10,499,22,5,10,3,0,0,0,3,0,3,51,4,0,0,0,0,0,0,0,0,0,6,306,86,97,16,12,12,10,6,3,12,559,0,0,0,0,0,0,0,0,0,0,0,511,117,114,19,13,12,15,6,3,23,822,237,5,3,0,0,0,0,0,0,7,256,283,28,23,6
116031317,536,139,153,169,133,144,77,32,1965,0,0,0,0,3,0,0,0,0,0,5,449,310,578,143,168,177,137,150,82,40,2227,114,30,26,5,4,3,3,0,0,7,194,462,407,454,66,63,53,49,50,24,27,1660,27,40,64,21,21,5,26,16,12,0,236,3,10,3,0,0,0,0,0,0,0,18,495,455,519,87,86,63,70,69,37,31,1914,0,0,3,0,0,0,0,0,0,0,3,611,482,543,92,85,71,73,71,41,40,2114,165,17,15,3,3,0,0,0,0,11,214,679,181,131,19,18,15,3,9,3,19,1076,70,39,43,11,10,18,12,10,13,9,235,11,0,0,0,0,0,0,0,0,0,18,758,218,175,29,23,26,19,23,19,32,1325,0,0,0,0,0,0,0,0,0,0,0,927,240,189,28,28,26,19,21,15,45,1546,186,10,6,0,0,0,0,0,0,10,220,593,81,42,7
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,424,63,76,78,55,50,46,29,1373,0,0,0,0,0,0,0,0,0,3,3,489,289,458,72,79,83,61,56,52,48,1684,172,33,54,5,3,8,4,5,0,8,282,477,360,356,53,41,35,32,22,19,12,1399,18,17,26,3,8,0,3,0,4,0,82,7,5,0,0,0,0,0,3,0,0,19,499,388,382,54,50,38,31,25,20,15,1498,0,0,0,0,0,0,0,0,0,0,0,672,416,430,61,55,42,34,33,20,23,1789,238,30,14,3,0,0,0,0,0,3,298,786,223,143,12,24,19,10,12,0,12,1233,53,39,22,7,3,10,6,0,8,4,141,5,3,0,0,0,0,0,0,0,0,7,842,262,163,15,25,23,17,9,5,19,1378,3,0,0,0,0,0,0,0,0,0,3,1084,298,175,16,28,25,19,9,5,22,1681,278,11,3,0,0,0,0,0,0,9,304,842,73,41,8
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,127,24,15,23,22,17,24,4,395,0,0,0,0,0,0,0,0,0,0,0,116,79,183,48,36,42,34,28,27,5,595,161,89,45,6,7,4,3,4,5,9,337,129,96,81,4,10,6,3,0,0,3,338,3,3,4,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,0,3,132,100,90,4,12,5,3,0,0,3,361,0,0,0,0,0,0,0,0,0,0,0,297,191,136,10,16,12,7,4,7,17,696,256,32,20,3,3,0,0,0,0,10,322,200,32,19,0,0,0,0,3,0,3,270,9,3,3,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,213,40,19,0,3,0,0,5,0,8,289,0,0,0,0,0,0,0,0,0,0,0,466,70,42,3,3,0,0,5,0,18,617,165,7,0,0,0,0,0,0,0,7,182,182,9,9,0
117011322,763,161,194,213,264,257,136,73,2696,0,0,0,3,0,0,0,0,0,3,10,437,435,912,213,272,279,318,298,149,97,3401,206,98,88,19,4,3,10,7,4,14,452,505,390,310,31,51,44,58,37,24,23,1473,15,38,27,8,10,12,7,12,10,8,142,0,4,3,0,0,0,0,0,0,0,10,520,429,341,39,54,53,62,54,36,36,1625,0,0,3,0,0,0,0,0,0,0,0,728,530,432,63,59,62,70,57,39,46,2075,302,39,23,3,0,0,3,0,0,7,384,724,132,61,3,11,5,9,7,9,22,980,94,17,20,5,4,3,3,13,0,6,166,3,0,0,0,0,0,0,0,0,3,3,813,152,79,12,14,10,11,18,7,33,1152,0,0,0,0,0,0,0,0,0,0,0,1120,192,100,15,11,16,12,21,8,44,1532,225,17,3,0,3,0,0,0,0,5,257,768,34,14,0
117011323,166,34,39,55,40,55,17,24,607,0,0,0,0,0,0,0,0,0,0,0,132,112,209,59,57,67,54,60,21,35,808,94,56,32,3,10,5,3,3,0,7,219,205,125,153,18,23,7,10,12,0,10,558,15,9,11,0,3,8,13,3,4,0,59,3,3,0,0,0,0,0,0,0,0,3,218,139,160,18,23,14,14,17,3,10,622,0,3,0,0,0,0,0,0,0,0,3,312,198,197,21,28,22,20,24,7,12,843,183,22,11,0,0,0,0,0,0,13,230,322,55,24,8,4,8,0,4,3,3,432,47,12,14,0,3,4,4,3,3,3,91,0,0,0,0,0,0,0,0,0,0,0,372,67,38,9,8,11,7,6,6,8,527,0,0,0,0,0,0,0,0,0,0,0,551,93,47,9,13,12,8,6,6,19,756,167,4,4,0,0,3,0,0,0,6,190,300,19,0,3
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,356,54,95,105,126,130,75,36,1305,0,0,0,0,0,0,0,0,0,0,3,374,203,513,113,151,164,159,171,97,68,2015,338,164,126,19,16,18,5,3,3,27,708,355,138,184,21,36,24,24,20,11,19,823,54,26,18,0,8,11,5,3,0,11,138,0,0,4,0,0,0,0,0,0,0,3,405,166,211,19,41,32,28,21,10,26,967,0,0,0,0,0,0,0,0,0,0,0,749,326,334,39,63,47,29,27,15,54,1680,449,42,32,0,3,0,3,0,0,16,556,434,56,32,4,8,7,3,4,0,16,560,163,24,27,3,4,4,0,7,0,8,240,0,0,3,0,0,0,0,0,0,0,3,592,79,54,7,5,6,4,13,3,30,807,0,0,0,0,0,0,0,0,0,0,0,1044,124,91,13,12,6,4,14,3,45,1361,308,13,13,0,0,0,0,0,0,8,340,540,19,3,3
117021327,132,25,49,61,56,96,37,22,658,0,0,0,0,0,0,0,0,0,0,3,359,120,259,76,97,107,105,150,61,36,1376,291,148,96,16,15,12,14,4,0,26,628,183,95,86,13,13,15,13,15,15,9,452,5,4,3,0,3,6,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,190,99,92,13,15,17,14,19,10,10,478,0,0,0,0,0,0,0,0,0,0,0,486,246,187,32,30,28,30,20,14,35,1111,445,71,16,4,3,3,3,3,0,13,568,191,41,17,0,5,5,0,0,0,16,282,26,8,4,0,0,0,3,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,225,46,23,3,9,3,3,0,3,15,333,0,0,0,0,0,0,0,0,0,0,0,671,117,40,3,10,5,5,6,4,31,900,288,5,8,4,4,0,0,0,0,14,323,238,10,0,4
117021328,74,20,21,18,31,45,19,10,327,0,0,0,0,0,0,0,0,0,0,0,128,62,132,33,39,43,46,49,25,15,575,131,52,35,10,5,7,9,5,0,4,258,90,40,53,8,10,11,8,0,3,6,220,8,11,7,0,0,3,0,3,0,5,35,0,0,0,0,0,0,0,0,0,0,0,103,49,55,8,10,16,10,6,4,11,254,0,0,0,0,0,0,0,0,0,0,0,229,102,91,13,15,19,18,10,4,13,516,168,20,5,0,0,0,0,3,0,3,196,127,15,9,0,0,0,0,3,0,3,157,34,5,0,0,0,0,3,0,0,0,47,3,0,0,0,0,0,0,0,0,0,4,163,17,7,0,0,0,3,3,0,3,206,0,0,0,0,0,0,0,0,0,0,0,324,37,17,3,0,3,3,3,0,8,404,106,4,3,0,0,0,0,0,0,0,115,144,12,3,0
117031329,160,43,69,114,111,165,108,35,941,0,0,0,0,0,0,0,0,0,0,0,200,112,283,110,138,195,219,266,178,51,1752,150,126,112,30,26,24,19,22,11,23,534,81,89,94,20,20,18,14,27,8,0,376,0,4,7,0,3,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,81,93,101,20,20,24,17,23,8,3,401,0,0,0,0,0,0,0,0,0,0,0,232,220,213,47,46,49,40,46,23,25,936,241,55,28,9,8,3,0,8,7,3,367,108,21,17,0,3,10,0,3,0,5,166,11,3,7,0,0,4,3,3,0,3,29,0,0,0,0,0,0,0,0,0,0,0,119,22,19,0,3,13,3,6,0,4,196,0,0,0,0,0,0,0,0,0,0,0,358,82,56,7,16,12,7,17,7,13,569,209,10,9,8,3,5,0,0,3,6,246,59,7,4,0
117031330,192,52,58,52,75,97,41,30,817,0,0,0,0,0,0,0,0,0,0,0,361,176,424,133,146,152,178,184,82,60,1895,295,204,163,40,44,28,23,14,7,12,827,172,127,120,11,17,20,16,19,11,5,525,0,10,4,0,0,0,3,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,172,142,124,14,17,22,17,26,13,7,555,0,0,0,0,0,0,0,0,0,0,0,473,344,292,49,56,43,43,36,21,23,1376,370,67,28,4,0,5,5,3,0,10,489,112,34,17,3,8,4,5,3,0,3,186,15,3,4,0,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,130,34,22,3,10,3,5,3,0,3,215,0,0,0,0,0,0,0,0,0,0,0,499,103,51,5,11,11,9,10,0,13,709,234,13,15,4,0,0,0,0,0,0,268,110,3,0,0
117031331,332,78,78,114,188,181,105,37,1385,0,0,0,0,0,0,0,0,0,0,0,366,206,509,150,143,175,277,290,150,58,2327,228,138,156,25,30,22,21,22,8,20,666,151,132,127,26,24,25,15,26,17,10,551,10,3,10,3,0,3,7,8,5,0,45,0,3,0,0,0,0,0,0,0,0,4,165,136,137,29,23,22,23,32,20,12,599,0,0,0,0,0,0,0,0,0,0,0,393,279,293,55,56,45,43,51,26,25,1270,334,57,34,3,4,4,4,6,0,12,463,164,48,26,3,4,9,0,0,9,6,276,29,5,5,0,0,0,0,5,0,7,50,4,0,0,0,0,0,0,0,0,0,3,190,54,36,9,4,9,0,5,4,9,329,0,0,0,0,0,0,0,0,0,0,0,524,109,69,11,6,21,3,16,10,28,798,345,25,11,0,4,3,3,4,0,11,407,195,10,7,0
117031332,213,51,110,113,150,272,152,51,1349,0,0,0,0,0,0,0,0,0,3,3,432,185,443,145,192,220,265,385,241,88,2599,351,204,169,27,37,28,15,19,22,21,891,135,104,136,36,30,24,21,23,18,11,535,8,5,12,3,0,0,3,4,3,0,43,0,0,0,0,0,0,0,0,0,0,4,147,117,147,37,29,19,24,22,26,12,577,0,0,0,0,0,0,0,0,0,0,0,500,321,311,68,68,46,40,43,43,28,1466,463,81,26,3,0,5,3,6,3,19,607,166,36,15,3,3,3,3,3,3,8,239,15,0,4,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,180,36,20,5,7,5,3,3,3,10,273,3,0,0,0,0,0,0,0,0,0,3,652,116,46,8,9,7,10,12,4,24,883,322,19,5,0,3,0,0,0,0,10,360,114,9,9,0
117031333,238,84,131,151,186,201,176,63,1411,0,0,0,0,0,0,0,0,3,0,9,338,156,476,167,227,288,363,363,255,94,2732,285,159,171,48,35,33,40,27,7,10,831,133,124,171,43,28,35,28,26,19,11,614,4,6,5,4,0,4,4,3,7,5,50,0,0,0,0,0,0,0,0,0,0,0,137,133,179,45,26,42,31,32,25,21,669,0,0,0,0,0,0,0,0,0,0,3,422,290,353,88,65,78,71,62,34,36,1500,415,79,70,15,16,6,8,11,3,15,632,158,49,27,5,4,3,8,11,4,4,275,19,4,0,0,4,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,179,49,29,5,8,3,6,9,5,8,306,3,0,0,0,0,0,0,0,0,0,3,595,135,97,15,21,10,20,20,11,26,948,384,21,21,5,0,3,5,3,0,10,450,163,6,6,5
117031334,700,195,238,335,415,582,447,245,3694,0,0,0,0,0,0,0,0,3,0,7,425,364,873,258,340,442,521,713,539,298,4765,219,132,144,39,34,27,22,21,14,19,666,311,293,296,35,37,56,55,64,22,31,1209,12,22,35,12,14,12,12,15,15,14,163,3,3,0,0,0,0,0,0,0,0,7,333,315,330,44,55,64,70,87,40,49,1384,0,0,0,0,0,0,0,0,0,0,0,549,451,474,83,86,94,90,109,53,64,2052,236,56,44,12,8,6,7,8,3,10,388,272,77,39,10,10,9,4,11,4,15,447,51,19,23,7,5,4,10,10,3,10,147,4,0,0,0,0,0,0,0,0,0,3,331,94,64,15,17,13,20,13,12,27,599,0,0,0,0,0,0,0,0,0,0,0,566,151,110,29,23,17,22,21,11,37,989,235,13,10,0,0,6,0,4,3,9,290,242,8,12,0
117031335,530,131,183,250,341,412,229,106,2538,0,0,0,0,0,0,0,0,0,0,3,463,277,724,210,276,375,492,591,293,143,3842,257,135,134,22,33,15,15,18,4,12,651,182,157,184,29,43,32,41,32,9,21,726,6,22,17,3,4,3,12,10,5,13,91,0,3,0,3,3,0,0,0,0,0,10,191,177,194,36,49,36,50,47,17,32,828,0,0,0,0,0,0,0,0,0,0,0,443,314,333,59,78,48,70,56,22,41,1476,313,58,34,3,3,11,0,3,3,19,448,240,39,27,8,8,4,4,5,0,11,353,34,6,22,0,3,8,7,3,0,10,90,0,0,0,0,0,0,0,0,0,0,5,279,50,46,11,13,7,12,8,0,16,451,0,0,0,0,0,0,0,0,0,0,4,588,111,78,12,14,20,16,15,3,34,901,291,14,9,3,0,0,0,0,0,3,314,201,7,6,4
117031336,304,90,155,194,204,254,135,73,1616,0,0,0,0,0,0,0,0,3,7,9,348,147,510,195,250,312,391,444,225,120,2955,238,170,163,29,43,27,37,28,15,14,762,146,152,165,34,26,26,28,31,22,13,643,3,14,22,3,4,8,9,22,5,3,94,0,0,3,0,0,0,0,0,0,0,3,154,165,191,37,32,37,35,49,26,11,740,0,0,0,0,0,0,0,0,0,3,3,394,340,353,68,81,69,66,80,44,30,1510,308,52,41,9,5,5,4,5,0,15,447,190,42,30,3,4,3,0,3,3,8,284,25,7,18,7,3,4,0,5,0,4,66,3,0,0,0,0,0,0,0,0,0,6,216,49,49,9,6,6,0,8,3,12,361,0,0,0,0,0,0,0,0,0,10,10,525,104,92,12,11,14,9,10,6,26,814,240,13,4,0,3,0,3,0,0,5,278,167,3,0,3
117031337,1472,392,584,739,933,1052,588,507,7102,0,0,0,0,0,0,0,0,0,0,4,462,590,1650,450,674,821,1068,1239,720,579,8240,166,102,88,26,22,27,20,34,18,21,519,378,397,501,62,78,101,91,106,67,56,1837,16,38,125,25,32,45,74,53,28,52,486,4,4,3,0,0,3,0,0,0,0,21,401,440,629,87,107,145,165,156,96,107,2343,0,0,0,0,0,0,0,0,0,0,0,569,533,722,111,129,179,183,195,118,128,2868,211,45,33,3,11,14,3,8,5,19,353,294,87,69,14,10,24,26,18,15,20,572,28,18,40,5,10,19,19,14,11,31,197,0,3,0,0,0,0,0,0,0,0,7,324,109,107,20,27,43,44,33,25,54,783,0,0,0,0,0,0,0,0,0,0,0,537,155,145,26,31,51,45,38,31,71,1136,207,13,13,8,0,7,10,10,6,10,280,267,21,12,4
117031338,1233,221,301,319,355,451,209,117,4138,0,0,0,3,0,0,0,0,3,3,6,712,653,1692,407,534,546,558,643,305,171,6229,325,196,202,48,50,26,38,31,9,17,942,484,343,286,57,45,58,55,59,19,13,1426,7,20,31,6,0,4,13,12,8,6,110,3,0,0,0,0,0,0,0,0,0,9,494,364,320,68,52,64,71,74,28,24,1542,0,0,0,0,0,0,0,0,0,0,3,824,563,519,114,94,85,103,103,35,42,2492,339,63,52,5,15,0,5,3,3,3,491,447,97,52,6,9,6,13,11,3,5,645,67,23,27,6,4,5,18,26,5,31,210,0,0,0,0,0,0,0,0,0,0,0,518,124,75,10,14,14,27,33,12,40,858,0,0,0,0,0,0,0,0,0,0,3,861,184,131,13,23,15,33,34,19,41,1355,273,16,10,3,0,0,3,3,3,8,318,406,37,15,7
118011339,174,62,72,120,162,173,114,54,1027,0,0,0,0,0,0,0,0,0,0,6,199,96,400,184,194,295,300,310,208,80,2283,260,224,223,47,30,22,21,31,6,26,877,114,101,152,21,17,24,24,25,15,4,489,0,4,4,3,0,0,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,3,116,100,160,24,17,24,29,27,20,5,511,0,0,0,0,0,0,0,0,0,0,0,376,319,376,68,45,47,47,56,28,34,1395,422,84,36,0,8,3,8,4,5,20,594,158,24,24,0,4,4,3,0,3,3,231,3,3,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,171,32,22,0,4,4,3,0,4,4,248,0,0,0,0,0,0,0,0,0,0,0,595,118,62,7,9,4,11,9,11,28,838,307,8,3,3,0,0,0,0,0,11,340,184,14,0,0
118011340,189,80,88,125,172,186,175,56,1160,0,0,0,0,0,0,0,0,0,5,14,258,118,493,223,242,297,379,385,269,117,2778,372,307,312,52,29,31,35,13,10,27,1198,118,144,138,29,32,37,12,30,11,17,568,0,0,3,3,0,0,0,3,3,3,17,0,0,4,0,0,0,0,0,0,0,5,118,145,151,33,38,37,17,32,14,16,590,0,0,0,0,0,0,0,0,0,4,4,491,458,462,85,63,65,50,49,25,45,1791,488,82,38,13,10,7,4,10,0,13,664,194,33,15,3,0,0,0,3,0,10,258,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,196,33,17,3,0,0,0,3,0,10,268,0,0,0,0,0,0,0,0,0,0,0,686,114,58,19,13,8,4,8,0,26,933,369,16,16,3,3,0,3,3,0,4,411,164,0,8,0
118011341,168,31,78,93,110,175,99,37,886,0,0,0,0,0,0,0,0,0,0,3,157,94,373,133,192,226,221,292,146,55,1893,228,166,184,37,26,15,16,8,6,11,702,167,119,147,26,27,16,22,26,5,20,568,0,9,14,0,0,7,3,3,3,3,36,0,0,0,0,0,0,0,0,0,0,0,168,124,160,23,30,22,26,29,10,24,613,0,0,0,0,0,0,0,0,0,0,3,395,292,345,67,57,32,39,33,15,31,1310,381,70,28,13,5,8,3,4,3,19,532,192,42,17,3,8,4,0,5,3,8,284,5,3,4,0,3,0,4,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,199,40,25,8,12,4,5,5,0,8,303,0,0,0,0,0,0,0,0,0,0,0,576,116,56,16,18,11,16,9,5,21,842,295,17,8,3,0,0,0,0,0,3,339,206,12,7,0
