SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
107041147,37,0,0,0,0,36,14,0,0,0,0,14,15,0,3,0,0,17,21,0,6,0,0,29,47,0,4,0,0,51,116,4,15,0,0,133,115,8,17,0,0,142,295,4,36,0,0,333,225,7,24,0,0,257,235,9,13,0,0,259,87,0,3,0,0,89,47,0,3,0,0,54,1257,31,117,5,4,1413
107041148,67,7,0,0,0,80,22,3,0,0,0,21,19,3,0,0,0,19,17,5,3,0,0,27,45,6,3,0,0,48,124,11,6,0,0,140,108,4,6,0,0,122,229,23,20,0,0,283,173,10,5,0,0,190,273,17,14,0,0,302,203,5,0,0,0,211,48,3,4,0,0,57,1330,94,71,3,0,1499
107041150,70,7,10,0,0,84,46,3,4,0,0,62,21,3,3,0,0,27,58,9,4,0,0,79,64,16,8,0,0,92,197,29,40,0,0,262,203,53,52,0,0,312,469,74,54,0,5,607,393,38,21,0,0,450,378,21,10,0,0,412,174,15,3,0,0,190,81,13,6,0,0,98,2159,283,216,3,19,2674
107041548,8,3,37,0,0,46,0,0,12,0,0,19,0,0,9,0,0,9,5,3,22,0,0,37,7,7,38,0,0,55,12,7,95,0,0,115,10,8,132,0,3,151,33,17,166,0,0,206,12,5,61,0,0,82,26,3,70,0,0,100,14,3,43,0,0,63,4,0,21,0,0,32,142,63,702,3,7,919
107041549,38,18,7,0,0,68,24,5,6,0,0,32,11,3,5,0,0,22,34,3,9,0,0,43,36,11,11,0,0,60,109,21,45,0,0,178,148,52,69,0,0,273,259,44,38,0,4,352,130,23,19,0,0,170,119,14,11,0,0,142,54,12,0,0,0,74,40,5,5,0,0,56,1008,216,236,3,4,1463
108011151,35,0,0,0,0,35,31,0,0,0,0,31,16,0,0,0,0,24,32,0,0,0,0,30,44,0,0,0,0,44,107,0,0,3,0,113,106,0,0,0,0,108,74,0,0,4,0,83,30,0,0,0,0,36,27,0,0,0,0,33,16,0,0,0,0,16,20,0,0,0,0,20,547,0,3,6,3,565
108011152,68,8,11,0,0,87,34,7,0,0,0,38,21,3,3,0,0,27,52,9,8,0,0,68,68,10,3,0,0,80,186,25,18,0,0,225,222,18,4,0,0,244,235,7,3,0,0,246,74,3,6,0,0,75,51,0,3,0,0,56,29,0,0,0,0,30,57,3,0,0,0,59,1096,90,59,5,5,1252
108011153,57,0,0,0,0,54,22,0,0,0,0,22,21,0,0,0,0,25,59,0,0,0,0,59,76,0,0,0,0,79,141,3,0,3,0,152,105,0,0,0,0,107,102,0,0,0,0,100,41,0,0,0,0,41,26,0,0,0,0,26,15,0,0,0,0,15,37,0,0,0,0,40,694,5,3,6,0,718
108011154,25,6,0,0,0,35,16,3,0,0,0,17,10,7,3,0,0,11,36,7,0,0,0,42,20,3,3,3,0,32,61,10,12,0,0,87,61,15,5,0,0,83,60,3,4,0,0,65,18,3,0,0,0,22,9,0,0,0,0,9,3,0,0,0,0,3,14,3,3,0,0,18,332,58,44,3,6,440
108021155,70,0,0,0,0,72,56,0,0,0,0,61,53,0,3,0,0,55,97,3,0,0,0,98,162,0,0,0,0,170,380,0,0,0,6,385,258,0,0,0,0,262,159,0,0,0,0,163,47,0,0,0,0,54,26,0,0,0,0,26,17,0,0,0,0,24,72,0,0,0,0,72,1407,11,4,0,10,1429
108021156,57,0,0,3,3,62,61,0,0,0,0,62,35,3,0,0,0,40,65,0,0,0,0,69,101,0,0,0,0,105,199,0,0,0,3,199,174,0,0,0,0,178,129,0,0,0,0,132,36,0,0,0,0,42,28,0,0,0,0,30,26,0,0,0,3,26,63,0,0,0,0,58,968,11,6,9,17,1002
108021157,24,0,0,0,0,24,20,0,0,0,0,20,19,0,0,0,0,21,41,0,0,0,0,41,38,0,0,0,0,39,99,0,0,0,0,99,83,3,0,0,0,89,52,0,0,0,0,56,15,0,0,0,0,19,16,0,0,0,0,16,4,0,0,0,0,5,24,0,0,0,0,27,446,3,3,3,0,459
108021158,38,0,0,0,0,38,24,0,4,0,0,26,18,0,3,8,0,25,27,0,0,0,0,31,37,0,3,0,0,42,112,7,3,0,0,123,91,3,3,0,0,93,65,0,0,0,0,65,18,0,0,0,0,18,6,0,0,0,0,6,3,0,0,0,0,3,24,0,0,0,0,20,463,17,16,6,0,506
108021159,43,0,0,0,0,41,40,0,0,0,0,40,45,0,0,0,0,42,71,0,0,0,0,71,86,0,0,0,0,87,182,0,0,0,0,183,128,0,0,0,0,128,132,0,0,0,0,139,53,0,0,0,0,54,21,0,0,0,0,21,12,0,0,0,0,12,47,0,0,0,0,47,856,6,0,3,4,868
108021160,25,0,0,0,0,26,16,3,0,0,0,20,6,0,0,0,0,8,14,0,5,0,0,24,24,0,0,0,0,27,82,0,7,0,0,93,89,0,0,0,0,90,77,0,0,0,0,82,31,0,0,0,0,31,14,0,0,0,0,14,19,0,0,0,5,21,18,0,3,0,0,16,405,12,20,3,3,443
108031161,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,29,0,0,0,0,29
108041162,87,6,0,0,3,99,37,4,0,0,0,41,55,3,0,3,0,61,72,3,0,0,0,79,113,6,0,3,0,120,250,3,4,6,0,263,286,12,0,0,0,295,343,0,3,0,0,342,136,0,0,0,0,139,67,0,0,0,0,67,35,0,0,0,0,39,66,3,0,0,3,74,1543,40,11,9,3,1612
108041163,144,16,11,0,0,170,53,9,11,0,0,70,48,15,6,0,0,62,71,3,14,0,0,93,122,20,10,0,0,157,349,51,37,0,0,441,505,62,35,0,0,605,723,37,17,0,0,776,253,7,4,0,0,268,170,4,4,0,0,187,83,0,8,0,0,92,97,12,6,0,0,115,2613,243,165,0,5,3027
108041164,46,9,3,0,0,57,27,11,11,0,0,49,16,3,0,0,0,19,31,14,5,4,0,51,71,14,9,0,0,95,165,37,17,3,3,221,262,50,28,3,3,343,344,23,13,0,0,383,140,12,5,0,0,150,76,5,3,0,0,80,31,12,0,0,0,48,52,10,0,0,0,70,1258,204,98,12,5,1572
108041165,47,0,0,0,0,45,17,0,0,0,0,24,17,0,0,0,0,17,20,0,0,0,0,26,46,0,0,0,0,45,121,0,0,0,3,127,99,0,0,0,0,99,121,0,3,0,3,121,56,0,0,0,0,55,29,0,0,0,0,29,21,0,0,0,0,22,34,0,0,0,0,40,639,0,3,0,9,656
108041166,49,6,5,0,0,51,28,3,0,0,0,31,21,0,0,0,0,21,51,5,0,0,0,62,64,0,0,0,0,71,235,5,0,0,0,240,288,0,0,0,0,296,270,3,0,0,0,271,87,0,0,0,0,87,87,0,0,0,0,87,23,0,0,0,0,23,61,0,0,0,0,57,1261,19,6,6,3,1290
108051167,25,0,0,0,0,24,18,0,0,0,0,14,22,0,0,0,0,22,26,0,0,0,0,26,37,0,0,0,0,41,102,0,0,0,0,101,63,0,0,0,0,69,72,0,0,0,0,72,23,0,0,0,0,25,22,0,0,0,0,19,9,0,0,0,0,11,13,0,0,0,0,13,429,0,0,3,4,437
108051168,52,3,0,0,0,59,23,3,0,0,0,26,24,0,0,0,0,24,43,4,0,0,0,55,71,6,0,0,0,72,152,7,3,0,0,168,229,5,3,0,0,237,251,3,4,0,3,260,73,0,0,0,0,75,58,3,0,0,0,59,21,0,0,0,0,25,51,0,0,0,0,57,1042,35,12,5,8,1102
108051169,98,3,0,0,0,103,78,0,3,0,0,85,63,3,0,0,0,63,142,0,4,0,0,143,181,9,3,3,0,202,530,15,3,0,5,552,368,6,6,0,0,371,225,3,0,0,3,229,68,0,0,0,0,73,50,0,0,0,0,50,22,0,0,0,0,22,83,0,0,0,0,83,1908,45,20,4,9,1978
108051170,79,4,0,0,0,84,58,0,0,0,0,58,46,0,0,0,0,43,97,0,0,0,3,99,98,0,0,3,3,102,241,3,0,3,0,255,217,3,0,0,0,218,204,0,0,0,0,203,65,0,0,0,0,63,46,0,0,0,0,46,33,0,0,0,0,36,62,0,0,0,0,62,1243,18,3,12,10,1278
108051171,27,0,0,0,0,35,21,0,0,0,0,21,23,0,0,0,0,26,40,0,0,0,0,42,63,3,0,5,0,73,165,0,3,0,0,169,112,0,0,0,0,109,70,0,0,0,0,70,21,0,0,0,0,21,8,0,0,0,0,14,4,0,0,0,0,10,37,0,0,0,0,37,593,3,3,7,4,614
109011172,74,3,0,0,0,76,29,4,0,0,0,34,47,9,0,0,0,57,71,10,0,0,0,75,119,6,0,0,0,131,378,17,0,0,0,397,505,8,0,0,0,519,533,9,0,0,0,540,119,0,0,0,0,122,93,0,0,0,0,93,37,0,0,0,0,41,70,0,0,0,0,70,2080,56,5,0,3,2143
109011173,49,0,0,0,0,51,35,6,0,0,0,40,29,0,0,0,0,30,69,11,0,0,0,76,132,3,0,0,0,140,341,8,0,0,0,346,232,8,0,0,0,236,184,0,0,0,0,186,45,3,0,0,0,51,15,0,0,0,0,14,4,0,0,0,0,4,44,0,0,0,0,45,1165,40,0,0,7,1211
109011174,61,7,0,0,0,61,37,3,0,0,0,38,18,3,0,0,0,18,39,11,0,0,0,57,51,19,0,0,0,73,178,24,6,0,0,206,199,19,0,0,0,215,165,6,0,0,0,173,64,6,0,0,0,73,58,3,0,0,0,63,34,0,0,0,0,40,35,4,0,0,0,32,931,111,9,0,0,1048
109011175,115,0,0,0,0,115,66,0,0,0,0,68,53,0,0,0,0,53,120,0,0,0,0,119,150,0,0,0,0,150,291,3,0,0,3,297,239,3,0,0,0,243,220,0,0,0,3,220,89,0,0,3,0,94,55,0,0,0,0,62,37,0,0,0,0,39,89,0,0,0,0,89,1518,7,0,3,13,1538
109011176,59,7,0,0,0,69,37,14,0,0,0,52,27,6,0,0,0,32,102,16,0,0,0,117,144,29,0,0,0,176,474,35,0,0,0,509,350,12,0,0,0,358,172,0,0,0,0,172,48,0,0,0,0,44,30,0,0,0,0,29,14,0,0,0,0,15,76,9,0,0,0,85,1523,117,7,0,0,1650
109021177,16,0,0,0,0,16,11,3,0,0,0,12,16,0,0,0,0,16,36,0,0,0,0,36,34,0,0,0,0,34,51,0,0,0,0,50,26,0,0,0,0,30,13,0,0,0,0,12,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,3,19,0,0,0,0,19,229,3,0,3,6,241
109021178,32,0,0,0,0,29,21,0,0,0,0,21,21,0,0,0,0,21,60,0,6,0,0,69,101,0,0,0,0,109,150,0,0,0,0,149,107,0,0,0,0,107,80,0,0,0,0,80,19,0,0,0,0,19,19,0,0,0,0,19,25,0,0,0,0,26,44,0,0,0,0,44,681,0,5,3,3,697
109021179,30,0,0,0,0,35,15,0,0,0,0,21,21,0,0,0,0,17,33,0,0,0,0,33,41,0,0,0,0,41,55,0,0,0,3,57,32,0,0,0,0,32,24,0,0,0,0,24,3,0,0,0,0,3,3,0,0,0,0,4,6,0,0,0,0,6,20,0,0,0,0,20,287,0,0,3,3,298
109031180,29,0,0,0,0,27,23,0,0,0,0,19,14,0,0,0,0,13,68,0,0,0,0,67,65,3,0,0,0,68,166,0,0,0,0,172,118,0,0,0,0,113,63,0,0,0,0,66,16,0,0,0,0,16,10,0,0,0,0,16,4,0,0,0,0,4,30,0,0,0,0,28,603,15,4,3,0,625
109031181,68,0,0,0,0,70,26,0,0,0,0,27,31,0,0,0,0,31,37,0,3,0,0,40,77,0,0,0,0,82,186,3,3,0,0,189,144,0,0,0,0,147,85,0,0,0,0,85,33,0,0,0,0,34,14,0,0,0,0,14,14,0,0,0,0,17,38,0,0,0,0,40,762,3,14,3,0,784
109031182,41,0,0,0,0,42,32,0,0,0,0,33,34,0,0,0,0,37,110,3,0,0,0,117,126,0,0,0,0,126,194,0,0,0,0,196,98,0,0,0,0,99,77,0,0,0,0,73,31,0,0,0,0,31,16,0,0,0,0,16,18,0,0,0,0,18,56,0,0,0,0,51,831,3,6,0,9,848
109031183,103,3,0,0,0,103,40,0,0,0,0,43,34,0,0,0,0,38,55,0,0,0,0,54,69,0,3,0,0,66,116,3,0,0,0,113,56,0,0,3,0,59,67,0,0,0,0,64,24,0,0,0,0,24,15,0,0,0,0,15,19,0,0,0,0,24,46,0,0,0,0,46,644,5,4,4,0,660
109031184,30,0,0,0,0,29,11,0,0,0,0,12,13,0,0,0,0,13,30,0,3,0,0,33,44,5,4,0,0,52,115,0,3,0,0,126,143,0,0,0,0,149,157,0,0,0,0,163,40,0,0,0,0,43,25,0,0,0,0,25,14,0,0,0,0,13,41,0,0,0,0,44,665,8,14,0,3,688
109031185,91,0,0,0,0,91,52,0,0,4,0,55,52,0,0,0,0,55,94,0,3,0,0,99,97,3,0,0,0,103,192,0,0,0,0,193,129,0,0,0,0,130,102,0,0,0,0,102,16,0,0,0,0,15,25,0,0,0,0,25,28,0,0,0,0,29,62,0,0,0,0,65,944,9,3,8,4,972
110011186,102,0,0,0,0,109,51,0,0,0,0,51,56,0,0,0,0,55,96,7,0,0,0,103,139,6,3,0,0,152,464,15,4,0,3,483,430,8,0,0,0,449,335,4,0,0,3,344,112,0,0,0,0,112,107,3,0,0,0,114,54,0,0,0,0,57,76,0,0,0,0,81,2023,48,16,0,3,2091
110011187,43,0,0,0,0,43,16,0,0,0,0,16,17,0,0,0,0,17,27,0,0,0,0,31,46,0,0,0,0,46,88,0,0,0,0,89,62,0,0,0,0,62,38,0,0,0,0,38,21,0,0,0,0,22,8,0,0,0,0,9,22,0,0,0,0,22,24,0,0,0,0,24,408,3,0,6,4,416
110011188,38,0,0,0,0,39,29,0,0,0,0,29,32,0,0,0,0,32,45,0,0,0,0,47,55,0,0,0,0,61,154,0,0,0,0,161,145,0,0,0,0,145,142,0,0,0,3,139,43,0,0,0,0,39,32,0,0,0,0,34,12,0,0,0,0,11,37,0,0,0,0,38,745,0,0,3,3,762
110011189,40,0,0,0,0,42,8,0,0,0,0,11,13,0,0,0,0,13,15,0,0,0,0,16,24,0,0,0,0,26,45,0,0,0,0,45,28,0,0,0,0,31,26,0,0,0,0,26,11,0,0,0,0,11,9,0,0,0,0,13,6,0,0,0,0,6,26,0,0,0,0,29,250,0,0,3,7,263
110021190,67,0,0,0,0,68,46,0,0,0,0,46,48,0,0,0,0,52,101,0,0,0,0,98,131,0,0,0,0,132,182,0,0,0,3,189,103,0,0,0,0,101,82,0,0,0,0,83,29,0,0,0,0,29,23,0,0,0,0,27,27,0,0,0,0,27,43,0,0,0,0,45,875,3,0,3,13,891
110021191,43,0,0,0,0,42,34,0,0,0,0,38,35,0,0,0,0,37,110,0,0,0,0,115,131,0,0,0,7,138,342,3,0,0,3,346,220,3,0,3,3,227,153,0,0,0,0,161,50,0,0,0,0,50,37,0,0,0,0,37,15,0,0,0,0,15,51,3,0,0,0,56,1227,5,10,4,14,1260
110021192,61,0,0,4,0,67,34,0,0,0,0,34,32,0,0,0,0,32,61,0,0,0,0,61,54,0,0,0,0,54,85,0,0,0,0,89,46,0,0,0,0,47,42,0,0,4,0,46,12,0,0,0,0,12,11,0,0,0,0,11,13,0,0,0,0,13,40,0,0,0,0,40,498,0,0,8,3,502
110021193,54,0,0,0,0,58,25,0,0,0,0,25,36,0,0,0,0,38,61,0,0,0,0,62,56,0,0,0,0,61,99,0,0,0,3,103,52,0,0,0,0,56,43,0,0,0,0,51,19,0,0,0,0,19,10,0,0,0,0,10,25,0,0,0,0,25,39,0,0,0,0,45,527,0,0,3,10,534
110021194,57,0,0,0,0,58,44,0,0,3,0,46,34,0,0,0,0,30,56,0,0,0,0,61,69,0,0,0,0,68,123,0,0,3,3,126,85,0,0,0,0,90,68,0,0,3,0,65,13,0,0,0,0,13,9,0,0,0,0,9,13,0,0,0,0,13,27,0,0,0,0,30,596,4,0,11,3,614
110031195,16,0,0,0,0,21,10,0,0,0,0,13,19,0,0,0,0,24,44,0,0,0,0,48,69,0,3,0,0,69,217,9,3,0,0,224,137,3,3,0,3,150,96,3,0,0,0,102,23,6,0,0,0,27,27,0,0,0,0,25,15,3,0,0,0,20,42,3,0,0,0,40,719,25,18,3,6,766
110031196,51,12,0,0,0,61,11,0,0,0,0,16,23,0,0,0,0,23,17,3,0,0,0,20,37,0,0,0,0,42,36,3,0,0,0,40,39,4,0,0,0,40,29,3,0,0,0,34,15,3,0,0,0,17,14,0,0,0,0,14,17,0,0,0,0,17,44,0,0,0,0,45,331,32,0,3,0,363
110031197,26,0,0,0,3,30,22,0,0,0,0,21,17,0,0,0,0,17,33,0,0,0,0,35,61,0,0,0,0,64,165,0,0,0,0,165,179,3,0,0,0,181,154,0,0,0,0,157,38,0,0,0,0,38,31,0,0,0,0,31,14,0,0,0,0,20,49,0,0,0,0,51,793,6,6,8,6,814
110031198,44,0,0,0,0,40,15,0,0,0,0,15,15,0,0,0,0,17,35,0,0,0,0,35,36,0,0,0,0,36,82,0,0,0,0,82,61,0,0,0,0,61,46,0,0,0,0,49,26,0,0,0,0,26,9,0,0,0,0,9,16,0,0,0,0,16,28,0,0,3,0,34,410,0,0,3,0,417
110041199,41,0,0,0,0,45,12,0,0,0,0,12,23,0,0,0,0,23,53,0,0,0,0,53,78,0,0,0,0,78,217,3,3,0,3,226,203,0,0,0,0,206,182,0,0,0,0,189,77,0,0,0,0,76,50,0,0,0,0,48,21,0,0,0,0,21,46,0,0,0,0,47,1008,3,10,4,10,1034
110041200,56,0,0,0,0,58,10,0,0,3,0,12,19,0,0,0,0,19,22,0,0,0,0,22,50,0,0,0,0,50,70,0,0,0,0,70,49,0,0,0,0,49,32,0,0,0,0,32,19,0,0,0,0,19,18,0,0,0,0,20,21,0,0,0,3,23,37,0,0,0,0,40,405,0,0,4,4,418
110041201,58,0,0,0,0,60,23,0,0,0,0,23,38,0,0,0,0,40,63,0,0,0,0,63,79,0,0,0,0,79,146,0,0,3,0,149,124,0,0,0,0,124,91,0,0,0,0,90,18,0,0,0,0,17,19,0,0,0,0,19,20,0,0,0,0,22,36,0,0,0,0,36,713,0,3,4,0,730
110041202,94,6,0,0,0,94,33,3,0,0,0,32,46,4,0,0,0,53,108,0,0,0,0,105,162,7,0,0,0,177,550,9,0,0,4,568,504,3,0,0,0,510,453,3,0,0,0,457,131,0,0,0,0,131,47,0,0,0,0,47,20,0,0,0,0,17,98,0,0,0,0,102,2248,37,4,0,6,2298
110041203,56,3,0,0,0,59,26,0,0,0,0,31,24,3,0,0,0,29,60,3,0,0,0,70,103,11,0,0,0,113,319,11,0,0,0,330,360,11,0,0,0,376,289,9,3,0,3,302,93,0,0,0,0,100,61,0,0,0,0,60,27,0,0,0,0,31,58,0,0,0,0,61,1490,50,7,0,10,1552
110041204,12,0,0,3,0,14,10,0,0,3,0,16,10,0,0,0,0,9,21,0,0,4,0,30,39,0,0,10,0,46,137,0,0,12,0,149,140,0,0,4,0,147,72,0,0,0,0,70,12,0,0,0,0,12,10,0,0,0,0,10,9,0,0,0,0,10,10,0,0,0,0,12,483,4,0,39,3,532
110041205,116,0,0,0,3,117,95,0,0,0,0,95,78,0,0,0,0,78,136,0,0,0,0,137,186,0,0,0,0,186,410,3,0,4,0,418,374,0,0,3,0,374,414,0,0,0,3,419,203,0,0,4,0,202,139,0,0,0,0,139,77,0,0,0,3,78,121,0,0,0,0,121,2334,3,0,10,11,2364
111011206,94,8,3,0,0,104,48,3,0,0,0,50,39,0,0,0,0,38,85,5,3,0,0,94,100,0,0,0,0,107,282,12,7,0,0,299,375,21,17,0,0,410,597,18,9,0,0,622,268,4,6,0,0,286,188,0,0,0,0,192,97,0,0,0,0,97,80,0,3,0,0,83,2254,81,50,0,0,2386
111011207,31,4,0,0,0,38,11,0,3,0,0,12,12,0,3,0,0,17,20,0,0,0,0,18,20,0,3,0,0,21,76,8,8,0,3,91,90,0,3,0,0,95,131,6,0,0,0,143,57,4,0,0,0,57,35,0,0,0,0,35,17,0,0,0,0,17,25,3,0,0,0,26,525,27,22,3,3,581
111011208,132,14,10,0,0,152,70,9,0,0,0,73,55,3,0,0,0,54,95,12,7,0,0,107,133,5,0,0,0,142,388,34,17,0,0,435,516,55,10,0,3,591,791,50,13,0,0,857,356,10,5,0,0,373,250,3,3,0,0,257,110,5,0,0,0,107,99,4,0,0,0,105,2996,195,63,0,3,3263
111011209,144,5,3,0,0,151,82,0,0,0,0,87,51,0,0,0,0,51,121,4,0,0,0,129,185,3,0,0,0,187,460,16,0,0,0,480,701,15,4,3,0,726,953,8,0,0,3,969,342,3,3,0,0,344,197,4,0,0,0,203,85,0,0,0,0,85,121,0,4,0,0,124,3452,60,12,3,3,3532
111011210,21,3,0,0,0,29,28,0,0,0,0,26,25,0,0,0,0,25,29,3,0,0,0,30,33,0,0,0,0,38,139,15,3,0,0,160,230,12,0,0,0,244,241,3,0,4,0,249,76,4,0,0,0,78,38,0,0,0,0,38,18,0,0,0,0,18,30,0,0,0,0,33,903,42,5,4,3,959
111011211,29,0,0,0,0,26,8,0,0,0,0,8,3,0,0,0,0,5,12,5,0,0,0,15,11,0,0,0,0,11,35,0,0,0,0,35,49,3,0,0,0,51,79,0,0,0,0,76,50,3,0,0,0,50,51,0,0,0,0,54,45,0,0,0,0,45,8,0,0,0,0,8,372,10,0,0,0,386
111011212,74,3,5,0,0,77,26,0,3,0,0,25,18,6,0,0,0,28,36,0,0,0,0,46,67,3,5,0,0,78,126,8,3,0,0,143,192,5,3,0,0,204,311,11,3,0,3,334,146,0,4,0,0,145,132,0,0,0,0,132,51,0,0,0,0,51,50,0,0,0,0,51,1235,45,25,4,3,1315
111011213,75,3,0,0,0,84,34,3,0,0,0,39,35,4,0,0,0,39,36,0,0,0,0,36,71,0,0,0,0,75,193,10,0,0,0,203,202,12,0,0,0,211,362,7,0,0,0,369,219,3,0,0,0,223,179,0,0,0,0,184,106,3,0,0,0,110,88,7,0,0,0,91,1606,50,0,8,0,1664
111011214,70,7,0,0,0,81,29,6,0,0,0,36,27,10,0,0,0,34,41,6,0,0,0,50,78,4,0,0,0,85,214,20,4,0,0,238,255,20,6,0,0,290,369,22,3,0,0,395,172,6,3,0,0,185,157,7,3,0,0,165,59,4,0,0,0,64,55,3,0,0,0,56,1530,114,29,0,3,1676
111021215,50,0,0,0,0,50,33,3,0,0,0,37,28,0,0,0,0,27,45,0,0,0,0,47,69,0,0,0,0,69,197,3,0,0,0,201,254,6,0,0,0,261,239,3,0,0,0,246,58,0,0,0,0,58,51,0,0,0,0,51,26,0,0,0,0,26,46,0,0,0,0,48,1085,17,3,0,0,1103
111021216,60,0,0,0,0,62,27,0,0,0,0,27,23,0,0,0,0,23,44,0,0,0,0,44,56,0,0,0,0,53,173,0,0,0,0,175,221,0,0,0,0,219,287,0,0,0,0,288,90,0,0,0,0,90,59,0,0,0,0,59,35,0,0,0,0,35,41,0,0,0,0,41,1109,3,3,0,0,1114
111021217,54,3,0,0,0,57,39,0,0,0,0,41,36,0,0,0,0,36,59,0,0,0,0,64,96,0,0,0,0,92,273,6,4,0,0,281,419,4,0,0,0,429,649,4,0,0,0,656,352,0,0,0,0,356,135,0,0,0,0,135,35,0,0,0,0,35,90,0,0,0,0,90,2241,21,3,0,3,2264
111021218,79,3,0,0,0,87,40,0,0,0,0,37,38,0,0,0,0,35,48,0,0,3,0,50,85,3,0,0,0,86,217,8,0,3,0,229,308,7,0,0,0,317,369,0,0,0,0,370,165,0,0,0,0,169,115,0,0,0,0,119,58,0,0,0,0,59,87,0,0,0,0,88,1614,20,3,3,3,1645
111021219,69,7,0,0,0,76,36,3,0,0,0,38,23,3,0,0,0,28,51,9,0,0,0,58,77,8,0,0,0,88,243,19,3,0,0,267,279,15,3,0,0,293,360,14,4,0,0,369,127,4,0,0,0,129,93,0,0,0,0,98,57,0,0,0,0,54,60,4,0,0,0,62,1481,80,11,0,0,1573
111021220,60,4,0,0,0,67,25,0,0,0,0,25,24,0,0,0,0,25,40,0,0,0,0,41,55,0,0,0,0,55,179,9,0,0,0,191,258,4,0,0,0,263,315,4,0,0,0,327,138,0,0,0,0,137,72,0,0,0,0,72,42,0,0,0,0,40,41,0,0,0,0,41,1248,24,3,0,0,1274
111021221,47,0,0,0,0,47,26,0,0,0,0,26,16,0,0,0,0,16,42,0,0,0,0,45,45,0,0,0,0,45,202,0,0,0,0,205,246,3,0,0,0,249,304,0,0,0,0,304,81,0,0,0,0,83,34,0,0,0,0,35,11,0,0,0,0,11,32,0,0,0,0,32,1092,3,0,0,3,1100
111031222,87,6,0,0,0,88,35,0,0,0,0,39,31,0,0,0,0,33,57,7,0,0,0,59,96,6,3,0,0,108,229,12,23,0,0,264,304,20,13,0,0,342,505,25,11,0,0,550,278,11,0,0,0,290,214,3,0,0,0,214,79,0,0,0,0,79,51,3,3,0,0,63,1962,97,62,0,3,2125
111031223,49,0,0,0,0,49,13,0,0,0,0,11,23,0,0,0,0,23,43,0,0,0,0,47,75,5,0,0,0,79,275,12,0,0,0,286,256,3,0,0,0,264,133,3,0,0,0,142,31,0,0,0,0,31,25,0,0,0,0,23,19,0,0,0,0,19,41,0,0,0,0,41,981,21,0,3,0,1010
