SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
114011273,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,95,11,0,0,0,0,0,0,0,0,4,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,4,17,336,8,18,14,5,0,0,3,0,17,406,107,9,3,0,0,0,0,0,0,0,126,15,0,0,0,0,0,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,121,10,3,0,0,0,3,3,3,0,145,3,0,0,0,0,0,0,0,0,0,3,463,21,20,14,5,0,3,3,4,17,550
114011274,0,0,0,0,0,105,0,0,0,0,0,0,0,0,4,106,19,0,0,0,0,0,0,0,0,3,22,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,31,360,9,28,4,3,7,0,0,7,17,431,63,4,14,0,0,3,0,0,0,3,88,5,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,74,4,19,0,0,3,3,3,0,4,104,0,0,0,0,0,0,0,0,0,0,0,432,16,40,4,3,3,3,3,6,22,537
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5
114011276,0,0,0,0,0,109,0,0,0,0,0,0,0,0,5,112,27,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,34,419,27,31,14,10,0,3,15,0,18,532,135,6,21,3,3,4,5,0,3,5,187,21,0,3,0,3,4,3,0,0,3,36,3,0,0,0,0,0,0,0,0,0,0,159,6,22,3,9,7,8,0,3,10,225,0,0,0,0,0,0,0,0,0,0,0,580,33,54,16,16,11,8,17,3,29,764
114011277,0,0,0,0,3,268,7,3,0,0,0,0,0,0,9,285,76,0,0,0,0,0,0,0,0,10,86,16,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0,0,0,10,107,1193,111,100,16,9,19,5,20,6,60,1542,206,46,50,3,22,26,20,16,5,12,408,16,3,10,0,3,0,3,11,5,3,56,0,0,0,0,0,0,0,0,0,0,4,220,54,58,4,26,21,17,26,13,16,468,10,0,0,0,0,0,0,0,0,3,10,1419,159,163,26,35,41,31,45,21,78,2018
114011278,0,0,0,3,4,236,0,0,0,0,0,0,0,0,8,249,46,0,0,0,0,0,0,0,0,4,55,5,0,0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,11,67,1130,66,80,11,13,16,17,14,6,50,1396,241,47,103,20,18,35,46,26,11,24,571,30,4,18,3,12,7,12,9,10,0,90,0,0,0,0,0,0,0,0,0,0,5,273,55,116,23,30,41,52,35,14,31,666,3,0,0,0,0,0,0,0,0,150,154,1410,119,196,29,40,49,68,47,21,236,2219
114011279,0,0,0,0,0,326,3,3,0,0,0,0,0,0,13,339,62,0,0,0,0,0,0,0,0,18,83,17,0,0,0,0,0,0,0,0,3,23,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,20,115,1280,50,44,6,3,3,7,3,0,76,1479,264,22,19,4,3,4,5,7,0,15,337,38,3,3,0,0,0,0,3,0,6,52,0,0,0,0,0,0,0,0,0,0,3,310,19,19,3,3,4,5,11,0,19,398,8,0,0,0,0,0,0,0,0,0,8,1595,73,59,15,9,8,15,15,3,99,1878
114011280,0,0,0,0,0,86,0,0,0,0,0,0,0,0,4,92,27,0,0,0,0,0,0,0,0,4,29,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,8,38,396,12,0,0,3,0,0,0,0,25,442,66,7,3,0,0,0,3,0,0,0,83,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,7,6,0,0,0,3,0,0,0,88,3,0,0,0,0,0,0,0,0,0,3,466,18,7,0,7,0,3,0,0,23,538
114011281,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,62,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,284,10,24,3,0,4,0,0,0,11,336,61,8,3,0,0,0,0,0,0,3,76,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,63,8,3,3,0,0,3,0,3,3,90,0,0,0,0,0,0,0,0,0,0,0,347,22,23,4,0,3,3,0,3,18,422
114011282,0,0,0,0,3,320,5,0,0,0,0,0,0,0,11,341,64,0,0,0,0,0,0,0,0,8,69,5,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,7,84,1248,68,73,10,9,6,14,3,3,45,1492,233,22,51,3,11,9,13,9,6,13,376,23,8,0,0,0,4,0,4,5,3,37,3,0,0,0,0,0,0,0,0,0,6,260,25,49,3,15,12,13,10,13,17,419,9,0,0,0,0,0,0,0,0,4,11,1520,98,125,13,25,20,29,17,15,65,1926
114011283,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,70,10,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,16,405,34,14,0,0,0,0,3,0,16,477,67,9,7,0,0,3,0,4,0,0,85,5,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,71,11,6,0,4,3,0,4,0,0,97,0,0,0,0,0,0,0,0,0,0,0,478,41,29,3,4,7,0,7,0,15,575
114021284,0,0,0,0,0,383,7,3,0,0,0,0,0,0,11,407,113,3,0,0,0,0,0,0,0,13,126,15,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,133,3,0,0,0,0,0,0,0,13,152,1544,136,104,8,12,13,22,12,10,54,1914,255,51,113,8,14,15,11,19,9,18,509,19,0,3,3,0,0,0,0,3,3,40,6,0,0,0,0,0,0,0,0,0,6,281,51,114,12,14,13,13,25,14,18,551,0,0,0,0,0,0,0,0,0,0,0,1825,182,215,24,26,21,39,37,19,74,2472
114021285,0,0,0,0,0,66,3,0,0,0,0,0,0,0,0,74,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,465,25,15,20,0,4,9,0,0,6,543,97,5,3,3,0,0,3,5,3,0,127,14,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,112,5,3,7,0,0,3,6,5,5,146,0,0,0,0,0,0,0,0,0,0,0,579,31,24,20,0,10,8,6,3,16,692
114021286,0,0,0,0,3,173,6,3,0,0,0,0,0,0,14,193,34,0,0,0,0,0,0,0,0,7,40,8,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,5,51,792,74,51,4,16,3,16,3,3,48,1019,184,20,101,8,12,10,11,5,7,7,356,21,3,6,6,0,0,0,3,3,5,44,0,0,0,0,0,0,0,0,0,0,3,204,23,103,12,8,12,11,9,13,14,403,3,0,0,0,0,0,0,0,0,0,3,1000,97,162,18,29,12,28,11,13,62,1431
114021287,0,0,0,0,0,150,4,4,0,0,0,0,0,0,9,166,32,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,61,787,49,62,7,15,3,6,9,4,27,980,148,27,91,12,4,14,29,35,30,20,418,20,4,3,0,0,3,11,24,35,17,119,0,0,0,0,0,0,0,0,0,0,6,164,32,88,12,13,17,43,63,72,39,544,3,0,0,0,0,0,0,0,0,0,3,961,81,157,17,20,25,51,68,73,68,1521
114021288,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,319,13,17,3,0,0,3,4,0,19,374,43,7,7,3,4,0,4,3,0,0,67,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,46,7,7,3,4,0,3,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,368,15,25,5,3,0,5,6,0,21,446
114021289,0,0,0,0,0,113,3,0,0,0,0,0,0,0,5,121,21,0,0,0,0,0,0,0,0,10,26,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,10,38,705,50,33,14,12,3,8,3,4,50,886,110,14,6,4,0,0,0,5,6,6,148,3,0,0,0,0,0,0,3,0,4,14,0,0,0,0,0,0,0,0,0,0,0,109,15,6,7,3,0,0,7,5,12,162,4,0,0,0,0,0,0,0,0,0,4,824,67,36,22,8,3,6,10,6,57,1052
115011290,0,0,0,3,3,355,14,20,3,5,0,3,0,0,25,421,48,0,0,0,0,0,0,0,0,25,68,31,0,0,0,0,0,0,0,0,3,38,18,0,0,0,0,0,0,0,0,10,31,3,0,0,0,0,0,0,0,0,3,3,58,3,0,0,0,0,0,0,0,19,77,0,0,0,0,0,0,0,0,0,4,4,99,3,0,0,0,0,0,0,0,41,149,1548,233,230,42,40,57,53,41,27,91,2354,2046,1111,993,174,194,158,162,156,103,89,5183,344,104,157,41,56,37,65,72,47,76,992,21,6,6,0,0,0,0,3,0,10,46,2410,1224,1162,214,250,195,226,230,150,170,6224,3,0,0,0,0,0,0,0,0,7,9,3961,1448,1385,255,292,251,282,266,178,265,8590
115011291,0,0,0,0,0,293,23,16,5,4,0,0,0,0,5,345,12,3,0,0,0,0,0,0,0,0,18,33,0,0,0,0,0,0,0,0,0,41,25,3,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,64,4,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,72,5,0,0,0,0,0,0,0,3,91,1399,242,206,41,43,70,88,121,87,46,2337,2740,925,596,80,80,113,144,96,85,68,4926,258,77,113,16,26,27,36,26,44,53,684,11,3,0,0,0,0,0,0,0,0,21,3015,1002,714,100,103,144,181,125,129,115,5625,6,0,0,0,0,0,0,0,0,3,10,4420,1245,919,141,146,209,264,240,214,163,7972
115011294,0,0,0,0,0,127,0,0,0,0,0,0,0,0,7,140,34,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,44,3,3,0,0,0,0,0,0,4,51,680,76,56,6,15,8,7,11,3,25,893,341,49,44,9,8,0,6,9,5,13,485,20,3,7,0,3,0,0,6,4,3,52,0,0,0,0,0,0,0,0,0,0,0,368,53,50,9,12,0,8,17,7,10,538,0,0,0,0,0,0,0,0,0,0,0,1045,131,109,11,26,9,12,26,11,39,1426
115011296,0,0,0,0,0,168,9,7,3,0,0,0,0,0,8,197,29,0,0,0,0,0,0,0,0,3,28,25,0,0,0,0,0,0,0,0,0,23,26,3,3,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,47,8,4,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,72,8,4,0,0,0,0,0,0,4,88,1075,181,173,36,30,20,13,12,11,35,1579,2027,512,282,35,28,37,31,19,30,28,3027,243,52,70,12,12,24,26,21,16,16,492,13,4,0,0,0,0,0,0,0,0,16,2276,566,353,50,43,61,52,42,46,47,3538,0,0,0,0,0,0,0,0,0,0,0,3352,744,525,86,69,82,68,48,54,82,5119
115011553,0,0,0,0,0,116,6,4,0,0,0,0,0,0,5,135,19,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,35,611,96,91,36,36,19,16,20,3,21,948,701,314,363,59,74,72,47,53,36,24,1740,91,43,69,8,15,20,17,20,14,30,335,6,0,3,0,0,0,3,0,0,3,11,789,360,437,69,93,95,61,81,43,60,2085,0,0,0,0,0,0,0,0,0,0,3,1409,460,523,110,127,115,75,97,52,77,3037
115011554,0,0,0,26,31,132,10,9,0,0,0,0,3,3,34,193,84,3,0,0,0,0,0,0,0,0,88,25,3,0,0,4,0,0,0,0,6,37,9,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,4,0,0,0,0,7,44,5,0,0,0,0,0,0,0,0,64,76,117,4,0,0,4,0,0,0,0,73,201,447,91,80,17,6,19,11,0,15,15,711,705,210,154,15,24,20,36,13,16,19,1210,61,27,35,4,6,5,9,3,3,18,175,3,0,0,0,0,0,0,0,0,0,5,768,243,189,16,24,22,50,18,15,40,1387,12,0,0,0,0,0,0,0,0,99,113,1227,332,270,40,38,44,62,20,27,155,2207
115011555,0,0,0,4,4,220,12,10,0,0,0,0,0,0,6,251,30,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,5,32,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,5,74,1030,186,158,41,34,26,35,37,32,20,1591,1275,361,331,61,69,71,51,43,30,34,2318,159,50,79,10,23,22,22,21,24,28,442,8,0,0,0,0,0,0,0,0,0,10,1442,405,411,72,92,94,71,68,54,62,2764,0,0,0,0,0,0,0,0,0,6,8,2475,593,572,112,127,121,108,98,81,80,4358
115011556,0,0,0,0,0,142,8,6,0,0,0,0,0,0,4,159,10,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,17,41,3,3,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,52,3,6,0,0,0,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,65,3,6,0,0,0,0,0,0,4,78,728,129,86,10,30,28,11,30,15,30,1097,931,355,394,69,69,70,58,77,23,39,2099,180,53,65,25,23,27,26,30,13,35,472,8,4,3,4,0,0,0,0,0,0,12,1115,413,464,98,96,95,86,109,40,81,2586,0,0,0,0,0,0,0,0,0,0,0,1841,543,551,109,127,120,100,141,50,109,3689
115011557,0,0,0,0,0,49,8,5,0,0,0,0,0,0,3,68,3,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,333,90,74,3,23,12,12,8,0,7,578,826,253,174,30,27,11,7,14,12,26,1390,75,20,37,5,15,3,6,11,3,12,184,3,3,0,0,0,0,0,0,0,0,6,900,273,211,32,38,15,16,27,16,35,1574,0,0,0,0,0,0,0,0,0,0,0,1240,367,285,38,65,29,26,38,13,48,2157
115011558,0,0,0,0,0,304,21,34,7,0,6,7,3,3,19,399,66,0,0,0,0,0,0,0,0,7,70,31,3,0,0,0,0,0,0,0,3,39,31,0,0,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,0,0,0,0,0,8,85,0,0,0,0,0,0,0,0,0,0,0,129,7,0,0,0,0,0,0,0,9,150,1477,444,379,55,64,46,47,59,25,58,2663,2820,1091,897,120,105,84,153,136,56,70,5528,325,78,95,24,23,24,26,41,26,38,703,17,3,3,0,0,0,0,0,4,3,35,3165,1176,998,143,128,108,177,174,90,110,6263,0,0,0,0,0,0,0,0,0,3,3,4647,1620,1376,198,196,159,219,235,113,174,8933
115011559,0,0,0,0,0,254,16,4,5,4,0,0,0,0,9,308,19,0,0,0,0,0,0,0,0,3,22,24,0,5,0,0,0,0,0,0,4,35,14,3,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,7,51,0,0,0,0,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,5,77,1552,369,387,86,58,59,61,56,25,52,2711,2543,1041,839,127,103,105,108,83,53,65,5063,228,101,113,29,36,30,36,40,28,43,672,11,8,3,0,0,0,0,0,0,0,21,2778,1150,957,156,138,128,146,119,80,113,5763,0,0,4,0,0,0,0,0,0,3,13,4331,1523,1353,245,201,191,206,177,104,164,8489
115021297,0,0,0,0,0,369,8,4,0,3,0,0,3,0,20,412,54,0,0,0,0,0,0,0,0,0,59,50,3,0,0,0,0,0,0,0,3,55,30,0,0,0,0,0,0,0,0,10,41,0,0,0,0,0,0,0,0,0,0,0,83,3,0,0,0,0,0,0,0,12,98,0,0,0,0,0,0,0,0,0,3,3,141,6,4,0,0,0,0,0,0,10,162,1732,244,216,30,25,23,24,15,13,61,2384,1317,210,229,34,41,42,34,14,9,35,1970,156,22,40,8,9,0,19,9,3,24,298,8,3,0,0,0,0,0,0,0,0,15,1488,237,270,45,51,43,54,25,17,63,2287,4,0,0,0,0,0,0,0,0,3,9,3228,478,484,75,75,63,84,46,26,124,4684
115021298,0,0,0,0,0,88,0,0,0,0,0,0,0,0,3,97,20,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,43,491,62,46,10,9,13,12,0,3,14,669,161,19,23,0,5,3,5,0,3,3,231,32,3,7,0,0,0,0,0,3,3,46,0,0,0,0,0,0,0,0,0,0,0,194,21,29,3,5,3,5,5,7,8,281,0,0,0,0,0,0,0,0,0,0,0,683,85,79,13,20,16,14,5,7,28,948
115031299,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,230,18,16,0,0,3,0,0,0,10,282,34,0,5,3,0,0,3,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,5,3,3,0,3,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,265,15,23,5,3,4,3,0,0,19,337
115031300,0,0,0,0,3,205,7,0,0,0,0,0,0,0,8,222,42,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,62,1519,124,106,22,18,8,5,7,3,53,1880,381,30,43,3,9,3,4,8,0,14,500,42,3,0,0,0,0,0,3,0,3,59,3,0,0,0,0,0,0,0,0,0,3,428,34,47,8,9,3,5,13,0,22,562,3,0,0,0,0,0,0,0,0,0,6,1955,161,149,28,25,15,8,21,4,78,2450
115041301,0,0,0,0,0,106,0,3,0,0,0,0,0,0,3,114,27,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,33,655,60,42,0,18,3,9,3,9,21,819,292,41,47,0,3,6,8,3,5,9,405,60,4,11,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,356,46,49,3,3,6,4,3,3,8,482,0,0,0,0,0,0,0,0,0,0,0,1015,101,92,7,17,10,13,7,11,27,1302
