SUA_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
1022,0,0,0,3,739,739,19,0,0,0,556,572,296,17,16,0,649,985,732,72,96,3,390,1294,950,87,240,16,349,1642,1188,73,300,36,234,1827,1576,77,300,105,96,2146,914,28,111,153,30,1243,215,4,12,133,4,374,5889,359,1089,447,3043,10827,3,0,0,0,738,739,28,0,0,0,528,562,451,20,27,4,529,1031,794,88,179,20,374,1445,1007,139,352,37,230,1771,1280,84,429,108,143,2040,1530,66,369,290,67,2325,640,14,115,492,22,1289,122,4,23,468,7,627,5852,423,1498,1422,2639,11828,3,0,0,3,1478,1483,49,0,0,0,1083,1137,751,40,41,4,1182,2014,1529,159,277,23,759,2743,1958,229,594,51,581,3412,2465,160,732,144,371,3870,3101,144,671,388,163,4474,1558,47,222,647,54,2530,339,8,42,607,10,1002,11742,778,2581,1869,5680,22658
1023,28,4,16,6,14442,14488,402,36,17,9,15552,16010,10067,601,467,30,19169,30330,16203,1326,1847,80,9072,28528,16802,1619,3896,210,6706,29230,17679,1305,4459,580,3686,27712,15107,744,3120,1156,1364,21499,7552,228,1025,1562,494,10866,2086,50,196,1481,135,3944,85921,5908,15049,5109,70615,182602,20,14,3,0,13543,13579,769,66,21,8,14851,15718,12694,929,814,67,16320,30819,17149,1723,2780,192,7712,29567,17484,1986,5371,650,5028,30511,17521,1418,6164,1783,2491,29379,13511,658,4141,3855,984,23153,5730,161,1466,5975,429,13756,1170,32,328,5715,227,7477,86036,7004,21090,18248,61574,193953,47,19,14,8,27979,28066,1174,109,37,18,30400,31734,22760,1533,1278,90,35482,61151,33349,3046,4630,275,16785,58095,34285,3607,9265,853,11733,59743,35199,2726,10630,2367,6178,57093,28616,1406,7263,5013,2346,44652,13283,388,2484,7540,926,24621,3255,87,523,7196,363,11417,171961,12912,36140,23356,132188,376562
1024,3,0,3,0,1105,1110,67,0,0,0,1177,1242,749,42,37,4,1492,2326,1047,125,158,0,718,2053,1165,122,296,17,522,2114,1314,117,373,51,346,2195,1307,79,307,99,122,1913,685,24,116,162,35,1019,204,8,15,134,8,375,6540,519,1301,464,5524,14355,0,0,0,0,1052,1052,101,7,0,0,986,1096,893,88,66,9,1083,2140,1030,139,233,21,554,1977,1171,156,432,59,399,2215,1374,152,499,167,214,2408,1131,89,357,327,108,2015,532,8,133,439,32,1146,115,3,33,373,12,534,6347,642,1749,1407,4439,14585,3,0,3,0,2158,2164,173,7,0,0,2161,2339,1641,130,108,11,2572,4465,2076,260,396,22,1273,4033,2334,270,726,76,921,4328,2693,270,869,219,557,4604,2440,174,664,431,229,3931,1218,30,244,598,70,2161,320,14,46,509,23,904,12891,1160,3051,1869,9966,28934
1025,0,0,0,0,1276,1275,41,4,0,0,1004,1047,973,45,47,3,1413,2484,1416,102,127,3,780,2432,1333,114,282,10,520,2260,1316,99,362,43,304,2127,1105,80,214,90,114,1604,636,22,79,126,62,939,158,3,11,123,7,306,6982,477,1127,400,5476,14469,7,0,0,0,1219,1229,96,10,0,3,1073,1186,1209,74,82,7,1395,2769,1405,145,220,10,699,2488,1368,183,449,45,433,2476,1306,106,453,154,233,2245,1030,84,340,303,100,1852,471,20,113,558,32,1194,81,8,31,458,19,598,6965,633,1696,1541,5197,16033,8,0,0,0,2498,2506,139,17,0,4,2074,2233,2177,124,130,9,2809,5248,2819,246,354,14,1475,4912,2695,301,724,62,953,4733,2617,205,820,197,532,4373,2139,166,555,388,214,3456,1106,46,194,683,93,2131,238,7,42,583,27,903,13948,1109,2821,1943,10674,30504
1026,4,0,0,0,371,376,11,3,0,0,313,327,218,14,9,0,398,643,338,24,34,0,173,572,392,45,83,3,142,665,435,24,104,11,78,650,321,19,73,26,46,494,194,7,27,43,25,300,77,0,3,34,3,118,1993,137,342,122,1548,4136,0,0,0,0,393,394,17,0,0,0,303,323,287,14,13,0,325,642,366,41,62,6,162,635,418,41,114,19,95,686,397,40,131,54,61,680,313,15,58,128,17,538,161,7,36,203,20,428,42,0,3,163,15,223,1999,165,417,577,1396,4554,4,0,0,0,767,777,28,4,0,0,618,648,506,31,21,3,721,1280,698,71,96,6,337,1200,808,89,197,24,236,1347,829,58,236,68,137,1335,638,36,139,159,65,1030,357,13,62,248,42,727,123,0,9,194,15,344,3988,302,755,699,2936,8692
1027,6,0,0,0,1273,1275,46,5,3,0,875,923,705,49,34,3,1260,2054,1328,105,180,9,682,2301,1525,168,360,25,550,2633,1690,172,554,47,323,2779,2142,126,475,120,156,3023,1350,35,190,226,66,1872,464,7,26,213,19,724,9247,659,1822,645,5205,17585,0,0,0,0,1270,1270,68,9,0,0,890,970,913,84,69,13,1140,2224,1451,181,283,16,600,2531,1652,235,609,44,487,3030,1799,195,759,175,291,3222,2066,97,626,513,139,3436,1066,32,229,900,70,2293,248,5,64,893,38,1246,9262,832,2644,2553,4920,20219,6,0,3,0,2535,2544,115,6,9,0,1767,1889,1620,131,98,12,2406,4271,2777,286,458,27,1287,4834,3178,405,967,67,1034,5659,3485,360,1312,222,617,5997,4211,226,1098,632,297,6459,2420,63,421,1121,135,4167,706,13,88,1106,51,1972,18513,1494,4468,3192,10126,37799
1028,3,0,0,0,674,676,21,3,3,0,623,642,441,30,26,0,666,1166,628,58,71,0,303,1059,680,56,167,9,223,1141,602,38,123,19,91,876,367,12,73,34,27,520,185,8,17,44,15,269,42,0,3,38,3,90,2981,203,484,142,2624,6432,0,0,0,0,526,526,49,8,0,0,441,492,521,45,28,5,489,1087,689,68,93,12,233,1099,683,68,169,20,147,1091,563,31,148,55,57,849,295,11,85,123,20,534,139,6,26,148,8,326,32,0,16,139,14,201,2968,230,564,502,1940,6207,3,0,0,0,1202,1204,67,11,3,0,1056,1143,963,71,52,5,1155,2253,1326,122,164,12,534,2151,1368,123,340,23,373,2233,1164,72,275,66,143,1721,661,29,159,157,52,1051,327,9,47,191,25,597,72,0,15,182,21,292,5948,434,1053,642,4568,12640
1029,0,0,0,0,483,481,12,0,0,0,362,375,263,13,11,3,447,737,455,48,64,0,319,882,564,68,135,12,255,1035,777,94,247,24,169,1313,1032,64,204,100,71,1469,560,25,65,115,29,794,126,4,7,94,7,236,3789,312,731,344,2137,7315,3,0,0,0,474,476,28,3,0,0,335,365,319,34,22,0,411,785,503,76,103,11,291,978,597,91,209,43,218,1154,877,75,269,66,142,1433,939,47,240,242,56,1533,419,9,92,346,18,889,87,0,24,264,7,378,3775,333,960,966,1948,7984,3,0,0,0,957,959,35,3,0,0,700,742,577,43,35,3,859,1520,959,123,169,8,606,1858,1162,159,346,52,469,2182,1656,169,517,94,313,2742,1967,109,448,347,131,2999,981,37,155,458,47,1681,213,4,35,357,11,619,7564,652,1691,1311,4082,15301
1030,442,50,58,53,135597,136193,6102,261,185,104,155040,161690,136788,4626,5647,285,214402,361751,212438,9483,16372,552,83450,322296,189642,11593,27713,1545,52366,282858,159188,9575,29219,3435,28956,230379,115328,6104,18765,6516,13043,159759,58565,2218,6424,9411,4920,81544,17497,519,1361,10025,1595,31004,895994,44429,105760,31924,689371,1767479,827,61,53,61,128030,129026,14240,651,417,103,142745,158158,173437,7677,9200,541,180952,371803,215993,13378,25280,1766,71469,327889,188673,14683,42230,5593,42900,294081,152137,11001,42566,15001,24080,244786,98699,5787,27595,28736,10519,171343,41076,1698,9725,41743,4452,98689,8563,318,3000,39537,2587,53998,893643,55248,160070,133078,607735,1849776,1266,107,112,113,263624,265224,20339,913,603,211,297789,319848,310231,12310,14848,823,395351,733560,428429,22858,41654,2321,154916,650182,378318,26273,69947,7133,95268,576942,311328,20580,71785,18434,53042,475167,214024,11889,46363,35259,23557,331099,99645,3913,16150,51155,9375,180234,26060,837,4361,49561,4186,85000,1789640,99678,265826,165002,1297108,3617260
1031,3,0,0,0,1372,1379,66,12,3,0,1197,1267,958,63,55,0,1666,2738,1250,119,150,9,753,2276,1326,160,288,13,557,2346,1438,131,413,40,310,2336,1243,84,234,89,134,1781,736,17,73,143,54,1023,201,7,11,112,12,343,7223,588,1220,417,6043,15499,8,0,0,0,1248,1261,106,14,5,0,1142,1266,1113,109,67,13,1501,2801,1287,158,226,21,746,2440,1425,226,461,54,459,2627,1446,157,541,156,256,2558,1149,68,342,406,88,2049,579,16,114,642,37,1390,108,4,26,530,32,697,7224,760,1773,1821,5514,17093,9,0,0,3,2625,2637,170,20,10,0,2331,2535,2067,170,120,16,3165,5538,2533,279,374,33,1502,4719,2760,388,745,68,1011,4976,2887,293,949,194,570,4889,2396,153,572,502,218,3832,1318,29,189,787,88,2413,313,9,39,637,44,1043,14446,1350,2995,2239,11559,32592
1032,0,0,0,0,815,818,35,3,0,0,605,648,362,38,21,0,728,1148,559,58,81,3,471,1179,757,89,216,9,435,1507,972,127,295,42,239,1676,1063,86,271,92,122,1633,611,23,132,163,59,984,211,7,25,137,20,399,4567,436,1042,451,3497,9990,0,0,0,0,765,768,57,15,3,0,625,692,459,53,35,3,733,1280,611,91,145,20,451,1318,855,137,333,54,323,1700,1035,120,417,162,187,1913,951,66,330,305,76,1733,493,19,123,521,38,1187,100,4,29,504,16,651,4563,502,1418,1556,3208,11245,3,0,0,0,1579,1583,91,13,3,0,1232,1343,815,90,48,6,1464,2425,1169,154,232,23,926,2497,1613,228,551,60,763,3213,2006,247,715,202,428,3592,2011,150,605,390,198,3361,1108,41,248,679,92,2171,310,6,59,643,29,1054,9127,935,2455,2005,6713,21236
1033,0,0,0,0,377,379,7,0,0,0,259,267,174,14,8,0,362,555,399,34,50,3,231,711,455,54,116,10,219,855,747,46,195,19,143,1152,930,57,160,52,59,1258,529,21,51,94,24,715,133,11,10,96,8,262,3376,228,587,273,1682,6148,3,0,0,0,381,389,12,0,0,0,183,201,245,23,13,3,330,617,422,49,73,0,181,734,539,62,189,23,170,985,848,58,267,78,109,1364,856,27,196,193,49,1325,391,13,84,324,22,833,77,0,12,232,6,336,3391,240,844,858,1441,6772,3,0,0,0,760,765,18,0,0,0,449,467,418,37,15,3,689,1166,820,85,122,7,419,1449,994,114,300,31,390,1836,1596,101,466,99,255,2519,1788,84,358,243,102,2579,926,31,131,415,46,1546,211,12,26,326,18,595,6765,470,1431,1137,3119,12925
1034,7,0,5,0,1947,1960,74,3,11,3,1999,2092,1353,65,36,0,2233,3688,1962,130,194,3,913,3200,1993,176,384,19,563,3128,1976,164,421,52,346,2959,1583,74,253,98,111,2117,822,27,98,151,49,1142,238,11,15,171,15,445,9998,644,1410,491,8178,20732,3,0,0,0,1828,1833,120,12,3,0,2184,2317,1603,123,90,6,2058,3872,2040,191,284,20,821,3360,1949,223,548,73,546,3336,1956,168,634,187,279,3226,1371,82,367,414,111,2349,672,27,125,696,54,1580,115,5,37,655,41,854,9828,833,2104,2049,7919,22726,10,0,9,3,3772,3786,194,16,13,3,4183,4410,2957,192,127,5,4284,7566,3998,324,481,22,1730,6558,3937,402,934,88,1103,6465,3936,334,1056,243,625,6188,2950,149,621,507,223,4465,1495,56,223,843,106,2719,348,11,57,822,61,1304,19824,1478,3517,2540,16096,43454
1035,23,0,0,0,9446,9469,263,13,8,10,10366,10657,6026,242,239,14,11032,17549,10864,708,1054,44,4969,17641,11171,906,2279,132,3909,18398,11122,774,2519,313,2162,16886,9491,471,1674,659,786,13083,5373,166,602,1036,295,7472,1534,38,98,898,78,2640,55866,3321,8471,3099,43043,113809,18,4,4,7,8994,9025,546,34,15,6,9236,9835,7897,454,414,30,8916,17710,11433,967,1633,109,4170,18312,11558,1116,3180,384,2856,19086,11156,859,3533,1083,1449,18070,8555,432,2219,2289,444,13938,4073,122,795,3892,176,9061,779,19,188,3346,84,4423,56010,4001,11983,11140,36324,119462,35,3,3,6,18439,18495,803,46,25,15,19597,20492,13915,700,657,46,19949,35262,22299,1674,2686,156,9139,35947,22732,2018,5463,517,6767,37489,22277,1631,6045,1392,3608,34962,18048,903,3892,2948,1229,27026,9449,287,1394,4932,475,16532,2311,57,287,4239,161,7063,111880,7324,20452,14244,79374,233270
