SUA_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
1026,317,12,3,0,0,0,0,67,394,198,55,33,3,3,0,0,31,323,112,58,56,25,7,0,0,18,283,72,67,100,57,24,6,5,32,360,43,30,87,76,38,16,5,21,313,34,22,105,69,37,11,14,28,321,31,40,97,97,30,17,4,33,343,19,28,103,90,37,12,8,44,346,33,30,97,92,46,10,13,27,348,30,22,94,85,45,16,12,29,333,22,20,82,75,35,7,9,23,270,20,17,65,68,36,11,12,48,270,13,11,43,54,38,23,18,42,241,19,3,32,33,28,16,20,37,188,16,6,37,41,35,23,25,47,223,975,416,1040,873,422,176,138,515,4554
1027,1129,13,3,3,0,0,0,124,1270,734,107,46,6,4,0,0,73,970,562,218,155,54,6,3,0,87,1091,290,247,348,135,46,7,4,56,1135,180,195,410,226,65,20,16,61,1172,159,186,534,279,113,29,13,56,1358,183,202,580,309,116,31,11,67,1500,205,164,558,319,123,44,16,92,1528,233,182,584,349,137,37,16,81,1631,209,162,561,377,145,30,7,97,1587,223,157,654,418,129,48,8,142,1782,195,140,567,404,146,47,26,133,1658,126,82,355,326,164,68,39,134,1287,97,77,257,209,155,47,55,116,1007,140,114,278,232,150,46,53,229,1246,4677,2238,5882,3638,1514,456,253,1553,20219
1028,455,9,0,0,0,0,0,57,526,346,67,29,15,3,0,0,36,492,247,105,114,32,13,0,3,28,549,127,92,173,79,25,10,7,35,541,58,64,175,116,43,17,7,32,506,56,58,223,133,58,12,10,38,592,41,66,224,130,50,22,12,33,577,40,53,186,136,53,13,10,28,510,26,37,166,134,55,9,5,26,459,18,27,135,106,50,13,7,27,393,24,17,89,90,41,8,8,28,312,10,4,61,54,43,12,15,24,224,13,10,32,48,40,15,13,20,184,8,13,21,34,24,13,12,14,142,19,14,34,34,26,24,21,28,201,1491,642,1660,1136,521,164,130,465,6207
1029,410,7,0,0,0,0,0,57,476,247,56,20,7,0,0,0,36,365,153,85,83,34,4,0,3,24,388,89,79,114,51,24,5,3,19,393,62,74,173,74,36,13,9,18,454,65,76,179,111,44,17,11,32,525,71,55,186,116,50,30,3,36,549,91,56,207,126,57,17,11,45,604,97,76,244,151,64,10,15,44,687,100,69,263,182,64,14,5,46,741,100,67,306,194,100,22,9,48,851,56,46,199,198,89,18,18,49,686,36,40,150,142,67,26,20,54,532,25,27,84,73,47,18,18,52,355,29,25,87,80,35,19,24,92,378,1624,853,2296,1543,680,203,146,650,7984
1030,113148,718,129,25,7,5,35,14963,129026,131933,6776,2460,528,92,28,55,16282,158158,126423,22130,12069,3744,969,232,134,17535,183237,81267,41544,35124,11313,3356,929,503,14529,188568,41055,31849,53297,20811,6436,1897,1164,10975,167489,28898,24624,58387,26513,8427,2505,1662,9385,160398,24821,23175,55477,26694,8631,2703,1749,8822,152079,21991,21075,51424,25798,8818,2673,1840,8388,142005,18945,19714,45512,25171,9186,2951,1943,7932,131351,15007,16360,38686,22882,8750,2814,1960,6983,113437,11262,11482,35103,21224,8255,2647,1881,6539,98393,7446,7006,25186,16486,7059,2413,1994,5354,72946,4915,4669,16851,13096,6552,2692,2565,4640,55976,3599,3608,11160,9351,5339,2441,2907,4303,42716,4963,5224,12914,9840,5859,2856,3878,8480,53998,635667,239958,453787,233471,87740,29802,24264,145094,1849776
1031,1038,48,3,0,0,0,4,168,1261,820,186,96,30,4,0,0,132,1266,671,277,269,103,23,16,0,108,1471,336,252,326,206,66,29,22,94,1326,226,173,378,222,80,39,22,90,1232,167,129,381,279,112,25,33,94,1211,155,147,449,297,115,34,27,85,1309,146,140,449,300,108,53,29,90,1316,148,97,450,347,142,31,21,129,1365,97,110,367,328,145,38,11,91,1188,89,80,395,291,112,49,34,96,1137,63,55,287,234,126,43,27,79,917,59,43,188,210,133,49,49,91,815,36,30,135,125,84,64,37,67,571,51,40,146,135,105,64,61,95,697,4103,1801,4311,3104,1367,528,377,1501,17093
1032,651,21,0,0,0,0,0,87,768,457,93,71,15,0,0,0,57,692,243,127,138,69,26,7,3,35,649,133,92,176,100,53,16,17,42,629,92,82,176,121,50,23,17,28,592,72,68,224,171,91,34,24,38,722,103,84,272,187,80,32,18,57,831,99,83,245,227,90,35,28,57,871,111,87,313,244,133,37,11,59,987,115,89,285,241,86,30,18,66,927,98,73,320,222,109,35,21,86,964,62,42,231,193,112,38,23,73,768,40,48,181,146,112,48,37,69,685,41,26,115,114,79,43,32,64,508,45,43,130,114,83,41,44,157,651,2358,1049,2880,2166,1111,405,299,981,11245
1033,339,3,0,0,0,0,0,43,389,151,20,12,0,0,0,0,11,201,126,57,49,14,14,0,0,17,272,99,64,92,40,16,3,0,30,343,40,44,107,62,32,9,4,21,319,31,46,164,100,43,9,3,19,415,42,48,167,118,42,12,6,25,453,71,65,171,120,44,12,8,38,524,81,69,220,164,47,9,8,49,655,75,74,260,172,51,22,4,56,709,80,64,286,165,62,20,6,56,745,49,45,200,149,66,16,13,42,581,36,29,152,97,68,25,8,57,470,17,20,88,90,51,27,18,57,363,26,18,66,63,31,17,14,95,336,1259,669,2039,1338,570,185,90,617,6772
1034,1599,40,3,0,0,0,0,185,1833,1833,199,89,21,4,0,0,170,2317,1131,328,281,91,21,11,3,123,1986,549,368,505,252,71,29,14,91,1888,258,227,555,329,153,45,24,85,1684,196,185,556,419,143,56,33,88,1676,195,166,587,387,180,41,31,99,1687,195,155,557,395,169,67,36,72,1651,198,141,544,452,196,67,36,84,1704,114,93,502,413,185,68,39,102,1520,98,76,406,354,171,53,44,84,1289,97,68,270,270,164,62,45,81,1059,65,38,191,209,169,62,76,78,883,45,41,130,147,145,57,77,57,694,65,64,160,167,132,82,92,96,854,6636,2192,5332,3914,1902,698,552,1503,22726
1035,8058,102,6,3,0,3,0,848,9025,8098,580,295,48,13,0,0,800,9835,5381,1465,999,304,70,16,11,561,8807,2728,1923,2424,956,267,88,33,490,8904,1381,1301,3349,1545,480,145,83,397,8689,1143,1225,3967,1952,612,167,127,427,9626,1137,1155,3742,1967,651,215,129,446,9447,1101,1068,3754,2209,685,232,126,469,9643,996,989,3550,2306,824,219,112,528,9519,763,824,3168,2188,790,209,122,485,8551,568,649,2892,2019,712,196,107,514,7669,387,468,2173,1715,706,222,111,483,6276,349,344,1507,1364,682,270,179,439,5131,210,222,1059,997,517,262,202,453,3925,216,344,1110,953,504,285,253,755,4423,32520,12659,33997,20527,7519,2543,1601,8099,119462
