region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
LGA11860,3,39,6,48,0,30,4,34,4,69,3,76,11,90,5,106,14,108,14,136,11,109,5,125,4,63,11,78,0,21,5,26,0,3,0,3,47,532,53,632,4,40,5,49,3,17,0,20,13,60,3,76,14,87,0,101,31,80,5,116,15,68,10,93,9,44,3,56,0,17,3,20,0,3,3,6,89,416,32,537,7,79,11,97,3,47,4,54,17,129,6,152,25,177,5,207,45,188,19,252,26,177,15,218,13,107,14,134,0,38,8,46,0,6,3,9,136,948,85,1169
LGA12000,7,98,18,123,7,70,3,80,11,128,4,143,34,191,16,241,34,239,25,298,38,213,16,267,25,181,25,231,13,101,25,139,0,24,9,33,169,1245,141,1555,9,102,25,136,7,75,12,94,27,141,3,171,50,186,14,250,71,204,21,296,61,177,10,248,39,160,27,226,15,103,17,135,0,52,17,69,279,1200,146,1625,16,200,43,259,14,145,15,174,38,269,7,314,84,377,30,491,105,443,46,594,99,390,26,515,64,341,52,457,28,204,42,274,0,76,26,102,448,2445,287,3180
LGA12050,19,289,22,330,12,201,25,238,32,341,72,445,56,494,78,628,94,618,77,789,113,521,39,673,40,393,40,473,26,200,35,261,13,63,13,89,405,3120,401,3926,18,253,32,303,23,173,9,205,53,361,25,439,118,501,38,657,153,581,34,768,144,475,33,652,80,361,48,489,24,224,51,299,10,132,19,161,623,3061,289,3973,37,542,54,633,35,374,34,443,85,702,97,884,174,995,116,1285,247,1199,111,1557,257,996,72,1325,120,754,88,962,50,424,86,560,23,195,32,250,1028,6181,690,7899
LGA12150,10,103,21,134,9,83,10,102,13,176,8,197,19,203,21,243,37,223,24,284,28,238,31,297,13,155,27,195,9,92,23,124,3,19,3,25,141,1292,168,1601,17,102,13,132,13,97,11,121,25,165,11,201,45,182,14,241,62,203,18,283,53,163,27,243,20,140,19,179,10,92,23,125,3,37,7,47,248,1181,143,1572,27,205,34,266,22,180,21,223,38,341,19,398,64,385,35,484,99,426,42,567,81,401,58,540,33,295,46,374,19,184,46,249,6,56,10,72,389,2473,311,3173
LGA12200,10,174,43,227,11,106,13,130,18,233,15,266,41,300,29,370,76,410,32,518,85,424,47,556,57,364,53,474,25,180,44,249,7,47,7,61,330,2238,283,2851,15,179,22,216,14,119,8,141,48,234,24,306,76,339,24,439,93,402,21,516,125,393,40,558,66,351,52,469,24,213,77,314,4,116,18,138,465,2346,286,3097,25,353,65,443,25,225,21,271,66,467,39,572,117,639,53,809,169,812,53,1034,210,817,87,1114,123,715,105,943,49,393,121,563,11,163,25,199,795,4584,569,5948
LGA12300,10,318,42,370,11,183,15,209,22,390,25,437,42,540,22,604,78,620,48,746,111,645,58,814,63,576,82,721,38,352,84,474,15,71,37,123,390,3695,413,4498,12,234,47,293,17,181,14,212,60,394,15,469,90,514,27,631,129,547,29,705,185,618,35,838,90,547,65,702,51,305,98,454,7,113,64,184,641,3453,394,4488,22,552,89,663,28,364,29,421,82,784,40,906,132,1054,49,1235,207,1167,77,1451,296,1263,93,1652,153,1123,147,1423,89,657,182,928,22,184,101,307,1031,7148,807,8986
LGA12350,16,341,49,406,19,252,39,310,42,405,43,490,58,546,69,673,111,631,67,809,119,725,81,925,71,567,86,724,40,280,88,408,3,93,19,115,479,3840,541,4860,22,331,54,407,19,187,12,218,75,401,50,526,128,548,49,725,160,574,59,793,201,645,67,913,79,550,86,715,44,329,95,468,8,174,30,212,736,3739,502,4977,38,672,103,813,38,439,51,528,117,806,93,1016,186,1094,118,1398,271,1205,126,1602,320,1370,148,1838,150,1117,172,1439,84,609,183,876,11,267,49,327,1215,7579,1043,9837
LGA12500,8,194,53,255,10,130,18,158,19,245,26,290,36,328,34,398,58,365,35,458,66,414,50,530,31,286,41,358,30,190,32,252,5,48,25,78,263,2200,314,2777,20,192,19,231,18,138,9,165,37,251,21,309,68,370,28,466,113,369,26,508,112,327,46,485,47,291,49,387,30,216,58,304,5,107,26,138,450,2261,282,2993,28,386,72,486,28,268,27,323,56,496,47,599,104,698,62,864,171,734,61,966,178,741,96,1015,78,577,90,745,60,406,90,556,10,155,51,216,713,4461,596,5770
LGA12600,62,1257,204,1523,59,985,87,1131,144,1836,150,2130,228,1983,155,2366,283,2061,178,2522,294,1727,129,2150,136,1128,143,1407,77,601,119,797,21,168,39,228,1304,11746,1204,14254,98,1142,160,1400,102,1090,80,1272,291,2090,102,2483,422,2060,142,2624,555,2093,144,2792,490,1592,118,2200,224,1156,185,1565,95,792,136,1023,20,389,69,478,2297,12404,1136,15837,160,2399,364,2923,161,2075,167,2403,435,3926,252,4613,650,4043,297,4990,838,4154,322,5314,784,3319,247,4350,360,2284,328,2972,172,1393,255,1820,41,557,108,706,3601,24150,2340,30091
LGA12700,18,273,34,325,11,155,13,179,32,276,22,330,48,405,29,482,79,559,33,671,95,514,46,655,47,395,41,483,16,173,23,212,8,40,6,54,354,2790,247,3391,22,214,22,258,16,152,9,177,50,303,13,366,92,428,35,555,154,485,26,665,176,422,31,629,61,301,37,399,21,154,33,208,3,90,17,110,595,2549,223,3367,40,487,56,583,27,307,22,356,82,579,35,696,140,833,64,1037,233,1044,59,1336,271,936,77,1284,108,696,78,882,37,327,56,420,11,130,23,164,949,5339,470,6758
LGA12750,52,888,150,1090,38,478,51,567,105,950,99,1154,186,1489,154,1829,294,1908,184,2386,479,2361,215,3055,256,2101,262,2619,139,1060,240,1439,33,296,85,414,1582,11531,1440,14553,45,801,120,966,50,470,40,560,155,1018,99,1272,320,1488,119,1927,520,1907,147,2574,681,2345,215,3241,349,1912,261,2522,155,1087,288,1530,33,553,131,717,2308,11581,1420,15309,97,1689,270,2056,88,948,91,1127,260,1968,198,2426,506,2977,273,3756,814,3815,331,4960,1160,4706,430,6296,605,4013,523,5141,294,2147,528,2969,66,849,216,1131,3890,23112,2860,29862
LGA12850,424,6181,950,7555,463,5896,535,6894,989,10189,943,12121,1270,9842,1044,12156,1497,10701,1045,13243,1190,8360,848,10398,617,4746,688,6051,319,2679,532,3530,65,672,169,906,6834,59266,6754,72854,439,5606,755,6800,645,5789,458,6892,1589,10414,962,12965,2128,10086,1137,13351,2642,10129,919,13690,2020,8052,862,10934,823,4647,723,6193,351,3294,643,4288,48,1275,257,1580,10685,59292,6716,76693,863,11787,1705,14355,1108,11685,993,13786,2578,20603,1905,25086,3398,19928,2181,25507,4139,20830,1964,26933,3210,16412,1710,21332,1440,9393,1411,12244,670,5973,1175,7818,113,1947,426,2486,17519,118558,13470,149547
LGA12900,14,286,43,343,11,202,10,223,26,374,28,428,45,423,41,509,83,498,26,607,84,498,42,624,50,382,53,485,17,193,49,259,0,55,18,73,330,2911,310,3551,13,233,27,273,16,206,12,234,60,367,27,454,100,421,33,554,128,453,20,601,121,447,35,603,66,355,59,480,22,242,70,334,0,124,31,155,526,2848,314,3688,27,519,70,616,27,408,22,457,86,741,55,882,145,844,74,1063,211,951,46,1208,205,945,77,1227,116,737,112,965,39,435,119,593,0,179,49,228,856,5759,624,7239
LGA12950,3,120,18,141,4,85,6,95,17,152,15,184,29,185,14,228,41,247,28,316,39,225,26,290,23,196,25,244,11,92,29,132,4,28,10,42,171,1330,171,1672,6,123,20,149,10,79,6,95,29,157,15,201,36,209,16,261,71,245,21,337,66,201,28,295,39,184,34,257,12,111,34,157,0,55,16,71,269,1364,190,1823,9,243,38,290,14,164,12,190,46,309,30,385,65,394,30,489,112,492,49,653,105,426,54,585,62,380,59,501,23,203,63,289,4,83,26,113,440,2694,361,3495
LGA13010,15,213,30,258,14,153,37,204,30,314,60,404,63,333,54,450,93,473,70,636,103,504,57,664,54,437,51,542,19,203,55,277,0,56,10,66,391,2686,424,3501,24,212,33,269,13,147,3,163,55,299,20,374,95,361,30,486,117,470,38,625,149,464,39,652,60,412,52,524,29,243,71,343,5,127,22,154,547,2735,308,3590,39,425,63,527,27,300,40,367,85,613,80,778,158,694,84,936,210,943,108,1261,252,968,96,1316,114,849,103,1066,48,446,126,620,5,183,32,220,938,5421,732,7091
LGA13050,11,127,17,155,9,69,5,83,11,140,9,160,41,213,15,269,42,297,13,352,54,320,33,407,42,299,18,359,21,133,28,182,0,35,19,54,231,1633,157,2021,7,111,14,132,4,65,6,75,18,151,4,173,55,214,7,276,70,249,16,335,97,297,17,411,58,249,32,339,27,180,39,246,6,68,14,88,342,1584,149,2075,18,238,31,287,13,134,11,158,29,291,13,333,96,427,22,545,112,546,29,687,151,617,50,818,100,548,50,698,48,313,67,428,6,103,33,142,573,3217,306,4096
LGA13100,199,4716,666,5581,190,4073,352,4615,525,6925,574,8024,936,8468,663,10067,1330,8950,781,11061,1434,7804,686,9924,799,5699,719,7217,469,3405,745,4619,162,1214,397,1773,6044,51254,5583,62881,236,4383,471,5090,261,3799,266,4326,866,7081,461,8408,1547,8869,598,11014,2384,9061,671,12116,2439,7614,639,10692,1152,5980,837,7969,539,4534,1138,6211,127,2343,885,3355,9551,53664,5966,69181,435,9099,1137,10671,451,7872,618,8941,1391,14006,1035,16432,2483,17337,1261,21081,3714,18011,1452,23177,3873,15418,1325,20616,1951,11679,1556,15186,1008,7939,1883,10830,289,3557,1282,5128,15595,104918,11549,132062
LGA13310,42,821,107,970,46,619,104,769,111,1173,262,1546,173,1372,242,1787,258,1566,203,2027,246,1432,176,1854,169,989,143,1301,63,486,131,680,14,132,40,186,1122,8590,1408,11120,51,690,90,831,53,643,37,733,170,1195,77,1442,308,1432,91,1831,401,1402,84,1887,399,1294,97,1790,192,998,163,1353,72,634,174,880,19,284,95,398,1665,8572,908,11145,93,1511,197,1801,99,1262,141,1502,281,2368,339,2988,481,2804,333,3618,659,2968,287,3914,645,2726,273,3644,361,1987,306,2654,135,1120,305,1560,33,416,135,584,2787,17162,2316,22265
LGA13320,35,736,116,887,34,501,51,586,84,897,76,1057,205,1277,114,1596,293,1736,152,2181,384,2064,227,2675,287,2290,262,2839,165,1302,314,1781,46,321,139,506,1533,11124,1451,14108,43,764,123,930,46,471,40,557,175,916,77,1168,327,1344,106,1777,511,1662,120,2293,727,1985,174,2886,401,2134,253,2788,192,1241,373,1806,36,520,272,828,2458,11037,1538,15033,78,1500,239,1817,80,972,91,1143,259,1813,153,2225,532,2621,220,3373,804,3398,272,4474,1111,4049,401,5561,688,4424,515,5627,357,2543,687,3587,82,841,411,1334,3991,22161,2989,29141
LGA13340,19,314,44,377,14,165,10,189,28,344,27,399,55,463,33,551,92,596,36,724,85,616,71,772,53,430,66,549,23,172,35,230,4,72,11,87,373,3172,333,3878,12,284,34,330,9,158,12,179,63,353,15,431,106,468,34,608,164,551,38,753,149,505,52,706,60,347,50,457,30,204,46,280,5,90,21,116,598,2960,302,3860,31,598,78,707,23,323,22,368,91,697,42,830,161,931,67,1159,256,1147,74,1477,234,1121,123,1478,113,777,116,1006,53,376,81,510,9,162,32,203,971,6132,635,7738
LGA13380,77,1276,185,1538,56,796,78,930,170,1402,118,1690,274,1930,170,2374,486,2475,205,3166,526,2779,239,3544,339,2277,287,2903,144,1205,270,1619,39,306,102,447,2111,14446,1654,18211,89,1201,183,1473,97,813,47,957,283,1545,90,1918,485,2091,151,2727,760,2497,173,3430,828,2588,235,3651,442,2211,290,2943,177,1256,318,1751,34,640,126,800,3195,14842,1613,19650,166,2477,368,3011,153,1609,125,1887,453,2947,208,3608,759,4021,321,5101,1246,4972,378,6596,1354,5367,474,7195,781,4488,577,5846,321,2461,588,3370,73,946,228,1247,5306,29288,3267,37861
LGA13450,38,692,131,861,40,624,88,752,111,1271,178,1560,153,1282,153,1588,238,1289,148,1675,173,1020,123,1316,83,653,122,858,59,424,95,578,11,124,32,167,906,7379,1070,9355,46,648,111,805,56,635,83,774,172,1222,129,1523,263,1237,129,1629,325,1167,104,1596,311,883,129,1323,114,637,114,865,70,509,114,693,11,214,90,315,1368,7152,1003,9523,84,1340,242,1666,96,1259,171,1526,283,2493,307,3083,416,2519,282,3217,563,2456,252,3271,484,1903,252,2639,197,1290,236,1723,129,933,209,1271,22,338,122,482,2274,14531,2073,18878
LGA13500,6,108,21,135,7,74,5,86,18,122,11,151,15,190,11,216,39,232,21,292,37,201,19,257,31,150,25,206,11,68,12,91,3,16,11,30,167,1161,136,1464,5,92,4,101,6,67,8,81,15,145,9,169,39,164,4,207,53,175,8,236,51,186,17,254,29,134,33,196,11,81,23,115,8,37,12,57,217,1081,118,1416,11,200,25,236,13,141,13,167,33,267,20,320,54,354,15,423,92,407,29,528,88,387,36,511,60,284,58,402,22,149,35,206,11,53,23,87,384,2242,254,2880
LGA13550,21,333,66,420,14,281,30,325,41,545,50,636,59,568,55,682,97,695,54,846,117,609,58,784,40,463,67,570,27,244,84,355,0,61,27,88,416,3799,491,4706,24,337,47,408,13,295,23,331,68,534,49,651,122,561,47,730,161,600,54,815,157,493,51,701,82,436,66,584,29,279,100,408,6,116,57,179,662,3651,494,4807,45,670,113,828,27,576,53,656,109,1079,99,1287,181,1129,102,1412,258,1295,108,1661,274,1102,109,1485,122,899,133,1154,56,523,184,763,6,177,84,267,1078,7450,985,9513
LGA13650,10,117,28,155,8,103,8,119,15,166,12,193,25,211,20,256,36,240,18,294,52,247,29,328,25,177,15,217,8,86,17,111,4,21,6,31,183,1368,153,1704,12,103,15,130,9,77,6,92,22,178,11,211,42,211,26,279,67,217,20,304,71,200,18,289,33,163,24,220,9,116,17,142,5,48,5,58,270,1313,142,1725,22,220,43,285,17,180,14,211,37,344,23,404,67,422,46,535,103,457,38,598,123,447,47,617,58,340,39,437,17,202,34,253,9,69,11,89,453,2681,295,3429
LGA13660,10,123,17,150,10,81,5,96,17,182,12,211,42,242,8,292,57,284,15,356,44,289,33,366,39,260,45,344,14,121,27,162,0,39,5,44,233,1621,167,2021,18,95,12,125,9,66,3,78,30,191,0,221,63,243,11,317,89,242,14,345,90,233,12,335,49,231,30,310,13,130,35,178,0,74,17,91,361,1505,134,2000,28,218,29,275,19,147,8,174,47,373,12,432,105,485,19,609,146,526,29,701,134,522,45,701,88,491,75,654,27,251,62,340,0,113,22,135,594,3126,301,4021
LGA13700,5,81,12,98,4,56,9,69,10,128,16,154,19,151,6,176,26,208,11,245,49,234,17,300,26,179,25,230,9,104,9,122,0,23,8,31,148,1164,113,1425,5,65,16,86,7,62,3,72,28,120,9,157,44,160,15,219,54,179,11,244,58,204,15,277,26,166,33,225,11,86,27,124,0,45,13,58,233,1087,142,1462,10,146,28,184,11,118,12,141,38,248,25,311,63,311,21,395,80,387,22,489,107,438,32,577,52,345,58,455,20,190,36,246,0,68,21,89,381,2251,255,2887
LGA13800,91,2125,239,2455,109,2062,140,2311,229,3266,220,3715,369,3608,286,4263,541,3697,284,4522,458,2865,244,3567,222,1682,242,2146,106,695,133,934,22,207,59,288,2147,20207,1847,24201,112,1932,228,2272,139,1866,108,2113,418,3041,171,3630,685,3696,269,4650,901,3518,253,4672,797,2547,223,3567,336,1572,239,2147,109,853,193,1155,19,472,87,578,3516,19497,1771,24784,203,4057,467,4727,248,3928,248,4424,647,6307,391,7345,1054,7304,555,8913,1442,7215,537,9194,1255,5412,467,7134,558,3254,481,4293,215,1548,326,2089,41,679,146,866,5663,39704,3618,48985
LGA13850,7,84,12,103,0,58,7,65,10,103,18,131,20,144,11,175,36,199,20,255,19,150,9,178,18,114,19,151,4,78,21,103,0,21,3,24,114,951,120,1185,8,65,14,87,9,44,12,65,22,87,6,115,30,137,6,173,53,193,12,258,46,123,12,181,23,112,22,157,9,76,14,99,0,33,7,40,200,870,105,1175,15,149,26,190,9,102,19,130,32,190,24,246,50,281,17,348,89,392,32,513,65,273,21,359,41,226,41,308,13,154,35,202,0,54,10,64,314,1821,225,2360
LGA13950,161,2533,465,3159,181,2866,359,3406,598,7276,763,8637,661,6017,540,7218,733,4766,492,5991,618,3721,377,4716,330,2456,338,3124,172,1255,299,1726,28,351,129,508,3482,31241,3762,38485,160,2354,343,2857,283,2758,284,3325,1012,7303,651,8966,1111,5492,530,7133,1123,4489,422,6034,1014,3589,388,4991,442,2484,362,3288,181,1645,429,2255,35,718,324,1077,5361,30832,3733,39926,321,4887,808,6016,464,5624,643,6731,1610,14579,1414,17603,1772,11509,1070,14351,1856,9255,914,12025,1632,7310,765,9707,772,4940,700,6412,353,2900,728,3981,63,1069,453,1585,8843,62073,7495,78411
LGA14000,218,5143,400,5761,232,4724,247,5203,444,7397,401,8242,941,9372,399,10712,1464,9818,459,11741,1291,7463,364,9118,689,4574,313,5576,357,2518,312,3187,123,946,208,1277,5759,51955,3103,60817,220,5001,341,5562,265,4414,170,4849,720,7538,333,8591,1564,10105,391,12060,2264,9947,385,12596,2122,6871,332,9325,989,4656,342,5987,383,3159,533,4075,95,1932,512,2539,8622,53623,3339,65584,438,10144,741,11323,497,9138,417,10052,1164,14935,734,16833,2505,19477,790,22772,3728,19765,844,24337,3413,14334,696,18443,1678,9230,655,11563,740,5677,845,7262,218,2878,720,3816,14381,105578,6442,126401
LGA14100,36,686,52,774,20,272,26,318,27,453,28,508,70,745,33,848,109,717,36,862,141,632,41,814,74,408,34,516,33,285,31,349,19,136,30,185,529,4334,311,5174,17,307,35,359,22,289,22,333,56,473,23,552,112,803,34,949,203,718,36,957,204,617,39,860,91,437,35,563,46,389,52,487,7,403,50,460,758,4436,326,5520,53,993,87,1133,42,561,48,651,83,926,51,1060,182,1548,67,1797,312,1435,72,1819,345,1249,80,1674,165,845,69,1079,79,674,83,836,26,539,80,645,1287,8770,637,10694
LGA14150,103,2090,248,2441,134,2568,204,2906,351,5060,370,5781,506,4372,281,5159,684,4295,299,5278,553,3359,246,4158,313,2204,221,2738,191,1395,250,1836,65,533,104,702,2900,25876,2223,30999,124,1877,199,2200,166,2505,148,2819,541,5271,329,6141,903,4547,283,5733,1060,4299,301,5660,973,3242,233,4448,441,2303,274,3018,246,1843,331,2420,51,1165,206,1422,4505,27052,2304,33861,227,3967,447,4641,300,5073,352,5725,892,10331,699,11922,1409,8919,564,10892,1744,8594,600,10938,1526,6601,479,8606,754,4507,495,5756,437,3238,581,4256,116,1698,310,2124,7405,52928,4527,64860
LGA14200,23,446,77,546,26,328,28,382,56,677,58,791,92,793,50,935,146,852,72,1070,132,803,76,1011,88,671,85,844,53,316,103,472,7,64,35,106,623,4950,584,6157,20,432,69,521,30,322,18,370,95,683,43,821,181,788,51,1020,215,821,40,1076,222,740,60,1022,114,655,106,875,57,353,124,534,7,145,108,260,941,4939,619,6499,43,878,146,1067,56,650,46,752,151,1360,101,1612,273,1581,101,1955,361,1673,112,2146,354,1543,136,2033,202,1326,191,1719,110,669,227,1006,14,209,143,366,1564,9889,1203,12656
LGA14250,6,39,3,48,0,42,5,47,5,51,12,68,9,66,3,78,16,107,8,131,15,91,12,118,6,71,15,92,4,29,16,49,0,11,3,14,61,507,77,645,3,35,3,41,7,21,0,28,9,39,3,51,14,64,4,82,27,87,6,120,19,64,10,93,11,61,12,84,7,28,11,46,0,14,4,18,97,413,53,563,9,74,6,89,7,63,5,75,14,90,15,119,23,130,7,160,43,194,14,251,34,155,22,211,17,132,27,176,11,57,27,95,0,25,7,32,158,920,130,1208
LGA14300,6,144,44,194,5,123,131,259,19,204,258,481,38,257,234,529,40,289,121,450,58,277,73,408,26,196,53,275,11,77,26,114,0,18,13,31,203,1585,953,2741,13,129,17,159,10,93,8,111,42,200,16,258,50,235,18,303,80,279,17,376,85,249,33,367,18,178,27,223,15,100,29,144,0,50,14,64,313,1513,179,2005,19,273,61,353,15,216,139,370,61,404,274,739,88,492,252,832,120,568,138,826,143,526,106,775,44,374,80,498,26,177,55,258,0,68,27,95,516,3098,1132,4746
LGA14350,51,752,137,940,44,474,122,640,100,846,249,1195,164,1130,231,1525,319,1501,209,2029,332,1746,179,2257,169,1246,177,1592,79,637,135,851,23,195,40,258,1281,8527,1479,11287,49,701,122,872,66,467,53,586,180,948,71,1199,328,1133,105,1566,497,1482,136,2115,513,1520,128,2161,228,1135,164,1527,86,659,145,890,12,372,75,459,1959,8417,999,11375,100,1453,259,1812,110,941,175,1226,280,1794,320,2394,492,2263,336,3091,816,2983,345,4144,845,3266,307,4418,397,2381,341,3119,165,1296,280,1741,35,567,115,717,3240,16944,2478,22662
LGA14400,18,665,64,747,22,480,24,526,43,712,44,799,103,982,34,1119,203,1138,67,1408,270,1133,79,1482,133,869,50,1052,57,489,82,628,23,142,42,207,872,6610,486,7968,21,570,54,645,32,421,21,474,76,671,25,772,166,1030,37,1233,352,1229,59,1640,407,1055,56,1518,193,804,71,1068,78,573,98,749,12,335,60,407,1337,6688,481,8506,39,1235,118,1392,54,901,45,1000,119,1383,69,1571,269,2012,71,2352,555,2367,126,3048,677,2188,135,3000,326,1673,121,2120,135,1062,180,1377,35,477,102,614,2209,13298,967,16474
LGA14450,74,1525,207,1806,98,1772,159,2029,226,3625,282,4133,340,3260,195,3795,486,3214,214,3914,456,2309,164,2929,204,1526,174,1904,144,921,142,1207,49,315,72,436,2077,18467,1609,22153,69,1415,159,1643,116,1804,122,2042,392,3645,237,4274,598,3424,213,4235,828,3097,210,4135,639,2329,193,3161,344,1537,169,2050,157,1116,186,1459,31,653,122,806,3174,19020,1611,23805,143,2940,366,3449,214,3576,281,4071,618,7270,519,8407,938,6684,408,8030,1314,6311,424,8049,1095,4638,357,6090,548,3063,343,3954,301,2037,328,2666,80,968,194,1242,5251,37487,3220,45958
LGA14500,161,3775,404,4340,113,2936,139,3188,195,3333,197,3725,484,5678,294,6456,983,7013,314,8310,965,5097,267,6329,565,3578,234,4377,322,2306,237,2865,122,872,184,1178,3910,34588,2270,40768,170,3929,317,4416,201,2798,124,3123,338,3641,166,4145,970,6580,315,7865,1761,7068,324,9153,1600,4836,278,6714,868,3607,249,4724,404,2773,394,3571,117,1738,447,2302,6429,36970,2614,46013,331,7704,721,8756,314,5734,263,6311,533,6974,363,7870,1454,12258,609,14321,2744,14081,638,17463,2565,9933,545,13043,1433,7185,483,9101,726,5079,631,6436,239,2610,631,3480,10339,71558,4884,86781
LGA14550,28,255,44,327,19,154,11,184,30,298,28,356,66,385,32,483,121,593,55,769,132,664,57,853,56,358,45,459,11,189,40,240,3,56,19,78,466,2952,331,3749,18,241,32,291,21,128,6,155,53,308,16,377,96,412,32,540,172,549,45,766,176,539,51,766,67,308,39,414,35,200,49,284,3,102,21,126,641,2787,291,3719,46,496,76,618,40,282,17,339,83,606,44,733,162,797,64,1023,293,1142,100,1535,308,1203,108,1619,123,666,84,873,46,389,89,524,6,158,40,204,1107,5739,622,7468
LGA14600,11,142,36,189,10,142,16,168,36,291,30,357,36,286,28,350,50,342,30,422,62,382,37,481,33,247,28,308,20,159,45,224,5,37,13,55,263,2028,263,2554,3,136,39,178,16,144,13,173,50,302,12,364,62,297,28,387,101,301,21,423,80,282,29,391,43,235,36,314,27,150,31,208,8,78,19,105,390,1925,228,2543,14,278,75,367,26,286,29,341,86,593,42,721,98,583,56,737,151,643,51,845,142,664,66,872,76,482,64,622,47,309,76,432,13,115,32,160,653,3953,491,5097
LGA14650,278,5707,745,6730,273,4904,315,5492,661,8460,482,9603,1155,10114,602,11871,1713,10400,667,12780,1923,9439,677,12039,1134,6851,728,8713,579,3933,805,5317,190,1248,316,1754,7906,61056,5337,74299,318,5401,533,6252,354,4690,271,5315,1169,8469,391,10029,2014,9895,511,12420,2976,9945,620,13541,3309,8947,656,12912,1577,6982,863,9422,633,4877,1071,6581,126,2395,541,3062,12476,61601,5457,79534,596,11108,1278,12982,627,9594,586,10807,1830,16929,873,19632,3169,20009,1113,24291,4689,20345,1287,26321,5232,18386,1333,24951,2711,13833,1591,18135,1212,8810,1876,11898,316,3643,857,4816,20382,122657,10794,153833
