region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
LGA13320,99,148,247,5608,6097,11705,0,0,0,269,275,544,3,3,6,3687,3990,7677,28,33,61,63,56,119,100,127,227,36,46,82,76,73,149,8,0,8,27,38,65,63,93,156,635,705,1340,70,76,146,20,30,50,896,1180,2076,255,327,582,18,23,41,11862,13172,25034,11,18,29,28,25,53,8,11,19,14,13,27,41,61,102,55,74,129,3148,2620,5768,138,71,209,1511,1430,2941,16860,17569,34429
LGA13340,9,12,21,1024,1122,2146,0,0,0,65,67,132,0,0,0,1084,1108,2192,0,0,0,9,5,14,3,9,12,6,7,13,603,555,1158,3,0,3,4,6,10,120,106,226,295,292,587,12,13,25,20,20,40,387,391,778,92,134,226,0,4,4,3727,3839,7566,0,4,4,4,9,13,0,4,4,0,0,0,7,9,16,7,9,16,766,614,1380,39,19,58,407,347,754,4959,4857,9816
LGA13380,126,198,324,7188,7852,15040,0,0,0,469,520,989,4,3,7,4198,4725,8923,62,71,133,54,50,104,144,201,345,67,92,159,54,60,114,3,10,13,29,45,74,163,186,349,986,1058,2044,204,233,437,110,141,251,1409,1764,3173,568,631,1199,14,22,36,15726,17664,33390,31,26,57,32,25,57,14,13,27,11,18,29,55,65,120,66,83,149,4586,3967,8553,174,129,303,1902,1778,3680,22657,23883,46540
LGA13450,32,52,84,1881,2101,3982,0,3,3,64,61,125,38,39,77,5420,5436,10856,0,3,3,19,20,39,43,49,92,53,47,100,54,64,118,6,4,10,45,41,86,136,160,296,403,420,823,23,33,56,120,109,229,720,881,1601,154,166,320,13,24,37,9192,9661,18853,151,142,293,213,144,357,3,3,6,3,4,7,410,351,761,413,355,768,1127,903,2030,74,45,119,1031,823,1854,12236,12128,24364
LGA13500,4,7,11,759,766,1525,0,0,0,20,25,45,0,0,0,656,603,1259,0,0,0,5,7,12,0,0,0,0,0,0,3,10,13,0,0,0,0,0,0,5,6,11,61,61,122,4,0,4,0,0,0,41,50,91,25,16,41,0,0,0,1579,1544,3123,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,160,336,10,5,15,98,73,171,1871,1792,3663
LGA13550,13,20,33,2040,2149,4189,0,0,0,75,66,141,0,0,0,1599,1651,3250,0,0,0,15,8,23,13,15,28,3,3,6,34,39,73,0,0,0,3,12,15,25,33,58,332,317,649,22,39,61,20,25,45,287,316,603,93,106,199,4,3,7,4565,4782,9347,0,0,0,4,3,7,3,3,6,3,3,6,9,8,17,12,11,23,849,695,1544,31,21,52,556,498,1054,6033,6033,12066
LGA13650,7,14,21,777,767,1544,0,0,0,14,14,28,0,0,0,498,510,1008,3,0,3,0,7,7,3,4,7,0,3,3,3,5,8,0,0,0,9,4,13,20,30,50,167,146,313,44,48,92,12,21,33,75,107,182,35,52,87,7,3,10,1667,1721,3388,3,3,6,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,336,261,597,10,12,22,181,177,358,2204,2192,4396
LGA13660,4,4,8,1086,1096,2182,0,0,0,24,15,39,0,0,0,517,539,1056,0,0,0,4,4,8,3,7,10,0,0,0,26,19,45,0,0,0,0,3,3,4,4,8,198,169,367,13,26,39,3,13,16,105,129,234,30,32,62,3,0,3,2016,2056,4072,0,3,3,4,0,4,0,0,0,0,0,0,3,4,7,3,4,7,334,258,592,6,0,6,145,127,272,2512,2452,4964
LGA13700,7,7,14,572,588,1160,0,0,0,9,15,24,3,0,3,654,674,1328,0,0,0,7,14,21,0,4,4,0,0,0,3,5,8,0,0,0,0,0,0,3,0,3,48,55,103,0,7,7,3,0,3,107,112,219,20,19,39,0,0,0,1429,1493,2922,0,0,0,12,8,20,4,0,4,0,0,0,3,3,6,3,3,6,189,178,367,9,6,15,124,112,236,1777,1807,3584
LGA13800,175,215,390,8775,9543,18318,0,0,0,522,578,1100,80,94,174,8838,8748,17586,47,43,90,371,335,706,128,167,295,98,96,194,134,149,283,9,5,14,31,35,66,432,437,869,817,931,1748,78,109,187,72,71,143,1220,1501,2721,626,646,1272,34,34,68,22312,23522,45834,45,52,97,97,96,193,27,22,49,5,12,17,100,159,259,105,171,276,5563,4822,10385,303,179,482,2429,2219,4648,31056,31298,62354
LGA13850,5,11,16,439,481,920,0,0,0,10,10,20,0,0,0,514,546,1060,0,0,0,10,3,13,0,0,0,0,0,0,7,4,11,0,0,0,0,3,3,4,0,4,122,111,233,0,0,0,0,0,0,59,67,126,15,14,29,0,0,0,1180,1239,2419,14,7,21,0,0,0,0,0,0,0,0,0,3,8,11,3,8,11,184,140,324,7,0,7,86,72,158,1479,1477,2956
LGA13950,1209,1481,2690,4414,5092,9506,47,73,120,521,626,1147,28,21,49,16741,18085,34826,34,69,103,2125,2151,4276,101,139,240,137,144,281,105,102,207,310,313,623,127,132,259,515,614,1129,737,804,1541,62,71,133,151,178,329,920,1130,2050,601,724,1325,99,111,210,27775,30579,58354,5194,4738,9932,5273,5088,10361,22,23,45,0,3,3,1090,887,1977,1090,890,1980,4597,3771,8368,261,170,431,3682,3319,7001,49103,50059,99162
LGA14000,2369,2915,5284,13870,15957,29827,0,3,3,2183,2604,4787,131,172,303,17518,19566,37084,151,176,327,922,987,1909,140,201,341,139,177,316,377,417,794,189,182,371,255,302,557,1009,1120,2129,2669,3087,5756,112,135,247,442,559,1001,3633,4428,8061,1715,1907,3622,132,140,272,45587,52120,97707,2797,2724,5521,1247,1207,2454,250,273,523,3,3,6,717,731,1448,720,734,1454,18519,15899,34418,635,369,1004,4333,4148,8481,76457,80389,156846
LGA14100,113,158,271,1095,1271,2366,3,3,6,29,29,58,0,0,0,2573,2389,4962,6,5,11,269,247,516,7,19,26,3,0,3,29,30,59,24,20,44,11,16,27,26,37,63,149,178,327,3,3,6,8,12,20,158,201,359,55,75,130,6,10,16,4454,4545,8999,42,45,87,49,68,117,101,233,334,0,0,0,35,43,78,35,43,78,1272,1139,2411,76,44,120,396,402,798,6538,6677,13215
LGA14150,1913,2501,4414,4544,5350,9894,0,0,0,851,1051,1902,25,22,47,9002,10103,19105,25,22,47,3910,3918,7828,91,146,237,93,98,191,86,98,184,511,465,976,96,134,230,285,354,639,793,954,1747,91,126,217,37,58,95,956,1223,2179,624,697,1321,111,116,227,22131,24935,47066,1027,851,1878,1551,1472,3023,49,40,89,0,3,3,180,160,340,180,163,343,8688,8104,16792,224,149,373,2463,2413,4876,38226,40628,78854
LGA14200,19,23,42,2554,2729,5283,0,0,0,47,50,97,0,0,0,1758,1907,3665,11,19,30,8,6,14,30,53,83,3,4,7,31,34,65,3,0,3,13,18,31,91,129,220,584,620,1204,133,145,278,39,37,76,418,508,926,164,179,343,12,6,18,5899,6444,12343,3,3,6,3,6,9,3,5,8,0,3,3,10,11,21,10,14,24,1210,988,2198,37,26,63,715,668,1383,7899,8177,16076
LGA14250,0,0,0,158,161,319,0,0,0,5,5,10,0,0,0,253,244,497,0,0,0,3,0,3,3,0,3,0,5,5,4,0,4,0,0,0,0,0,0,3,8,11,78,58,136,4,5,9,3,0,3,101,80,181,3,0,3,0,0,0,618,566,1184,7,3,10,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,100,81,181,6,0,6,66,44,110,800,694,1494
LGA14300,4,10,14,745,786,1531,0,0,0,53,54,107,0,0,0,881,857,1738,0,3,3,0,0,0,3,0,3,4,0,4,18,25,43,10,6,16,0,4,4,8,5,13,136,141,277,5,6,11,6,8,14,127,142,269,27,38,65,0,3,3,2023,2078,4101,0,4,4,4,5,9,0,0,0,0,0,0,0,3,3,0,3,3,349,287,636,17,3,20,941,153,1094,3338,2543,5881
LGA14350,78,113,191,3597,3888,7485,0,0,0,142,132,274,0,0,0,3433,3621,7054,0,5,5,29,32,61,93,141,234,7,9,16,34,52,86,0,0,0,26,14,40,84,95,179,447,449,896,90,78,168,256,285,541,968,1181,2149,228,240,468,9,8,17,9443,10230,19673,12,9,21,15,13,28,0,5,5,16,9,25,44,60,104,60,69,129,2713,2297,5010,134,99,233,1656,1187,2843,14111,14022,28133
LGA14400,82,106,188,2543,2824,5367,0,0,0,127,145,272,0,0,0,2530,2824,5354,3,7,10,88,103,191,44,68,112,4,5,9,53,48,101,0,3,3,12,8,20,55,69,124,400,404,804,20,17,37,7,3,10,695,774,1469,171,166,337,8,11,19,6760,7479,14239,13,14,27,5,4,9,7,5,12,0,0,0,31,41,72,31,41,72,2173,1914,4087,91,51,142,630,580,1210,9792,10194,19986
LGA14450,1073,1495,2568,3075,3609,6684,5,5,10,350,418,768,15,23,38,6475,7267,13742,18,23,41,4110,4150,8260,55,69,124,38,36,74,62,66,128,273,277,550,62,63,125,179,219,398,511,566,1077,38,36,74,26,34,60,551,724,1275,395,461,856,37,33,70,16275,18079,34354,847,638,1485,1114,975,2089,68,80,148,3,3,6,129,130,259,132,133,265,5818,5341,11159,142,97,239,1778,1720,3498,27247,28558,55805
LGA14500,1122,1530,2652,11972,14202,26174,0,3,3,590,689,1279,16,18,34,10675,12439,23114,41,51,92,628,661,1289,36,61,97,31,33,64,283,341,624,154,153,307,181,229,410,400,506,906,1879,2085,3964,43,55,98,205,316,521,2974,3923,6897,904,1054,1958,75,81,156,31087,36900,67987,752,774,1526,367,372,739,1914,1931,3845,0,0,0,469,476,945,469,476,945,12614,11166,23780,413,249,662,3523,3639,7162,52261,57037,109298
LGA14550,70,80,150,956,1022,1978,0,0,0,30,31,61,0,0,0,895,918,1813,0,4,4,11,11,22,26,27,53,0,0,0,19,30,49,0,0,0,9,5,14,106,111,217,283,276,559,14,5,19,28,29,57,353,385,738,101,109,210,20,15,35,2851,2978,5829,8,13,21,8,3,11,5,0,5,3,3,6,37,45,82,40,48,88,1164,997,2161,61,60,121,434,407,841,4641,4586,9227
LGA14600,8,13,21,913,953,1866,0,0,0,21,15,36,94,88,182,896,998,1894,0,0,0,13,10,23,7,11,18,0,0,0,9,16,25,3,0,3,5,6,11,29,37,66,283,246,529,0,0,0,14,8,22,270,250,520,66,73,139,0,4,4,2623,2715,5338,4,0,4,3,5,8,0,0,0,3,3,6,3,0,3,6,3,9,348,261,609,13,10,23,243,219,462,3248,3226,6474
LGA14650,595,734,1329,23274,26150,49424,0,0,0,2276,2455,4731,101,119,220,20533,22627,43160,52,104,156,800,815,1615,340,467,807,177,217,394,332,405,737,11,9,20,152,184,336,1171,1377,2548,3301,3561,6862,543,677,1220,1652,1892,3544,6528,8095,14623,1991,2319,4310,237,249,486,63471,71722,135193,214,201,415,234,195,429,43,37,80,6,7,13,220,317,537,226,324,550,20245,17060,37305,792,452,1244,6491,5969,12460,92311,96694,189005
LGA14700,334,489,823,2506,3024,5530,0,0,0,116,138,254,3,3,6,4538,4786,9324,19,26,45,313,392,705,7,24,31,4,12,16,96,92,188,66,84,150,22,38,60,93,125,218,346,430,776,9,12,21,14,16,30,414,556,970,182,242,424,19,19,38,8767,10019,18786,388,312,700,191,174,365,201,216,417,0,4,4,113,112,225,113,116,229,4049,3760,7809,183,77,260,1032,1090,2122,15258,16253,31511
LGA14750,14,16,30,1227,1321,2548,0,0,0,23,29,52,60,74,134,2034,2120,4154,0,0,0,16,10,26,19,17,36,3,4,7,41,48,89,0,0,0,4,4,8,47,53,100,391,425,816,18,29,47,15,13,28,264,307,571,60,58,118,4,3,7,4226,4515,8741,9,8,17,18,9,27,0,0,0,0,0,0,42,38,80,42,38,80,703,581,1284,28,18,46,397,415,812,5437,5600,11037
LGA14800,438,658,1096,3295,3930,7225,10,3,13,120,122,242,3,0,3,6330,7602,13932,6,15,21,656,759,1415,32,64,96,10,21,31,132,166,298,33,36,69,51,49,100,87,103,190,434,598,1032,31,25,56,24,32,56,452,618,1070,225,283,508,21,27,48,11952,14453,26405,142,137,279,212,204,416,163,185,348,5,5,10,123,159,282,128,164,292,9101,9184,18285,412,301,713,2181,2184,4365,24729,27470,52199
LGA14850,303,451,754,3776,4218,7994,0,0,0,167,210,377,3,7,10,4949,5519,10468,39,46,85,52,53,105,97,134,231,43,45,88,59,73,132,0,0,0,46,41,87,204,241,445,1152,1239,2391,60,73,133,163,193,356,1244,1420,2664,444,507,951,95,103,198,12593,14122,26715,45,39,84,43,31,74,17,18,35,21,20,41,189,246,435,210,266,476,5563,5040,10603,504,373,877,1626,1522,3148,20904,21862,42766
LGA14870,73,89,162,2494,2621,5115,0,0,0,167,162,329,84,71,155,2628,2742,5370,4,3,7,34,25,59,35,62,97,9,11,20,29,29,58,6,3,9,9,13,22,53,58,111,497,526,1023,43,63,106,37,35,72,696,811,1507,165,176,341,5,3,8,6995,7414,14409,18,10,28,17,24,41,7,3,10,4,3,7,30,49,79,34,52,86,1832,1491,3323,98,50,148,1216,740,1956,10290,9873,20163
LGA14900,5015,5496,10511,9297,9968,19265,564,639,1203,1287,1367,2654,17,22,39,28467,29814,58281,80,88,168,6661,6788,13449,456,488,944,451,514,965,218,230,448,828,822,1650,261,293,554,1196,1393,2589,1034,1176,2210,122,120,242,231,281,512,1114,1252,2366,1435,1506,2941,190,206,396,53909,56967,110876,4360,4402,8762,9695,9505,19200,28,13,41,3,3,6,1885,1939,3824,1888,1942,3830,7484,5973,13457,435,261,696,6509,6261,12770,89323,90820,180143
LGA14920,6,9,15,1552,1631,3183,0,0,0,26,17,43,0,0,0,897,888,1785,0,3,3,3,5,8,18,27,45,11,10,21,6,10,16,0,3,3,10,0,10,38,31,69,146,120,266,9,12,21,5,11,16,215,214,429,47,58,105,7,11,18,2990,3051,6041,3,0,3,9,3,12,3,0,3,0,0,0,0,4,4,0,4,4,482,407,889,11,14,25,268,221,489,3772,3709,7481
LGA14950,6,0,6,301,316,617,0,0,0,10,9,19,0,0,0,456,456,912,0,0,0,0,3,3,0,0,0,0,3,3,90,91,181,0,0,0,3,0,3,25,30,55,151,123,274,0,6,6,3,4,7,180,184,364,15,11,26,0,0,0,1234,1236,2470,0,0,0,3,4,7,0,0,0,0,0,0,9,7,16,9,7,16,152,131,283,6,3,9,117,91,208,1527,1472,2999
LGA15050,120,171,291,9258,10251,19509,0,0,0,708,714,1422,76,68,144,9392,10117,19509,48,55,103,98,101,199,96,116,212,82,71,153,99,104,203,8,8,16,75,94,169,287,342,629,1134,1334,2468,208,255,463,108,110,218,1999,2341,4340,618,724,1342,26,26,52,24320,26831,51151,87,94,181,92,69,161,16,6,22,6,0,6,128,150,278,134,150,284,5689,4948,10637,247,128,375,2299,2077,4376,33004,34474,67478
LGA15150,248,385,633,4183,4794,8977,0,0,0,136,129,265,0,0,0,4724,5204,9928,4,6,10,315,371,686,62,63,125,24,23,47,119,145,264,24,27,51,36,42,78,79,121,200,539,632,1171,13,15,28,12,16,28,451,664,1115,227,308,535,13,15,28,10961,12575,23536,73,49,122,70,64,134,63,73,136,0,0,0,61,82,143,61,82,143,5839,5217,11056,241,132,373,1851,1762,3613,19407,20339,39746
LGA15200,1824,2078,3902,2889,3413,6302,10,9,19,272,287,559,4,3,7,8500,9474,17974,15,23,38,2772,2950,5722,68,91,159,48,41,89,136,136,272,104,91,195,86,94,180,162,203,365,457,492,949,27,44,71,48,79,127,518,622,1140,383,480,863,51,42,93,16550,18574,35124,697,449,1146,1121,941,2062,138,168,306,7,18,25,267,294,561,274,312,586,12699,12310,25009,706,435,1141,3827,3397,7224,37836,38664,76500
LGA15270,44,58,102,3562,3754,7316,0,0,0,129,137,266,0,0,0,3018,3082,6100,0,3,3,41,41,82,45,56,101,5,13,18,42,42,84,3,0,3,17,13,30,84,88,172,496,500,996,26,41,67,10,19,29,427,518,945,172,188,360,5,10,15,8082,8505,16587,13,9,22,16,12,28,4,4,8,0,0,0,34,45,79,34,45,79,1915,1593,3508,79,40,119,1098,771,1869,11285,11037,22322
LGA15300,16,10,26,2188,2151,4339,0,0,0,76,78,154,0,3,3,1940,2028,3968,0,0,0,21,18,39,26,25,51,10,9,19,50,58,108,0,0,0,11,20,31,40,47,87,325,313,638,52,67,119,24,30,54,246,248,494,81,91,172,4,7,11,5094,5193,10287,23,21,44,5,7,12,0,4,4,6,5,11,14,7,21,20,12,32,882,691,1573,44,25,69,745,637,1382,6829,6600,13429
LGA15350,148,252,400,3085,3681,6766,0,0,0,65,78,143,0,0,0,3125,3908,7033,4,0,4,233,276,509,13,12,25,10,5,15,80,132,212,18,8,26,28,32,60,53,66,119,391,503,894,4,4,8,0,12,12,307,416,723,122,184,306,9,17,26,7547,9334,16881,144,108,252,77,57,134,125,129,254,0,0,0,56,62,118,56,62,118,3235,3223,6458,108,79,187,1379,1389,2768,12819,14633,27452
LGA15500,10,20,30,742,805,1547,0,0,0,33,38,71,0,0,0,944,948,1892,15,18,33,4,16,20,8,18,26,0,0,0,19,19,38,0,0,0,0,5,5,14,19,33,173,173,346,9,15,24,0,0,0,380,436,816,47,42,89,0,3,3,2388,2555,4943,0,0,0,4,0,4,0,3,3,3,3,6,8,9,17,11,12,23,716,586,1302,20,3,23,344,285,629,3493,3464,6957
LGA15550,7,6,13,333,343,676,0,0,0,15,7,22,0,0,0,343,298,641,0,0,0,0,3,3,0,0,0,5,4,9,9,8,17,0,0,0,6,0,6,5,8,13,57,47,104,3,3,6,4,10,14,96,90,186,12,7,19,0,3,3,888,831,1719,3,0,3,0,0,0,0,0,0,0,0,0,4,4,8,4,4,8,175,132,307,13,4,17,104,89,193,1194,1066,2260
LGA15650,39,44,83,2756,2875,5631,0,0,0,136,110,246,0,0,0,2080,2043,4123,0,3,3,11,18,29,21,32,53,7,7,14,26,15,41,0,4,4,11,4,15,20,26,46,248,240,488,7,22,29,18,29,47,298,323,621,130,112,242,7,10,17,5776,5873,11649,15,11,26,20,15,35,3,0,3,0,0,0,14,24,38,14,24,38,1193,995,2188,52,18,70,1052,647,1699,8164,7627,15791
LGA15700,86,120,206,2259,2533,4792,0,0,0,78,92,170,0,0,0,1944,2122,4066,5,10,15,18,19,37,91,123,214,11,13,24,42,37,79,3,0,3,7,27,34,90,113,203,487,542,1029,97,125,222,78,124,202,457,536,993,210,197,407,18,12,30,5895,6625,12520,5,18,23,7,15,22,5,8,13,17,12,29,47,35,82,64,47,111,2118,1843,3961,98,81,179,814,793,1607,9092,9550,18642
LGA15750,5,13,18,2466,2442,4908,0,0,0,27,29,56,0,3,3,1652,1750,3402,0,3,3,13,6,19,10,17,27,12,11,23,17,29,46,0,0,0,10,19,29,82,91,173,371,363,734,32,35,67,6,10,16,226,315,541,83,98,181,3,7,10,5010,5228,10238,5,3,8,5,7,12,3,0,3,0,0,0,8,12,20,8,12,20,902,704,1606,37,20,57,506,458,964,6481,6445,12926
LGA15800,7,4,11,823,896,1719,0,0,0,17,15,32,0,0,0,765,859,1624,0,3,3,4,6,10,14,20,34,0,3,3,19,15,34,0,0,0,6,7,13,45,52,97,124,116,240,6,11,17,7,3,10,296,302,598,53,44,97,3,0,3,2182,2352,4534,0,4,4,3,5,8,0,0,0,0,0,0,12,5,17,12,5,17,430,363,793,20,7,27,264,243,507,2918,2983,5901
LGA15850,11,11,22,975,1107,2082,0,0,0,43,38,81,0,0,0,941,953,1894,3,0,3,3,4,7,0,5,5,3,3,6,13,6,19,3,5,8,3,3,6,23,19,42,166,147,313,7,7,14,45,49,94,332,374,706,42,47,89,0,0,0,2602,2767,5369,3,3,6,3,0,3,0,0,0,0,3,3,11,8,19,11,11,22,401,285,686,23,8,31,238,209,447,3292,3294,6586
LGA15900,759,972,1731,15514,17555,33069,3,0,3,1400,1589,2989,43,37,80,17834,19786,37620,56,83,139,1654,1616,3270,128,168,296,144,164,308,225,221,446,28,15,43,223,241,464,698,787,1485,2258,2468,4726,332,400,732,199,255,454,3809,4985,8794,1343,1571,2914,86,108,194,45977,52049,98026,390,352,742,770,629,1399,42,62,104,11,6,17,285,321,606,296,327,623,18127,15445,33572,1004,487,1491,5787,5060,10847,73152,75383,148535
LGA15950,800,1159,1959,4932,5904,10836,4,3,7,224,261,485,0,0,0,6306,8034,14340,22,37,59,413,495,908,56,64,120,14,22,36,166,197,363,58,60,118,66,82,148,116,202,318,635,803,1438,15,13,28,25,37,62,628,929,1557,379,509,888,35,41,76,14094,17693,31787,695,526,1221,222,209,431,318,362,680,0,3,3,163,174,337,163,177,340,9276,8697,17973,427,216,643,3672,3583,7255,29667,32622,62289
LGA16100,12,7,19,572,555,1127,0,0,0,20,23,43,0,0,0,921,859,1780,0,0,0,16,19,35,3,4,7,4,6,10,19,17,36,0,0,0,8,12,20,21,20,41,79,91,170,0,4,4,23,20,43,154,167,321,26,34,60,6,3,9,1872,1834,3706,3,3,6,12,7,19,0,0,0,0,0,0,9,15,24,9,15,24,454,344,798,14,3,17,283,170,453,2659,2383,5042
LGA16150,100,120,220,4333,4945,9278,0,0,0,228,231,459,108,132,240,5869,6393,12262,34,38,72,115,90,205,36,49,85,27,24,51,63,77,140,8,8,16,89,95,184,211,246,457,509,553,1062,41,56,97,42,43,85,1346,1691,3037,480,533,1013,20,17,37,13559,15221,28780,59,58,117,82,64,146,14,3,17,7,0,7,52,73,125,59,73,132,3001,2519,5520,134,72,206,1572,1346,2918,18580,19476,38056
LGA16180,58,54,112,1590,1741,3331,0,0,0,71,67,138,0,0,0,1819,1914,3733,4,3,7,60,56,116,20,7,27,8,6,14,69,73,142,3,0,3,9,4,13,19,32,51,186,193,379,17,18,35,8,3,11,266,281,547,122,141,263,11,8,19,4282,4547,8829,4,7,11,3,3,6,7,10,17,0,0,0,29,52,81,29,52,81,2021,1780,3801,71,45,116,718,661,1379,7193,7159,14352
LGA16200,25,31,56,2107,2201,4308,0,0,0,192,217,409,33,41,74,2117,2183,4300,3,4,7,11,6,17,6,9,15,8,8,16,67,74,141,6,10,16,8,8,16,75,90,165,340,384,724,25,45,70,6,17,23,575,651,1226,128,140,268,6,5,11,5713,6093,11806,6,13,19,13,9,22,0,0,0,3,3,6,14,15,29,17,18,35,712,641,1353,27,20,47,680,573,1253,7193,7398,14591
LGA16250,2866,3612,6478,8013,9221,17234,14,13,27,1302,1509,2811,150,168,318,21347,22645,43992,113,138,251,2259,2235,4494,148,191,339,216,230,446,215,230,445,462,466,928,290,331,621,868,1058,1926,2129,2406,4535,133,144,277,160,194,354,2164,2641,4805,1256,1507,2763,125,119,244,41364,45446,86810,8007,6632,14639,8310,7852,16162,88,74,162,4,9,13,1758,1477,3235,1762,1486,3248,13501,11611,25112,493,340,833,7170,6244,13414,83561,83297,166858
LGA16350,693,887,1580,19993,22209,42202,46,45,91,957,1050,2007,203,177,380,30522,32310,62832,133,175,308,1719,1688,3407,291,366,657,366,416,782,403,422,825,417,397,814,202,207,409,1154,1288,2442,2351,2748,5099,233,327,560,206,228,434,2180,2577,4757,1602,1828,3430,116,122,238,63094,68580,131674,1090,1075,2165,1710,1603,3313,22,31,53,12,13,25,711,726,1437,723,739,1462,13621,11286,24907,690,406,1096,6445,5771,12216,88088,90378,178466
LGA16370,298,437,735,7063,7867,14930,0,0,0,248,279,527,4,5,9,6319,7325,13644,7,11,18,366,365,731,86,109,195,6,12,18,193,210,403,17,20,37,43,55,98,387,425,812,760,838,1598,21,31,52,28,23,51,1050,1329,2379,476,518,994,16,21,37,17090,19443,36533,54,55,109,68,47,115,96,97,193,0,3,3,135,123,258,135,126,261,7723,6751,14474,315,207,522,2132,2081,4213,27911,29244,57155
LGA16380,208,289,497,9931,11411,21342,4,0,4,402,504,906,0,3,3,8361,9610,17971,41,66,107,96,104,200,160,207,367,43,56,99,152,178,330,9,10,19,80,85,165,356,413,769,1588,1677,3265,160,234,394,222,296,518,1946,2415,4361,792,965,1757,24,21,45,24367,28255,52622,46,54,100,48,47,95,25,35,60,11,5,16,95,118,213,106,123,229,7054,6141,13195,337,231,568,2744,2587,5331,34935,37762,72697
LGA16400,154,203,357,9103,9975,19078,4,0,4,719,828,1547,21,24,45,7247,7832,15079,40,51,91,163,161,324,119,142,261,48,51,99,141,149,290,3,0,3,43,60,103,329,387,716,1208,1291,2499,102,131,233,64,67,131,1920,2216,4136,734,869,1603,30,23,53,22038,24257,46295,40,42,82,39,33,72,20,15,35,16,8,24,77,128,205,93,136,229,6539,5605,12144,273,159,432,2711,2449,5160,31907,32899,64806
LGA16470,160,218,378,3510,3978,7488,0,0,0,174,196,370,79,72,151,5899,6045,11944,13,16,29,946,906,1852,43,52,95,42,46,88,138,178,316,5,5,10,55,43,98,133,188,321,528,559,1087,49,53,102,33,34,67,579,704,1283,267,307,574,22,18,40,12515,13400,25915,190,179,369,240,211,451,21,14,35,5,7,12,179,161,340,184,168,352,3971,3365,7336,194,122,316,1562,1277,2839,19037,18954,37991
LGA16550,2007,2439,4446,7300,8738,16038,44,63,107,419,518,937,17,14,31,17918,20032,37950,27,30,57,3952,4451,8403,79,102,181,49,66,115,265,290,555,151,156,307,135,148,283,434,519,953,1187,1383,2570,27,44,71,35,42,77,810,957,1767,658,790,1448,33,44,77,33540,38387,71927,577,492,1069,1215,1051,2266,2517,2858,5375,12,6,18,225,251,476,237,257,494,14975,13780,28755,653,374,1027,7646,5984,13630,63367,65622,128989
