region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
LGA10650,124,110,251,349,389,451,150,23,6,1853,8,5,19,24,37,43,18,8,3,165,0,0,0,0,0,0,0,0,0,0,3,6,8,25,22,19,0,0,0,83,0,0,6,0,0,0,0,0,0,6,0,0,5,13,5,6,3,0,0,32,5,0,5,3,11,5,3,0,0,32,30,7,19,37,58,40,6,0,0,197,21,15,19,41,47,32,11,0,0,186,0,6,3,7,9,8,0,0,0,33,0,0,3,0,3,0,3,0,0,9,0,4,6,5,5,0,3,0,0,23,0,0,3,3,6,3,0,0,0,15,3,3,15,15,10,7,3,0,0,56,4,4,0,10,7,10,5,0,0,40,0,4,11,16,17,3,0,0,0,51,0,14,42,43,47,31,11,0,0,188,4,8,45,62,106,101,23,0,0,349,0,0,0,3,6,0,3,0,0,12,4,0,7,17,10,7,0,0,0,45
LGA10750,3352,7045,18357,18326,15351,9303,1548,82,4,73368,8,16,52,67,93,53,11,4,0,304,0,3,7,5,3,6,0,0,0,24,88,300,1000,1413,1418,693,50,3,0,4965,3,29,112,131,80,39,0,0,0,394,33,110,343,349,240,173,16,0,0,1264,66,234,833,789,712,338,29,4,0,3005,1108,1259,1839,1630,1373,733,70,3,0,8015,1143,622,636,576,555,248,30,3,0,3813,36,135,462,635,549,262,29,0,0,2108,66,125,327,196,117,67,8,0,0,906,70,521,1682,1132,765,386,12,0,0,4568,49,100,221,172,132,73,16,0,0,763,93,401,1072,791,494,249,30,0,0,3130,48,263,625,526,477,269,21,0,0,2229,47,259,847,964,917,480,39,3,0,3556,89,366,1351,1460,1287,754,82,3,0,5392,253,968,2544,3084,3063,1853,209,7,0,11981,77,120,154,121,97,62,6,0,0,637,124,243,459,396,358,197,23,4,0,1804
LGA10800,59,110,263,283,378,283,108,47,4,1535,3,3,18,50,46,46,40,4,0,210,4,5,14,12,6,0,0,3,0,44,3,0,3,7,7,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,3,3,9,4,3,0,0,0,25,32,8,11,23,45,20,8,3,0,150,16,14,19,13,34,24,3,0,0,123,4,0,7,10,5,13,0,0,0,39,0,0,0,0,5,0,0,0,0,5,0,3,13,8,4,0,0,0,0,28,0,0,0,4,3,0,0,0,0,7,0,9,8,7,5,6,0,3,0,38,0,0,0,10,10,5,0,0,0,25,3,3,12,22,17,12,3,0,0,72,6,7,32,33,44,22,3,0,0,147,3,3,24,26,41,38,6,3,0,144,0,0,0,0,3,0,0,0,0,3,3,4,10,3,11,3,3,3,0,40
LGA10850,81,142,260,377,395,317,121,25,0,1718,0,0,3,18,22,30,33,10,0,116,3,6,9,10,6,0,0,0,0,34,0,4,7,16,18,10,3,0,0,58,0,3,3,0,3,3,0,0,0,12,0,0,11,9,6,4,0,0,0,30,0,3,3,15,13,4,0,0,0,38,29,20,20,29,36,14,3,3,0,154,15,5,13,26,17,8,3,0,0,87,0,3,6,15,10,8,3,0,0,45,0,0,0,3,5,0,0,0,0,8,0,0,5,6,12,6,0,0,0,29,0,0,3,8,3,3,0,0,0,17,0,4,5,20,13,11,3,0,0,56,0,10,4,11,16,5,0,0,0,46,0,11,12,20,19,10,0,0,0,72,3,10,29,41,60,38,3,0,0,184,11,15,43,60,85,64,3,0,0,281,0,0,3,5,4,0,0,0,0,12,8,7,16,19,17,4,3,0,0,74
LGA10900,988,1356,2779,4171,4581,3655,757,77,15,18379,3,9,9,10,32,18,6,3,0,90,0,0,3,0,3,0,0,0,0,6,28,31,84,136,145,85,16,3,0,528,0,8,19,28,32,13,0,0,0,100,9,13,43,101,67,61,7,3,0,304,13,20,56,88,105,59,15,3,0,359,297,303,281,303,332,278,55,3,0,1852,322,231,191,194,202,113,25,3,0,1281,5,9,35,59,85,62,9,3,0,267,9,13,41,62,66,51,16,0,0,258,17,33,86,122,117,64,9,3,0,451,23,28,46,61,69,50,4,3,0,284,34,69,160,303,249,180,45,3,0,1043,18,27,78,119,123,87,19,3,0,474,12,46,215,376,398,241,27,3,0,1318,33,95,424,779,1123,853,114,3,3,3427,77,200,535,878,1254,936,148,3,0,4031,40,41,42,77,74,64,14,3,0,355,32,58,68,124,134,89,18,3,0,526
LGA10950,42,55,110,158,156,104,55,20,3,703,3,3,5,13,15,21,17,3,3,83,3,7,4,5,11,3,0,0,0,33,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,3,0,0,0,0,0,0,0,0,3,7,5,10,22,13,8,3,3,0,71,5,4,12,13,9,11,4,0,0,58,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,4,0,0,14,0,0,4,13,7,6,0,0,0,30,3,4,7,7,3,4,0,0,0,28,0,8,15,22,18,10,0,0,0,73,0,0,12,23,32,19,8,0,0,94,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6
LGA11000,26,34,89,122,152,138,49,13,0,623,0,3,12,3,12,28,11,3,4,76,0,0,0,0,0,0,0,0,0,0,8,4,4,3,3,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,3,0,3,3,0,0,0,9,12,3,9,17,12,9,0,0,0,62,3,0,4,11,11,6,4,0,0,39,0,0,3,3,5,4,0,0,0,15,0,0,3,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,13,0,0,5,0,10,0,0,0,0,15,0,3,7,3,10,3,3,0,0,29,0,0,10,16,12,12,3,0,0,53,0,5,6,12,42,20,0,0,0,85,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,4,0,0,0,9
LGA11050,35,44,73,110,152,112,48,14,3,591,3,0,10,15,19,21,11,4,3,86,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,5,0,3,0,0,0,8,5,5,8,11,17,4,0,0,0,50,7,3,3,7,5,3,0,0,0,28,0,0,3,0,3,3,3,0,0,12,0,0,0,0,0,3,0,0,0,3,0,3,3,5,3,0,0,0,0,14,0,0,3,0,3,3,0,0,0,9,0,0,7,3,3,3,0,0,0,16,0,0,0,0,0,4,0,0,0,4,0,0,6,11,8,3,0,0,0,28,0,3,6,9,18,8,6,0,0,50,0,5,9,17,38,20,6,0,0,95,0,4,0,0,0,0,0,0,0,4,0,3,0,5,0,3,0,0,0,11
LGA11100,301,822,2484,2560,2069,1260,291,24,0,9811,0,0,0,5,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,7,12,28,100,116,115,74,11,0,0,456,0,0,6,10,5,3,0,0,0,24,0,9,45,38,23,18,3,0,0,136,4,18,116,137,79,53,7,0,0,414,135,180,242,209,172,109,17,3,0,1067,84,75,130,120,95,74,6,3,0,587,12,43,130,170,121,59,5,0,0,540,14,21,56,56,24,21,0,0,0,192,3,29,201,144,75,43,4,0,0,499,12,17,61,36,22,9,6,0,4,167,13,49,214,167,105,48,5,0,0,601,5,25,98,112,89,44,8,3,0,384,6,38,131,118,96,59,15,0,0,463,15,47,178,231,213,98,13,3,0,798,35,103,325,415,402,269,58,3,0,1610,17,18,43,32,27,13,9,0,0,159,12,32,52,75,63,30,7,0,0,271
LGA11150,24,50,118,139,146,108,31,6,3,625,3,6,4,12,17,5,8,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,4,13,0,14,9,17,12,8,0,0,73,0,3,8,4,11,4,0,0,0,30,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,0,0,3,3,3,3,0,0,0,12,5,6,25,20,12,5,0,0,0,73,0,9,34,25,16,21,0,0,0,105,0,11,22,37,42,21,4,0,0,137,0,3,3,0,3,0,0,0,0,9,0,0,4,4,4,0,0,0,0,12
