region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
LGA15900,205,380,585,302,495,797,241,1831,2072,504,4434,4938,3110,2523,5633,2970,1993,4963,2778,1566,4344,2826,1665,4491,2757,1219,3976,4890,1620,6510,4319,422,4741,3337,943,4280,2480,146,2626,1044,72,1116,1468,75,1543,3488,796,4284,591,960,1551,37310,21140,58450
LGA15950,126,309,435,90,161,251,40,411,451,78,746,824,293,873,1166,357,782,1139,480,866,1346,612,1098,1710,678,1129,1807,1371,1796,3167,1472,314,1786,2302,2968,5270,1954,243,2197,1196,138,1334,2912,274,3186,1446,478,1924,152,284,436,15559,12870,28429
LGA16100,9,19,28,11,19,30,12,56,68,24,116,140,131,78,209,114,73,187,145,43,188,131,36,167,119,19,138,200,24,224,125,0,125,68,17,85,57,0,57,13,0,13,25,0,25,136,6,142,30,32,62,1350,538,1888
LGA16150,51,78,129,85,135,220,78,361,439,143,911,1054,802,572,1374,732,482,1214,689,354,1043,784,313,1097,749,247,996,1309,286,1595,1025,52,1077,770,168,938,546,19,565,251,3,254,348,18,366,954,82,1036,214,252,466,9530,4333,13863
LGA16180,26,26,52,28,35,63,12,47,59,37,157,194,157,134,291,176,107,283,199,94,293,189,78,267,248,69,317,467,86,553,460,13,473,387,82,469,380,5,385,212,4,216,407,4,411,419,17,436,37,48,85,3841,1006,4847
LGA16200,32,32,64,63,62,125,44,168,212,91,500,591,442,250,692,387,153,540,344,94,438,340,98,438,289,72,361,438,74,512,308,8,316,197,52,249,149,5,154,50,0,50,57,0,57,409,13,422,95,86,181,3735,1667,5402
LGA16250,482,476,958,535,509,1044,327,1471,1798,621,2586,3207,2942,1603,4545,3136,1362,4498,3080,1202,4282,3271,1364,4635,3203,1096,4299,5491,1362,6853,4601,327,4928,3571,822,4393,2583,116,2699,1213,45,1258,1765,69,1834,3613,374,3987,736,749,1485,41170,15533,56703
LGA16350,248,299,547,401,298,699,271,1066,1337,538,2483,3021,3030,1430,4460,3031,1418,4449,3067,1221,4288,3791,1302,5093,3791,885,4676,7149,975,8124,6305,182,6487,4067,375,4442,2770,47,2817,1209,13,1222,1660,21,1681,4243,234,4477,922,649,1571,46493,12898,59391
LGA16370,113,129,242,126,85,211,37,227,264,91,570,661,514,653,1167,649,483,1132,855,386,1241,844,365,1209,965,259,1224,1715,368,2083,1686,58,1744,2011,387,2398,1501,30,1531,741,14,755,1481,10,1491,1845,105,1950,247,224,471,15421,4353,19774
LGA16380,121,160,281,285,256,541,132,867,999,329,2425,2754,2847,1551,4398,2573,996,3569,2355,619,2974,1868,449,2317,1730,254,1984,2213,338,2551,1476,43,1519,911,169,1080,673,5,678,233,9,242,277,3,280,1865,90,1955,391,549,940,20279,8783,29062
LGA16400,113,126,239,184,143,327,114,563,677,250,1638,1888,1948,1045,2993,1749,715,2464,1689,481,2170,1426,470,1896,1466,264,1730,2277,324,2601,1743,47,1790,1182,151,1333,728,11,739,275,5,280,374,4,378,1689,80,1769,337,365,702,17544,6432,23976
LGA16470,36,66,102,48,60,108,53,239,292,86,638,724,439,409,848,431,405,836,428,412,840,576,471,1047,621,423,1044,1285,538,1823,1326,72,1398,1051,298,1349,966,25,991,504,14,518,910,11,921,904,64,968,144,159,303,9808,4304,14112
LGA16550,417,923,1340,342,504,846,170,1170,1340,289,2176,2465,1508,1559,3067,1464,1311,2775,1623,1196,2819,1646,1323,2969,1698,1228,2926,3043,1752,4795,3171,570,3741,3372,1710,5082,2880,268,3148,1578,151,1729,3286,262,3548,2906,933,3839,489,645,1134,29882,17681,47563
LGA16610,40,43,83,103,82,185,58,279,337,120,758,878,880,426,1306,755,302,1057,686,202,888,626,125,751,527,62,589,701,62,763,417,11,428,142,31,173,86,0,86,28,0,28,30,3,33,534,24,558,145,171,316,5878,2581,8459
LGA16650,320,333,653,342,254,596,175,683,858,324,1667,1991,1881,1086,2967,1843,887,2730,1842,786,2628,1917,866,2783,1843,694,2537,3286,884,4170,2804,211,3015,2003,532,2535,1524,68,1592,735,28,763,1096,36,1132,2335,240,2575,440,445,885,24710,9700,34410
LGA16700,334,611,945,304,286,590,167,769,936,239,1694,1933,1450,1295,2745,1543,911,2454,1600,931,2531,1726,1048,2774,1688,905,2593,3036,1144,4180,2839,214,3053,2920,856,3776,2338,80,2418,1176,38,1214,2132,44,2176,2337,288,2625,338,396,734,26167,11510,37677
LGA16900,96,90,186,170,143,313,121,565,686,290,1368,1658,1888,687,2575,1495,500,1995,1387,393,1780,1385,315,1700,1355,217,1572,2465,253,2718,1916,20,1936,1302,124,1426,839,13,852,334,3,337,372,3,375,1639,55,1694,363,270,633,17417,5019,22436
LGA16950,160,208,368,380,328,708,205,1084,1289,456,2967,3423,3715,1878,5593,3065,1200,4265,2863,778,3641,2260,624,2884,2114,366,2480,2714,400,3114,1812,52,1864,997,157,1154,737,11,748,256,3,259,302,0,302,2487,145,2632,580,629,1209,25103,10830,35933
LGA17000,25,46,71,56,51,107,45,130,175,66,314,380,351,186,537,302,151,453,321,127,448,338,102,440,383,100,483,717,185,902,548,19,567,875,217,1092,550,21,571,268,4,272,376,18,394,619,41,660,114,92,206,5954,1804,7758
LGA17050,14,13,27,17,17,34,15,53,68,25,122,147,106,109,215,136,84,220,138,71,209,161,64,225,154,46,200,219,50,269,191,12,203,112,31,143,81,9,90,28,0,28,38,0,38,165,22,187,33,29,62,1633,732,2365
LGA17100,171,137,308,102,83,185,74,217,291,141,412,553,508,315,823,611,228,839,529,210,739,610,208,818,597,187,784,996,257,1253,906,65,971,741,158,899,584,31,615,324,7,331,751,34,785,852,102,954,121,110,231,8618,2761,11379
LGA17150,303,338,641,411,378,789,201,1151,1352,408,3143,3551,2647,2367,5014,2988,1825,4813,3398,1534,4932,3242,1654,4896,3526,1295,4821,6940,1668,8608,7040,304,7344,6820,1158,7978,5583,112,5695,2652,50,2702,4406,61,4467,5844,341,6185,760,801,1561,57169,18180,75349
LGA17200,612,1943,2555,341,892,1233,251,2464,2715,394,3202,3596,1452,2335,3787,1458,2480,3938,1462,2499,3961,1622,3159,4781,1610,3055,4665,3155,4757,7912,3726,1185,4911,3783,6363,10146,3519,793,4312,2269,473,2742,4699,903,5602,2849,2124,4973,387,954,1341,33589,39581,73170
LGA17310,93,125,218,163,150,313,135,557,692,263,1470,1733,1640,991,2631,1559,757,2316,1426,475,1901,1421,409,1830,1345,278,1623,1872,305,2177,1438,43,1481,740,149,889,560,11,571,183,4,187,259,4,263,1504,79,1583,346,387,733,14947,6194,21141
LGA17350,24,24,48,18,12,30,10,82,92,31,231,262,227,128,355,191,77,268,192,60,252,133,29,162,139,18,157,185,18,203,100,3,103,59,9,68,36,0,36,9,0,9,13,0,13,146,11,157,26,49,75,1539,751,2290
LGA17400,15,33,48,53,40,93,32,105,137,50,276,326,297,136,433,236,97,333,192,59,251,162,44,206,141,15,156,161,34,195,86,3,89,46,13,59,37,0,37,7,0,7,14,0,14,191,9,200,45,57,102,1765,921,2686
LGA17420,363,194,557,356,185,541,184,409,593,266,1053,1319,1591,914,2505,1935,681,2616,2336,584,2920,2409,619,3028,2734,501,3235,5318,777,6095,4998,131,5129,6217,689,6906,4847,53,4900,2602,29,2631,4696,44,4740,4668,143,4811,503,268,771,46023,7274,53297
LGA17450,13,11,24,23,13,36,10,39,49,13,95,108,94,56,150,99,48,147,91,34,125,72,30,102,77,24,101,99,18,117,72,3,75,45,8,53,26,3,29,4,0,4,13,0,13,102,0,102,31,26,57,884,408,1292
LGA17500,17,30,47,55,40,95,20,134,154,53,338,391,344,168,512,300,136,436,275,93,368,246,92,338,300,51,351,379,65,444,259,5,264,175,28,203,93,5,98,40,0,40,39,0,39,266,15,281,66,71,137,2927,1271,4198
LGA17550,172,235,407,297,298,595,151,1048,1199,410,2652,3062,2957,2057,5014,2771,1236,4007,2482,811,3293,2129,616,2745,2035,326,2361,2650,432,3082,1813,71,1884,1014,190,1204,628,13,641,233,11,244,318,7,325,2248,206,2454,511,629,1140,22819,10838,33657
LGA17620,33,31,64,46,33,79,17,121,138,46,381,427,351,214,565,331,218,549,275,118,393,282,102,384,271,72,343,506,88,594,323,19,342,321,60,381,222,11,233,59,3,62,98,3,101,387,30,417,91,82,173,3659,1586,5245
LGA17640,20,21,41,49,44,93,14,65,79,33,213,246,201,128,329,181,91,272,184,61,245,208,49,257,167,27,194,247,27,274,203,4,207,109,24,133,52,0,52,21,0,21,34,0,34,228,3,231,46,45,91,1997,802,2799
LGA17650,12,10,22,22,16,38,14,56,70,37,134,171,196,103,299,162,73,235,175,41,216,157,39,196,156,20,176,209,22,231,136,0,136,64,10,74,52,0,52,20,3,23,20,0,20,183,3,186,31,27,58,1646,557,2203
LGA17700,5,3,8,8,6,14,3,12,15,8,44,52,55,14,69,34,14,48,36,10,46,26,10,36,26,3,29,31,4,35,15,0,15,9,3,12,0,0,0,0,0,0,3,0,3,38,3,41,10,13,23,307,139,446
LGA17750,87,117,204,158,165,323,110,551,661,234,1227,1461,1234,873,2107,1216,819,2035,1194,610,1804,1330,547,1877,1363,369,1732,2268,456,2724,1780,95,1875,1035,181,1216,760,21,781,244,12,256,365,5,370,1527,183,1710,278,301,579,15183,6532,21715
LGA17800,27,19,46,20,22,42,14,41,55,21,109,130,141,74,215,114,49,163,116,38,154,90,21,111,93,11,104,125,14,139,61,0,61,35,10,45,21,0,21,7,0,7,12,0,12,138,3,141,43,26,69,1078,437,1515
LGA17850,17,9,26,24,5,29,8,34,42,21,95,116,91,64,155,93,48,141,70,26,96,93,21,114,67,8,75,100,11,111,67,0,67,31,10,41,17,0,17,7,0,7,16,0,16,102,3,105,30,29,59,854,363,1217
LGA17900,32,33,65,31,35,66,21,131,152,48,310,358,195,107,302,154,95,249,113,70,183,120,63,183,118,28,146,131,37,168,101,3,104,58,18,76,49,3,52,14,0,14,28,0,28,173,16,189,75,82,157,1461,1031,2492
LGA17950,14,7,21,16,12,28,8,28,36,12,107,119,62,50,112,88,34,122,66,35,101,73,25,98,67,12,79,93,16,109,65,0,65,28,8,36,15,0,15,8,0,8,9,0,9,92,3,95,25,26,51,741,363,1104
LGA18000,225,255,480,272,296,568,135,716,851,254,1846,2100,1450,1829,3279,1689,1292,2981,2144,1170,3314,2079,1197,3276,2395,923,3318,4357,1327,5684,4139,305,4444,4826,1042,5868,3658,94,3752,1897,49,1946,3447,67,3514,3724,356,4080,552,630,1182,37243,13394,50637
LGA18020,35,33,68,60,35,95,28,132,160,73,381,454,411,188,599,330,126,456,261,51,312,210,46,256,171,30,201,225,31,256,128,4,132,70,13,83,53,0,53,16,0,16,29,0,29,303,17,320,78,95,173,2481,1182,3663
LGA18050,161,255,416,94,161,255,52,437,489,99,954,1053,486,808,1294,505,745,1250,647,738,1385,624,798,1422,694,725,1419,1364,1114,2478,1443,323,1766,1965,1468,3433,1533,228,1761,949,126,1075,2199,355,2554,1445,757,2202,254,363,617,14514,10355,24869
LGA18100,18,7,25,13,16,29,7,63,70,28,153,181,173,61,234,155,51,206,116,34,150,88,22,110,77,7,84,81,16,97,69,3,72,20,8,28,27,0,27,9,0,9,10,0,10,109,3,112,32,29,61,1032,473,1505
LGA18150,21,15,36,31,26,57,20,113,133,67,331,398,295,128,423,249,103,352,224,62,286,191,49,240,151,31,182,185,32,217,164,4,168,74,13,87,57,0,57,17,0,17,27,0,27,261,4,265,71,46,117,2105,957,3062
LGA18200,28,17,45,35,19,54,11,67,78,44,173,217,204,113,317,187,81,268,171,61,232,168,41,209,159,30,189,203,21,224,136,0,136,65,15,80,53,0,53,24,0,24,31,0,31,204,9,213,58,32,90,1781,679,2460
LGA18250,335,303,638,214,176,390,92,324,416,134,621,755,602,637,1239,653,484,1137,807,505,1312,819,586,1405,950,494,1444,1618,835,2453,1472,163,1635,2602,1087,3689,1756,106,1862,1110,48,1158,2723,98,2821,1702,242,1944,169,234,403,17758,6943,24701
LGA18350,78,109,187,133,116,249,93,341,434,141,990,1131,967,795,1762,1037,536,1573,1150,408,1558,1082,339,1421,1032,237,1269,1569,265,1834,1152,29,1181,898,178,1076,561,7,568,253,4,257,365,0,365,1304,49,1353,237,237,474,12052,4640,16692
LGA18400,70,66,136,85,74,159,62,210,272,102,491,593,712,312,1024,729,252,981,750,259,1009,817,200,1017,876,167,1043,1637,154,1791,1382,29,1411,1069,85,1154,806,11,817,371,3,374,516,3,519,1209,29,1238,279,135,414,11472,2480,13952
LGA18450,420,650,1070,593,722,1315,353,2279,2632,758,5054,5812,4984,2819,7803,4294,1902,6196,3904,1472,5376,3648,1441,5089,3519,1102,4621,6291,1380,7671,5356,244,5600,4161,800,4961,3190,90,3280,1259,32,1291,1775,42,1817,4736,477,5213,911,1107,2018,50152,21613,71765
LGA18500,148,226,374,90,118,208,38,235,273,65,536,601,225,640,865,318,505,823,383,591,974,429,677,1106,484,602,1086,897,917,1814,977,176,1153,1750,1620,3370,1426,170,1596,851,73,924,2641,275,2916,1456,409,1865,186,329,515,12364,8099,20463
LGA18550,243,318,561,450,402,852,311,1549,1860,617,4332,4949,4796,2742,7538,4148,1766,5914,3699,1166,4865,3496,920,4416,3303,584,3887,5122,667,5789,3909,116,4025,2236,279,2515,1478,25,1503,570,11,581,627,9,636,3830,231,4061,887,1072,1959,39722,16189,55911
LGA18710,22,25,47,41,23,64,14,75,89,37,187,224,178,159,337,213,113,326,261,68,329,296,111,407,258,81,339,509,110,619,498,8,506,414,58,472,371,9,380,184,0,184,306,0,306,448,18,466,41,43,84,4091,1088,5179
LGA18750,33,27,60,42,50,92,31,146,177,70,397,467,411,225,636,384,174,558,352,97,449,285,67,352,261,40,301,380,45,425,207,6,213,136,16,152,84,0,84,16,0,16,45,0,45,361,16,377,79,90,169,3177,1396,4573
LGA19399,6,3,9,5,3,8,0,11,11,5,16,21,19,22,41,19,18,37,33,13,46,19,7,26,29,5,34,35,0,35,14,3,17,13,13,26,5,3,8,0,0,0,7,0,7,51,0,51,7,6,13,267,123,390
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
