region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
LGA10650,2356,2356,4712,475,501,976,181,197,378,408,401,809,47,54,101,7,9,16,14,13,27,6,12,18,21,16,37,3,8,11,0,0,0,687,710,1397,38,43,81,18,13,31,1218,1267,2485,214,209,423,3788,3832,7620
LGA10750,81476,83744,165220,6943,7226,14169,30167,30741,60908,367,346,713,556,617,1173,154,137,291,137,144,281,54,53,107,41,36,77,71,89,160,0,0,0,31547,32163,63710,8420,9191,17611,556,478,1034,47466,49058,96524,7484,6454,13938,136426,139256,275682
LGA10800,1782,1798,3580,340,371,711,287,315,602,30,24,54,58,55,113,10,8,18,15,9,24,6,3,9,3,3,6,8,18,26,0,0,0,417,435,852,18,21,39,16,11,27,791,838,1629,113,85,198,2686,2721,5407
LGA10850,2010,1993,4003,395,430,825,479,527,1006,13,16,29,45,46,91,4,10,14,15,13,28,0,3,3,6,3,9,6,5,11,0,0,0,568,623,1191,28,34,62,20,11,31,1011,1098,2109,190,173,363,3211,3264,6475
LGA10900,21395,22826,44221,3303,3496,6799,6543,7227,13770,116,141,257,219,292,511,30,48,78,79,83,162,36,41,77,21,32,53,65,69,134,0,0,0,7109,7933,15042,524,687,1211,120,140,260,11056,12256,23312,1920,1791,3711,34371,36873,71244
LGA10950,851,781,1632,159,155,314,164,188,352,7,9,16,19,24,43,8,10,18,4,5,9,0,4,4,5,0,5,0,0,0,0,0,0,207,240,447,23,24,47,6,5,11,395,424,819,114,103,217,1360,1308,2668
LGA11000,813,760,1573,127,163,290,98,91,189,19,29,48,14,15,29,0,0,0,3,0,3,0,0,0,0,0,0,20,10,30,0,0,0,154,145,299,12,3,15,5,6,11,298,317,615,49,42,91,1160,1119,2279
LGA11050,735,712,1447,126,130,256,148,166,314,6,3,9,8,8,16,4,0,4,0,6,6,4,0,4,0,0,0,38,44,82,0,0,0,208,227,435,8,6,14,4,3,7,346,366,712,47,45,92,1128,1123,2251
LGA11100,10161,10674,20835,1095,1141,2236,3887,3855,7742,70,69,139,94,98,192,16,21,37,24,31,55,9,0,9,8,13,21,34,28,62,0,0,0,4142,4115,8257,1405,1389,2794,78,62,140,6720,6707,13427,1252,1193,2445,18133,18574,36707
LGA11150,684,651,1335,160,167,327,173,199,372,14,15,29,27,16,43,3,3,6,0,3,3,0,0,0,3,7,10,0,4,4,0,0,0,220,247,467,16,18,34,10,3,13,406,435,841,231,194,425,1321,1280,2601
LGA11200,529,534,1063,65,71,136,116,111,227,3,8,11,6,9,15,0,0,0,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,128,132,260,4,9,13,3,7,10,200,219,419,54,48,102,783,801,1584
LGA11250,5660,5944,11604,1118,1231,2349,420,463,883,85,93,178,87,62,149,215,198,413,20,26,46,10,9,19,27,25,52,9,6,15,0,0,0,873,882,1755,66,80,146,37,30,67,2094,2223,4317,749,779,1528,8503,8946,17449
LGA11300,7899,8597,16496,701,781,1482,2674,2882,5556,62,50,112,61,79,140,24,21,45,11,19,30,5,9,14,6,8,14,16,26,42,0,0,0,2859,3094,5953,2374,2283,4657,92,97,189,6026,6255,12281,1110,887,1997,15035,15739,30774
LGA11350,7223,7287,14510,1360,1540,2900,2216,2592,4808,305,361,666,513,551,1064,39,51,90,67,84,151,22,29,51,19,18,37,36,33,69,0,0,0,3217,3719,6936,559,612,1171,101,99,200,5237,5970,11207,1009,840,1849,13469,14097,27566
LGA11400,3993,3960,7953,571,577,1148,991,1035,2026,14,15,29,52,61,113,11,6,17,16,19,35,7,5,12,5,9,14,5,11,16,0,0,0,1101,1161,2262,51,71,122,27,27,54,1750,1836,3586,212,217,429,5955,6013,11968
LGA11450,14773,15312,30085,1941,2126,4067,6874,7252,14126,77,83,160,162,175,337,16,17,33,29,33,62,13,17,30,7,5,12,29,41,70,0,0,0,7207,7623,14830,446,482,928,88,95,183,9682,10326,20008,1061,990,2051,25516,26628,52144
LGA11500,41456,43025,84481,4008,4476,8484,13316,14179,27495,145,158,303,313,334,647,36,43,79,57,72,129,34,21,55,15,12,27,49,40,89,0,0,0,13965,14859,28824,2234,2604,4838,290,245,535,20497,22184,42681,3840,4070,7910,65793,69279,135072
LGA11520,17544,19236,36780,1880,1992,3872,8348,8926,17274,245,239,484,270,286,556,109,93,202,94,111,205,22,23,45,17,14,31,72,87,159,0,0,0,9177,9779,18956,2908,3086,5994,132,141,273,14097,14998,29095,2498,2194,4692,34139,36428,70567
LGA11550,36994,38192,75186,3700,3579,7279,11207,11010,22217,143,135,278,143,149,292,57,46,103,35,50,85,25,10,35,10,8,18,41,41,82,0,0,0,11661,11449,23110,5822,5749,11571,280,236,516,21463,21013,42476,4910,4440,9350,63367,63645,127012
LGA11600,825,711,1536,164,169,333,144,142,286,30,23,53,15,17,32,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,187,376,43,37,80,4,6,10,400,399,799,46,33,79,1271,1143,2414
LGA11700,627,561,1188,45,50,95,144,130,274,23,19,42,11,22,33,19,16,35,6,4,10,0,0,0,5,3,8,0,4,4,0,0,0,208,198,406,12,16,28,3,3,6,268,267,535,97,42,139,992,870,1862
LGA11720,13918,14129,28047,2758,3037,5795,4043,4507,8550,68,54,122,235,233,468,17,22,39,62,59,121,16,22,38,23,23,46,18,19,37,0,0,0,4482,4939,9421,214,198,412,154,149,303,7608,8323,15931,1791,1275,3066,23317,23727,47044
LGA11730,13422,13783,27205,3169,3528,6697,3356,3584,6940,160,180,340,952,1015,1967,44,34,78,81,80,161,30,34,64,38,32,70,46,48,94,0,0,0,4707,5007,9714,188,226,414,126,90,216,8190,8851,17041,1434,1169,2603,23046,23803,46849
LGA11750,1132,1021,2153,406,363,769,290,307,597,38,35,73,69,60,129,10,13,23,17,8,25,11,13,24,4,4,8,3,3,6,0,0,0,442,443,885,73,57,130,9,10,19,930,873,1803,199,162,361,2261,2056,4317
LGA11800,16619,17416,34035,3328,3596,6924,6691,7456,14147,329,342,671,926,996,1922,82,94,176,133,128,261,70,69,139,56,58,114,124,142,266,0,3,3,8411,9288,17699,814,915,1729,195,186,381,12748,13985,26733,1759,1741,3500,31126,33142,64268
LGA11860,535,451,986,36,30,66,85,93,178,22,35,57,13,8,21,6,3,9,3,3,6,3,3,6,5,4,9,0,3,3,0,0,0,137,152,289,4,6,10,3,0,3,180,188,368,38,25,63,753,664,1417
LGA12000,1263,1286,2549,210,247,457,232,265,497,16,13,29,22,21,43,5,9,14,5,3,8,3,0,3,0,4,4,4,6,10,0,0,0,287,321,608,6,6,12,3,3,6,506,577,1083,114,100,214,1883,1963,3846
LGA12050,2787,2823,5610,447,493,940,614,612,1226,31,45,76,57,62,119,6,8,14,13,9,22,4,4,8,4,6,10,182,192,374,0,0,0,911,938,1849,54,69,123,30,34,64,1442,1534,2976,358,225,583,4587,4582,9169
LGA12150,1246,1219,2465,249,280,529,202,201,403,3,5,8,33,36,69,0,4,4,4,0,4,5,0,5,4,0,4,3,4,7,0,0,0,254,250,504,6,14,20,7,6,13,516,550,1066,131,107,238,1893,1876,3769
LGA12200,2120,2195,4315,471,584,1055,374,438,812,25,13,38,40,43,83,6,13,19,9,14,23,3,0,3,4,3,7,37,41,78,0,0,0,498,565,1063,16,24,40,17,8,25,1002,1181,2183,222,186,408,3344,3562,6906
LGA12300,3336,3286,6622,551,567,1118,377,379,756,502,544,1046,57,65,122,12,13,25,11,24,35,5,4,9,10,8,18,11,10,21,0,0,0,985,1047,2032,40,41,81,23,29,52,1599,1684,3283,244,216,460,5179,5186,10365
LGA12350,3552,3614,7166,712,752,1464,841,804,1645,26,25,51,61,63,124,3,3,6,10,11,21,0,0,0,4,4,8,32,30,62,0,0,0,977,940,1917,42,38,80,24,14,38,1755,1744,3499,415,395,810,5722,5753,11475
LGA12500,1995,2091,4086,495,579,1074,271,313,584,108,127,235,31,42,73,9,15,24,9,8,17,8,6,14,5,7,12,4,0,4,0,0,0,445,518,963,37,35,72,22,20,42,999,1152,2151,226,205,431,3220,3448,6668
LGA12600,9353,10013,19366,1661,1903,3564,4348,4982,9330,70,69,139,199,247,446,20,32,52,19,25,44,6,3,9,28,22,50,35,36,71,0,0,0,4725,5416,10141,235,244,479,98,122,220,6719,7685,14404,1036,912,1948,17108,18610,35718
LGA12700,2599,2506,5105,391,404,795,649,708,1357,15,11,26,29,36,65,3,5,8,0,9,9,3,7,10,3,3,6,3,3,6,0,0,0,705,782,1487,22,20,42,12,7,19,1130,1213,2343,199,185,384,3928,3904,7832
LGA12750,9672,9854,19526,1714,1874,3588,2770,3056,5826,218,244,462,182,207,389,34,49,83,67,66,133,39,38,77,26,35,61,586,629,1215,0,0,0,3922,4324,8246,161,200,361,84,70,154,5881,6468,12349,1059,990,2049,16612,17312,33924
LGA12850,57481,59195,116676,4350,4538,8888,14444,14821,29265,153,170,323,183,189,372,47,46,93,35,46,81,3,7,10,15,17,32,21,27,48,0,0,0,14901,15323,30224,4411,5389,9800,383,407,790,24045,25657,49702,4593,4422,9015,86119,89274,175393
LGA12900,2632,2575,5207,717,802,1519,499,566,1065,23,27,50,54,50,104,12,9,21,6,0,6,0,0,0,4,0,4,15,19,34,0,0,0,613,671,1284,31,40,71,16,19,35,1377,1532,2909,213,204,417,4222,4311,8533
LGA12950,1288,1337,2625,263,319,582,218,258,476,6,7,13,16,28,44,4,3,7,0,3,3,3,3,6,0,3,3,5,4,9,0,0,0,252,309,561,15,16,31,7,3,10,537,647,1184,130,136,266,1955,2120,4075
LGA13010,2367,2480,4847,668,733,1401,396,425,821,3,3,6,193,209,402,3,5,8,6,6,12,0,4,4,4,4,8,4,5,9,0,0,0,609,661,1270,28,25,53,28,13,41,1333,1432,2765,338,207,545,4038,4119,8157
LGA13050,1486,1466,2952,278,322,600,359,373,732,4,3,7,33,34,67,0,0,0,6,8,14,0,3,3,3,3,6,4,0,4,0,0,0,409,424,833,14,22,36,5,11,16,706,779,1485,113,92,205,2305,2337,4642
LGA13100,42703,46106,88809,5365,5980,11345,17366,18968,36334,260,293,553,583,687,1270,65,83,148,148,160,308,56,78,134,42,51,93,123,123,246,0,0,0,18643,20443,39086,1853,1938,3791,439,656,1095,26300,29017,55317,4307,4185,8492,73310,79308,152618
LGA13310,7260,7410,14670,1817,1985,3802,1936,2018,3954,65,60,125,115,136,251,28,18,46,33,22,55,10,14,24,14,15,29,244,280,524,0,0,0,2445,2563,5008,184,164,348,61,62,123,4507,4774,9281,1198,640,1838,12965,12824,25789
LGA13320,9254,9624,18878,1563,1738,3301,3524,3760,7284,83,83,166,238,268,506,16,14,30,29,35,64,8,13,21,20,13,33,33,24,57,0,0,0,3951,4210,8161,123,133,256,76,62,138,5713,6143,11856,1056,1020,2076,16023,16787,32810
LGA13340,3078,2885,5963,437,489,926,582,608,1190,153,177,330,56,73,129,10,5,15,7,20,27,3,7,10,7,4,11,8,8,16,0,0,0,826,902,1728,30,40,70,16,10,26,1309,1441,2750,246,235,481,4633,4561,9194
LGA13380,12754,13229,25983,2444,2821,5265,3916,4272,8188,85,83,168,327,362,689,25,26,51,47,63,110,22,22,44,37,39,76,28,44,72,0,0,0,4487,4911,9398,158,215,373,136,133,269,7225,8080,15305,1308,1292,2600,21287,22601,43888
LGA13450,6649,6688,13337,1670,1728,3398,1322,1308,2630,114,116,230,77,73,150,31,30,61,7,13,20,4,3,7,12,12,24,35,45,80,0,0,0,1602,1600,3202,465,479,944,42,39,81,3779,3846,7625,868,726,1594,11296,11260,22556
LGA13500,1198,1164,2362,200,202,402,209,182,391,8,5,13,11,10,21,0,0,0,4,7,11,0,0,0,5,0,5,12,22,34,0,0,0,249,226,475,18,18,36,6,3,9,473,449,922,85,70,155,1756,1683,3439
LGA13550,3282,3186,6468,729,813,1542,920,947,1867,19,21,40,129,154,283,5,3,8,8,4,12,5,9,14,6,6,12,3,0,3,0,0,0,1095,1144,2239,52,37,89,26,20,46,1902,2014,3916,391,398,789,5575,5598,11173
LGA13650,1341,1305,2646,212,221,433,276,300,576,10,12,22,47,52,99,3,3,6,4,3,7,3,0,3,3,3,6,0,0,0,0,0,0,346,373,719,13,18,31,13,7,20,584,619,1203,125,106,231,2050,2030,4080
LGA13660,1587,1544,3131,240,252,492,288,293,581,9,8,17,99,108,207,0,0,0,3,0,3,5,3,8,0,0,0,0,0,0,0,0,0,404,412,816,18,18,36,13,12,25,675,694,1369,81,63,144,2343,2301,4644
LGA13700,1101,1130,2231,171,168,339,231,237,468,19,18,37,19,13,32,3,5,8,4,0,4,3,0,3,6,0,6,20,31,51,0,0,0,305,304,609,7,24,31,9,3,12,492,499,991,79,65,144,1672,1694,3366
LGA13800,17921,18037,35958,2242,2369,4611,6057,6316,12373,129,98,227,266,240,506,58,49,107,53,46,99,18,20,38,38,28,66,46,41,87,0,0,0,6665,6838,13503,320,376,696,109,94,203,9336,9677,19013,1623,1514,3137,28880,29228,58108
LGA13850,918,919,1837,221,238,459,92,95,187,28,34,62,16,8,24,8,5,13,3,0,3,0,0,0,5,3,8,3,3,6,0,0,0,155,148,303,17,15,32,3,3,6,396,404,800,75,62,137,1389,1385,2774
LGA13950,24941,26044,50985,2692,2696,5388,9518,9732,19250,142,124,266,144,142,286,73,59,132,31,33,64,5,8,13,11,5,16,28,25,53,0,0,0,9952,10128,20080,4071,4210,8281,191,161,352,16906,17195,34101,3036,2836,5872,44883,46075,90958
LGA14000,44764,47380,92144,4360,4404,8764,13744,14612,28356,310,321,631,309,370,679,105,111,216,112,112,224,32,40,72,20,18,38,76,99,175,0,0,0,14708,15683,30391,5142,5536,10678,184,199,383,24394,25822,50216,2423,2514,4937,71581,75716,147297
LGA14100,3398,3766,7164,366,364,730,1716,1473,3189,27,15,42,38,29,67,7,11,18,21,22,43,0,0,0,5,4,9,11,13,24,0,0,0,1825,1567,3392,286,282,568,15,18,33,2492,2231,4723,257,298,555,6147,6295,12442
LGA14150,21333,22892,44225,1944,2117,4061,7462,8001,15463,94,86,180,113,107,220,37,41,78,41,40,81,11,7,18,8,8,16,31,40,71,0,0,0,7797,8330,16127,2869,3198,6067,126,104,230,12736,13749,26485,1681,1605,3286,35750,38246,73996
LGA14200,4263,4368,8631,1076,1184,2260,1098,1221,2319,18,19,37,285,301,586,13,11,24,14,12,26,0,12,12,18,15,33,9,3,12,0,0,0,1455,1594,3049,116,125,241,30,15,45,2677,2918,5595,408,307,715,7348,7593,14941
LGA14250,535,469,1004,77,66,143,42,41,83,26,22,48,7,10,17,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,73,151,9,8,17,3,0,3,167,147,314,49,37,86,751,653,1404
LGA14300,1541,1489,3030,269,279,548,342,360,702,22,20,42,26,28,54,6,5,11,0,0,0,0,0,0,5,0,5,6,12,18,0,0,0,407,425,832,18,20,38,8,3,11,702,727,1429,900,129,1029,3143,2345,5488
LGA14350,7961,7961,15922,1447,1638,3085,2022,2113,4135,51,54,105,253,288,541,29,25,54,29,23,52,13,15,28,23,26,49,25,21,46,0,0,0,2445,2565,5010,84,106,190,44,61,105,4020,4370,8390,1227,846,2073,13208,13177,26385
LGA14400,5746,5969,11715,911,903,1814,1832,2044,3876,43,44,87,67,77,144,3,9,12,31,38,69,13,12,25,10,16,26,52,59,111,0,0,0,2051,2299,4350,189,232,421,21,25,46,3172,3459,6631,349,294,643,9267,9722,18989
LGA14450,14910,15776,30686,1259,1395,2654,5553,5778,11331,64,84,148,92,103,195,39,39,78,30,29,59,7,4,11,6,9,15,35,24,59,0,0,0,5826,6070,11896,2229,2389,4618,95,88,183,9409,9942,19351,1191,1203,2394,25510,26921,52431
LGA14500,29518,32239,61757,2278,2438,4716,10627,11831,22458,336,327,663,265,300,565,65,77,142,118,141,259,23,23,46,7,10,17,85,104,189,0,4,4,11526,12817,24343,3963,4447,8410,118,182,300,17885,19884,37769,1896,2119,4015,49299,54242,103541
LGA14550,2778,2708,5486,507,547,1054,420,459,879,32,25,57,258,244,502,7,8,15,13,14,27,5,9,14,10,12,22,4,0,4,0,0,0,749,771,1520,33,56,89,32,19,51,1321,1393,2714,254,227,481,4353,4328,8681
LGA14600,2013,1975,3988,397,446,843,300,324,624,13,20,33,28,23,51,3,0,3,3,4,7,0,0,0,0,0,0,8,4,12,0,0,0,355,375,730,31,35,66,18,18,36,801,874,1675,176,151,327,2990,3000,5990
LGA14650,54847,57316,112163,6202,6673,12875,18381,20034,38415,323,345,668,807,791,1598,94,103,197,193,174,367,62,61,123,75,80,155,149,138,287,0,0,0,20084,21726,41810,1259,1386,2645,391,324,715,27936,30109,58045,3784,3720,7504,86567,91145,177712
LGA14700,7549,8266,15815,943,972,1915,3366,3544,6910,92,102,194,114,125,239,31,22,53,39,33,72,10,9,19,4,0,4,47,46,93,0,0,0,3703,3881,7584,1315,1397,2712,37,65,102,5998,6315,12313,600,626,1226,14147,15207,29354
LGA14750,3007,3005,6012,810,845,1655,724,797,1521,60,45,105,26,44,70,14,12,26,11,14,25,4,5,9,5,4,9,14,13,27,0,0,0,858,934,1792,60,38,98,26,29,55,1754,1846,3600,322,365,687,5083,5216,10299
LGA14800,10372,11752,22124,1599,1799,3398,6062,6930,12992,256,293,549,226,278,504,71,76,147,88,107,195,16,27,43,20,11,31,84,120,204,0,0,0,6823,7842,14665,2028,2328,4356,110,115,225,10560,12084,22644,1585,1546,3131,22517,25382,47899
LGA14850,11213,11714,22927,1784,1971,3755,4114,4485,8599,123,156,279,637,692,1329,41,34,75,60,60,120,25,32,57,58,62,120,26,36,62,0,0,0,5084,5557,10641,335,321,656,111,97,208,7314,7946,15260,1015,945,1960,19542,20605,40147
LGA14870,5919,5838,11757,1129,1182,2311,1420,1493,2913,16,16,32,85,70,155,12,8,20,11,18,29,7,10,17,4,4,8,6,8,14,0,3,3,1561,1630,3191,76,67,143,32,24,56,2798,2903,5701,907,514,1421,9624,9255,18879
LGA14900,50246,51081,101327,4911,5102,10013,16092,16676,32768,354,279,633,520,430,950,105,83,188,119,93,212,53,46,99,108,73,181,65,56,121,5,0,5,17421,17736,35157,3880,4376,8256,315,264,579,26527,27478,54005,5416,5312,10728,82189,83871,166060
LGA14920,2240,2113,4353,429,465,894,529,578,1107,14,13,27,69,60,129,4,8,12,3,10,13,4,7,11,5,0,5,6,3,9,0,0,0,634,679,1313,31,32,63,19,17,36,1113,1193,2306,193,177,370,3546,3483,7029
LGA14950,1007,928,1935,123,141,264,194,181,375,16,19,35,13,12,25,4,3,7,0,0,0,0,3,3,3,6,9,5,6,11,0,0,0,235,230,465,3,9,12,6,4,10,367,384,751,63,59,122,1437,1371,2808
LGA15050,17749,18577,36326,2960,3180,6140,6821,7401,14222,117,156,273,386,419,805,65,74,139,108,90,198,27,29,56,57,49,106,43,49,92,0,0,0,7624,8267,15891,442,458,900,128,102,230,11154,12007,23161,1522,1426,2948,30425,32010,62435
LGA15150,8261,8958,17219,1744,1800,3544,3701,3852,7553,121,125,246,102,130,232,14,25,39,43,39,82,15,11,26,7,5,12,26,38,64,0,0,0,4029,4225,8254,2540,2655,5195,52,65,117,8365,8745,17110,1259,1184,2443,17885,18887,36772
LGA15200,16956,17568,34524,1682,1695,3377,9639,10372,20011,270,287,557,299,309,608,107,107,214,93,103,196,42,42,84,26,31,57,122,157,279,0,0,0,10598,11408,22006,2813,2889,5702,167,144,311,15260,16136,31396,3043,2534,5577,35259,36238,71497
LGA15270,5989,5847,11836,1324,1435,2759,2003,2012,4015,26,26,52,174,196,370,16,17,33,21,18,39,13,20,33,9,11,20,4,9,13,0,0,0,2266,2309,4575,111,140,251,56,43,99,3757,3927,7684,772,556,1328,10518,10330,20848
LGA15300,3584,3405,6989,818,853,1671,791,796,1587,13,21,34,253,247,500,10,14,24,3,11,14,0,4,4,13,10,23,0,0,0,0,0,0,1083,1103,2186,93,85,178,27,21,48,2021,2062,4083,635,558,1193,6240,6025,12265
LGA15350,5560,6681,12241,1400,1591,2991,2302,2607,4909,116,131,247,110,121,231,30,27,57,36,52,88,12,9,21,7,3,10,27,25,52,0,0,0,2640,2975,5615,1428,1574,3002,28,39,67,5496,6179,11675,945,965,1910,12001,13825,25826
