region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
LGA11200,3,21,9,570,18,621,0,4,3,645,4,656,0,0,3,3,0,6,0,0,0,0,0,0,0,3,0,0,0,3,13,18,9,287,5,332,0,0,0,0,0,0,0,0,0,7,0,7,6,4,3,24,0,37,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,118,0,131,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,8,0,76,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,8,3,15,0,48,3,0,0,38,107,148,66,79,36,1799,134,2114,55,42
LGA11250,29,388,202,7764,238,8621,0,0,0,91,13,104,27,3,0,21,3,54,34,3,0,16,0,53,38,15,12,23,0,88,319,324,170,6124,240,7177,48,3,17,9,3,80,3,7,0,30,0,40,62,34,16,730,13,855,34,12,3,45,10,104,7,0,0,5,0,12,48,4,3,12,4,71,52,68,17,1458,34,1629,144,77,11,240,6,478,0,0,0,0,0,0,8,3,0,16,0,27,3,0,0,0,0,3,73,45,23,130,4,275,18,3,0,5,3,29,23,13,12,5,0,53,11,4,6,37,0,58,4,5,0,6,0,15,102,69,48,1185,33,1437,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,13,7,0,0,11,0,18,3,0,0,0,0,3,3,0,0,0,0,3,11,10,0,50,5,76,163,60,28,144,8,403,35,6,11,527,1112,1691,1315,1156,583,18684,1732,23470,1120,733
LGA11300,265,570,373,2586,114,3908,0,4,0,17,0,21,7722,66,119,71,208,8186,323,18,12,50,3,406,58,18,5,34,0,115,1060,377,278,1872,108,3695,376,14,12,7,10,419,89,12,17,19,3,140,165,39,21,168,10,403,824,116,38,245,41,1264,57,3,9,12,0,81,1623,17,18,7,26,1691,390,168,88,1043,38,1727,1963,291,129,588,45,3016,1445,10,9,6,36,1506,1127,178,92,170,35,1602,52,4,4,11,0,71,90,19,19,44,0,172,65,10,5,3,0,83,95,12,20,5,0,132,194,14,16,33,3,260,187,11,12,32,7,249,236,105,74,633,21,1069,67,3,3,4,0,77,29,0,0,0,0,29,35,7,3,0,0,45,169,16,6,15,10,216,99,0,0,4,0,103,408,4,14,0,12,438,22,3,6,27,0,58,3558,200,117,170,105,4150,376,18,37,113,1628,2172,23169,2327,1556,7989,2463,37504,21805,1523
LGA11350,147,1371,902,7753,274,10447,0,4,7,65,0,76,80,26,4,50,0,160,43,12,4,17,3,79,310,87,51,95,8,551,2692,1211,836,7031,294,12064,56,3,22,9,3,93,179,41,19,98,8,345,581,166,108,724,41,1620,83,43,8,72,4,210,59,25,7,12,3,106,86,15,17,12,0,130,567,318,245,3288,115,4533,255,102,38,294,20,709,19,0,3,0,4,26,28,15,5,26,0,74,10,6,3,3,0,22,41,15,17,46,0,119,54,22,12,5,13,106,179,60,39,16,5,299,123,24,19,59,3,228,88,10,14,32,3,147,576,298,225,2178,71,3348,11,3,0,3,4,21,0,0,0,0,0,0,85,28,17,3,3,136,81,4,3,24,3,115,8,12,0,3,0,23,15,0,5,0,0,20,85,20,12,88,4,209,1374,352,260,359,58,2403,92,52,34,398,1526,2102,8007,4345,2936,22763,2470,40521,6294,2614
LGA11400,20,307,229,5432,130,6118,0,0,0,26,7,33,12,4,0,17,3,36,15,3,3,0,0,21,53,21,16,61,5,156,427,238,234,4378,122,5399,15,0,5,4,0,24,8,7,7,32,0,54,71,34,22,328,11,466,0,3,0,10,0,13,7,3,3,3,0,16,16,3,0,0,0,19,83,84,53,1511,22,1753,51,24,8,110,5,198,0,0,0,0,0,0,5,5,0,8,0,18,3,0,0,0,0,3,11,5,0,23,3,42,21,8,3,9,0,41,29,8,10,14,0,61,19,8,9,15,0,51,12,3,3,10,0,28,95,62,53,1066,17,1293,5,0,0,0,0,5,0,0,0,0,0,0,20,3,0,0,0,23,10,3,4,7,0,24,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,42,3,57,118,46,30,86,12,292,21,16,9,266,351,663,1159,901,701,13458,691,16910,965,575
LGA11450,334,2474,1625,18463,409,23305,0,8,4,90,3,105,583,48,39,67,41,778,321,70,36,143,9,579,332,121,79,174,11,717,3757,2049,1415,12771,385,20377,307,29,58,3,7,404,106,34,15,99,0,254,517,176,127,1020,27,1867,240,86,36,194,17,573,128,37,13,35,3,216,444,23,10,12,14,503,850,401,248,3769,92,5360,1379,505,165,1301,64,3414,19,3,3,0,0,25,349,91,34,94,15,583,86,33,5,32,11,167,640,168,94,445,29,1376,126,28,14,19,3,190,202,101,56,37,9,405,277,44,56,118,6,501,115,15,11,36,3,180,992,470,331,2713,76,4582,192,45,20,40,10,307,21,0,0,0,3,24,171,33,31,12,3,250,229,40,34,51,9,363,46,10,4,6,9,75,81,8,8,5,0,102,124,36,22,111,3,296,2735,506,246,506,61,4054,266,80,63,687,1753,2849,15969,7772,4902,43053,3085,74781,13764,4808
LGA11500,1677,4866,3351,35426,1309,46629,10,51,20,518,40,639,2895,71,114,174,85,3339,764,101,60,156,26,1107,587,240,100,317,23,1267,8552,3792,2692,24756,1254,41046,4376,104,303,49,114,4946,393,53,31,214,28,719,1401,365,242,1955,92,4055,829,202,104,369,61,1565,357,60,43,71,8,539,5144,95,65,44,114,5462,1673,760,551,7800,246,11030,1614,509,233,1305,79,3740,125,4,13,0,3,145,1791,332,107,309,91,2630,348,33,24,36,19,460,742,240,136,551,38,1707,1206,131,85,70,80,1572,620,200,127,88,40,1075,940,107,66,229,24,1366,379,37,26,76,6,524,2091,879,627,5417,202,9216,423,41,16,37,14,531,105,0,0,0,0,105,818,70,49,33,31,1001,1228,94,71,88,45,1526,130,36,3,8,12,189,848,14,34,11,25,932,262,68,34,177,18,559,20419,1528,839,1175,825,24786,1795,207,182,1552,6812,10548,64542,15290,10348,83011,11764,184955,57232,9447
LGA11520,536,2149,1503,11024,304,15516,0,3,4,38,0,45,7909,173,212,223,133,8650,404,50,42,103,8,607,299,106,53,108,8,574,3860,1610,1135,8855,243,15703,633,18,63,9,17,740,247,35,24,108,9,423,563,142,103,772,18,1598,1875,287,121,775,50,3108,213,23,21,40,4,301,1677,58,32,33,28,1828,1318,548,323,4823,94,7106,7513,1252,518,2629,249,12161,2426,12,20,9,49,2516,1007,192,86,285,37,1607,103,18,7,16,10,154,393,98,43,160,7,701,167,25,15,3,3,213,422,110,71,25,9,637,372,42,61,86,13,574,278,35,25,56,3,397,998,442,272,2739,58,4509,227,17,25,28,6,303,21,0,0,0,0,21,218,35,25,12,8,298,484,51,31,55,7,628,362,22,15,17,8,424,490,5,23,3,10,531,123,44,24,154,3,348,5455,587,463,545,116,7166,556,84,64,460,4267,5431,41149,8273,5424,34193,5779,94818,37296,5264
LGA11550,2477,2161,1366,8801,508,15313,0,19,5,158,7,189,17395,149,185,153,417,18299,486,38,19,68,11,622,192,63,50,69,7,381,4623,1343,894,6500,604,13964,2174,38,119,16,83,2430,271,34,23,75,9,412,577,155,91,572,37,1432,10510,1036,469,2538,341,14894,263,45,13,26,4,351,3532,42,40,14,76,3704,856,419,270,3222,127,4894,4536,725,299,1408,166,7134,2856,18,29,11,70,2984,11480,1289,589,1164,464,14986,568,69,21,82,17,757,395,99,36,137,11,678,639,52,35,18,42,786,365,71,45,22,11,514,373,37,36,43,12,501,207,15,16,33,6,277,695,311,212,1796,63,3077,324,27,14,27,4,396,10,4,0,0,0,14,128,16,12,11,0,167,702,41,27,53,21,844,584,62,10,32,17,705,4492,22,49,13,118,4694,78,22,19,101,3,223,25939,1198,727,796,720,29380,2826,186,169,595,8099,11875,100553,9806,5889,28554,12075,156877,94099,6760
LGA11600,0,52,46,1094,19,1211,0,0,0,19,0,19,3,0,0,9,0,12,3,0,0,0,0,3,9,0,4,6,0,19,66,47,44,829,33,1019,22,0,4,0,0,26,0,0,0,9,0,9,13,4,3,85,3,108,5,0,0,0,0,5,0,0,0,4,0,4,15,3,0,0,0,18,20,8,11,270,12,321,22,11,6,37,0,76,9,0,0,0,3,12,4,0,3,8,0,15,0,0,0,3,0,3,5,4,0,0,0,9,21,0,0,0,0,21,9,7,3,0,0,19,0,0,0,4,0,4,0,0,0,0,0,0,16,17,8,226,4,271,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,24,8,3,24,3,62,7,3,3,63,72,148,280,167,141,2696,149,3433,240,101
LGA11700,0,33,13,717,27,790,0,0,0,460,3,463,3,4,0,3,0,10,0,0,0,0,0,0,4,0,0,3,0,7,41,15,19,415,14,504,0,0,3,0,0,3,3,0,0,3,0,6,14,3,0,46,0,63,4,0,0,10,0,14,0,0,0,0,0,0,0,3,0,3,3,9,9,7,3,128,0,147,7,6,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,7,0,0,0,3,10,3,7,0,4,0,14,3,0,0,0,0,3,0,4,0,0,0,4,12,3,8,97,0,120,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,32,3,4,16,0,55,3,3,0,26,120,152,153,95,50,1957,170,2425,134,57
LGA11720,106,1346,949,20517,579,23497,0,3,0,155,4,162,119,10,5,71,5,210,22,7,0,20,3,52,176,78,53,180,11,498,1808,1320,924,16771,558,21381,122,11,47,11,7,198,37,10,8,96,0,151,316,115,87,1407,30,1955,27,27,5,71,3,133,37,10,7,9,0,63,71,3,4,9,0,87,297,199,126,3990,96,4708,113,68,18,352,6,557,7,4,3,0,0,14,26,4,3,28,4,65,7,3,3,3,0,16,55,12,7,31,3,108,108,43,16,48,7,222,121,75,38,44,12,290,156,35,18,131,8,348,22,10,6,33,0,71,595,455,304,4117,75,5546,9,0,3,3,0,15,0,0,0,0,0,0,35,5,9,9,0,58,39,8,7,47,0,101,7,0,0,0,0,7,6,0,4,0,0,10,68,50,21,258,9,406,596,169,99,415,20,1299,82,52,47,1306,2723,4210,5190,4132,2821,50132,4163,66438,4283,2557
LGA11730,150,1240,981,19834,540,22745,0,4,0,490,12,506,93,8,8,112,4,225,12,3,0,9,0,24,302,91,53,138,7,591,2127,1258,937,16130,536,20988,107,8,45,7,6,173,48,16,12,117,3,196,276,94,71,1754,32,2227,39,29,5,57,3,133,33,8,0,16,3,60,64,10,7,35,0,116,335,252,167,5037,133,5924,104,84,16,408,9,621,10,0,3,0,0,13,4,0,0,14,0,18,0,3,3,0,0,6,51,18,15,55,0,139,69,26,11,30,0,136,103,58,66,21,3,251,59,26,10,38,3,136,20,13,4,14,0,51,493,377,211,4272,97,5450,3,5,0,3,0,11,0,0,0,0,0,0,47,11,5,8,0,71,36,5,5,39,3,88,6,4,0,3,0,13,14,0,0,0,0,14,66,15,16,139,0,236,554,200,153,422,20,1349,78,53,29,1032,2048,3240,5303,3919,2833,50234,3462,65751,4372,2414
LGA11750,11,76,86,1987,54,2214,0,0,0,107,0,107,14,0,0,12,3,29,3,3,3,3,0,12,20,9,9,14,0,52,103,55,70,1405,33,1666,20,0,3,0,0,23,0,0,0,7,0,7,24,9,3,164,7,207,4,0,3,7,0,14,3,0,0,0,0,3,6,0,0,3,0,9,47,17,17,485,9,575,14,5,7,31,3,60,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,21,0,3,0,0,24,16,5,4,0,0,25,3,4,4,8,0,19,0,0,0,0,0,0,39,26,18,322,6,411,3,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,14,4,0,0,8,0,12,0,0,0,0,0,0,4,0,0,0,0,4,3,3,4,25,0,35,106,6,8,37,5,162,6,0,0,121,327,454,488,222,245,4746,447,6148,389,132
LGA11800,235,2256,1623,23945,721,28780,0,13,4,316,15,348,333,35,40,160,12,580,71,14,0,23,4,112,495,176,89,252,18,1030,4083,2171,1543,19925,768,28490,198,4,64,10,8,284,125,35,20,207,8,395,657,187,130,1910,83,2967,83,55,12,92,5,247,90,22,9,34,3,158,713,44,71,28,31,887,721,453,270,6607,178,8229,424,164,65,727,56,1436,23,0,0,4,0,27,29,11,3,44,4,91,14,0,0,11,0,25,104,37,29,110,5,285,90,38,30,23,3,184,250,126,83,47,12,518,149,40,24,83,4,300,59,27,12,47,3,148,914,548,379,5035,121,6997,20,3,0,3,0,26,0,0,0,0,0,0,160,16,15,12,6,209,68,10,16,74,11,179,15,4,0,0,3,22,26,0,3,0,0,29,146,36,16,176,4,378,2109,411,293,630,89,3532,230,80,44,1121,2906,4381,12634,7016,4887,61656,5081,91274,10687,4269
LGA11860,3,26,28,663,9,729,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,13,0,27,25,23,32,583,13,676,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,44,0,52,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,152,7,167,14,4,3,27,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,9,0,0,0,0,0,0,9,16,9,207,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,10,3,7,7,0,27,3,0,6,42,39,90,100,72,94,1753,71,2090,81,55
LGA12000,3,64,60,1699,46,1872,0,0,0,14,0,14,3,3,0,11,0,17,0,0,0,0,0,0,13,8,4,3,0,28,106,84,70,1396,24,1680,0,0,0,0,0,0,3,0,0,13,0,16,4,6,9,133,4,156,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,7,0,10,20,22,14,549,5,610,3,8,3,33,0,47,0,0,0,0,0,0,3,0,4,11,0,18,0,0,0,0,0,0,3,0,4,3,0,10,3,0,4,0,0,7,5,3,3,3,0,14,4,4,3,8,0,19,0,0,0,0,0,0,31,26,9,370,5,441,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,3,4,0,14,42,13,3,35,0,93,8,0,0,90,173,271,273,241,193,4388,257,5352,225,146
LGA12050,43,296,209,3301,90,3939,0,0,0,16,0,16,31,0,3,34,3,71,13,4,0,0,0,17,107,27,13,27,5,179,566,267,229,2606,87,3755,23,8,7,0,0,38,18,3,4,21,0,46,215,37,27,255,9,543,25,6,3,15,0,49,31,3,0,8,0,42,23,0,3,0,0,26,66,62,48,1078,32,1286,127,34,10,94,3,268,3,0,3,0,0,6,49,19,0,21,3,92,3,0,0,0,0,3,9,3,3,13,0,28,24,12,5,3,3,47,23,15,11,11,0,60,33,4,3,4,5,49,12,3,3,8,0,26,153,60,49,748,13,1023,12,0,3,0,0,15,4,0,0,0,0,4,23,3,3,0,0,29,18,3,0,4,0,25,0,0,0,0,0,0,8,0,0,0,0,8,21,7,3,31,0,62,325,56,38,82,11,512,18,8,7,134,506,673,2026,940,687,8514,770,12937,1723,580
LGA12150,3,20,35,2055,58,2171,0,3,0,64,3,70,5,0,3,15,0,23,0,0,0,0,0,0,9,0,0,8,0,17,43,27,25,1296,64,1455,3,0,0,0,0,3,0,3,0,12,0,15,18,0,3,108,0,129,9,3,3,0,0,15,0,0,3,4,0,7,0,0,0,0,0,0,7,11,8,389,10,425,10,4,0,25,0,39,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,8,3,0,15,7,3,3,5,0,18,4,0,0,0,0,4,10,11,12,282,13,328,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,4,0,10,25,4,4,19,3,55,3,3,3,135,194,338,178,95,110,4430,345,5158,133,61
LGA12200,9,143,80,3026,115,3373,0,0,0,16,3,19,21,3,0,8,0,32,0,0,0,3,0,3,21,7,5,14,0,47,221,150,88,2529,59,3047,9,0,0,0,0,9,3,3,0,13,0,19,23,13,4,212,7,259,3,8,0,3,0,14,3,0,0,0,3,6,3,0,0,3,0,6,35,24,10,935,17,1021,13,5,9,47,0,74,4,0,0,0,0,4,3,3,0,4,0,10,0,0,0,0,0,0,4,7,3,4,0,18,3,0,0,0,0,3,3,3,3,6,0,15,9,3,3,6,0,21,3,0,0,0,0,3,37,30,27,550,9,653,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,3,0,0,0,0,3,15,0,0,0,0,15,9,4,0,27,0,40,70,20,9,54,9,162,10,16,4,194,334,558,546,442,245,7657,556,9446,459,277
LGA12300,13,236,173,4155,114,4691,0,0,0,4,0,4,25,3,4,19,0,51,12,0,0,4,0,16,64,13,19,36,0,132,441,242,198,3665,79,4625,41,3,15,0,0,59,7,0,0,29,0,36,80,25,12,412,8,537,4,3,3,16,0,26,11,3,0,0,0,14,3,3,0,0,0,6,81,63,25,1341,28,1538,50,21,4,105,3,183,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,6,3,0,3,0,12,10,0,0,3,0,13,32,10,11,0,0,53,25,3,0,8,3,39,3,3,3,3,0,12,116,67,42,990,21,1236,3,0,0,0,0,3,0,0,0,0,0,0,9,0,4,3,0,16,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,14,6,3,20,0,43,103,20,21,69,3,216,14,3,5,314,365,701,1186,730,542,11202,624,14284,1011,463
LGA12350,28,228,206,4853,153,5468,0,3,0,125,3,131,22,4,0,15,3,44,9,4,3,8,0,24,51,16,16,18,4,105,357,287,193,4041,120,4998,12,0,3,0,0,15,8,3,0,32,3,46,72,26,21,233,4,356,21,5,0,21,0,47,10,0,0,6,0,16,6,0,0,0,0,6,75,47,28,1334,25,1509,40,24,10,92,3,169,4,0,0,0,0,4,3,3,0,4,0,10,3,0,0,0,0,3,37,12,6,37,0,92,12,4,8,15,3,42,15,8,17,6,0,46,29,3,3,11,0,46,9,0,0,4,0,13,100,68,38,899,8,1113,10,0,3,0,0,13,0,0,0,0,0,0,15,0,0,7,0,22,5,0,0,11,0,16,0,0,0,0,0,0,4,0,0,0,0,4,14,3,3,26,0,46,155,40,21,118,12,346,16,12,3,333,690,1054,1142,800,582,12249,1031,15804,938,494
LGA12500,14,154,83,2820,74,3145,0,0,0,29,0,29,24,0,0,16,0,40,3,0,0,0,0,3,45,15,3,37,3,103,167,149,100,2332,101,2849,0,0,0,0,0,0,6,5,0,13,0,24,28,15,8,211,8,270,12,3,0,14,0,29,0,3,0,0,0,3,25,0,0,3,0,28,42,32,22,704,18,818,57,19,16,85,7,184,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,3,3,0,0,3,0,6,30,3,3,4,6,46,6,3,3,10,0,22,7,3,3,4,0,17,3,0,0,0,0,3,49,46,32,656,18,801,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,5,0,20,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,11,0,32,71,17,3,62,4,157,7,3,3,154,367,534,629,478,283,7183,606,9179,556,291
LGA12600,65,827,544,16901,505,18842,0,12,3,465,29,509,180,18,21,131,4,354,9,3,0,3,0,15,127,64,46,125,3,365,772,708,492,13011,385,15368,94,0,21,0,4,119,30,18,13,116,9,186,101,49,42,1132,15,1339,56,17,7,77,0,157,18,9,0,3,0,30,155,11,8,19,5,198,171,163,95,4377,78,4884,106,67,16,343,11,543,16,0,0,0,0,16,34,19,0,39,11,103,3,0,0,0,0,3,20,20,3,48,0,91,44,22,9,21,3,99,62,37,24,35,7,165,42,17,6,46,3,114,26,0,8,13,0,47,225,205,139,2851,55,3475,3,0,0,0,0,3,18,0,0,0,0,18,41,13,10,4,0,68,11,3,3,44,0,61,5,3,0,3,0,11,23,0,3,0,0,26,21,21,9,68,0,119,519,119,60,256,19,973,53,23,27,903,1549,2555,3050,2468,1609,41034,2695,50856,2600,1494
LGA12700,15,190,147,3480,74,3906,0,0,0,18,0,18,3,0,0,11,0,14,3,0,0,0,0,3,33,16,10,12,0,71,255,214,132,3010,83,3694,6,3,4,3,0,16,0,3,0,20,0,23,46,21,10,347,18,442,4,4,0,4,0,12,3,0,0,4,8,15,0,0,0,0,0,0,38,29,13,874,12,966,18,13,10,47,4,92,0,0,0,0,0,0,3,4,0,3,0,10,3,0,0,0,0,3,7,3,0,7,0,17,3,8,4,4,0,19,8,3,7,6,0,24,10,4,4,19,0,37,9,0,0,6,0,15,77,51,27,662,18,835,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,33,0,45,85,22,23,71,5,206,4,6,7,194,300,511,649,594,401,8840,522,11006,526,369
LGA12750,127,1194,838,11864,351,14374,0,13,4,312,15,344,63,14,7,83,4,171,155,10,9,34,8,216,341,83,52,155,10,641,2653,1154,838,10202,372,15219,72,3,26,6,0,107,77,10,12,85,3,187,489,109,77,910,27,1612,113,19,8,87,3,230,73,22,3,16,0,114,25,6,3,10,0,44,420,231,165,3592,98,4506,258,83,26,286,14,667,3,0,0,3,0,6,9,12,3,10,0,34,16,0,5,0,0,21,91,28,7,31,4,161,46,13,14,19,3,95,119,57,38,28,4,246,124,22,12,43,10,211,45,17,0,18,4,84,615,288,225,2629,76,3833,42,7,0,4,3,56,0,0,0,0,0,0,44,11,7,0,0,62,44,4,6,28,0,82,4,7,0,0,0,11,46,0,0,0,0,46,100,38,16,117,3,274,729,193,93,324,30,1369,84,44,20,590,1765,2503,7027,3692,2514,31486,2807,47526,5928,2237
