region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
101021011,60,592,469,4934,86,6141,0,0,0,20,0,20,39,3,15,43,0,100,66,17,3,16,0,102,148,44,55,76,4,327,1113,471,403,3262,85,5334,9,0,3,0,0,12,19,11,8,37,0,75,200,64,43,401,3,711,37,16,0,20,3,76,44,8,7,4,0,63,16,5,6,0,3,30,185,107,72,1462,32,1858,200,69,16,171,8,464,13,0,0,0,0,13,11,3,4,6,0,24,21,9,3,14,3,50,44,8,7,14,3,76,10,0,3,3,3,19,50,27,22,10,3,112,45,16,9,34,0,104,16,3,14,6,0,39,277,139,104,998,17,1535,24,3,3,3,0,33,0,0,0,0,0,0,44,5,3,0,0,52,27,5,4,20,0,56,0,0,0,0,0,0,8,3,0,0,0,11,31,17,7,65,0,120,428,107,87,161,17,800,36,16,16,140,714,922,3221,1768,1386,11920,984,19279,2604,1053
101021012,79,566,411,4126,74,5256,0,8,4,18,0,30,116,7,9,25,3,160,102,25,10,43,13,193,79,40,21,79,0,219,691,410,345,2928,56,4430,65,3,11,3,0,82,16,4,3,34,0,57,127,59,42,294,9,531,75,19,9,55,3,161,32,11,3,16,3,65,105,7,5,3,0,120,146,102,78,1070,19,1415,255,83,32,223,9,602,5,0,3,0,0,8,21,8,0,11,0,40,241,50,17,51,3,362,42,10,10,29,0,91,34,13,5,6,0,58,65,19,21,7,3,115,76,11,10,32,3,132,25,8,0,9,0,42,201,113,85,772,17,1188,77,17,0,11,0,105,4,0,0,0,0,4,22,3,4,0,0,29,32,7,6,26,0,71,16,0,0,0,4,20,22,0,3,0,0,25,25,5,5,35,0,70,510,106,79,141,8,844,46,3,5,101,324,479,3352,1717,1236,10148,551,17004,2829,1044
101031013,3,52,40,976,36,1107,0,0,0,5,0,5,3,0,0,3,0,6,9,0,0,0,0,9,12,5,3,0,0,20,109,76,51,818,24,1078,0,0,4,0,0,4,3,0,0,0,0,3,23,7,3,73,0,106,3,0,0,6,0,9,7,0,0,0,0,7,3,0,0,0,0,3,18,10,12,199,4,243,0,3,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,5,3,0,0,0,0,3,4,3,0,3,0,10,17,11,7,252,11,298,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,11,34,10,12,5,4,65,3,0,3,60,66,132,263,185,135,2421,145,3149,235,118
101031014,25,188,139,2291,65,2708,0,0,0,12,0,12,29,0,3,29,0,61,11,0,0,3,0,14,82,20,10,18,5,135,350,176,153,1693,70,2442,19,0,8,0,0,27,8,0,4,9,0,21,156,30,21,158,9,374,18,3,3,16,0,40,23,4,0,9,0,36,22,0,3,0,0,25,45,51,31,678,19,824,111,28,14,60,0,213,3,0,3,0,0,6,41,18,0,18,3,80,0,0,0,0,0,0,6,3,3,7,0,19,20,8,4,3,3,38,11,7,8,11,0,37,22,3,3,6,3,37,11,3,3,9,0,26,100,38,37,483,6,664,16,0,3,0,0,19,4,0,0,0,0,4,12,3,3,0,0,18,12,0,0,4,0,16,0,0,0,0,0,0,4,0,0,0,0,4,13,5,3,17,0,38,228,31,16,59,7,341,9,4,3,112,390,518,1411,623,478,5705,580,8797,1215,384
101031015,13,95,65,1060,30,1263,0,0,0,0,0,0,3,0,0,3,0,6,3,7,0,0,0,10,23,3,9,11,0,46,218,90,69,973,20,1370,0,8,3,0,0,11,12,6,0,5,0,23,71,6,10,83,0,170,3,0,0,8,0,11,9,0,0,5,0,14,0,0,0,0,0,0,29,10,21,387,14,461,19,5,0,30,3,57,0,0,0,0,0,0,9,0,0,8,0,17,3,0,0,0,0,3,3,0,0,3,0,6,3,5,3,7,0,18,9,3,7,0,0,19,12,0,3,4,3,22,8,0,0,3,0,11,53,22,14,284,3,376,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,20,97,12,16,18,0,143,6,3,5,29,111,154,623,278,225,2933,184,4243,531,182
101031016,32,261,218,1989,53,2553,0,0,0,0,0,0,19,4,0,17,3,43,10,8,0,3,0,21,48,19,19,27,3,116,388,188,189,1616,59,2440,9,0,3,0,0,12,15,4,3,11,0,33,95,23,21,145,9,293,8,5,0,12,3,28,13,4,3,11,0,31,8,3,0,0,0,11,62,58,27,595,16,758,35,21,8,45,3,112,5,0,0,0,0,5,3,3,0,0,0,6,8,3,0,0,0,11,6,3,3,11,0,23,12,7,0,0,0,19,23,17,21,0,5,66,18,0,10,11,0,39,11,3,4,8,3,29,104,62,51,450,16,683,8,0,0,4,0,12,0,0,0,0,0,0,5,0,0,0,0,5,6,3,3,0,3,15,8,0,0,0,0,8,3,0,0,0,0,3,16,3,7,22,0,48,231,47,39,77,3,397,26,11,5,106,879,1027,1235,760,634,5160,1058,8847,1025,451
101041017,32,212,168,2578,82,3072,0,0,0,44,0,44,26,5,4,29,0,64,45,4,4,7,0,60,66,14,11,27,0,118,565,219,163,2053,77,3077,21,0,4,3,0,28,17,4,0,9,0,30,99,18,15,213,3,348,54,5,0,16,0,75,9,3,3,5,0,20,4,0,0,0,0,4,97,50,29,713,20,909,66,10,8,77,0,161,4,0,0,3,0,7,3,3,0,7,0,13,3,0,0,0,0,3,19,7,4,8,0,38,8,7,0,3,0,18,27,12,12,6,0,57,30,0,5,14,0,49,5,4,0,3,0,12,133,46,52,483,11,725,10,4,0,3,0,17,0,0,0,0,0,0,12,0,0,0,0,12,4,0,0,9,0,13,3,0,0,0,0,3,4,0,0,0,0,4,24,3,0,18,0,45,121,35,16,61,7,240,28,6,5,145,442,626,1539,671,503,6537,642,9892,1285,427
101041018,35,269,194,2537,58,3093,0,4,0,23,0,27,17,6,0,18,0,41,63,0,0,7,7,77,84,19,17,42,0,162,598,247,197,2332,93,3467,22,0,10,3,0,35,20,6,5,30,4,65,95,21,15,191,3,325,32,8,0,30,0,70,25,4,0,3,0,32,5,0,0,0,0,5,79,44,37,771,24,955,93,23,5,87,3,211,0,0,0,0,0,0,0,0,0,3,0,3,7,0,3,0,0,10,20,9,0,6,0,35,3,0,3,5,3,14,26,16,14,3,4,63,26,6,3,15,0,50,13,5,0,0,0,18,143,67,51,618,21,900,9,0,0,0,0,9,0,0,0,0,0,0,12,6,0,0,0,18,19,0,0,3,0,22,0,0,0,0,0,0,7,0,0,0,0,7,24,14,3,26,0,67,201,39,20,55,3,318,25,13,3,137,545,723,1703,826,580,6945,768,10822,1459,499
101041019,24,216,185,3115,76,3616,0,0,0,56,5,61,9,3,3,22,0,37,3,0,0,0,0,3,70,28,18,39,3,158,366,251,186,2538,58,3399,18,0,10,0,0,28,13,0,0,16,0,29,73,20,18,323,0,434,11,0,7,16,0,34,8,0,0,0,0,8,17,0,0,3,0,20,75,56,29,877,22,1059,16,21,4,58,4,103,0,4,0,0,0,4,0,3,0,8,0,11,0,0,0,0,0,0,9,3,3,0,0,15,11,7,0,6,0,24,12,13,15,3,0,43,15,0,0,14,0,29,3,6,0,3,0,12,91,62,34,603,14,804,7,0,0,0,0,7,0,0,0,0,0,0,4,0,3,3,0,10,3,0,0,3,0,6,0,0,0,0,0,0,15,0,0,0,0,15,13,5,0,27,3,48,129,38,35,78,9,289,12,14,15,139,337,517,1027,750,565,7950,531,10823,825,465
101041020,25,321,237,3052,81,3716,0,0,0,18,0,18,5,4,5,19,0,33,6,0,0,0,0,6,114,29,33,41,3,220,622,294,210,2586,107,3819,16,0,0,0,0,16,15,8,0,32,3,58,139,30,33,293,12,507,9,5,4,14,0,32,8,3,0,3,0,14,6,0,4,0,0,10,93,57,42,916,19,1127,45,14,7,54,5,125,3,0,3,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,23,3,3,3,0,32,15,10,7,3,0,35,43,23,9,3,0,78,20,11,3,7,0,41,6,3,0,4,0,13,139,82,53,725,20,1019,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,10,0,0,5,0,15,0,0,0,0,0,0,0,3,0,0,0,3,19,4,9,25,0,57,172,42,22,82,3,321,21,9,9,151,369,559,1597,955,693,8036,622,11903,1304,571
101041021,4,111,90,952,20,1177,0,0,0,19,0,19,0,0,0,3,0,3,15,0,0,4,0,19,24,8,5,17,0,54,183,108,74,773,13,1151,0,3,0,0,0,3,9,0,3,3,0,15,53,5,6,67,3,134,3,0,0,11,0,14,5,3,0,0,0,8,0,0,0,0,0,0,44,18,19,326,3,410,8,6,3,24,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,5,0,0,0,0,5,14,6,4,3,0,27,6,3,0,0,0,9,9,0,0,0,0,9,46,24,23,213,4,310,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,3,0,6,3,7,0,0,0,10,3,0,0,0,0,3,9,0,3,15,4,31,62,20,13,22,3,120,3,0,0,27,151,181,524,322,243,2485,201,3775,446,212
