region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
103021065,3461,8474,116,164,8,14,124,178,172,221,0,0,0,0,3,3,175,224,29,36,0,9,12,17,41,62,5,14,3806,8952,546,0,4352,8952
103021066,1396,3233,30,49,4,6,34,55,56,69,0,0,0,0,5,4,61,73,7,8,0,3,0,5,7,16,0,6,1498,3383,284,0,1782,3383
103021067,3642,9349,178,264,0,0,178,264,150,201,10,13,0,0,5,4,165,218,27,55,3,0,9,25,39,80,4,7,4028,9918,363,0,4391,9918
103021068,1221,3001,8,38,4,4,12,42,18,23,0,0,0,0,4,3,22,26,4,11,0,0,5,18,9,29,3,5,1267,3103,330,0,1597,3103
103021069,2122,5265,16,17,0,0,16,17,82,110,0,0,0,0,3,7,85,117,9,9,4,3,20,56,33,68,0,0,2256,5467,501,0,2757,5467
103031070,4185,9951,387,642,25,46,412,688,154,213,37,55,0,0,0,0,191,268,23,35,0,0,38,73,61,108,9,12,4858,11027,474,0,5332,11027
103031071,2856,7149,11,21,0,0,11,21,33,53,0,0,0,0,4,4,37,57,9,16,3,3,3,12,15,31,3,0,2922,7258,841,0,3763,7258
103031072,3232,8481,298,512,0,0,298,512,230,323,10,7,0,0,3,3,243,333,70,93,0,0,14,29,84,122,5,8,3862,9456,446,0,4308,9456
103031073,1343,3020,9,14,0,0,9,14,12,13,0,0,0,0,0,3,12,16,5,4,4,6,14,26,23,36,0,0,1387,3086,487,0,1874,3086
103031074,3559,8828,7,17,4,6,11,23,48,69,0,0,0,0,0,0,48,69,23,33,8,16,4,8,35,57,0,0,3653,8977,1117,0,4770,8977
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,2419,6231,51,93,3,7,54,100,51,64,0,0,0,0,8,13,59,77,9,10,0,0,11,15,20,25,3,5,2555,6438,380,0,2935,6438
103041077,6238,15639,482,764,26,44,508,808,698,932,20,31,11,14,12,20,741,997,19,20,6,4,42,80,67,104,7,14,7561,17562,795,0,8356,17562
103041078,5196,14569,435,788,34,48,469,836,48,90,5,5,9,13,3,5,65,113,30,43,3,3,0,0,33,46,4,6,5767,15570,474,0,6241,15570
103041079,3772,10208,25,34,12,22,37,56,31,54,0,0,0,0,6,8,37,62,24,39,9,31,17,33,50,103,3,6,3899,10435,532,0,4431,10435
104011080,5976,15110,228,337,148,291,376,628,592,889,18,23,0,3,4,10,614,925,69,89,4,7,27,70,100,166,20,34,7086,16863,678,0,7764,16863
104011081,5336,13696,15,40,13,12,28,52,30,42,0,0,0,0,9,12,39,54,116,203,26,50,16,32,158,285,0,0,5561,14087,977,0,6538,14087
104011082,5327,12643,274,443,117,220,391,663,375,638,60,105,10,20,4,5,449,768,221,340,3,10,38,71,262,421,6,8,6435,14503,1664,0,8099,14503
104021083,2014,5103,42,58,9,13,51,71,34,44,0,0,0,0,12,19,46,63,31,50,19,24,13,30,63,104,0,3,2174,5344,278,0,2452,5344
104021084,4364,11533,475,848,375,717,850,1565,903,1542,70,132,85,145,6,15,1064,1834,178,286,0,0,6,9,184,295,3,4,6465,15231,665,0,7130,15231
104021085,2245,5771,394,675,416,791,810,1466,457,697,133,228,123,205,9,21,722,1151,93,130,0,0,9,17,102,147,6,11,3885,8546,389,0,4274,8546
104021086,1244,3369,0,0,0,0,0,0,3,6,0,0,0,0,4,6,7,12,8,12,0,0,3,5,11,17,0,0,1262,3398,150,0,1412,3398
104021087,1276,2901,11,21,0,0,11,21,16,12,0,0,0,0,0,0,16,12,11,17,0,3,4,5,15,25,3,0,1321,2959,257,0,1578,2959
104021088,2332,6475,44,87,141,318,185,405,67,110,3,0,30,64,9,15,109,189,52,88,0,0,4,12,56,100,4,0,2686,7169,374,0,3060,7169
104021089,5771,15457,636,1074,175,383,811,1457,411,645,23,30,0,0,24,35,458,710,149,216,6,11,27,48,182,275,0,0,7222,17899,697,0,7919,17899
104021090,1579,3889,17,25,33,47,50,72,119,160,22,35,0,0,13,16,154,211,120,177,3,0,4,15,127,192,0,3,1910,4367,282,0,2192,4367
104021091,3687,9573,144,254,73,132,217,386,160,298,4,16,0,0,13,29,177,343,238,372,4,7,5,3,247,382,3,3,4331,10687,660,0,4991,10687
105011092,1306,3470,4,5,0,0,4,5,63,130,0,0,0,0,0,0,63,130,11,25,0,0,6,16,17,41,9,7,1399,3653,344,0,1743,3653
105011093,1537,3903,21,34,0,0,21,34,127,176,0,0,0,0,0,0,127,176,29,44,0,0,9,22,38,66,4,12,1727,4191,476,0,2203,4191
105011094,1527,3784,29,55,4,12,33,67,39,42,0,0,0,0,0,0,39,42,7,11,3,3,7,14,17,28,3,9,1619,3930,436,0,2055,3930
105011095,1815,4495,49,83,3,8,52,91,69,96,0,0,0,0,0,0,69,96,28,32,0,0,15,33,43,65,3,6,1982,4753,435,0,2417,4753
105011096,2231,5494,17,38,0,0,17,38,105,156,0,0,0,0,3,3,108,159,170,259,43,69,30,44,243,372,15,28,2614,6091,958,0,3572,6091
105021097,7018,15955,74,104,0,0,74,104,244,393,0,0,66,143,4,6,314,542,17,36,0,0,8,22,25,58,5,15,7436,16674,1514,0,8950,16674
105021098,847,2174,0,0,0,0,0,0,41,68,0,0,0,0,0,0,41,68,34,63,0,0,21,33,55,96,50,154,993,2492,437,0,1430,2492
105031099,2940,7071,10,14,4,0,14,14,116,153,0,0,0,0,4,8,120,161,20,29,13,32,29,49,62,110,12,32,3148,7388,727,0,3875,7388
105031100,3078,8853,305,561,12,28,317,589,304,438,0,0,0,0,0,3,304,441,30,40,0,0,11,18,41,58,0,0,3740,9941,263,0,4003,9941
105031101,4848,12629,341,538,29,64,370,602,748,1067,21,23,0,0,3,10,772,1100,6,15,0,0,34,74,40,89,3,6,6033,14426,602,0,6635,14426
105031102,2404,6619,111,182,0,0,111,182,110,158,0,0,15,25,0,0,125,183,17,43,0,0,3,5,20,48,0,0,2660,7032,230,0,2890,7032
105031103,1733,4722,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,5,3,7,3,5,9,17,0,4,1748,4743,205,0,1953,4743
105031104,1552,3782,3,4,0,0,3,4,107,203,0,0,0,0,0,0,107,203,17,19,3,3,8,27,28,49,0,0,1690,4038,233,0,1923,4038
105031105,2323,5944,43,77,0,0,43,77,75,102,0,0,0,0,6,11,81,113,15,24,3,3,13,27,31,54,3,9,2481,6197,389,0,2870,6197
105031106,2896,7180,60,106,4,10,64,116,107,134,0,0,0,0,4,0,111,134,14,18,3,3,14,43,31,64,0,0,3102,7494,603,0,3705,7494
106011107,2987,8384,74,196,11,19,85,215,53,89,0,0,0,0,0,5,53,94,8,19,3,11,10,14,21,44,3,8,3149,8745,473,0,3622,8745
106011108,6321,16601,506,853,8,14,514,867,327,498,0,0,0,0,9,31,336,529,20,35,3,7,12,20,35,62,4,22,7210,18081,584,0,7794,18081
106011109,2442,6569,0,8,3,3,3,11,0,0,0,0,0,0,5,10,5,10,10,22,3,9,5,7,18,38,0,0,2468,6628,517,0,2985,6628
106011110,3014,7623,48,66,3,0,51,66,24,34,0,0,0,0,4,8,28,42,12,15,6,9,4,13,22,37,0,0,3115,7768,580,0,3695,7768
106011111,5567,14756,245,477,33,59,278,536,155,234,0,0,0,0,0,4,155,238,3,5,0,3,11,13,14,21,4,5,6018,15556,399,0,6417,15556
106011112,4738,13398,302,617,97,203,399,820,349,558,0,0,0,0,4,9,353,567,78,113,3,4,17,37,98,154,3,9,5591,14948,457,0,6048,14948
106011113,1599,4458,4,11,0,0,4,11,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,5,8,0,0,1608,4477,363,0,1971,4477
106021114,1432,3747,138,249,35,75,173,324,67,110,0,0,0,0,0,0,67,110,75,106,0,0,35,56,110,162,0,0,1782,4343,173,0,1955,4343
106021115,7988,21874,611,1012,153,298,764,1310,815,1336,0,0,0,0,10,15,825,1351,4,5,0,0,34,64,38,69,3,7,9618,24611,629,0,10247,24611
106021116,2133,6065,90,164,3,5,93,169,28,40,0,0,0,0,0,3,28,43,0,0,0,0,6,10,6,10,0,0,2260,6287,147,0,2407,6287
106021117,5890,16497,270,505,65,110,335,615,229,318,0,0,0,0,4,5,233,323,0,0,0,3,6,13,6,16,3,0,6467,17451,468,0,6935,17451
106021118,2727,8164,83,170,30,45,113,215,5,22,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,3,4,2848,8405,127,0,2975,8405
106031119,1675,4456,69,166,115,284,184,450,14,30,3,4,0,0,8,8,25,42,54,78,3,4,10,20,67,102,3,6,1954,5056,461,0,2415,5056
106031120,2316,5646,110,174,61,139,171,313,34,65,0,3,0,0,0,3,34,71,8,21,0,0,11,17,19,38,0,0,2540,6068,401,0,2941,6068
106031121,5116,12352,906,1645,789,1770,1695,3415,506,902,136,224,148,257,9,16,799,1399,86,123,3,4,13,37,102,164,10,21,7722,17351,3691,0,11413,17351
106031122,4199,11553,382,707,125,228,507,935,180,250,0,0,0,0,0,0,180,250,214,291,0,0,0,4,214,295,3,3,5103,13036,307,0,5410,13036
106031123,1587,4971,6,16,0,0,6,16,5,19,0,0,0,0,3,0,8,19,0,0,7,18,0,0,7,18,0,3,1608,5027,110,0,1718,5027
106031124,1688,3563,80,171,80,177,160,348,40,58,23,39,0,0,0,3,63,100,18,29,3,3,5,12,26,44,0,0,1937,4055,1483,0,3420,4055
106031125,4079,11374,24,59,6,3,30,62,40,94,0,0,0,0,8,16,48,110,97,136,3,9,0,0,100,145,3,3,4260,11694,257,0,4517,11694
106041126,3672,9848,120,209,34,66,154,275,297,470,0,0,0,0,0,3,297,473,36,55,0,3,6,13,42,71,21,27,4186,10694,509,0,4695,10694
106041127,1256,3396,55,81,3,10,58,91,20,31,0,0,0,0,3,4,23,35,6,16,0,0,4,11,10,27,0,0,1347,3549,180,0,1527,3549
106041128,1956,5040,72,138,0,0,72,138,163,255,0,3,7,9,3,3,173,270,32,36,0,3,4,6,36,45,0,0,2237,5493,223,0,2460,5493
106041129,2876,7065,31,58,0,3,31,61,18,22,0,0,0,4,6,6,24,32,54,74,0,3,12,20,66,97,7,12,3004,7267,726,0,3730,7267
107011130,8476,22022,230,401,346,862,576,1263,664,1102,243,392,42,63,27,57,976,1614,109,166,3,3,59,118,171,287,9,12,10208,25198,797,0,11005,25198
107011131,7098,19274,320,546,155,336,475,882,462,740,8,10,10,8,6,13,486,771,137,196,0,0,8,19,145,215,0,0,8204,21142,433,0,8637,21142
107011132,2234,6926,63,141,0,0,63,141,25,44,0,0,0,0,3,3,28,47,0,0,0,0,0,0,0,0,0,0,2325,7114,99,0,2424,7114
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,4320,12749,548,1146,163,348,711,1494,136,218,0,0,0,0,8,18,144,236,0,0,0,0,7,16,7,16,5,10,5187,14505,303,0,5490,14505
107021135,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,15
107031136,3790,11882,346,694,73,177,419,871,101,208,0,0,0,0,7,6,108,214,0,5,0,0,16,31,16,36,0,0,4333,13003,219,0,4552,13003
107031137,2024,5746,243,451,110,211,353,662,76,131,0,0,0,0,0,4,76,135,3,7,3,0,3,12,9,19,0,0,2462,6562,127,0,2589,6562
107031138,1894,4954,179,340,315,627,494,967,155,253,142,229,168,226,9,13,474,721,11,14,0,0,31,63,42,77,0,0,2904,6719,657,0,3561,6719
107031139,1889,5198,27,49,43,85,70,134,43,78,3,0,0,0,0,3,46,81,0,0,0,0,0,0,0,0,3,8,2008,5421,256,0,2264,5421
107031140,2220,5980,47,80,52,95,99,175,113,157,12,10,0,0,11,20,136,187,11,33,0,3,8,14,19,50,0,3,2474,6395,798,0,3272,6395
107031141,3651,11275,260,461,236,573,496,1034,195,402,63,108,0,0,3,7,261,517,45,63,0,0,15,42,60,105,0,0,4468,12931,356,0,4824,12931
107031142,2866,8099,253,460,155,348,408,808,188,286,26,32,0,0,0,3,214,321,4,3,0,0,6,18,10,21,0,0,3498,9249,212,0,3710,9249
107031143,6125,16421,429,738,386,702,815,1440,482,744,0,0,0,0,3,3,485,747,235,358,0,0,7,27,242,385,3,3,7670,18996,553,0,8223,18996
107041144,5414,14609,509,911,547,1154,1056,2065,730,1236,72,136,194,365,3,6,999,1743,82,128,0,0,32,67,114,195,3,8,7586,18620,622,0,8208,18620
107041145,3668,9911,591,1107,818,1844,1409,2951,790,1198,160,254,28,44,11,11,989,1507,11,17,0,3,28,52,39,72,7,12,6112,14453,417,0,6529,14453
107041146,5687,16018,329,627,270,587,599,1214,620,1204,28,56,0,0,0,8,648,1268,172,243,0,0,12,20,184,263,9,10,7127,18773,449,0,7576,18773
107041147,2407,7325,106,210,67,151,173,361,21,28,61,135,0,0,6,19,88,182,3,7,0,0,4,7,7,14,0,3,2675,7885,384,0,3059,7885
107041148,3042,8524,152,271,262,568,414,839,185,339,86,156,0,0,4,10,275,505,4,3,0,0,7,11,11,14,3,4,3745,9886,541,0,4286,9886
107041149,3871,10502,426,867,972,2226,1398,3093,1594,2804,2092,3647,2632,4981,74,134,6392,11566,0,0,0,0,57,123,57,123,18,23,11736,25307,1331,0,13067,25307
107041150,4892,13987,523,937,850,1714,1373,2651,393,590,149,218,20,42,13,26,575,876,4,16,0,0,14,27,18,43,3,4,6861,17561,499,0,7360,17561
108011151,1716,4218,21,30,0,0,21,30,0,5,0,0,0,0,0,4,0,9,22,33,4,10,8,14,34,57,4,3,1775,4317,417,0,2192,4317
108011152,3942,9423,758,1287,109,202,867,1489,511,853,120,189,125,222,11,20,767,1284,103,151,0,3,20,33,123,187,3,7,5702,12390,1673,0,7375,12390
108011153,1983,4811,22,50,33,69,55,119,12,16,3,8,0,0,4,10,19,34,92,135,3,7,9,21,104,163,0,6,2161,5133,1421,0,3582,5133
108011154,1393,3119,552,900,166,330,718,1230,128,195,122,206,190,283,8,12,448,696,127,220,0,0,15,34,142,254,3,8,2704,5307,678,0,3382,5307
108021155,4434,11589,312,715,27,48,339,763,213,316,0,0,0,0,3,4,216,320,71,109,0,3,5,5,76,117,3,13,5068,12802,464,0,5532,12802
108021156,3251,7874,68,157,9,22,77,179,62,93,13,20,0,0,4,7,79,120,50,93,18,50,8,12,76,155,0,3,3483,8331,979,0,4462,8331
108021157,1650,3994,28,40,14,19,42,59,104,133,0,0,0,0,0,0,104,133,4,15,3,4,8,11,15,30,0,0,1811,4216,326,0,2137,4216
