region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
101021011,47,54,101,1506,1661,3167,0,0,0,93,82,175,0,0,0,1948,1982,3930,8,11,19,87,70,157,11,7,18,9,8,17,73,75,148,4,0,4,8,10,18,19,28,47,180,155,335,14,20,34,5,9,14,245,258,503,144,154,298,13,10,23,4367,4540,8907,4,7,11,3,3,6,4,9,13,0,0,0,26,47,73,26,47,73,1904,1685,3589,68,31,99,694,618,1312,7117,6994,14111
101021012,46,59,105,1202,1381,2583,0,0,0,63,73,136,23,29,52,2105,2185,4290,3,3,6,267,262,529,22,27,49,16,15,31,47,61,108,0,0,0,15,7,22,53,79,132,171,187,358,15,17,32,7,15,22,216,264,480,80,95,175,7,5,12,4312,4705,9017,43,43,86,40,47,87,8,9,17,3,3,6,25,30,55,28,33,61,1310,1134,2444,56,36,92,342,320,662,6185,6386,12571
101031013,5,4,9,416,450,866,0,0,0,0,7,7,0,0,0,299,314,613,0,0,0,16,12,28,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,10,8,18,91,88,179,4,8,12,0,3,3,29,30,59,17,9,26,0,3,3,893,932,1825,3,3,6,0,0,0,0,0,0,0,0,0,4,10,14,4,10,14,218,182,400,9,5,14,90,61,151,1222,1197,2419
101031014,24,35,59,744,908,1652,3,0,3,74,83,157,0,0,0,1000,1051,2051,0,3,3,31,36,67,16,38,54,4,6,10,47,62,109,3,3,6,0,3,3,36,30,66,77,83,160,6,12,18,4,0,4,91,106,197,56,75,131,0,7,7,2192,2506,4698,10,13,23,10,7,17,3,0,3,0,0,0,8,11,19,8,11,19,661,517,1178,33,21,54,369,255,624,3310,3365,6675
101031015,5,7,12,433,453,886,0,0,0,31,31,62,0,0,0,466,429,895,0,0,0,3,10,13,12,18,30,0,0,0,28,20,48,0,0,0,0,0,0,15,11,26,36,51,87,0,8,8,0,0,0,59,55,114,40,33,73,0,3,3,1123,1122,2245,0,0,0,7,4,11,0,0,0,0,0,0,12,14,26,12,14,26,346,281,627,16,11,27,136,93,229,1645,1532,3177
101031016,29,38,67,732,640,1372,0,0,0,31,28,59,0,0,0,741,711,1452,0,0,0,10,27,37,7,5,12,3,4,7,39,32,71,3,3,6,3,0,3,27,18,45,70,74,144,3,4,7,4,9,13,124,144,268,55,53,108,0,3,3,1852,1755,3607,4,4,8,6,3,9,3,3,6,0,0,0,10,15,25,10,15,25,934,776,1710,77,26,103,652,476,1128,3567,3096,6663
101041017,24,35,59,1025,1157,2182,0,0,0,37,37,74,0,0,0,883,961,1844,3,4,7,55,27,82,24,27,51,0,0,0,31,30,61,0,0,0,3,3,6,22,28,50,131,120,251,25,22,47,3,11,14,132,195,327,64,64,128,0,3,3,2438,2689,5127,0,3,3,8,3,11,0,3,3,3,0,3,9,16,25,12,16,28,741,718,1459,32,27,59,397,358,755,3652,3852,7504
101041018,25,24,49,1043,1245,2288,0,0,0,41,59,100,0,0,0,971,1061,2032,3,0,3,27,25,52,35,48,83,0,3,3,22,36,58,5,0,5,8,0,8,23,27,50,128,167,295,18,24,42,6,3,9,156,223,379,74,87,161,3,4,7,2563,3012,5575,5,3,8,0,4,4,0,0,0,0,4,4,20,22,42,20,26,46,835,752,1587,34,24,58,468,426,894,3950,4271,8221
101041019,26,58,84,1037,1197,2234,0,0,0,38,32,70,0,3,3,876,969,1845,0,0,0,12,11,23,24,34,58,11,9,20,19,16,35,0,0,0,0,0,0,15,27,42,107,121,228,20,35,55,7,16,23,159,205,364,57,71,128,0,3,3,2382,2749,5131,10,8,18,6,7,13,0,3,3,0,4,4,11,11,22,11,15,26,1088,951,2039,38,23,61,334,339,673,3895,4153,8048
101041020,55,88,143,1091,1121,2212,0,0,0,33,46,79,0,0,0,700,703,1403,0,0,0,9,8,17,7,19,26,19,4,23,24,31,55,0,0,0,5,8,13,7,6,13,117,111,228,11,14,25,37,47,84,143,173,316,101,129,230,6,10,16,2310,2430,4740,4,7,11,12,0,12,0,5,5,3,0,3,21,49,70,24,49,73,1490,1311,2801,67,58,125,471,388,859,4433,4336,8769
101041021,6,18,24,330,377,707,0,0,0,10,14,24,0,0,0,309,320,629,0,4,4,4,6,10,6,18,24,0,0,0,12,9,21,0,0,0,0,0,0,3,10,13,44,59,103,3,8,11,0,4,4,57,49,106,15,24,39,0,0,0,793,902,1695,4,0,4,4,0,4,4,0,4,3,3,6,0,4,4,3,7,10,426,353,779,21,14,35,133,142,275,1394,1436,2830
101041022,0,3,3,7,6,13,0,0,0,8,3,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,20,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,8,6,14,0,0,0,0,0,0,28,30,58
101041023,4,8,12,493,537,1030,0,0,0,14,10,24,0,0,0,331,395,726,8,9,17,10,6,16,4,14,18,3,0,3,5,12,17,0,0,0,3,6,9,0,0,0,74,68,142,7,3,10,3,0,3,59,60,119,10,17,27,3,3,6,1027,1140,2167,0,4,4,0,0,0,3,0,3,3,0,3,0,4,4,3,4,7,367,360,727,12,12,24,140,123,263,1556,1651,3207
101041024,11,14,25,443,453,896,0,0,0,11,14,25,0,0,0,299,309,608,0,4,4,6,9,15,8,7,15,3,0,3,13,14,27,0,0,0,0,3,3,7,8,15,58,42,100,13,7,20,3,0,3,63,61,124,23,21,44,5,9,14,955,961,1916,3,0,3,0,3,3,0,3,3,0,0,0,13,20,33,13,20,33,480,377,857,23,14,37,179,155,334,1664,1547,3211
101041025,34,63,97,1221,1473,2694,0,0,0,77,92,169,0,0,0,1036,1011,2047,0,4,4,15,17,32,40,71,111,7,5,12,35,49,84,0,0,0,7,5,12,8,13,21,180,203,383,8,15,23,5,3,8,215,343,558,97,111,208,3,0,3,2954,3415,6369,4,4,8,3,3,6,3,5,8,0,0,0,13,20,33,13,20,33,1252,1111,2363,46,31,77,402,417,819,4711,5069,9780
101041026,25,37,62,970,1052,2022,0,0,0,45,51,96,0,0,0,941,993,1934,4,0,4,13,5,18,8,8,16,3,0,3,16,29,45,0,0,0,9,7,16,35,50,85,156,193,349,8,7,15,9,9,18,126,142,268,66,76,142,3,9,12,2412,2631,5043,6,4,10,9,3,12,0,0,0,4,3,7,10,16,26,14,19,33,1024,870,1894,27,25,52,260,251,511,3777,3840,7617
101041027,49,69,118,1173,1293,2466,0,0,0,49,46,95,0,0,0,769,835,1604,0,3,3,19,13,32,18,21,39,9,9,18,29,42,71,3,0,3,8,3,11,6,6,12,173,194,367,4,8,12,29,24,53,197,244,441,70,85,155,4,4,8,2560,2830,5390,6,0,6,5,8,13,8,8,16,3,0,3,15,29,44,18,29,47,1204,952,2156,43,37,80,411,395,806,4304,4328,8632
102011028,33,53,86,811,909,1720,0,0,0,46,46,92,0,0,0,898,911,1809,18,18,36,16,21,37,19,23,42,4,0,4,16,24,40,4,0,4,28,36,64,32,30,62,75,109,184,4,5,9,4,9,13,149,165,314,108,90,198,3,0,3,2235,2396,4631,3,5,8,3,5,8,7,13,20,4,0,4,4,7,11,8,7,15,884,763,1647,43,24,67,263,263,526,3479,3529,7008
102011029,37,42,79,1361,1508,2869,0,0,0,80,95,175,3,3,6,1366,1434,2800,21,29,50,26,26,52,26,44,70,17,18,35,28,37,65,0,0,0,16,21,37,28,42,70,171,154,325,7,5,12,7,18,25,192,244,436,120,158,278,3,7,10,3472,3843,7315,11,7,18,5,9,14,17,27,44,3,0,3,13,17,30,16,17,33,1110,879,1989,41,35,76,421,348,769,5130,5207,10337
102011030,21,27,48,513,555,1068,0,0,0,50,54,104,0,0,0,513,524,1037,3,3,6,64,56,120,3,4,7,7,6,13,15,9,24,0,0,0,7,14,21,15,15,30,67,60,127,9,0,9,4,7,11,82,87,169,36,43,79,3,4,7,1391,1441,2832,4,4,8,11,16,27,3,3,6,0,0,0,8,18,26,8,18,26,536,442,978,22,10,32,274,191,465,2270,2152,4422
102011031,48,63,111,1668,2121,3789,0,0,0,157,187,344,3,3,6,1557,1870,3427,11,8,19,46,36,82,24,29,53,8,9,17,37,37,74,4,4,8,64,78,142,80,79,159,205,291,496,38,59,97,67,84,151,256,390,646,182,224,406,11,15,26,4418,5524,9942,17,13,30,23,16,39,16,20,36,3,0,3,18,19,37,21,19,40,1205,1075,2280,53,31,84,502,529,1031,6303,7290,13593
102011032,138,196,334,1798,2153,3951,0,0,0,150,166,316,14,23,37,1996,2411,4407,18,18,36,37,61,98,24,35,59,22,22,44,36,48,84,7,10,17,47,55,102,109,157,266,256,310,566,30,37,67,72,83,155,317,429,746,251,305,556,21,17,38,5205,6340,11545,82,67,149,72,53,125,5,22,27,3,0,3,44,50,94,47,50,97,2014,1757,3771,109,56,165,909,949,1858,8581,9490,18071
102011033,30,28,58,827,941,1768,0,0,0,93,93,186,16,13,29,773,867,1640,3,3,6,28,38,66,15,14,29,9,12,21,16,15,31,0,0,0,9,12,21,24,21,45,102,99,201,6,17,23,36,37,73,132,138,270,59,50,109,15,17,32,2163,2387,4550,11,8,19,19,20,39,4,6,10,0,0,0,6,13,19,6,13,19,717,571,1288,33,19,52,216,200,416,3199,3252,6451
102011034,16,43,59,880,1168,2048,0,0,0,73,86,159,0,0,0,911,1057,1968,14,15,29,11,14,25,12,24,36,8,13,21,8,18,26,0,0,0,16,23,39,22,30,52,104,139,243,0,4,4,6,10,16,168,225,393,76,94,170,6,5,11,2315,2925,5240,7,7,14,6,3,9,6,8,14,0,3,3,6,6,12,6,9,15,670,561,1231,28,18,46,218,263,481,3272,3837,7109
102011035,14,36,50,800,864,1664,0,0,0,101,114,215,5,10,15,720,806,1526,17,29,46,27,29,56,11,12,23,0,10,10,12,18,30,0,0,0,22,27,49,57,49,106,100,122,222,9,7,16,18,19,37,138,185,323,110,127,237,7,11,18,2154,2439,4593,7,7,14,7,12,19,0,0,0,0,0,0,12,18,30,12,18,30,696,622,1318,34,17,51,231,186,417,3155,3337,6492
102011036,24,39,63,1040,1126,2166,0,0,0,108,147,255,8,6,14,866,907,1773,13,7,20,24,34,58,17,17,34,27,23,50,20,26,46,5,5,10,11,20,31,49,77,126,104,97,201,7,12,19,35,47,82,211,202,413,125,113,238,12,15,27,2682,2881,5563,15,6,21,3,3,6,3,3,6,0,0,0,14,21,35,14,21,35,937,810,1747,32,28,60,285,266,551,3995,4057,8052
102011037,17,46,63,739,835,1574,0,0,0,70,68,138,3,0,3,734,840,1574,6,4,10,19,22,41,3,4,7,7,5,12,18,21,39,7,3,10,19,23,42,32,46,78,104,129,233,4,6,10,17,17,34,132,157,289,83,87,170,10,3,13,2007,2270,4277,11,8,19,12,9,21,0,9,9,0,0,0,11,9,20,11,9,20,674,558,1232,27,16,43,321,308,629,3080,3233,6313
102011038,21,22,43,951,1021,1972,0,0,0,83,71,154,0,0,0,787,910,1697,4,12,16,19,6,25,7,10,17,7,8,15,18,24,42,0,0,0,22,39,61,26,34,60,102,99,201,6,9,15,8,9,17,165,196,361,88,111,199,4,0,4,2297,2559,4856,3,3,6,0,4,4,8,0,8,0,0,0,0,7,7,0,7,7,677,634,1311,23,18,41,161,199,360,3190,3446,6636
102011039,62,84,146,1496,1678,3174,0,0,0,97,90,187,0,0,0,1626,1759,3385,13,16,29,54,48,102,41,42,83,10,8,18,18,22,40,3,3,6,64,58,122,34,46,80,167,197,364,6,11,17,52,54,106,275,330,605,160,152,312,9,0,9,4125,4514,8639,15,18,33,25,25,50,15,19,34,0,0,0,14,19,33,14,19,33,1335,1183,2518,70,40,110,521,482,1003,6182,6384,12566
102011040,89,157,246,3030,3570,6600,0,0,0,145,187,332,0,0,0,2789,3198,5987,5,12,17,86,80,166,16,31,47,27,36,63,48,52,100,0,0,0,19,20,39,95,94,189,339,349,688,28,50,78,17,23,40,367,485,852,167,210,377,7,8,15,7185,8405,15590,16,13,29,28,19,47,13,16,29,3,3,6,28,54,82,31,57,88,2309,2012,4321,100,86,186,949,1050,1999,10720,11815,22535
102011041,30,37,67,1108,1206,2314,0,0,0,64,61,125,0,0,0,1187,1290,2477,0,5,5,37,37,74,28,31,59,5,3,8,15,19,34,0,0,0,54,64,118,44,41,85,116,142,258,9,7,16,40,39,79,187,230,417,113,141,254,0,0,0,3007,3316,6323,7,7,14,9,10,19,9,7,16,0,0,0,9,14,23,9,14,23,1044,908,1952,28,24,52,340,284,624,4483,4607,9090
102011042,47,106,153,1752,2042,3794,3,0,3,75,96,171,0,0,0,1674,1997,3671,7,17,24,47,47,94,15,37,52,15,10,25,23,28,51,0,0,0,11,24,35,56,73,129,238,270,508,22,35,57,7,12,19,200,222,422,112,137,249,10,12,22,4267,5059,9326,8,8,16,19,19,38,6,6,12,0,0,0,24,34,58,24,34,58,1310,1124,2434,74,51,125,587,503,1090,6342,6910,13252
102011043,38,68,106,1375,1657,3032,0,0,0,131,142,273,25,30,55,1148,1381,2529,10,9,19,41,20,61,23,21,44,17,28,45,26,30,56,4,5,9,32,29,61,72,72,144,155,236,391,24,22,46,15,30,45,255,342,597,142,148,290,9,13,22,3504,4215,7719,16,6,22,45,40,85,0,11,11,0,0,0,21,33,54,21,33,54,1186,1035,2221,54,31,85,438,448,886,5302,5887,11189
102021044,65,82,147,2986,3608,6594,0,0,0,174,178,352,0,0,0,2923,3422,6345,5,10,15,68,70,138,27,43,70,18,28,46,25,32,57,5,3,8,39,59,98,99,104,203,293,405,698,34,37,71,32,44,76,381,565,946,211,287,498,8,16,24,7328,8911,16239,12,7,19,16,12,28,7,8,15,0,0,0,18,30,48,18,30,48,1893,1658,3551,80,59,139,593,599,1192,10012,11366,21378
102021045,20,32,52,1625,1736,3361,0,0,0,81,96,177,0,0,0,1364,1562,2926,3,5,8,21,29,50,30,33,63,14,22,36,17,16,33,3,0,3,19,21,40,36,52,88,123,149,272,25,25,50,22,29,51,173,177,350,98,107,205,5,3,8,3659,4062,7721,4,3,7,26,19,45,0,3,3,3,3,6,12,12,24,15,15,30,1130,987,2117,34,14,48,385,374,759,5273,5509,10782
102021046,31,31,62,1401,1646,3047,0,0,0,72,76,148,0,3,3,1166,1226,2392,0,4,4,28,21,49,27,25,52,9,23,32,23,15,38,0,0,0,11,11,22,15,18,33,131,164,295,18,26,44,5,10,15,147,168,315,33,56,89,10,4,14,3096,3496,6592,0,4,4,7,7,14,4,3,7,0,0,0,11,12,23,11,12,23,882,725,1607,27,27,54,339,265,604,4397,4570,8967
102021047,46,62,108,2170,2378,4548,0,0,0,136,146,282,0,0,0,2008,2241,4249,6,9,15,46,35,81,37,54,91,20,17,37,18,24,42,0,0,0,34,41,75,81,116,197,212,271,483,16,13,29,37,36,73,278,351,629,145,160,305,5,14,19,5249,5906,11155,12,8,20,22,8,30,8,6,14,0,3,3,16,19,35,16,22,38,1520,1348,2868,67,51,118,476,520,996,7416,7931,15347
102021048,49,78,127,2999,3564,6563,4,0,4,174,220,394,0,0,0,2542,2841,5383,6,4,10,67,63,130,65,84,149,46,36,82,26,42,68,3,10,13,29,31,60,81,99,180,321,335,656,33,51,84,27,35,62,334,441,775,181,209,390,16,14,30,6954,8079,15033,11,21,32,36,32,68,3,5,8,0,0,0,40,51,91,40,51,91,1934,1667,3601,76,48,124,773,820,1593,9876,10801,20677
102021049,11,16,27,429,473,902,0,0,0,57,46,103,0,0,0,323,347,670,0,0,0,15,5,20,12,9,21,0,0,0,3,5,8,0,0,0,12,9,21,13,18,31,44,37,81,5,0,5,9,5,14,47,61,108,38,42,80,6,9,15,1013,1066,2079,0,0,0,0,3,3,0,3,3,3,0,3,3,4,7,6,4,10,315,274,589,16,10,26,143,129,272,1504,1505,3009
102021050,23,24,47,1588,1812,3400,0,0,0,67,94,161,0,0,0,1221,1310,2531,6,0,6,11,12,23,24,34,58,8,9,17,13,17,30,0,0,0,11,9,20,19,26,45,182,210,392,19,25,44,14,17,31,203,276,479,84,78,162,3,6,9,3473,3935,7408,3,4,7,8,11,19,4,9,13,0,0,0,7,14,21,7,14,21,964,855,1819,57,22,79,318,333,651,4857,5207,10064
102021051,16,34,50,660,723,1383,0,0,0,50,50,100,0,3,3,488,522,1010,5,5,10,12,12,24,11,9,20,21,17,38,8,9,17,3,0,3,8,19,27,36,17,53,69,76,145,7,9,16,33,19,52,97,121,218,70,83,153,3,3,6,1581,1697,3278,9,8,17,11,14,25,5,5,10,0,0,0,4,9,13,4,9,13,566,512,1078,24,17,41,153,129,282,2369,2425,4794
102021052,18,24,42,861,909,1770,0,0,0,45,60,105,0,0,0,746,784,1530,0,0,0,25,18,43,9,16,25,0,3,3,9,13,22,0,0,0,3,3,6,14,16,30,88,78,166,7,6,13,3,0,3,94,107,201,40,50,90,6,0,6,1950,2063,4013,0,0,0,5,7,12,0,0,0,0,0,0,9,23,32,9,23,32,523,420,943,21,11,32,185,141,326,2711,2689,5400
102021053,52,51,103,1770,2081,3851,3,0,3,71,84,155,3,3,6,2068,2285,4353,3,4,7,69,70,139,18,23,41,12,17,29,19,25,44,3,0,3,17,16,33,39,59,98,210,249,459,18,21,39,14,16,30,220,281,501,127,149,276,3,3,6,4687,5386,10073,16,8,24,28,35,63,5,6,11,3,0,3,19,24,43,22,24,46,1201,1046,2247,61,57,118,661,641,1302,6733,7254,13987
102021054,27,46,73,1275,1509,2784,0,0,0,53,73,126,0,0,0,1237,1338,2575,3,4,7,23,23,46,10,13,23,11,12,23,14,6,20,0,0,0,8,13,21,41,38,79,149,165,314,9,13,22,15,15,30,145,197,342,68,76,144,0,4,4,3061,3499,6560,8,7,15,3,3,6,0,0,0,6,0,6,8,16,24,14,16,30,830,710,1540,28,17,45,376,355,731,4347,4653,9000
102021055,29,31,60,610,679,1289,0,0,0,62,84,146,3,0,3,650,673,1323,3,8,11,29,19,48,13,18,31,11,8,19,18,11,29,6,4,10,3,3,6,27,43,70,56,67,123,12,7,19,28,23,51,70,118,188,42,62,104,7,5,12,1650,1832,3482,37,33,70,16,12,28,0,3,3,0,0,0,13,17,30,13,17,30,527,481,1008,21,9,30,177,145,322,2470,2563,5033
102021056,24,25,49,1696,2015,3711,0,0,0,110,122,232,3,0,3,1783,1946,3729,7,3,10,56,48,104,23,33,56,34,32,66,7,28,35,3,3,6,32,40,72,54,55,109,203,196,399,17,27,44,45,46,91,212,254,466,116,134,250,3,4,7,4404,4986,9390,20,24,44,24,22,46,3,0,3,0,0,0,16,23,39,16,23,39,1060,864,1924,62,21,83,459,459,918,6072,6424,12496
