region_id,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_Country_birth_ns,Tot_P_Tot_Resp
114021285,319,3529,324,5677
114021286,466,4981,521,8102
114021287,454,5830,561,8922
114021288,195,2109,173,3377
114021289,349,3715,395,6163
115011290,1050,8761,814,21350
115011291,841,6885,625,18620
115011292,1303,10804,1114,27457
115011293,1034,7956,1051,24352
115011294,299,2974,229,5825
115011295,1123,8984,828,23759
115011296,556,4330,334,12455
115021297,1071,10232,886,20237
115021298,319,2785,223,5099
115031299,152,1419,401,2641
115031300,1127,13610,1334,21433
115041301,469,5595,444,9013
115041302,869,7695,884,18166
116011303,533,4087,1057,15540
116011304,661,5818,1085,16878
116011305,881,7783,1378,26617
116011306,637,4703,1282,19505
116011307,1077,10923,1267,23958
116011308,862,7166,1256,22513
116021309,574,4303,540,15324
116021310,949,6724,1535,22413
116021311,1060,9245,1044,25815
116021312,537,6082,735,11244
116031313,608,7928,1676,18596
116031314,301,2476,434,8137
116031315,689,5001,1222,19588
116031316,656,7519,1761,16043
116031317,618,5368,1756,21716
116031318,3,7,4,17
116031319,680,5262,1283,19622
117011320,3,4,0,11
117011321,503,3623,622,8886
117011322,688,4132,1611,19862
117011323,385,2763,707,10590
117011324,0,3,0,3
117011325,0,4,0,7
117021326,1123,6773,1857,24607
117021327,1148,7260,1619,18805
117021328,386,2382,697,7199
117031329,440,3086,1473,10054
117031330,815,5520,836,13905
117031331,873,5969,1793,16579
117031332,1328,8346,2210,21519
117031333,768,5887,3031,18047
117031334,606,3450,2875,18734
117031335,758,4929,2345,16567
117031336,646,4391,2225,15356
117031337,390,2424,4585,22764
117031338,636,4743,3006,21089
118011339,940,5492,2464,17889
118011340,1085,5347,2542,19332
118011341,859,4633,2002,15847
118011342,0,0,0,0
118011343,1353,7914,3202,23927
118011344,600,2144,655,10424
118011345,850,5330,1800,14246
118011346,732,3863,997,11713
118011347,482,2816,662,7188
118021348,1318,9012,2178,23669
118021349,1040,6134,2207,26873
118021350,915,7831,2896,21111
118021351,1266,8509,2788,29590
118021352,1483,9026,2237,27738
119011353,713,2223,3382,30830
119011354,716,5319,1511,20071
119011355,0,0,0,0
119011356,343,1785,874,10186
119011357,863,3213,2016,24312
119011358,582,6079,1008,15633
119011359,1149,12588,1201,24213
119011360,544,5427,1020,14875
119011361,551,3261,1605,18951
119021362,563,2852,1532,18620
119021363,560,2396,2141,26820
119021364,904,5502,1260,22519
119021365,451,1422,2706,25203
119021366,518,2022,1856,19207
119021367,459,2889,1113,13058
119031368,431,2352,1059,20160
119031369,920,7659,1116,22267
119031370,418,2746,1067,12757
119031371,650,5079,485,11940
119031372,708,8131,765,17410
119031373,281,1861,992,9456
119031374,800,5879,1099,22600
119041375,505,2926,1169,14674
119041376,811,4771,1848,25113
119041377,486,2984,677,12012
119041378,259,1569,711,9611
119041379,537,3223,857,14841
119041380,477,3082,1118,13117
119041381,482,2520,1879,18329
119041382,646,5409,971,14806
120011383,871,6611,1131,19573
120011384,615,3894,1752,18014
120011385,925,7040,1260,17455
120011386,927,6684,1139,19102
120021387,876,6116,1108,14751
120021388,1556,9955,1598,24424
120021389,762,5348,878,13021
120031390,728,4562,2046,22771
120031391,642,3618,1492,21013
120031392,420,2573,519,9380
120031393,669,4103,1105,16383
120031394,806,5091,1448,15905
120031395,710,4644,1008,13230
120031396,284,1278,1270,12510
120031397,719,4067,2069,26006
121011398,1008,5389,1630,24343
121011399,1007,5383,1008,18117
121011400,1582,10365,1055,24147
121011401,476,2701,632,9270
121011402,1550,9885,1111,24327
121021403,1099,8519,561,17735
121021404,733,6223,404,11393
121021405,1269,8297,1677,29380
121021406,1044,8159,710,18022
121031407,1022,6198,840,18751
121031408,1393,8598,1040,21175
121031409,958,6467,601,15733
121031410,1041,6083,786,18646
121031411,1117,7784,910,18027
121031412,1101,7227,886,17248
121041413,1103,7033,1589,18064
121041414,919,5858,1338,16618
121041415,1677,11242,2186,27450
121041416,856,5938,1729,16712
121041417,420,3105,1120,9510
122011418,1336,8256,932,19181
122011419,1198,7414,1950,20567
122021420,873,6340,573,12193
122021421,651,5140,532,10204
122021422,896,6567,793,12894
122021423,1447,10914,1203,21852
122031424,770,5514,637,13046
122031425,450,3645,320,7212
122031426,1278,8323,1442,22758
122031427,821,4984,482,12286
122031428,1544,10936,931,24081
122031429,1240,8225,1205,19236
122031430,1022,7025,730,15899
122031431,1378,11072,1788,22697
122031432,267,1864,210,3540
123011433,613,7588,532,12134
123011434,874,9407,618,16085
123011435,1356,13826,1042,24026
123021436,912,9988,1385,19150
123021437,693,6631,1102,15753
123021438,996,9495,1833,21005
123021439,0,0,0,0
123021440,689,6140,909,16595
123021441,731,8079,986,15985
123021442,740,6857,1757,20926
123021443,738,6253,1185,17587
123021444,971,9099,1701,20165
123031445,275,3520,316,5404
123031446,393,4443,325,7065
123031447,812,9596,934,15369
123031448,450,5452,418,8567
124011449,280,2833,758,5460
124011450,1159,11382,659,18504
124011451,3,21,0,28
124011452,798,6286,1507,12923
124011453,744,6141,610,11091
124011454,1375,13125,740,21771
124011455,348,3088,536,5933
124021456,0,3,0,6
124031457,778,9042,728,15135
124031458,1010,10013,969,17372
124031459,738,8179,752,13877
124031460,1123,10916,853,20887
124031461,915,9403,1044,16891
124031462,787,8022,1247,17117
124031463,375,3376,343,6513
124031464,588,5890,1068,11812
124031465,291,3063,243,5058
124041466,728,8102,928,13441
124041467,853,9791,922,15456
124041468,305,3482,1077,6849
124051469,280,3164,360,6660
124051470,917,9071,1005,19839
124051471,1108,11038,2141,25563
125011472,572,2037,3318,33122
125011473,380,1930,2223,11307
125011474,639,3024,2192,29985
125011475,0,10,0,10
125021476,868,7004,1102,24616
125021477,815,6336,1306,19216
125021478,617,5031,1017,15761
125031479,474,3432,1306,16644
125031480,295,1825,1121,14408
125031481,499,2402,1939,18248
125031482,976,8157,1200,23467
125031483,541,2727,1905,18335
125031484,650,4428,1654,19020
125031485,844,4615,2227,25783
125031486,0,3,0,6
125031487,0,3,0,11
125041488,584,4681,2078,25815
125041489,687,4358,2147,20273
125041490,365,3123,299,7625
125041491,584,4675,1054,17288
125041492,442,1995,2596,22707
125041493,857,7417,1069,20709
125041494,515,4590,501,10360
126011495,961,7426,849,23583
126011496,1067,8818,612,19418
126021497,788,6146,1111,22993
126021498,779,5643,564,13417
126021499,648,4534,472,9802
126021500,665,4015,1412,18495
126021501,551,4384,688,11971
126021502,1112,8461,1509,26142
126021503,616,4292,1039,17003
127011504,507,4790,1968,16637
127011505,368,3228,946,9880
127011506,266,2651,682,6407
127011507,832,4320,1577,28767
127011508,745,3911,1009,18637
127021509,318,1459,1007,15190
127021510,548,3320,856,18223
127021511,336,1382,2085,23371
127021512,421,2669,1310,15801
127021513,316,1617,1384,19587
127021514,261,1315,453,9440
127021515,288,1183,966,16849
127021516,331,2137,1140,17413
127021517,181,841,357,7754
127021518,164,1222,414,4321
127021519,491,3180,1194,17009
127021520,156,911,503,10626
127021521,0,3,3,27
127031522,473,3370,1314,14701
127031523,553,5804,983,15643
127031524,833,8804,870,19556
127031525,556,3350,3609,28583
127031526,961,5954,1611,25711
128011527,1405,15364,1253,25629
128011528,1674,17374,1664,29186
128011529,917,10364,674,16848
128011530,907,8955,1137,17604
128011531,739,6875,833,15113
128021532,1474,18439,898,27735
128021533,304,4454,266,6460
128021534,541,5089,387,10629
128021535,1112,11923,923,21054
128021536,1248,11810,888,20631
128021537,0,10,0,17
128021538,1026,10466,1296,19363
197979799,9,44,8,119
199999499,512,5475,2883,12918
