region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
109011176,213,40,260,1981,960,98,3039,7463,849,11351
109021177,58,6,64,448,150,16,614,1591,190,2395
109021178,62,40,102,859,384,47,1290,2857,409,4556
109021179,32,16,48,552,178,18,748,1913,313,2974
109031180,122,80,208,811,330,44,1185,2980,427,4592
109031181,98,23,127,986,369,53,1408,3477,391,5276
109031182,162,50,215,1021,435,34,1490,3715,564,5769
109031183,100,28,128,1027,421,38,1486,3545,489,5520
109031184,101,26,127,710,307,39,1056,2848,347,4251
109031185,178,102,286,1275,537,58,1870,5077,724,7671
110011186,371,82,456,3078,1262,192,4532,12141,1522,18195
110011187,71,13,84,675,244,31,950,2200,270,3420
110011188,55,16,71,974,383,36,1393,3033,322,4748
110011189,69,11,80,470,148,18,636,1801,160,2597
110021190,191,28,219,1164,475,65,1704,4710,677,7091
110021191,188,129,320,1705,689,105,2499,5655,823,8977
110021192,59,3,68,792,262,47,1101,2708,279,4088
110021193,122,19,141,865,294,30,1189,3077,295,4561
110021194,126,29,155,853,372,47,1272,3746,493,5511
110031195,117,16,133,1223,420,68,1711,3893,930,6534
110031196,30,0,30,974,329,86,1389,2463,273,4125
110031197,128,25,153,1084,416,74,1574,3377,470,5421
110031198,50,4,54,768,264,40,1072,2322,335,3729
110041199,163,81,244,1317,521,82,1920,4286,687,6893
110041200,37,11,48,785,210,18,1013,2220,289,3522
110041201,147,22,169,1038,384,47,1469,4085,464,6018
110041202,275,72,351,3158,1404,159,4721,9751,1250,15722
110041203,409,103,515,1959,804,93,2856,7076,1111,11043
110041204,24,0,24,897,314,51,1262,2169,349,3780
110041205,250,38,292,2799,1049,136,3984,8907,894,13785
111011206,371,86,460,2766,1354,110,4230,8743,976,13949
111011207,93,27,120,804,461,31,1296,2967,398,4661
111011208,427,77,507,3871,1826,207,5904,12111,1097,19112
111011209,435,60,501,3995,1819,187,6001,11499,1002,18502
111011210,157,91,248,1304,592,84,1980,4298,613,6891
111011211,110,14,124,571,291,28,890,1823,130,2843
111011212,233,69,309,1516,814,89,2419,5811,761,8991
111011213,178,26,207,1988,1174,120,3282,6046,415,9743
111011214,252,49,301,2065,1095,101,3261,6593,572,10426
111021215,316,36,355,1299,673,73,2045,4588,461,7094
111021216,108,16,124,1234,622,62,1918,4091,392,6401
111021217,218,23,245,2209,874,109,3192,5228,460,8880
111021218,507,125,632,1865,933,97,2895,7862,767,11524
111021219,400,71,471,1837,1125,105,3067,7213,778,11058
111021220,123,19,142,1287,714,84,2085,4778,392,7255
111021221,40,4,44,1122,455,63,1640,2842,295,4777
111031222,242,63,311,2628,1204,137,3969,7600,622,12191
111031223,92,32,127,1272,641,60,1973,4151,530,6654
111031224,246,42,291,1657,773,113,2543,6462,833,9838
111031225,343,81,431,2825,1148,163,4136,8230,770,13136
111031226,33,8,41,2298,798,142,3238,4861,363,8462
111031227,421,73,497,2105,849,113,3067,8211,1081,12359
111031228,225,40,272,2123,1001,118,3242,7390,559,11191
111031229,112,29,141,1030,677,65,1772,6563,756,9091
111031230,0,0,0,3,4,0,7,5,0,12
111031231,305,39,347,1163,545,58,1766,6210,694,8670
111031232,163,23,186,740,462,66,1268,3624,390,5282
111031233,494,106,600,2933,1479,171,4583,10012,1003,15598
111031234,467,133,603,1631,780,93,2504,6673,808,9985
111031235,75,23,101,1069,474,81,1624,4343,541,6508
112011236,690,186,879,1962,988,116,3066,9522,1217,13805
112011237,399,38,445,2569,980,133,3682,8297,627,12606
112011238,80,16,99,1008,284,60,1352,2585,298,4235
112011239,117,21,141,1353,461,107,1921,3883,428,6232
112011240,145,36,181,1249,470,88,1807,4825,749,7381
112011241,96,26,125,700,264,41,1005,2795,292,4092
112011242,61,12,76,1383,426,83,1892,3590,286,5768
112011243,120,23,146,1245,416,125,1786,3549,493,5828
112021244,274,93,371,1700,731,82,2513,5895,862,9270
112021245,90,16,106,1032,387,59,1478,3547,427,5452
112021246,307,39,349,1946,832,142,2920,6727,550,10197
112021247,142,27,175,1058,504,65,1627,4017,429,6073
112021248,352,43,398,2225,928,173,3326,8466,889,12681
112021249,97,23,126,2500,1021,161,3682,7274,746,11702
112031250,172,133,305,1720,660,90,2470,5610,859,8939
112031251,327,70,401,1293,470,64,1827,4195,527,6549
112031252,85,12,97,1469,590,107,2166,4945,623,7734
112031253,150,32,185,2192,699,136,3027,5832,617,9476
112031254,587,167,758,2271,988,97,3356,10608,1552,15516
112031255,934,218,1158,3483,1493,200,5176,14770,1781,21727
113011256,303,101,414,2793,1019,96,3908,8507,1572,13987
113011257,120,21,145,2211,709,100,3020,6041,647,9708
113011258,136,38,177,1445,609,64,2118,4631,827,7576
113011259,136,22,161,856,431,50,1337,3026,469,4832
113021260,72,14,86,456,164,30,650,1790,321,2761
113021261,154,35,192,974,364,52,1390,3198,418,5006
113021262,59,15,77,733,272,30,1035,2452,233,3720
113031263,169,29,198,1030,522,65,1617,3909,505,6031
113031264,66,18,89,535,214,28,777,1794,242,2813
113031265,68,27,95,804,316,36,1156,2447,1097,4700
113031266,151,29,183,909,426,49,1384,3315,349,5048
113031267,195,40,239,2577,1142,152,3871,7956,678,12505
113031268,58,10,68,505,172,24,701,2015,165,2881
113031269,390,62,458,3635,1210,180,5025,10051,938,16014
113031270,242,74,319,1540,694,71,2305,6613,786,9704
113031271,192,41,236,2375,846,111,3332,6872,691,10895
114011272,210,47,257,1058,571,64,1693,4820,534,7047
114011273,49,12,64,503,172,27,702,1855,281,2838
114011274,164,28,192,530,288,25,843,2940,370,4153
114011275,0,0,0,0,0,0,0,21,12,33
114011276,89,31,120,460,226,32,718,2185,363,3266
114011277,284,49,337,2335,1019,146,3500,8016,786,12302
114011278,308,113,424,2669,1058,141,3868,8453,2034,14355
114011279,290,72,365,1787,709,93,2589,6731,883,10203
114011280,174,33,207,357,213,21,591,2734,309,3634
114011281,25,0,25,531,214,23,768,1756,188,2712
114011282,365,126,494,1856,772,81,2709,8114,987,11810
114011283,68,15,83,648,293,30,971,2690,245,3906
114021284,440,112,558,1760,789,93,2642,6755,659,10056
114021285,27,0,27,1109,314,61,1484,2473,301,4258
114021286,129,62,191,1188,541,37,1766,4237,551,6554
114021287,200,25,225,1408,552,71,2031,4646,472,7149
114021288,26,3,29,555,251,34,840,1703,165,2708
114021289,119,18,137,901,407,60,1368,3379,322,5069
115011290,297,34,334,4327,1416,156,5899,10137,677,16713
115011291,83,18,104,3314,1226,107,4647,9627,556,14830
115011292,238,54,297,4766,1829,175,6770,14379,1027,22176
115011293,894,294,1194,3978,1290,130,5398,13503,1051,19952
115011294,93,6,102,940,390,43,1373,3192,200,4765
115011295,97,7,110,4995,1244,177,6416,10596,717,17729
115011296,136,16,158,2058,875,95,3028,6965,310,10303
115021297,297,39,351,3324,1339,148,4811,10608,789,16208
115021298,119,18,140,828,397,50,1275,2667,183,4125
115031299,21,9,30,346,147,16,509,1284,339,2132
115031300,171,29,203,3804,1367,212,5383,10318,1150,16851
115041301,66,12,81,1631,623,60,2314,4323,415,7052
115041302,60,12,72,4065,989,165,5219,7164,666,13049
116011303,126,56,182,2738,675,64,3477,7831,1042,12350
116011304,242,59,304,2764,938,85,3787,8619,980,13386
116011305,329,59,391,4593,1440,140,6173,13248,1345,20766
116011306,135,17,152,3124,972,109,4205,9999,1110,15314
116011307,295,44,342,4125,1412,174,5711,12077,1175,18963
116011308,193,39,238,3866,1275,122,5263,11442,1157,17862
116021309,31,8,42,3382,690,99,4171,6639,442,11252
116021310,38,5,47,5276,920,199,6395,8505,1299,16199
116021311,107,3,113,5511,1248,210,6969,11607,849,19425
116021312,106,21,127,1822,703,75,2600,5618,739,8957
116031313,53,15,68,2680,1019,130,3829,8280,1392,13501
116031314,75,9,84,1769,343,42,2154,3483,331,5968
116031315,93,9,105,3748,846,99,4693,8834,966,14493
116031316,64,15,79,2332,900,110,3342,6974,1360,11676
116031317,110,24,137,3538,897,88,4523,10051,1476,16050
116031318,0,0,0,0,0,0,0,15,3,18
116031319,322,63,385,3320,1015,98,4433,9741,1151,15325
117011320,0,0,0,0,3,0,3,8,0,11
117011321,147,17,167,1672,472,74,2218,4235,513,6966
117011322,206,47,259,2967,903,59,3929,11077,1485,16491
117011323,211,33,244,1642,505,49,2196,5857,688,8741
117011324,0,0,0,0,0,0,0,3,0,3
117011325,0,0,0,0,0,0,0,3,0,3
117021326,325,63,391,3520,1140,159,4819,14292,1795,20906
117021327,148,21,176,2592,857,120,3569,11222,1363,16154
117021328,57,15,72,1019,314,31,1364,4150,620,6134
117031329,31,13,44,497,302,20,819,7419,1407,9645
117031330,33,15,48,1655,525,89,2269,9391,757,12417
117031331,105,23,128,1484,703,77,2264,11098,1638,15000
117031332,78,22,103,2121,837,117,3075,14521,1969,19565
117031333,205,142,354,904,629,23,1556,12823,2857,17236
117031334,42,15,57,1516,537,23,2076,12523,2700,17299
117031335,96,48,144,1082,539,42,1663,11625,2226,15514
117031336,196,50,249,825,460,30,1315,11107,2153,14575
117031337,88,37,125,1196,504,18,1718,15515,4501,21734
117031338,153,57,213,2027,718,42,2787,13246,2942,18975
118011339,248,64,312,2398,874,114,3386,9603,2258,15247
118011340,195,52,250,2665,820,149,3634,10643,2257,16534
118011341,402,142,555,2175,672,91,2938,8659,1859,13456
118011342,0,0,0,0,0,0,0,0,0,0
118011343,617,173,805,3023,1496,87,4606,13027,2857,20490
118011344,224,38,268,1764,621,56,2441,5395,615,8451
118011345,94,67,164,1718,692,48,2458,8547,1517,12522
118011346,253,59,318,2066,725,65,2856,5529,923,9308
118011347,223,60,286,1000,437,25,1462,4059,623,6144
118021348,323,68,400,3640,1148,170,4958,12994,1933,19885
118021349,357,52,415,3061,973,82,4116,17526,2073,23715
118021350,422,114,543,3138,1207,119,4464,10215,2754,17433
118021351,585,107,701,4366,1527,157,6050,16287,2489,24826
118021352,622,91,720,4145,1184,185,5514,16105,2007,23626
119011353,337,85,426,4885,1023,75,5983,14968,2658,23609
119011354,439,50,492,2921,1089,84,4094,10430,1296,15820
119011355,0,0,0,0,0,0,0,3,0,3
119011356,133,27,166,1552,553,29,2134,4932,767,7833
119011357,335,151,486,3615,999,100,4714,11950,1635,18299
119011358,424,62,495,2393,898,82,3373,8586,863,12822
119011359,365,55,428,4186,1589,146,5921,12335,1101,19357
119011360,356,111,473,2325,767,68,3160,7875,969,12004
119011361,390,82,479,2786,805,59,3650,9651,1452,14753
119021362,210,81,294,2851,894,35,3780,9780,1395,14955
119021363,304,45,355,4122,1034,59,5215,14928,2056,22199
119021364,438,84,531,3707,1463,78,5248,11916,1238,18402
119021365,205,76,284,4362,668,58,5088,11569,2327,18984
119021366,195,32,234,2803,760,54,3617,9353,1696,14666
119021367,193,123,316,2145,671,36,2852,6445,1020,10317
119031368,355,50,414,3236,927,58,4221,11641,980,16842
119031369,495,87,588,3734,1201,102,5037,12289,998,18324
119031370,308,65,376,1986,647,36,2669,6880,967,10516
119031371,257,44,308,2062,726,65,2853,6368,526,9747
119031372,489,88,583,2780,1219,102,4101,9207,796,14104
119031373,161,31,192,1255,395,33,1683,5215,948,7846
119031374,513,62,582,3697,1084,71,4852,12746,1085,18683
119041375,216,31,256,2036,666,75,2777,8201,1085,12063
119041376,522,68,593,4151,1233,88,5472,13370,1457,20299
119041377,295,50,352,1987,681,48,2716,6347,630,9693
119041378,156,37,199,1639,365,21,2025,5224,711,7960
119041379,209,46,258,2461,719,52,3232,8176,808,12216
119041380,274,60,340,1867,710,45,2622,7350,1052,11024
119041381,381,39,420,2433,748,40,3221,10587,1733,15541
119041382,412,115,534,2275,867,54,3196,8160,970,12326
120011383,326,47,376,3220,1198,90,4508,10470,1006,15984
120011384,195,22,217,2775,638,76,3489,10109,1506,15104
120011385,366,131,503,2828,912,87,3827,9465,1242,14534
120011386,315,84,402,3175,1066,97,4338,10546,1045,15929
120021387,113,32,145,2319,774,95,3188,8268,943,12399
120021388,223,104,327,4250,1064,210,5524,13323,1438,20285
120021389,136,19,158,2317,612,95,3024,6969,741,10734
120031390,621,121,745,3144,752,63,3959,13889,1781,19629
120031391,390,130,533,2927,906,87,3920,12634,1468,18022
120031392,110,15,131,1542,478,87,2107,5150,482,7739
120031393,270,68,341,2616,837,73,3526,8900,1025,13451
120031394,152,53,205,2463,730,135,3328,8689,1203,13220
120031395,316,80,403,2120,607,94,2821,7362,878,11061
120031396,70,19,89,1895,347,36,2278,7047,1185,10510
120031397,518,81,614,3471,1124,78,4673,15527,2043,22243
121011398,512,62,574,4135,907,132,5174,13682,1448,20304
121011399,340,52,395,3296,808,113,4217,9849,842,14908
121011400,538,106,653,4474,1314,186,5974,12434,973,19381
121011401,62,13,75,1449,339,63,1851,5490,554,7895
121011402,494,69,581,4911,1293,204,6408,11394,978,18780
121021403,204,28,235,3449,1102,192,4743,8778,467,13988
121021404,65,20,85,2337,768,137,3242,5134,364,8740
121021405,623,111,741,5464,1328,182,6974,15613,1439,24026
121021406,320,73,398,3360,1152,181,4693,8846,594,14133
121031407,553,151,711,3328,1031,108,4467,9899,836,15202
121031408,483,97,587,4135,1237,166,5538,9915,941,16394
121031409,279,44,331,3045,891,145,4081,7664,485,12230
121031410,400,73,483,3257,1308,130,4695,9602,714,15011
121031411,785,98,890,3174,1119,157,4450,9230,711,14391
121031412,358,120,485,3013,1164,94,4271,8730,780,13781
121041413,230,60,296,2664,914,88,3666,10347,1390,15403
121041414,144,40,189,2031,821,65,2917,10675,1208,14800
121041415,688,135,838,4557,1493,182,6232,14273,1927,22432
121041416,348,103,457,1663,845,47,2555,11090,1595,15240
121041417,103,20,123,919,509,33,1461,6117,1044,8622
122011418,342,47,398,4006,1075,196,5277,8497,794,14568
122011419,329,124,456,2997,1149,113,4259,11639,1767,17665
122021420,273,58,331,2162,891,108,3161,6021,568,9750
122021421,297,46,348,1816,818,88,2722,5051,497,8270
122021422,147,39,189,2310,859,143,3312,6325,711,10348
122021423,506,136,651,4119,1441,215,5775,10492,1093,17360
122031424,310,48,369,2400,797,100,3297,6459,597,10353
122031425,163,28,198,1407,529,64,2000,3360,298,5658
122031426,251,59,316,3845,1135,157,5137,12412,1335,18884
122031427,267,37,307,2516,772,112,3400,5514,498,9412
122031428,532,80,615,4645,1798,256,6699,11229,781,18709
122031429,314,59,379,3470,1006,170,4646,9943,1017,15606
122031430,388,94,482,3238,851,152,4241,7486,680,12407
122031431,1005,140,1150,3925,1424,148,5497,11911,1185,18593
122031432,18,42,60,611,250,39,900,1712,190,2802
123011433,466,51,517,2031,892,105,3028,6232,502,9762
123011434,87,17,104,3363,1013,161,4537,6917,539,11993
123011435,61,16,80,5435,1308,247,6990,9670,808,17468
123021436,86,21,107,3181,1336,147,4664,8634,1169,14467
123021437,179,42,221,2430,994,107,3531,8078,998,12607
123021438,74,9,86,3493,1190,141,4824,9706,1351,15881
123021439,0,0,0,0,0,0,0,0,0,0
123021440,141,34,175,2570,983,89,3642,8939,831,13412
123021441,112,25,143,2516,1165,136,3817,8169,824,12810
123021442,107,250,360,3339,1035,89,4463,10370,1576,16409
123021443,83,30,113,2928,945,76,3949,8743,996,13688
123021444,152,18,173,3187,1287,133,4607,9768,1356,15731
123031445,43,7,53,978,334,52,1364,2497,265,4126
123031446,71,3,74,1296,460,63,1819,3395,294,5508
123031447,180,49,232,2735,956,125,3816,7218,835,11869
123031448,61,4,65,1484,596,73,2153,4075,404,6632
124011449,80,21,101,720,303,70,1093,2821,601,4515
124011450,177,41,218,3316,1515,244,5075,9035,557,14667
124011451,0,0,0,3,3,0,6,7,0,13
124011452,271,95,375,1773,770,129,2672,6983,1146,10801
124011453,96,19,115,2047,695,152,2894,5292,492,8678
124011454,439,124,573,3832,1719,260,5811,10826,726,17363
124011455,145,21,166,857,373,53,1283,3177,428,4888
124021456,0,0,0,0,0,0,0,6,0,6
124031457,92,17,112,2664,1210,149,4023,7289,682,11994
124031458,59,7,72,3255,1050,167,4472,7878,788,13138
124031459,176,32,214,2434,1107,139,3680,6608,754,11042
124031460,65,13,78,4591,1132,209,5932,8849,639,15420
124031461,175,38,216,2756,1411,129,4296,8341,877,13514
124031462,127,43,170,2987,1003,128,4118,8155,1047,13320
124031463,50,15,65,1035,480,47,1562,3310,337,5209
124031464,344,106,453,1684,727,56,2467,6315,1009,9791
124031465,29,9,38,949,263,51,1263,2337,249,3849
124041466,337,44,388,2136,962,93,3191,6969,755,10915
124041467,133,30,163,2971,972,145,4088,7035,687,11810
124041468,30,3,33,1038,394,69,1501,2951,976,5428
124051469,24,0,24,1184,338,56,1578,3303,277,5158
124051470,77,11,88,3412,1192,139,4743,10062,799,15604
124051471,217,117,334,3874,1505,191,5570,12547,1999,20116
125011472,313,49,369,4820,968,63,5851,17131,3012,25994
125011473,35,5,43,1810,358,44,2212,5097,2054,9363
125011474,390,68,461,4348,1195,89,5632,16745,2050,24427
125011475,0,0,0,3,0,0,3,3,0,6
125021476,305,166,474,4304,1539,149,5992,12979,1088,20059
125021477,297,56,359,3349,926,111,4386,9981,1024,15391
125021478,175,43,222,2565,810,96,3471,8386,994,12851
125031479,311,66,380,2417,708,59,3184,8754,1244,13182
125031480,324,27,355,2013,570,29,2612,7594,974,11180
125031481,161,35,199,2612,716,50,3378,9373,1584,14335
125031482,191,70,264,4085,1640,113,5838,11705,1090,18633
125031483,226,58,293,2645,749,58,3452,8856,1537,13845
125031484,276,124,400,2904,866,66,3836,9642,1389,14867
125031485,295,71,366,3975,1049,91,5115,13322,1977,20414
125031486,0,0,0,0,0,0,0,6,0,6
125031487,0,0,0,0,0,0,0,6,0,6
125041488,349,157,515,4665,1062,97,5824,12710,1907,20441
