region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
127031523,37,2167,628,360,1636,1.1,1507,3.0
127031524,31,2231,795,350,2012,1.1,1901,3.1
127031525,33,1575,379,270,991,1.3,886,2.7
127031526,32,2167,493,285,1373,1.2,1261,3.3
128011527,39,2570,714,370,2017,1.1,1569,2.6
128011528,38,2400,808,360,2006,1.1,1528,2.3
128011529,39,2550,731,390,2114,1.1,1804,2.8
128011530,39,2340,647,370,1700,1.1,1372,2.5
128011531,44,2514,633,390,1811,1.1,1473,2.6
128021532,37,2400,705,380,1986,1.1,1806,3.0
128021533,39,2300,616,380,1901,1.1,1603,2.8
128021534,40,2300,721,550,2381,1.0,2341,3.3
128021535,37,2383,733,405,2246,1.1,2096,3.2
128021536,39,2600,735,350,2248,1.1,1961,2.9
128021537,27,0,483,0,0,1.0,100,1.0
128021538,37,2200,723,357,1787,1.1,1393,2.3
197979799,63,0,481,0,0,0,0,0
199999499,37,0,349,0,0,0,0,0
