region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
113021261,354,245,147,67,2422
113021262,317,217,113,15,1738
113031263,559,402,236,74,2953
113031264,221,141,62,31,1262
113031265,386,216,86,42,2627
113031266,379,253,149,48,2189
113031267,1221,608,327,106,6952
113031268,134,87,77,28,1422
113031269,1124,557,372,169,8559
113031270,682,382,287,134,5169
113031271,957,442,224,72,5397
114011272,939,732,388,128,4331
114011273,281,262,151,28,1597
114011274,418,375,233,86,2242
114011275,6,3,0,0,22
114011276,474,323,174,61,2076
114011277,1255,789,438,133,6932
114011278,1036,678,465,194,7728
114011279,903,778,515,190,5167
114011280,362,366,262,85,1795
114011281,371,197,64,11,1594
114011282,1153,1043,724,277,6325
114011283,581,388,163,46,2288
114021284,1256,1134,699,289,6336
114021285,341,234,75,6,2328
114021286,724,509,323,105,3811
114021287,706,516,312,117,3986
114021288,375,267,84,10,1690
114021289,748,580,232,77,3184
115011290,1450,1013,396,154,10906
115011291,1754,715,220,47,9242
115011292,2589,1377,515,134,14429
115011293,2171,1017,756,733,12945
115011294,594,299,178,46,2953
115011295,1568,568,187,36,11013
115011296,1619,595,152,68,6729
115021297,1893,1071,422,194,9775
115021298,504,294,130,78,2585
115031299,250,204,67,21,1372
115031300,1687,831,270,84,9830
115041301,633,332,108,33,3887
115041302,1031,460,113,27,8202
116011303,703,387,226,69,7098
116011304,988,407,249,109,6653
116011305,1226,713,483,170,10727
116011306,1237,435,173,43,8056
116011307,1620,714,439,141,10510
116011308,1288,688,295,71,9749
116021309,813,283,67,15,6901
116021310,834,276,93,20,10897
116021311,1283,397,117,28,11636
116021312,594,315,129,33,4212
116031313,706,414,151,23,4971
116031314,320,89,54,31,3094
116031315,869,240,93,28,7289
116031316,586,439,170,24,4533
116031317,858,460,228,38,7417
116031318,0,0,0,0,13
116031319,1022,415,220,142,7827
117011320,0,3,0,0,3
117011321,435,272,178,90,4019
117011322,925,625,324,83,9170
117011323,677,378,215,98,4742
117011324,0,0,0,0,0
117011325,0,0,0,0,3
117021326,1215,572,337,137,12455
117021327,1124,479,182,57,11389
117021328,373,133,81,32,3795
117031329,644,288,129,22,7621
117031330,657,221,89,23,9348
117031331,1269,604,233,57,10930
117031332,1044,377,157,37,13961
117031333,1419,739,409,261,13432
117031334,929,401,143,16,12919
117031335,930,501,298,74,11070
117031336,746,378,212,147,11113
117031337,1158,611,240,71,16000
117031338,1045,638,338,95,12811
118011339,1172,665,344,149,11593
118011340,1006,541,286,136,12641
118011341,1128,698,465,295,9900
118011342,0,0,0,0,0
118011343,2237,1405,827,464,15354
118011344,891,493,290,143,6035
118011345,1133,727,222,111,9948
118011346,1069,642,388,172,6460
118011347,685,509,258,150,4695
118021348,1614,814,456,181,14513
118021349,1262,730,448,185,14442
118021350,1555,888,533,278,10369
118021351,1855,1056,659,272,15854
118021352,1677,900,580,323,17115
119011353,1163,575,319,154,11629
119011354,999,661,362,158,7237
119011355,0,0,0,0,3
119011356,444,258,142,53,3657
119011357,909,488,374,252,8162
119011358,914,569,478,253,6951
119011359,1556,901,553,170,10741
119011360,740,387,365,215,6305
119011361,834,444,365,189,6750
119021362,772,445,318,131,7411
119021363,1019,562,352,107,11479
119021364,1181,674,465,182,9651
119021365,733,411,267,128,10324
119021366,656,347,202,77,6533
119021367,565,373,320,182,5346
119031368,871,472,282,131,9339
119031369,1371,663,438,219,11101
119031370,733,430,321,154,5788
119031371,1002,516,305,119,6186
119031372,1256,853,641,214,8023
119031373,525,320,241,71,4000
119031374,1448,753,474,274,11285
119041375,664,378,187,76,6713
119041376,1239,632,438,245,11374
119041377,679,417,266,143,5268
119041378,413,244,201,63,5081
119041379,911,468,239,91,7317
119041380,795,480,319,124,6275
119041381,762,404,216,101,9290
119041382,1031,636,491,229,7032
120011383,1499,819,385,155,10001
120011384,901,378,190,60,10328
120011385,1391,726,502,246,9904
120011386,1288,685,411,163,10214
120021387,1581,798,248,63,9511
120021388,1733,715,346,157,14596
120021389,989,388,184,85,7817
120031390,1361,625,501,360,13124
120031391,1150,572,415,273,11091
120031392,631,251,157,44,4546
120031393,1038,519,378,192,7741
120031394,918,363,171,91,8764
120031395,965,377,264,173,7316
120031396,544,243,133,33,6989
120031397,1696,945,604,256,14379
121011398,1533,790,513,280,14144
121011399,1401,718,408,216,10836
121011400,2279,1279,656,327,13985
121011401,562,264,104,29,6148
121011402,2168,1127,699,302,13199
121021403,1545,714,323,102,9085
121021404,999,522,189,42,5721
121021405,1905,1111,633,378,16594
121021406,1569,1042,479,200,9635
121031407,1810,1128,667,433,10586
121031408,2005,1156,689,330,11746
121031409,1556,795,468,189,8575
121031410,1746,1318,785,269,10254
121031411,1639,1189,914,514,10065
121031412,1686,1060,670,282,9652
121041413,1634,1009,431,151,11970
121041414,1308,738,354,118,11690
121041415,2667,1744,863,480,16772
121041416,1425,951,466,291,12107
121041417,875,600,194,70,6899
122011418,1476,935,476,182,10100
122011419,1435,948,526,285,13498
122021420,1380,837,428,174,6506
122021421,1057,736,379,204,5469
122021422,1379,818,306,99,7114
122021423,1799,1046,621,363,11262
122031424,822,597,389,137,6001
122031425,536,349,204,76,3458
122031426,1301,685,386,138,12491
122031427,832,741,486,147,6239
122031428,1910,1498,709,358,12057
122031429,1115,576,322,203,10785
122031430,1053,576,403,216,8056
122031431,1624,1000,713,755,12408
122031432,328,213,74,48,1777
123011433,941,464,307,168,5567
123011434,896,386,172,39,6598
123011435,900,355,132,22,9456
123021436,993,552,209,35,6729
123021437,926,462,282,85,6444
123021438,1113,332,119,30,7629
123021439,0,0,0,0,0
123021440,1076,434,197,66,7088
123021441,1291,596,198,71,6569
123021442,1188,555,332,272,8499
123021443,989,356,121,54,6676
123021444,1279,453,139,40,7733
123031445,335,197,93,20,2199
123031446,522,253,91,14,3067
123031447,993,501,280,119,6410
123031448,676,259,89,22,3673
124011449,633,475,201,48,3041
124011450,1977,962,373,112,9721
124011451,3,3,3,0,18
124011452,1568,892,451,204,7092
124011453,1109,487,227,56,5642
124011454,2124,969,550,286,10944
124011455,730,489,250,69,3194
124021456,0,0,0,0,6
124031457,996,366,142,45,5734
124031458,843,320,125,19,6545
124031459,1097,607,228,83,6138
124031460,958,322,107,40,8389
124031461,1188,524,251,74,6851
124031462,836,384,192,75,6765
124031463,454,260,85,30,2705
124031464,594,377,331,201,5106
124031465,277,104,46,13,1997
124041466,798,510,320,199,5937
124041467,719,322,156,56,5979
124041468,379,172,52,7,2951
124051469,335,77,26,4,2527
124051470,1195,318,103,31,7560
124051471,1220,760,371,161,9072
125011472,1017,478,287,108,12434
125011473,619,240,53,22,7034
125011474,1344,622,365,121,12404
125011475,0,0,0,0,6
125021476,1990,1316,757,280,12662
125021477,1071,586,381,146,8686
125021478,1047,646,373,99,7839
125031479,727,372,368,156,5891
125031480,568,313,245,83,4418
125031481,739,307,191,81,7367
125031482,1382,825,308,92,9741
125031483,650,371,234,110,6090
125031484,780,425,378,191,7302
125031485,1075,548,365,133,10673
125031486,3,0,0,0,3
125031487,0,0,0,0,3
125041488,1171,601,422,224,12682
125041489,952,437,286,172,11031
125041490,714,468,132,52,3925
125041491,882,432,251,119,9638
125041492,694,324,195,74,13489
125041493,1239,804,531,238,9628
125041494,739,593,224,108,5062
126011495,2132,1077,629,217,13258
126011496,1979,1160,678,329,10867
126021497,1860,958,544,219,12378
126021498,1051,547,315,141,7193
126021499,930,536,383,356,5220
126021500,1062,601,474,379,10982
126021501,862,485,374,125,5929
126021502,1623,891,699,367,13381
126021503,1015,507,251,121,9844
127011504,555,426,244,51,4859
127011505,525,271,124,38,3577
127011506,447,249,105,24,2600
127011507,1201,397,119,26,10104
127011508,622,191,43,14,7043
127021509,604,220,92,13,4699
127021510,1090,397,173,58,6776
127021511,796,437,284,186,6646
127021512,581,362,259,54,4738
127021513,546,336,254,127,5564
127021514,414,172,57,8,3218
127021515,605,335,242,67,5255
127021516,653,437,199,35,5303
127021517,419,223,66,6,2628
127021518,242,112,86,22,1719
127021519,771,463,278,48,5946
127021520,531,239,75,17,3360
127021521,6,0,0,0,9
127031522,777,351,191,44,6015
127031523,1057,558,212,92,6720
127031524,841,334,192,60,8671
127031525,1348,741,404,138,11788
127031526,935,458,231,64,9189
128011527,1982,1042,818,276,12634
128011528,2410,1258,791,340,15838
128011529,1350,788,464,135,8589
128011530,1101,714,664,279,8697
128011531,1120,935,647,252,7366
128021532,2171,1230,462,97,13225
128021533,480,275,187,119,3122
128021534,1113,310,124,40,5218
128021535,1754,601,244,97,9803
128021536,1773,942,437,162,10573
128021537,3,0,0,0,15
128021538,1203,783,593,327,10273
197979799,13,18,13,0,65
199999499,1017,562,137,71,7323
