region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
103011061,42,10,74,656,878,467,451,747,375,3574
103021062,87,35,180,914,1233,680,799,1246,556,5428
103021063,142,41,284,1175,1593,957,896,1719,861,7201
103021064,56,21,118,719,1056,646,658,963,321,4363
103021065,129,43,248,1446,1848,1023,984,1794,664,7759
103021066,45,16,97,515,666,437,461,622,268,2969
103021067,154,50,294,1545,2031,1085,1025,1833,899,8418
103021068,35,9,61,466,592,369,410,590,267,2694
103021069,75,30,151,856,1043,592,715,1011,349,4566
103031070,144,63,301,1717,2288,1271,1238,2296,1238,10048
103031071,30,24,81,1083,1617,835,965,1254,569,6323
103031072,152,62,281,1569,2059,1039,952,1769,830,8218
103031073,35,11,71,424,655,392,462,588,203,2724
103031074,82,34,150,1362,1889,1064,1220,1674,816,8025
103031075,0,0,0,0,0,0,0,0,0,0
103041076,51,14,100,1008,1467,725,694,1054,483,5431
103041077,303,97,573,3134,3939,1919,1562,3620,1531,15705
103041078,82,34,183,2793,3490,1654,1359,2465,907,12668
103041079,51,33,134,1699,2290,1242,1169,1594,518,8512
104011080,335,91,588,2472,3557,1983,1867,3358,1499,14736
104011081,70,33,164,1932,3045,1861,2087,2220,963,12108
104011082,251,97,497,2134,3242,2048,1971,2785,1075,13255
104021083,72,13,136,813,1305,800,691,604,214,4427
104021084,145,120,399,2634,3504,1749,1525,2621,1182,13215
104021085,293,147,523,1694,2142,939,755,1874,824,8228
104021086,17,3,20,485,850,477,396,423,204,2835
104021087,27,12,75,449,721,423,407,406,251,2657
104021088,38,9,82,1220,1786,991,741,991,393,6122
104021089,167,94,421,2960,4154,2277,1775,2885,1141,15192
104021090,47,22,106,582,1035,638,559,699,278,3791
104021091,97,54,261,1696,2380,1336,1211,1837,791,9251
105011092,15,10,35,475,734,337,308,814,524,3192
105011093,37,11,61,641,892,442,447,837,405,3664
105011094,33,15,73,592,765,394,385,869,332,3337
105011095,60,9,89,685,918,483,488,1037,430,4041
105011096,36,20,80,867,1198,586,596,1366,754,5367
105021097,222,149,490,2235,3418,1860,1773,3939,1952,15177
105021098,6,3,18,368,545,245,266,537,179,2140
105031099,117,46,233,1061,1490,838,995,1467,669,6520
105031100,115,28,184,1741,2290,1125,851,1751,614,8372
105031101,212,61,429,2614,3412,1665,1250,2539,911,12391
105031102,18,12,58,1161,1510,757,611,1101,406,5546
105031103,13,6,41,744,1118,629,577,624,382,4074
105031104,48,28,113,603,800,474,539,798,359,3573
105031105,40,23,99,890,1226,612,733,1131,489,5081
105031106,97,23,175,1028,1494,854,792,1542,1128,6838
106011107,26,9,71,1416,1891,986,930,1339,528,7090
106011108,319,66,490,2798,3617,1839,1962,3952,2007,16175
106011109,21,12,60,1043,1434,806,879,986,410,5558
106011110,76,22,166,1256,1761,996,987,1269,490,6759
106011111,137,49,258,2277,2997,1513,1724,3089,1075,12675
106011112,135,23,228,2679,3276,1530,1543,2578,886,12492
106011113,10,8,33,721,953,555,622,609,313,3773
106021114,99,25,159,768,991,471,396,872,391,3889
106021115,204,101,469,4253,5486,2742,2430,3970,1462,20343
106021116,60,23,124,1130,1461,782,654,835,276,5138
106021117,127,43,251,2871,3614,1896,1737,2906,1064,14088
106021118,13,4,38,1526,1869,922,830,1207,349,6703
106031119,23,10,61,874,1127,638,512,818,357,4326
106031120,56,19,129,865,1328,779,760,1052,315,5099
106031121,313,222,785,2872,4215,2388,1952,3268,1849,16544
106031122,115,53,239,2073,2667,1362,1293,2444,898,10737
106031123,19,0,40,808,1092,669,585,723,238,4115
106031124,52,23,133,533,966,646,647,757,343,3892
106031125,39,20,94,1997,2567,1391,1339,1794,711,9799
106041126,45,29,117,1831,2149,1069,1085,1833,1128,9095
106041127,39,8,52,601,804,409,395,578,308,3095
106041128,88,20,158,947,1168,615,551,970,348,4599
106041129,57,26,125,1157,1580,811,850,1292,564,6254
107011130,298,107,579,3875,4650,2526,2491,6084,2281,21907
107011131,189,122,440,3501,4326,2422,2267,4109,1438,18063
107011132,46,6,74,1216,1569,766,635,1162,217,5565
107011133,0,0,0,6,0,0,3,20,0,29
107011134,250,46,385,2713,3018,1630,1392,2668,723,12144
107021135,0,0,0,0,0,0,4,0,3,7
107031136,103,27,182,2220,2754,1460,1222,2116,546,10318
107031137,107,29,181,1010,1373,715,649,1386,401,5534
107031138,108,55,277,1162,1769,966,684,1074,377,6032
107031139,32,9,98,1028,1362,792,507,708,264,4661
107031140,134,36,244,1207,1585,874,743,993,325,5727
107031141,36,19,87,2234,2816,1421,1166,1958,586,10181
107031142,45,27,128,1540,1957,1049,952,1713,472,7683
107031143,168,52,339,2939,3628,2015,2020,4207,1515,16324
107041144,253,103,579,3741,4157,2052,1752,3693,1206,16601
107041145,155,59,355,2636,3120,1538,1342,2741,953,12330
107041146,173,59,408,3664,4205,2253,1709,3213,1050,16094
107041147,59,20,109,1444,1836,919,692,1148,447,6486
107041148,80,23,180,1965,2529,1226,867,1277,527,8391
107041149,305,125,663,6078,6204,2311,1606,5868,2269,24336
107041150,267,79,489,3226,4144,2046,1616,2842,938,14812
108011151,54,31,111,622,879,569,574,870,371,3885
108011152,203,226,636,1853,2797,1744,1399,2499,1322,11614
108011153,19,13,58,680,1147,753,771,831,353,4535
108011154,174,113,399,744,1203,685,612,1252,656,5152
108021155,263,56,404,1664,2483,1456,1438,2704,1441,11186
108021156,55,30,137,1212,1803,1118,1131,1403,673,7340
108021157,106,33,198,576,894,544,564,860,364,3802
108021158,155,58,329,882,1342,770,715,1336,564,5609
108021159,35,18,104,964,1568,929,904,1101,446,5912
108021160,91,35,180,652,1025,644,564,934,362,4181
108031161,6,0,6,73,93,44,23,58,9,300
108041162,198,154,556,2123,3319,2071,1968,2514,1123,13118
108041163,440,149,891,4339,6247,3265,2450,4059,1472,21832
108041164,351,138,694,2251,3054,1623,1496,2899,1305,12628
108041165,21,11,54,706,1151,666,613,666,361,4163
108041166,79,109,263,1496,2077,1219,1113,1421,694,8020
108051167,84,24,141,665,994,668,577,886,295,4085
108051168,67,30,165,1334,2105,1275,1095,1395,571,7775
108051169,435,124,772,2690,3768,2302,2102,3871,1509,16242
108051170,66,35,168,1437,2299,1593,1538,1859,846,9572
108051171,77,28,145,692,1033,639,557,984,335,4240
109011172,131,37,235,2441,2862,1270,1009,1755,646,9983
109011173,58,33,152,1588,1989,883,748,1496,693,7397
109011174,271,54,416,2038,2375,1008,776,1932,720,8849
109011175,105,36,204,1668,2144,1223,1183,1623,677,8518
109011176,119,40,257,2452,2892,1333,1121,2590,960,11348
109021177,39,9,65,405,549,280,307,622,231,2394
109021178,28,40,103,807,1091,669,576,969,443,4555
109021179,21,15,49,527,635,351,405,715,341,2974
109031180,61,81,207,799,1088,614,561,1057,472,4591
109031181,50,30,127,948,1278,727,740,1134,449,5276
109031182,103,50,215,977,1426,793,667,1294,613,5770
109031183,55,29,127,1050,1259,706,804,1161,540,5520
109031184,63,21,129,778,1109,557,470,963,374,4251
109031185,97,104,285,1355,1788,1069,994,1660,804,7670
110011186,206,85,456,4119,4904,2266,1637,3656,1612,18194
110011187,43,18,85,635,884,480,467,649,305,3420
110011188,26,20,71,921,1323,751,628,770,355,4748
110011189,44,13,79,509,630,335,338,589,196,2597
110021190,128,24,221,1186,1689,983,960,1542,730,7090
110021191,85,141,319,1540,2155,1215,1192,1943,934,8979
110021192,42,4,67,703,933,572,621,936,321,4086
110021193,68,22,140,709,1061,641,695,1109,346,4561
110021194,79,30,155,835,1331,801,865,1133,548,5513
110031195,75,24,134,1151,1475,704,604,1585,1016,6535
110031196,15,3,35,829,953,533,593,893,324,4125
110031197,90,25,153,1027,1337,699,598,1223,539,5423
110031198,23,4,55,654,896,478,567,768,365,3728
110041199,88,85,245,1287,1624,857,905,1476,744,6893
110041200,21,10,51,657,817,441,521,751,337,3524
110041201,85,26,170,1046,1351,803,878,1399,541,6018
110041202,127,79,352,3169,4134,2080,1844,3116,1379,15722
110041203,289,117,516,2215,2808,1413,1170,2250,1188,11044
110041204,12,0,27,715,818,430,505,913,401,3782
110041205,153,49,292,2493,3510,2001,1945,2797,1038,13784
111011206,205,92,458,2831,3604,1935,1547,2966,1065,13948
111011207,43,25,120,860,1122,577,528,1152,421,4660
111011208,210,86,505,4181,5242,2596,2141,3678,1277,19115
111011209,266,72,499,4068,5106,2531,2008,3652,1138,18503
111011210,95,94,251,1323,1563,817,768,1738,684,6893
111011211,74,15,124,595,724,428,314,620,162,2843
111011212,112,74,309,1775,2093,1263,1119,1888,853,8991
111011213,86,28,206,2140,2863,1559,1137,1559,484,9742
111011214,110,55,302,2214,2854,1475,1209,2004,671,10427
111021215,253,40,354,1295,1666,925,866,1833,509,7094
111021216,44,16,123,1270,1782,1001,769,1117,463,6402
111021217,172,25,242,1865,2379,1106,1016,1999,515,8880
111021218,308,132,633,2214,2809,1523,1356,2755,869,11526
111021219,245,79,472,2213,2699,1545,1356,2381,863,11057
111021220,78,19,139,1512,2012,1150,861,1326,393,7254
111021221,23,0,41,1006,1226,602,598,1014,331,4777
111031222,102,69,310,2798,3440,1789,1361,2094,709,12191
111031223,42,35,126,1219,1488,896,889,1551,611,6654
111031224,128,44,290,2384,2708,1123,858,1874,890,9837
111031225,167,85,430,3011,3854,1794,1289,2332,855,13135
111031226,17,7,39,1965,2324,1151,903,1688,432,8463
111031227,316,76,495,2732,3320,1311,1003,2805,1186,12357
111031228,118,41,273,3107,3306,1380,915,1890,593,11191
111031229,52,32,142,2953,2565,820,480,1478,794,9090
111031230,0,0,0,3,3,3,0,0,4,13
111031231,209,46,347,2122,1890,764,714,2385,797,8672
111031232,106,25,186,926,1268,620,531,1507,430,5282
111031233,316,113,600,3161,4024,1962,1659,3669,1122,15597
111031234,328,138,602,2308,2598,1062,853,2279,886,9986
111031235,35,26,102,1753,1906,710,445,1111,584,6509
112011236,432,203,879,2586,3464,1885,1424,3064,1382,13805
112011237,221,52,444,2409,3574,2075,1697,2122,727,12604
112011238,57,14,100,895,1256,638,526,614,307,4236
112011239,59,26,141,1252,1823,946,776,976,460,6233
112011240,104,37,181,1924,2007,858,552,1261,781,7383
112011241,43,34,123,725,1019,585,558,857,347,4091
112011242,26,19,78,1352,1730,903,617,846,320,5768
112011243,64,31,145,1084,1731,892,780,812,531,5830
112021244,178,93,369,1490,2193,1242,1283,2150,911,9269
112021245,58,18,105,927,1356,796,870,1005,499,5453
112021246,198,42,348,2139,2930,1490,1206,1852,578,10195
112021247,77,39,174,981,1502,951,998,1153,490,6075
112021248,213,54,398,2645,3462,1675,1358,2568,972,12680
112021249,42,26,125,2194,3434,2040,1685,1540,807,11700
112031250,84,133,305,1840,2372,1151,921,1734,919,8937
112031251,220,74,402,1220,1571,878,817,1464,600,6550
112031252,46,15,97,1376,2093,1259,1151,1158,697,7734
112031253,103,29,185,1851,2610,1429,1136,1779,669,9474
112031254,345,187,758,2875,3780,1960,1571,3624,1707,15517
112031255,560,230,1157,3981,5230,2904,2530,5108,1975,21728
113011256,192,103,414,2685,3088,1630,1416,3437,1731,13987
113011257,62,23,144,1928,2244,1276,1323,2134,804,9709
113011258,90,41,178,1431,1867,977,852,1547,901,7575
113011259,83,25,162,825,1045,597,636,1192,537,4832
113021260,39,19,87,486,658,381,348,548,340,2761
113021261,107,36,190,883,1196,679,582,1208,456,5004
113021262,35,15,77,584,1009,546,557,744,283,3723
113031263,111,31,199,1017,1469,834,771,1371,569,6031
113031264,43,18,87,487,631,373,449,593,281,2814
113031265,37,23,97,758,922,529,544,814,1134,4701
113031266,85,37,182,849,1174,731,754,1120,421,5049
113031267,114,47,240,2711,3599,1817,1364,2228,785,12504
113031268,29,12,67,791,815,274,230,593,177,2880
113031269,248,70,456,3489,4442,2111,1756,3161,1054,16013
113031270,133,84,319,2246,2574,1042,855,2111,875,9703
113031271,122,43,237,2290,2746,1457,1472,2136,793,10894
114011272,119,49,260,1184,1882,1146,1011,1252,572,7047
114011273,22,13,64,469,704,441,419,508,297,2838
114011274,91,32,193,657,1004,579,522,970,418,4150
114011275,0,0,0,8,4,0,3,7,12,34
114011276,39,33,118,554,891,478,398,561,384,3266
114011277,188,54,336,2473,3204,1793,1515,2463,854,12302
114011278,212,118,424,2408,3321,1708,1739,3020,2157,14353
114011279,198,84,363,1635,2440,1405,1421,2290,1012,10203
114011280,111,36,207,474,803,509,539,952,358,3635
114011281,12,3,28,481,753,459,406,419,197,2715
114011282,193,140,494,1921,2950,1841,1559,2433,1104,11808
114011283,39,14,82,597,1003,663,646,726,270,3905
114021284,236,119,556,1933,2752,1572,1319,1736,743,10055
114021285,14,3,30,844,1152,613,600,733,317,4259
114021286,56,62,191,1321,1660,943,781,1266,584,6555
114021287,129,23,223,1364,1955,1023,924,1364,518,7148
114021288,15,6,29,492,761,451,424,391,190,2709
114021289,79,19,135,895,1318,851,831,803,370,5068
115011290,168,36,332,4010,4753,2291,1847,3063,750,16714
115011291,46,17,107,3801,3951,2057,1502,2922,596,14829
115011292,114,54,297,5628,6062,2960,2310,4161,1053,22174
115011293,576,293,1195,4863,5084,2602,1961,4352,1087,19949
115011294,61,4,99,1136,1300,700,525,889,214,4764
115011295,55,9,110,4526,4838,2214,1824,3556,770,17728
115011296,83,18,157,2639,2781,1371,1110,2042,360,10303
115021297,182,43,353,3777,4175,2353,1954,3103,847,16209
115021298,54,21,141,967,1127,593,519,709,211,4126
115031299,3,9,30,332,553,288,284,314,362,2133
115031300,85,36,203,3559,4579,2535,2110,2782,1285,16850
115041301,28,20,82,1569,1893,949,818,1356,467,7052
115041302,31,15,73,3137,3584,1728,1397,2469,733,13048
116011303,83,50,183,2510,2846,1213,1086,3562,1134,12351
116011304,173,64,302,2667,3033,1442,1382,3696,1166,13386
116011305,212,59,389,4365,4755,2218,2142,5757,1529,20766
116011306,82,23,152,3111,3412,1460,1438,4634,1258,15313
116011307,192,51,341,4217,4913,2275,1954,4279,1324,18962
116011308,122,48,236,3858,4301,2133,1820,4440,1311,17863
116021309,23,5,40,2813,3095,1347,1081,2426,491,11253
116021310,33,5,46,3781,4670,1858,1523,3026,1340,16198
116021311,78,7,113,4652,5353,2393,1878,4215,934,19425
116021312,66,23,127,1818,2190,1023,989,2118,817,8955
116031313,35,18,69,2236,2545,1164,1497,4484,1574,13500
116031314,65,11,82,1300,1442,638,556,1638,394,5968
116031315,71,11,106,3227,3333,1362,1364,4116,1092,14494
116031316,36,20,80,1978,2216,1096,1276,3570,1541,11677
116031317,64,24,137,2846,2985,1338,1678,5516,1687,16050
116031318,0,0,0,3,6,3,0,3,3,18
116031319,275,74,386,3209,3459,1480,1405,4490,1282,15325
117011320,0,0,0,6,0,0,0,6,0,12
117011321,107,18,167,1605,1840,696,547,1706,572,6966
117011322,124,49,259,3594,3652,1430,1247,4950,1618,16491
117011323,125,31,245,1920,1938,824,694,2569,795,8740
117011324,0,0,0,3,0,0,0,0,0,3
117011325,0,0,0,0,0,0,0,3,0,3
117021326,255,58,392,5232,5524,1832,1293,5040,1982,20903
117021327,81,27,176,5081,4878,1407,805,2561,1421,16153
117021328,35,18,70,1609,1742,566,372,1183,664,6136
117031329,16,12,45,3464,2218,391,214,1921,1436,9644
117031330,11,17,49,4578,4021,888,403,1750,776,12416
117031331,59,22,130,4932,4111,1084,640,2546,1687,15000
117031332,44,19,102,6961,5430,1294,672,3211,1997,19565
117031333,133,143,353,5726,4004,813,387,3403,2905,17238
117031334,28,14,59,5035,3680,936,574,4361,2715,17301
117031335,60,49,145,4825,3783,840,491,3262,2310,15511
117031336,148,53,250,5076,3390,652,342,2925,2189,14574
117031337,44,38,125,4855,3261,888,557,7630,4542,21733
117031338,85,61,214,5230,4097,1115,730,4764,3036,18972
118011339,115,70,315,4864,3648,1176,750,2500,2309,15247
118011340,95,63,251,5659,3816,1140,770,2801,2348,16534
118011341,220,165,554,3874,3195,1073,747,2612,1956,13457
118011342,0,0,0,0,0,0,0,0,0,0
118011343,298,189,806,6141,4855,1680,1178,3712,2924,20490
118011344,113,50,269,2507,2188,750,533,1800,673,8451
118011345,50,70,163,4442,3286,910,575,1764,1544,12521
118011346,132,64,317,2402,2208,991,741,1979,986,9307
118011347,120,62,285,1863,1681,578,385,985,653,6145
118021348,152,78,400,6322,5317,1815,1136,3272,2022,19884
118021349,215,48,413,6570,5122,1758,1199,6902,2163,23714
118021350,256,129,543,3559,3879,1748,1340,3981,2926,17433
118021351,342,110,701,6304,5886,2352,1726,5884,2673,24825
118021352,467,91,720,7265,6242,2022,1325,4656,2116,23626
119011353,193,95,427,4232,4110,1850,1909,8564,2946,23611
119011354,321,54,491,2844,3135,1506,1612,5255,1468,15820
119011355,0,0,0,0,0,0,0,3,0,3
119011356,67,23,167,1507,1448,682,824,2536,835,7832
119011357,196,158,486,3297,3166,1572,1809,6600,1856,18300
119011358,288,65,494,2799,3003,1472,1209,3348,989,12820
119011359,161,64,428,4442,5006,2390,2116,4174,1228,19356
119011360,215,131,471,2468,2785,1295,1186,3206,1064,12004
119011361,230,84,480,2599,2746,1392,1371,4970,1677,14755
119021362,103,85,295,3035,3022,1358,1278,4702,1561,14956
119021363,176,49,355,4310,4232,1887,1670,7839,2261,22199
119021364,226,86,533,3993,4449,2086,1788,4699,1387,18402
119021365,140,80,283,3254,3362,1337,1764,6739,2529,18985
119021366,107,33,234,2546,2441,1145,1333,5341,1860,14666
119021367,85,126,316,2113,2142,1040,945,2933,1143,10316
119031368,269,47,413,3522,3377,1517,1313,6022,1090,16841
119031369,297,95,586,4283,4784,2116,1542,4483,1116,18324
119031370,157,75,376,2300,2279,1097,965,2828,1048,10517
119031371,132,50,308,2366,2537,1280,1023,1984,558,9748
119031372,290,96,584,2993,3568,1921,1467,3303,852,14104
119031373,83,36,191,1455,1530,697,640,2475,1049,7846
119031374,273,86,582,4160,4175,2023,1569,5545,1211,18683
119041375,149,28,257,2629,2685,998,833,3745,1172,12062
119041376,375,77,594,4263,4621,2029,1654,6056,1677,20300
119041377,118,55,353,2125,2265,1144,925,2523,713,9695
119041378,107,33,195,1793,1835,793,577,2189,775,7962
119041379,106,52,257,2842,2861,1246,1023,3359,885,12216
119041380,160,69,340,2465,2486,1035,844,3060,1135,11025
119041381,284,40,420,3299,3233,1253,996,4936,1825,15542
119041382,197,124,535,2812,3024,1369,1095,2960,1065,12325
120011383,196,46,377,3777,4197,1918,1377,3606,1110,15985
120011384,112,25,217,3689,3497,1407,1098,3853,1557,15101
120011385,198,129,501,3929,4000,1598,1080,2608,1321,14536
120011386,152,98,401,4242,4469,1758,1215,3093,1155,15932
120021387,49,25,145,3896,3898,1300,695,1639,969,12397
120021388,137,106,330,6109,6213,2096,1333,3002,1532,20285
120021389,91,20,157,3162,3319,1068,724,1659,803,10735
120031390,480,129,747,4561,4629,1706,1187,5659,1887,19629
120031391,224,137,533,4158,3953,1639,1318,5396,1560,18024
120031392,62,13,131,1841,2052,928,615,1771,533,7740
120031393,181,68,341,3248,3227,1359,1166,3361,1091,13452
120031394,76,60,207,3538,3803,1278,832,2468,1302,13221
120031395,213,84,405,2805,3070,1244,800,2198,945,11062
120031396,34,25,89,2429,2184,907,687,3067,1237,10511
120031397,349,90,614,4910,4572,2078,1675,6830,2179,22244
121011398,330,61,575,5054,4926,1986,1513,5301,1523,20303
121011399,192,54,396,4111,4284,1703,1096,2810,904,14908
121011400,279,113,652,5258,5689,2486,1757,3129,1060,19379
121011401,30,14,74,2491,2284,722,458,1375,566,7896
121011402,236,83,580,4833,5275,2563,1887,3161,1062,18781
121021403,82,35,236,3503,4117,2042,1543,2254,529,13988
121021404,19,24,85,2083,2649,1344,1048,1202,415,8741
121021405,346,120,743,5852,6542,2826,2143,5115,1546,24024
121021406,180,81,397,3369,4134,2122,1474,2384,649,14132
121031407,311,161,712,3765,3865,2088,1596,2987,900,15201
121031408,226,102,587,4171,4439,2313,1847,2610,1014,16394
121031409,88,58,329,3170,3366,1835,1363,1947,549,12230
121031410,169,86,484,3776,4077,2116,1614,2619,807,15009
121031411,441,111,893,3371,3920,2174,1653,2530,744,14392
121031412,155,123,485,3492,3723,1867,1529,2348,821,13780
121041413,98,69,294,4883,4417,1493,976,2225,1409,15403
121041414,61,43,190,4855,4547,1314,700,2139,1246,14801
121041415,347,140,837,6267,6019,2569,1902,3710,1964,22431
121041416,201,103,459,5138,4238,1175,684,2395,1610,15240
121041417,52,20,123,2686,2428,681,359,1384,1085,8623
122011418,115,55,399,3838,4047,2005,1534,2290,854,14568
122011419,159,134,455,5508,4703,1594,1065,2953,1842,17665
122021420,146,60,332,2372,2755,1508,1013,1505,596,9749
122021421,167,50,347,1908,2301,1292,860,1398,511,8270
122021422,58,44,188,2607,3058,1452,929,1538,764,10348
122021423,305,138,653,4263,5039,2279,1603,3037,1142,17363
122031424,147,53,367,2408,2785,1352,996,2131,680,10352
122031425,59,30,198,1406,1607,828,497,966,352,5656
122031426,109,60,316,5421,5201,1815,1238,3766,1443,18884
122031427,143,43,310,2117,2712,1360,1056,1633,535,9413
122031428,340,88,614,4427,5243,2788,1964,3406,881,18709
122031429,173,56,379,4650,4461,1631,1158,2642,1064,15606
122031430,231,112,482,3170,3455,1526,1189,2321,747,12408
122031431,658,146,1150,4912,5114,2085,1532,3684,1266,18593
122031432,10,44,60,676,788,382,302,453,202,2803
123011433,329,51,518,2148,2709,1292,1020,2037,555,9761
123011434,41,16,104,2991,3272,1629,1218,2293,589,11992
123011435,32,20,80,4274,5166,2251,1756,3149,874,17470
123021436,48,21,108,2947,3340,1651,1619,3594,1315,14466
123021437,115,45,221,2770,3075,1308,1208,3146,1103,12610
123021438,49,10,86,3445,3707,1674,1590,3958,1508,15882
123021439,0,0,0,0,0,0,0,0,0,0
123021440,86,31,175,2974,3327,1458,1384,3352,915,13410
123021441,70,30,141,2806,3305,1588,1324,2859,928,12810
123021442,48,256,359,3401,3588,1648,1621,4380,1771,16409
123021443,62,29,113,2812,3149,1454,1356,3772,1143,13686
123021444,128,20,173,3465,3676,1793,1513,3800,1484,15731
123031445,19,6,52,799,1083,583,573,778,312,4128
123031446,43,6,73,1205,1498,761,688,1028,326,5506
123031447,112,51,234,2417,3138,1641,1484,2262,929,11871
123031448,29,7,65,1380,1723,942,900,1221,466,6632
124011449,22,24,101,824,1260,688,548,575,620,4515
124011450,73,45,218,3479,4527,2321,1772,1953,614,14666
124011451,0,0,0,4,6,6,0,0,0,16
124011452,178,98,374,2123,3052,1434,1108,1881,1202,10800
124011453,47,20,119,1834,2704,1354,1067,1164,555,8678
124011454,269,130,572,4005,5229,2694,2083,2552,797,17360
124011455,96,21,167,917,1395,760,571,784,462,4889
124021456,0,0,0,0,0,3,0,3,0,6
124031457,36,22,113,2663,3245,1541,1323,2463,762,11997
124031458,26,7,70,2970,3402,1649,1498,2726,895,13140
124031459,118,31,213,2468,2999,1491,1263,2005,816,11042
124031460,32,17,79,3824,4499,1965,1548,2857,728,15421
124031461,112,42,216,2979,3626,1688,1467,2769,985,13514
124031462,84,43,171,2814,3392,1391,1335,3210,1178,13320
124031463,20,15,66,1112,1341,662,619,1068,406,5208
124031464,208,120,453,2075,2380,997,854,2413,1071,9790
124031465,13,8,39,800,1004,549,503,729,263,3848
124041466,252,46,389,2345,2949,1326,1148,2283,864,10915
124041467,83,32,163,2715,3065,1507,1346,2393,783,11809
124041468,18,3,31,900,1187,638,628,1065,1011,5429
124051469,15,8,28,1264,1338,604,454,1151,347,5158
124051470,45,11,89,3584,3921,1828,1532,3815,922,15602
124051471,101,118,337,3955,4448,2031,2135,5376,2172,20117
125011472,222,49,369,4444,4096,1879,1972,10275,3327,25993
125011473,12,7,44,2187,2147,697,561,1715,2058,9365
125011474,245,77,460,4996,4845,2139,1943,8221,2282,24426
125011475,0,0,0,0,0,0,3,0,0,3
125021476,134,171,473,4552,5107,2668,2175,4373,1182,20057
125021477,187,59,362,3449,3570,1733,1532,3992,1116,15392
