region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
112011241,640,1280,4,25,47,198,12,48,242,984,305,1255,15,54,50,147,76,240,141,441,446,1696,0,8,20,70,10,34,115,328,145,440,10,26,23,57,83,163,116,246,261,686,15,30,1362,3692
112011242,809,1577,17,79,95,441,25,91,542,2139,679,2750,33,120,106,348,116,340,255,808,934,3558,4,22,24,90,8,21,135,332,171,465,10,24,39,78,89,184,138,286,309,751,14,32,2066,5918
112011243,698,1375,9,34,82,391,20,94,421,1622,532,2141,24,90,69,202,117,374,210,666,742,2807,0,0,34,105,13,47,225,582,272,734,8,20,73,147,115,244,196,411,468,1145,17,38,1925,5365
112021244,1291,2579,20,108,120,575,35,172,641,2604,816,3459,38,166,69,229,214,638,321,1033,1137,4492,13,55,48,175,33,129,351,1051,445,1410,14,48,49,96,196,423,259,567,704,1977,56,114,3188,9162
112021245,838,1649,18,105,120,587,34,172,363,1481,535,2345,23,84,63,211,143,437,229,732,764,3077,6,34,29,95,9,31,124,383,168,543,13,33,16,40,83,179,112,252,280,795,22,48,1904,5569
112021246,1432,2838,14,98,141,635,46,203,712,2854,913,3790,58,242,101,326,209,675,368,1243,1281,5033,10,51,69,241,25,100,319,861,423,1253,18,58,69,137,190,400,277,595,700,1848,39,74,3452,9793
112021247,889,1760,11,61,98,447,30,136,386,1578,525,2222,27,111,64,200,129,374,220,685,745,2907,10,31,23,93,8,30,170,476,211,630,9,32,47,107,109,223,165,362,376,992,26,56,2036,5715
112021248,1301,2595,19,113,137,626,42,205,770,3044,968,3988,59,248,96,304,227,697,382,1249,1350,5237,5,27,77,278,35,109,478,1267,595,1681,32,111,99,208,298,627,429,946,1024,2627,96,197,3771,10656
112021249,1668,3291,27,134,241,1093,46,200,886,3580,1200,5007,72,276,176,560,281,870,529,1706,1729,6713,6,36,70,236,17,54,304,795,397,1121,17,52,81,159,169,347,267,558,664,1679,33,77,4094,11760
112031250,1291,2544,24,111,106,495,30,143,633,2465,793,3214,37,151,96,302,161,496,294,949,1087,4163,5,33,39,121,13,41,237,620,294,815,25,70,57,118,147,329,229,517,523,1332,38,72,2939,8111
112031251,773,1534,10,33,69,344,20,114,458,1834,557,2325,32,129,67,234,148,451,247,814,804,3139,6,38,34,124,14,50,243,676,297,888,17,54,54,117,164,339,235,510,532,1398,34,65,2143,6136
112031252,1171,2299,14,96,107,506,28,132,534,2110,683,2844,53,205,94,302,192,604,339,1111,1022,3955,3,18,38,131,8,41,192,541,241,731,9,35,65,125,126,251,200,411,441,1142,31,71,2665,7467
112031253,1357,2675,24,139,156,716,37,180,825,3201,1042,4236,50,198,100,321,185,557,335,1076,1377,5312,4,31,45,156,23,69,295,817,367,1073,21,72,61,136,151,316,233,524,600,1597,23,49,3357,9633
112031254,2350,4633,18,121,135,596,55,239,801,3085,1009,4041,64,261,128,416,296,914,488,1591,1497,5632,15,65,41,148,29,98,383,976,468,1287,27,88,77,167,326,690,430,945,898,2232,75,157,4820,12654
112031255,3498,6959,37,177,276,1309,103,458,1210,4795,1626,6739,114,478,206,681,502,1544,822,2703,2448,9442,21,79,112,414,45,160,524,1461,702,2114,44,138,128,283,450,957,622,1378,1324,3492,91,188,7361,20081
113011256,1674,3344,49,260,200,971,77,369,1168,4750,1494,6350,86,361,108,326,385,1270,579,1957,2073,8307,18,91,39,136,36,132,332,934,425,1293,27,84,49,110,236,517,312,711,737,2004,84,179,4568,13834
113011257,1308,2592,37,181,188,827,61,270,897,3769,1183,5047,71,282,86,256,302,976,459,1514,1642,6561,10,46,23,64,13,53,188,554,234,717,11,31,20,41,137,300,168,372,402,1089,47,98,3399,10340
113011258,928,1846,16,87,116,572,44,202,562,2304,738,3165,35,138,81,250,202,615,318,1003,1056,4168,3,14,34,109,22,76,202,597,261,796,18,50,30,59,108,249,156,358,417,1154,36,68,2437,7236
113011259,641,1264,9,59,95,461,21,86,315,1281,440,1887,19,74,60,179,107,327,186,580,626,2467,0,11,9,39,12,26,153,455,174,531,3,16,17,35,76,158,96,209,270,740,28,51,1565,4522
113021260,469,908,13,53,42,188,6,42,172,733,233,1016,7,28,34,97,44,135,85,260,318,1276,3,5,10,36,3,7,49,155,65,203,0,3,9,15,36,69,45,87,110,290,6,19,903,2493
113021261,656,1309,20,91,69,325,24,130,382,1524,495,2070,29,110,47,139,122,384,198,633,693,2703,0,5,17,59,21,65,132,383,170,512,4,24,28,55,89,181,121,260,291,772,20,32,1660,4816
113021262,592,1158,6,40,48,228,19,86,296,1226,369,1580,29,94,47,151,94,288,170,533,539,2113,0,8,8,26,7,12,66,180,81,226,6,11,12,21,44,95,62,127,143,353,15,34,1289,3658
113031263,1019,1994,13,75,85,397,16,90,400,1605,514,2167,22,89,69,214,105,330,196,633,710,2800,6,18,23,67,12,45,139,396,180,526,8,23,31,61,86,190,125,274,305,800,23,48,2057,5642
113031264,437,859,15,65,44,215,10,50,228,961,297,1291,17,61,19,58,78,231,114,350,411,1641,0,4,9,35,7,22,55,167,71,228,7,9,5,11,39,88,51,108,122,336,10,28,980,2864
113031265,534,1063,15,88,50,254,18,88,318,1321,401,1751,26,110,46,138,102,316,174,564,575,2315,3,8,19,73,0,0,110,318,132,399,3,11,18,33,71,147,92,191,224,590,13,23,1346,3991
113031266,797,1581,13,87,79,357,23,105,348,1440,463,1989,24,86,57,173,105,321,186,580,649,2569,3,13,17,64,8,21,112,333,140,431,3,14,21,45,81,170,105,229,245,660,17,35,1708,4845
113031267,1793,3522,40,226,216,1040,49,223,996,4020,1301,5509,86,376,148,482,298,901,532,1759,1833,7268,14,72,52,188,36,129,324,843,426,1232,27,85,58,137,207,436,292,658,718,1890,50,107,4394,12787
113031268,297,587,9,47,40,187,19,99,202,809,270,1142,12,63,33,96,38,119,83,278,353,1420,0,4,4,13,3,8,44,112,51,137,4,10,3,14,33,62,40,86,91,223,10,27,751,2257
113031269,1942,3828,41,237,236,1140,90,377,1500,6016,1867,7770,96,383,167,544,356,1120,619,2047,2486,9817,6,37,82,296,48,191,475,1331,611,1855,26,86,87,180,270,572,383,838,994,2693,112,230,5534,16568
113031270,1153,2271,19,114,87,402,26,118,578,2272,710,2906,30,132,59,185,131,403,220,720,930,3626,3,9,43,154,30,124,301,830,377,1117,14,40,43,85,169,366,226,491,603,1608,70,149,2756,7654
113031271,1542,3036,43,249,214,974,50,216,915,3801,1222,5240,75,303,137,426,248,755,460,1484,1682,6724,6,32,29,111,22,74,197,557,254,774,9,32,50,102,132,282,191,416,445,1190,40,80,3709,11030
114011272,1340,2656,8,59,87,416,27,118,394,1549,516,2142,43,160,80,247,144,435,267,842,783,2984,0,13,24,89,11,27,97,236,132,365,9,26,27,66,75,154,111,246,243,611,22,41,2388,6292
114011273,473,933,8,34,44,202,16,84,167,672,235,992,11,53,33,103,62,179,106,335,341,1327,5,15,16,75,9,23,70,209,100,322,4,10,11,25,46,92,61,127,161,449,11,15,986,2724
114011274,704,1398,8,24,45,213,14,63,174,688,241,988,27,110,37,118,91,269,155,497,396,1485,3,9,12,42,12,42,92,244,119,337,10,29,18,34,78,162,106,225,225,562,20,48,1345,3493
114011275,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14
114011276,618,1206,4,31,39,175,7,24,169,614,219,844,5,25,28,90,54,160,87,275,306,1119,0,0,13,39,3,13,51,158,67,210,3,7,17,29,51,99,71,135,138,345,9,15,1071,2685
114011277,1742,3446,21,112,189,871,63,290,837,3299,1110,4572,90,392,152,494,319,1000,561,1886,1671,6458,9,54,51,165,30,86,336,930,426,1235,28,96,86,177,192,406,306,679,732,1914,39,88,4184,11906
114011278,1697,3357,47,256,138,657,76,334,965,3842,1226,5089,71,297,117,383,273,858,461,1538,1687,6627,17,59,80,283,56,204,488,1336,641,1882,31,104,64,134,277,590,372,828,1013,2710,72,153,4469,12847
114011279,1639,3262,29,157,109,498,45,196,637,2544,820,3395,42,156,75,240,209,640,326,1036,1146,4431,9,46,61,212,26,106,336,924,432,1288,18,53,54,116,197,411,269,580,701,1868,31,70,3517,9631
114011280,716,1423,5,32,31,137,14,51,111,440,161,660,13,52,19,53,75,236,107,341,268,1001,0,8,13,42,6,13,87,238,106,301,6,13,18,36,70,144,94,193,200,494,22,41,1206,2959
114011281,435,857,12,65,45,213,18,63,176,721,251,1062,17,66,51,160,92,284,160,510,411,1572,3,10,7,24,3,18,29,83,42,135,3,15,13,26,39,79,55,120,97,255,5,8,948,2692
114011282,2010,3960,21,111,144,645,45,199,633,2524,843,3479,59,249,117,371,228,688,404,1308,1247,4787,6,29,61,217,25,92,317,836,409,1174,25,75,82,173,203,417,310,665,719,1839,43,88,4019,10674
114011283,721,1427,7,26,46,211,13,64,241,925,307,1226,15,69,37,104,96,288,148,461,455,1687,0,8,18,57,3,10,70,185,91,260,0,9,18,34,66,126,84,169,175,429,10,23,1361,3566
114021284,1740,3422,32,165,139,627,33,157,650,2635,854,3584,60,222,125,399,175,550,360,1171,1214,4755,10,36,48,175,9,17,154,420,221,648,12,32,54,115,148,311,214,458,435,1106,36,74,3425,9357
114021285,527,1040,15,75,83,357,34,172,425,1746,557,2350,39,162,50,165,127,412,216,739,773,3089,3,11,18,53,13,45,123,354,157,463,5,21,18,32,80,169,103,222,260,685,15,30,1575,4844
114021286,902,1779,17,103,78,359,22,96,437,1736,554,2294,48,189,66,212,152,475,266,876,820,3170,6,24,36,119,15,49,156,403,213,595,15,43,45,96,128,263,188,402,401,997,18,44,2141,5990
114021287,1029,2043,21,133,96,462,26,106,524,2073,667,2774,40,175,56,181,185,581,281,937,948,3711,4,25,37,115,13,53,187,523,241,716,21,56,29,68,140,299,190,423,431,1139,30,64,2438,6957
114021288,464,916,3,27,41,186,10,62,208,844,262,1119,14,60,39,116,69,210,122,386,384,1505,0,3,7,20,0,7,53,133,60,163,5,16,10,22,32,59,47,97,107,260,7,22,962,2703
114021289,884,1732,12,65,77,370,19,79,328,1299,436,1813,25,113,47,159,126,377,198,649,634,2462,0,4,18,51,9,25,96,263,123,343,4,19,25,44,52,115,81,178,204,521,16,27,1738,4742
115011290,2026,4058,36,209,284,1279,56,239,1945,7470,2321,9197,158,666,244,836,558,1771,960,3273,3281,12470,8,23,42,158,18,60,256,677,324,918,45,141,90,207,350,780,485,1128,809,2046,57,123,6173,18697
115011291,1490,2975,59,325,391,1770,76,348,1369,5475,1895,7918,281,1179,419,1519,635,2070,1335,4768,3230,12686,8,38,36,127,10,25,147,402,201,592,29,92,55,126,162,357,246,575,447,1167,45,102,5212,16930
115011292,2638,5248,61,354,429,1974,77,335,2009,7859,2576,10522,342,1434,489,1743,868,2771,1699,5948,4275,16470,8,28,64,222,18,59,244,652,334,961,54,176,130,307,344,743,528,1226,862,2187,81,179,7856,24084
115011293,1658,3318,67,356,541,2415,68,295,1614,6324,2290,9390,383,1621,625,2233,801,2609,1809,6463,4099,15853,10,41,64,196,8,26,147,388,229,651,66,199,123,314,243,565,432,1078,661,1729,57,121,6475,21021
115011294,559,1101,23,117,104,475,26,127,359,1463,512,2182,86,361,132,466,207,667,425,1494,937,3676,3,12,9,35,3,13,29,81,44,141,15,46,24,53,55,138,94,237,138,378,10,18,1644,5173
115011295,1506,3000,67,379,522,2402,108,494,2219,8931,2916,12206,315,1320,424,1521,687,2251,1426,5092,4342,17298,17,71,55,194,19,66,221,606,312,937,46,136,60,157,208,476,314,769,626,1706,47,101,6521,22105
115011296,1008,2016,31,173,263,1195,35,138,793,3152,1122,4658,255,1086,357,1250,505,1638,1117,3974,2239,8632,3,9,20,76,4,7,73,175,100,267,18,62,62,146,107,245,187,453,287,720,32,77,3566,11445
115021297,1850,3674,82,464,384,1836,81,360,1250,5194,1797,7854,240,1031,340,1170,711,2314,1291,4515,3088,12369,8,52,52,192,20,64,203,531,283,839,32,108,58,118,210,475,300,701,583,1540,60,132,5581,17715
115021298,494,975,22,103,73,363,24,112,313,1271,432,1849,64,261,63,236,170,532,297,1029,729,2878,3,19,8,37,3,9,51,138,65,203,14,43,16,35,65,143,95,221,160,424,9,20,1392,4297
115031299,306,606,8,32,20,107,14,66,133,539,175,744,12,57,26,79,45,133,83,269,258,1013,0,0,6,17,0,4,27,77,33,98,0,3,9,22,35,70,44,95,77,193,3,3,644,1815
115031300,2004,3983,89,477,345,1632,135,657,1424,5793,1993,8559,224,951,241,789,671,2175,1136,3915,3129,12474,12,43,60,210,32,108,237,633,341,994,35,122,45,103,251,557,331,782,672,1776,39,82,5844,18315
115041301,822,1658,25,147,127,605,58,264,665,2698,875,3714,87,364,69,254,304,980,460,1598,1335,5312,0,12,17,65,18,64,108,286,143,427,14,55,22,38,114,256,150,349,293,776,21,47,2471,7793
115041302,1116,2241,56,303,328,1510,93,440,1848,7595,2325,9848,192,830,231,810,463,1546,886,3186,3211,13034,9,34,37,130,16,64,181,504,243,732,28,88,43,108,141,322,212,518,455,1250,36,69,4818,16594
116011303,1410,2880,32,198,133,620,43,220,1268,4789,1476,5827,74,314,121,439,333,1076,528,1829,2004,7656,10,57,35,134,27,85,289,797,361,1073,23,86,61,142,254,571,338,799,699,1872,114,245,4227,12653
116011304,1277,2599,47,265,194,937,81,365,1104,4362,1426,5929,139,623,152,535,505,1668,796,2826,2222,8755,19,97,62,234,43,161,344,1010,468,1502,37,142,79,180,382,859,498,1181,966,2683,81,178,4546,14215
116011305,2018,4140,71,412,384,1835,111,503,1974,7805,2540,10555,226,1008,262,916,704,2325,1192,4249,3732,14804,17,79,98,381,60,243,498,1437,673,2140,49,175,96,224,534,1224,679,1623,1352,3763,120,266,7222,22973
116011306,1187,2412,63,367,300,1458,119,580,1249,4952,1731,7357,214,935,269,945,626,2119,1109,3999,2840,11356,23,130,79,320,77,309,416,1178,595,1937,61,200,77,180,423,975,561,1355,1156,3292,72,158,5255,17218
116011307,2015,4039,50,287,250,1175,90,414,1751,6955,2141,8831,195,818,261,902,699,2294,1155,4014,3296,12845,21,90,62,236,60,200,423,1155,566,1681,52,174,99,227,536,1198,687,1599,1253,3280,109,236,6673,20400
116011308,1837,3711,58,342,290,1331,103,481,1696,6584,2147,8738,174,754,267,953,720,2361,1161,4068,3308,12806,9,51,80,293,48,151,354,977,491,1472,39,106,75,182,395,876,509,1164,1000,2636,96,203,6241,19356
116021309,872,1775,36,226,352,1616,77,335,1501,6035,1966,8212,163,704,249,888,372,1264,784,2856,2750,11068,10,38,48,184,13,41,162,456,233,719,29,101,41,94,118,279,188,474,421,1193,27,65,4070,14101
116021310,1535,3087,38,231,349,1647,93,411,2653,10250,3133,12539,152,662,213,739,378,1238,743,2639,3876,15178,3,16,48,163,13,53,229,622,293,854,28,93,47,116,170,396,245,605,538,1459,53,116,6002,19840
116021311,1751,3519,92,524,439,2049,127,573,2422,9427,3080,12573,233,1008,323,1141,662,2205,1218,4354,4298,16927,15,81,77,255,37,134,373,1069,502,1539,61,193,129,306,319,723,509,1222,1011,2761,58,129,7118,23336
116021312,913,1847,42,254,124,600,64,317,659,2639,889,3810,83,375,81,271,363,1188,527,1834,1416,5644,3,26,40,149,33,121,222,614,298,910,13,35,44,107,240,526,297,668,595,1578,66,130,2990,9199
116031313,987,2011,89,565,186,982,125,615,841,3673,1241,5835,86,385,97,340,512,1702,695,2427,1936,8262,49,274,144,578,140,571,794,2466,1127,3889,58,199,103,234,489,1119,650,1552,1777,5441,95,202,4795,15916
116031314,431,877,33,177,142,667,42,205,759,2976,976,4025,63,298,90,302,189,647,342,1247,1318,5272,4,17,21,84,19,77,188,528,232,706,27,91,18,43,112,250,157,384,389,1090,26,53,2164,7292
116031315,920,1870,89,512,378,1838,179,877,1559,6352,2205,9579,233,1007,272,979,531,1829,1036,3815,3241,13394,21,106,65,259,41,161,369,1029,496,1555,46,144,57,139,234,545,337,828,833,2383,41,95,5035,17742
116031316,1020,2061,64,424,149,796,111,583,738,3076,1062,4879,72,310,74,251,355,1153,501,1714,1563,6593,47,245,104,414,111,436,701,2231,963,3326,28,92,85,190,399,905,512,1187,1475,4513,82,171,4140,13338
116031317,1242,2531,87,532,272,1470,118,573,1531,6244,2008,8819,124,578,147,515,473,1586,744,2679,2752,11498,31,159,97,413,78,332,593,1783,799,2687,46,172,108,264,447,1018,601,1454,1400,4141,131,285,5525,18455
116031318,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
116031319,1208,2443,107,636,337,1621,113,536,1336,5355,1893,8148,203,889,224,815,583,1972,1010,3676,2903,11824,21,96,73,301,28,123,337,961,459,1481,47,183,67,151,338,783,452,1117,911,2598,87,182,5109,17047
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,660,1322,12,76,92,419,42,185,727,2801,873,3481,54,230,81,267,212,686,347,1183,1220,4664,0,16,26,77,11,39,143,356,180,488,17,60,39,99,158,347,214,506,394,994,42,86,2316,7066
117011322,1751,3532,29,170,213,945,74,321,1275,4805,1591,6241,117,513,196,680,546,1789,859,2982,2450,9223,3,23,40,146,31,103,285,749,359,1021,37,119,88,204,401,888,526,1211,885,2232,173,379,5259,15366
117011323,842,1699,15,76,131,582,31,141,681,2591,858,3390,62,256,119,423,289,935,470,1614,1328,5004,3,25,29,91,20,64,195,501,247,681,25,70,64,150,215,490,304,710,551,1391,78,164,2799,8258
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,2354,4710,17,124,152,696,43,195,1515,5614,1727,6629,102,457,171,584,504,1687,777,2728,2504,9357,10,55,55,177,42,167,383,967,490,1366,49,168,127,283,454,1000,630,1451,1120,2817,193,412,6171,17296
117021327,1948,3822,13,62,97,447,13,63,1150,4178,1273,4750,41,178,123,412,251,794,415,1384,1688,6134,3,22,26,85,12,38,209,496,250,641,18,52,84,183,245,528,347,763,597,1404,131,276,4364,11636
117021328,756,1497,10,44,39,172,9,38,427,1572,485,1826,24,124,42,146,138,447,204,717,689,2543,5,20,15,52,6,19,102,259,128,350,13,41,41,85,118,262,172,388,300,738,61,134,1806,4912
117031329,1418,2753,0,0,14,48,0,4,204,702,218,754,5,15,25,73,33,95,63,183,281,937,0,0,6,14,0,6,27,59,33,79,3,4,17,34,59,115,79,153,112,232,53,117,1864,4039
117031330,2111,4131,0,3,36,159,3,20,763,2625,802,2807,12,38,65,212,82,261,159,511,961,3318,4,9,9,37,8,26,132,315,153,387,9,25,45,101,124,256,178,382,331,769,105,214,3508,8432
117031331,2001,3920,0,20,52,224,11,49,609,2131,672,2424,33,142,77,242,144,448,254,832,926,3256,6,40,21,87,27,87,196,522,250,736,30,99,80,173,217,468,327,740,577,1476,144,297,3648,8949
117031332,2414,4725,3,28,66,304,14,50,924,3247,1007,3629,26,97,93,295,127,404,246,796,1253,4425,0,5,18,61,10,27,159,374,187,467,18,47,60,123,174,373,252,543,439,1010,186,380,4292,10540
117031333,2343,4509,0,3,7,35,5,24,321,1057,333,1119,12,54,46,143,64,176,122,373,455,1492,0,8,14,46,6,14,111,258,131,326,8,15,31,69,132,265,171,349,302,675,88,186,3188,6862
117031334,2460,4848,8,35,38,155,15,70,619,2073,680,2333,22,77,80,262,130,383,232,722,912,3055,0,4,25,69,6,31,162,400,193,504,22,67,68,141,148,304,238,512,431,1016,209,441,4012,9360
117031335,1933,3815,4,23,25,108,7,20,445,1518,481,1669,19,81,47,150,82,248,148,479,629,2148,3,18,14,49,3,19,125,282,145,368,20,50,59,132,185,401,264,583,409,951,167,337,3138,7251
117031336,2103,4093,3,20,20,88,7,21,342,1190,372,1319,12,47,42,127,68,208,122,382,494,1701,0,0,7,18,7,20,76,182,90,220,10,24,20,47,103,201,133,272,223,492,129,278,2949,6564
117031337,2492,4960,3,7,30,109,8,38,444,1483,485,1637,32,127,79,243,117,348,228,718,713,2355,3,6,9,34,8,39,112,247,132,326,10,25,94,205,142,305,246,535,378,861,409,892,3992,9068
117031338,2332,4639,10,41,79,338,19,77,845,2993,953,3449,38,170,115,383,249,799,402,1352,1355,4801,9,43,30,95,17,60,257,655,313,853,15,50,114,237,271,570,400,857,713,1710,246,519,4646,11669
118011339,1917,3739,15,86,126,573,14,47,1062,3965,1217,4671,66,268,150,503,217,671,433,1442,1650,6113,0,0,24,72,11,25,156,366,191,463,17,64,46,103,168,349,231,516,422,979,85,175,4074,11006
118011340,1959,3831,13,68,105,452,16,55,1176,4333,1310,4908,68,264,131,441,190,584,389,1289,1699,6197,4,6,24,71,3,12,205,466,236,555,21,63,66,147,160,340,247,550,483,1105,102,206,4243,11339
118011341,1546,3057,10,59,90,409,21,79,951,3564,1072,4111,42,165,132,439,176,548,350,1152,1422,5263,0,3,36,122,11,23,162,396,209,544,27,87,88,193,202,409,317,689,526,1233,101,206,3595,9759
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,2722,5299,21,107,194,883,18,66,1218,4632,1451,5688,121,463,237,822,273,818,631,2103,2082,7791,3,8,29,103,8,15,223,528,263,654,25,70,120,269,246,508,391,847,654,1501,162,339,5620,14930
118011344,1052,2071,13,79,131,594,11,41,770,3012,925,3726,88,352,148,511,197,610,433,1473,1358,5199,0,9,26,79,5,13,104,257,135,358,18,49,42,100,119,259,179,408,314,766,50,110,2774,8146
118011345,1617,3142,0,16,65,275,9,31,740,2645,814,2967,41,151,121,407,104,308,266,866,1080,3833,0,0,20,60,3,9,127,278,150,347,15,38,58,117,107,219,180,374,330,721,81,169,3108,7865
118011346,1016,2003,18,103,199,900,14,60,832,3300,1063,4363,97,372,193,674,229,698,519,1744,1582,6107,0,0,34,115,9,27,109,264,152,406,17,51,56,133,117,227,190,411,342,817,55,123,2995,9050
118011347,828,1614,6,19,41,163,6,27,432,1619,485,1828,24,93,86,271,77,240,187,604,672,2432,0,0,13,38,3,4,72,177,88,219,12,37,34,77,97,194,143,308,231,527,43,90,1774,4663
118021348,2435,4784,13,51,195,871,21,85,1600,5914,1829,6921,95,388,214,732,291,911,600,2031,2429,8952,4,10,26,83,14,42,281,652,325,787,26,74,100,213,270,559,396,846,721,1633,151,311,5736,15680
118021349,2154,4333,21,136,164,709,25,114,1330,4996,1540,5955,113,472,245,840,418,1309,776,2621,2316,8576,6,25,35,113,14,34,201,489,256,661,35,115,134,320,332,715,501,1150,757,1811,295,628,5522,15348
118021350,1508,3029,28,161,274,1245,88,395,1220,4814,1610,6615,175,732,224,767,644,2092,1043,3591,2653,10206,10,35,51,189,34,118,305,845,400,1187,33,90,96,217,415,923,544,1230,944,2417,93,197,5198,15849
118021351,2635,5245,30,157,270,1233,45,187,1850,6959,2195,8536,182,753,288,991,637,2057,1107,3801,3302,12337,4,17,60,201,27,114,396,974,487,1306,66,221,175,405,541,1159,782,1785,1269,3091,281,619,7487,21292
118021352,2805,5507,8,47,176,765,20,78,1829,6726,2033,7616,90,368,262,865,329,1008,681,2241,2714,9857,3,18,41,114,7,21,319,732,370,885,41,117,127,278,324,671,492,1066,862,1951,231,489,6612,17804
119011353,1894,3874,80,492,351,1735,102,498,2230,8880,2763,11605,212,975,261,928,714,2373,1187,4276,3950,15881,23,119,116,428,60,232,672,1921,871,2700,66,226,181,437,572,1300,819,1963,1690,4663,182,394,7716,24812
119011354,1430,2878,92,543,276,1383,76,372,1195,4964,1639,7262,172,742,171,640,644,2161,987,3543,2626,10805,21,113,84,331,50,190,346,1041,501,1675,55,184,89,227,434,1000,578,1411,1079,3086,84,181,5219,16950
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,692,1399,35,199,154,759,50,255,672,2837,911,4050,111,507,90,322,317,1072,518,1901,1429,5951,9,38,28,116,19,66,169,524,225,744,32,113,37,95,186,434,255,642,480,1386,41,91,2642,8827
119011357,1285,2590,134,833,433,2272,143,710,1507,6712,2217,10527,267,1222,230,818,700,2447,1197,4487,3414,15014,27,160,94,388,43,176,360,1112,524,1836,74,257,102,249,472,1105,648,1611,1172,3447,72,168,5943,21219
119011358,1359,2749,43,233,205,976,57,273,979,3827,1284,5309,148,645,179,641,500,1639,827,2925,2111,8234,12,47,46,150,25,100,211,567,294,864,33,109,79,177,312,688,424,974,718,1838,76,161,4264,12982
119011359,2112,4238,58,332,308,1403,106,484,1722,6896,2194,9115,244,1045,289,1047,778,2560,1311,4652,3505,13767,7,37,72,255,40,161,301,827,420,1280,62,201,83,201,477,1070,622,1472,1042,2752,88,175,6747,20932
119011360,1140,2293,32,181,198,914,49,224,991,3932,1270,5251,121,533,181,631,421,1379,723,2543,1993,7794,17,73,44,163,34,138,204,579,299,953,32,93,51,126,343,759,426,978,725,1931,87,200,3945,12218
119011361,1169,2368,76,449,292,1487,79,396,1166,4912,1613,7244,179,785,190,672,537,1820,906,3277,2519,10521,22,99,64,265,35,130,337,1052,458,1546,38,141,89,200,362,854,489,1195,947,2741,80,184,4715,15814
119021362,1384,2810,59,322,234,1150,67,317,1203,4795,1563,6584,165,735,172,605,576,1926,913,3266,2476,9850,13,78,50,175,32,132,312,850,407,1235,37,133,104,245,390,877,531,1255,938,2490,103,240,4901,15390
