region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
101041017,3,6,14,21,38,111,108,93,47,441,0,0,0,3,0,6,9,9,0,27,17,20,55,66,56,118,133,106,64,635,182,277,656,800,891,1277,1062,585,224,5954
101041018,6,3,11,23,33,105,117,101,71,470,0,0,0,7,3,0,3,0,3,16,45,17,55,80,106,96,148,108,41,696,228,258,580,854,1035,1304,1279,707,303,6548
101041019,3,7,14,20,41,71,112,113,55,436,3,3,0,0,6,4,9,0,0,25,24,18,44,38,59,81,98,98,58,518,233,335,742,899,1255,1168,829,499,206,6166
101041020,10,3,7,23,59,124,112,77,28,443,0,4,4,3,0,7,0,3,0,21,23,14,31,62,107,116,74,68,13,508,228,255,538,1031,1670,1712,822,352,78,6686
101041021,0,6,0,6,0,14,43,42,26,137,0,0,0,0,3,0,0,0,0,3,9,6,15,16,39,50,29,40,13,217,70,89,165,297,436,470,361,259,99,2246
101041022,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,9,19,3,0,0,43
101041023,3,5,8,11,35,46,67,51,22,248,0,0,0,0,0,0,6,0,0,6,9,5,12,13,20,30,42,40,22,193,95,132,273,339,465,515,377,238,85,2519
101041024,4,3,4,13,23,50,47,32,11,187,0,0,3,0,3,5,0,0,0,11,9,8,12,26,43,36,37,21,3,195,79,80,210,390,577,640,350,154,39,2519
101041025,3,3,13,13,18,80,132,130,70,462,0,0,0,3,0,3,3,6,0,15,30,28,51,48,64,98,99,138,125,681,236,321,653,1032,1360,1645,1486,869,361,7963
101041026,3,6,7,20,52,115,121,103,39,466,0,3,6,0,0,0,6,3,0,18,23,11,18,33,47,70,112,89,25,428,191,232,472,800,1165,1349,1113,604,166,6092
101041027,6,6,14,22,44,111,124,136,92,555,0,0,0,0,3,6,6,10,3,28,23,19,33,56,69,112,146,156,101,715,183,239,476,818,1160,1751,1362,850,361,7200
102011028,0,3,3,3,10,25,23,21,11,99,0,0,0,3,4,0,0,0,0,7,28,13,28,53,64,61,44,29,21,341,194,372,585,1065,1155,923,503,238,90,5125
102011029,0,0,6,11,24,71,54,78,54,298,0,0,0,0,0,7,0,0,0,7,34,25,27,71,92,98,109,97,35,588,270,468,726,1264,1578,1579,1254,678,228,8045
102011030,0,4,3,12,24,47,46,43,13,192,0,0,3,0,3,3,3,7,0,19,16,15,41,60,73,45,52,22,14,338,121,221,386,684,696,635,445,167,55,3410
102011031,0,6,10,9,32,71,93,121,112,454,0,0,6,10,6,3,3,0,4,32,27,30,61,71,99,109,188,310,355,1250,375,668,938,1532,1898,1729,1467,1361,787,10755
102011032,8,15,21,40,92,114,114,135,120,659,0,3,0,4,9,6,10,3,8,43,75,103,218,212,270,219,227,212,132,1668,473,1399,2648,2279,2591,2137,1502,1063,553,14645
102011033,10,0,5,13,25,30,28,31,11,153,3,0,0,0,6,0,0,3,6,18,19,12,25,43,44,31,34,20,6,234,306,348,761,1028,984,518,307,174,41,4467
102011034,3,0,6,15,31,48,42,82,68,295,0,0,0,0,0,7,3,0,3,13,8,6,16,34,41,39,67,131,132,474,207,400,594,808,979,737,607,763,457,5552
102011035,5,0,6,5,23,36,39,34,23,171,3,0,0,0,0,0,4,0,3,10,22,9,33,32,61,48,49,30,17,301,245,396,728,897,1009,836,436,212,75,4834
102011036,0,4,4,15,26,47,38,41,21,196,0,0,0,0,3,3,3,0,0,9,29,12,28,62,64,33,42,31,10,311,298,493,852,1178,1269,945,468,240,62,5805
102011037,0,0,9,6,12,28,41,46,33,175,0,0,0,0,0,3,3,6,3,15,27,35,39,66,64,50,64,97,77,519,141,321,517,864,887,751,718,474,236,4909
102011038,6,0,3,5,18,42,36,68,28,206,0,0,0,0,6,0,0,0,0,6,8,11,17,43,50,36,58,64,41,328,211,328,621,844,950,854,632,504,170,5114
102011039,0,0,5,8,28,57,70,68,36,272,0,0,0,0,0,0,3,3,0,6,43,53,93,94,136,156,105,105,31,816,381,783,1429,1620,1799,1802,1205,653,180,9852
102011040,12,14,23,45,110,224,223,276,184,1111,0,0,0,8,11,17,5,10,6,57,63,46,121,176,215,205,344,411,336,1917,598,1020,2238,2849,2891,2983,2603,1850,854,17886
102011041,4,0,3,3,12,33,36,53,26,170,0,0,0,0,0,0,3,6,3,12,30,29,41,50,68,61,55,62,25,421,296,501,968,1288,1344,1133,636,444,161,6771
102011042,10,6,14,31,90,158,151,194,111,765,4,0,0,4,6,3,3,9,6,35,43,42,78,96,145,172,219,275,203,1273,378,630,1227,1605,1818,1820,1570,1201,571,10820
102011043,4,4,20,24,45,70,59,105,117,448,0,0,5,10,9,9,0,3,0,36,35,27,50,95,80,89,77,136,174,763,325,585,1275,1348,1413,1329,908,813,612,8608
102021044,13,16,31,53,98,201,194,271,194,1071,0,4,3,6,10,9,12,13,13,70,47,47,81,117,141,133,226,322,286,1400,675,1195,2376,2554,2795,2559,1921,1570,916,16561
102021045,3,5,23,35,80,132,132,83,14,507,0,0,0,0,0,10,8,6,0,24,49,42,69,89,100,108,104,78,23,662,433,577,1443,1581,1227,1018,771,379,80,7509
102021046,11,10,10,24,63,110,137,133,60,558,0,0,0,3,0,3,5,6,3,20,24,20,39,59,71,85,131,152,47,628,290,466,894,1025,1177,1150,1139,731,218,7090
102021047,6,8,17,24,59,100,117,130,70,531,0,3,0,3,3,6,3,6,0,24,55,35,55,102,108,101,105,116,89,766,559,918,1638,2014,2226,1735,1122,835,377,11424
102021048,8,20,38,65,139,241,269,271,184,1235,0,0,4,6,6,10,9,9,0,44,93,51,109,139,174,190,276,391,222,1645,763,1191,2070,2472,2671,2485,2016,1605,711,15984
102021049,0,0,0,3,10,24,15,11,6,69,0,0,0,0,0,0,0,0,0,0,17,14,16,29,31,39,38,16,4,204,107,140,200,447,514,464,266,101,25,2264
102021050,3,3,18,22,53,124,148,133,51,555,0,0,3,3,0,4,8,0,0,18,26,14,34,69,62,71,132,214,45,667,326,490,876,1136,1269,1216,1531,909,181,7934
102021051,0,4,0,4,21,29,22,17,12,109,0,0,0,0,0,0,0,0,0,0,18,13,15,34,38,35,34,22,4,213,180,319,513,678,793,573,333,124,34,3547
102021052,6,0,4,6,24,64,60,42,23,229,0,0,0,4,0,0,11,3,0,18,12,7,12,32,38,40,61,37,15,254,170,203,470,737,750,736,667,312,82,4127
102021053,11,15,12,46,78,138,187,188,96,771,0,0,0,3,4,8,12,10,8,45,46,70,143,159,184,196,211,235,106,1350,412,857,1586,1741,1779,1787,1553,1128,373,11216
102021054,8,7,9,25,54,108,127,134,100,572,0,0,5,0,4,11,8,0,5,33,33,30,57,61,93,113,181,228,131,927,273,487,850,968,1116,1223,1114,877,427,7335
102021055,3,0,7,11,13,39,34,29,11,147,0,0,0,0,0,0,5,3,0,8,26,18,34,45,36,50,57,56,23,345,165,285,627,739,640,513,401,231,62,3663
102021056,4,3,13,19,59,88,119,87,46,438,0,3,0,3,14,33,24,7,0,84,48,28,82,129,95,100,110,60,23,675,394,510,1410,2055,1456,1176,974,488,194,8657
102021057,0,6,32,30,65,102,97,87,43,462,0,0,5,6,0,6,7,7,4,35,40,28,72,71,97,104,79,71,30,592,340,533,873,1047,1146,1027,735,387,129,6217
103011058,18,9,29,46,96,163,206,208,122,897,0,3,0,9,9,10,6,9,3,49,104,232,365,298,211,200,193,200,74,1877,1029,2397,2891,2804,2857,2421,1650,1160,438,17647
103011059,0,7,12,25,52,83,69,78,24,350,4,0,0,5,8,8,0,0,7,32,35,28,53,67,66,84,86,82,59,560,298,554,1133,1313,1186,1073,669,412,150,6788
103011060,3,0,6,10,20,72,68,29,14,222,0,0,0,4,0,0,6,0,0,10,26,38,75,83,99,85,60,29,8,503,176,255,491,906,1094,1059,656,219,70,4926
103011061,3,0,9,8,28,61,63,45,35,252,0,0,0,0,0,7,12,3,4,26,17,75,36,30,34,48,61,31,7,339,143,290,427,549,576,679,488,220,75,3447
103021062,6,8,12,18,51,123,135,124,67,544,0,0,0,3,6,19,12,11,0,51,23,35,32,48,59,78,69,56,34,434,176,348,758,783,908,934,675,464,180,5226
103021063,6,4,20,26,73,142,171,158,82,682,0,0,0,0,6,7,6,3,6,28,44,42,80,91,95,133,147,140,47,819,291,417,790,1008,1114,1240,1001,727,286,6874
103021064,0,7,10,18,52,98,92,72,34,383,0,0,0,0,7,8,3,0,0,18,10,4,17,35,31,60,81,50,41,329,155,191,406,611,809,872,704,305,119,4172
103021065,3,7,16,33,78,153,158,152,74,674,3,0,3,4,3,6,8,5,3,35,22,21,38,65,67,107,143,120,48,631,282,488,912,1135,1315,1302,1051,651,248,7384
103021066,4,0,3,21,20,69,76,64,27,284,0,0,0,0,0,0,6,3,0,9,8,7,15,10,33,46,59,38,12,228,58,123,287,396,516,579,483,282,99,2823
103021067,6,5,14,29,66,133,145,171,132,701,0,4,4,3,0,3,9,7,3,33,57,58,96,108,116,96,143,122,55,851,347,599,1229,1334,1410,1163,938,704,294,8018
103021068,3,3,7,8,25,77,58,58,20,259,0,0,0,0,4,0,3,6,0,13,14,12,24,23,29,51,42,36,7,238,107,118,265,395,522,531,344,217,62,2561
103021069,0,4,6,20,41,99,62,88,55,375,0,0,0,0,3,3,4,0,3,13,16,6,27,39,40,33,46,59,20,286,159,233,577,701,823,757,560,410,149,4369
103031070,13,13,27,41,106,159,184,172,94,809,0,0,0,0,9,5,9,7,0,30,57,82,186,169,192,169,160,151,67,1233,403,747,1319,1485,1741,1615,1298,774,302,9684
103031071,0,9,0,37,62,129,122,89,18,466,0,0,0,4,3,0,6,3,0,16,28,25,40,66,91,98,76,57,23,504,244,352,652,1010,1286,1238,817,375,81,6055
103031072,7,3,20,23,48,103,110,140,92,546,0,3,0,0,6,6,8,3,5,31,34,49,73,117,90,92,105,112,66,738,341,617,1233,1439,1348,1065,886,629,280,7838
103031073,3,3,6,11,26,80,76,59,24,288,0,0,0,6,6,3,0,0,3,18,6,3,16,25,29,33,53,28,13,206,57,118,262,407,464,517,486,229,71,2611
103031074,0,5,17,29,62,157,170,105,39,584,0,0,0,3,0,10,14,12,0,39,56,25,55,107,93,152,142,81,35,746,321,368,775,1288,1505,1592,1175,502,147,7673
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,6,3,4,19,41,84,94,94,34,379,0,0,0,3,3,3,0,6,3,18,31,21,21,56,60,69,89,72,12,431,200,347,624,925,995,909,674,416,100,5190
103041077,16,16,41,58,141,245,239,274,181,1211,3,3,18,26,22,27,24,15,6,144,111,88,193,202,172,194,214,182,87,1443,721,1251,2395,2322,2447,2293,1681,1233,573,14916
103041078,4,15,27,36,79,159,122,124,70,636,0,3,9,11,12,8,15,5,3,66,49,56,128,177,138,133,113,85,23,902,528,1118,2329,2411,2150,1743,997,596,183,12055
103041079,6,3,9,23,47,135,115,111,42,491,0,0,0,0,3,5,7,3,4,22,17,18,29,58,58,85,69,81,30,445,291,470,970,1424,1678,1565,995,541,134,8068
104011080,8,25,39,48,107,200,239,305,186,1157,0,0,4,3,6,6,12,16,7,54,63,86,184,196,177,178,207,271,151,1513,602,1057,1855,2087,2467,2286,1802,1354,588,14098
104011081,13,11,27,61,138,272,234,158,72,986,0,8,0,3,3,4,10,8,6,42,51,30,59,110,168,176,142,101,21,858,481,513,1013,1835,2585,2730,1574,635,164,11530
104011082,11,3,12,27,64,177,295,265,125,979,0,0,0,0,8,6,6,6,3,29,43,40,56,97,117,139,236,218,125,1071,334,529,1026,1667,2092,2655,2402,1493,496,12694
104021083,3,0,6,9,16,34,42,58,42,210,0,0,0,6,0,3,0,0,0,9,6,3,22,15,36,35,25,32,31,205,132,179,406,785,951,849,481,248,136,4167
104021084,11,18,29,41,113,174,188,183,106,863,0,6,4,8,15,15,9,14,6,77,64,70,105,133,139,135,176,174,110,1106,522,906,1698,2062,2235,2188,1651,1002,396,12660
104021085,3,11,31,43,50,78,96,146,77,535,0,3,8,11,7,10,4,6,0,49,24,35,64,73,82,103,118,229,310,1038,307,706,1124,1094,1181,1253,955,809,523,7952
104021086,3,0,6,10,18,32,43,25,7,144,0,0,3,0,3,0,0,4,0,10,9,3,15,33,27,50,36,14,0,187,101,129,278,506,648,574,303,104,22,2665
104021087,6,3,6,6,17,39,45,43,19,184,0,0,0,0,0,0,0,0,4,4,22,6,15,30,37,39,29,23,6,207,82,106,233,346,587,547,377,173,75,2526
104021088,0,5,3,7,14,41,60,43,13,186,0,0,6,5,0,3,0,0,0,14,19,22,48,51,60,43,49,42,16,350,229,313,653,1061,1232,1221,671,292,79,5751
104021089,19,14,21,45,112,170,192,184,102,859,0,0,3,6,6,6,3,6,6,36,60,44,74,110,154,160,172,199,103,1076,635,919,1677,2283,2863,2653,1816,1104,420,14370
104021090,0,0,12,9,28,55,69,72,32,277,0,0,0,0,6,4,0,7,0,17,11,10,10,27,32,28,51,67,20,256,116,159,289,472,723,762,596,405,106,3628
104021091,6,8,29,31,52,99,137,141,84,587,0,0,3,6,8,12,13,18,3,63,36,26,56,64,103,108,114,116,53,676,351,475,1090,1320,1692,1774,1144,737,262,8845
105011092,9,11,15,51,60,85,60,45,10,346,0,0,0,5,4,9,11,10,3,42,39,34,56,76,86,69,51,49,9,469,170,279,521,585,630,438,259,184,37,3103
105011093,6,8,9,15,43,71,53,43,28,276,0,0,0,0,0,6,0,3,5,14,23,28,65,58,52,52,50,35,13,376,171,299,666,612,696,519,329,183,59,3534
105011094,8,6,7,22,46,93,79,58,17,336,0,0,0,0,3,7,11,0,0,21,28,19,20,37,39,55,75,56,17,346,163,237,430,508,611,550,388,257,73,3217
105011095,12,5,9,24,47,94,96,58,43,388,3,0,0,0,6,6,3,6,0,24,25,16,35,50,54,68,72,60,10,390,165,263,508,684,721,614,566,293,88,3902
105011096,17,15,12,26,88,163,148,77,17,563,0,0,0,0,7,11,14,16,0,48,35,32,64,88,118,138,125,80,30,710,217,348,716,846,978,1021,716,304,79,5225
105021097,24,27,54,74,247,426,300,295,111,1558,0,0,4,7,13,13,10,12,0,59,64,98,188,165,249,249,304,411,249,1977,585,1027,1887,2123,2724,2597,1788,1378,489,14598
105021098,10,9,16,19,52,91,79,31,10,317,0,3,0,0,4,0,4,0,0,11,3,17,26,24,36,33,30,13,4,186,70,155,335,362,398,404,245,84,14,2067
105031099,6,4,15,30,77,135,168,130,86,651,0,0,0,3,4,12,9,0,4,32,43,31,38,73,93,103,120,104,46,651,202,318,672,908,1113,1245,939,596,233,6226
105031100,15,10,22,32,81,136,105,116,75,592,3,3,0,0,3,11,3,7,5,35,49,37,46,85,119,93,88,40,28,585,501,753,1317,1350,1602,1205,662,375,183,7948
105031101,13,8,26,43,105,139,170,192,92,788,0,0,3,4,5,13,11,6,3,45,59,65,104,114,120,118,137,176,133,1026,569,987,2006,2002,2014,1610,1249,969,429,11835
105031102,7,7,18,32,52,107,87,58,22,390,0,0,0,3,6,6,3,3,3,24,42,26,57,63,65,48,70,44,10,425,271,476,891,981,901,810,615,280,57,5282
105031103,0,0,5,9,30,61,88,49,13,255,0,0,0,3,4,6,0,0,0,13,28,19,34,45,57,55,48,28,10,324,168,208,420,683,852,798,484,208,39,3860
105031104,0,4,8,29,27,68,103,72,35,346,0,0,0,0,9,6,3,3,0,21,12,10,24,35,59,52,64,47,34,337,143,196,400,502,672,599,512,287,113,3424
105031105,3,4,17,15,67,131,111,58,20,426,0,0,3,0,3,3,6,6,3,24,35,11,37,51,59,83,93,71,27,467,197,300,651,800,887,894,661,369,99,4858
105031106,7,8,21,49,86,153,142,122,60,648,0,3,0,0,4,3,8,4,0,22,65,110,231,172,125,93,111,111,29,1047,316,436,887,1043,1150,1097,926,569,173,6597
106011107,0,0,14,24,49,127,82,58,33,387,0,0,0,3,7,4,0,0,0,14,23,31,61,71,78,107,46,32,11,460,300,501,1230,1351,1226,1236,624,223,72,6763
106011108,21,25,27,69,123,293,283,293,163,1297,0,6,0,6,11,18,27,42,41,151,105,136,345,337,278,277,242,235,115,2070,755,1363,2606,2562,2579,2371,1652,1158,490,15536
106011109,0,4,15,13,45,90,67,54,16,304,0,0,0,0,3,3,6,3,0,15,20,14,28,40,70,77,56,45,14,364,233,300,610,1003,1122,1114,606,244,59,5291
106011110,9,0,7,12,42,96,141,111,59,477,0,0,3,6,3,0,3,0,6,21,27,21,33,60,71,69,75,62,27,445,277,357,697,1037,1334,1284,883,419,164,6452
106011111,8,21,45,68,144,302,218,180,105,1091,0,0,7,0,6,11,7,6,5,42,61,35,79,109,144,188,141,180,57,994,611,1014,1959,2085,2129,2131,1252,731,257,12169
106011112,16,10,9,37,73,119,118,153,94,629,0,3,0,6,11,10,8,6,0,44,55,49,121,111,122,108,101,80,23,770,649,1163,2314,2393,2147,1538,836,593,229,11862
106011113,3,0,6,9,32,67,46,27,7,197,0,4,0,3,0,0,0,4,0,11,16,17,27,49,53,51,39,19,9,280,176,248,462,699,823,660,354,139,32,3593
106021114,6,10,12,17,39,58,55,67,59,323,0,0,0,0,0,3,6,5,0,14,15,18,36,45,46,44,47,60,21,332,163,309,591,661,668,541,346,282,158,3719
106021115,14,17,34,62,115,229,219,260,144,1094,6,4,6,0,0,10,7,6,4,43,86,82,155,186,202,162,201,197,98,1369,870,1625,3303,3584,3356,3052,1928,1246,469,19433
106021116,0,0,3,9,16,32,38,50,31,179,0,0,0,3,3,4,0,0,0,10,13,16,24,33,28,33,38,34,21,240,225,330,610,979,959,823,548,289,124,4887
106021117,11,9,29,49,133,166,181,154,81,813,0,0,5,3,10,3,3,3,6,33,77,45,116,155,153,139,142,147,66,1040,675,1172,2672,2550,2324,1911,1181,698,250,13433
106021118,6,6,9,26,46,76,77,35,10,291,0,0,3,0,0,3,0,4,3,13,29,16,32,54,53,67,34,25,6,316,331,570,1106,1365,1352,964,435,183,36,6342
106031119,6,4,5,9,15,54,55,47,20,215,0,0,0,3,3,8,0,7,0,21,22,16,28,39,50,46,66,43,7,317,218,275,407,740,824,690,610,277,61,4102
106031120,7,3,7,15,28,69,97,73,49,348,0,3,3,3,3,0,0,3,0,15,13,9,23,32,29,49,64,63,29,311,156,295,581,695,848,983,845,395,128,4926
106031121,0,5,14,32,66,148,208,208,131,812,0,3,3,3,18,11,10,10,3,61,79,72,127,170,202,233,336,345,256,1820,512,765,1502,2174,2528,2887,3015,1815,784,15982
106031122,16,15,26,43,97,178,149,161,46,731,3,0,0,0,5,7,9,11,3,38,46,54,98,118,132,131,131,131,99,940,544,956,1718,1693,1820,1635,1001,664,243,10274
106031123,0,0,8,8,19,39,25,20,15,134,0,0,3,0,0,0,0,0,0,3,22,7,9,20,40,42,21,10,7,178,229,282,348,800,931,747,354,131,41,3863
106031124,0,0,3,8,27,47,70,50,24,229,0,0,0,0,0,0,4,0,0,4,8,4,10,21,29,48,78,72,20,290,71,109,258,349,498,819,1028,530,132,3794
106031125,0,11,6,22,53,113,114,83,31,433,0,3,3,0,6,3,13,0,3,31,39,40,69,84,92,122,115,80,18,659,411,734,1451,1850,1736,1570,1084,425,95,9356
106041126,11,16,29,27,95,122,125,92,43,560,3,3,3,0,3,4,0,0,3,19,84,102,200,197,161,119,93,88,36,1080,457,866,1775,1611,1592,1219,671,397,119,8707
106041127,3,3,6,6,28,46,55,45,18,210,0,0,3,3,3,0,0,0,0,9,22,11,25,59,57,41,35,22,11,283,123,207,465,609,586,461,289,152,51,2943
106041128,0,6,14,11,32,67,94,67,42,333,0,0,4,0,4,4,0,0,0,12,13,14,44,30,45,54,69,74,46,389,137,364,710,767,752,648,499,338,157,4372
106041129,3,5,13,21,62,130,110,102,54,500,0,3,0,3,0,0,3,6,3,18,22,12,53,76,62,83,95,82,24,509,219,402,909,1000,1120,1099,735,397,127,6008
107011130,17,14,62,112,283,623,815,739,228,2893,0,0,5,21,47,86,146,190,52,547,102,108,184,239,316,360,406,412,96,2223,837,1620,3069,3216,3695,3101,2758,2200,579,21075
107011131,15,12,36,41,125,298,318,279,154,1278,0,0,3,4,6,15,18,19,6,71,68,65,127,162,176,214,262,252,88,1414,754,1245,2595,2843,2922,2825,2317,1346,442,17289
107011132,0,0,4,8,32,68,64,51,16,243,3,0,0,0,6,0,7,3,0,19,12,13,26,23,22,21,34,34,18,203,227,430,909,1196,1037,730,423,205,73,5230
107011133,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,5,3,9,6,0,3,0,32
107011134,12,7,23,33,70,167,171,172,74,729,0,0,3,6,6,12,19,24,3,73,25,22,44,70,88,101,107,167,181,805,513,937,1577,2126,2373,1778,1018,727,386,11435
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,7
107031136,9,4,12,21,66,111,99,95,30,447,0,0,0,13,3,8,12,4,0,40,27,28,53,71,72,73,56,96,30,506,525,802,1715,2078,1977,1273,699,454,181,9704
107031137,3,0,17,20,57,105,78,59,54,393,0,0,0,3,3,0,8,5,4,23,22,16,29,52,51,56,69,74,51,420,280,451,818,856,979,867,531,318,180,5280
107031138,0,3,7,9,21,42,69,73,66,290,0,0,0,0,6,0,0,6,5,17,8,5,22,30,45,56,52,61,47,326,189,315,568,812,1031,1077,890,622,277,5781
107031139,0,0,6,4,12,37,35,41,19,154,0,0,0,0,0,0,3,0,0,3,7,13,30,28,41,45,40,39,18,261,169,333,516,737,929,856,449,309,97,4395
107031140,3,4,3,6,11,32,52,50,57,218,0,0,6,3,0,3,6,6,0,24,11,15,23,19,39,44,50,48,33,282,231,346,490,794,1073,1052,771,439,244,5440
107031141,3,5,7,20,49,137,127,124,31,503,0,3,0,3,0,13,12,15,3,49,38,19,50,67,88,77,97,69,9,514,421,659,1449,2223,1932,1379,918,495,88,9564
107031142,4,8,8,24,64,122,134,110,39,513,3,0,0,0,8,19,15,11,6,62,6,17,23,48,73,76,82,89,26,440,293,611,1060,1240,1457,1229,793,496,129,7308
107031143,19,12,39,66,161,336,388,347,130,1498,3,0,4,11,14,23,39,52,15,161,95,73,145,164,228,226,295,239,50,1515,760,1214,2191,2385,2766,2520,2178,1271,340,15625
107041144,7,19,21,41,79,183,305,364,196,1215,0,7,8,7,21,22,29,37,17,148,53,82,108,109,132,146,161,234,90,1115,759,1518,2374,2607,2674,2195,1814,1405,579,15925
