SED_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
SED10001,15367,9149,9482,9488,9819,10623,9515,5597,2094,81143,19,18,21,18,20,36,40,34,11,223,235,315,261,213,199,272,220,98,80,1898,79,160,148,92,104,97,114,51,14,854,3,14,16,12,21,24,8,0,0,93,0,0,4,5,3,8,3,0,0,30,0,3,5,4,0,3,0,0,0,18,0,3,0,4,0,6,3,3,0,25,3,0,4,0,8,0,0,0,0,9,6,11,8,3,0,4,6,0,0,33,0,0,0,0,0,0,0,0,0,0,322,511,445,330,335,421,355,159,92,2962,340,525,465,345,357,454,395,194,107,3187,15713,9681,9951,9835,10178,11073,9909,5790,2197,84331
SED10002,19879,15603,27075,17955,12323,11208,7111,3303,1246,115711,5,14,27,19,7,3,15,10,3,110,195,232,442,227,182,158,111,64,40,1653,0,12,14,5,3,0,3,0,0,38,6,7,18,5,8,8,5,0,0,54,0,9,10,4,0,5,0,0,0,22,0,0,0,5,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,197,265,494,242,197,176,118,66,40,1791,199,281,518,260,201,180,135,73,43,1897,20081,15880,27594,18224,12525,11391,7249,3374,1289,117614
SED10003,13055,7096,8694,9951,10635,11038,10549,5396,2317,78745,17,12,27,11,16,18,29,24,19,171,309,377,428,327,362,489,372,154,58,2883,18,42,54,31,37,89,157,63,14,492,25,56,77,63,47,62,42,10,0,383,4,11,9,4,5,11,18,8,4,63,0,0,3,7,3,10,6,5,0,36,0,0,0,0,0,8,21,4,0,39,0,0,0,0,0,0,0,0,0,5,0,4,3,0,4,14,12,0,0,35,0,0,0,0,0,0,0,0,0,0,350,497,571,434,457,680,624,249,70,3946,370,506,596,446,473,704,664,268,88,4114,13427,7607,9292,10399,11111,11735,11212,5668,2409,82854
SED10004,12094,8295,14758,13848,11533,8649,6598,3105,1015,79889,0,9,6,13,8,8,13,9,4,67,144,282,351,258,204,174,146,71,54,1677,0,12,14,13,6,6,6,5,0,64,0,13,3,4,12,12,13,4,0,70,0,5,3,0,6,3,0,0,0,19,0,6,3,3,0,3,11,6,0,22,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,3,5,0,0,8,0,12,6,0,0,9,6,0,0,35,0,0,0,0,0,0,0,0,0,0,148,326,383,283,234,213,192,76,56,1910,146,332,385,301,240,226,201,84,67,1977,12242,8624,15144,14149,11772,8871,6802,3187,1084,81872
SED10005,20175,12720,14272,12162,10780,10138,6998,3638,1817,92717,23,12,17,20,19,19,18,12,5,139,255,184,294,203,177,168,134,108,101,1633,5,4,3,4,0,3,0,0,0,26,3,3,0,0,0,8,0,0,0,25,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,265,198,303,216,184,185,137,109,103,1700,291,205,321,233,200,202,157,123,106,1842,20464,12928,14591,12395,10980,10342,7158,3761,1929,94552
SED10006,13524,7044,8324,7342,8346,10122,8398,4915,1967,69983,43,52,33,28,41,52,52,46,13,359,430,669,677,534,709,939,785,240,61,5048,9,27,35,37,39,51,90,40,3,335,3,42,43,48,63,90,50,16,0,355,3,36,29,27,45,54,62,20,0,292,0,5,8,0,6,11,13,0,0,34,0,4,0,6,0,12,15,0,0,49,0,3,6,0,0,3,4,0,0,20,0,8,4,0,0,28,19,5,0,73,0,0,0,0,0,0,0,0,0,0,454,797,807,658,865,1198,1048,317,66,6210,498,845,839,689,903,1248,1102,365,83,6568,14021,7891,9168,8027,9245,11373,9497,5283,2053,76553
SED10007,14247,8944,9076,8600,9744,10368,9084,5164,1854,77076,8,24,12,12,22,32,27,24,14,177,333,662,466,364,385,408,344,177,69,3214,10,14,13,0,12,8,8,0,0,55,3,7,11,14,26,19,7,0,0,92,0,3,0,0,3,0,0,0,0,21,3,0,0,4,9,0,4,0,0,18,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,5,10,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,351,698,502,393,440,436,375,187,67,3449,358,723,510,407,457,470,398,212,85,3627,14603,9664,9585,9007,10202,10842,9482,5374,1935,80701
SED10008,17544,10280,8388,13777,11808,10248,8705,4802,1416,86965,10,9,0,7,7,5,21,33,93,182,134,211,206,142,135,126,162,124,77,1318,0,7,11,0,9,8,6,0,0,30,4,6,3,6,12,9,0,0,0,39,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,143,227,231,151,157,144,175,126,78,1425,148,233,231,158,166,150,199,160,169,1611,17691,10511,8617,13930,11975,10393,8903,4965,1582,88576
SED10009,10769,5913,5841,6583,8669,12340,13041,6746,2472,72369,16,16,13,18,30,49,35,32,17,228,369,422,440,333,373,611,539,193,78,3361,15,25,31,20,44,84,111,62,25,414,3,12,17,12,34,29,32,8,0,149,0,4,8,0,0,4,0,3,0,16,0,0,4,3,3,3,12,0,0,27,0,4,0,3,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,49,67,74,77,100,230,200,74,11,876,0,0,0,0,0,0,0,0,0,0,437,528,568,449,555,972,899,334,114,4864,459,544,584,467,582,1023,937,365,125,5092,11227,6459,6427,7053,9252,13360,13983,7117,2598,77464
SED10010,17794,11662,15073,14219,10466,9424,7121,3462,1351,90576,10,14,9,16,19,16,13,3,3,106,191,190,226,173,156,170,145,116,96,1462,5,4,8,0,0,3,0,0,0,22,4,3,4,3,3,8,10,0,0,42,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,201,201,248,186,161,188,152,118,96,1552,209,216,263,205,180,203,172,125,98,1659,18005,11881,15338,14416,10642,9624,7292,3583,1446,92234
SED10011,12289,7106,6450,8663,9845,9990,9500,4715,1564,70122,3,6,12,5,3,3,8,6,7,67,253,222,225,203,219,284,243,122,64,1835,0,3,0,0,0,5,0,0,0,11,4,4,4,0,9,9,7,7,0,47,0,0,0,0,0,3,0,4,0,10,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,261,234,238,211,233,311,257,131,63,1941,264,238,240,220,241,320,271,139,72,2009,12557,7346,6691,8883,10087,10309,9770,4857,1639,72128
SED10012,14349,11899,10770,9786,10988,11435,8098,3515,1551,82385,17,12,10,21,23,25,21,66,108,306,150,143,210,164,166,147,87,25,21,1106,0,0,0,0,6,3,3,0,0,19,3,5,3,9,9,4,10,3,0,36,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,149,218,173,178,157,96,29,19,1170,165,158,234,189,203,182,119,99,127,1478,14517,12062,10999,9975,11187,11616,8219,3608,1678,83858
SED10013,32222,15656,20730,20237,15520,11329,7952,3825,1372,128843,9,8,4,11,4,5,11,10,9,70,306,292,332,214,180,135,164,108,72,1807,0,0,0,0,5,11,4,3,0,25,7,7,5,10,7,11,10,0,0,53,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,316,306,339,233,190,157,181,115,78,1919,326,313,348,244,199,164,195,126,84,1986,32549,15970,21079,20481,15722,11491,8142,3946,1452,130830
SED10014,17389,10795,11880,11365,9373,9046,7435,3551,906,81743,13,13,3,13,15,16,27,13,3,109,316,317,338,225,212,140,168,121,57,1887,0,0,3,0,0,4,0,0,0,11,0,7,0,0,0,8,5,0,0,34,0,4,0,0,0,0,0,0,0,6,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,319,328,343,228,213,150,179,122,57,1956,332,343,352,248,232,162,205,136,59,2068,17722,11143,12237,11610,9610,9211,7638,3681,968,83810
SED10015,14751,10923,14687,13340,12619,10778,7556,4971,2200,91831,14,3,12,13,15,15,26,54,58,215,147,183,241,171,160,148,98,73,79,1286,0,0,5,0,0,3,3,0,0,12,0,3,3,0,4,6,5,3,0,21,0,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,147,190,256,171,169,157,111,80,79,1351,155,197,269,189,186,173,140,127,139,1567,14910,11112,14953,13525,12806,10954,7695,5100,2336,93395
SED10016,22694,13571,10598,16898,14771,10528,7901,4027,1268,102259,11,3,5,3,6,10,0,3,5,53,161,186,185,143,99,92,94,60,31,1062,0,4,7,0,0,7,4,0,0,31,0,9,9,0,7,5,14,3,0,49,0,0,3,0,0,5,5,0,0,13,0,4,0,0,0,4,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,159,213,208,153,108,115,125,68,35,1180,172,212,221,154,109,125,124,71,40,1229,22864,13789,10816,17056,14883,10650,8025,4093,1305,103486
SED10017,17562,10028,12112,11040,10414,9701,8315,3988,1496,84654,14,16,13,9,17,26,33,28,11,164,452,408,388,293,294,259,209,103,44,2445,0,3,3,3,0,6,7,0,0,21,3,0,9,4,4,15,5,3,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,415,409,304,308,282,222,109,44,2544,468,431,417,313,325,307,251,132,51,2709,18032,10451,12534,11347,10738,10010,8569,4117,1555,87357
SED10018,14076,8475,8661,9609,9586,8654,7135,4913,2136,73250,10,12,8,8,13,13,17,14,3,106,251,322,303,223,186,151,121,78,49,1686,0,8,0,0,9,0,5,0,0,26,0,4,0,0,0,12,5,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,251,330,307,232,190,171,130,89,51,1758,263,347,318,239,205,181,149,107,62,1864,14345,8820,8975,9850,9792,8833,7283,5012,2200,75115
SED10019,12702,7255,7149,7374,8966,11082,11014,6293,2441,74268,19,23,13,26,16,44,44,56,19,269,309,403,342,303,347,569,658,237,51,3221,5,5,7,7,22,76,267,135,3,529,15,37,45,41,37,50,58,13,4,295,0,3,0,0,8,9,14,3,0,36,0,0,3,0,0,12,10,0,0,27,0,0,0,5,3,3,7,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,16,6,5,51,0,0,0,0,0,0,0,0,0,0,330,450,404,360,421,728,1025,401,62,4178,351,471,418,390,436,769,1070,458,82,4450,13049,7730,7566,7757,9398,11853,12089,6748,2527,78725
SED10020,13702,7702,8348,8913,9416,10024,9619,5507,2228,75458,16,22,20,20,24,32,24,28,23,197,288,506,453,379,402,469,518,184,73,3269,5,5,16,16,15,27,155,109,4,369,15,24,35,11,28,26,23,7,0,166,0,0,0,3,0,5,11,5,4,38,0,0,0,0,0,5,5,7,0,17,0,4,20,0,0,3,13,5,0,44,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,5,15,7,0,43,0,0,0,0,0,0,0,0,0,3,310,545,531,407,456,539,742,323,86,3944,325,569,551,425,474,573,770,350,108,4140,14030,8266,8903,9342,9888,10594,10389,5862,2328,79602
SED10021,12528,7189,17320,13069,10447,7693,5580,3498,1645,78970,5,0,3,10,13,0,29,55,194,311,296,235,415,294,189,181,200,159,148,2119,3,8,13,10,3,11,9,0,0,60,0,16,9,7,12,15,9,9,0,78,3,0,8,7,5,0,0,0,0,25,0,0,10,0,0,7,0,7,0,25,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,13,9,8,8,0,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,312,267,461,332,221,231,228,172,146,2374,319,268,467,342,232,232,253,224,339,2679,12851,7462,17784,13412,10677,7924,5834,3725,1980,81649
SED10022,12824,6955,6893,7169,8309,9762,9355,5607,2148,69037,38,28,28,23,27,35,47,46,20,294,256,496,418,314,345,422,281,128,72,2739,0,18,24,20,19,26,47,9,0,172,0,6,22,19,11,19,14,0,0,93,3,0,5,3,0,4,0,0,0,25,0,0,3,4,0,8,6,0,0,24,0,0,0,3,0,5,3,0,0,15,0,0,0,0,0,0,0,0,0,5,17,19,21,11,13,37,22,3,0,148,0,0,0,0,0,0,0,0,0,0,278,539,498,374,399,525,375,147,76,3220,316,567,525,393,429,563,418,198,94,3512,13142,7525,7421,7568,8744,10323,9782,5807,2244,72547
SED10023,13821,9091,8756,9705,10782,9847,7757,4336,2012,76104,6,5,6,5,7,4,3,3,5,47,145,187,232,168,148,129,86,63,43,1200,4,0,4,4,3,0,0,0,0,25,6,0,8,0,8,11,19,0,5,54,0,0,3,0,0,0,0,0,0,5,0,0,4,0,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,164,193,254,174,165,152,106,74,47,1327,171,201,259,183,170,157,110,75,48,1372,13994,9287,9015,9879,10954,10006,7865,4405,2064,77478
SED10024,16122,10092,5175,10163,12470,9521,7518,5681,2388,79136,9,0,3,0,8,0,5,4,6,37,123,166,156,131,100,117,100,55,45,978,0,0,0,7,0,0,4,7,5,19,0,4,4,6,0,3,10,4,4,37,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,4,8,5,0,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,134,181,164,145,109,127,122,71,45,1094,139,180,173,149,113,127,129,73,55,1133,16264,10271,5347,10302,12588,9653,7650,5758,2449,80271
SED10025,12901,7897,12557,12321,10788,9410,7555,4467,2016,79919,5,0,0,6,8,9,17,29,55,124,205,157,293,197,184,201,205,192,149,1784,0,3,8,0,0,9,3,4,0,22,0,6,5,3,3,8,13,7,0,47,0,0,3,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,205,171,319,204,198,218,223,202,149,1887,210,171,322,210,199,223,244,233,204,2015,13115,8073,12879,12531,10984,9636,7800,4701,2219,81931
SED10026,16881,8450,10967,9372,9212,9492,7704,4768,1754,78597,16,28,26,48,18,29,31,36,13,250,399,709,536,416,425,437,369,162,48,3505,0,9,13,9,8,17,9,6,0,63,9,7,28,16,32,30,18,4,0,146,0,6,9,7,4,4,12,0,0,42,0,4,0,0,6,3,6,4,0,13,0,0,0,0,0,3,0,0,0,9,0,0,3,0,4,0,0,0,0,5,0,0,0,4,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,413,728,595,445,481,500,419,174,50,3803,430,756,618,492,499,530,449,208,66,4055,17312,9203,11586,9863,9711,10018,8148,4979,1820,82647
SED10027,16233,10406,10061,11065,10445,9768,7069,4122,2107,81279,4,4,11,8,0,3,13,7,4,59,154,144,191,118,116,119,88,50,32,1018,0,0,6,0,0,0,0,3,0,12,3,7,6,3,0,10,11,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,163,149,202,124,125,132,104,49,37,1086,167,157,211,135,123,136,119,59,44,1144,16400,10568,10271,11194,10568,9903,7190,4183,2149,82426
SED10028,16383,10593,9201,12760,11615,10641,8044,4739,2786,86770,5,0,4,5,0,8,11,9,5,45,105,126,197,132,84,83,74,49,29,873,0,0,4,5,5,7,3,4,0,21,0,3,5,0,0,8,7,4,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,110,148,209,141,82,95,89,60,29,951,112,148,210,149,82,101,104,66,31,992,16494,10744,9411,12909,11701,10742,8146,4804,2817,87771
SED10029,17512,12757,12290,11404,11846,11546,8080,4309,1847,91590,14,5,11,10,6,18,12,17,13,106,168,146,183,169,132,141,84,31,12,1076,0,7,6,3,5,3,0,0,0,27,0,5,0,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,169,161,199,178,140,154,97,37,22,1147,184,169,204,188,145,173,107,53,28,1255,17697,12918,12498,11584,11993,11720,8185,4360,1878,92847
SED10030,12636,7881,8817,9677,9872,10357,8990,5676,2307,76218,11,24,12,10,16,17,26,16,10,131,286,304,294,213,300,293,297,198,167,2351,7,0,0,3,4,3,4,0,0,32,3,4,7,0,7,11,10,5,0,55,0,0,3,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,298,317,307,224,317,319,314,206,167,2463,316,342,315,231,330,336,332,224,181,2600,12949,8216,9132,9905,10196,10690,9328,5898,2488,78817
SED10031,14273,8055,8187,8738,10514,11172,10049,5590,1881,78465,11,10,16,12,13,21,30,21,11,147,382,677,499,376,408,467,410,186,82,3485,0,14,18,9,22,23,19,0,0,103,0,8,21,8,17,38,16,9,0,114,0,5,9,6,10,6,4,4,0,32,0,0,6,3,4,0,0,3,0,17,0,0,0,0,5,0,9,0,0,15,0,0,0,0,0,0,0,0,0,4,20,56,66,28,27,27,12,10,0,248,0,0,0,0,0,0,0,0,0,0,409,767,620,419,488,563,461,213,86,4019,417,777,632,433,505,579,498,234,95,4169,14690,8833,8822,9170,11017,11753,10549,5825,1974,82634
SED10032,21041,13292,19970,16491,10884,9364,6390,3556,1360,102354,11,9,16,18,22,12,17,4,0,101,139,154,264,194,125,126,113,44,36,1196,0,0,6,9,0,3,0,0,0,25,0,3,6,0,9,0,5,0,3,22,0,4,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,4,4,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,142,163,281,207,140,139,116,41,40,1274,152,169,294,221,163,155,134,47,38,1377,21191,13462,20264,16717,11044,9517,6529,3605,1401,103727
SED10033,14688,9815,9348,8884,10757,9814,7272,4013,1337,75933,15,7,12,13,3,15,14,13,7,93,225,278,261,168,206,174,143,117,51,1626,0,0,0,0,4,11,0,3,0,21,3,5,0,7,8,23,22,9,4,82,0,0,0,0,0,0,4,0,0,9,5,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,7,0,0,3,240,290,274,183,221,214,180,129,53,1778,252,296,286,198,229,227,194,142,59,1874,14946,10113,9637,9081,10988,10035,7466,4143,1392,77808
SED10034,14954,8919,8387,10484,10603,9220,7225,4203,1743,75748,4,7,6,0,6,8,8,5,8,53,142,194,168,126,117,78,86,50,31,992,0,0,9,0,0,0,3,0,0,10,0,7,7,4,0,12,11,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,142,198,186,132,124,85,110,58,28,1069,143,205,190,128,131,95,114,63,34,1116,15095,9127,8578,10617,10738,9317,7338,4272,1782,76871
SED10035,13024,15793,34853,19894,11416,8336,5676,3264,1274,113525,5,12,27,4,12,12,4,12,0,97,305,613,827,451,334,237,123,58,19,2973,11,38,53,31,28,17,5,0,0,190,9,37,47,29,37,34,11,3,0,212,0,13,10,9,9,0,5,0,0,47,0,17,8,7,9,9,10,5,0,69,3,3,7,0,0,0,0,0,0,20,0,4,6,0,4,3,0,0,0,21,0,22,17,16,12,11,5,0,0,79,0,0,0,0,0,0,0,0,0,0,328,752,988,539,435,319,155,70,17,3603,341,763,1005,549,442,330,165,83,17,3698,13366,16557,35859,20438,11862,8668,5839,3343,1298,117224
SED10036,19533,12270,11541,12406,11709,9779,6319,3415,1340,88306,10,19,5,5,7,17,33,84,106,288,190,208,247,197,135,126,71,45,27,1258,0,13,17,0,9,4,0,0,0,46,0,31,28,18,10,0,5,0,0,99,0,4,8,5,0,0,0,0,0,20,0,7,7,4,0,0,0,0,0,26,0,0,5,0,0,5,0,0,0,9,0,9,5,0,0,0,0,0,0,23,0,6,4,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,201,289,321,232,155,139,77,51,27,1490,206,311,328,237,161,150,112,130,141,1778,19741,12577,11866,12645,11872,9932,6430,3548,1479,90085
