SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10037,0,0,0,0,0,4,0,0,0,29,0,33,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,6,0,9,0,13,0,4,0,0,0,0,0,7,5,16,0,34,0,0,0,0,3,3,0,13,0,16,0,45,0,5,3,4,0,8,0,25,11,37,0,86,0,17,3,4,0,19,7,32,5,52,0,148,5,26,7,18,0,54,5,43,15,62,0,247,12,46,10,41,13,79,7,56,11,94,5,384,19,29,15,76,13,107,11,43,12,70,0,401,42,47,8,101,21,117,6,36,16,62,3,464,143,108,21,355,78,330,24,83,20,135,4,1304,245,108,23,443,111,147,33,62,20,68,0,1266,350,79,21,550,103,208,35,51,8,56,0,1450,427,45,12,419,80,99,19,36,14,23,0,1174,2208,135,24,1423,259,619,44,93
SED10038,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6,0,16,0,29,0,0,0,0,0,0,0,11,0,15,0,28,0,4,0,0,0,7,0,13,4,44,0,80,0,7,0,6,0,14,0,39,14,35,0,117,7,17,0,20,3,42,4,31,18,75,3,218,4,41,5,44,17,74,16,49,15,91,4,360,13,31,10,60,25,84,21,38,8,66,0,345,19,39,8,105,32,101,16,31,10,65,0,423,107,100,22,351,107,224,38,87,24,95,3,1155,210,94,28,488,111,154,49,61,16,74,5,1289,275,71,16,558,131,135,28,43,6,39,0,1299,292,40,17,408,101,89,23,23,13,16,0,1019,1258,111,33,1082,233,360,50,56
SED10039,0,0,0,0,0,0,0,0,0,17,0,26,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,3,0,0,0,0,3,5,0,16,0,4,0,0,0,0,0,8,0,10,0,30,3,5,0,9,3,9,3,20,5,48,0,98,0,0,0,10,3,24,5,24,14,33,0,116,5,14,3,36,3,57,7,38,11,74,0,251,13,35,4,110,12,91,21,55,14,80,0,434,19,37,4,128,31,101,14,47,15,67,0,465,43,59,5,162,44,111,13,46,6,51,4,547,210,90,20,487,105,239,45,65,24,87,7,1372,252,85,20,538,106,125,36,41,20,41,0,1259,268,57,13,443,87,93,31,28,7,23,0,1055,276,41,10,277,62,49,9,10,3,17,0,750,700,67,17,559,95,172,27,37
SED10040,0,0,0,0,0,0,0,0,3,75,0,85,0,0,0,0,0,0,0,5,0,12,0,15,0,0,0,0,0,0,0,10,4,25,0,36,0,0,0,0,0,0,0,5,0,25,0,34,0,0,0,0,0,0,0,12,6,47,0,72,0,0,0,0,0,5,0,37,8,69,0,138,5,12,4,5,0,22,5,41,15,125,0,229,4,20,3,9,0,56,10,70,45,126,3,353,3,33,21,27,8,106,15,105,44,227,5,598,17,61,37,62,24,164,35,119,73,225,0,806,21,42,28,83,34,147,31,64,36,125,3,617,52,56,17,115,34,153,31,77,50,136,0,719,165,116,46,308,102,360,68,146,75,242,0,1634,243,71,49,314,101,188,61,61,35,135,3,1265,281,49,29,279,88,156,36,57,20,79,0,1078,265,32,20,168,80,77,28,24,21,46,0,768,980,77,29,535,186,332,37,78
SED10041,0,0,0,0,0,4,0,6,0,59,0,65,0,0,0,0,0,5,0,0,0,14,0,19,0,0,0,0,0,0,0,5,0,15,0,18,0,0,0,0,0,6,0,0,3,17,0,27,0,0,0,0,0,0,0,15,0,15,0,33,0,0,0,0,0,9,0,14,5,24,0,53,0,3,0,3,0,12,0,23,11,37,0,89,3,9,5,8,0,27,6,23,5,32,0,119,9,15,0,16,4,71,7,48,12,77,0,266,4,41,9,20,3,55,8,45,12,62,4,267,11,22,7,43,18,83,10,50,15,56,3,317,22,26,15,51,13,109,6,41,5,52,0,345,111,91,19,154,47,345,30,74,25,111,0,1008,177,66,14,285,53,148,28,38,15,72,0,902,256,58,14,315,59,242,18,41,21,66,0,1079,342,46,10,229,48,77,13,14,10,33,3,829,2869,196,29,2007,345,1132,58,154
SED10042,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,14,0,19,0,7,4,0,0,6,0,11,0,18,0,42,0,4,0,3,0,7,3,14,3,46,0,84,3,11,0,3,4,22,3,39,3,59,0,145,10,7,4,20,7,64,8,38,13,94,0,270,10,38,12,77,18,100,14,49,18,97,0,430,19,27,8,105,19,105,17,52,11,78,3,444,43,44,4,169,28,118,13,26,5,50,0,525,195,105,11,501,87,232,36,58,18,106,3,1355,293,65,17,549,91,119,27,31,12,44,0,1256,258,45,18,416,70,98,13,19,10,34,0,974,272,23,6,224,53,41,17,9,4,22,0,680,663,34,21,477,89,144,11,34
SED10043,0,0,0,0,0,5,0,0,8,176,3,198,0,0,0,0,0,0,0,7,5,26,0,37,0,0,0,0,0,0,0,14,3,50,0,67,0,0,0,0,0,0,0,12,6,64,0,84,0,0,3,0,0,5,0,23,8,125,5,177,0,4,0,0,0,13,0,77,36,227,0,362,0,9,0,7,0,56,10,101,74,373,4,625,0,11,7,7,4,123,11,154,82,403,9,803,12,44,14,17,9,206,17,173,127,477,3,1095,16,51,25,66,35,244,41,166,128,430,12,1221,16,39,21,72,17,220,28,100,73,294,11,873,32,47,26,102,29,190,36,99,61,252,0,876,138,64,61,190,70,378,52,149,98,355,3,1564,171,54,37,181,72,166,38,80,55,182,3,1047,133,33,23,115,52,144,28,40,52,132,4,758,134,16,13,90,41,68,22,32,15,80,0,502,354,46,43,227,117,207,32,57
SED10044,3,0,0,0,0,6,0,0,0,29,0,42,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,3,0,4,0,11,0,22,0,0,0,0,0,3,0,11,4,10,0,33,0,3,0,0,0,5,0,16,0,16,0,40,0,8,3,3,0,15,7,17,7,38,0,102,3,15,6,16,3,42,7,24,10,42,0,168,9,30,9,28,0,41,9,41,19,54,5,244,4,26,5,37,8,71,11,42,12,51,0,267,15,24,3,54,7,82,10,31,13,31,0,284,86,67,28,139,44,277,35,67,18,78,6,842,158,50,14,237,64,104,29,42,13,66,4,777,224,60,16,265,66,170,28,53,10,47,0,947,265,38,6,252,77,72,17,23,10,35,4,795,2649,181,51,1818,396,1028,54,153
SED10045,3,0,0,0,0,0,0,0,0,12,0,21,3,0,0,0,0,0,0,0,0,4,0,10,0,3,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,20,5,0,0,0,0,0,0,12,0,20,0,35,0,3,0,4,0,9,0,11,0,27,0,59,5,10,0,9,0,10,4,29,9,59,0,126,6,26,0,21,0,35,3,38,11,76,0,219,18,35,0,51,3,79,7,70,14,94,5,378,30,64,8,137,10,127,11,62,8,87,0,556,41,55,6,148,22,118,7,34,4,73,0,508,74,53,5,183,21,88,16,40,9,37,0,529,272,93,9,468,52,142,38,43,15,72,0,1211,261,61,8,342,39,72,17,23,12,28,4,860,227,39,8,214,37,44,12,18,5,19,5,617,154,17,8,119,17,21,0,11,0,12,0,350,295,21,6,201,29,56,9,10
SED10046,0,0,0,0,0,7,0,3,0,152,0,166,0,0,0,0,0,0,0,6,0,22,0,29,0,0,0,0,0,4,0,0,4,43,0,53,0,0,0,0,0,0,0,7,9,44,0,62,0,0,0,3,0,4,0,17,8,135,5,183,0,0,0,0,0,5,0,41,16,153,3,209,0,3,0,0,0,41,4,61,23,310,3,440,0,7,10,3,0,88,9,99,58,332,4,621,6,18,17,17,7,193,5,115,68,461,10,917,16,42,13,56,21,245,27,152,83,399,5,1062,23,19,19,65,20,227,21,100,80,286,5,867,63,34,25,76,30,216,36,62,49,252,3,849,216,86,51,260,106,432,83,149,89,359,8,1837,261,57,38,216,91,205,60,99,66,195,7,1296,258,33,35,176,88,136,39,65,34,142,6,998,213,24,12,128,68,111,27,29,22,71,0,707,520,60,37,283,121,206,49,43
SED10047,0,0,0,0,0,5,0,0,7,59,0,77,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,6,23,0,25,0,0,0,0,0,0,0,5,4,13,0,17,0,0,0,0,0,3,0,10,6,46,0,61,0,4,6,0,0,6,0,18,0,57,0,85,0,0,5,0,0,22,4,52,11,119,3,216,6,11,10,3,5,60,8,60,23,130,4,312,6,18,6,17,9,178,13,87,54,165,4,565,21,61,32,89,32,309,28,127,69,197,3,972,50,55,14,169,41,296,44,109,61,134,5,986,112,65,30,220,69,299,38,82,42,116,0,1073,556,142,64,626,212,554,104,141,82,185,9,2682,659,88,48,566,247,267,90,79,29,92,6,2177,684,71,46,452,173,252,48,42,30,53,5,1851,549,41,17,255,107,113,26,28,15,38,0,1189,1091,83,29,448,188,248,42,70
SED10048,0,0,4,4,0,0,0,0,0,65,6,79,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,3,0,28,0,45,0,0,0,0,0,0,0,4,4,20,0,34,0,0,0,0,0,7,0,10,0,57,0,75,0,0,0,5,0,5,0,46,12,93,0,166,0,3,4,0,0,32,0,65,22,168,5,300,3,21,3,7,0,89,5,101,59,186,4,478,6,33,18,33,10,206,14,140,84,263,3,807,20,59,30,102,16,334,31,147,83,230,4,1074,51,55,30,181,54,318,43,149,70,185,0,1135,92,71,29,194,57,306,42,101,60,126,3,1072,462,159,67,564,161,634,126,172,105,227,11,2700,572,103,64,543,191,321,58,87,55,165,13,2174,519,53,37,447,183,247,44,64,43,95,4,1736,439,48,33,239,105,136,35,41,16,51,4,1142,1149,66,51,481,211,354,52,48
SED10049,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,0,0,5,0,22,0,28,0,0,0,0,0,4,0,3,4,14,0,33,0,3,0,5,0,11,0,22,8,50,0,101,0,8,0,10,0,27,0,30,7,54,0,149,6,24,3,27,0,74,9,60,17,83,0,308,19,46,4,105,15,170,7,52,10,79,0,516,30,50,0,194,26,184,10,50,14,56,3,614,67,46,11,261,41,160,8,44,12,53,0,696,296,87,14,670,114,361,39,61,23,86,5,1756,403,62,23,712,115,145,44,41,21,45,3,1600,429,45,14,539,83,148,24,28,12,26,0,1355,373,16,10,310,64,55,14,12,8,7,0,879,927,45,18,615,128,195,28,20
SED10050,0,0,0,0,0,4,0,0,0,22,0,28,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,11,0,21,0,0,0,0,0,0,0,10,3,17,0,42,0,3,0,3,0,9,0,20,3,16,0,58,3,13,3,11,0,19,0,21,6,29,0,108,4,12,10,24,5,43,6,36,10,33,0,162,10,17,0,26,8,46,8,21,10,30,0,172,14,22,5,47,12,53,8,25,4,24,0,229,55,70,10,158,38,155,20,45,12,60,3,629,100,73,8,238,64,79,28,60,13,34,0,687,128,61,15,273,74,132,28,27,3,37,3,788,167,39,7,229,57,51,15,22,5,28,0,617,2292,200,37,2031,437,1189,58,171
SED10051,5,0,5,3,0,3,0,0,0,35,0,53,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,4,8,0,12,3,5,0,0,0,0,0,7,0,17,0,29,0,0,0,0,0,3,0,11,0,29,0,48,0,7,0,0,0,10,0,17,5,47,3,91,4,9,0,3,0,22,5,18,11,54,0,123,4,16,0,9,0,48,5,34,14,76,0,227,9,36,4,44,10,85,22,41,29,98,0,359,14,32,13,50,4,80,15,51,18,61,0,338,34,33,9,82,20,91,11,49,12,63,0,399,114,95,15,240,57,236,44,79,35,137,6,1056,187,84,24,329,96,123,39,61,16,77,3,1037,276,61,14,368,93,162,37,42,17,56,0,1130,288,52,7,263,87,93,28,28,8,37,0,883,1812,148,33,1235,317,553,59,60
SED10052,4,0,0,0,0,0,0,3,0,23,0,42,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,4,13,0,16,0,0,0,0,0,0,0,12,3,14,0,35,0,5,0,3,0,8,6,9,6,27,0,56,0,12,0,6,0,18,4,18,6,41,0,99,9,8,4,18,3,43,9,35,13,66,0,199,9,17,3,33,11,76,13,50,20,80,0,323,20,25,7,64,14,72,15,42,16,69,4,342,26,40,10,77,20,101,30,45,15,58,3,420,110,90,32,324,88,243,58,93,27,120,0,1175,167,100,30,397,133,126,40,57,17,86,4,1157,237,101,17,441,126,169,32,56,9,68,3,1266,333,61,11,357,90,103,21,30,17,32,3,1054,1579,151,33,1228,325,497,64,84
SED10053,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,4,0,9,0,0,0,0,0,4,0,3,0,4,0,6,0,0,0,0,0,5,0,8,0,8,0,17,0,4,0,0,0,4,0,5,3,8,0,33,4,7,0,4,0,14,0,18,3,28,0,66,0,9,0,11,4,31,0,18,0,22,0,102,3,20,5,20,3,67,0,35,4,30,0,188,18,39,3,81,9,77,3,26,4,36,0,296,31,26,3,99,9,103,9,23,6,29,0,347,55,20,4,142,16,103,4,28,4,34,0,419,294,55,14,379,47,225,17,42,11,59,10,1150,370,50,11,458,80,103,22,32,6,36,3,1164,425,43,11,463,105,107,28,27,5,24,0,1235,457,21,15,299,82,65,7,15,0,24,0,977,1825,93,35,798,209,313,35,49
SED10054,0,0,0,0,0,0,0,0,0,61,5,73,0,0,0,0,0,4,0,0,0,15,0,18,0,0,0,0,0,0,0,8,0,22,0,26,0,0,0,0,0,0,0,6,3,29,0,38,0,0,0,0,0,4,0,7,6,65,0,89,0,0,0,0,0,8,0,32,11,81,3,132,0,3,0,4,0,35,0,58,11,171,5,292,0,3,0,0,0,79,5,88,29,160,3,375,4,18,7,14,4,189,7,95,54,237,7,639,12,31,25,71,18,273,30,141,65,251,7,922,42,41,15,118,32,286,26,85,52,163,0,854,82,42,21,117,51,244,33,57,52,140,8,852,381,87,46,377,138,583,76,115,81,241,9,2130,481,54,40,405,128,229,55,88,47,155,8,1696,448,50,31,247,121,203,41,58,32,94,4,1331,335,27,25,172,87,101,19,24,20,58,0,867,764,29,37,294,137,230,25,36
SED10055,6,0,0,7,0,0,0,0,8,51,0,69,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,15,0,15,0,0,0,0,0,0,0,3,0,14,0,19,0,0,0,0,0,0,0,8,3,27,0,44,0,0,5,0,0,0,0,13,4,59,0,86,0,3,0,0,0,8,5,29,12,86,3,150,0,7,3,4,0,37,4,36,25,89,0,214,0,15,9,17,10,101,12,61,31,147,0,421,21,42,12,52,30,122,21,72,50,151,0,565,13,30,21,81,23,178,23,83,49,125,5,633,47,44,21,144,40,168,39,67,35,97,0,694,260,105,48,404,150,366,86,113,66,223,8,1818,403,104,49,479,169,209,67,96,37,140,4,1765,473,71,34,446,141,211,55,62,27,101,0,1633,430,48,33,336,124,99,33,43,21,56,0,1223,1402,135,66,731,253,360,67,75
SED10056,3,0,0,7,0,3,0,0,0,18,3,39,5,0,0,0,0,0,0,4,0,3,0,11,3,0,0,3,0,4,0,0,0,11,0,18,5,0,0,3,0,0,0,3,0,13,0,19,6,3,0,3,0,3,0,3,0,18,0,35,5,0,0,6,0,9,0,13,0,18,0,54,4,5,0,15,0,39,4,18,6,48,0,130,13,12,3,26,0,56,4,32,5,43,4,198,24,10,3,63,0,110,4,37,11,81,4,352,53,33,8,201,14,135,11,57,18,64,7,591,72,26,8,208,17,145,6,31,10,52,0,577,114,31,8,271,29,106,13,28,10,50,4,660,380,53,10,585,80,194,12,31,13,55,5,1416,332,43,6,500,69,82,14,20,9,20,3,1110,308,23,4,331,41,73,14,10,3,15,0,828,287,12,0,185,27,30,7,13,3,9,0,571,531,31,7,340,35,76,7,16
SED10057,3,0,0,0,0,0,0,0,3,19,0,34,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,4,4,4,5,0,15,0,0,0,0,0,0,0,8,0,17,0,24,0,0,0,3,0,0,4,15,0,11,0,39,11,7,0,5,3,5,3,23,7,74,0,144,4,16,0,16,0,22,0,45,7,75,3,188,10,33,6,43,4,69,3,60,3,124,6,360,25,66,4,127,15,110,10,61,16,129,0,568,36,47,0,151,12,87,12,43,9,68,0,462,63,48,4,185,24,76,3,36,9,54,4,516,228,70,16,380,39,118,19,35,16,57,0,992,219,38,0,276,30,50,22,25,9,30,4,695,188,34,7,186,17,33,11,10,9,13,4,500,137,16,4,92,24,12,5,3,0,12,0,310,220,23,11,169,20,32,6,10
SED10058,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,18,0,0,0,4,0,5,0,13,3,12,0,33,0,0,0,0,0,7,0,10,0,25,0,45,5,4,0,5,0,17,0,19,0,28,3,81,3,15,0,13,3,23,0,29,10,60,0,155,8,20,5,50,3,52,5,33,5,53,0,228,14,31,0,50,7,58,0,25,3,28,0,223,32,28,0,93,9,65,8,25,3,28,0,293,119,75,9,272,38,189,27,43,19,42,0,826,164,65,14,381,48,74,19,28,3,21,0,812,229,53,6,379,71,76,23,27,8,26,0,896,216,31,9,292,66,34,11,14,0,11,0,688,910,105,24,847,140,256,35,40
SED10059,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,9,0,16,0,0,0,0,0,3,0,4,0,16,0,27,0,3,0,0,0,0,0,17,0,21,0,48,0,8,0,0,0,3,0,7,7,17,0,46,3,5,0,5,0,17,4,13,7,28,0,85,0,0,0,11,0,27,3,15,9,39,0,108,3,17,0,11,5,32,0,12,10,21,0,112,7,9,3,21,6,34,8,15,7,20,0,133,27,34,9,67,17,99,14,35,11,47,0,352,63,34,7,114,19,41,12,19,3,13,0,332,110,35,6,142,35,62,13,20,9,20,0,450,120,16,3,133,29,27,10,13,3,11,0,370,1206,91,17,757,228,304,26,51
SED10060,0,4,0,0,0,5,0,0,0,31,0,44,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,7,0,6,0,8,3,11,0,29,0,5,0,0,0,6,0,10,7,18,0,45,4,4,0,3,0,17,0,18,10,26,0,89,6,18,0,15,0,24,0,24,9,27,0,123,11,16,5,15,0,37,4,23,0,25,0,132,12,12,6,23,6,32,0,17,7,23,0,140,38,24,6,79,15,132,9,24,17,44,0,388,61,27,6,88,28,57,6,31,3,37,0,340,100,24,8,131,37,100,15,32,10,20,0,473,114,23,9,121,43,42,3,20,0,8,4,396,1809,127,31,1072,327,1007,36,153
SED10061,9,0,0,4,0,3,0,5,3,21,0,47,4,0,0,0,3,6,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,8,3,0,0,0,0,0,0,0,0,9,0,9,3,3,0,0,0,0,0,11,0,15,0,35,5,0,0,4,0,5,0,12,3,28,0,56,12,9,0,12,0,17,0,20,8,68,0,137,9,12,3,20,0,37,3,34,7,67,3,203,20,22,5,55,5,83,5,54,12,86,0,348,43,50,3,153,20,101,13,56,7,81,3,539,58,28,4,159,22,106,8,39,8,36,0,473,92,29,8,186,23,97,9,22,8,30,0,503,314,53,15,393,49,154,9,36,12,47,0,1075,267,31,4,297,48,61,18,13,7,29,0,774,259,24,7,220,32,28,6,7,3,8,0,596,239,13,3,104,22,21,6,4,0,3,0,411,441,21,8,235,39,74,15,9
SED10062,0,0,0,0,0,5,0,3,0,33,0,46,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,4,0,11,0,17,0,0,0,0,0,4,0,3,4,18,0,25,0,0,0,0,0,0,0,17,5,23,0,47,0,6,0,0,0,8,0,28,10,85,0,139,0,12,12,0,4,26,4,23,26,69,0,179,9,20,8,19,4,68,4,52,35,126,0,335,19,34,25,40,9,95,23,55,45,124,4,466,19,33,15,55,25,125,34,53,24,89,0,475,21,40,14,102,21,117,33,59,34,95,0,527,124,82,33,237,104,263,60,93,57,173,8,1241,190,85,35,306,111,146,52,51,42,102,5,1113,248,69,28,342,113,179,51,44,27,90,5,1201,249,51,15,239,94,86,26,35,13,57,0,867,1396,150,42,969,306,444,85,89
