SA2_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
108051169,0,3,7,3,41,4,56,0,0,0,0,13,0,17,0,0,10,12,152,4,186,0,0,0,11,21,0,31,0,0,8,15,304,9,330,0,0,0,3,57,0,64,3,0,9,25,148,8,194,3,0,6,21,78,5,109,0,0,3,4,63,5,92,0,0,0,4,10,0,10,4,0,8,9,15,0,27,0,0,6,6,21,0,29,6,4,31,18,13,0,79,0,0,5,12,51,9,78,4,0,13,14,65,0,104,13,13,51,9,30,3,119,48,11,85,43,133,13,337,0,0,4,3,9,0,18,10,4,13,11,115,5,146,3,0,3,10,53,20,84,91,34,270,231,1383,94,2106,0,0,6,0,17,0,27,0,0,0,0,4,0,6,0,0,9,7,18,7,38,0,0,0,0,0,0,4,0,0,0,9,22,0,38,0,0,0,3,13,6,20,3,0,11,35,141,11,199,6,0,9,15
108051170,3,4,37,22,136,15,213,0,0,4,3,27,0,36,0,0,11,5,78,3,103,0,0,0,3,16,0,20,0,4,13,9,252,15,286,0,0,3,3,39,0,49,5,0,6,6,58,7,80,0,0,3,7,43,6,62,0,0,3,10,49,5,69,0,0,6,0,3,0,10,0,0,10,6,6,0,31,0,0,4,4,6,0,17,13,3,41,9,10,3,83,0,0,3,11,38,3,56,6,5,11,17,52,0,98,10,0,39,11,20,0,88,10,0,21,26,52,4,112,0,0,3,5,7,0,17,0,0,0,3,57,0,61,0,0,6,3,45,10,68,61,22,220,180,1004,70,1554,3,5,22,27,42,10,99,0,0,0,0,0,0,0,0,0,7,8,20,5,42,0,0,4,0,0,0,3,0,0,8,12,19,4,40,0,0,0,8,6,0,14,0,3,10,21,86,11,128,3,0,6,23
108051171,0,0,0,0,17,0,17,0,0,0,0,9,0,10,0,0,6,3,56,0,63,0,0,4,0,14,0,14,0,0,0,0,86,0,86,0,0,0,0,14,0,17,0,0,5,7,40,0,49,0,0,0,0,13,6,16,0,0,0,0,22,0,28,0,0,0,0,0,0,5,0,0,0,0,7,0,6,0,0,0,3,7,0,10,0,0,3,4,4,0,13,0,0,0,4,20,0,25,0,0,9,10,13,6,27,3,5,12,7,6,0,30,4,0,21,9,43,0,85,0,0,0,0,9,0,9,0,0,0,0,41,3,52,0,0,6,0,19,0,26,8,8,64,47,427,25,578,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,4,0,0,0,4,0,0,0,3,0,0,5,0,0,0,0,3,0,4,0,0,4,8,49,6,68,0,0,3,3
109011172,0,3,14,5,29,0,55,0,0,0,4,13,0,15,23,4,56,47,222,5,364,7,0,3,7,25,0,41,3,0,29,54,480,11,578,0,5,19,13,51,3,94,7,0,34,18,105,3,175,8,0,15,29,57,3,109,3,3,21,26,80,10,146,0,0,6,4,9,0,26,8,3,26,12,10,0,59,0,0,8,6,26,4,48,23,8,80,22,26,0,172,4,0,9,13,28,0,58,23,19,77,78,98,4,297,49,28,136,15,41,0,265,63,18,143,53,65,3,345,0,0,9,4,20,0,32,3,0,9,15,106,3,136,3,0,11,13,57,12,94,229,101,702,454,1548,73,3110,4,4,8,3,13,0,24,0,0,0,0,0,0,0,8,6,40,10,34,3,97,0,0,0,0,4,0,4,5,0,17,26,54,5,105,0,0,13,5,13,0,33,4,5,50,49,109,6,219,3,0,22,25
109011173,0,0,0,3,13,0,20,0,0,0,0,0,0,3,0,3,15,19,143,9,196,0,0,4,4,14,0,19,0,0,14,13,251,3,278,0,0,9,11,20,4,40,6,0,16,14,58,0,97,5,0,12,20,41,0,76,0,0,8,23,56,4,93,0,0,6,0,0,0,9,3,0,10,5,8,0,21,0,0,0,0,3,0,11,9,11,33,12,16,4,79,0,0,3,4,20,4,31,12,7,29,21,55,0,123,17,6,50,3,23,0,106,10,7,42,23,28,7,115,0,0,0,4,0,0,8,0,0,6,10,66,0,83,4,0,11,10,50,13,84,74,46,259,195,870,53,1496,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,14,15,16,3,51,0,0,5,0,0,0,5,6,0,7,4,24,0,38,0,0,4,0,4,0,12,3,4,13,19,77,5,121,5,0,13,22
109011174,0,3,16,6,13,0,35,0,0,0,0,0,0,5,17,0,49,25,102,0,198,3,0,3,5,14,0,27,4,0,24,14,219,6,271,4,0,4,9,31,0,48,6,4,23,23,55,0,117,4,3,19,24,58,3,110,5,4,20,10,34,0,71,0,4,9,3,10,0,28,5,4,15,8,3,3,42,0,0,3,8,9,0,22,17,8,75,17,18,3,140,0,0,8,0,23,4,36,20,11,44,28,38,0,144,32,11,69,12,10,3,140,44,17,75,21,42,0,201,3,0,11,0,6,0,17,0,0,8,4,40,4,55,6,5,10,18,26,3,64,173,74,497,236,742,40,1761,0,0,3,0,6,0,15,0,0,0,0,0,0,0,9,5,30,11,15,0,67,0,0,0,0,0,0,5,8,4,16,8,21,0,59,0,0,5,3,4,0,11,14,5,28,23,38,3,108,3,0,26,23
109011175,9,0,74,68,241,23,416,0,0,3,0,9,0,12,4,0,16,15,140,0,185,0,0,5,9,16,0,24,0,0,18,23,283,7,329,0,0,10,10,38,0,56,0,0,9,5,50,0,66,0,0,7,3,25,3,35,3,0,9,9,81,4,103,0,0,0,6,0,0,10,6,0,6,0,4,0,16,0,0,0,8,11,0,21,6,3,41,9,18,0,84,0,0,5,0,18,0,22,6,3,37,34,52,5,130,22,16,40,7,19,0,111,14,7,29,6,14,3,70,0,0,0,3,6,0,5,3,0,4,5,74,0,87,0,0,10,10,61,17,101,79,33,311,241,1144,66,1879,7,13,63,48,62,12,211,0,0,0,0,0,0,0,4,0,17,8,32,0,57,0,0,4,0,0,0,4,4,0,14,17,24,7,57,0,0,8,10,8,0,26,0,3,13,20,66,3,106,3,4,10,18
109011176,0,0,3,0,26,0,37,0,0,0,0,14,0,14,14,3,26,23,222,7,290,0,0,0,4,17,0,22,5,0,9,21,361,9,402,0,0,0,0,53,0,56,10,0,28,25,108,13,185,4,0,18,17,64,5,106,12,0,7,37,85,6,150,0,0,4,0,7,0,15,0,0,9,3,4,0,16,0,0,0,3,9,0,16,8,9,23,13,27,4,79,0,0,7,13,33,7,65,8,3,33,26,66,3,141,13,13,41,16,25,4,111,19,4,53,39,79,7,201,0,0,0,0,8,0,10,0,0,8,17,78,5,106,5,0,13,11,63,19,107,109,34,287,276,1346,76,2126,3,0,0,5,5,0,15,0,0,0,0,0,0,0,0,0,10,13,40,4,74,0,0,0,0,0,0,3,7,0,0,8,37,3,51,0,0,0,0,19,0,22,7,0,31,27,111,12,185,3,0,16,24
109021177,0,0,23,20,64,3,107,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,3,9,0,10,0,0,5,0,55,0,65,0,0,0,3,3,0,14,0,0,0,4,17,0,18,0,0,4,0,4,0,4,0,0,0,0,5,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,6,0,6,0,0,0,0,4,0,5,5,0,3,8,25,3,40,0,0,7,0,0,0,18,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,12,6,23,4,0,58,47,230,25,371,0,0,12,11,23,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,6,0,0,0,4,15,4,22,0,0,0,0
109021178,0,0,20,11,51,7,97,0,0,0,0,19,0,23,0,0,5,7,47,0,59,5,0,0,4,34,0,45,0,0,3,13,124,6,142,0,0,5,5,21,0,30,0,0,3,10,28,0,38,0,0,4,5,19,0,24,0,0,0,4,36,3,47,0,0,3,5,0,0,13,0,0,5,4,0,0,9,0,0,6,6,3,0,10,0,0,10,4,7,4,22,0,0,0,8,7,0,16,8,0,18,29,23,0,77,3,8,17,8,14,0,48,4,0,15,5,19,0,48,0,0,0,0,3,0,3,0,0,0,7,35,0,43,0,0,0,0,25,10,42,20,17,119,123,517,39,825,0,0,18,7,17,0,42,0,0,0,0,3,0,3,0,0,11,6,7,0,25,0,0,3,3,6,0,9,0,0,3,0,7,0,15,0,0,0,4,9,0,16,3,0,9,7,32,5,62,0,0,4,9
109021179,0,0,22,24,119,8,177,0,0,0,4,20,0,27,0,0,0,0,7,0,21,0,0,0,0,12,0,15,0,0,3,0,41,5,53,0,0,0,0,10,0,10,0,0,0,0,9,0,19,0,0,0,4,12,0,16,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,6,4,8,4,26,0,0,9,3,5,0,14,0,0,5,3,5,0,8,0,0,0,0,0,0,0,0,0,0,3,9,0,16,0,0,0,0,14,5,24,10,4,61,60,286,23,438,3,4,25,18,43,5,98,0,0,0,0,0,0,0,0,0,4,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,7,0,14,4,0,6,0,5,0,18,0,0,3,10
109031180,0,0,5,3,44,5,58,0,0,0,0,0,0,0,3,0,19,16,111,6,161,0,0,0,0,5,0,4,0,0,0,4,110,0,114,0,0,0,5,19,0,24,0,0,5,9,30,0,39,0,0,0,4,18,0,24,0,0,0,4,20,0,28,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,5,0,22,0,0,0,4,11,3,15,0,3,0,10,27,3,44,5,9,12,7,7,0,34,3,0,4,5,17,0,31,0,0,0,6,7,0,10,0,0,3,0,46,0,50,0,0,5,4,26,7,39,15,19,75,82,498,22,709,0,0,6,0,20,0,25,0,0,0,0,0,0,0,0,0,13,8,36,5,66,0,0,0,0,5,0,3,0,0,3,0,5,0,5,0,0,0,0,0,0,7,0,0,4,14,35,4,54,0,0,6,3
109031181,5,4,42,26,103,15,190,0,0,0,0,0,0,0,8,3,13,20,84,9,131,0,0,6,0,8,0,16,0,0,3,9,171,6,192,0,0,0,0,18,0,27,4,4,5,0,28,5,42,0,0,0,4,16,0,25,0,0,5,3,48,4,70,0,0,0,0,5,0,7,0,0,5,0,0,0,6,0,0,0,3,9,0,10,4,0,8,4,0,0,21,0,0,3,0,14,0,20,0,0,10,10,30,5,54,3,0,14,3,7,0,28,0,0,11,6,15,0,34,0,0,0,0,8,0,14,0,0,0,4,34,0,38,4,0,0,0,30,8,44,26,16,112,104,641,53,952,3,0,28,24,31,0,90,0,0,0,0,0,0,0,4,0,15,5,28,3,62,0,0,0,0,4,0,4,0,0,0,3,17,0,25,0,0,4,0,3,0,15,0,0,8,10,41,9,62,0,0,9,7
109031182,0,0,10,18,48,5,87,0,0,0,0,0,0,0,4,0,5,0,73,4,87,4,3,4,7,33,0,57,6,0,0,9,133,3,153,0,0,3,4,18,0,30,0,0,4,8,32,3,49,3,0,0,3,17,0,33,0,0,0,5,40,0,48,0,0,0,0,3,0,6,0,0,10,3,0,7,16,0,0,0,0,9,0,10,7,3,28,0,8,0,44,0,0,0,9,8,0,20,0,3,14,20,53,7,102,3,3,23,0,9,0,34,10,0,25,4,14,3,57,0,0,0,4,4,0,9,0,0,5,4,50,0,61,3,0,5,0,22,11,42,39,19,130,102,584,53,921,0,6,3,3,11,7,25,0,0,0,0,0,0,0,0,0,4,4,8,0,21,0,0,8,3,8,0,23,0,0,0,0,6,0,13,0,0,0,0,3,0,3,0,0,12,12,39,5,68,0,3,5,10
109031183,3,3,86,86,256,22,459,0,0,0,0,5,0,8,0,0,3,4,34,5,51,0,0,0,0,14,0,15,0,0,0,3,94,3,100,0,0,5,0,15,0,19,0,0,0,0,19,0,27,0,0,7,6,16,0,33,0,0,3,4,23,3,29,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,11,0,0,10,4,9,0,17,0,0,0,0,7,0,10,3,0,3,9,33,3,55,0,3,15,0,0,0,18,0,0,7,3,15,0,25,0,0,0,3,5,0,9,0,0,0,0,20,0,22,0,0,0,4,23,8,39,12,8,144,151,598,45,961,6,9,83,50,69,23,237,0,0,0,0,0,0,0,4,0,7,0,7,3,23,0,0,7,0,4,0,7,0,0,3,0,5,0,10,0,0,6,0,5,0,14,0,0,14,7,30,8,55,0,0,3,8
109031184,0,0,18,3,28,4,57,0,0,0,0,10,0,10,5,0,16,8,79,4,109,0,0,3,0,9,0,18,3,0,15,11,212,7,241,0,0,5,3,24,0,25,3,0,12,4,23,3,36,0,0,10,16,46,0,76,0,0,0,3,20,0,21,0,0,0,0,0,0,8,0,0,6,3,3,0,16,0,0,6,0,9,0,9,0,0,20,11,5,0,41,0,0,0,4,17,0,22,3,6,16,19,36,3,79,6,11,29,8,4,0,45,20,0,15,9,9,3,63,0,0,9,4,10,0,19,0,0,3,5,23,0,23,0,0,0,7,20,7,37,45,20,173,113,574,32,954,0,0,5,0,5,4,10,0,0,0,0,0,0,0,0,0,13,9,12,0,32,0,0,3,5,0,0,8,0,0,7,4,10,0,25,0,0,0,7,5,0,8,0,0,17,12,22,5,57,0,0,13,20
109031185,5,4,61,60,187,18,331,0,0,0,0,7,0,9,0,0,6,12,92,0,111,0,0,0,0,26,0,26,0,0,4,13,139,5,160,0,0,3,10,28,3,44,4,0,4,5,34,3,51,0,0,8,11,27,7,50,0,3,7,6,54,11,77,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,4,3,9,0,14,0,0,17,3,7,0,27,0,0,0,0,10,5,12,0,4,6,14,32,6,64,5,11,29,0,4,0,51,5,3,24,11,16,0,65,0,0,0,0,6,0,7,0,0,3,0,54,0,61,0,0,4,0,21,7,38,28,28,182,151,761,60,1215,0,8,39,24,44,6,124,0,0,0,0,0,0,0,0,0,17,9,20,4,56,0,0,3,0,0,0,7,0,0,0,8,16,0,36,0,0,6,6,11,0,17,0,0,13,13,49,7,85,0,0,6,21
110011186,49,5,67,41,57,5,227,0,0,9,5,25,0,41,9,0,32,9,99,3,156,0,0,10,5,27,0,42,12,5,17,19,381,10,438,0,0,9,6,29,0,54,7,0,46,24,129,9,209,17,5,34,25,92,11,180,7,0,11,13,56,9,93,3,3,13,4,11,0,41,10,11,28,20,9,0,78,0,0,9,3,18,0,36,76,24,107,18,28,3,256,10,0,17,14,64,6,109,63,12,77,48,78,3,286,297,47,240,44,99,6,727,68,20,141,35,90,11,369,4,0,14,4,16,0,45,10,0,30,8,88,6,143,15,0,21,12,44,13,103,662,132,929,358,1441,96,3620,25,10,45,16,19,4,118,0,0,4,0,0,0,4,0,0,8,13,10,0,31,3,0,0,0,0,0,4,0,0,12,11,23,0,48,0,0,11,10,4,0,25,7,11,46,34,95,6,198,6,4,27,24
110011187,13,4,51,41,159,20,288,0,0,0,0,3,0,4,0,0,4,0,17,0,19,0,0,0,0,8,0,4,0,0,3,3,54,0,59,0,0,3,0,9,0,18,0,0,3,6,16,0,24,0,0,0,0,5,0,8,0,0,0,3,17,0,25,0,0,0,0,4,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,18,0,0,4,0,7,0,10,4,0,12,10,24,0,46,9,0,10,9,3,0,41,4,0,9,0,11,0,33,0,0,0,0,0,0,0,0,0,4,0,15,0,21,0,0,0,7,12,4,23,35,15,115,77,364,42,656,9,7,45,25,52,13,154,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,4,5,5,0,9,0,0,0,3,0,0,8,0,3,3,10,13,4,32,0,0,0,4
110011188,6,3,32,27,105,6,176,0,0,0,0,6,0,11,0,0,0,8,21,3,37,0,3,6,5,5,0,16,0,0,5,6,152,5,174,0,0,4,8,12,0,19,0,0,3,0,21,3,29,0,0,5,6,20,0,28,3,0,3,4,29,0,41,0,0,3,0,8,0,9,4,0,3,0,3,0,15,0,0,6,0,8,0,12,8,3,21,6,12,0,56,0,3,5,0,13,0,21,7,0,26,16,40,0,92,37,6,36,13,19,0,106,4,7,20,11,17,0,61,0,0,4,0,4,0,9,0,0,3,0,30,0,33,0,0,3,0,12,0,20,74,32,180,115,538,28,965,5,0,27,14,23,4,81,0,0,0,0,0,0,0,0,0,3,0,3,3,16,0,0,0,0,0,0,3,0,0,0,0,8,0,8,0,0,0,7,4,0,14,4,0,5,10,27,4,54,0,0,11,12
110011189,4,3,41,43,121,9,227,0,0,0,0,7,0,7,0,0,5,0,9,0,11,0,0,0,0,8,0,8,0,0,0,0,37,3,45,0,0,6,0,4,0,8,0,0,4,0,7,0,15,0,0,0,0,0,0,5,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,6,0,5,0,8,0,0,0,0,6,0,7,0,0,3,0,24,0,29,3,0,3,0,7,0,16,0,0,3,5,5,3,13,0,0,3,0,6,0,5,0,0,0,0,7,0,11,0,0,0,0,13,0,16,12,0,77,61,282,24,466,4,0,23,29,40,14,102,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,4,0,5,0,0,0,4,7,0,21,0,0,0,0
110021190,5,0,32,29,136,15,214,0,0,0,0,10,0,10,0,0,0,3,32,4,35,0,0,0,5,14,0,16,0,0,5,6,101,4,119,0,0,0,0,17,0,27,0,0,8,8,40,0,60,0,0,4,5,32,3,43,0,0,0,0,26,0,32,0,0,0,0,6,0,7,0,0,0,0,5,0,6,0,0,0,0,5,0,9,3,0,13,5,6,0,26,0,0,0,3,24,0,30,0,4,17,17,59,9,109,3,7,21,3,11,0,38,3,0,22,9,17,5,68,0,0,5,3,10,0,12,3,0,6,0,55,0,63,4,0,3,6,28,14,43,31,17,147,110,619,53,974,6,4,27,23,40,3,99,0,0,0,0,0,0,0,0,0,8,0,16,0,22,0,0,0,0,0,0,3,0,0,3,4,4,0,7,0,0,0,3,0,0,11,0,4,14,4,42,9,71,4,5,10,10
110021191,0,0,12,8,45,3,74,0,0,0,0,12,0,14,8,0,25,13,161,14,211,0,0,5,16,23,0,42,0,0,7,8,192,10,222,0,0,0,3,32,6,36,3,0,12,9,84,10,110,0,0,7,3,24,0,39,0,0,4,4,38,3,47,0,0,4,0,6,0,8,0,4,3,5,0,0,14,0,0,0,0,9,0,16,3,4,23,7,7,0,50,0,0,0,6,20,5,34,4,4,21,35,61,3,131,9,7,43,7,23,0,84,6,4,28,12,61,0,112,0,0,0,0,5,0,8,3,0,0,0,95,0,99,0,0,7,4,50,5,67,37,25,195,145,948,70,1418,0,0,5,0,13,3,28,0,0,0,0,0,0,0,8,0,25,22,39,5,102,0,0,0,0,3,0,3,0,0,7,6,10,0,31,0,0,0,0,9,0,8,4,0,13,21,90,20,142,3,0,7,5
110021192,0,0,31,38,105,12,194,0,0,0,0,6,0,6,0,0,0,5,38,0,41,0,0,0,3,8,0,10,0,0,5,4,55,3,61,0,0,0,0,5,0,7,0,0,4,4,15,0,17,0,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,6,0,4,0,10,0,0,0,0,7,0,14,0,0,7,6,23,4,34,4,0,10,4,8,0,24,0,0,3,6,4,0,19,0,0,0,0,0,0,3,0,0,0,0,29,0,31,0,0,0,3,14,9,27,11,7,66,70,339,32,528,3,6,39,31,32,8,118,0,0,0,0,4,0,4,0,0,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,3,7,9,26,0,42,0,0,0,0
110021193,4,3,48,45,140,23,258,0,0,0,0,12,0,8,0,0,0,0,30,0,31,0,0,0,5,12,0,16,0,0,0,0,71,0,75,0,0,0,3,7,0,16,0,0,0,0,12,0,20,0,0,0,7,4,0,10,0,0,0,0,22,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,3,0,0,14,0,0,0,0,0,0,4,0,0,9,12,43,0,64,3,0,10,0,5,0,23,0,0,8,0,10,0,19,0,0,0,0,0,0,4,0,0,5,0,30,0,34,0,0,0,0,8,7,23,15,4,91,75,427,34,655,3,7,43,34,38,11,127,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,10,3,0,0,0,0,0,7,0,0,5,11,23,0,42,0,0,0,4
110021194,7,4,21,30,88,11,160,0,0,0,0,8,0,15,0,0,3,0,25,0,29,0,0,0,0,9,0,15,0,0,4,4,104,4,121,0,0,0,0,3,0,10,0,0,5,5,28,3,39,0,0,0,6,13,0,21,0,0,0,0,27,4,33,0,0,0,0,4,0,4,3,0,0,0,0,0,3,0,0,0,0,8,0,10,8,3,12,3,4,0,27,0,0,0,0,6,0,9,7,0,9,12,50,0,73,5,0,23,8,8,0,46,0,0,8,6,11,0,36,0,0,0,0,9,0,10,0,0,3,3,24,0,36,0,0,3,4,17,12,38,33,11,108,89,443,48,729,8,6,39,18,31,9,104,0,0,0,0,0,0,4,0,0,0,4,7,0,16,0,0,7,0,0,0,5,0,0,0,5,10,0,14,0,0,0,0,0,0,4,0,0,5,15,35,3,59,0,0,6,7
110031195,3,0,33,26,66,3,132,0,0,0,0,6,0,6,0,0,4,3,33,3,52,0,0,0,5,23,0,33,0,0,6,5,122,11,146,0,0,0,3,27,4,38,0,0,5,0,31,3,48,0,0,12,5,17,0,39,0,0,6,0,43,0,48,0,0,4,0,3,0,9,0,0,12,3,0,0,20,0,0,3,8,4,0,11,0,4,25,3,7,0,48,0,0,0,0,13,5,23,6,0,20,23,46,5,100,5,4,22,3,6,0,45,11,0,20,7,16,4,56,0,0,0,0,3,0,6,0,0,5,7,54,0,68,0,0,6,4,26,9,45,34,16,195,113,546,57,956,3,0,16,9,13,5,47,0,0,0,0,0,0,0,0,0,0,4,10,0,19,0,0,0,0,0,0,3,0,0,5,9,21,0,34,0,0,4,0,9,0,8,0,0,5,15,39,5,67,3,0,6,12
110031196,4,4,78,83,168,21,363,0,0,0,0,6,0,4,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,40,3,51,0,0,0,0,15,0,16,0,0,0,0,7,0,17,0,0,0,0,3,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,9,0,3,0,13,0,0,0,5,5,0,3,0,0,3,10,14,0,31,0,0,9,0,4,0,10,0,0,6,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,0,0,0,12,11,23,10,4,111,111,338,38,610,3,6,94,41,63,19,221,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,4,3,5,0,14,0,0,0,3,3,0,8,0,0,5,7,7,0,23,0,0,0,5
