SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
107041548,3,13,4,0,0,0,23,0,33,0,0,0,0,34,7,208,4,17,0,3,245,24,49,9,16,3,0,101,16,21,6,22,8,0,84,82,16,0,47,7,0,157,388,20,3,80,11,0,499,1106,12,0,114,11,0,1235,765,4,0,73,12,4,857,531,0,0,53,4,0,595,161,0,0,13,0,0,185,56,0,0,3,0,0,64,25,0,0,0,0,0,24,24,0,0,3,0,0,31,43,26,0,8,9,5,96,3238,400,41,462,57,17,4221
107041549,0,21,0,3,0,0,27,0,38,4,0,0,0,43,5,207,15,12,8,0,244,30,43,3,23,6,0,106,37,23,0,29,3,0,96,91,33,10,46,0,0,181,375,12,0,52,7,0,456,661,9,4,72,7,0,759,535,3,5,70,3,4,624,242,6,0,35,3,0,285,71,0,4,12,0,0,88,25,0,0,0,0,0,27,12,0,0,0,0,0,10,4,0,0,0,0,0,10,23,26,6,21,0,9,83,2121,422,48,382,46,19,3037
108011151,0,0,0,4,4,0,4,0,0,0,0,3,0,0,5,0,0,9,0,0,18,5,0,0,10,3,0,18,5,0,0,11,0,0,21,23,0,0,16,4,0,49,50,0,0,31,0,0,77,48,0,0,14,3,0,68,8,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,4,17,159,0,0,111,24,4,297
108011152,5,0,3,0,0,0,9,0,0,6,0,0,0,7,0,8,9,9,3,0,26,21,45,58,13,10,0,145,48,7,18,20,0,0,98,129,18,15,39,3,0,195,241,6,15,65,5,0,335,363,3,3,90,5,3,463,218,0,4,34,3,0,256,43,0,0,3,0,0,52,13,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,12,0,6,53,1087,100,133,294,41,17,1669
108011153,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,6,0,11,0,0,0,8,0,0,20,6,0,0,18,6,0,24,10,0,0,14,0,0,27,47,0,0,27,6,0,79,91,0,0,46,4,0,140,22,0,0,15,0,0,37,6,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,11,191,0,0,153,25,0,374
108011154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,8,5,3,0,21,11,35,15,11,10,3,81,14,18,7,12,0,0,49,51,9,3,28,3,0,94,180,3,4,44,5,0,238,146,4,7,35,5,0,197,72,0,0,6,0,0,82,13,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,3,0,0,26,500,83,49,157,31,6,823
108021155,0,0,4,0,0,0,8,0,4,5,0,0,0,10,8,9,15,14,0,0,47,34,47,62,38,15,0,197,60,21,32,32,9,5,162,127,25,31,69,18,0,273,259,20,19,95,10,0,404,269,14,21,46,10,0,367,19,0,0,4,0,0,29,5,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,6,13,8,3,70,807,164,193,320,80,10,1577
108021156,0,0,0,9,3,0,14,0,0,0,0,3,0,3,4,0,0,15,0,0,20,17,0,9,15,5,0,49,14,5,6,26,4,0,56,47,8,0,35,4,0,84,99,0,0,54,5,0,164,97,0,0,29,0,0,125,28,0,0,10,0,0,39,7,0,0,8,0,0,9,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,3,3,21,311,13,24,204,29,9,600
108021157,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,5,0,0,14,12,6,12,6,3,0,46,11,0,8,14,3,0,41,13,0,5,15,3,0,40,54,3,0,36,0,0,100,117,0,0,25,0,0,152,23,0,0,4,0,0,30,5,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,9,0,3,26,254,26,43,118,13,3,461
108021158,5,0,0,0,0,0,5,0,0,0,0,0,0,4,6,6,18,12,14,0,53,21,23,70,19,13,3,149,57,9,15,16,6,0,104,80,17,16,23,3,0,135,184,7,12,34,10,0,242,180,11,8,30,0,0,234,45,0,6,8,0,0,58,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,6,0,3,40,574,80,152,155,55,14,1029
108021159,0,0,0,6,0,0,12,0,0,3,3,0,0,10,0,0,0,9,3,0,22,0,15,11,19,0,0,48,7,0,0,19,0,0,31,14,0,0,28,4,0,53,40,0,0,38,8,0,82,60,0,0,22,3,0,88,30,0,0,9,0,0,36,10,0,0,0,0,0,10,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,25,174,19,20,165,25,5,411
108021160,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,8,0,0,12,5,0,8,4,4,0,22,11,0,3,7,3,0,23,51,0,0,13,3,0,66,143,0,0,29,0,0,172,135,3,4,29,5,0,173,44,0,0,5,0,0,45,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,7,4,0,16,407,10,21,100,18,3,555
108031161,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,5,5,0,3,0,0,0,3,4,0,10,0,0,0,5,0,0,5,0,0,0,8,6,0,15,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,5,0,41,17,0,60
108041162,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,8,6,15,12,0,34,17,19,19,14,26,0,88,16,0,3,17,8,0,46,68,4,5,27,3,0,108,204,3,6,64,9,0,282,336,0,0,72,13,3,426,200,0,0,26,0,0,228,50,0,0,4,0,0,60,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,4,3,24,0,0,44,916,32,38,271,75,15,1347
108041164,0,4,5,0,3,0,13,3,0,0,3,5,0,14,5,21,25,10,7,0,71,8,78,93,13,6,3,190,14,10,19,15,0,0,63,113,33,44,41,0,3,243,253,23,46,90,13,3,421,731,21,49,146,28,0,971,493,4,6,68,3,4,580,169,0,0,18,0,0,192,47,0,0,8,0,0,56,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,8,31,21,20,15,14,8,99,1870,226,316,425,75,21,2935
108041165,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,12,4,0,0,17,0,0,22,0,0,0,11,0,0,18,5,0,0,29,8,0,42,16,0,0,23,7,0,45,18,0,0,37,0,0,55,11,0,0,11,0,0,20,0,0,0,3,0,0,6,7,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,60,0,0,162,30,0,252
108041166,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,8,0,0,23,13,23,38,13,3,0,89,12,9,8,9,0,0,37,36,8,23,21,3,3,89,122,8,9,50,0,0,194,296,5,15,77,5,0,397,127,0,3,15,3,0,152,15,0,0,7,0,0,24,9,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,7,5,7,0,8,4,7,28,637,70,103,209,27,7,1065
108041619,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,9,12,13,0,4,30,11,35,54,11,3,0,117,28,14,10,30,0,0,76,122,4,13,32,3,0,180,385,7,13,51,4,0,452,468,7,13,101,5,0,595,283,0,0,41,0,0,319,77,0,0,14,0,0,97,26,0,0,3,0,0,33,11,0,0,0,0,0,14,3,0,0,4,0,0,3,0,0,0,0,0,0,0,17,6,4,18,4,0,54,1440,79,121,317,40,12,1996
108041620,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,8,5,5,9,0,30,0,14,26,12,14,0,74,5,8,6,14,0,0,30,20,12,11,11,4,4,68,92,5,0,34,0,0,131,414,6,7,94,3,0,521,346,0,0,45,0,0,393,88,0,0,9,0,0,103,40,0,0,0,0,0,38,5,0,0,4,0,0,8,8,0,0,0,0,0,8,3,0,0,0,0,0,9,15,3,7,12,0,5,43,1040,55,66,242,35,14,1451
108051167,0,0,0,4,0,0,4,0,0,0,0,0,0,6,11,6,5,7,6,0,41,18,11,0,22,4,0,50,24,4,0,22,4,0,50,53,3,0,14,3,0,73,92,3,3,25,3,0,120,73,3,0,15,0,0,93,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,3,0,23,276,36,15,112,23,3,467
108051168,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,11,15,0,3,24,15,0,61,25,0,0,17,4,0,45,58,0,0,24,4,0,89,137,0,0,40,0,0,179,291,0,0,48,0,0,336,118,0,0,29,0,0,145,31,0,0,3,0,0,41,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,3,0,25,698,0,5,212,36,0,948
108051169,0,4,0,6,0,0,14,0,6,6,0,3,3,22,11,32,19,17,4,0,85,64,99,100,37,10,5,307,109,33,20,51,11,5,228,280,64,34,86,10,4,473,557,41,17,117,8,5,751,467,31,35,85,21,5,642,78,3,3,20,0,0,105,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,35,22,26,20,10,9,124,1621,342,257,438,75,37,2772
108051170,0,0,0,6,0,0,3,0,0,0,5,0,0,5,0,0,4,13,5,0,23,26,0,0,15,5,0,47,14,0,0,17,8,0,44,59,0,0,37,8,0,105,123,0,0,46,4,0,166,135,0,0,30,5,0,164,57,0,0,15,0,0,69,10,0,0,0,0,0,12,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,10,4,32,423,0,3,202,35,3,674
108051171,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,7,13,7,3,13,6,0,44,25,0,0,18,4,0,45,37,12,4,14,0,0,68,91,7,10,29,4,0,146,109,8,0,15,4,0,133,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,19,302,37,20,101,8,0,473
109011172,0,0,0,0,0,0,7,0,4,0,3,0,0,8,13,30,0,20,6,0,69,111,13,6,23,3,0,157,84,11,5,21,0,0,124,151,4,0,42,17,0,213,333,9,0,70,11,6,432,501,5,0,53,11,0,567,146,0,0,12,6,0,159,26,0,0,3,0,0,25,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,8,13,7,3,74,1416,73,21,264,64,13,1851
109011173,3,9,0,0,0,0,9,0,18,0,0,3,0,26,10,84,6,10,0,0,115,120,48,20,17,0,0,211,92,9,0,25,0,0,132,189,20,12,39,8,0,263,318,9,0,50,0,0,377,197,5,0,28,0,0,230,28,0,0,3,0,0,36,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,12,4,0,44,980,213,50,174,27,4,1452
109011174,3,13,5,0,0,0,17,0,24,3,4,0,0,38,39,84,15,22,0,3,157,191,33,23,27,0,3,282,124,11,0,24,0,0,163,231,23,0,30,9,0,296,286,11,6,35,0,0,334,210,4,0,35,3,0,248,75,0,0,7,0,0,89,22,0,0,3,0,0,22,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,4,9,6,3,53,1201,215,59,197,26,12,1703
109011175,0,0,0,4,0,0,3,5,0,0,9,4,0,5,20,15,8,23,4,0,73,31,3,12,66,13,0,130,20,0,0,43,5,0,69,67,3,0,48,4,0,116,70,0,0,28,3,0,103,35,0,0,13,0,0,48,11,0,0,0,0,0,12,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,17,0,37,263,21,27,249,48,5,617
109011176,4,5,0,0,0,0,3,4,12,5,0,0,0,22,36,62,9,22,4,0,128,332,44,24,59,3,7,467,185,8,3,55,10,0,265,396,32,11,82,6,0,533,531,12,0,66,10,4,620,238,0,5,32,0,0,280,20,0,0,5,0,0,26,4,3,0,0,6,0,11,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,40,17,6,20,6,3,97,1794,197,63,342,48,20,2469
109021177,4,0,0,5,6,0,17,0,4,0,0,0,0,3,23,15,3,16,5,0,61,39,10,0,40,5,0,95,19,0,0,18,3,0,46,14,0,0,24,0,0,38,10,0,0,5,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,15,117,30,5,108,34,7,299
109021178,3,4,0,3,11,0,20,0,0,0,0,0,0,8,20,3,3,12,10,0,51,36,14,20,34,6,0,110,35,6,7,40,6,0,90,44,6,3,15,5,0,66,38,6,0,10,0,0,51,29,0,0,0,4,0,32,3,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,11,0,22,203,34,44,126,57,3,466
109021179,0,11,3,0,15,0,27,0,5,0,0,4,0,10,0,3,0,10,9,0,27,15,9,3,18,8,0,48,11,3,0,19,11,0,47,9,5,4,27,3,0,39,7,3,0,8,0,0,18,5,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,12,15,0,29,47,27,13,95,64,3,259
109031180,0,0,0,4,0,0,7,3,8,0,0,0,0,10,15,9,0,13,0,0,46,88,10,5,40,3,3,146,42,0,0,24,0,0,69,86,0,0,30,4,0,120,105,0,0,14,3,0,126,25,0,0,7,0,0,29,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,15,373,31,8,139,12,7,574
109031181,0,3,0,6,9,0,20,0,0,0,4,3,0,4,18,0,3,25,15,0,54,15,0,0,22,6,0,44,16,0,0,26,3,0,42,55,3,0,22,3,0,80,104,0,0,23,7,0,135,54,0,0,11,0,0,64,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,14,11,3,32,268,4,3,149,51,8,481
109031182,0,0,0,0,0,0,6,0,0,0,4,3,0,11,45,8,12,17,10,0,92,93,23,18,29,9,0,171,50,7,0,11,0,0,72,119,14,6,34,5,0,174,120,4,4,15,0,0,143,38,0,0,7,0,0,48,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,5,9,0,29,478,71,34,136,39,0,755
109031183,0,0,3,4,14,0,21,0,3,0,5,5,0,12,25,7,4,50,9,0,84,28,0,6,50,10,0,96,21,0,0,25,0,0,51,20,0,0,11,4,0,38,20,0,0,11,0,0,31,7,0,0,4,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,41,5,67,124,6,21,180,86,7,420
109031184,0,0,12,3,3,0,18,0,0,0,0,0,0,0,0,0,7,0,4,0,10,5,0,3,10,11,0,28,20,0,0,11,0,0,27,58,3,0,16,3,0,78,83,0,0,24,3,0,114,104,6,0,21,8,0,128,59,0,0,6,0,0,68,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,4,5,0,19,345,12,24,101,34,3,513
109031185,0,5,3,6,5,0,26,5,0,11,0,3,0,25,39,4,5,32,21,4,102,50,6,3,70,8,0,138,56,0,5,35,11,0,109,80,0,3,31,11,0,122,84,3,0,26,6,0,118,29,0,0,19,0,0,45,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,15,3,36,356,17,34,240,78,11,739
110011186,3,3,5,3,0,0,15,3,12,0,0,5,0,29,25,35,19,15,13,0,100,126,84,60,46,11,8,328,182,30,39,56,5,0,311,429,66,34,77,7,0,618,613,49,23,102,10,0,805,678,13,8,106,9,0,819,148,0,0,14,0,0,166,29,0,0,9,0,0,33,5,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,21,10,11,22,9,6,80,2264,310,197,448,78,15,3312
110011187,0,0,0,4,10,0,6,4,0,0,0,0,0,4,10,0,0,14,3,0,25,15,5,0,23,4,0,40,17,0,0,21,4,0,50,24,3,0,23,4,0,62,75,0,0,15,3,0,91,9,0,0,8,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,14,23,4,45,175,11,3,107,52,3,364
110011188,0,0,0,3,4,0,5,0,0,0,0,0,0,0,10,0,3,12,0,0,33,29,6,3,12,7,0,61,17,4,0,19,5,0,45,34,3,0,24,6,0,67,64,0,0,18,0,0,81,32,0,0,15,0,0,53,15,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,11,0,22,211,20,8,117,34,0,387
110011189,0,0,0,3,8,0,9,0,0,0,0,0,0,3,12,10,0,16,8,0,38,17,4,0,20,0,0,37,12,3,3,18,0,0,30,27,0,3,13,0,0,45,16,0,0,11,0,0,21,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,11,0,31,86,16,14,89,35,0,239
110021190,0,0,0,8,4,0,19,6,0,0,5,0,0,7,25,9,19,24,0,4,73,111,19,16,57,5,0,207,79,10,9,35,4,0,128,175,8,6,38,8,0,240,101,0,0,32,0,0,135,20,0,0,4,0,0,28,6,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,12,0,37,531,43,55,216,37,9,889
110021191,0,6,26,3,0,0,33,6,3,13,0,0,0,20,14,21,22,19,6,3,91,102,28,12,28,18,0,184,80,18,10,32,6,0,141,157,28,20,45,7,0,261,387,4,4,69,11,0,474,181,3,0,28,4,0,213,14,0,0,4,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,12,5,8,11,9,53,954,120,106,233,65,24,1499
110021192,0,0,0,5,10,0,18,0,0,0,5,0,0,3,6,0,0,19,3,0,41,18,4,10,30,0,0,64,13,4,0,21,4,0,44,22,3,5,19,3,0,55,16,0,0,13,0,0,28,7,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,18,0,27,84,20,21,129,41,0,292
110021193,0,0,0,3,7,0,16,0,0,4,0,0,0,7,13,3,6,32,3,0,55,14,0,6,27,0,0,47,33,0,0,29,3,0,65,55,0,0,37,3,0,100,18,0,0,12,3,0,34,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,19,0,30,138,5,11,150,48,7,357
110021194,0,0,0,7,0,0,6,0,0,0,3,0,0,3,10,8,11,17,4,0,44,26,13,8,31,3,0,84,27,3,4,18,0,0,60,69,8,8,43,3,0,139,65,0,0,20,0,0,87,37,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,10,9,4,42,250,40,41,152,28,4,523
110031195,0,0,0,4,4,0,4,0,15,15,0,8,0,36,13,23,4,8,3,0,55,121,65,19,26,13,0,243,70,28,9,31,5,3,141,99,26,3,26,7,0,160,140,7,0,19,5,0,173,102,0,0,23,7,0,132,31,0,0,4,0,0,35,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,12,3,7,42,596,165,59,152,42,11,1034
110031196,0,4,3,7,13,0,34,0,0,0,0,0,0,5,5,13,0,21,18,4,56,12,20,23,22,6,3,87,5,6,6,10,5,0,32,10,5,0,11,5,0,31,9,0,0,7,8,0,24,15,0,0,6,0,0,19,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,20,52,5,94,66,42,60,106,105,11,389
110031197,0,4,0,0,3,0,5,0,0,0,0,0,0,4,9,20,5,12,3,0,52,61,27,21,16,7,3,136,61,24,11,15,10,0,113,42,36,15,18,0,0,109,71,13,8,27,5,0,131,152,4,0,40,18,4,219,24,0,0,7,0,0,29,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,6,8,4,34,427,126,61,148,59,13,838
110031198,0,0,0,5,21,0,29,0,3,0,4,4,0,9,8,8,5,20,7,4,51,15,11,6,22,8,0,60,10,9,6,28,3,0,56,14,5,0,28,4,0,57,16,0,0,15,4,0,43,3,0,0,12,6,0,17,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,23,0,39,73,37,20,155,84,3,369
110041199,0,0,3,0,3,0,4,0,5,0,0,0,0,10,9,7,10,7,0,0,43,39,34,9,10,3,0,105,38,18,7,23,4,0,91,124,26,8,29,0,0,192,191,12,10,53,4,0,272,209,0,0,31,10,0,253,90,0,0,12,0,0,106,15,0,0,0,0,0,21,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,11,5,4,10,6,3,41,745,113,66,186,35,9,1150
