SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
107041146,0,4,0,0,0,0,0,0,0,5,13,142,5,0,6,0,0,0,0,171,105,231,24,18,26,31,39,12,7,496,4,11,0,0,0,0,0,0,0,18,19,57,0,3,3,0,4,0,0,92,15,13,0,0,0,4,0,0,0,31,198,639,72,98,63,46,59,36,10,1210,0,0,0,0,0,0,0,0,0,0,51,50,32,22,9,8,3,9,0,187,76,51,71,46,30,26,16,27,0,351,168,69,634,64,55,54,157,101,21,1316,3,0,7,15,3,4,3,9,0,49,17,11,16,7,8,9,13,4,4,85,4,10,4,0,0,0,5,0,0,22,9,11,5,7,4,5,9,5,11,62,679,1301,863,280,213,181,315,209,59,4097,0,9,0,0,0,0,0,0,0,10,12,103,4,0,3,0,0,0,0,126,71,293,13,24,39,10,0,7,6,466,3,9,0,0,0,0,0,0,0,13
107041147,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,33,36,93,7,6,9,3,0,0,3,158,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,41,4,5,0,0,0,0,0,0,0,13,104,221,26,39,29,9,5,13,0,445,0,0,0,0,0,0,0,0,0,0,24,23,20,14,4,7,3,0,0,92,38,35,34,27,15,10,6,10,4,185,90,37,469,42,27,31,91,62,22,869,0,0,0,0,0,4,0,4,0,17,6,4,7,0,4,3,0,4,0,34,0,0,3,0,0,0,0,0,0,12,3,8,0,5,0,0,5,4,3,36,324,481,562,135,96,74,117,101,37,1929,0,8,0,0,0,0,0,0,0,9,10,23,0,4,0,0,0,0,0,30,33,123,4,4,10,3,0,0,4,179,0,3,0,0,0,0,0,0,0,8
107041148,0,5,0,0,0,0,0,0,0,9,20,102,0,0,3,0,0,0,0,128,82,151,5,9,20,7,4,0,5,275,4,5,0,0,0,0,0,0,0,7,10,35,5,0,5,0,0,0,0,65,8,8,0,0,3,0,0,0,0,17,203,438,46,43,33,16,8,13,7,807,0,0,0,0,0,0,0,0,0,0,34,40,15,17,8,9,3,0,0,125,33,43,44,21,7,3,8,8,0,166,110,31,342,48,22,24,51,45,10,682,0,0,0,0,0,7,8,3,0,19,9,10,5,4,6,0,0,0,0,29,4,5,0,0,0,0,0,0,0,9,0,8,6,6,0,4,0,0,3,32,518,889,474,149,103,72,81,67,37,2384,0,3,0,0,0,0,0,0,0,6,15,90,0,0,0,0,0,0,0,112,74,273,0,8,22,0,0,0,0,382,0,11,0,0,0,0,0,0,0,14
107041150,5,6,0,0,0,0,0,0,0,10,15,72,0,0,0,0,0,0,0,90,98,174,11,5,12,3,3,0,0,311,3,6,0,0,0,0,0,0,0,8,13,63,4,11,4,0,0,0,0,90,4,8,0,4,0,0,0,0,0,21,222,500,41,73,47,18,9,27,8,943,0,0,0,0,0,0,0,0,0,6,60,41,37,44,13,7,3,7,3,206,88,68,76,49,23,11,11,16,4,346,184,57,715,80,42,47,180,135,19,1462,4,10,0,10,3,0,15,4,0,36,11,17,6,5,0,7,9,9,0,65,3,7,0,0,0,0,0,3,0,12,8,8,3,8,5,0,8,5,3,48,711,1029,891,282,149,106,246,203,45,3664,5,11,0,0,0,0,0,0,0,11,3,86,0,0,0,0,0,0,3,89,87,316,8,16,24,5,0,0,0,445,0,9,0,0,0,0,0,0,0,12
107041548,0,7,0,0,0,0,0,0,0,7,13,107,3,0,0,0,0,0,0,131,78,267,18,13,29,17,19,18,8,468,0,4,0,0,0,0,0,0,0,6,12,42,3,7,4,0,0,5,0,72,4,11,0,0,3,0,0,0,0,16,165,624,71,91,65,63,34,37,11,1164,0,0,0,0,0,0,0,0,0,3,28,33,28,21,13,5,10,5,0,140,46,38,62,38,19,22,18,13,3,258,120,44,374,79,42,41,77,81,20,877,5,4,3,6,4,3,5,10,0,44,9,12,10,3,5,6,3,3,0,60,0,9,4,0,0,0,0,4,0,23,3,4,11,8,3,7,5,0,8,48,487,1207,577,272,189,174,172,179,54,3318,3,5,0,0,0,0,0,0,0,4,11,99,0,0,0,0,0,0,0,112,82,267,8,29,49,25,3,6,9,470,5,11,0,0,0,0,0,0,0,14
107041549,0,4,0,0,0,0,0,0,0,4,9,110,5,0,0,0,5,0,4,133,64,192,23,19,28,26,49,32,4,429,0,0,0,0,0,0,0,0,0,0,7,48,0,0,3,0,5,0,0,66,6,8,0,0,0,0,0,0,0,23,135,538,79,63,64,50,31,49,11,1031,0,0,0,0,0,0,0,0,0,3,24,27,34,15,7,8,14,9,0,125,45,36,45,37,12,13,13,27,9,247,77,44,430,66,43,40,96,89,20,902,3,0,3,5,0,3,5,6,0,32,4,4,10,0,9,0,9,4,0,40,3,8,5,0,0,0,6,0,0,23,9,3,8,6,0,6,3,9,10,49,387,1030,633,225,178,152,230,226,57,3111,0,10,0,0,0,0,0,0,0,10,10,63,3,0,0,0,0,0,0,77,46,238,4,32,39,6,7,8,12,387,0,5,0,3,0,0,0,0,0,13
108011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,24,36,6,4,0,0,0,3,0,73,0,0,0,0,0,0,0,0,0,0,4,10,8,4,3,0,4,8,0,40,10,7,6,9,3,0,5,7,0,49,71,18,180,7,19,9,55,61,8,425,6,0,0,0,0,3,4,0,0,15,5,0,7,5,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,5,4,4,25,146,88,208,34,24,19,75,81,13,682,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,4,25,0,0,4,0,0,0,0,28,0,4,0,0,0,0,0,0,0,8
108011152,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,13,14,32,0,4,3,0,0,0,0,66,0,4,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,29,0,5,0,4,0,0,0,5,0,16,42,174,19,23,12,7,4,10,0,290,0,0,0,0,0,0,0,0,0,0,11,15,17,11,4,6,3,8,0,81,25,23,23,24,10,14,0,7,0,129,114,36,378,73,24,40,52,100,15,836,4,0,8,6,0,8,0,4,0,27,6,4,5,8,4,6,10,8,0,46,4,3,0,0,0,0,0,3,0,15,10,8,10,8,4,3,3,12,9,55,248,334,458,167,62,82,73,155,31,1603,0,3,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,11,14,67,0,7,3,6,0,0,3,95,0,0,0,0,0,0,0,0,0,5
108011153,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,27,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,38,66,7,11,0,0,6,7,0,144,0,0,0,0,0,0,0,0,0,0,15,16,9,7,5,3,0,3,0,57,10,11,9,8,0,0,7,3,0,46,73,9,266,38,9,15,44,57,9,516,0,0,5,0,0,0,3,0,0,11,11,0,3,3,0,0,0,10,0,24,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,3,5,0,3,30,156,140,302,68,16,35,61,84,22,887,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,6,25,0,0,3,0,0,0,0,38,0,4,0,0,0,0,0,0,0,3
108011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,36,3,13,4,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,9,7,3,5,6,0,0,0,0,30,10,8,16,7,0,4,0,7,0,48,23,8,147,29,10,10,22,41,0,302,0,0,0,5,5,0,0,3,0,12,5,0,4,3,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,6,5,0,5,4,0,0,0,5,3,24,72,72,182,61,23,17,28,62,10,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
108021155,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,20,0,0,0,0,0,0,0,28,0,5,0,0,0,0,0,0,0,5,0,9,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,32,80,4,22,9,7,0,12,0,164,0,0,0,0,0,0,0,0,0,0,8,13,0,13,0,8,0,0,0,45,21,15,9,20,4,6,9,6,0,83,109,24,347,133,33,39,94,116,16,914,4,0,0,11,5,0,7,11,0,39,8,0,0,4,0,0,12,9,4,40,0,0,4,4,0,0,0,4,0,10,4,4,8,11,0,3,10,16,14,70,183,183,384,212,60,61,131,171,35,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,3
108021156,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,19,0,0,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,30,92,11,16,8,5,0,8,0,171,0,0,0,0,0,0,0,0,0,0,24,15,8,7,0,0,5,4,0,57,19,5,12,14,0,0,0,11,0,70,122,19,271,53,8,30,83,114,14,722,3,0,0,4,3,6,3,4,0,24,7,5,3,6,0,4,4,13,0,37,3,0,0,0,0,0,0,3,0,12,9,3,12,0,0,0,18,10,3,55,240,180,319,102,25,43,112,164,24,1210,5,4,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,12,11,41,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,3
108021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,65,3,8,0,5,0,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,4,0,22,11,8,9,13,7,0,4,0,0,45,43,11,142,30,12,16,21,48,3,320,0,0,4,3,0,0,0,3,0,14,4,0,0,0,0,0,0,5,0,14,0,4,0,0,0,0,0,3,0,10,4,0,3,0,0,0,0,6,5,20,87,95,161,59,21,21,29,66,11,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,4,4,0,0,0,0,26,0,3,0,0,0,0,0,0,0,4
108021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,13,61,0,12,0,9,0,0,4,92,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,3,3,0,0,34,6,7,8,15,0,3,0,8,0,48,28,12,158,32,13,14,33,60,3,353,0,0,0,6,0,0,0,10,0,16,3,3,3,7,0,0,3,3,0,17,0,0,0,3,0,0,0,0,0,7,3,0,5,0,0,0,3,8,4,25,77,106,183,60,24,28,47,94,12,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,6,0,0,0,0,0,39,0,4,0,0,0,0,0,0,0,4
108021159,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9,13,3,0,7,0,0,0,0,27,5,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,5,54,86,7,13,9,5,3,3,0,178,0,0,0,0,0,0,0,0,0,0,8,5,3,7,0,0,0,0,0,23,12,4,13,12,6,8,0,6,0,60,105,9,235,36,11,18,68,86,12,577,0,0,6,4,0,3,5,4,0,27,0,6,6,3,0,0,4,0,0,21,0,5,0,0,0,0,3,0,0,12,15,0,15,7,0,0,7,9,5,50,213,136,281,80,29,45,86,124,17,1014,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,41,0,3,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,5
108021160,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,53,3,9,9,3,0,7,0,91,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,6,0,21,7,3,8,6,3,0,0,3,0,39,40,13,166,43,13,20,31,55,8,379,3,0,0,4,0,0,5,3,0,16,4,0,0,4,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,5,8,0,25,91,92,181,70,25,27,37,80,7,618,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,25,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,0,16,0,0,0,4,12,5,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,5,20,4,4,4,5,11,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
108041162,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,10,53,9,0,3,0,3,0,0,78,0,0,0,0,0,0,0,0,0,3,5,20,0,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,50,186,20,23,13,3,0,10,4,312,0,0,0,0,0,0,0,0,0,0,28,22,12,21,5,5,3,5,0,95,30,33,40,22,8,15,9,12,5,172,156,40,571,100,56,58,135,162,20,1303,7,3,0,8,3,3,3,5,0,39,7,3,5,8,0,8,11,16,0,67,0,0,8,0,4,0,0,0,0,14,8,9,10,9,0,0,6,9,6,53,315,371,669,192,91,100,168,233,34,2172,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,15,82,0,6,6,0,0,0,0,110,0,4,0,0,3,0,0,0,0,9
108041164,0,0,0,0,0,0,0,0,0,3,4,23,0,0,0,0,0,0,0,26,22,93,0,5,4,8,0,6,0,149,0,0,0,0,0,0,0,0,0,6,4,17,0,4,0,0,0,0,0,29,9,12,0,0,0,0,0,0,0,23,60,284,34,35,26,24,5,20,5,487,0,0,0,0,0,0,0,0,0,0,26,36,33,14,18,7,5,4,0,137,48,50,39,32,15,24,8,22,0,239,168,48,567,150,53,84,90,135,24,1321,5,0,7,5,5,4,13,6,0,54,13,5,8,9,5,3,9,12,0,71,0,9,5,0,0,5,0,0,0,28,4,5,13,5,3,4,11,7,10,62,370,586,717,271,128,156,141,218,45,2637,0,4,0,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,35,26,113,3,14,13,7,0,3,0,181,0,7,0,0,0,0,0,0,0,6
108041165,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,5,4,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,0,0,0,0,14,0,4,0,3,0,0,0,0,0,3,35,43,4,9,13,0,0,7,6,108,0,0,0,0,0,0,0,0,0,0,16,3,3,8,8,5,0,4,0,46,9,5,12,10,7,5,0,5,0,52,89,10,201,35,15,8,55,48,9,471,5,0,6,0,0,0,0,6,0,16,13,3,3,0,0,5,0,0,0,24,3,0,0,0,0,0,0,0,0,7,5,0,7,5,0,0,5,3,5,31,184,82,238,66,39,20,73,65,19,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,23,0,0,5,0,0,0,0,37,0,3,0,0,0,0,0,0,0,3
108041166,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,11,28,0,4,0,3,0,0,0,43,0,4,0,0,0,0,0,0,0,4,0,12,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,28,102,8,15,14,3,3,9,3,185,0,0,0,0,0,0,0,0,0,0,17,20,13,7,0,5,0,0,0,68,30,23,21,28,10,4,4,12,3,133,110,36,537,85,41,50,111,104,21,1093,9,0,6,5,6,0,5,11,0,36,11,0,14,6,0,7,8,10,0,60,0,3,0,5,0,0,0,0,0,13,3,3,4,4,0,0,12,16,9,48,233,232,608,159,70,85,151,152,31,1718,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9,9,47,0,4,4,0,0,0,0,64,3,0,0,0,0,0,0,0,0,5
108041619,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,31,42,92,6,3,7,3,0,0,0,155,0,9,0,0,0,0,0,0,0,7,9,24,3,0,0,0,3,0,0,42,6,7,0,0,0,0,0,0,0,17,94,329,33,30,33,18,9,15,5,560,0,0,0,0,0,0,0,0,0,0,20,21,24,7,7,5,0,5,3,91,39,21,23,29,14,8,7,14,5,156,109,26,364,67,24,50,42,81,9,768,3,0,0,3,0,4,6,9,0,21,3,0,10,10,3,0,3,10,0,39,0,4,0,6,0,0,0,0,0,18,9,4,5,0,0,0,5,0,3,29,334,573,467,156,81,87,74,138,24,1937,0,0,0,0,0,0,0,0,0,3,3,29,0,0,0,0,0,0,0,28,28,123,0,6,7,7,0,0,3,175,0,4,0,0,0,0,0,0,0,4
108041620,0,3,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,33,51,107,0,3,11,0,0,3,0,178,3,5,0,0,0,0,0,0,0,4,14,44,0,0,4,0,0,0,0,55,8,9,3,0,0,0,0,0,0,23,92,344,24,33,29,15,7,3,0,550,0,0,0,0,0,0,0,0,0,0,33,47,32,20,10,10,3,5,3,157,36,35,44,41,18,12,3,12,0,200,119,60,520,103,47,56,78,99,19,1106,0,7,7,8,6,9,4,4,0,40,9,7,8,13,6,12,4,12,0,71,4,0,0,3,0,0,0,0,0,19,9,9,3,0,0,5,6,3,11,47,377,704,643,227,131,114,113,149,35,2489,0,6,0,0,0,0,0,0,0,6,0,14,0,4,0,0,0,0,0,27,26,145,0,12,14,0,0,0,0,195,0,3,0,0,0,0,0,0,0,5
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,5,27,37,4,0,0,3,0,9,0,81,0,0,0,0,0,0,0,0,0,0,6,11,4,10,3,0,0,7,0,40,6,4,9,5,0,0,0,3,0,23,79,11,152,13,3,10,63,68,6,409,0,0,0,0,0,0,0,0,0,9,6,0,5,0,0,0,5,0,4,27,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,9,4,4,25,141,80,176,31,13,23,89,86,20,669,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,28,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
108051168,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,15,16,52,0,0,4,0,0,0,3,80,0,0,0,0,0,0,0,0,0,6,0,9,0,0,3,0,0,0,0,19,3,3,0,4,0,0,0,0,0,13,49,187,21,18,11,3,5,7,0,309,0,0,0,0,0,0,0,0,0,0,20,28,20,12,3,5,0,0,0,93,26,25,24,30,3,9,0,3,0,119,131,44,396,69,23,47,64,106,10,891,5,0,5,0,0,4,3,0,0,20,0,3,6,3,6,0,0,10,0,32,4,0,0,5,0,0,0,3,0,15,3,6,12,6,0,0,9,6,8,52,265,370,486,156,65,80,93,148,26,1680,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,16,12,57,0,0,11,0,0,0,5,84,0,4,0,0,0,0,0,0,0,8
