SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
124031708,96,108,202,538,633,1163,5,0,3,60,52,110,0,0,0,1883,2029,3909,0,9,18,77,77,154,17,14,33,27,32,57,3,7,10,38,38,71,32,52,88,93,122,219,56,84,140,0,5,8,11,17,28,53,91,138,155,149,305,4,0,3,3057,3397,6455,686,705,1392,237,229,468,5,3,6,0,0,0,232,227,453,18,26,38,246,248,494,1951,1776,3728,24,15,37,3,3,9,1971,1799,3770,318,278,600,6614,6770,13388
124041466,49,74,129,1256,1644,2903,0,6,0,153,193,345,31,30,54,1537,1743,3274,9,14,20,125,122,244,17,35,59,21,18,38,13,25,31,3,0,7,21,31,54,87,101,181,118,117,237,11,21,26,8,20,35,186,262,445,185,224,411,5,3,11,3789,4602,8387,105,94,202,46,45,95,5,7,9,0,0,4,68,72,137,19,30,50,90,99,193,2565,2467,5029,28,38,64,5,13,29,2604,2518,5124,595,509,1103,7290,7952,15239
124041467,40,79,122,1162,1417,2578,0,0,0,87,134,219,58,65,125,1850,2085,3937,13,14,32,69,62,129,21,24,50,23,24,54,7,13,20,5,0,5,8,19,35,77,83,156,112,133,241,8,13,15,15,7,24,120,150,267,185,200,386,4,0,8,3825,4451,8276,78,67,150,53,49,99,4,9,11,0,0,3,58,44,105,14,24,42,79,72,146,2887,2524,5413,24,16,41,7,16,21,2916,2556,5476,500,476,979,7507,7758,15264
124041468,22,22,43,459,528,987,0,0,4,21,29,41,0,0,4,1302,1173,2473,0,0,0,68,45,106,8,11,12,0,3,9,5,3,8,8,5,13,4,9,14,25,21,47,59,59,120,6,5,11,0,4,4,44,46,89,75,75,153,0,0,0,2084,2020,4101,21,9,29,53,37,92,0,0,0,0,0,0,13,20,30,4,3,4,15,18,35,893,774,1670,0,0,0,9,3,12,899,778,1685,972,548,1517,4063,3435,7504
124051469,24,23,44,357,432,785,6,6,11,32,45,79,4,4,10,1152,1195,2350,8,12,26,90,82,174,11,11,23,7,3,10,4,4,6,49,34,84,19,27,49,29,33,67,33,41,76,3,4,6,3,7,11,44,42,82,93,115,210,3,3,9,1956,2112,4067,67,62,128,171,156,324,0,0,0,0,0,0,24,23,44,9,10,15,29,34,61,858,658,1516,7,3,6,0,5,5,864,660,1526,173,160,333,3278,3208,6486
124051470,76,122,191,1099,1247,2350,7,6,10,90,104,198,3,0,7,3353,3528,6879,17,12,26,281,242,523,41,49,97,24,27,50,16,15,27,104,83,184,54,46,101,89,110,192,133,158,293,7,10,21,32,36,70,158,192,353,257,284,542,4,4,10,5772,6159,11927,211,199,406,535,518,1051,0,0,3,0,0,0,108,95,204,22,26,53,135,122,257,2633,2285,4919,17,20,38,4,9,15,2652,2314,4971,589,555,1141,9968,9979,19942
124051580,86,99,185,621,729,1355,8,8,8,70,64,133,0,0,0,1670,1805,3473,8,11,20,151,178,325,18,31,52,54,60,113,8,13,17,33,34,65,51,70,117,70,72,144,110,132,245,3,13,21,31,34,71,71,85,157,253,296,550,6,5,11,3243,3623,6871,283,290,569,521,486,1009,0,0,3,0,0,0,47,43,83,11,21,36,61,59,124,1651,1433,3082,9,8,20,6,18,27,1670,1459,3129,576,568,1144,6444,6585,13028
124051581,107,138,249,825,897,1724,0,3,8,100,107,209,0,0,0,2075,2216,4294,12,6,18,171,169,344,53,46,102,73,77,146,15,13,28,35,31,60,70,80,141,143,149,291,137,151,289,13,12,22,39,43,84,108,138,241,344,372,720,6,11,21,4222,4526,8746,378,357,735,439,413,851,3,0,6,0,4,0,87,62,150,30,39,67,111,103,217,2312,2041,4357,20,9,34,8,21,26,2347,2076,4420,1074,1035,2115,8682,8648,17325
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
125011582,451,540,992,94,103,192,0,0,0,53,60,119,5,0,8,766,808,1577,0,4,6,90,84,177,9,9,12,0,7,4,0,4,3,3,9,13,5,19,24,25,31,58,41,56,95,0,0,0,12,9,16,69,64,135,161,180,343,6,5,10,1350,1437,2786,1500,1104,2605,4294,3524,7821,0,3,3,0,0,0,28,23,57,15,14,29,49,34,83,1897,1297,3192,12,9,19,9,8,13,1916,1308,3226,1111,858,1970,10665,8819,19487
125011583,272,318,598,53,53,106,0,0,0,23,28,53,0,0,0,329,301,628,0,0,0,16,25,45,0,9,6,0,3,3,0,4,6,3,3,10,18,18,42,14,16,32,24,26,54,0,0,0,4,0,5,26,27,57,96,102,198,4,4,4,628,619,1246,1519,1080,2603,1960,1407,3366,3,0,0,0,0,0,15,7,22,10,11,18,30,16,45,1143,771,1917,10,3,11,0,3,3,1153,783,1935,453,345,796,6020,4568,10592
125011584,242,260,499,94,123,219,0,0,0,25,27,54,0,0,0,477,523,996,0,0,0,43,52,96,3,3,5,14,9,21,0,3,3,7,13,13,8,3,13,13,18,30,55,43,101,4,6,5,3,0,7,60,56,112,86,115,199,0,3,7,884,990,1879,71,75,142,2028,1783,3806,0,3,4,0,0,0,8,7,15,13,6,23,21,20,36,877,735,1614,4,4,6,6,6,6,882,740,1624,466,397,863,4601,4256,8860
125011585,465,598,1062,136,142,278,0,0,0,53,68,122,0,0,0,753,791,1540,3,3,14,68,70,138,0,9,10,11,11,14,0,0,3,8,9,12,26,24,45,34,38,75,80,85,156,0,0,0,6,7,9,90,83,178,129,127,256,5,4,9,1399,1467,2867,176,135,312,719,594,1312,0,0,4,0,0,0,25,11,41,7,4,10,31,19,51,1334,1029,2362,3,3,11,4,6,10,1341,1037,2378,343,280,630,4478,4132,8610
125011586,893,1152,2047,238,268,502,0,0,0,165,182,344,0,0,3,1767,1873,3638,0,0,7,131,137,267,36,38,69,4,7,16,0,0,7,16,6,28,80,75,155,52,78,130,472,542,1012,0,14,17,10,19,26,184,179,359,333,330,663,8,7,10,3512,3737,7247,1231,993,2219,1235,968,2204,0,0,5,0,0,0,46,36,87,28,34,61,74,68,147,3198,2607,5799,18,11,30,8,9,16,3223,2627,5848,886,591,1478,11051,10148,21197
125011587,229,286,510,91,90,182,0,0,0,63,48,112,0,0,0,470,531,996,0,0,0,50,58,104,5,5,13,3,4,14,0,0,4,4,4,5,13,9,20,22,27,47,45,35,80,0,0,0,7,8,14,51,39,93,77,89,164,0,0,8,902,963,1866,88,88,173,646,540,1183,0,0,0,0,0,0,25,26,48,3,3,9,22,32,55,585,436,1021,0,4,8,0,0,0,592,444,1029,178,146,319,2652,2490,5138
125011709,135,194,327,200,204,404,0,0,0,78,76,147,0,0,0,858,917,1773,0,4,4,84,78,162,5,8,12,9,5,14,4,9,10,22,28,46,24,17,45,46,53,98,214,239,456,0,0,0,0,3,6,91,80,176,93,113,203,5,4,5,1738,1837,3574,117,120,234,427,375,801,0,0,0,0,0,0,25,20,45,10,13,21,30,37,67,1322,1199,2523,9,7,18,5,14,12,1336,1219,2554,1320,369,1687,5106,4137,9246
125011710,409,624,1030,298,266,564,11,7,14,112,117,226,0,0,0,1378,1534,2909,4,0,7,129,148,273,15,16,30,11,12,25,3,10,9,50,49,102,40,53,88,55,75,129,306,334,637,3,6,7,22,18,33,128,155,282,242,317,562,0,5,14,2804,3105,5912,433,421,853,786,770,1552,9,0,11,0,0,0,42,24,65,39,41,78,77,65,149,4714,4639,9355,31,25,53,17,14,31,4763,4680,9442,711,756,1469,9986,10426,20412
125021477,329,465,793,766,916,1683,14,21,33,186,216,404,43,39,77,3047,3259,6311,16,9,21,299,265,555,15,24,37,28,22,55,22,13,40,170,169,338,62,66,130,123,139,260,491,535,1027,9,11,17,11,14,27,197,232,432,407,446,851,7,16,24,5908,6410,12316,335,302,636,692,631,1326,13,7,18,0,0,0,30,45,74,136,176,314,164,224,386,3975,3505,7481,41,24,58,14,20,42,4032,3552,7580,874,712,1591,12344,12298,24641
125021478,345,445,786,627,669,1301,3,9,12,251,301,553,38,49,84,2186,2376,4561,14,21,37,182,182,365,8,25,34,5,17,22,12,13,22,67,80,147,57,45,102,84,119,205,389,435,824,5,12,18,12,21,30,201,228,432,282,309,582,9,3,9,4431,4906,9339,296,285,580,394,375,774,9,5,13,0,0,0,30,31,61,47,37,82,76,66,144,3004,2674,5678,21,18,41,6,16,28,3035,2711,5744,582,540,1125,9175,9333,18508
125021711,278,360,639,391,530,925,5,3,9,170,216,387,20,32,59,903,1058,1962,14,18,32,69,77,142,3,3,8,10,10,22,8,9,15,10,16,28,42,46,88,59,62,129,252,284,532,0,0,0,3,3,6,150,201,354,170,212,381,0,5,3,2296,2786,5080,337,345,680,259,230,488,0,5,5,0,0,0,22,24,44,28,30,52,47,54,104,2201,1900,4101,15,17,27,6,8,8,2222,1921,4142,237,256,489,5673,5952,11622
125021712,481,618,1095,597,700,1300,0,0,3,211,238,454,16,23,35,1349,1470,2816,17,15,34,112,97,215,4,0,5,19,28,45,6,12,18,32,30,63,79,71,153,84,82,172,369,398,774,6,9,17,8,13,30,193,219,410,275,286,562,9,4,11,3406,3704,7112,553,540,1091,551,522,1077,3,3,9,0,0,0,41,33,70,56,58,114,97,90,189,4031,3668,7695,17,9,27,7,12,21,4061,3684,7745,492,447,940,9630,9614,19251
125031479,962,1124,2088,358,377,736,4,3,7,128,139,267,0,0,0,1530,1666,3194,8,4,18,249,255,510,12,11,23,37,42,74,11,15,22,21,25,53,31,39,68,57,70,122,63,72,136,8,12,19,19,18,35,91,98,186,211,228,437,6,8,8,2834,3079,5917,76,62,138,3474,3498,6969,6,0,9,0,0,0,11,3,14,30,26,60,41,34,76,1698,1351,3046,10,9,24,6,3,9,1717,1365,3079,1508,1058,2565,10613,10223,20842
125031480,989,1207,2197,226,213,438,67,52,115,185,194,378,0,0,0,1519,1561,3079,0,0,0,152,150,306,34,32,70,32,22,49,15,8,24,55,40,95,41,38,78,45,61,104,42,45,81,0,0,4,28,24,43,49,58,106,238,211,448,0,0,5,2720,2710,5424,72,62,131,2117,1861,3981,0,0,0,0,0,0,25,19,37,50,37,87,71,51,123,1180,932,2115,11,11,23,4,9,10,1197,958,2149,845,883,1726,8013,7725,15742
125031481,452,570,1018,241,242,481,0,0,0,84,82,172,0,0,0,2373,2500,4870,6,13,17,243,261,506,25,23,49,23,18,43,4,0,3,45,38,83,40,37,78,57,83,140,95,83,175,6,3,5,30,22,55,97,85,185,278,319,603,8,11,27,3655,3826,7481,1838,1338,3182,3048,2595,5644,0,0,0,0,0,0,90,62,151,50,44,95,143,110,251,1875,1510,3383,16,4,24,14,15,28,1904,1531,3435,1226,1016,2239,12267,10979,23250
125031483,242,321,564,254,281,539,3,6,7,76,78,159,7,0,6,2055,2202,4259,0,5,5,247,232,482,21,31,48,18,12,29,4,3,6,33,46,83,33,38,74,59,63,122,62,71,132,12,10,22,16,14,29,90,110,194,199,223,418,27,15,45,3203,3446,6652,249,207,456,5122,4811,9934,0,4,8,0,0,0,30,29,57,41,48,88,64,70,139,1041,862,1901,8,10,16,3,8,12,1060,873,1935,1416,1289,2705,11359,11026,22386
125031484,261,352,607,474,565,1043,25,34,59,118,105,218,0,3,3,2944,3288,6234,4,11,13,379,371,756,31,30,58,49,63,110,4,9,14,79,91,162,58,56,113,108,131,241,83,97,180,3,4,10,22,45,70,118,133,253,261,276,538,16,14,26,4778,5321,10098,298,279,573,3487,3187,6674,0,7,4,0,0,0,61,37,104,57,80,142,118,122,244,1471,1191,2662,16,12,30,9,16,22,1496,1215,2713,1079,930,2014,11528,11403,22929
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,8,3,9,0,0,0,9,3,10
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,9,7,12
125031713,98,132,230,571,692,1268,15,17,23,68,72,141,0,0,0,3737,3905,7635,7,5,13,489,504,991,16,11,28,18,11,23,18,13,22,48,59,108,20,22,41,65,75,142,77,110,188,11,12,20,19,16,34,119,157,276,156,171,320,13,14,31,5457,5859,11316,238,207,445,693,687,1377,4,5,10,0,0,0,34,21,48,71,70,143,102,88,185,1166,986,2152,5,6,12,5,3,9,1178,999,2170,462,443,898,8226,8414,16645
125031714,304,399,706,295,366,662,13,15,24,99,116,216,0,5,3,2936,3116,6046,7,9,12,420,433,852,20,30,46,37,41,77,0,6,7,51,73,124,66,54,116,79,96,178,70,78,150,3,9,13,18,34,50,104,112,214,290,289,575,8,10,13,4521,4877,9401,783,660,1443,3404,2865,6262,0,0,0,0,0,0,138,101,237,42,54,97,179,158,334,1594,1438,3032,11,9,22,9,16,22,1616,1459,3078,1391,1184,2573,12197,11608,23806
125031715,89,107,198,291,340,631,11,18,29,64,72,139,0,0,0,1995,2245,4236,4,0,7,246,260,505,8,14,18,3,4,12,0,5,8,64,75,134,28,35,65,56,59,121,53,53,105,8,8,17,13,11,24,44,60,105,116,125,247,4,4,8,3009,3391,6408,496,498,994,464,479,939,3,5,3,0,0,0,32,41,76,36,39,74,65,85,155,842,707,1555,9,8,13,7,7,22,862,723,1587,286,330,617,5281,5615,10893
125031716,65,97,160,144,184,326,5,3,8,35,33,72,0,0,0,1263,1327,2583,0,0,0,152,160,313,0,9,4,3,4,14,3,5,10,16,18,36,19,7,27,39,43,83,33,34,74,0,0,0,10,9,15,36,44,74,91,119,206,0,4,10,1845,2006,3850,340,258,597,548,545,1095,0,0,0,0,0,0,44,35,77,29,23,51,74,56,126,459,399,857,0,3,7,0,3,3,462,404,863,313,292,608,3648,3660,7305
125041489,252,379,630,546,597,1150,10,9,17,141,134,274,6,6,14,2093,2309,4407,10,9,26,248,265,517,16,22,38,28,37,61,11,8,25,52,74,128,60,76,133,98,141,237,164,188,350,7,3,8,32,40,66,136,155,294,307,371,680,8,25,30,3976,4473,8443,1848,1650,3497,989,986,1970,22,18,43,3,0,4,157,139,300,108,115,220,264,261,521,2968,2722,5684,49,37,93,9,23,41,3028,2790,5819,986,969,1955,11363,11510,22878
125041490,127,175,305,421,495,917,4,7,4,77,88,170,24,27,51,948,1015,1962,0,5,4,88,91,185,4,9,20,7,12,21,7,13,20,20,19,40,23,20,42,35,52,88,175,187,357,0,0,0,10,3,15,105,138,244,78,86,165,0,0,0,2019,2270,4291,176,169,348,117,120,235,5,3,9,0,0,0,9,9,16,26,30,54,35,36,71,1449,1353,2800,13,14,19,8,7,8,1468,1370,2836,178,178,361,4125,4322,8451
125041491,217,313,526,643,757,1402,3,6,9,132,153,283,0,3,0,1811,2158,3961,8,12,21,161,201,368,27,33,58,23,19,41,6,14,22,46,48,94,36,56,95,70,103,171,142,209,353,8,8,17,35,48,86,156,210,367,225,282,508,3,0,3,3534,4323,7865,2362,2068,4432,637,562,1198,21,5,26,0,0,0,200,171,373,97,100,196,295,275,573,2242,1954,4192,27,23,47,10,16,25,2275,1991,4267,681,710,1394,10028,10244,20275
125041493,226,317,537,869,1126,1993,7,6,15,166,192,358,14,15,33,2712,2992,5702,6,8,15,215,220,433,19,27,47,46,41,89,8,12,22,73,58,128,70,69,142,123,141,261,219,245,468,23,21,42,23,29,52,214,258,469,288,338,620,16,14,27,5104,5816,10918,2199,1957,4156,440,458,899,5,12,19,7,3,6,267,189,454,47,60,110,317,254,571,2254,1919,4165,26,16,43,11,12,25,2289,1943,4235,780,740,1519,11360,11499,22853
125041494,102,117,219,626,739,1371,0,0,0,105,129,237,3,0,0,1780,1991,3772,0,0,5,166,170,339,4,7,12,16,13,31,16,9,27,28,21,48,14,21,34,50,72,124,110,96,203,4,10,15,9,10,19,130,148,280,131,123,255,0,0,4,3195,3562,6758,240,242,478,171,149,320,0,4,6,0,0,0,20,26,51,31,27,63,48,61,105,1530,1394,2927,19,10,33,7,10,15,1555,1414,2971,164,179,344,5484,5722,11199
125041588,85,116,203,237,280,515,6,3,11,61,64,125,0,0,0,1126,1228,2352,5,6,7,106,95,197,8,21,28,10,9,12,10,3,13,24,41,70,28,27,56,66,77,149,28,39,75,4,4,9,5,7,10,44,72,116,108,100,211,8,14,21,1881,2091,3973,3211,2955,6157,382,398,778,0,0,0,0,0,0,207,140,349,87,75,164,296,218,512,663,539,1204,9,0,7,3,13,21,674,549,1231,537,547,1082,7062,6878,13939
125041589,173,259,439,286,300,589,0,5,4,57,65,118,0,0,3,1313,1502,2814,8,0,9,132,163,295,7,21,24,6,3,6,7,0,8,38,41,80,32,43,73,66,72,146,72,85,159,11,14,21,17,21,35,85,90,172,189,228,416,7,9,20,2339,2660,4992,5014,4408,9419,813,771,1586,0,0,4,4,3,10,343,252,592,99,97,194,442,351,793,1297,1113,2414,17,12,27,9,10,18,1321,1132,2453,996,882,1881,11104,10456,21568
125041717,216,313,526,125,119,249,0,4,8,45,37,76,0,0,0,557,564,1122,0,3,6,37,23,61,9,6,13,3,7,9,3,0,3,15,10,25,19,20,42,15,25,39,41,42,85,0,0,0,7,6,16,25,29,51,113,116,225,0,0,0,1016,1012,2026,2736,2321,5061,427,380,806,0,3,6,0,0,0,77,71,154,66,57,121,149,123,272,1217,1091,2306,17,19,39,5,9,15,1242,1119,2357,551,461,1008,6332,5732,12062
125041718,189,239,428,105,109,215,0,0,0,39,31,71,0,0,0,569,609,1177,3,4,6,55,62,118,7,12,20,3,7,5,0,0,0,19,11,28,20,30,45,24,24,52,36,46,79,3,0,6,12,10,18,43,42,80,108,99,204,0,4,4,1041,1095,2130,1998,1492,3483,477,351,834,3,0,10,0,0,0,202,136,334,48,45,89,245,182,426,931,849,1786,13,5,12,5,6,14,950,860,1811,412,331,745,5320,4545,9867
125041719,121,160,283,83,86,173,0,0,0,36,43,78,0,0,0,683,685,1369,0,0,0,65,51,120,17,19,35,21,18,34,6,3,9,18,10,28,15,18,33,9,22,29,28,27,56,0,0,4,3,0,6,23,24,46,77,88,172,0,0,0,1090,1107,2197,1968,1505,3479,375,316,692,0,0,0,0,0,0,194,164,359,39,40,77,230,208,437,702,565,1262,9,6,19,0,8,11,713,583,1291,362,292,657,4862,4169,9034
126011496,277,406,679,1354,1536,2891,0,0,0,271,346,614,61,48,110,1870,2224,4091,9,10,20,119,122,239,9,3,13,8,8,15,22,25,47,25,18,42,72,67,134,102,120,222,327,363,697,8,7,17,22,37,62,293,392,688,240,292,528,7,17,22,4810,5639,10446,533,600,1133,180,175,352,20,15,36,0,0,0,52,57,106,41,49,87,93,103,195,3934,3881,7815,52,34,87,12,18,31,4000,3936,7937,498,465,964,10398,11341,21737
126011720,289,390,679,594,651,1246,0,0,0,185,199,386,27,25,49,957,1056,2008,10,11,19,50,51,99,0,11,9,0,6,16,15,26,43,38,40,77,58,57,111,82,89,170,271,334,604,8,6,14,14,12,28,113,158,265,183,206,387,6,0,4,2611,2921,5532,749,682,1430,162,166,327,7,7,16,0,0,0,28,22,52,25,36,62,57,59,113,2811,2798,5610,21,19,41,9,14,19,2841,2831,5674,325,317,632,7029,7370,14404
126011721,442,577,1022,525,591,1121,0,0,0,280,307,587,21,26,45,1076,1240,2313,7,12,20,48,53,99,9,6,17,8,18,25,18,12,25,16,12,31,73,93,164,78,101,178,465,549,1011,4,4,10,12,15,33,165,224,397,251,302,547,0,8,8,3045,3580,6628,771,806,1581,256,271,528,3,10,15,0,0,0,50,41,89,37,57,92,88,98,181,3945,3819,7762,20,16,29,11,11,27,3976,3849,7820,463,450,917,9047,9637,18690
126021498,115,196,313,689,792,1481,0,0,0,50,62,112,0,0,0,2368,2665,5032,5,7,8,365,410,771,10,11,23,0,0,0,16,16,27,40,42,77,26,23,49,25,53,86,101,172,278,3,0,7,5,3,10,128,136,266,128,140,267,3,11,16,3957,4535,8497,117,100,217,121,112,229,14,25,42,0,0,0,17,20,37,28,42,62,47,62,101,2675,2494,5167,21,25,44,10,22,34,2709,2539,5246,391,417,810,7470,7983,15456
126021499,51,85,138,529,610,1141,0,0,0,18,18,37,0,0,0,1677,1786,3459,4,4,8,217,199,413,4,12,18,0,0,0,10,14,27,33,44,79,12,14,25,28,45,77,77,91,170,0,0,0,9,9,23,80,98,171,70,56,123,0,0,5,2766,3008,5772,46,47,93,57,62,113,26,27,47,0,0,0,11,5,20,10,12,26,24,24,43,1441,1315,2757,8,10,19,9,12,17,1458,1334,2795,368,470,837,4795,5054,9844
126021500,477,712,1179,556,677,1234,10,9,17,186,254,437,0,0,0,1754,2164,3923,3,3,10,106,111,219,13,24,38,8,13,19,17,23,37,89,102,188,69,81,146,93,118,210,264,345,610,9,15,25,14,20,31,135,203,344,314,402,717,7,9,18,3655,4560,8212,828,742,1572,627,479,1112,66,61,123,0,0,0,39,37,75,59,57,116,99,94,186,4923,4804,9732,45,35,83,14,16,29,4982,4855,9842,812,781,1590,11536,12277,23818
126021501,218,293,512,571,623,1199,15,22,36,107,116,225,0,0,0,1691,1940,3634,10,16,25,197,174,370,11,13,23,3,0,7,13,10,24,148,172,318,45,48,95,74,90,163,173,195,365,0,0,0,9,16,22,105,150,254,194,212,405,4,9,5,3364,3806,7170,315,290,608,206,178,374,72,55,125,0,0,0,42,41,87,38,42,75,79,82,161,2855,2624,5482,32,25,57,8,11,22,2901,2666,5562,570,523,1093,7720,7900,15622
126021503,359,555,915,559,640,1200,6,5,12,149,182,330,6,7,11,2211,2353,4563,9,9,12,190,197,384,13,16,31,3,6,10,16,16,30,67,72,134,52,55,106,91,108,197,343,402,748,4,0,11,21,29,43,155,196,352,278,318,597,11,9,16,4174,4620,8793,696,678,1374,329,259,589,10,8,16,0,0,0,43,57,96,34,48,80,76,101,178,3731,3378,7109,34,17,52,16,19,35,3781,3421,7197,493,547,1042,9919,10183,20102
126021590,46,50,92,186,205,395,0,0,0,16,22,35,0,0,0,747,837,1580,0,0,0,135,145,280,3,4,7,5,0,4,9,3,11,38,31,69,11,8,10,8,19,27,32,40,73,0,0,0,9,8,18,25,37,58,38,46,85,3,0,3,1257,1403,2662,41,33,72,27,31,64,7,0,12,0,0,0,0,0,0,3,9,12,3,9,10,538,506,1042,6,3,8,6,11,11,546,513,1059,99,91,184,2027,2139,4163
126021722,124,155,276,276,323,596,5,3,4,72,79,154,11,12,22,824,923,1742,0,4,9,64,65,130,8,7,9,7,0,4,6,11,19,25,19,44,3,12,13,24,21,42,95,100,190,0,0,0,4,5,7,71,86,157,99,92,194,0,8,8,1589,1760,3350,100,95,192,34,27,62,11,13,19,0,0,0,3,0,4,9,12,20,7,11,21,1415,1311,2731,19,14,22,0,6,10,1435,1330,2765,152,130,284,3448,3519,6969
126021723,530,720,1253,518,605,1124,3,6,9,237,286,522,36,50,85,1358,1510,2871,16,10,26,69,61,127,7,9,19,18,13,31,14,4,13,59,64,120,62,62,126,59,65,125,350,408,759,0,0,0,12,10,15,193,217,414,227,267,494,15,6,16,3246,3651,6898,331,296,629,178,130,307,13,17,25,0,0,0,34,29,63,23,35,63,61,68,126,4367,4206,8575,24,17,39,10,9,19,4398,4227,8628,581,523,1103,9344,9635,18974
126021724,313,493,805,627,731,1360,22,27,42,126,155,281,0,3,4,2613,2906,5519,0,0,0,351,365,711,12,18,36,0,3,8,9,10,18,280,312,591,53,64,118,91,116,205,210,244,461,0,5,5,22,43,60,132,164,300,333,344,672,4,5,6,4888,5510,10404,334,268,605,382,376,765,46,39,82,0,0,3,46,42,88,45,43,95,89,86,185,3200,3008,6214,21,17,40,8,15,22,3239,3044,6275,561,613,1174,9853,10439,20291
126021725,196,298,490,264,298,562,0,0,3,81,80,162,0,0,0,1169,1410,2585,3,0,4,137,133,269,9,15,28,0,3,5,0,5,8,59,41,101,22,37,56,38,41,80,138,169,308,3,9,6,4,12,17,60,77,143,129,171,294,0,7,7,2122,2515,4637,278,244,517,347,332,677,6,6,14,0,0,0,32,31,63,33,29,63,66,63,129,2354,2334,4685,21,14,34,3,10,12,2379,2352,4735,394,372,768,5784,6183,11972
