SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
107031139,0,0,0,3,3,13,32,22,21,97,0,0,0,0,0,3,0,0,0,10,13,11,28,25,31,33,50,23,10,229,149,262,513,765,788,867,870,346,127,4689
107031140,0,0,0,0,7,15,37,40,35,131,0,0,0,3,0,4,0,0,0,8,14,21,27,26,33,50,92,76,51,384,239,365,678,813,1008,1227,1244,703,261,6535
107031141,6,0,3,7,20,75,170,99,54,436,0,0,0,3,7,6,17,12,14,59,31,37,90,93,69,82,114,103,100,731,632,1092,1997,2644,2743,2401,1909,910,311,14648
107031142,0,0,9,13,18,79,148,132,63,472,0,0,0,5,3,13,12,22,11,69,33,25,52,45,54,57,70,72,47,458,281,670,1276,1129,1329,1494,1313,727,309,8525
107031143,14,14,37,44,62,173,339,300,127,1105,0,4,12,7,11,15,24,53,31,162,83,69,161,156,147,152,155,228,138,1289,626,1188,2367,2252,2461,2765,2362,1678,554,16250
107041144,3,6,10,20,47,81,185,271,170,793,0,0,9,17,23,20,25,46,25,162,43,79,143,93,109,100,151,174,121,1015,680,1736,2602,2570,2654,2622,2157,1632,675,17334
107041145,4,6,12,26,33,98,166,168,117,629,0,0,0,11,14,8,12,19,23,89,38,53,99,91,99,84,94,100,49,708,356,972,2169,2011,2007,2132,1668,977,471,12756
107041146,0,7,15,16,22,51,129,180,108,538,0,3,5,15,8,18,16,20,18,106,172,155,104,77,73,81,102,115,122,1003,1099,2206,2621,2820,2864,2306,1940,1326,588,17778
107041147,3,0,3,8,6,15,32,29,16,112,0,0,0,0,5,0,0,0,0,9,8,13,34,33,33,31,47,67,56,333,247,519,1005,1272,1305,1203,774,375,141,6848
107041148,0,0,0,5,7,12,26,37,30,115,0,0,5,6,0,0,0,0,0,18,12,19,40,51,46,50,38,32,32,319,268,545,1094,1550,1732,1792,1368,584,196,9131
107041150,3,5,5,22,20,69,122,111,120,475,0,0,0,4,9,3,11,10,9,60,27,27,61,106,97,82,113,161,155,829,504,1014,1961,2866,2935,2540,2031,1262,640,15761
107041548,3,6,24,20,27,54,84,112,72,400,0,5,10,21,3,7,22,15,19,104,23,109,184,105,92,90,73,86,130,895,283,1996,3853,1735,1553,1925,1647,1101,464,14560
107041549,0,3,23,40,25,60,129,183,96,554,4,0,21,22,20,27,30,44,27,193,47,94,179,121,118,88,97,82,64,891,442,2009,3141,2026,1941,1714,1306,786,324,13696
108011151,0,0,6,4,17,45,75,56,36,244,0,0,0,0,0,4,0,3,0,11,24,18,43,45,71,63,75,57,24,424,140,183,433,458,753,921,814,423,134,4254
108011152,3,13,15,11,36,85,166,152,120,603,0,0,5,0,12,7,10,0,11,43,36,37,80,90,102,122,207,202,98,975,334,460,1069,1294,1571,2133,2812,1930,848,12453
108011153,0,0,3,10,13,40,80,40,12,206,0,0,0,0,0,0,3,0,0,8,31,18,38,63,66,101,158,83,17,579,155,205,463,675,864,1336,1363,575,114,5743
108011154,0,0,11,15,22,38,111,113,76,379,0,0,0,0,3,0,3,3,3,21,15,11,31,14,27,50,112,143,135,536,120,232,423,420,578,954,1376,1031,508,5632
108021155,16,13,35,28,56,130,262,205,111,860,3,5,0,0,10,11,6,7,5,53,106,184,471,376,227,206,157,143,112,1981,527,897,1832,1710,1781,2033,1933,1135,460,12308
108021156,4,0,12,11,29,88,132,92,40,406,0,0,0,0,4,0,3,7,0,22,42,32,71,83,106,154,142,80,18,727,211,381,779,867,1235,1826,1584,628,171,7683
108021157,5,0,4,9,14,25,73,64,52,237,0,0,0,0,0,0,5,0,0,19,23,10,30,40,42,54,43,42,33,317,112,168,485,491,562,836,820,476,209,4160
108021158,3,0,4,5,17,60,90,86,71,340,0,0,0,0,3,3,5,3,5,18,31,26,79,64,56,102,108,88,39,596,166,242,527,585,734,1119,1311,910,381,5975
108021159,0,0,9,10,19,57,96,64,28,296,0,0,0,0,4,6,4,10,0,21,43,39,69,59,84,138,123,62,17,630,215,288,664,751,1018,1503,1334,565,121,6471
108021160,0,0,0,7,8,21,93,68,44,239,0,0,0,0,0,0,0,8,3,11,10,4,33,39,39,45,79,73,63,387,100,162,440,442,556,934,1237,678,233,4781
108031161,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,11,12,7,0,38,4,6,64,69,43,82,56,38,15,380
108041162,3,0,8,14,29,72,216,222,139,711,0,0,0,0,9,6,11,9,10,38,41,22,52,62,70,140,197,182,80,850,401,574,1058,1443,2098,2992,3781,2429,812,15582
108041164,10,3,21,29,53,93,212,207,157,781,0,0,4,4,10,17,11,5,8,60,61,78,146,143,105,126,179,229,213,1271,622,1250,2387,2108,2238,2426,2983,2242,1065,17325
108041165,5,0,4,8,5,41,69,46,22,199,0,0,3,0,0,0,0,0,0,6,24,9,31,50,54,65,76,25,12,343,130,201,428,528,729,979,888,335,66,4280
108041166,4,0,6,26,20,63,139,138,96,491,0,0,3,0,0,3,9,6,4,19,40,32,84,78,96,71,83,88,48,614,377,582,1317,1344,1602,1644,1590,961,375,9781
108041619,3,5,8,17,23,40,69,56,39,256,0,0,0,4,0,4,0,4,0,16,24,31,63,62,66,94,95,61,20,515,246,636,1149,1386,1592,1777,1587,845,247,9470
108041620,5,0,5,8,20,36,119,125,118,448,0,0,10,5,0,0,0,9,3,29,32,27,45,51,77,82,107,139,153,700,357,623,1303,1834,2183,2261,2360,1879,840,13648
108051167,3,4,5,7,18,40,70,60,51,260,4,0,0,0,3,0,0,5,6,14,20,9,32,31,35,58,81,49,22,340,119,152,363,462,631,916,996,557,215,4410
108051168,4,0,3,15,17,64,132,104,65,401,0,0,0,0,3,0,0,7,3,11,34,19,52,65,96,127,176,143,63,783,255,374,914,1114,1492,1996,2448,1220,347,10155
108051169,16,6,46,60,68,167,267,267,188,1088,0,0,8,4,6,12,10,11,9,55,98,108,217,215,180,224,275,290,243,1856,656,1057,2218,2075,2303,2779,2800,2000,912,16800
108051170,0,0,9,14,31,104,194,143,55,563,0,0,0,0,0,5,3,4,0,15,47,34,78,82,102,160,184,131,42,861,294,428,890,1031,1614,2506,2695,1241,278,10979
108051171,3,0,8,16,17,35,75,52,45,254,0,0,0,0,0,0,9,5,0,14,16,16,24,34,40,75,50,55,29,335,124,244,557,514,612,843,755,457,171,4279
109011172,3,0,12,27,29,56,74,101,63,370,0,0,11,7,21,13,7,6,5,78,33,35,108,99,65,84,77,81,52,623,425,1111,2485,2470,2120,1901,1574,949,339,13369
109011173,4,4,23,34,25,48,77,83,63,362,0,0,8,15,21,12,12,9,5,91,61,64,131,93,99,101,78,79,30,734,333,678,1368,1181,1337,1342,1074,646,261,8230
109011174,8,8,17,21,13,32,45,58,64,272,0,0,8,4,4,4,0,6,0,25,37,28,81,90,73,79,87,68,43,591,233,561,1268,1202,1282,1476,1354,790,404,8571
109011175,0,0,13,18,25,63,132,107,53,410,0,0,0,0,0,4,0,5,0,15,66,41,60,115,145,169,160,105,39,893,377,498,991,1418,1612,1906,1583,784,227,9392
109011176,0,7,41,59,49,90,181,196,99,720,0,4,21,31,52,39,29,21,5,213,46,79,128,128,122,121,138,132,69,957,426,1033,2112,1829,1718,1847,1901,1099,376,12339
109021177,3,0,0,5,5,23,36,43,30,155,0,0,0,0,0,4,9,3,0,17,18,24,40,43,39,62,49,39,21,327,70,167,310,264,336,526,331,255,90,2352
109021178,7,3,7,10,18,45,100,86,42,317,0,0,0,0,0,4,3,0,0,13,60,38,99,93,104,100,90,53,29,665,191,317,694,712,834,913,827,415,132,5041
109021179,0,3,8,18,26,25,67,53,20,219,0,0,4,0,8,3,3,5,3,24,22,25,77,74,80,83,88,29,17,497,72,165,465,398,494,570,451,186,72,2866
109031180,7,0,7,11,20,28,83,80,64,290,0,0,0,3,0,4,3,8,0,15,11,20,34,22,46,46,67,51,44,341,138,238,484,449,676,866,906,604,251,4625
109031181,0,0,3,16,10,35,109,89,54,317,0,0,4,0,0,3,0,0,0,18,24,32,62,67,68,95,132,105,33,618,165,288,637,721,822,1072,1261,679,222,5861
109031182,0,7,6,12,28,68,108,84,59,375,0,0,0,0,3,10,3,8,6,28,41,40,93,89,81,95,98,75,28,635,208,350,719,671,831,1046,980,595,278,5680
109031183,3,0,12,9,25,43,101,94,52,346,0,0,4,0,5,3,3,4,4,22,23,18,80,73,74,115,69,87,34,576,131,239,631,678,849,1181,974,561,182,5421
109031184,0,0,3,8,13,29,76,122,46,291,0,0,0,0,0,3,3,4,0,14,22,13,45,41,38,62,91,90,56,445,143,230,629,696,797,915,1165,720,219,5519
109031185,4,9,7,16,22,45,183,162,73,506,0,0,4,0,3,0,0,4,0,24,42,26,93,75,104,147,211,169,127,1000,203,328,870,886,1090,1469,1773,991,359,7972
110011186,15,29,42,52,47,92,138,151,98,662,3,21,50,40,24,18,22,14,4,193,340,352,314,195,170,176,152,200,119,2023,1103,2102,3251,2626,2521,2756,2254,1539,599,18765
110011187,0,0,8,13,12,37,61,48,21,198,0,0,0,0,0,4,0,3,0,11,27,28,69,69,85,71,79,63,35,528,120,201,445,486,594,696,548,324,102,3511
110011188,4,8,3,7,15,27,55,64,16,199,0,0,4,0,0,0,8,0,0,12,20,9,35,29,58,60,50,34,20,316,139,231,533,605,811,958,827,410,109,4627
110011189,0,0,3,0,7,16,55,40,15,144,0,0,0,0,0,4,6,3,0,13,16,18,33,20,44,55,54,45,15,311,78,127,284,269,376,492,509,332,84,2551
110021190,0,0,13,11,26,77,127,143,69,472,0,0,8,0,9,5,3,8,3,32,57,50,137,115,135,146,159,118,55,961,247,355,849,840,1072,1416,1375,855,303,7314
110021191,10,3,22,25,38,76,162,138,94,575,0,0,5,5,6,17,13,6,4,51,52,47,137,137,130,111,120,129,64,943,370,674,1443,1277,1341,1435,1402,1012,374,9328
110021192,0,6,7,13,19,59,92,81,28,305,0,0,0,0,0,4,8,6,0,14,33,22,67,58,94,99,88,58,12,541,152,222,494,471,739,826,697,389,97,4092
110021193,0,4,4,10,24,45,116,109,52,358,0,0,0,0,0,4,3,8,4,22,30,22,40,60,77,78,98,76,34,505,124,197,430,577,738,905,861,544,187,4566
110021194,3,3,4,14,25,54,108,88,47,343,0,0,0,3,4,0,8,5,4,23,24,29,54,74,100,116,139,82,33,653,152,243,479,569,824,1194,1391,633,211,5691
110031195,4,4,9,7,31,55,88,73,29,287,0,0,3,3,4,0,15,8,0,40,77,107,212,217,170,161,146,82,36,1213,226,502,1085,952,917,1010,775,462,146,6081
110031196,10,5,7,10,24,26,57,41,4,181,0,4,0,0,8,0,5,7,4,19,75,86,159,168,195,217,128,70,13,1117,192,310,672,622,756,776,494,238,49,4103
110031197,0,0,12,16,27,49,98,76,29,297,0,0,0,0,3,8,3,0,4,25,30,29,66,68,73,92,70,38,32,494,182,397,929,770,795,926,708,441,165,5314
110031198,0,0,3,9,15,44,50,36,26,185,0,0,0,0,0,0,0,4,0,11,36,41,77,56,109,123,77,53,12,581,126,239,490,491,590,763,508,247,88,3537
110041199,9,4,14,6,28,62,90,100,53,352,0,0,0,0,8,5,7,7,4,36,35,47,151,95,85,88,101,97,68,768,265,533,1388,1134,992,1072,925,696,295,7301
110041200,0,0,0,12,17,38,59,45,14,186,0,0,3,5,0,0,0,0,0,9,26,32,46,67,53,76,70,27,26,414,111,236,496,497,564,640,484,249,89,3350
110041201,4,0,10,8,24,75,117,78,47,369,0,0,0,0,4,3,4,3,0,18,51,39,85,93,121,123,143,102,39,793,219,328,707,786,961,1136,1070,600,187,5985
110041202,10,5,43,43,61,123,168,181,102,728,3,4,16,7,3,15,11,11,0,68,96,101,208,191,170,137,136,126,54,1210,626,1276,2874,2423,2452,2581,2253,1381,469,16319
110041203,9,4,21,25,33,61,124,128,120,524,0,0,13,11,8,14,7,10,0,67,54,59,176,131,88,112,125,190,152,1077,429,848,2456,2029,1754,1692,1550,1264,683,12692
110041204,5,3,23,18,25,50,79,46,9,261,0,0,3,4,9,3,6,0,0,32,73,56,116,102,95,56,49,32,10,594,277,429,892,716,622,548,451,243,42,4228
110041205,8,3,28,23,47,107,216,213,87,733,0,0,0,0,9,10,12,15,4,53,79,33,109,134,165,202,197,139,48,1109,531,750,1744,2159,2602,2782,2497,1277,387,14723
111011206,5,9,28,25,27,52,109,120,95,466,4,0,0,5,3,9,6,3,0,31,36,37,80,74,61,86,92,120,107,690,490,973,1930,2053,2265,2321,2234,1381,619,14259
111011207,0,6,5,6,15,36,71,35,24,199,0,0,0,0,7,7,3,0,0,25,11,15,27,34,34,43,69,50,17,300,137,307,501,579,759,937,866,448,144,4686
111011208,12,12,23,32,43,69,140,137,126,589,5,0,8,4,6,7,11,8,7,59,42,51,156,125,98,89,79,98,64,809,575,1441,3506,3536,3102,2843,2316,1516,676,19517
111011209,11,0,20,25,40,107,155,127,91,584,0,0,11,12,12,12,16,9,8,89,34,47,107,110,86,95,126,169,88,849,604,1489,3326,3415,3066,2824,2389,1382,507,19011
111011210,4,7,19,37,38,87,118,73,68,440,0,0,3,0,15,11,4,3,3,39,52,26,105,92,89,78,81,61,29,616,282,538,1246,990,1174,1217,972,705,334,7465
111011211,0,0,0,0,5,12,24,39,30,105,0,0,0,0,0,0,0,4,0,10,6,6,9,8,7,25,30,42,33,170,88,147,243,401,515,513,499,343,225,2975
111011212,9,5,8,7,25,68,113,92,85,403,0,0,0,0,4,0,0,0,7,15,23,26,39,59,56,86,96,100,56,534,277,565,958,1368,1633,1930,1858,1120,414,10128
111011213,6,0,0,4,5,12,42,61,34,160,0,0,0,0,0,3,0,4,5,19,7,16,13,16,37,41,39,44,23,240,337,594,827,1521,1750,1676,1626,978,313,9626
111011214,0,0,9,15,12,42,106,105,55,355,0,0,0,6,6,5,7,4,0,30,25,35,57,58,71,77,100,81,40,531,404,746,1419,1785,2010,2004,1827,1154,374,11717
111021215,6,0,14,23,22,69,70,68,64,335,0,0,6,3,3,5,7,3,0,35,21,19,66,90,55,60,85,144,131,675,267,586,1291,1131,1190,1322,1075,806,386,8058
111021216,4,3,7,16,26,37,58,68,28,247,0,0,0,5,5,4,8,7,3,29,25,19,43,41,50,46,69,36,16,349,239,570,1077,1041,1182,1297,1259,790,192,7651
111021217,3,3,14,21,21,58,108,85,41,357,0,0,8,0,4,6,8,5,6,37,29,27,94,65,75,49,66,126,114,645,431,958,2370,2503,2017,1550,1255,701,318,12104
111021218,11,9,29,35,42,110,176,160,151,716,0,0,11,0,3,14,14,8,6,60,31,55,89,79,63,92,144,213,162,926,490,1026,2006,1858,2007,2244,2269,1803,943,14650
111021219,4,5,12,30,24,74,137,98,71,450,0,4,4,4,7,15,8,7,0,46,29,16,71,62,75,89,112,106,54,623,372,675,1405,1327,1713,1971,2157,1241,508,11375
111021220,0,0,0,3,13,35,75,53,44,227,0,0,0,0,4,0,7,3,0,20,16,17,40,41,40,67,78,65,25,386,251,455,820,1002,1172,1484,1551,752,203,7697
111021221,0,0,10,15,18,50,73,46,19,229,0,0,0,6,0,12,8,4,3,29,14,15,29,33,26,26,34,24,4,200,235,445,1043,902,890,927,799,313,71,5633
111031222,5,0,8,12,20,45,62,87,66,297,0,0,3,3,0,16,4,13,8,47,19,33,81,63,53,56,46,60,40,462,395,1117,2238,2385,2170,1748,1289,989,398,12726
111031223,12,0,12,29,34,85,107,89,53,420,0,0,8,0,0,7,3,0,0,20,26,28,72,48,46,34,50,70,16,407,264,517,1236,926,1003,1056,975,616,159,6756
111031224,0,0,12,16,21,32,65,95,98,347,0,0,5,10,12,6,8,17,11,70,41,80,154,109,141,103,89,72,77,857,274,1164,1896,1595,1674,1619,1324,709,375,10627
111031225,5,9,13,20,15,47,84,80,75,338,0,0,4,12,6,10,22,7,15,74,32,43,78,79,77,92,70,89,72,622,430,1053,1950,2286,2519,2199,1635,924,428,13432
111031226,9,3,16,21,27,56,82,51,29,283,0,7,9,8,11,15,14,7,4,76,23,20,83,85,57,50,48,35,13,411,505,1086,2222,2570,2249,1601,1110,442,103,11884
111031227,4,5,25,25,38,66,144,114,119,537,0,4,0,11,14,13,9,10,13,83,32,62,135,101,80,85,114,99,95,794,296,1122,2993,2195,1761,1777,1380,741,459,12737
111031228,0,0,3,7,4,18,26,45,36,141,0,0,0,6,0,5,3,4,6,26,22,34,71,51,74,54,54,46,53,468,336,1092,1940,1800,2034,1890,1389,697,325,11506
111031229,6,8,14,12,6,27,30,23,23,150,0,0,6,5,0,10,3,5,0,24,13,69,129,80,78,110,73,51,14,628,242,1338,2752,1589,1580,1681,1357,652,168,11354
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,4,3,0,21
111031231,4,22,33,24,17,47,69,65,58,336,0,0,19,23,21,11,6,6,0,98,215,302,207,118,74,66,84,117,146,1330,1056,2363,2477,1268,903,895,775,603,356,10693
111031232,0,0,9,12,15,28,90,89,40,274,0,0,4,0,10,6,9,3,0,28,17,21,37,39,44,74,146,83,57,513,188,342,856,1028,941,1139,1526,859,257,7134
111031233,5,8,24,31,51,102,170,191,188,765,0,3,5,10,17,16,19,19,22,112,45,58,128,119,88,121,136,175,185,1061,508,1488,3083,2547,2314,2339,2229,1550,867,16933
111031234,4,3,11,16,31,43,64,91,68,338,0,0,9,4,6,14,11,6,4,57,41,62,111,67,65,55,114,188,293,995,345,1279,2385,1578,1429,1282,984,777,629,10691
111031235,0,0,5,10,7,27,42,37,25,162,0,0,6,3,3,5,3,0,0,27,11,40,69,53,51,45,39,27,9,339,155,893,1972,1325,1148,1130,728,295,96,7745
112011236,0,4,20,28,34,88,171,201,185,734,3,0,12,7,7,6,13,8,12,67,56,54,118,129,132,149,228,233,235,1330,383,719,1650,1874,2097,2523,3153,2118,1191,15709
112011237,0,3,29,19,25,60,106,127,104,483,0,0,4,0,0,13,9,0,6,39,38,37,112,114,120,119,117,107,71,839,431,815,1687,2043,2468,2657,2421,1390,528,14442
112011238,0,0,0,5,5,13,27,18,6,72,0,0,0,0,0,4,4,0,0,5,28,27,101,117,107,115,86,46,41,678,129,250,775,989,1051,1041,829,261,111,5438
112011239,0,0,0,6,9,22,42,38,11,129,0,0,0,0,5,7,4,0,0,20,30,38,117,113,100,99,93,27,22,648,187,386,1054,1294,1385,1353,1153,461,144,7413
112011240,0,0,6,5,5,20,29,29,17,117,0,0,3,6,0,0,0,0,0,12,35,72,235,174,125,104,88,46,28,905,162,546,2115,1711,1387,1372,1226,483,171,9176
112011241,0,0,3,10,14,32,74,67,42,244,0,0,0,4,0,3,0,0,0,8,30,34,44,81,86,72,82,58,27,523,119,230,452,601,726,908,927,437,181,4588
112011242,0,0,0,3,0,17,25,23,27,103,0,0,0,0,0,0,0,0,0,4,21,22,76,72,43,64,57,30,9,397,179,345,914,1314,1331,1310,1111,450,120,7080
112011243,8,0,3,10,5,21,32,33,34,143,0,0,0,4,0,4,4,0,4,19,53,48,127,167,178,174,154,51,19,974,214,290,898,1127,1367,1392,1261,413,156,7113
112021244,3,3,22,23,43,77,182,205,119,675,0,0,4,0,3,0,7,9,3,39,63,71,128,148,106,114,123,139,95,995,402,733,1300,1183,1371,1444,1601,1074,462,9564
112021245,6,0,4,23,26,72,81,65,43,325,0,0,0,4,0,3,3,9,6,20,61,40,78,93,108,163,124,76,29,762,221,303,660,720,947,1363,1060,475,145,5891
112021246,0,3,12,21,26,54,108,144,106,478,4,5,3,3,7,4,12,5,9,41,55,45,110,89,85,64,76,78,74,683,365,725,1644,1589,1604,1692,1573,1011,466,10664
112021247,0,0,9,10,13,42,83,85,59,310,0,0,0,0,0,3,3,0,5,19,32,20,68,77,82,138,113,52,25,603,191,252,598,742,927,1408,1289,541,205,6158
112021248,9,5,26,37,41,65,119,116,85,491,0,4,7,3,4,5,5,0,0,33,81,105,165,154,119,153,120,99,72,1069,505,981,1898,1811,2001,2159,1689,852,399,12286
112021249,7,0,9,13,39,61,92,81,53,360,3,0,0,4,11,9,5,0,5,36,64,39,128,176,214,241,223,88,27,1212,381,587,1237,1831,2403,2849,2320,764,220,12593
112031250,6,0,8,6,21,48,106,107,73,377,0,0,0,0,0,9,6,7,5,25,25,25,74,103,95,104,118,124,67,737,324,559,1072,1853,2061,2208,2078,1058,411,11629
112031251,0,0,5,20,23,56,86,99,66,355,0,0,0,0,5,3,0,7,8,24,42,24,55,69,75,75,110,112,168,736,259,391,820,1109,1196,1338,1184,749,442,7483
112031252,0,5,12,16,25,42,76,51,32,253,0,0,0,3,0,4,5,4,0,16,66,56,87,158,196,210,167,76,26,1031,293,428,826,1148,1451,1956,1537,540,158,8333
112031253,0,0,10,12,15,37,80,96,59,304,0,3,3,0,8,0,7,3,3,34,53,48,101,141,124,140,91,91,82,866,291,485,1286,1929,1827,2008,1687,904,358,10773
112031254,4,3,12,29,29,89,155,226,162,713,0,3,4,0,12,11,8,8,3,46,64,81,221,226,186,222,247,238,183,1672,449,897,2302,2289,2278,2906,3179,2090,961,17344
112031550,4,5,20,18,31,60,161,182,126,606,0,0,0,6,3,5,9,4,9,40,47,42,96,81,103,80,83,183,216,931,393,769,1511,1651,1963,2057,2232,1788,864,13229
112031551,0,0,0,8,0,5,14,13,12,50,0,0,0,5,0,0,0,0,4,3,7,11,18,10,21,12,16,6,5,107,85,181,267,400,493,466,394,162,55,2497
112031552,0,3,10,9,27,35,106,154,109,454,0,0,0,0,7,8,5,9,5,29,25,18,56,51,56,78,99,127,105,624,178,380,780,777,853,1074,1314,1179,597,7139
113011256,8,8,48,65,112,158,259,277,176,1100,0,5,41,25,46,41,43,42,43,291,53,97,252,180,161,164,158,166,154,1390,526,1199,3297,2690,2455,2304,1687,1125,601,15889
113011257,9,6,20,26,48,94,163,122,47,525,0,5,0,0,4,13,18,16,9,59,93,80,182,170,247,216,194,103,31,1312,421,699,1548,1424,1803,1819,1287,609,203,9816
113011258,3,4,13,16,25,84,97,109,74,418,0,0,9,16,6,8,6,8,5,63,38,55,119,92,84,94,87,80,54,699,320,555,1267,1131,1198,1286,962,651,270,7654
113011259,0,3,3,13,17,50,93,78,69,327,0,0,0,0,0,9,3,0,0,16,39,32,56,78,71,73,90,56,29,528,150,266,566,636,701,859,711,445,203,4534
113021260,0,0,0,0,8,28,40,42,36,159,0,0,0,0,0,0,3,8,0,13,8,33,66,76,57,40,28,38,14,369,74,135,338,399,435,547,491,295,96,2803
113021261,0,0,11,16,23,42,88,65,31,277,0,5,0,0,4,0,7,5,0,22,21,22,64,58,57,67,67,87,54,504,167,364,756,753,758,874,766,530,199,5167
113021262,0,0,3,7,23,29,52,44,37,191,0,0,3,0,0,0,3,0,0,15,26,9,32,53,55,73,61,49,9,378,131,160,370,539,648,802,669,327,105,3746
113031263,4,0,4,4,22,49,147,104,58,390,0,0,0,0,9,0,4,9,0,27,29,25,57,55,61,83,88,89,31,514,177,306,622,685,863,1150,1290,809,289,6190
113031264,0,0,0,5,7,16,41,49,26,154,0,4,4,0,0,3,4,0,0,17,17,18,46,53,50,56,64,45,20,377,105,186,375,413,449,532,474,270,91,2898
113031265,0,3,12,17,16,35,63,60,30,230,0,0,11,0,0,0,0,0,0,20,30,115,284,266,189,118,89,60,11,1159,159,372,886,831,835,852,714,383,123,5159
113031266,4,0,4,12,15,31,77,79,59,282,0,0,0,0,3,0,0,5,0,18,22,25,32,36,44,69,69,68,37,392,195,307,565,611,774,959,964,585,254,5213
113031267,6,6,16,25,39,59,109,113,60,427,0,4,11,25,14,19,8,3,4,90,40,42,96,93,76,70,100,77,49,646,490,931,2003,2069,1971,1969,1854,1083,352,12715
113031268,3,0,6,5,8,4,20,38,18,96,0,0,0,0,0,0,0,0,0,7,5,27,44,23,19,21,29,67,62,301,289,757,921,664,508,429,291,288,185,4322
113031269,10,28,67,94,70,120,169,167,100,827,0,3,58,56,33,27,25,13,11,218,63,74,155,136,137,120,130,107,103,1027,641,1469,3180,2760,2636,2524,1975,1101,508,16785
113031270,11,9,36,33,42,63,93,101,106,491,0,0,19,12,17,16,10,8,3,85,47,73,141,116,107,104,96,65,50,794,404,1058,2016,1362,1226,1367,1169,732,446,9777
113031271,11,3,6,23,32,84,140,115,74,495,0,0,4,5,4,9,5,5,0,36,160,162,143,142,162,166,164,91,58,1241,737,1238,2226,2085,2074,2147,1727,856,318,13410
114011272,5,0,6,0,0,21,81,51,44,219,0,0,3,0,0,4,0,7,0,15,15,22,37,47,64,91,128,112,95,603,160,283,670,842,994,1638,1841,1088,421,7947
114011273,0,3,0,0,10,16,42,44,24,144,0,0,0,0,4,4,0,4,4,13,0,7,13,10,14,23,26,21,11,134,72,142,284,280,459,679,674,365,100,3053
114011274,4,0,0,5,9,32,78,54,45,226,0,0,0,8,0,0,3,0,0,20,8,12,18,18,24,37,44,72,21,258,101,189,455,446,560,860,904,611,201,4323
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,6,4,8,16,13,3,0,46
114011276,0,0,0,3,4,8,44,37,29,125,0,0,0,4,0,0,4,9,0,11,5,9,35,23,26,44,50,33,18,233,70,160,448,551,555,810,898,412,144,4053
114011277,11,3,21,29,37,81,159,133,99,559,0,0,0,0,6,8,9,11,13,48,54,34,134,100,134,93,106,115,42,805,399,786,1848,1784,1888,2154,2138,1244,452,12697
114011278,14,11,35,50,92,161,255,164,115,901,3,0,3,10,11,10,15,14,4,75,128,207,555,450,320,215,180,147,70,2282,699,1508,3347,2740,2572,2490,2173,1338,602,17467
114011279,7,7,14,17,34,103,244,186,85,695,0,0,0,3,3,7,9,14,4,49,63,42,97,104,110,120,178,180,88,979,395,651,1440,1503,1731,2080,2553,1634,511,12500
114011280,0,0,0,4,10,34,88,68,60,259,0,0,0,0,0,3,3,0,0,14,21,8,23,20,33,53,80,98,73,415,94,134,325,312,455,864,1059,656,252,4136
114011281,0,0,5,6,3,25,43,39,4,123,0,0,0,0,0,0,0,3,3,3,27,9,26,32,34,50,42,17,9,242,113,162,344,394,521,648,539,224,46,2988
114011282,0,4,10,12,21,64,202,163,108,579,0,0,5,3,0,4,11,6,6,39,49,28,82,102,118,172,170,119,76,917,325,558,1426,1724,1871,2593,3040,1739,644,13915
114011283,0,0,3,7,4,27,58,49,24,170,0,0,0,0,0,0,0,0,0,9,17,18,21,40,49,70,74,61,9,370,111,171,412,522,661,1193,1219,501,131,4923
114021284,0,0,4,5,13,10,53,67,44,200,4,0,5,3,4,10,6,7,4,41,22,22,26,50,66,76,115,149,163,691,246,431,719,1153,1638,1770,2383,2049,852,11241
