SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
106041129,0,0,..,16,3,17,0,17,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,3,0,3,..,11,0,9,0,9,..,3,0,3,0,3,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,9,0,9,..,26,3,27,0,27,..,90,22,112,3,113,..,12,0,12,270,284,3669,100,22,122,276,4058,7436,..,..,..,..,7436,..,3,0,5,0,5,..,8,0,9,0,9,..,5,0,5,0,5,..,0,6,8,0,8,..,6,6,7,0,9
107011131,0,0,..,30,4,37,0,37,..,59,0,65,0,63,..,6,0,10,0,10,..,0,0,0,0,0,..,8,0,9,0,9,..,79,14,96,0,96,..,17,0,17,0,17,..,6,0,7,0,4,..,4,4,8,0,8,..,33,3,34,0,34,..,8,0,7,0,7,..,0,0,0,0,0,..,36,0,41,0,37,..,33,0,34,0,34,..,11,0,11,0,11,..,40,9,48,0,48,..,10,0,8,0,8,..,92,8,101,0,101,..,69,15,87,4,89,..,0,0,0,0,0,..,14,0,16,0,16,..,19,0,23,0,23,..,25,10,32,0,32,..,132,18,144,3,150,..,803,121,922,12,933,..,38,0,37,453,488,10953,838,116,958,465,12376,21450,..,..,..,..,21450,..,12,0,12,0,12,..,54,8,65,0,65,..,17,0,17,0,21,..,13,3,20,0,20,..,54,13,68,7,69
107011132,0,0,..,56,3,57,0,57,..,44,10,54,0,54,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,99,12,114,6,115,..,94,5,101,0,103,..,0,0,0,0,0,..,12,4,16,0,16,..,9,0,9,0,15,..,9,0,11,0,11,..,0,0,0,0,0,..,39,3,45,0,45,..,17,0,17,0,21,..,6,0,6,0,6,..,23,0,24,0,24,..,4,0,4,0,3,..,46,0,49,0,55,..,25,0,27,0,27,..,8,0,13,0,13,..,12,4,19,0,21,..,5,0,5,0,5,..,12,0,12,0,12,..,69,10,82,0,84,..,693,88,783,12,789,..,15,6,15,123,137,5234,703,91,793,134,6166,10341,..,..,..,..,10341,..,13,0,13,0,13,..,25,4,30,0,30,..,4,0,4,0,4,..,36,8,47,0,47,..,71,22,90,4,94
107011133,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,5,..,..,..,..,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
107011134,0,0,..,51,5,55,0,55,..,102,17,119,4,127,..,4,0,3,0,3,..,0,0,0,0,0,..,5,0,6,0,6,..,177,48,222,0,222,..,26,0,23,0,23,..,3,0,9,0,9,..,13,0,13,0,13,..,25,6,34,0,34,..,5,0,5,0,5,..,0,0,0,0,0,..,55,10,68,0,68,..,14,0,15,0,15,..,9,0,9,0,9,..,25,0,28,0,28,..,4,0,4,0,4,..,51,3,54,0,54,..,76,12,85,0,85,..,0,0,0,0,0,..,13,4,24,0,24,..,14,0,18,0,18,..,10,8,18,0,18,..,105,17,124,5,121,..,1048,190,1235,5,1242,..,25,3,33,297,323,6289,1071,193,1266,300,7861,12378,..,..,..,..,12378,..,5,0,3,0,3,..,151,30,187,0,193,..,8,0,8,0,8,..,25,10,36,0,36,..,76,11,94,0,94
107011545,0,0,..,41,5,39,0,43,..,86,19,108,0,106,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,11,0,11,..,327,139,471,0,469,..,3,0,3,0,3,..,6,0,6,0,6,..,15,3,17,0,17,..,107,39,148,0,148,..,0,0,0,0,0,..,8,0,8,0,8,..,41,14,49,0,54,..,23,0,23,0,23,..,3,0,3,0,3,..,24,0,31,0,31,..,8,0,14,0,14,..,62,3,64,0,64,..,51,18,66,0,64,..,0,0,0,0,0,..,10,6,13,0,21,..,60,19,84,0,84,..,33,24,58,0,58,..,210,57,267,0,268,..,1590,466,2055,12,2069,..,36,13,50,330,381,4712,1627,482,2104,347,7160,9438,..,..,..,..,9438,..,14,0,13,0,11,..,765,146,916,4,918,..,0,5,3,0,3,..,11,0,11,0,11,..,40,14,58,0,58
107011546,0,3,..,22,0,28,0,25,..,145,83,225,0,227,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,301,181,481,3,486,..,4,0,4,0,4,..,0,0,0,0,0,..,9,4,10,0,10,..,55,77,130,0,134,..,0,0,0,0,0,..,0,0,0,0,0,..,37,9,46,0,47,..,4,0,4,0,4,..,3,0,3,0,3,..,29,3,33,0,33,..,0,0,0,0,0,..,38,3,37,0,37,..,34,21,52,0,52,..,0,0,0,0,0,..,21,6,18,0,18,..,43,9,50,0,50,..,29,17,41,0,41,..,137,31,167,0,172,..,1021,476,1496,12,1510,..,28,12,36,290,326,3062,1047,489,1537,302,4900,6222,..,..,..,..,6222,..,8,0,8,0,8,..,110,14,126,0,130,..,4,0,4,0,4,..,5,0,3,0,3,..,24,8,30,0,30
107011547,0,0,..,5,0,5,0,5,..,17,6,22,0,22,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,21,7,25,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,4,6,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,7,0,7,..,9,4,12,0,12,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,6,0,9,0,9,..,24,3,29,3,31,..,149,41,190,3,189,..,3,0,3,138,140,1775,154,41,193,139,2108,3624,..,..,..,..,3624,..,0,0,0,0,0,..,11,0,18,0,18,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3
107021135,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
107031136,0,0,..,33,4,39,0,39,..,30,0,30,0,35,..,6,0,6,0,6,..,0,0,0,0,5,..,3,0,3,0,3,..,54,4,58,0,61,..,37,0,41,0,42,..,5,0,6,0,6,..,6,0,6,0,6,..,26,0,24,0,24,..,4,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,25,0,26,0,27,..,4,0,4,0,4,..,22,0,22,0,22,..,5,0,5,0,5,..,56,0,55,0,59,..,64,5,72,0,73,..,9,0,9,0,4,..,23,3,23,0,23,..,16,0,16,0,16,..,6,0,7,0,7,..,78,10,92,0,92,..,584,54,641,11,647,..,32,5,31,310,344,8690,614,55,672,321,9681,17112,..,..,..,..,17112,..,20,0,20,0,20,..,41,4,48,0,48,..,10,0,10,0,10,..,8,4,13,0,13,..,32,15,49,0,49
107031137,0,0,..,13,5,18,0,18,..,10,3,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,14,0,14,..,5,0,4,0,4,..,3,0,3,0,3,..,4,4,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,6,0,6,0,6,..,12,0,13,0,13,..,0,0,0,0,0,..,22,0,26,0,26,..,23,9,28,0,28,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,10,3,12,0,12,..,39,0,46,3,46,..,198,30,234,3,236,..,9,0,10,144,158,3183,209,33,244,148,3571,6161,..,..,..,..,6161,..,0,0,0,0,0,..,5,0,9,0,9,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,0,0
107031138,0,4,..,7,0,7,0,7,..,16,0,17,0,17,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,9,3,14,0,14,..,0,0,0,0,0,..,0,0,5,0,5,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,14,0,14,0,14,..,23,4,24,0,24,..,0,0,0,0,0,..,14,0,16,0,16,..,0,0,0,0,0,..,3,0,8,0,8,..,58,5,60,0,65,..,259,29,284,0,288,..,7,0,7,238,245,4024,262,29,292,241,4562,7814,..,..,..,..,7814,..,9,0,9,0,9,..,20,0,20,0,20,..,6,0,6,0,6,..,15,10,26,0,28,..,26,13,34,0,34
107031139,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,12,5,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,5,0,5,..,20,5,22,0,22,..,109,7,117,0,117,..,4,0,4,107,110,2826,114,7,119,107,3058,5601,..,..,..,..,5601,..,6,0,6,0,6,..,11,0,11,0,11,..,0,0,0,0,0,..,12,0,12,0,12,..,9,10,17,0,17
107031140,0,0,..,7,0,7,0,7,..,16,0,21,0,21,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,10,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,5,5,0,5,..,9,5,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,6,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,31,0,32,..,154,8,158,5,163,..,10,0,8,161,174,3858,167,7,171,163,4194,7496,..,..,..,..,7496,..,5,0,5,0,5,..,7,0,9,0,9,..,0,0,0,0,0,..,3,4,7,0,7,..,3,0,3,0,3
107031141,0,6,..,44,4,48,0,48,..,52,7,66,0,66,..,8,0,7,0,7,..,0,0,0,0,0,..,17,3,14,0,14,..,306,48,356,0,355,..,8,0,8,0,8,..,19,0,19,0,19,..,14,0,14,0,14,..,36,0,44,0,44,..,5,0,8,0,8,..,3,0,3,0,3,..,41,12,49,0,50,..,8,0,9,0,10,..,8,0,8,0,8,..,18,0,18,0,18,..,3,0,3,0,3,..,39,0,38,0,40,..,75,6,82,4,87,..,0,0,0,0,0,..,16,9,27,0,27,..,49,9,52,0,51,..,19,4,20,0,20,..,119,13,124,4,131,..,1085,138,1219,11,1228,..,31,3,40,283,316,8226,1119,139,1259,291,9767,16258,..,..,..,..,16258,..,16,0,16,0,16,..,110,3,112,8,122,..,8,0,8,0,8,..,29,13,38,0,38,..,33,10,44,0,44
107031142,0,3,..,40,7,45,0,45,..,39,9,44,0,44,..,0,0,3,0,3,..,7,0,10,0,10,..,0,0,3,0,3,..,125,34,162,0,162,..,6,0,6,0,6,..,0,0,0,0,0,..,12,0,12,0,12,..,19,4,20,0,20,..,3,0,4,0,4,..,0,0,0,0,0,..,12,4,20,0,20,..,12,0,12,0,13,..,3,0,3,0,3,..,11,0,17,0,17,..,0,0,0,0,0,..,30,0,29,0,31,..,55,11,71,0,71,..,0,0,0,0,0,..,9,0,14,0,14,..,18,4,24,0,24,..,12,14,24,0,24,..,59,9,66,0,62,..,591,111,700,3,708,..,16,4,19,247,272,4518,613,112,726,250,5493,8746,..,..,..,..,8746,..,11,0,11,0,11,..,47,3,49,0,49,..,8,0,8,0,8,..,10,4,16,0,16,..,30,13,43,0,43
107031143,0,0,..,30,0,34,0,34,..,64,11,73,0,73,..,7,0,7,0,7,..,0,6,5,0,5,..,0,0,3,0,3,..,144,52,193,0,193,..,13,3,17,0,17,..,0,0,0,0,0,..,17,5,16,0,16,..,25,8,34,0,34,..,7,0,9,0,9,..,0,0,0,0,0,..,49,14,61,0,68,..,22,0,23,0,23,..,4,5,4,0,4,..,37,0,38,0,38,..,16,0,16,0,16,..,77,3,80,0,80,..,103,34,138,0,136,..,3,0,3,0,3,..,35,16,46,0,46,..,55,13,72,0,73,..,17,8,28,0,28,..,109,29,133,4,137,..,948,234,1184,10,1194,..,41,6,48,647,698,8593,993,239,1234,657,10481,16873,..,..,..,..,16873,..,11,0,11,0,11,..,78,12,93,0,93,..,14,0,14,5,15,..,5,5,10,0,13,..,33,10,44,0,44
107041144,0,15,..,105,7,116,0,116,..,276,60,336,0,338,..,15,4,20,0,20,..,0,0,0,0,0,..,12,7,14,0,14,..,59,11,76,0,76,..,42,3,49,0,50,..,19,0,14,0,14,..,10,5,14,0,14,..,18,3,20,0,20,..,17,0,13,0,13,..,0,0,0,0,0,..,57,9,65,0,69,..,17,0,17,0,17,..,13,3,16,0,16,..,25,0,25,0,25,..,8,0,8,0,8,..,64,5,64,0,64,..,99,21,115,0,115,..,8,0,8,0,8,..,29,3,36,0,36,..,98,35,138,0,134,..,82,41,118,0,118,..,165,24,186,0,190,..,1617,313,1931,9,1938,..,34,8,38,478,522,8474,1653,319,1973,486,10931,16743,..,..,..,..,16743,..,17,0,17,0,17,..,255,31,285,0,285,..,8,0,8,0,8,..,58,28,87,0,87,..,247,50,296,3,303
107041145,0,0,..,49,3,53,0,57,..,130,32,163,0,163,..,14,0,11,0,11,..,5,0,5,0,5,..,4,5,6,0,6,..,57,10,71,0,73,..,4,0,4,0,4,..,6,8,13,0,13,..,15,3,16,0,16,..,13,4,15,0,15,..,3,5,9,0,9,..,0,0,0,0,0,..,26,8,32,3,30,..,20,0,20,0,20,..,12,4,14,0,14,..,28,0,31,0,34,..,12,0,12,0,12,..,68,3,70,0,74,..,56,12,70,0,71,..,5,0,5,0,5,..,44,7,50,0,50,..,24,6,29,0,29,..,29,14,42,0,38,..,127,18,138,0,143,..,889,172,1060,7,1072,..,29,4,31,341,379,6884,916,177,1095,352,8329,13373,..,..,..,..,13373,..,8,0,8,0,8,..,112,17,131,0,131,..,0,0,0,0,0,..,10,10,18,0,18,..,42,14,53,0,58
107041146,0,12,..,203,20,220,0,220,..,143,18,160,0,162,..,25,0,25,0,25,..,0,0,0,0,0,..,26,3,28,3,31,..,199,38,238,0,233,..,34,3,44,0,40,..,30,3,36,0,36,..,22,0,21,0,21,..,33,4,33,0,33,..,17,0,18,0,18,..,3,0,3,0,3,..,143,19,162,0,164,..,15,0,15,0,15,..,20,0,25,0,25,..,24,4,23,0,23,..,0,0,0,0,0,..,68,3,71,0,71,..,77,5,86,0,86,..,21,0,21,0,21,..,41,8,51,0,51,..,25,4,26,0,26,..,38,9,50,0,50,..,180,35,216,5,218,..,1973,279,2250,17,2262,..,33,14,46,507,552,8669,2010,289,2297,517,11485,17204,..,..,..,..,17204,..,19,0,19,0,19,..,329,62,386,0,387,..,8,0,8,0,7,..,68,13,80,0,80,..,495,84,580,3,587
107041147,0,0,..,0,0,0,0,0,..,7,3,9,0,9,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,13,0,13,..,21,0,21,0,27,..,0,3,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,7,0,6,..,49,3,52,0,55,..,197,18,216,8,220,..,10,0,10,163,175,4152,210,18,226,169,4544,8398,..,..,..,..,8398,..,3,0,3,0,3,..,12,0,13,0,13,..,4,0,4,0,4,..,6,3,8,0,8,..,27,7,38,0,38
107041148,0,0,..,7,0,7,0,7,..,21,4,24,0,24,..,14,0,11,0,11,..,0,0,0,0,0,..,8,0,3,0,3,..,6,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,13,0,13,0,13,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,41,5,40,0,41,..,0,0,0,0,0,..,17,0,17,0,17,..,3,0,3,0,3,..,9,0,9,0,9,..,62,4,67,0,66,..,354,21,381,7,385,..,20,0,22,167,192,5438,372,25,398,175,6012,10897,..,..,..,..,10897,..,12,0,12,0,12,..,19,0,25,0,25,..,0,0,0,0,0,..,14,0,15,0,16,..,23,6,26,0,26
107041150,0,0,..,31,4,34,0,34,..,64,9,77,0,77,..,7,0,12,0,12,..,3,0,3,0,3,..,5,0,5,0,5,..,15,3,21,0,21,..,3,0,3,0,3,..,3,0,3,0,3,..,14,4,24,0,24,..,22,0,17,0,17,..,11,0,9,0,9,..,3,0,3,0,3,..,7,0,7,0,7,..,8,0,7,0,7,..,7,0,7,0,7,..,16,0,12,0,17,..,3,0,3,0,3,..,36,0,36,0,38,..,60,3,66,0,69,..,7,0,7,0,7,..,20,6,26,0,26,..,0,3,0,0,0,..,17,11,25,0,25,..,105,12,113,0,117,..,638,76,712,3,722,..,35,0,32,331,367,9689,669,76,748,334,10773,18755,..,..,..,..,18755,..,42,0,42,0,42,..,71,5,77,0,77,..,4,0,4,0,4,..,30,8,35,0,35,..,39,4,44,0,45
107041548,0,14,..,183,13,197,0,197,..,113,9,122,0,122,..,25,6,29,0,29,..,4,0,7,0,7,..,27,12,35,0,35,..,106,21,128,0,128,..,21,0,21,0,21,..,17,5,26,0,27,..,19,5,22,0,25,..,28,0,33,0,33,..,21,6,20,0,20,..,3,0,3,0,3,..,54,15,72,0,72,..,17,0,17,0,17,..,10,0,11,0,11,..,44,0,44,0,44,..,9,0,9,0,9,..,80,3,85,0,85,..,78,11,92,0,92,..,7,0,7,0,4,..,49,12,58,0,58,..,31,7,43,0,43,..,72,16,86,0,86,..,158,37,200,4,201,..,1576,327,1905,5,1910,..,34,7,37,418,451,5788,1602,336,1938,423,8148,11453,..,..,..,..,11453,..,3,0,3,0,3,..,264,74,337,0,340,..,0,0,0,0,0,..,61,17,83,0,83,..,353,118,466,3,477
107041549,0,12,..,219,6,226,3,230,..,83,10,97,0,93,..,18,0,17,0,17,..,0,0,0,0,0,..,15,7,23,0,23,..,207,91,297,0,303,..,65,4,72,0,72,..,18,7,19,0,19,..,4,0,3,0,3,..,23,6,25,0,25,..,12,0,14,0,14,..,5,0,5,0,5,..,136,59,193,0,198,..,25,0,27,0,27,..,28,0,25,0,25,..,35,3,35,3,41,..,9,0,9,0,9,..,99,4,105,3,103,..,51,5,66,0,66,..,8,0,8,0,8,..,45,10,57,0,57,..,34,14,48,0,48,..,69,18,87,0,90,..,225,82,304,9,312,..,1867,448,2317,23,2338,..,42,15,55,383,445,5371,1912,463,2372,404,8155,10915,..,..,..,..,10915,..,3,0,3,0,3,..,292,75,360,0,362,..,3,0,3,0,3,..,72,29,99,0,101,..,351,87,431,5,440
