SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
107041148,44,18,65,8,8,20,0,0,0,0,0,0,0,0,0,1218,886,2105,26,51,80,30,0,30,13,0,15,21,6,24,13,7,22,45,58,105,1422,1043,2464,0,6,7,0,0,0,0,0,0,9,5,11,0,0,0,3,0,5,11,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,15,14,35,7,0,6,0,0,0,0,0,0,7,0,7,1121,1299,2421,363,518,880,7,10,16,2940,2882,5821
107041150,45,19,66,9,21,32,0,0,0,0,0,0,0,0,0,2469,1828,4296,76,123,198,45,4,49,17,0,17,46,9,55,14,8,19,45,68,111,2768,2077,4846,5,4,6,0,0,0,0,0,0,16,5,24,5,0,5,3,0,4,22,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,29,14,43,55,21,77,4,0,0,0,0,0,0,0,0,3,0,7,1357,1769,3126,584,947,1538,8,9,19,4783,4834,9613
107041548,65,43,109,50,65,114,0,0,0,0,0,0,5,7,14,1945,1369,3306,60,142,204,25,0,25,31,4,35,45,3,50,20,14,33,318,347,660,2551,1983,4540,10,9,17,0,0,0,3,0,4,10,5,14,5,4,5,0,0,7,28,18,46,0,0,0,0,0,0,4,3,8,3,8,9,0,4,4,9,14,22,18,11,25,54,42,95,7,0,7,0,0,0,0,0,0,7,0,7,1140,1396,2540,520,687,1207,20,11,29,4291,4121,8416
107041549,58,55,108,48,64,109,0,0,0,0,0,0,11,7,13,2083,1387,3468,106,152,261,26,0,26,35,7,38,42,9,47,17,3,21,170,195,359,2581,1877,4457,12,6,23,0,0,0,0,0,0,13,0,13,0,4,4,3,0,3,30,12,40,0,0,0,0,0,0,0,6,4,0,10,11,0,3,3,7,12,20,22,18,45,54,44,101,4,8,8,0,7,4,3,4,0,7,10,18,1027,1195,2216,526,749,1269,7,17,26,4201,3887,8083
108011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,502,1153,34,34,68,37,0,37,5,0,5,0,0,0,9,4,17,63,40,100,805,581,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,12,9,4,15,0,0,0,0,0,0,5,0,5,5,0,5,172,213,380,105,164,271,13,14,31,1107,970,2079
108011152,0,0,0,9,10,21,0,0,0,0,0,0,0,0,3,1613,1669,3288,113,169,282,42,0,41,17,4,17,23,7,30,16,12,26,97,101,199,1931,1983,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,18,14,27,17,18,36,0,0,0,0,0,0,3,0,3,3,0,3,229,264,496,212,366,582,23,25,53,2415,2657,5072
108011153,0,0,0,7,5,14,0,0,0,0,0,0,3,0,3,782,687,1468,55,55,107,47,4,50,5,0,5,0,0,0,7,9,10,53,43,95,955,801,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,10,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,188,263,450,112,183,291,24,12,35,1289,1262,2550
108011154,0,0,0,9,3,11,0,0,0,0,0,0,0,0,4,597,606,1198,49,62,112,14,0,14,3,0,5,6,6,10,6,5,8,56,53,109,740,736,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,54,96,154,91,159,242,12,14,25,898,1008,1907
108021155,0,0,0,10,11,19,0,0,0,0,0,0,5,4,11,1742,1769,3511,138,192,330,92,0,92,15,0,13,8,0,8,11,11,25,71,58,125,2094,2051,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,10,30,18,12,36,0,0,0,0,0,0,0,0,5,0,0,0,108,189,293,209,337,550,29,23,56,2468,2617,5082
108021156,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,1179,1178,2359,71,63,137,62,5,66,10,0,16,17,0,22,9,0,14,115,80,192,1478,1335,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,3,12,11,8,16,0,0,0,0,0,0,0,0,0,0,0,0,246,252,496,137,230,371,19,19,39,1894,1845,3739
108021157,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,573,570,1146,42,38,85,31,0,34,4,0,4,4,6,12,5,3,8,46,42,87,702,670,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,8,4,7,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,71,102,169,82,110,195,18,11,29,880,898,1779
108021158,4,0,3,3,0,4,0,0,0,0,0,0,0,0,0,689,730,1419,63,48,116,21,0,22,3,0,4,0,0,3,6,6,9,29,45,74,824,830,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,88,102,185,84,145,229,24,17,36,1029,1090,2119
108021159,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,973,1007,1984,60,72,135,54,0,54,11,0,16,5,0,3,15,4,16,29,32,56,1160,1122,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,21,18,9,26,0,0,0,0,0,0,0,0,0,0,0,0,246,274,529,137,184,325,29,15,41,1591,1607,3193
108021160,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,598,565,1156,42,53,96,18,0,18,11,0,11,6,7,13,6,0,10,33,47,86,717,676,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,89,134,221,89,145,238,3,7,10,905,962,1872
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,52,5,12,13,0,0,0,4,0,6,31,26,54,3,0,0,14,18,39,91,80,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,28,8,19,27,4,0,6,121,122,241
108041162,6,0,5,9,25,35,0,0,0,0,0,0,0,0,0,2196,2137,4332,110,140,244,75,5,80,24,6,29,11,3,11,19,9,27,84,78,160,2529,2395,4924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,6,21,18,39,24,20,50,0,0,0,0,0,0,0,0,0,0,0,0,325,463,791,278,445,722,17,12,33,3177,3339,6514
108041164,0,0,0,19,23,40,0,0,3,0,0,0,5,17,18,2736,2854,5585,190,247,431,50,0,50,37,8,45,32,10,41,13,15,29,141,146,284,3221,3310,6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,3,7,30,16,52,36,20,59,0,3,3,0,4,4,0,0,0,0,9,6,367,500,871,326,635,965,20,23,43,3979,4501,8476
108041165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,657,1396,36,46,84,49,3,47,13,0,10,0,0,0,14,6,18,52,28,81,893,744,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,55,32,21,52,0,0,0,0,0,0,4,0,4,4,0,4,207,236,447,77,109,189,10,14,28,1226,1133,2360
108041166,0,0,0,8,12,14,0,0,0,0,0,0,0,4,0,1903,1834,3739,125,130,255,93,0,96,25,0,30,7,0,7,7,5,17,44,47,91,2215,2034,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,0,0,3,0,0,0,4,5,14,10,13,24,18,17,30,0,0,0,0,0,0,0,0,0,0,0,0,206,309,516,216,391,608,16,12,17,2663,2758,5426
108041619,0,0,0,13,11,23,0,0,0,0,0,0,8,5,13,1779,1695,3479,128,189,309,32,0,33,32,10,39,30,7,39,13,8,18,84,98,181,2117,2018,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,6,4,8,16,4,28,25,9,38,0,0,0,0,0,0,0,0,0,0,0,0,349,425,776,264,361,626,3,16,24,2759,2834,5587
108041620,4,0,4,13,14,22,0,0,0,0,0,0,0,3,8,2369,2351,4718,170,210,379,49,0,54,37,0,42,26,6,31,11,5,20,42,36,81,2716,2630,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,14,40,25,14,38,0,0,0,0,0,0,0,0,0,0,0,0,471,538,1012,312,497,811,5,22,31,3533,3707,7239
108051167,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,632,554,1188,34,34,70,31,0,31,13,3,13,7,0,5,4,0,4,70,43,115,790,641,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,0,13,0,0,0,0,0,0,0,0,0,0,0,3,159,164,325,69,117,186,22,13,31,1052,946,1993
108051168,0,0,5,3,5,15,0,0,0,0,0,0,0,0,0,1574,1601,3171,80,93,171,53,0,55,11,4,18,3,5,10,9,6,9,53,64,119,1791,1783,3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,4,31,23,13,34,0,0,0,0,0,0,0,0,0,0,0,0,272,321,591,217,296,509,23,24,43,2324,2433,4755
108051169,0,0,0,16,16,32,0,0,0,0,0,0,10,12,25,2566,2510,5068,201,252,457,85,0,85,30,0,36,18,0,22,13,3,23,111,115,221,3052,2922,5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,5,30,17,53,34,22,55,0,0,0,0,0,0,0,0,0,0,0,0,181,242,424,285,449,731,43,28,72,3588,3668,7260
108051170,0,0,0,4,11,14,0,0,0,0,0,0,0,0,0,1452,1410,2863,74,103,177,94,3,99,22,6,24,4,3,7,18,10,27,66,48,114,1734,1590,3322,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,3,3,25,10,37,31,14,44,0,0,0,0,0,0,0,0,0,0,0,3,402,401,799,224,301,526,28,30,55,2418,2329,4750
108051171,0,0,0,5,0,5,0,0,0,0,0,0,0,5,5,725,724,1447,37,39,81,24,0,28,9,0,9,5,0,5,0,6,5,36,23,65,840,793,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,47,60,107,95,130,225,12,5,18,995,988,1988
109011172,3,0,5,8,4,18,0,0,0,0,0,0,4,4,11,3368,3085,6454,165,205,366,32,0,36,23,7,29,44,8,55,22,9,25,88,97,181,3762,3415,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,15,22,40,26,21,42,0,0,0,0,0,0,0,0,0,3,0,3,381,506,887,330,643,963,26,14,33,4514,4595,9109
109011173,0,0,0,5,9,14,0,0,0,0,0,0,7,15,17,1770,1607,3376,123,127,251,26,0,26,14,3,17,33,14,42,9,8,11,49,46,99,2036,1829,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,3,18,13,26,16,16,32,0,0,0,0,0,0,0,0,3,0,0,3,134,211,347,153,318,476,11,7,26,2361,2386,4746
109011174,0,4,4,4,11,14,0,0,3,0,0,0,3,13,17,1665,1593,3259,80,115,201,20,0,20,11,0,9,53,15,70,15,3,18,146,157,309,2005,1914,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,8,26,11,15,28,0,0,0,0,0,0,0,0,3,0,0,3,274,345,623,158,274,432,15,8,26,2463,2560,5022
109011175,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,1907,1744,3649,98,92,188,94,3,96,27,8,34,11,8,20,19,10,35,124,103,230,2293,1971,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,16,34,18,14,37,0,0,0,0,0,0,0,0,4,3,0,6,456,448,904,182,313,494,38,27,66,2979,2774,5753
109011176,0,4,4,17,26,42,3,0,3,0,0,0,11,10,15,2639,2203,4843,167,192,358,49,0,49,23,9,29,29,8,36,12,5,14,64,48,118,3019,2503,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,3,7,3,22,10,28,22,13,39,0,0,0,0,0,0,3,0,7,3,0,6,148,248,394,229,397,625,26,17,40,3451,3177,6625
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,367,820,40,26,70,17,0,17,6,0,6,4,7,11,4,4,13,55,63,115,589,471,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,72,142,22,49,73,8,10,20,692,606,1292
109021178,0,0,0,15,10,18,0,0,0,0,0,0,0,0,0,1021,866,1891,68,73,141,23,0,23,9,3,6,9,0,10,9,3,8,64,54,117,1208,1005,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,111,155,272,72,137,206,14,19,35,1415,1320,2734
109021179,0,0,0,3,8,10,0,0,0,0,0,0,7,0,7,558,381,939,53,33,84,19,0,21,3,0,3,3,0,4,20,7,27,67,67,139,740,495,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,9,9,19,0,0,0,0,0,0,4,0,7,4,0,7,154,126,281,40,67,106,5,0,9,953,696,1650
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,778,1687,64,49,114,9,0,9,8,0,8,13,4,15,10,3,13,35,63,96,1053,901,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,52,86,141,87,161,248,8,8,17,1213,1160,2371
109031181,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1081,904,1985,52,57,112,48,0,53,9,0,10,11,0,16,17,7,19,88,56,141,1317,1029,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,28,15,15,28,0,0,0,0,0,0,0,0,3,0,0,3,163,211,375,105,198,307,18,18,35,1625,1473,3090
109031182,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,1082,1113,2193,74,64,143,26,0,33,14,0,12,21,3,24,8,0,13,57,73,134,1285,1269,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,21,15,11,24,0,0,0,0,0,0,0,0,0,0,0,0,82,97,180,89,157,252,22,10,31,1496,1545,3037
109031183,0,0,0,9,7,16,0,0,0,0,0,0,0,0,0,939,811,1752,39,59,99,25,0,25,14,7,19,7,5,7,20,5,29,101,94,195,1159,986,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,23,17,6,27,0,0,0,0,0,0,6,0,3,6,0,3,393,301,695,84,159,249,18,14,39,1687,1472,3157
109031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1107,958,2064,61,63,122,25,0,25,3,0,3,16,9,25,5,0,12,29,27,57,1248,1057,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,10,4,17,14,8,20,0,0,0,0,0,0,0,0,0,0,0,0,98,171,271,120,237,358,17,22,41,1506,1498,3000
109031185,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1349,1186,2537,82,81,161,63,3,64,15,0,15,13,5,21,22,3,24,120,98,215,1663,1381,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,37,25,13,37,0,0,0,0,0,0,0,0,0,0,0,0,233,246,472,135,238,371,22,11,36,2077,1890,3972
110011186,0,3,3,20,10,30,0,0,0,0,0,0,12,16,25,2819,2470,5284,207,270,474,57,0,65,37,10,50,49,18,61,21,18,45,176,184,367,3395,3005,6399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,31,21,53,35,27,59,0,0,0,0,0,0,0,0,3,0,4,6,997,1295,2292,689,895,1588,23,27,54,5147,5250,10396
110011187,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,564,443,1003,50,37,92,26,0,27,16,0,21,0,0,0,13,10,25,57,40,102,752,536,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,15,0,15,12,4,16,28,3,33,0,0,0,0,0,6,0,0,0,6,0,3,247,237,486,87,131,219,16,9,29,1127,917,2044
110011188,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,735,688,1422,29,43,70,36,7,42,16,3,20,7,0,8,10,4,14,52,33,85,884,778,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,15,4,12,0,0,0,0,0,0,0,0,0,0,0,0,304,353,661,166,246,408,8,11,19,1369,1390,2762
110011189,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,371,311,680,35,23,51,21,0,24,10,0,8,0,0,0,8,3,14,60,40,102,507,382,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,219,198,409,44,67,114,12,3,12,782,653,1428
110021190,0,0,0,5,0,5,0,0,0,0,0,0,0,4,9,976,999,1976,82,101,183,65,3,69,21,4,28,14,0,10,16,9,26,90,93,186,1272,1216,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,17,15,4,22,0,0,0,0,0,0,5,0,5,8,0,8,256,240,497,107,178,285,25,22,39,1672,1666,3336
110021191,0,0,0,3,3,8,0,0,0,0,0,0,3,7,14,1712,1559,3278,150,186,339,61,0,61,37,4,35,3,0,10,8,8,17,73,100,170,2048,1878,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,20,15,7,29,0,0,0,0,0,0,0,0,0,0,0,0,127,230,354,178,276,448,20,13,31,2387,2401,4790
110021192,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,567,514,1086,38,39,70,26,0,24,9,4,18,0,3,5,14,8,20,57,31,87,714,597,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,16,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,226,191,419,56,103,155,21,23,42,1028,917,1945
110021193,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,628,643,1265,42,44,85,42,3,47,9,5,14,5,0,5,23,7,27,73,59,127,820,765,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,6,0,9,8,5,11,0,0,0,0,0,0,3,0,3,3,0,3,289,218,501,73,110,188,10,11,18,1207,1107,2308
110021194,0,0,0,13,4,17,0,0,0,0,0,0,0,0,0,719,694,1411,49,55,105,47,0,47,7,5,11,7,3,11,18,11,21,50,58,116,905,834,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,15,10,9,15,0,0,0,3,0,3,0,0,0,0,0,0,238,200,442,57,130,193,21,19,42,1236,1197,2431
110031195,0,0,0,5,4,14,0,0,0,0,0,0,8,4,10,1218,1093,2309,94,115,208,45,0,51,9,0,12,10,3,10,6,3,13,70,61,125,1461,1297,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,12,6,16,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,56,136,192,78,133,212,22,16,37,1632,1584,3212
110031196,0,0,0,6,3,10,0,0,5,0,0,0,0,0,0,741,579,1318,37,44,86,39,0,39,9,0,9,0,0,3,20,9,27,72,73,144,922,707,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,4,18,0,0,0,0,0,0,0,0,0,0,0,0,189,201,392,55,98,151,12,10,20,1191,1013,2203
110031197,0,0,0,48,25,70,0,0,0,0,0,0,0,3,3,1152,1053,2206,88,80,168,40,0,37,0,0,4,10,4,16,7,0,9,42,50,85,1386,1219,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,14,0,14,11,3,14,25,10,33,0,0,0,0,0,0,0,0,0,0,0,0,101,143,249,140,184,319,11,7,23,1670,1562,3236
110031198,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,729,540,1270,33,42,74,30,0,31,3,0,3,4,0,3,16,4,18,68,48,126,895,643,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,4,4,4,0,0,0,16,5,18,16,0,19,28,7,35,0,0,0,0,0,0,0,0,0,0,0,0,170,170,339,62,85,144,9,5,15,1160,910,2071
110041199,0,0,0,103,22,119,0,0,0,0,0,0,3,4,10,1449,1377,2822,155,128,283,49,0,49,15,0,13,8,0,11,10,3,21,54,63,119,1847,1597,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,7,5,7,12,3,19,17,6,25,0,0,0,0,0,0,0,0,0,0,0,0,90,188,281,232,261,496,12,11,19,2207,2063,4269
