SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
108011152,0,0,0,7,0,3,0,0,0,15,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,22,26,4,85,10,53,29,94,41,73,103,78,47,527,265,717,550,1265,824,1154,1464,1026,526,7777,0,0,0,0,0,0,0,0,0,0,491,1273,1043,1878,1300,1743,2173,1447,655,11999,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,8,7,3,3,0,0,20,0,0,0,0,0,3,0,0,0,7,0,0,0,3,4,5,4,0,0,25,0,0,0,0,3,0,0,7,0,16,0,0,0,12,0,0,0,5,0,22,0,0,0,28,33,85,155,136,51,488,0,0,0,0,0,3,4,0,0,10,0,0,0,4,0,3,4,4,0,16
108011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,10,9,9,0,34,11,33,25,63,34,46,63,28,3,304,154,377,246,609,413,686,655,241,54,3434,0,0,0,0,0,0,0,0,0,0,248,700,480,908,678,1025,1011,373,77,5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,6,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,19,23,79,94,53,8,292,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
108011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,3,12,3,37,9,6,13,24,21,32,46,50,14,207,88,201,242,427,307,522,723,546,308,3369,0,0,0,0,0,0,0,0,0,0,166,407,421,712,492,810,1109,796,408,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,5,5,0,0,3,0,19,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,4,4,5,26,84,74,26,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
108021155,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,6,6,6,5,8,3,38,37,89,78,164,78,82,81,59,29,706,408,1002,877,1635,901,1042,985,617,305,7780,0,0,0,0,0,0,0,0,0,0,750,1799,1685,2968,1495,1676,1579,889,368,13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,5,5,5,0,6,0,18,0,0,3,0,3,0,0,0,0,3,0,0,0,18,13,3,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,51,78,67,23,248,0,0,0,6,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,8
108021156,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,9,4,0,36,13,45,39,79,59,87,82,39,6,450,216,524,411,836,635,902,706,297,101,4636,0,0,0,0,0,0,0,0,0,0,431,927,781,1365,997,1437,1199,464,130,7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,13,15,17,0,0,0,48,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,22,19,81,89,43,17,279,0,0,3,3,4,3,0,0,0,14,0,0,0,3,0,0,0,0,0,8
108021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,3,0,0,24,5,13,17,41,29,25,20,19,8,185,136,278,199,526,300,434,398,260,125,2659,0,0,0,0,0,0,0,0,0,0,262,544,385,810,472,680,661,376,169,4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,14,29,44,30,3,137,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7
108021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,11,8,0,35,22,34,27,77,25,64,59,35,23,358,148,325,283,585,380,600,667,472,227,3687,0,0,0,0,0,0,0,0,0,0,250,576,522,878,587,870,965,645,288,5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,3,4,10,15,45,76,97,31,284,0,0,0,0,0,3,0,0,0,10,0,0,0,0,6,4,4,0,0,16
108021159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,7,14,11,3,0,45,21,48,33,63,52,70,57,26,12,382,218,498,350,756,538,777,642,262,67,4115,0,0,0,0,0,0,0,0,0,0,369,862,674,1165,833,1172,1001,400,89,6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,21,34,67,81,60,16,288,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4
108021160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,3,0,0,30,6,26,10,37,22,26,37,22,6,197,111,251,194,465,290,510,619,325,112,2876,0,0,0,0,0,0,0,0,0,0,220,422,348,727,465,776,1028,533,182,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,39,55,44,11,178,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,3,4,5,3,0,20,8,27,5,68,25,44,23,22,3,232,0,0,0,0,0,0,0,0,0,0,18,43,12,89,33,63,38,26,5,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108041162,0,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,11,13,21,16,16,4,81,9,27,19,46,37,72,103,86,33,428,277,909,673,1336,1088,1630,1910,1229,462,9512,0,0,0,0,0,0,0,0,0,0,572,1709,1380,2210,1784,2500,3017,1817,631,15613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,6,10,3,4,3,0,0,35,0,0,0,0,0,5,0,0,0,3,0,0,0,4,4,0,3,4,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,5,0,6,14,35,95,136,249,229,62,822,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,6,3,3,0,8
108041164,0,0,0,10,5,6,5,0,0,28,0,0,0,0,0,5,4,0,0,14,0,0,0,5,0,4,3,0,0,13,4,0,16,37,24,14,27,22,9,146,23,57,56,133,60,70,86,100,86,675,467,1126,1316,2318,1231,1366,1619,1229,646,11328,0,0,0,0,0,0,0,0,0,0,930,2013,2193,3454,1748,1920,2281,1524,714,16783,0,0,4,0,0,0,0,0,0,7,0,0,0,5,0,3,4,0,0,4,0,5,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,5,0,0,0,37,0,0,0,0,3,0,5,0,0,12,0,0,4,32,7,10,6,0,0,68,0,0,0,0,0,0,3,4,0,8,0,4,0,4,5,0,6,3,0,17,0,18,30,60,97,129,187,262,121,906,0,0,0,7,6,0,0,0,0,12,0,0,0,14,3,0,6,3,0,17
108041165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,10,6,3,6,32,3,27,16,40,33,36,34,21,3,208,97,316,243,468,377,504,370,153,28,2567,0,0,0,0,0,0,0,0,0,0,207,603,419,815,586,794,686,246,50,4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,14,8,37,39,21,4,130,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,6
108041166,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,4,7,4,4,8,8,5,46,22,41,25,81,46,40,39,31,18,339,376,843,739,1437,845,859,822,500,228,6659,0,0,0,0,0,0,0,0,0,0,709,1648,1351,2339,1376,1359,1252,757,297,11089,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,3,6,0,0,26,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,8,30,37,96,94,70,34,379,0,0,0,0,3,0,3,0,0,7,0,3,0,6,0,0,3,0,0,7
108041619,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,3,20,18,10,17,3,0,85,7,22,25,53,31,32,43,31,8,247,251,662,642,1320,845,944,807,429,159,6047,0,0,0,3,0,0,0,0,0,3,507,1218,1158,1973,1270,1390,1213,585,182,9507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,4,0,0,40,0,0,0,3,7,0,0,3,0,8,6,6,0,8,0,6,0,5,0,23,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,3,5,3,0,9,0,26,21,66,82,102,114,73,18,501,0,0,0,3,0,3,0,3,0,17,0,0,4,3,6,4,0,0,0,21
108041620,0,0,0,5,0,3,0,0,0,4,0,0,5,5,0,0,4,5,0,19,0,0,0,8,0,3,3,0,0,17,0,9,4,25,18,25,21,19,4,129,6,21,24,32,38,41,52,52,36,292,367,1054,795,1661,1153,1217,1278,1043,518,9087,0,0,0,0,0,0,0,0,0,0,739,2076,1506,2628,1774,1825,1818,1348,624,14337,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,4,0,34,0,0,0,0,6,0,3,0,0,6,0,3,3,22,8,3,0,0,0,46,0,0,0,0,0,0,4,6,0,17,0,0,0,4,8,0,5,5,0,20,0,23,20,76,108,138,184,195,97,840,0,0,0,3,0,9,0,0,0,17,0,6,0,7,3,6,3,0,0,25
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,0,6,8,0,25,0,16,12,31,24,39,29,24,15,195,80,264,204,435,326,450,483,283,148,2674,0,0,0,0,0,0,0,0,0,0,172,529,378,715,537,745,799,431,176,4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,36,60,43,12,187,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
108051168,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,13,0,0,0,4,0,0,3,0,0,8,0,0,3,5,16,16,16,12,3,67,10,41,20,66,38,62,80,55,16,389,293,697,435,1100,763,1085,1212,600,197,6387,0,0,0,0,0,0,0,0,0,0,531,1305,888,1739,1236,1611,1879,840,263,10292,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,9,0,0,0,0,0,8,4,0,0,10,0,0,0,0,0,3,0,0,0,3,0,7,5,23,42,94,170,144,23,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10
108051169,0,5,0,9,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,3,0,0,9,0,12,0,12,11,13,12,15,5,78,40,124,72,200,101,101,126,110,59,926,569,1291,1103,2254,1228,1476,1485,1065,585,11061,0,0,0,0,0,0,0,0,0,0,1011,2310,2049,3480,1927,2280,2208,1552,696,17513,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,10,4,0,3,4,0,21,0,0,0,4,0,0,0,0,0,4,0,0,5,19,10,8,10,0,0,57,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,5,0,21,0,7,5,20,24,96,122,102,56,431,0,4,0,4,3,5,0,0,0,15,3,0,0,0,0,3,0,4,0,16
108051170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,8,20,8,0,45,15,39,41,83,62,101,78,50,12,496,233,607,499,979,851,1285,1258,603,132,6448,0,0,0,0,0,0,0,0,0,0,419,1166,964,1653,1331,2023,2133,919,221,10829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0,3,5,17,47,116,152,104,18,468,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5
108051171,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,3,0,18,6,18,16,39,22,38,27,25,10,195,128,316,247,570,324,439,386,237,112,2771,0,0,0,0,0,0,0,0,0,0,280,626,466,952,520,699,636,351,139,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,22,30,28,13,118,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
109011172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,8,0,6,4,48,28,25,7,20,9,151,23,33,30,90,24,36,27,30,10,288,657,1218,1103,2582,1070,982,812,521,209,9158,0,0,0,0,0,0,0,0,0,0,1273,2363,1955,4060,1788,1553,1269,722,266,15251,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,17,0,0,0,0,4,0,3,0,0,9,3,4,3,28,7,6,3,0,0,56,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,5,0,0,6,0,11,21,58,46,79,73,49,16,351,0,0,3,3,9,0,0,0,0,14,0,0,5,3,4,0,0,0,0,12
109011173,0,0,3,8,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,13,36,18,17,11,13,3,123,22,32,46,110,37,56,43,23,15,387,325,626,673,1338,708,720,567,353,168,5461,0,0,0,0,0,0,0,0,0,0,600,1111,1176,1924,1084,1086,856,471,205,8517,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,16,0,0,0,0,0,0,3,3,0,3,0,0,4,4,0,0,0,0,0,4,3,3,7,17,19,45,36,33,20,183,0,0,0,4,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0
109011174,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,6,24,7,11,13,15,6,86,18,37,27,78,29,35,36,33,26,322,217,516,601,1244,666,786,707,455,258,5460,0,0,0,0,0,0,0,0,0,3,471,966,1002,1839,1028,1199,1080,592,303,8482,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,0,0,25,0,0,0,4,0,3,0,0,0,3,0,0,4,7,10,3,4,0,0,33,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,3,9,41,39,58,47,46,9,256,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,3,0,0,0,9
109011175,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,3,0,30,23,59,60,83,78,94,77,42,12,527,365,858,672,1273,835,935,751,357,133,6181,0,0,0,0,0,0,0,0,0,0,674,1679,1274,2073,1356,1526,1268,624,174,10651,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,4,0,0,0,14,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,6,11,20,40,68,52,29,8,226,0,0,4,5,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3
109011176,0,3,0,11,0,0,0,0,0,11,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,4,4,22,25,88,45,32,28,21,10,271,34,66,73,117,61,57,61,62,20,553,485,942,964,1974,909,956,1034,631,246,8148,0,0,0,0,0,0,0,0,0,0,881,1572,1583,2829,1320,1477,1495,796,269,12229,0,5,0,28,9,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,8,0,0,0,29,0,0,0,0,0,0,6,6,0,18,0,0,0,5,0,0,0,0,0,5,0,0,7,16,27,63,68,55,20,255,0,0,0,4,4,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,27,34,19,31,15,23,5,177,91,146,159,275,167,261,162,143,45,1443,0,0,0,0,0,0,0,0,0,0,144,256,263,432,279,432,261,187,64,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,26,0,0,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,19,3,3,0,0,0,34,23,46,41,97,51,49,50,30,15,396,203,393,332,721,427,448,383,191,87,3181,0,0,0,0,0,0,0,0,0,0,361,746,593,1077,667,743,639,322,96,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,27,16,13,0,78,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
