SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
110041201,6,55,377,1330,739,113,37,59,2719,0,5,46,4,4,0,0,4,58,0,0,0,0,0,0,0,0,4,0,7,41,7,4,0,0,4,66,0,16,10,8,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,8,8,0,0,0,34,0,3,0,0,5,0,0,0,13,0,0,0,7,0,0,0,6,11,13,79,432,1349,747,117,34,65,2848
110041202,5,38,490,3277,2636,437,86,96,7070,5,106,542,130,7,0,0,24,816,0,52,81,16,3,0,0,8,163,7,165,623,143,8,0,0,35,977,0,24,80,13,0,0,0,4,123,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,88,19,0,0,0,4,135,0,11,0,0,0,0,0,0,16,0,3,3,8,5,0,0,4,24,13,250,1207,3444,2649,444,86,136,8226
110041203,11,61,457,2182,1873,313,78,66,5042,7,124,486,187,16,0,0,17,834,3,19,117,42,6,0,0,0,184,12,140,608,227,20,0,0,17,1018,9,51,99,13,3,0,0,0,183,0,0,14,0,0,0,0,0,14,0,0,17,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,51,132,16,3,0,0,0,222,0,19,12,5,0,0,0,6,50,0,22,15,14,4,0,3,8,56,34,296,1225,2440,1900,315,80,96,6385
110041204,0,14,136,994,574,43,12,51,1832,0,20,37,11,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0,20,37,11,0,0,0,3,83,0,7,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,40,181,1017,577,43,12,61,1940
110041205,26,139,666,2689,2432,604,139,108,6801,0,13,46,18,5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,13,46,18,3,0,0,0,84,0,10,22,4,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,10,21,4,0,0,0,8,45,13,22,7,7,4,0,0,0,59,0,0,0,3,5,0,0,0,18,41,185,742,2722,2449,611,140,122,7008
111011206,11,86,612,2437,1861,440,78,57,5577,0,85,283,163,14,4,0,18,565,0,28,60,96,7,0,0,3,203,0,115,347,253,24,4,0,18,761,0,75,73,49,0,5,0,7,203,3,11,33,22,0,0,0,5,70,0,54,78,57,0,0,0,3,189,0,19,4,0,0,0,0,0,23,0,6,12,7,0,0,0,0,24,0,155,203,130,4,5,0,18,506,0,25,42,9,0,0,0,3,78,0,0,3,0,0,0,0,4,12,12,378,1203,2828,1889,445,75,98,6939
111011207,3,45,385,848,427,74,16,28,1828,0,21,85,48,13,0,0,3,167,0,0,36,18,3,0,0,0,63,0,25,122,63,14,0,0,3,230,0,72,145,51,8,0,0,4,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,72,145,51,8,0,0,4,280,8,11,6,4,0,0,0,0,30,0,0,0,0,0,0,0,0,6,18,156,657,969,446,80,18,33,2377
111011208,5,64,753,3988,2296,472,77,79,7728,0,89,336,208,0,0,0,17,650,0,43,273,353,25,0,0,10,704,0,127,609,559,28,3,0,24,1356,5,51,106,9,0,0,0,10,175,0,24,33,0,0,0,0,0,54,0,36,35,3,0,0,0,0,74,0,43,129,57,0,0,0,0,227,0,4,3,0,0,0,0,0,16,5,153,316,69,0,0,0,12,548,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,15,342,1681,4620,2323,472,80,113,9642
111011209,10,65,968,4050,2456,525,98,64,8235,0,35,326,132,8,0,0,7,507,0,19,80,62,0,0,0,3,162,0,52,406,188,9,0,0,16,668,4,65,56,6,4,0,0,4,138,0,0,0,0,0,0,0,0,0,0,40,56,0,0,0,0,7,114,0,0,0,0,0,0,0,0,0,0,7,6,4,0,0,0,0,20,4,119,118,20,5,0,0,10,272,0,0,8,3,0,6,0,0,14,0,0,0,0,0,0,0,0,5,18,239,1489,4259,2476,533,98,95,9196
111011210,3,16,378,1545,645,111,29,42,2780,0,57,230,75,0,0,0,6,371,0,30,84,156,15,0,0,5,296,0,84,318,233,17,0,0,13,661,10,100,52,18,0,0,0,10,182,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,100,78,24,0,0,0,10,215,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,200,776,1802,661,115,29,67,3662
111011211,0,56,298,383,428,109,13,23,1310,0,12,31,11,0,0,0,0,54,0,0,0,17,8,0,0,0,29,0,12,31,31,8,0,0,0,83,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,78,337,415,435,111,17,28,1416
111011212,3,47,423,1606,1426,355,54,40,3964,0,33,147,95,4,6,0,8,293,0,10,69,28,14,3,5,0,126,0,44,217,125,24,6,5,8,425,9,87,281,44,0,0,0,25,437,0,24,20,3,0,0,0,0,47,0,10,34,10,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,0,0,11,9,117,338,62,5,3,0,27,549,4,11,4,0,0,0,0,0,24,0,3,3,0,0,0,0,0,10,16,216,978,1802,1454,365,60,78,4968
111011213,0,20,143,1365,1961,480,69,14,4045,0,12,166,88,12,0,0,4,280,0,0,36,66,8,0,0,0,112,0,12,204,158,20,0,0,3,395,0,5,6,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,33,352,1539,1979,480,69,21,4466
111011214,0,52,545,1864,1527,362,52,31,4445,0,40,433,227,0,0,0,7,706,0,19,81,181,21,0,0,6,315,0,58,513,407,28,0,0,7,1021,5,45,67,17,0,0,0,0,139,0,4,6,20,0,0,0,0,39,0,26,106,53,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,12,0,79,190,90,3,0,0,0,370,0,0,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,4,8,193,1257,2371,1558,367,52,47,5847
111021215,8,30,321,1575,1056,166,29,48,3226,0,54,112,29,7,0,0,4,202,0,15,49,44,3,0,0,0,118,0,69,163,75,5,0,0,6,320,0,19,31,3,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,14,0,19,41,9,0,0,0,4,72,7,35,9,0,0,0,0,0,52,0,4,0,0,0,0,0,0,7,12,160,541,1652,1064,162,28,60,3684
111021216,4,58,323,1394,1411,251,40,33,3511,0,5,11,14,0,0,0,0,31,0,0,0,44,19,0,0,0,74,0,5,12,61,21,0,0,0,102,0,3,10,16,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,8,20,11,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,72,353,1467,1435,252,40,40,3667
111021217,5,16,293,1766,2675,325,52,47,5173,0,25,86,49,12,0,0,3,182,0,3,21,12,0,0,0,0,42,0,27,110,63,11,0,0,5,222,0,77,70,6,0,0,0,12,159,0,8,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,0,90,71,7,0,0,0,12,188,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,8,136,476,1843,2689,325,52,61,5589
111021218,20,160,842,1767,2121,469,159,76,5620,0,24,336,239,6,0,0,24,638,0,0,48,46,3,0,0,0,97,0,28,379,288,13,0,3,23,736,0,34,65,12,7,0,0,0,117,0,0,10,0,0,0,0,0,6,0,0,17,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,9,4,0,0,0,0,20,0,36,94,15,10,0,0,0,168,0,39,75,7,0,0,0,11,136,4,8,14,0,5,0,0,0,34,28,278,1402,2078,2151,469,168,117,6696
111021219,4,71,525,2249,1390,287,56,55,4633,0,41,171,86,0,0,0,8,317,0,8,129,117,12,0,0,5,277,0,53,305,207,11,0,0,8,595,0,69,40,16,0,0,0,7,134,0,0,15,24,0,0,0,0,39,0,3,14,34,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,14,0,77,75,74,4,4,0,7,244,3,19,7,0,0,0,0,4,31,0,8,0,4,0,0,0,0,7,12,222,908,2538,1410,294,56,82,5510
111021220,3,50,341,1529,1170,240,37,31,3393,0,29,66,22,0,0,0,5,124,0,5,13,14,3,0,0,4,31,0,34,76,36,9,0,0,7,155,0,3,17,10,0,0,0,0,33,0,0,24,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,45,11,0,0,0,0,67,3,6,3,8,3,0,0,0,20,0,0,0,0,0,0,0,0,4,10,90,466,1573,1179,240,39,40,3638
111021221,0,20,213,1363,714,155,36,19,2516,0,0,0,21,3,0,0,0,26,0,5,4,3,0,0,0,0,11,0,5,7,25,3,0,0,0,35,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,0,0,4,0,0,0,11,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,33,220,1391,716,154,42,19,2579
111031222,0,34,520,2534,1568,359,45,35,5103,0,36,164,76,3,0,0,7,286,6,12,165,189,13,6,0,0,391,6,49,326,270,16,6,0,5,683,0,54,187,50,9,0,0,4,303,0,17,68,0,0,0,0,3,84,0,3,22,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,10,0,71,283,52,11,0,0,8,422,0,4,9,0,0,0,0,0,11,0,5,0,0,0,0,0,0,6,9,168,1136,2855,1599,367,47,47,6221
111031223,4,27,359,1959,603,75,31,43,3110,0,36,97,32,0,0,0,3,175,0,6,14,4,0,0,0,0,18,0,37,113,35,4,0,0,3,199,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,15,0,4,15,3,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,77,484,2004,607,75,31,50,3336
111031224,0,41,605,1657,726,164,41,25,3258,0,41,140,77,14,0,0,3,285,6,66,194,247,49,5,0,11,577,5,108,335,327,63,5,0,11,860,53,145,122,22,6,0,0,3,356,0,72,236,26,0,0,0,15,354,0,51,135,41,0,0,0,7,233,0,16,103,13,0,0,0,4,132,0,4,3,0,0,0,0,0,9,54,288,603,96,4,0,3,36,1087,0,14,22,8,0,0,0,0,50,0,0,5,4,0,0,0,0,13,65,458,1569,2097,795,167,46,70,5263
111031225,3,34,919,2653,1342,315,42,42,5351,0,58,346,126,9,4,0,13,557,0,23,166,124,15,4,0,8,338,0,80,513,255,24,4,0,22,899,0,189,153,24,6,0,0,11,388,0,19,52,7,0,0,0,3,84,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,16,4,0,0,0,0,48,5,221,226,37,13,0,4,13,522,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,11,340,1667,2944,1374,332,45,79,6787
111031226,0,13,112,1688,2574,433,69,29,4912,0,4,108,175,37,3,0,3,331,0,0,18,76,15,0,0,0,108,0,3,124,256,49,3,0,3,444,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,3,0,0,23,0,0,11,8,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,246,1957,2631,441,69,33,5391
111031227,14,64,1098,2628,785,128,36,42,4797,10,177,290,187,10,0,3,18,685,0,69,194,135,13,3,5,11,429,8,249,480,319,19,3,5,26,1118,5,131,117,14,0,0,0,7,278,0,11,18,0,0,0,0,0,33,0,0,22,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,21,0,5,0,0,0,37,3,156,175,18,6,0,0,7,368,9,18,17,8,0,0,0,0,56,0,13,0,6,0,0,0,0,20,34,494,1776,2977,811,139,45,79,6360
111031228,0,25,277,1440,1318,366,48,14,3491,0,39,144,67,10,4,0,0,271,6,47,258,387,57,12,0,11,773,6,84,405,451,69,14,0,11,1042,10,171,251,38,5,0,0,10,486,4,59,397,26,0,0,0,14,498,0,0,45,9,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,21,231,701,69,7,7,0,20,1050,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,25,337,1383,1966,1394,381,52,50,5584
111031229,3,14,90,281,220,69,29,3,716,0,9,124,89,19,3,0,0,245,0,108,390,534,141,37,11,10,1231,0,114,516,625,157,38,7,14,1474,10,227,272,78,16,0,0,11,607,16,183,438,143,6,4,0,13,793,37,329,642,383,21,0,8,14,1434,24,329,401,258,23,0,0,3,1034,0,0,0,0,0,0,0,0,4,87,1069,1749,862,67,6,4,39,3876,4,8,11,4,3,0,0,4,31,4,19,8,0,0,0,0,3,33,101,1232,2361,1776,440,114,45,61,6129
111031230,0,0,3,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,14
111031231,19,100,459,1442,471,152,103,48,2790,0,35,325,125,6,5,0,17,506,12,34,142,271,24,12,0,11,499,11,64,466,399,31,14,0,27,1012,7,70,89,32,6,4,5,7,211,15,42,96,0,0,0,3,8,155,4,18,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,17,5,3,3,0,0,35,29,135,195,40,17,8,8,12,431,0,0,3,0,0,0,0,0,9,5,0,4,0,0,0,0,4,15,58,298,1126,1880,515,177,119,85,4256
111031232,7,70,825,1061,1002,136,18,32,3138,0,6,75,47,0,0,0,0,130,0,0,29,43,7,0,0,0,84,0,10,100,89,10,0,0,0,209,11,60,39,29,3,3,0,7,149,5,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,10,63,51,32,3,3,0,7,169,0,4,3,0,0,0,0,0,7,0,4,0,9,0,0,0,3,12,20,145,982,1187,1016,139,18,40,3545
111031233,8,82,1054,3386,1502,338,69,63,6505,0,56,487,238,9,0,0,10,796,0,77,188,257,15,0,0,13,545,0,129,674,489,22,0,0,22,1344,0,85,91,34,5,0,0,5,216,6,26,3,12,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,0,0,0,0,32,6,116,103,56,9,0,0,6,293,0,10,5,3,10,0,0,0,27,0,0,0,0,0,0,0,0,3,17,334,1839,3939,1536,336,71,95,8169
111031234,9,61,761,2174,629,128,52,45,3863,0,16,148,36,8,0,0,0,212,10,36,130,167,6,0,4,11,369,9,53,279,201,12,0,4,16,575,19,150,121,20,3,0,0,28,333,0,46,57,0,0,0,0,4,108,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,29,24,20,0,0,0,0,71,21,220,215,35,3,3,0,31,524,0,3,10,0,0,0,0,0,19,0,3,0,0,0,0,0,0,7,39,342,1262,2418,642,135,60,92,4987
111031235,8,56,629,1187,277,34,11,26,2222,0,17,110,55,3,0,0,0,192,3,75,248,478,34,4,5,6,854,3,92,357,529,38,10,4,6,1043,6,75,77,18,0,0,0,0,181,0,27,70,27,0,0,0,0,134,13,13,62,13,0,0,0,0,107,0,79,129,9,0,0,0,0,215,0,0,4,4,0,0,0,0,0,15,189,343,77,5,0,0,0,632,3,14,13,5,0,0,0,0,35,0,6,3,0,0,0,0,0,9,31,344,1337,1804,322,47,18,41,3944
112011236,9,54,696,2230,1330,223,29,67,4639,5,57,625,551,33,0,0,32,1312,3,107,453,482,43,4,0,18,1112,3,168,1080,1036,78,5,0,49,2425,0,68,254,69,0,0,0,10,404,0,4,102,43,0,0,0,3,147,0,10,25,37,0,0,0,0,67,0,0,12,3,0,0,0,0,18,0,4,4,0,0,0,0,0,12,0,85,393,152,6,0,0,18,650,6,78,158,36,6,0,0,33,320,6,25,12,3,0,0,0,3,51,22,410,2336,3455,1422,229,35,172,8077
112011237,22,98,463,2396,2221,476,135,89,5901,0,49,332,198,25,0,0,13,621,0,4,45,27,3,3,0,0,91,0,52,373,224,34,4,0,18,708,0,9,82,43,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,10,0,9,82,46,6,0,0,0,145,6,25,19,5,0,0,0,3,65,0,0,0,3,0,0,0,0,10,32,190,940,2674,2261,481,137,112,6824
112011238,11,157,259,817,669,154,66,38,2173,0,0,12,6,0,0,0,0,22,0,0,0,8,0,5,0,0,18,0,4,12,14,0,0,0,0,36,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,4,0,0,0,17,0,10,3,3,5,0,0,0,28,0,16,3,0,0,0,0,3,31,0,4,0,0,0,0,0,0,9,17,189,282,840,674,158,67,42,2266
112011239,17,75,302,1405,771,139,24,56,2789,0,9,37,63,9,0,0,0,121,0,16,37,90,3,0,0,3,153,0,25,75,154,14,0,0,3,271,11,69,101,46,14,0,0,3,245,0,12,31,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,13,9,4,0,0,0,51,15,102,144,51,18,0,0,9,337,11,37,52,8,0,0,0,4,111,0,8,3,0,0,0,0,0,10,44,243,574,1628,804,147,20,73,3519
112011240,31,130,245,981,794,177,51,38,2435,0,28,147,148,12,0,0,10,342,5,45,173,376,45,7,0,17,658,5,68,320,522,61,7,0,22,997,3,82,83,66,3,0,0,10,249,0,3,6,18,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,0,0,5,0,0,34,9,100,96,88,6,5,0,11,318,31,67,41,13,3,0,0,6,160,3,10,10,5,3,5,3,8,42,73,371,711,1602,865,185,53,83,3952
112011241,13,28,279,715,426,77,21,28,1590,5,27,113,107,8,0,0,4,263,0,14,78,81,10,8,0,0,187,5,36,198,180,22,4,0,5,454,0,15,45,16,0,0,0,9,81,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,48,11,4,0,0,9,89,17,48,33,12,0,0,0,5,115,3,10,3,4,0,0,0,0,17,37,141,563,928,450,84,21,45,2263
112011242,7,49,228,872,1080,248,34,25,2552,0,0,63,205,30,3,0,4,314,0,3,70,206,39,7,0,0,327,0,4,133,415,74,9,3,4,637,0,3,48,39,7,0,0,0,98,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,18,6,16,53,51,7,0,4,0,128,0,3,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,4,12,73,417,1339,1162,255,43,30,3340
112011243,51,242,488,1159,618,160,63,45,2835,0,0,23,12,3,4,0,0,46,0,6,11,3,0,0,0,0,27,0,3,34,16,7,4,0,0,70,3,25,20,7,0,0,0,0,60,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,4,6,3,0,0,37,3,41,34,10,7,3,0,0,95,3,31,10,9,0,0,0,4,57,4,5,0,3,0,0,0,0,19,64,326,575,1195,632,171,61,56,3076
112021244,9,41,507,2051,1133,182,40,84,4052,5,29,197,56,6,0,0,14,308,0,0,20,17,0,0,0,0,40,5,29,222,70,7,0,0,15,348,0,44,135,27,0,0,0,8,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,0,44,148,32,0,0,0,8,229,15,34,9,7,4,0,0,9,69,0,3,0,0,0,0,0,0,5,30,155,882,2160,1145,182,45,107,4702
112021245,30,113,348,1078,674,139,51,55,2491,0,0,10,0,0,0,0,0,13,0,0,6,0,0,0,0,0,5,0,0,14,3,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,6,3,0,0,3,34,0,5,0,9,0,0,0,0,17,37,123,374,1095,678,139,51,61,2564
112021246,4,20,173,2035,1559,298,52,47,4181,3,70,459,189,11,0,0,18,751,0,7,91,86,5,5,0,3,197,3,74,555,269,13,5,0,21,949,3,27,97,73,11,0,0,0,213,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,3,27,101,78,13,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,123,821,2385,1586,301,57,67,5355
112021247,30,162,566,1267,663,99,30,55,2870,0,0,5,7,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,0,0,14,4,15,57,10,0,0,0,6,83,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,60,10,0,0,0,6,88,16,11,9,9,0,0,0,0,43,0,0,9,0,5,0,0,0,17,53,185,652,1285,666,102,28,65,3028
