SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
110041204,2046,2156,4203,112,95,204,299,304,604,13,4,22,7,12,22,0,4,8,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,329,331,660,27,10,37,16,10,23,475,447,921,347,434,781,2867,3038,5906
110041205,7583,7604,15186,382,405,790,668,703,1371,17,11,27,44,43,89,0,0,0,3,0,9,7,8,14,3,5,6,0,0,0,0,0,0,742,777,1514,7,15,24,11,9,16,1143,1209,2351,678,614,1293,9405,9426,18830
111011206,7366,7585,14944,233,242,481,648,734,1380,13,14,27,22,14,31,0,0,0,9,4,7,0,0,0,0,0,0,0,6,6,0,0,3,687,768,1453,22,20,43,21,13,35,965,1041,2008,330,388,719,8661,9005,17671
111011207,2271,2356,4627,69,61,127,255,263,519,5,4,5,9,6,19,0,0,0,0,4,5,0,0,0,0,0,0,0,3,3,0,0,0,274,279,556,7,7,19,3,3,13,354,352,705,153,149,299,2772,2855,5633
111011208,10337,10616,20959,314,332,647,1057,1127,2181,24,24,48,16,27,41,9,4,7,3,6,9,4,6,11,0,3,6,6,7,14,0,0,4,1119,1200,2317,48,50,98,13,15,27,1496,1597,3094,438,438,874,12271,12654,24926
111011209,10093,10333,20426,207,213,418,1112,1203,2317,15,18,32,21,17,41,0,0,0,7,7,13,0,3,3,9,3,9,14,13,25,0,0,0,1179,1265,2444,33,34,62,35,44,81,1448,1556,3011,414,426,850,11959,12323,24281
111011210,3595,4006,7601,63,82,143,343,503,845,9,0,10,3,12,16,0,6,0,0,0,0,0,3,8,4,0,3,0,0,4,0,0,0,364,528,890,15,6,18,12,9,25,453,619,1078,347,384,727,4390,5009,9403
111011211,1489,1627,3118,36,33,66,140,174,313,0,0,0,5,3,11,0,0,3,0,0,0,0,0,0,6,4,3,0,4,3,0,0,0,149,190,338,5,10,14,13,5,22,201,235,441,88,109,205,1784,1978,3765
111011212,5164,5364,10531,189,209,395,415,470,892,6,6,21,18,16,29,4,4,7,9,3,13,0,0,0,0,3,3,4,3,3,6,0,3,459,515,968,34,25,55,13,13,30,685,758,1443,234,257,488,6084,6379,12462
111011213,5346,5562,10912,111,109,218,432,473,895,11,13,29,15,16,29,0,0,3,0,6,8,9,6,7,4,3,11,3,5,6,0,0,0,480,520,994,19,27,42,3,11,12,613,660,1270,136,144,282,6098,6363,12460
111011214,5644,6317,11960,184,187,373,704,748,1451,21,25,46,13,27,46,7,3,12,3,0,0,0,0,0,0,3,7,0,4,3,0,0,0,750,817,1567,23,32,53,9,6,19,972,1039,2010,280,290,572,6887,7646,14539
111021215,3956,4161,8115,75,75,153,477,512,991,0,4,7,5,8,15,0,3,3,8,3,4,0,0,0,4,7,7,0,0,3,0,0,0,496,532,1031,10,17,27,40,35,69,619,659,1280,309,316,622,4888,5138,10025
111021216,3785,3998,7787,142,162,298,500,514,1009,10,10,17,20,10,32,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,537,544,1075,23,17,41,16,9,27,709,736,1445,182,179,364,4682,4915,9591
111021217,6440,6825,13268,185,194,377,814,920,1735,11,14,17,9,12,21,9,8,17,4,7,9,5,6,10,0,0,0,6,0,3,0,0,0,852,967,1821,21,17,38,29,30,60,1083,1207,2296,293,313,604,7814,8346,16167
111021218,6987,7368,14345,270,339,608,931,993,1921,17,10,32,22,16,39,0,0,0,3,11,17,0,4,8,4,0,7,3,3,10,0,0,0,987,1054,2035,37,35,69,29,23,53,1323,1442,2765,370,441,818,8674,9248,17925
111021219,5519,5873,11388,234,214,454,551,604,1152,14,8,17,13,18,28,3,9,13,5,4,8,0,0,0,0,0,0,6,0,10,0,0,0,593,642,1238,17,26,40,23,29,53,872,914,1785,331,344,677,6720,7127,13844
111021220,3990,3961,7947,99,103,207,340,364,702,7,3,12,11,11,14,6,3,11,7,3,7,0,0,0,3,0,6,0,3,5,0,0,0,369,387,758,16,13,25,11,11,21,494,523,1018,220,196,422,4705,4680,9383
111021221,3039,3108,6148,53,54,111,289,318,606,4,5,5,0,3,10,3,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,311,332,639,4,7,14,7,6,10,375,404,780,125,106,233,3537,3616,7156
111031222,6632,6815,13448,171,178,344,909,941,1851,24,20,39,39,26,61,7,3,9,6,5,10,4,3,7,0,8,9,6,8,13,0,0,0,987,1013,2000,42,50,93,4,18,28,1209,1262,2469,250,252,506,8091,8322,16415
111031223,3519,3701,7221,79,80,161,312,325,632,8,3,6,8,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,325,331,657,9,12,23,12,13,25,427,430,858,213,182,392,4154,4313,8469
111031224,4673,4823,9495,124,134,259,802,944,1745,23,27,50,19,26,48,0,0,8,3,5,9,4,4,6,4,3,9,13,8,22,0,0,0,876,1013,1891,56,49,104,28,17,47,1083,1215,2293,458,411,871,6214,6449,12656
111031225,6935,7214,14153,185,193,378,811,931,1743,10,8,24,20,25,46,3,4,7,3,0,0,3,7,9,3,0,4,4,4,13,0,0,0,859,989,1852,55,43,97,24,25,47,1122,1249,2375,347,310,651,8411,8766,17176
111031226,6717,6819,13536,244,254,492,750,761,1512,31,18,46,13,18,37,7,6,9,4,6,11,3,5,9,6,9,11,0,3,5,0,0,0,811,828,1645,43,39,83,19,21,35,1119,1141,2257,213,209,417,8045,8160,16203
111031227,5851,6084,11932,182,209,392,939,996,1935,23,27,49,25,30,53,0,0,7,4,0,7,0,4,7,3,3,4,9,8,13,0,0,0,1007,1064,2070,31,32,65,31,24,53,1253,1332,2585,401,406,807,7502,7819,15320
111031228,5683,5807,11492,275,268,537,746,855,1606,22,29,54,23,27,51,4,4,11,7,3,13,3,0,4,7,3,14,7,10,17,0,0,0,827,936,1756,52,60,112,34,16,49,1183,1271,2463,223,209,432,7099,7296,14388
111031229,4290,4387,8680,289,315,604,1063,1225,2290,52,38,87,50,32,86,6,3,7,9,11,21,6,6,9,10,5,15,28,22,43,0,0,0,1211,1342,2557,89,96,185,35,12,47,1621,1768,3389,340,295,635,6246,6456,12706
111031230,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,13,17,31
111031231,4072,3858,7921,260,239,496,1177,1181,2361,31,26,58,21,22,46,3,3,6,0,5,7,9,11,14,0,4,7,12,10,22,0,0,0,1256,1262,2526,55,53,109,63,32,91,1639,1586,3222,635,680,1317,6343,6122,12462
111031232,3346,3458,6808,170,177,339,394,441,835,27,24,55,30,25,55,3,3,7,13,9,22,8,3,15,3,5,10,8,6,20,5,4,7,490,529,1017,26,22,45,17,6,16,697,725,1418,254,254,513,4299,4437,8746
111031233,8093,8817,16908,150,213,364,1021,1168,2189,15,24,46,29,36,65,3,3,12,6,4,10,0,4,4,0,6,5,10,0,11,0,0,0,1087,1247,2338,38,40,80,40,36,74,1314,1539,2856,437,484,919,9845,10833,20681
111031234,4665,4872,9532,106,116,219,909,922,1830,9,11,21,18,19,33,0,10,9,0,0,5,7,3,8,0,4,4,4,5,12,0,0,0,949,968,1913,41,39,87,27,24,49,1134,1141,2272,377,538,917,6173,6549,12723
111031235,3250,3305,6557,147,156,301,741,838,1583,25,28,52,13,25,42,5,4,9,8,0,6,5,4,12,5,10,8,3,4,10,0,0,0,798,922,1719,42,43,84,19,12,32,1006,1131,2139,199,157,354,4457,4588,9044
112011236,6842,7600,14440,390,461,848,610,747,1351,53,49,102,90,109,195,0,6,5,5,3,9,4,3,6,3,0,7,7,7,10,0,0,0,770,920,1685,51,49,92,35,20,52,1239,1449,2686,595,738,1334,8676,9782,18461
112011237,7270,7522,14789,278,306,584,666,755,1426,50,50,100,85,101,188,6,10,11,7,0,6,12,8,21,5,0,9,3,4,10,0,0,0,839,931,1771,30,33,59,31,24,55,1175,1292,2470,432,451,884,8883,9267,18148
112011238,2440,2556,5001,92,99,190,336,370,712,40,56,94,34,34,71,0,0,5,6,5,9,0,4,0,4,0,4,0,0,0,0,0,0,418,467,889,26,28,62,9,13,17,551,607,1156,374,379,754,3365,3543,6908
112011239,3202,3644,6851,191,215,408,287,402,685,43,67,114,46,86,132,9,8,15,4,0,4,3,4,9,0,0,7,0,6,6,0,0,0,395,578,969,40,35,68,22,26,48,639,857,1495,342,400,744,4186,4899,9084
112011240,3659,3809,7469,398,449,848,380,489,867,90,108,199,78,103,180,17,9,21,9,14,22,0,9,9,5,3,4,3,4,10,0,0,0,573,738,1314,70,80,150,47,43,94,1087,1311,2401,469,484,947,5217,5602,10821
112011241,2175,2148,4323,106,107,211,160,164,323,6,8,12,41,51,86,0,5,5,3,6,12,0,0,0,4,0,4,0,0,5,0,0,0,214,232,446,6,7,11,17,14,28,341,352,696,297,282,577,2808,2782,5594
112011242,3484,3662,7144,218,242,457,380,415,796,34,41,74,38,34,76,8,6,11,3,0,4,3,5,6,0,5,3,0,0,0,0,0,0,465,509,971,46,40,85,12,12,29,740,798,1540,228,216,442,4448,4677,9124
112011243,3137,3224,6362,162,204,368,304,332,643,52,55,102,36,47,84,0,3,8,0,5,8,3,0,5,0,0,5,3,3,6,0,0,0,403,449,849,30,38,69,9,11,21,610,701,1310,572,577,1147,4315,4503,8817
112021244,4605,4923,9527,327,323,650,333,337,671,3,0,11,47,56,104,0,3,9,0,3,4,5,4,4,0,0,0,0,0,0,0,0,0,397,404,803,13,11,22,17,21,34,752,763,1518,560,547,1106,5917,6231,12151
112021245,2854,2845,5696,89,85,168,219,219,436,4,11,14,33,37,69,0,3,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,265,270,535,11,13,24,4,7,17,371,377,747,477,414,890,3700,3638,7334
112021246,5115,5793,10911,206,236,442,502,567,1060,22,22,44,48,50,102,11,0,9,0,6,9,6,8,17,4,5,8,0,4,8,0,0,0,593,654,1243,24,28,51,20,21,44,841,936,1779,338,415,750,6296,7139,13434
112021247,2947,2951,5899,134,168,304,166,185,350,7,12,16,49,62,107,5,3,6,0,4,5,6,3,6,0,0,0,0,5,6,0,0,0,229,267,498,12,9,18,8,10,20,387,453,839,399,416,818,3738,3820,7557
112021248,5651,5854,11502,317,370,693,601,630,1233,43,47,86,85,60,152,8,6,18,5,6,11,9,0,10,10,7,12,9,3,12,0,0,0,765,763,1525,42,32,76,37,31,70,1164,1199,2360,630,617,1244,7440,7673,15112
112021249,6410,6145,12553,133,152,282,482,523,1008,38,44,79,78,84,161,3,0,4,19,9,28,3,0,3,3,4,12,6,7,12,0,0,0,626,675,1299,23,22,48,18,16,32,796,863,1655,749,713,1462,7950,7721,15673
112031250,5668,6023,11688,297,313,611,422,447,873,48,60,112,204,245,444,7,7,12,6,5,6,0,0,0,7,5,10,3,4,8,0,0,0,694,770,1461,44,68,113,30,23,53,1065,1176,2239,371,387,765,7101,7586,14691
112031251,3552,3925,7472,160,206,373,276,285,561,18,24,37,84,106,185,0,5,0,0,0,3,0,3,5,0,3,6,5,3,4,0,0,0,380,426,804,12,20,35,26,15,38,574,673,1247,327,375,703,4452,4971,9428
112031252,4078,3886,7965,97,108,202,274,296,563,17,20,40,103,90,198,0,0,3,5,10,11,0,0,0,3,5,8,3,0,5,0,0,0,405,418,826,17,19,35,14,15,26,537,557,1091,630,574,1200,5239,5017,10262
112031253,5463,5693,11159,248,275,529,368,459,820,51,63,111,101,137,244,0,0,3,0,6,7,0,3,4,4,3,3,4,4,5,0,0,0,533,673,1204,28,31,61,21,13,41,829,999,1832,468,501,967,6762,7191,13955
112031254,7340,8021,15359,297,359,656,554,600,1158,41,52,100,481,501,982,13,14,27,7,7,13,4,4,9,3,0,7,0,6,7,0,0,0,1104,1186,2297,58,55,113,41,41,80,1499,1649,3146,903,961,1864,9746,10629,20370
112031550,6093,7021,13112,222,237,457,545,563,1107,38,30,68,200,205,404,4,8,8,11,16,22,0,6,4,0,10,15,0,7,10,0,0,0,806,840,1641,27,26,54,30,28,58,1081,1124,2210,383,459,849,7563,8605,16173
112031551,1374,1361,2735,23,24,48,138,147,281,8,13,19,26,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,189,361,6,6,13,6,0,5,204,228,430,76,61,138,1652,1646,3301
112031552,3030,3566,6600,79,89,168,311,355,668,12,16,23,98,113,214,0,3,8,0,5,3,10,6,10,4,7,8,0,5,4,0,0,0,448,499,940,23,19,40,23,6,35,567,613,1178,267,318,581,3867,4497,8365
113011256,8028,8230,16256,679,706,1392,360,372,735,84,66,158,32,42,78,8,9,22,8,12,14,3,5,12,5,3,8,12,12,25,0,0,0,522,522,1048,65,60,126,19,10,23,1283,1308,2585,745,707,1452,10056,10241,20295
113011257,5079,4730,9806,212,190,401,311,292,600,47,23,71,27,22,51,6,3,10,0,0,4,0,0,0,0,0,0,5,4,6,0,0,0,397,351,743,30,26,52,11,16,22,650,572,1223,857,737,1588,6579,6037,12623
113011258,3993,4116,8104,325,333,656,232,256,486,24,40,63,25,21,45,3,0,5,0,0,0,0,0,0,4,5,4,8,7,13,0,0,0,298,330,627,15,9,27,12,4,19,646,680,1328,379,402,781,5018,5186,10205
113011259,2274,2314,4587,150,153,304,107,127,227,15,20,42,7,3,12,3,6,9,0,0,0,3,4,4,0,0,0,5,4,6,0,0,0,135,169,298,5,5,13,11,5,15,304,324,624,313,306,622,2883,2946,5836
113021260,1359,1313,2674,71,88,158,59,61,125,16,16,34,14,12,23,0,0,5,0,0,0,0,0,3,0,0,0,5,7,12,0,0,0,101,100,205,0,0,3,4,3,3,181,193,371,294,152,443,1830,1657,3490
113021261,2548,2671,5215,199,247,444,150,145,298,12,16,28,11,15,27,0,4,9,0,0,0,0,0,0,0,0,0,8,11,22,4,0,6,191,193,386,16,19,37,4,7,13,408,461,873,247,249,500,3209,3383,6590
113021262,1986,1877,3863,61,66,128,93,95,187,11,11,16,10,7,16,0,0,3,0,0,0,0,0,0,3,3,5,10,7,18,0,0,0,122,119,244,8,3,13,8,5,9,193,193,392,230,218,454,2418,2296,4708
113031263,2984,3130,6117,206,239,443,173,162,340,8,6,16,11,17,32,3,0,3,0,0,3,0,4,7,0,0,0,15,13,29,0,0,0,216,205,420,29,11,43,11,8,14,459,467,922,303,293,597,3750,3888,7632
113031264,1480,1438,2915,62,80,140,61,60,120,5,7,13,3,8,12,4,0,4,0,0,0,0,0,0,0,0,0,10,3,12,0,0,0,87,79,171,15,3,16,0,4,4,162,162,327,227,201,424,1866,1807,3669
113031265,2220,2183,4405,153,157,305,135,126,262,24,18,44,10,12,19,0,0,0,0,0,5,0,0,0,0,0,0,10,6,16,0,0,0,180,165,345,35,3,42,6,6,12,370,326,695,1004,179,1184,3596,2686,6285
113031266,2647,2697,5348,192,221,409,144,146,286,15,10,27,13,7,22,0,0,0,0,3,7,0,0,5,4,0,4,9,5,13,0,0,0,182,172,361,4,9,13,7,13,20,391,415,803,179,212,392,3214,3325,6539
113031267,6722,7124,13847,261,313,575,604,670,1272,44,44,94,33,41,79,9,8,17,0,4,0,0,5,3,5,0,5,27,17,45,0,0,0,730,786,1514,26,27,51,16,12,31,1034,1140,2171,344,351,700,8102,8620,16725
113031268,1841,1937,3780,81,101,182,402,569,975,34,83,115,19,15,37,3,17,21,0,3,4,3,5,8,3,8,9,14,23,29,0,0,0,475,717,1194,25,24,47,5,6,13,586,846,1434,142,166,306,2567,2956,5524
113031269,8470,9153,17623,519,545,1071,832,961,1794,69,64,131,76,73,145,21,27,51,8,12,15,3,4,6,9,8,19,25,34,53,0,0,0,1048,1177,2227,47,34,76,28,28,58,1643,1785,3424,546,595,1147,10662,11536,22200
113031270,4159,4421,8584,204,264,469,617,710,1325,77,70,139,62,65,131,29,19,46,10,8,17,0,5,4,12,12,19,12,19,29,0,0,0,817,898,1717,59,41,97,16,16,42,1101,1226,2324,453,446,896,5715,6092,11805
113031271,6756,6728,13482,262,305,571,732,710,1437,75,73,149,150,104,259,41,35,78,21,14,36,7,10,11,15,19,37,31,23,54,0,0,0,1079,983,2059,28,13,41,21,19,38,1393,1322,2709,729,616,1342,8875,8664,17538
114011272,3707,3949,7659,161,177,340,362,417,779,8,3,15,11,7,20,0,0,0,4,3,4,6,0,6,5,5,7,4,10,13,0,0,0,402,442,852,22,18,36,3,8,6,590,646,1236,263,253,525,4562,4850,9413
114011273,1525,1499,3022,44,47,87,132,136,267,4,6,10,7,3,12,3,0,4,0,0,3,0,0,0,0,0,0,9,0,11,0,0,0,154,155,312,6,3,11,0,7,7,206,210,416,84,94,179,1814,1799,3609
114011274,2165,2084,4251,84,87,173,166,178,348,5,5,11,3,4,9,0,0,0,0,0,0,5,3,6,0,0,0,3,3,9,0,0,0,180,192,379,5,5,10,6,0,6,272,295,565,125,124,245,2562,2496,5061
114011275,33,17,45,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,3,8,11,0,4,5,36,24,62
114011276,1835,2069,3903,78,88,164,190,217,408,4,6,10,9,14,20,0,6,6,5,4,8,0,0,0,0,0,3,13,11,24,0,0,0,219,249,467,6,9,16,0,5,9,310,350,659,126,117,240,2267,2532,4800
114011277,6395,6633,13031,265,305,572,593,575,1164,27,28,50,19,24,51,0,5,6,6,11,21,0,0,0,9,13,21,15,17,31,0,0,0,671,671,1338,17,32,44,18,24,38,972,1028,2000,441,459,903,7809,8118,15928
114011278,7889,8279,16167,540,612,1157,900,999,1896,51,42,99,37,41,85,7,6,11,28,13,48,0,0,0,10,8,19,30,27,52,9,5,10,1075,1148,2223,29,33,63,44,39,83,1696,1829,3524,1684,921,2608,11272,11035,22303
114011279,5877,6156,12030,304,306,605,566,612,1172,19,19,37,24,34,54,0,0,0,5,12,14,5,3,3,7,11,16,24,27,55,0,0,0,652,705,1360,15,24,41,17,13,31,988,1046,2031,518,520,1034,7381,7715,15095
114011280,1874,1810,3683,71,75,143,187,184,364,0,3,11,3,5,6,0,0,0,9,5,10,0,0,0,0,0,0,3,5,8,0,0,0,197,200,397,6,8,10,3,6,9,274,288,561,189,222,411,2332,2323,4653
114011281,1564,1471,3043,11,13,32,146,120,269,4,5,10,8,5,11,0,0,0,4,0,4,0,0,5,0,0,0,0,3,5,0,0,0,164,134,295,8,0,7,4,0,7,186,159,339,156,139,301,1911,1765,3684
114011282,6450,6990,13446,512,526,1039,525,504,1031,26,25,47,34,35,67,3,4,11,0,9,5,6,9,13,6,0,3,28,38,65,0,0,0,619,619,1242,25,27,55,12,15,30,1174,1188,2362,527,545,1068,8149,8728,16875
114011283,2376,2218,4591,66,63,127,272,273,550,5,9,15,5,11,16,0,0,0,8,5,12,4,0,5,3,4,4,12,11,18,0,0,0,309,320,626,3,4,15,3,0,3,388,386,774,218,204,416,2977,2805,5784
114021284,4962,5736,10699,269,315,585,632,693,1316,13,14,27,14,8,21,5,0,6,5,4,17,0,0,0,0,0,0,9,13,25,0,0,0,680,737,1418,27,38,67,6,9,13,989,1099,2082,341,431,771,6288,7260,13551
114021285,2725,2707,5428,54,50,105,247,270,514,5,4,8,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,263,280,539,0,4,3,12,8,20,331,343,672,122,86,210,3175,3134,6308
114021286,3962,4416,8370,215,268,473,602,660,1262,10,10,20,15,24,38,0,0,0,7,5,15,5,5,8,0,0,0,9,12,28,0,0,0,647,720,1371,26,33,61,12,16,29,899,1035,1933,239,256,495,5095,5704,10801
114021287,3963,4225,8182,225,247,475,503,550,1057,4,7,14,3,13,16,0,4,0,0,0,3,0,0,0,0,0,0,8,15,21,0,0,0,530,591,1120,31,27,58,4,8,13,792,873,1669,323,362,679,5078,5456,10535
114021288,1603,1564,3163,32,32,64,147,153,303,5,4,3,5,0,5,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,162,163,321,4,8,10,0,0,0,196,203,403,126,120,251,1928,1887,3810
114021289,2815,2989,5807,97,96,199,332,337,665,4,10,14,7,6,11,0,0,0,3,0,3,0,0,4,0,0,0,3,3,5,0,0,0,348,357,703,11,14,26,3,11,18,468,483,947,221,218,439,3506,3686,7186
115011290,10182,10577,20762,275,299,575,1097,1093,2196,16,21,38,16,19,36,4,9,6,6,5,13,8,11,13,0,0,0,4,3,9,0,0,0,1146,1160,2304,113,124,243,14,11,22,1548,1591,3141,290,281,570,12030,12449,24472
115011291,9099,9206,18309,183,214,399,970,1033,2004,23,23,47,14,18,26,11,14,28,6,6,11,0,0,0,0,0,0,4,3,8,0,0,0,1032,1095,2124,101,98,199,10,11,22,1326,1416,2740,246,250,497,10666,10878,21548
115011294,2730,2898,5628,23,32,60,226,242,468,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,225,247,475,14,16,25,7,4,13,268,300,566,60,78,138,3059,3272,6335
115011296,5550,5713,11264,69,67,134,432,406,836,9,9,21,3,6,14,3,3,4,4,0,3,0,0,0,0,0,0,3,0,3,0,0,0,455,422,874,46,39,89,6,4,11,578,530,1105,119,104,226,6246,6353,12599
115011553,3038,3234,6275,60,61,122,431,473,908,6,3,9,9,9,22,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,451,490,943,35,40,78,5,4,8,555,600,1153,88,94,183,3678,3933,7609
115011554,2186,2587,4774,9,15,20,173,177,358,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,178,191,364,18,17,34,3,11,8,202,226,432,166,286,452,2555,3097,5652
115011555,5155,5260,10412,58,55,115,558,560,1119,12,6,16,3,0,4,3,0,10,4,5,9,0,0,0,0,0,0,0,0,6,0,0,0,585,577,1166,62,69,125,0,0,0,700,706,1405,142,152,290,5995,6115,12104
115011556,4223,4490,8715,76,65,140,521,532,1048,10,10,20,3,3,4,0,4,3,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,535,549,1088,51,60,117,3,3,8,670,682,1349,117,132,252,5012,5305,10320
115011557,2249,2380,4627,12,15,27,168,195,364,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,173,199,374,25,20,47,3,4,6,218,237,453,37,19,60,2505,2638,5143
115011558,8202,8421,16623,161,151,314,663,661,1325,11,13,24,6,6,10,7,6,6,4,3,10,0,0,0,0,0,0,0,0,3,0,0,0,686,687,1374,99,79,184,14,5,15,961,922,1883,199,282,482,9369,9627,18988
115011621,7568,7779,15349,89,95,187,782,802,1580,4,13,19,0,7,8,4,5,8,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,804,829,1633,64,52,114,8,5,18,969,977,1948,140,131,273,8681,8887,17571
115011622,4131,4201,8331,81,123,210,989,1086,2074,24,20,46,8,10,21,3,7,4,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,1028,1124,2157,82,78,159,10,15,20,1205,1340,2547,146,212,360,5484,5753,11234
115021297,9732,9563,19290,210,220,434,885,859,1743,14,10,23,10,14,22,0,0,0,7,0,5,0,0,0,0,0,0,0,6,3,0,0,0,914,892,1804,51,51,102,17,16,29,1189,1179,2367,359,309,668,11277,11047,22323
115021298,2301,2314,4616,40,32,70,230,216,445,4,4,7,0,6,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,235,231,463,8,12,22,0,0,0,282,275,552,114,113,225,2690,2702,5395
115031299,1184,1066,2249,23,37,62,111,102,211,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,103,218,10,4,14,0,9,3,150,149,292,161,116,280,1486,1334,2825
115031300,9669,9431,19097,278,265,537,738,787,1526,12,11,16,18,7,30,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,769,815,1579,18,28,43,29,17,44,1087,1116,2205,331,279,608,11083,10829,21911
115041301,4870,4690,9557,146,127,280,478,480,958,3,0,4,5,0,6,0,0,0,0,0,0,0,0,0,4,0,9,0,5,5,0,0,0,494,488,979,9,7,25,12,9,18,662,634,1292,224,208,434,5751,5534,11292
115041623,3102,3212,6322,102,113,214,1555,1640,3199,9,8,13,9,8,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,1660,3230,21,25,45,7,7,13,1696,1795,3493,121,126,245,4918,5139,10056
115041624,6195,6475,12675,260,295,556,1450,1522,2973,14,20,32,13,15,29,5,0,3,9,4,8,0,0,0,7,0,3,9,5,14,0,0,0,1497,1568,3062,95,106,202,10,17,27,1858,1988,3845,350,241,593,8409,8708,17109
115041625,7540,7633,15173,121,101,226,780,774,1559,17,7,20,7,6,17,0,0,3,8,10,20,0,0,0,0,0,0,3,7,8,0,0,0,820,806,1630,59,60,121,7,14,13,1008,978,1992,133,113,243,8680,8726,17406
116011303,6534,6245,12777,310,288,597,989,941,1933,32,31,57,16,20,29,6,4,8,3,4,9,0,5,4,4,5,7,8,0,11,0,0,0,1052,1002,2059,86,102,182,24,21,50,1477,1416,2891,562,532,1088,8570,8192,16762
116011304,8163,8163,16326,220,207,424,1077,1063,2135,28,14,45,15,16,21,0,0,7,3,0,4,0,0,0,0,0,4,0,0,4,0,0,0,1117,1098,2214,58,75,136,24,14,32,1421,1396,2813,598,536,1138,10182,10098,20282
