SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
103031072,1341,109,0,11,6,1470,1484,43,0,4,0,1527,773,294,20,7,4,1092,127,31,17,0,0,170,27,19,3,0,0,53,184,33,0,0,0,217,26,10,0,13,7,43,8,3,0,0,0,9,1142,386,40,16,10,1587,30,6,0,0,5,43,51,15,0,44,0,105,4047,556,49,73,12,4727
103031073,742,0,0,3,3,753,298,0,0,3,0,296,157,22,9,3,0,186,25,0,0,0,0,25,5,3,0,0,0,6,64,0,0,0,0,62,10,0,0,0,0,16,3,0,0,0,0,3,268,26,9,3,0,301,62,0,0,0,0,63,43,0,0,0,0,48,1408,26,15,11,3,1459
103031074,1764,0,3,19,0,1790,1377,10,0,4,0,1388,287,19,16,4,0,324,14,5,4,0,0,14,6,8,0,0,0,12,181,5,0,0,0,185,50,0,0,0,4,53,3,0,0,0,0,7,531,29,18,3,3,588,127,0,0,0,0,129,76,0,0,3,3,82,3872,42,23,35,11,3975
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,1097,15,0,6,0,1112,942,9,0,4,8,955,282,49,15,0,0,341,39,9,5,0,0,49,20,5,4,0,0,24,143,4,0,3,0,154,19,0,0,0,0,25,6,0,0,0,0,6,506,65,25,6,5,598,62,0,0,0,0,59,30,0,0,0,0,33,2635,82,22,13,8,2772
103041077,2240,187,25,11,0,2458,1962,72,18,0,0,2059,1139,449,162,18,0,1765,283,137,51,0,0,459,25,48,19,0,0,94,293,72,17,0,4,383,39,4,3,7,5,62,15,6,3,0,0,21,1787,714,245,23,15,2783,47,32,23,0,8,116,114,27,14,0,5,156,6153,1040,325,34,27,7577
103041078,2154,81,34,9,0,2278,3093,44,21,0,0,3165,1373,240,102,0,5,1730,198,47,28,0,0,273,47,25,12,0,0,88,237,12,18,0,0,268,29,5,5,5,0,47,10,0,0,0,0,10,1891,340,171,3,13,2415,53,42,0,0,0,91,62,13,10,3,0,90,7249,517,237,20,17,8037
103041079,1698,9,3,87,7,1800,1511,9,0,62,0,1582,221,5,9,4,0,245,0,0,0,0,0,4,4,4,15,0,0,27,216,0,0,11,3,230,53,0,0,0,0,59,3,0,0,0,0,3,505,14,24,18,3,564,123,3,4,8,0,141,57,0,3,6,0,67,3893,40,40,179,11,4158
104011080,2524,92,110,53,0,2788,1987,45,24,25,0,2080,861,202,310,10,5,1381,177,44,33,0,0,256,38,71,22,0,0,137,453,61,73,7,6,602,45,19,21,25,0,106,16,12,4,0,0,32,1587,398,464,44,8,2508,67,7,21,5,0,104,93,21,17,6,8,136,6265,568,630,136,27,7616
104011081,2795,17,0,94,15,2931,1958,10,4,29,0,2000,259,10,9,0,0,283,5,0,0,0,0,3,0,12,0,0,0,15,330,4,10,8,0,352,36,0,0,7,0,52,4,0,0,0,0,4,632,28,20,18,5,701,95,0,0,0,6,102,114,0,0,3,0,122,5602,48,28,144,31,5860
104011082,3213,222,55,157,9,3657,1474,97,26,14,6,1618,684,244,114,18,3,1062,24,15,3,0,0,36,43,30,0,0,0,76,307,66,37,10,3,429,45,8,0,49,0,97,11,9,3,0,0,17,1105,368,159,76,14,1722,87,10,5,7,4,116,114,23,12,7,5,158,5995,723,255,266,34,7273
104021083,981,21,4,3,5,1014,671,7,4,0,3,690,199,23,0,0,0,225,16,0,0,0,0,19,13,6,0,0,0,20,186,13,0,0,3,198,8,3,0,0,0,16,0,0,0,0,0,0,427,44,7,0,0,478,43,3,0,0,0,49,27,0,0,0,0,30,2157,81,12,10,9,2264
104021084,1837,295,211,94,13,2453,1566,197,121,5,0,1880,667,446,488,0,9,1606,152,81,56,3,0,289,69,47,23,0,0,142,246,81,83,4,4,424,36,15,11,37,5,100,5,12,6,0,0,27,1169,675,674,50,14,2581,45,19,26,4,5,94,68,21,29,10,0,129,4691,1206,1060,163,30,7154
104021085,1011,169,228,7,5,1414,731,91,122,0,0,946,377,210,503,0,5,1103,19,76,114,0,0,210,18,35,67,0,0,126,145,58,82,5,0,289,29,5,7,0,0,45,3,6,5,0,0,14,591,395,782,7,9,1782,62,7,10,0,0,77,27,16,35,0,3,79,2423,672,1177,12,22,4301
104021086,484,5,0,13,0,502,550,0,0,9,0,554,76,0,0,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,12,0,127,9,0,0,5,0,11,0,0,0,0,0,0,198,0,0,15,0,219,31,0,0,3,0,34,25,0,0,0,0,21,1288,5,4,38,0,1333
104021087,715,7,3,13,0,737,299,5,0,0,0,307,86,7,9,5,0,105,8,0,0,0,0,16,0,0,0,0,0,0,103,0,4,4,0,110,22,0,0,0,0,22,0,0,0,0,0,0,222,13,9,10,0,247,42,0,0,0,0,46,37,0,0,4,3,43,1308,22,10,29,3,1373
104021088,1343,82,48,31,5,1501,1246,98,12,4,4,1375,368,96,57,4,5,524,0,0,0,0,0,0,0,0,0,0,0,0,137,20,25,0,0,184,8,0,0,7,0,18,3,0,0,0,0,3,513,119,78,7,9,731,21,3,6,0,0,25,30,5,0,4,0,37,3158,299,145,45,16,3666
104021089,2357,266,119,107,11,2866,2201,150,60,6,0,2417,671,223,273,9,0,1174,175,61,18,0,0,251,90,31,18,0,0,140,292,73,56,3,5,427,21,3,8,21,4,61,13,3,0,0,0,15,1261,388,373,37,7,2070,75,138,35,0,0,245,56,37,15,7,0,110,5953,979,605,158,23,7713
104021090,828,32,32,50,0,946,461,20,4,4,5,492,174,25,62,0,0,259,30,10,19,0,0,53,4,3,0,0,0,6,100,9,18,0,4,125,11,0,4,9,0,30,0,0,0,0,0,0,322,41,94,14,9,476,18,0,0,0,0,23,21,5,0,9,0,33,1650,101,138,69,11,1966
104021091,2104,85,5,49,9,2253,1521,35,8,10,0,1573,556,135,37,0,7,734,18,5,7,0,0,27,24,18,9,0,0,55,317,40,19,7,4,390,79,10,0,19,7,121,11,0,0,0,0,10,1006,210,75,30,16,1332,69,8,6,0,0,83,92,5,6,10,4,119,4798,339,95,97,36,5365
105011092,325,0,5,8,3,342,205,0,0,0,4,212,50,0,5,0,0,49,121,16,3,0,0,145,67,3,0,0,4,73,67,3,0,0,0,69,101,9,5,5,0,117,6,0,0,0,0,8,404,36,19,3,6,466,67,0,0,0,3,71,53,0,0,0,13,61,1051,38,18,11,28,1149
105011093,495,0,0,9,0,502,376,0,0,5,3,383,114,23,22,0,0,156,49,3,9,0,0,65,38,6,7,0,0,53,73,0,9,4,0,93,79,12,16,0,0,106,3,0,0,0,0,5,355,47,62,5,0,469,40,0,0,0,0,46,33,0,0,0,0,34,1297,42,68,20,9,1438
105011094,516,0,4,0,7,526,307,4,0,0,0,309,65,0,14,0,0,77,78,5,8,0,0,91,31,5,4,0,0,35,117,0,3,0,0,122,41,13,5,0,3,58,3,0,0,0,0,6,337,21,38,0,0,398,75,0,7,0,0,80,48,0,0,0,0,54,1272,23,43,3,13,1359
105011095,695,15,0,3,12,729,393,4,0,0,8,402,85,21,7,0,0,113,48,12,0,0,0,62,29,18,0,0,0,45,125,15,0,0,3,141,64,17,6,0,5,90,9,3,0,0,0,7,353,83,19,0,3,453,83,0,0,0,5,94,53,0,0,0,4,60,1582,99,15,9,30,1745
105011096,515,6,0,147,55,720,233,0,0,15,3,259,46,10,4,0,0,63,71,11,0,4,4,96,107,14,0,0,0,120,98,3,3,13,9,132,102,14,11,6,0,136,3,0,0,0,0,8,433,54,23,27,16,555,117,0,4,42,11,173,51,4,0,13,5,64,1350,58,22,234,98,1765
105021097,3032,28,3,4,3,3071,2179,8,0,0,4,2195,655,57,67,0,0,779,82,26,13,0,0,116,34,12,20,0,0,72,521,25,17,0,6,567,151,10,20,0,4,186,4,3,3,0,0,22,1446,139,149,3,10,1742,113,0,18,0,5,140,134,5,15,3,0,159,6910,177,186,8,25,7308
105021098,279,0,0,6,46,329,76,0,0,0,8,81,7,0,0,0,0,10,67,7,6,0,3,77,54,4,0,0,0,50,22,0,0,0,3,35,47,7,0,0,6,64,0,0,0,0,0,0,195,20,3,0,18,241,62,0,0,0,25,92,25,0,0,0,7,38,635,23,6,12,96,776
105031099,1361,6,8,11,13,1411,662,0,0,0,9,678,141,6,22,0,0,168,56,4,7,0,3,64,8,5,6,0,0,24,236,3,9,0,3,250,64,3,6,0,0,75,7,0,0,0,0,5,508,25,48,0,9,582,112,0,5,0,0,123,81,0,3,6,0,94,2730,31,61,23,33,2878
105031100,935,55,0,3,0,993,1204,40,0,0,0,1252,492,288,64,0,3,845,99,32,28,0,0,158,33,30,4,0,0,66,182,27,0,0,0,218,20,7,3,0,0,29,3,8,3,0,0,10,829,389,99,5,5,1327,13,8,5,0,0,33,39,9,4,0,0,58,3025,511,114,7,6,3661
105031101,1793,117,52,6,0,1967,2290,53,17,0,3,2372,1141,241,436,12,3,1827,129,48,107,0,0,276,30,9,35,3,0,80,360,27,44,4,0,432,36,6,45,0,0,85,7,6,15,0,0,29,1698,333,676,20,10,2731,50,49,43,0,0,146,73,19,28,0,11,127,5908,580,819,26,19,7345
105031102,871,85,22,3,6,984,1261,9,10,0,0,1280,522,56,116,8,0,700,109,13,14,0,0,132,34,0,0,0,0,37,174,6,8,0,0,189,20,8,0,3,4,36,3,0,0,0,0,7,859,85,143,13,7,1105,25,108,5,0,0,144,49,11,0,0,3,65,3069,290,180,17,13,3572
105031103,779,7,0,0,9,796,822,8,0,0,0,832,44,0,0,0,3,48,0,0,0,0,0,0,5,0,0,0,0,5,105,0,0,0,5,106,16,0,0,0,0,16,5,0,0,0,0,5,173,0,0,0,8,178,58,0,0,0,0,58,29,0,0,0,0,38,1860,20,0,3,16,1900
105031104,648,15,0,8,0,672,404,4,0,0,0,407,117,0,41,0,0,156,51,0,0,0,0,53,10,3,0,0,0,17,112,0,5,3,0,117,26,6,7,0,0,32,12,0,0,0,0,12,325,8,51,6,0,382,92,8,0,0,0,105,47,6,0,8,0,55,1513,42,51,22,5,1629
105031105,925,15,0,3,3,949,638,0,0,0,0,648,171,31,20,0,0,229,52,7,4,0,0,62,11,17,10,0,0,36,145,4,3,5,0,151,45,0,4,0,0,56,0,3,0,0,0,3,418,67,44,9,3,534,76,0,0,0,0,74,43,0,4,0,0,44,2094,85,42,10,12,2248
105031106,1146,3,13,17,3,1179,820,6,0,6,8,834,304,57,17,4,0,383,63,8,7,0,0,78,27,9,5,0,0,43,180,4,0,7,0,192,45,4,4,0,4,47,8,0,0,0,0,11,624,79,41,9,4,763,82,4,0,3,0,83,59,5,0,0,0,72,2731,96,53,40,14,2938
106011107,1222,30,0,4,3,1259,2073,43,4,0,6,2128,621,123,10,0,3,759,0,0,0,0,0,0,4,0,0,0,0,4,148,9,0,0,0,153,28,4,0,0,0,24,3,0,0,0,0,3,795,135,10,0,3,942,53,3,0,0,0,54,36,4,0,0,0,37,4180,208,16,3,12,4427
106011108,2392,183,8,21,12,2623,2487,74,8,6,3,2575,1409,416,89,5,0,1924,195,112,14,0,0,318,34,47,10,0,0,93,335,54,3,3,0,392,34,16,4,0,4,59,11,9,0,0,0,19,2014,657,116,12,3,2797,79,58,0,0,0,137,102,31,3,0,0,134,7067,993,139,42,19,8269
106011109,1268,0,3,0,0,1274,1422,5,0,0,6,1432,165,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,127,0,3,0,0,132,8,0,0,0,0,9,0,0,0,0,0,3,301,0,3,0,0,309,58,0,0,0,0,58,40,0,0,0,0,40,3089,5,3,3,9,3111
106011110,1457,4,0,23,6,1497,1378,6,0,3,3,1393,243,29,0,0,5,283,17,0,0,0,0,22,9,0,0,0,0,7,180,3,0,0,0,185,30,6,0,3,0,38,3,0,0,0,0,3,481,38,10,4,8,536,75,8,0,4,0,89,70,0,0,0,0,72,3469,55,8,32,16,3578
106011111,2157,68,7,0,0,2237,2863,68,10,0,3,2946,1187,302,70,3,3,1565,129,37,26,0,0,196,25,13,4,0,0,43,269,16,10,0,0,305,37,0,0,0,0,41,10,5,4,0,0,12,1660,378,111,7,0,2160,61,0,0,0,0,70,89,3,8,0,3,106,6838,523,144,5,12,7521
106011112,1593,89,44,16,0,1745,2267,105,20,0,0,2396,604,309,118,0,3,1037,235,32,24,0,0,294,35,14,9,0,0,58,157,34,3,4,0,208,78,0,0,45,0,134,3,0,0,0,0,7,1120,398,157,53,6,1732,57,12,7,3,0,70,51,9,8,0,0,73,5087,611,231,82,9,6020
106011113,665,0,0,10,0,678,668,0,0,0,3,678,212,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,3,0,63,24,0,0,6,0,26,0,0,0,0,0,0,296,0,0,9,0,303,52,0,0,0,0,50,23,0,0,0,0,28,1707,4,0,15,7,1733
106021114,583,37,5,111,0,734,1158,33,4,8,4,1206,662,148,31,28,3,870,8,5,4,0,3,23,5,0,6,0,3,18,96,22,0,6,0,125,13,5,0,40,0,59,4,0,0,0,0,5,784,174,53,71,9,1097,17,34,0,5,0,59,16,0,4,6,3,24,2555,283,64,207,18,3130
106021116,1061,43,0,0,4,1111,1373,18,0,0,0,1390,225,71,5,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,61,3,3,0,0,68,10,0,0,0,0,11,0,0,0,0,0,0,305,74,6,0,0,387,17,8,0,0,5,31,18,3,0,0,0,24,2782,148,14,0,3,2944
106021614,1815,162,21,0,0,1991,2208,115,18,0,0,2338,896,369,206,0,0,1466,182,79,33,0,0,298,55,63,31,0,0,147,229,60,27,0,0,315,64,14,0,0,0,75,3,7,0,0,0,11,1429,585,301,0,4,2321,36,68,0,0,0,104,52,12,13,0,0,78,5536,943,348,0,4,6833
106021615,1482,88,7,0,0,1576,2403,64,0,0,0,2471,1092,239,50,0,0,1386,89,53,0,0,0,144,33,34,0,0,0,65,155,25,0,0,0,186,28,11,0,0,0,40,4,7,0,0,0,7,1401,366,58,0,3,1826,169,30,4,0,0,202,49,12,5,0,0,66,5506,556,73,0,4,6140
106021616,730,30,4,0,0,760,1128,18,3,0,4,1154,380,126,20,0,0,523,174,28,34,0,0,236,37,15,13,0,0,71,146,14,3,0,0,164,10,0,0,0,0,10,0,0,0,0,0,0,755,181,69,0,0,1006,21,27,0,0,0,45,40,5,3,0,0,43,2674,256,78,0,7,3012
106021617,1169,186,16,0,0,1367,1246,73,11,0,0,1323,475,152,87,0,4,714,120,53,3,0,0,176,40,27,4,0,0,67,134,24,8,0,0,167,14,0,0,0,0,23,6,3,0,0,0,6,787,263,100,0,4,1156,37,140,5,0,0,180,40,21,0,0,0,64,3276,675,134,0,4,4089
106021618,1220,27,3,3,0,1246,2376,38,6,0,5,2426,893,145,18,0,0,1054,55,5,11,0,0,73,40,0,5,0,0,48,132,12,0,0,0,139,243,4,0,0,0,247,4,0,0,0,0,4,1370,164,33,0,0,1568,46,0,0,0,0,50,37,0,0,0,0,42,5047,233,42,3,9,5331
106031119,1168,98,0,29,20,1316,636,69,3,3,0,711,160,85,0,0,0,243,0,0,0,0,0,0,7,0,0,0,0,5,86,17,5,3,0,107,40,3,0,7,0,50,0,0,0,0,0,0,291,104,3,6,0,412,48,3,0,0,0,56,25,0,0,0,0,21,2170,279,7,41,19,2519
106031120,1122,68,0,4,0,1192,757,30,0,3,0,790,425,87,12,5,0,529,9,0,0,0,0,6,24,0,0,0,0,26,113,9,0,0,0,126,16,4,0,8,0,27,6,0,0,0,0,3,584,104,12,15,0,715,32,7,0,0,0,35,32,4,0,0,0,35,2523,212,15,19,0,2766
106031121,2933,932,306,78,26,4274,1665,365,81,3,9,2127,654,555,357,3,0,1571,13,44,37,0,0,90,10,81,25,0,0,115,213,112,61,0,5,394,72,41,10,8,8,135,4,9,3,0,0,16,963,841,490,10,17,2321,59,223,24,4,4,320,66,49,19,0,3,141,5680,2410,924,102,56,9176
106031122,1307,144,0,95,0,1549,1562,112,5,3,0,1687,757,346,20,12,0,1134,357,72,16,0,0,442,95,38,8,3,0,147,199,57,0,3,0,259,70,0,0,72,0,149,3,3,0,0,0,16,1483,527,45,95,3,2145,48,10,0,6,0,61,67,14,0,8,0,94,4472,807,51,204,7,5539
106031123,743,0,4,0,0,745,895,3,4,0,0,907,54,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,59,3,0,0,0,0,5,0,0,0,0,0,0,116,0,0,0,4,119,25,0,0,0,0,25,13,0,0,0,0,13,1785,3,4,7,3,1801
106031124,1275,85,26,9,4,1397,417,22,7,0,0,443,198,72,24,10,6,308,0,0,0,0,0,0,3,0,0,0,0,4,49,14,5,0,0,67,24,0,0,0,0,22,0,0,0,0,0,0,271,85,33,15,6,405,300,11,0,0,0,307,35,3,0,4,5,47,2299,204,62,25,11,2604
106031125,1771,26,0,37,4,1833,2125,15,3,0,0,2139,564,46,3,0,0,613,15,0,0,0,0,16,15,0,3,0,0,13,175,10,0,10,0,200,167,0,0,29,0,200,6,0,0,0,0,6,946,57,9,40,0,1061,49,0,3,0,0,55,54,0,0,4,0,60,4949,103,24,83,3,5155
106041126,1130,44,7,15,10,1197,1456,32,3,0,0,1492,829,289,18,0,0,1139,155,72,0,0,0,227,43,32,0,0,0,75,209,17,0,0,0,227,27,9,0,6,9,48,4,0,0,0,0,7,1271,422,20,3,7,1728,49,17,0,5,5,70,49,14,0,0,0,61,3958,518,27,17,15,4545
106041127,490,14,3,3,0,513,485,4,6,4,0,501,124,25,18,0,0,169,4,0,0,0,0,6,3,0,0,0,0,3,102,0,0,3,0,105,33,0,0,3,5,42,0,0,0,0,0,0,262,33,18,6,3,325,68,22,0,0,7,88,25,0,0,0,0,30,1332,75,29,13,9,1459
106041128,696,52,4,0,0,754,783,22,3,0,0,801,220,158,6,0,0,387,56,20,14,0,0,90,13,20,0,0,0,31,124,10,0,0,0,132,27,17,0,5,4,54,4,3,0,0,0,8,438,225,29,10,4,701,50,3,0,0,0,60,33,5,0,0,0,41,2000,305,32,10,5,2352
106041129,1210,5,4,42,3,1267,946,4,0,0,0,957,246,35,0,0,0,287,24,7,0,0,0,37,6,0,0,0,0,13,189,7,0,3,0,198,85,6,0,4,0,93,0,0,0,0,0,3,549,66,3,5,3,627,237,0,0,0,0,239,57,0,0,0,0,57,2994,76,11,54,9,3147
107011131,3082,291,18,0,6,3394,3039,245,31,0,0,3321,791,272,99,0,0,1168,329,166,21,0,0,520,16,20,8,0,0,43,321,31,13,0,4,371,35,6,6,0,0,44,12,8,0,0,0,19,1502,511,152,0,3,2163,59,76,7,0,0,138,73,29,9,0,0,110,7747,1145,214,4,14,9127
107011132,981,39,0,0,0,1028,2087,77,0,0,0,2160,412,88,0,0,0,500,14,0,0,0,0,16,6,0,0,0,0,6,99,8,0,0,0,108,5,0,0,0,0,9,6,0,0,0,0,6,543,97,4,0,0,641,26,3,0,0,0,31,28,5,0,0,0,36,3664,222,10,5,0,3895
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,1870,42,50,0,0,1965,1900,60,15,5,0,1980,445,85,26,6,7,565,350,57,79,0,0,500,13,7,23,0,0,39,116,15,3,0,0,135,13,0,0,0,0,11,3,0,0,0,0,3,940,170,137,8,7,1259,33,3,55,0,0,93,46,8,13,0,0,70,4791,281,271,17,5,5367
107011545,1722,24,42,3,0,1792,1343,55,47,0,0,1439,625,55,133,6,4,815,451,19,127,0,0,597,13,0,15,0,0,33,173,8,36,0,0,221,35,0,6,0,0,46,9,0,4,0,0,13,1307,83,322,6,4,1719,62,0,25,0,0,89,74,0,9,0,0,90,4505,164,450,10,3,5133
107011546,1221,36,76,4,0,1335,703,41,42,0,0,792,451,73,297,3,4,833,112,189,158,0,0,459,6,8,6,0,0,23,116,19,48,0,0,179,10,0,10,0,0,23,9,5,3,0,0,13,707,296,519,0,0,1528,38,3,13,0,0,58,42,10,23,0,0,71,2709,395,671,9,7,3791
107011547,790,42,11,48,0,891,394,23,7,0,0,429,127,66,51,0,0,247,11,19,13,0,0,42,3,4,0,0,0,11,57,18,12,5,0,86,39,0,0,15,0,57,0,0,0,0,0,5,243,114,76,22,0,448,25,0,0,0,0,23,18,3,0,7,0,28,1469,180,97,75,3,1822
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,1585,207,9,0,0,1798,3078,257,12,0,4,3347,594,190,13,0,4,799,52,42,0,0,0,100,10,3,0,0,0,11,184,39,6,0,0,226,16,0,0,0,0,17,5,0,0,0,0,3,853,284,22,0,6,1164,21,17,0,0,4,43,51,10,0,0,0,57,5594,760,38,4,12,6404
107031137,736,127,0,0,0,869,811,125,5,0,0,940,210,140,17,0,0,364,104,61,0,0,0,167,11,10,0,0,0,17,92,34,0,0,0,123,3,0,0,0,0,6,0,0,0,0,0,0,412,246,18,3,5,679,18,31,0,0,0,43,17,13,0,0,0,34,2003,536,23,3,5,2567
107031138,1083,314,231,11,3,1641,687,199,49,0,0,942,183,186,162,4,3,545,18,15,7,0,0,30,10,4,4,0,0,18,73,32,39,5,0,155,4,4,5,6,0,16,0,0,0,0,0,3,290,243,217,20,4,764,13,33,117,0,0,172,16,14,21,0,0,50,2093,799,630,36,7,3559
107031139,921,63,8,0,0,995,753,31,10,0,0,794,142,38,14,0,0,187,3,5,0,0,0,9,4,0,0,0,0,4,70,9,3,0,0,78,0,0,0,0,0,5,4,0,0,0,0,4,213,48,15,0,0,281,18,0,0,0,0,24,12,0,0,0,0,11,1923,139,40,0,0,2100
107031140,1304,75,26,11,5,1425,813,51,10,4,0,874,185,87,37,0,0,307,9,13,7,0,0,19,5,15,3,0,0,24,96,5,3,0,0,104,15,0,6,0,0,21,0,0,0,0,0,4,302,122,51,3,3,481,44,39,8,0,0,86,33,8,0,0,0,44,2504,289,89,16,10,2915
107031141,1881,247,87,33,3,2251,2266,303,44,0,5,2619,718,325,94,0,0,1139,55,94,24,0,0,171,3,13,30,0,0,46,116,53,9,4,0,186,4,0,0,7,0,20,5,0,4,0,0,8,901,488,158,16,5,1570,34,14,46,6,0,103,41,18,5,3,0,68,5125,1065,343,59,10,6609
107031142,1365,199,19,3,0,1592,1013,147,30,0,0,1196,364,280,62,8,4,713,43,65,23,0,0,126,14,18,0,0,0,34,112,39,11,0,0,163,7,3,0,0,0,16,0,0,0,0,0,0,537,399,97,6,4,1044,51,24,9,0,0,97,25,9,3,0,0,43,2997,793,168,11,3,3967
107031143,2366,175,76,193,8,2825,1806,108,85,0,0,2002,817,237,320,9,3,1385,811,111,117,0,0,1042,30,25,17,0,0,69,241,45,69,0,0,356,8,7,7,17,0,37,7,4,5,0,0,20,1913,432,533,30,3,2913,47,36,8,3,0,91,110,20,21,9,3,158,6248,774,722,238,9,7993
107041144,2552,387,167,12,4,3121,1847,265,114,7,0,2226,594,449,426,29,4,1502,199,325,42,0,0,575,15,52,18,0,0,90,193,79,70,8,0,354,21,7,0,0,0,31,5,5,4,0,0,16,1039,918,564,37,5,2559,56,59,44,4,0,164,65,26,18,0,0,104,5551,1645,907,54,11,8174
107041145,1455,366,151,16,0,1984,1276,355,205,3,5,1844,372,512,354,11,3,1258,282,449,86,0,0,814,14,65,38,0,0,119,146,99,46,3,0,293,8,3,3,4,0,17,3,8,0,0,0,14,821,1142,525,19,4,2515,43,34,31,0,0,107,46,31,12,0,0,92,3635,1921,928,38,10,6536
107041146,2585,204,58,111,0,2955,2422,160,68,6,0,2660,618,271,372,10,5,1278,83,58,22,0,0,162,13,21,6,0,5,42,229,52,56,16,10,355,12,10,13,13,3,49,3,0,4,0,0,7,954,416,459,37,23,1890,43,61,6,5,0,114,61,11,7,8,3,90,6071,851,601,168,29,7713
107041147,878,27,81,0,3,986,1310,34,133,0,4,1476,178,15,81,11,7,296,30,0,0,0,0,30,0,0,0,0,0,0,79,12,26,3,5,121,10,0,0,0,0,12,0,0,0,0,0,0,303,23,111,14,9,453,26,12,3,0,0,51,18,0,5,0,0,25,2539,96,324,14,16,2994
107041148,1535,137,97,3,0,1762,1402,95,68,4,0,1574,287,121,126,7,0,543,0,28,0,0,0,28,0,0,3,0,0,4,145,15,25,5,4,194,5,0,0,0,0,4,0,3,0,0,0,8,440,168,153,13,6,781,33,7,10,0,0,49,24,13,6,0,0,48,3439,417,335,21,13,4220
107041150,2185,256,297,7,0,2748,2330,319,239,10,0,2895,347,254,283,15,0,907,207,181,179,0,0,568,12,23,13,0,0,41,121,44,65,3,0,227,6,3,0,3,0,18,0,0,0,0,0,3,696,498,545,23,5,1763,30,9,57,0,0,95,40,10,16,0,0,67,5278,1094,1155,39,6,7572
