SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
101041024,13,3,4,0,0,0,25,3,0,0,0,0,0,3,5,4,4,0,0,0,7,8,7,5,0,0,0,13,6,7,0,4,0,0,20,6,0,0,0,0,0,16,7,0,4,0,3,0,19,16,12,0,7,0,0,35,12,7,4,3,0,0,22,4,4,0,0,5,0,26,0,10,0,0,0,0,9,6,12,3,0,3,0,33,0,3,4,0,0,0,12,3,4,0,0,0,0,5,6,6,4,0,0,0,19,7,5,0,0,0,0,13,0,0,0,0,0,0,0,3,4,0,0,0,0,12,7,4,4,0,0,0,15,134,91,55,25,12,6,316
101041025,19,4,0,4,0,0,29,9,3,0,0,0,0,9,12,6,3,4,0,0,27,8,3,0,7,0,0,17,20,8,0,0,3,0,33,31,16,0,3,5,0,57,25,19,12,6,5,0,66,33,34,18,8,3,0,99,29,28,9,10,8,0,90,33,50,13,11,6,0,104,14,36,8,0,3,0,61,35,50,26,3,4,0,122,13,17,11,0,0,0,43,9,19,0,0,0,0,32,18,37,12,0,0,0,69,17,39,4,7,5,0,61,14,14,0,0,0,0,31,6,9,5,0,0,0,15,24,8,11,6,3,0,50,375,381,135,71,49,4,1013
101041026,24,0,0,0,4,0,34,11,0,0,0,0,0,10,10,5,6,0,0,0,27,11,0,5,0,0,0,25,13,8,6,4,0,0,30,21,0,13,0,6,0,40,14,16,11,0,6,0,50,28,20,11,6,10,0,79,29,31,10,5,0,0,74,30,29,14,9,0,0,80,22,20,4,3,0,0,48,23,34,15,0,0,0,75,11,8,5,0,3,0,27,3,3,0,0,0,0,6,26,23,4,0,0,0,51,9,15,3,0,3,0,36,4,13,0,0,0,0,15,3,6,0,0,0,0,9,10,10,12,3,4,0,39,304,253,109,45,43,5,757
101041027,19,3,4,3,3,0,30,14,4,0,0,3,0,21,18,6,0,0,0,0,29,12,0,0,0,0,0,14,25,6,0,0,3,0,45,19,10,0,7,4,0,41,22,16,4,3,5,0,46,16,31,5,9,5,0,64,28,26,10,0,3,0,63,25,32,7,6,0,0,70,14,22,5,0,0,0,42,27,23,10,6,0,0,65,5,9,0,0,0,0,20,5,5,0,0,0,0,5,8,18,6,3,0,0,40,13,9,7,4,0,0,35,6,3,0,0,0,0,13,3,4,4,0,0,0,13,20,10,0,4,3,0,40,294,240,75,46,40,3,691
101051539,29,13,4,0,5,0,59,15,5,3,0,3,0,20,9,4,10,0,6,0,30,15,10,4,3,3,0,35,25,14,16,4,6,0,66,38,40,23,11,15,0,134,58,75,19,21,17,0,183,62,79,29,29,15,4,215,80,114,27,12,15,6,251,86,120,35,19,21,0,281,48,111,33,10,4,0,205,72,141,34,17,9,0,279,31,52,13,11,6,0,116,25,31,9,0,6,0,68,49,69,21,5,6,0,152,34,70,22,6,8,0,134,14,24,7,0,0,0,41,12,7,5,3,5,0,29,34,38,15,10,8,0,95,741,1006,332,157,148,13,2411
101051540,26,13,10,0,4,0,52,0,0,0,0,0,0,6,21,3,0,3,0,0,31,6,6,3,0,4,0,22,26,13,3,0,0,0,50,26,20,11,3,6,0,61,36,21,16,11,7,0,90,51,58,20,6,3,0,145,35,44,17,11,4,0,109,52,49,28,4,8,0,138,33,44,8,7,5,0,91,55,67,23,3,0,0,153,24,25,7,3,0,0,69,26,24,8,0,0,0,58,57,52,18,4,3,0,129,34,68,25,6,0,0,130,14,22,3,5,0,0,36,15,16,11,0,0,0,37,20,38,20,5,6,0,90,557,578,234,67,47,0,1494
101061541,15,0,6,0,4,0,17,3,0,0,0,0,0,6,10,4,0,0,0,0,14,6,0,5,0,0,0,11,12,0,4,4,6,0,29,10,5,10,5,6,0,33,9,23,3,0,3,0,43,14,29,9,8,8,0,61,22,38,11,7,4,0,78,30,32,10,4,12,0,101,20,35,14,6,0,0,78,27,59,13,6,3,0,106,16,33,7,0,3,0,58,4,15,0,0,0,0,23,15,38,11,4,7,0,76,18,36,14,0,3,0,73,8,9,5,0,0,0,20,0,6,0,0,0,0,11,15,14,8,0,3,0,37,257,379,127,46,53,6,870
101061542,24,19,11,0,6,0,57,9,3,0,0,0,0,11,11,0,3,0,0,0,19,8,12,0,0,5,0,20,17,8,6,4,5,0,45,17,12,15,8,5,0,47,30,25,8,5,5,0,73,32,36,22,5,4,0,97,22,45,29,4,10,0,105,41,40,19,13,0,0,120,33,47,15,3,6,0,98,40,64,23,4,3,0,145,23,43,8,6,7,0,82,18,33,16,0,0,0,62,51,104,47,10,7,0,220,95,192,58,12,5,0,365,47,61,25,4,0,0,138,31,56,13,3,0,0,110,31,32,19,5,4,0,89,580,837,344,82,67,0,1917
101061543,17,9,6,0,4,0,30,3,0,0,0,0,0,7,6,6,0,0,0,0,8,13,6,0,4,3,0,26,22,24,14,8,4,0,74,34,38,17,7,7,0,108,45,50,9,15,5,0,124,38,63,19,10,0,0,135,24,54,11,12,6,0,115,28,35,12,3,3,0,77,12,30,13,8,4,0,61,15,43,9,0,0,0,69,0,15,0,0,0,0,22,5,8,0,0,0,0,17,9,20,8,0,0,0,36,14,16,5,0,0,0,36,4,5,0,0,0,0,8,10,3,0,0,0,0,8,16,20,3,4,3,0,47,281,456,138,78,55,8,1015
101061544,24,8,3,0,0,0,44,0,0,0,0,0,0,7,10,3,0,0,7,0,22,10,10,0,4,6,0,23,28,19,4,8,0,0,61,20,20,3,9,7,0,57,16,21,13,4,7,0,63,19,36,11,5,10,0,73,22,13,7,4,0,0,53,14,21,10,0,5,0,44,3,12,0,0,0,0,24,11,15,4,0,0,0,40,6,4,0,0,0,0,8,0,0,0,0,0,0,14,9,6,3,0,0,0,15,5,5,8,3,0,0,23,6,6,0,0,0,0,3,7,9,0,0,0,0,13,19,10,11,0,4,0,46,232,227,86,32,37,4,626
102011028,14,10,9,0,0,0,31,6,0,0,0,0,0,8,12,3,5,0,0,0,18,0,0,4,3,0,0,12,7,3,0,0,5,0,24,6,7,7,0,5,0,28,12,9,8,0,4,0,24,8,12,12,3,3,0,38,7,16,8,6,0,0,38,9,23,9,0,4,0,52,12,19,6,0,3,0,39,13,34,20,11,5,0,87,9,25,13,8,5,0,52,11,28,6,4,0,0,43,22,65,11,11,0,0,114,33,140,20,8,9,0,204,11,52,10,0,0,0,85,17,24,8,0,0,0,55,21,23,13,6,0,0,61,230,509,175,53,45,0,1011
102011029,15,15,18,0,4,0,47,6,3,0,0,0,0,16,16,4,6,0,0,0,27,9,3,7,0,0,0,15,9,8,6,0,5,0,26,8,14,15,0,4,0,44,16,15,16,12,4,0,62,27,22,13,6,3,0,73,9,27,11,9,9,0,56,17,29,15,7,5,0,76,11,29,12,0,5,0,64,32,73,27,0,4,0,145,14,35,5,0,0,0,58,16,41,6,3,0,0,66,28,79,27,0,7,0,146,53,110,33,7,4,0,208,30,51,20,0,5,0,103,20,36,14,4,0,0,73,28,29,17,4,5,0,84,362,626,279,58,57,4,1384
102011030,11,3,3,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,4,3,6,0,0,0,0,10,9,4,5,0,0,0,16,6,3,5,0,0,0,19,3,14,9,0,0,0,31,9,6,0,0,0,0,24,9,8,14,0,0,0,36,0,5,3,0,0,0,12,17,12,5,0,0,0,29,6,4,0,0,0,0,18,6,7,0,3,0,0,22,12,6,17,0,0,0,44,23,27,11,3,0,0,58,16,9,8,0,5,0,34,11,17,21,7,3,0,50,9,10,6,4,0,0,39,164,137,120,17,24,0,466
102011031,22,18,10,3,7,0,53,6,0,5,0,0,0,14,9,0,9,0,0,0,15,12,0,3,0,5,0,26,13,5,8,0,8,0,33,16,17,11,4,7,0,58,22,19,9,3,7,0,68,17,28,13,5,13,0,74,11,17,22,7,11,0,67,23,31,17,6,7,4,87,14,37,13,0,3,0,78,33,79,31,6,9,0,154,12,39,6,7,0,0,76,9,37,16,4,0,0,70,31,91,43,7,3,0,185,62,129,43,7,7,0,242,21,72,14,6,0,0,114,28,64,25,0,3,0,119,27,41,27,8,6,0,104,388,721,332,76,97,8,1620
102011032,18,8,8,0,5,0,38,9,3,3,0,0,0,13,11,5,4,0,3,0,27,10,4,6,3,0,0,26,4,11,7,6,3,0,36,19,11,12,5,10,0,59,24,22,8,3,4,0,72,27,38,26,6,12,0,111,38,54,18,7,12,6,136,55,68,26,17,26,0,188,57,53,23,8,9,0,153,71,91,37,9,8,0,213,34,62,25,0,3,0,125,40,43,6,7,6,0,96,49,96,20,11,4,0,177,53,79,24,9,4,0,167,22,33,8,0,0,0,65,12,21,10,0,0,0,44,26,30,14,11,6,0,92,576,735,274,108,138,11,1836
102011033,13,8,5,0,0,0,31,0,5,0,0,0,0,3,4,0,6,0,4,0,9,5,3,9,0,6,0,14,3,0,5,0,0,0,18,4,5,10,8,5,0,28,7,10,20,0,3,0,37,16,12,14,5,6,0,54,17,22,18,3,8,0,62,14,33,19,9,7,0,88,11,30,11,0,5,0,64,26,61,23,4,4,0,115,21,39,8,3,0,0,73,17,39,7,0,3,0,66,31,68,16,7,0,0,121,24,64,19,5,4,0,117,8,13,9,0,0,0,27,0,13,7,0,0,0,24,31,25,14,3,0,0,69,253,455,209,48,52,4,1024
102011034,13,5,10,0,0,0,26,5,3,0,0,0,0,10,8,0,4,0,0,0,16,3,4,4,0,0,0,11,11,4,8,0,0,0,24,6,10,4,4,4,0,26,10,14,9,4,4,0,32,13,13,9,3,4,0,43,25,20,8,3,4,0,58,13,21,10,6,11,0,65,12,31,8,9,4,0,63,11,54,24,10,3,0,102,10,33,9,6,0,0,56,4,28,5,5,0,0,37,17,61,8,0,5,0,96,26,72,18,0,0,0,122,4,18,6,0,0,0,31,6,8,10,0,0,0,27,19,25,17,4,4,0,61,214,410,165,51,51,3,900
