SA2_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
126021500,1763,5102,2114,359,143,9483,135,9618
126021501,602,2280,1803,524,238,5444,62,5503
126021503,1133,4134,2053,433,212,7967,88,8063
126021590,48,327,557,240,166,1335,12,1350
126021722,113,800,933,276,131,2247,9,2262
126021723,862,2799,2064,544,231,6505,89,6591
126021724,934,3388,2241,695,315,7582,90,7666
126021725,414,2871,1276,192,81,4826,57,4882
127011504,880,1895,1465,549,371,5167,171,5332
127011505,105,922,1323,556,593,3491,77,3573
127011592,0,0,0,0,0,9,0,9
127011593,44,372,645,442,340,1844,17,1863
127011594,154,941,1266,715,420,3497,49,3545
127011595,113,766,1408,681,476,3443,49,3499
127011596,83,769,1560,700,409,3522,41,3564
127011597,76,848,2024,914,612,4472,55,4522
127011726,16,404,652,249,219,1538,12,1549
127011727,85,1062,2285,601,283,4318,34,4350
127011728,74,995,1666,539,464,3732,51,3785
127011729,91,1402,2582,705,328,5107,56,5164
127021509,301,1464,1675,792,539,4769,95,4862
127021510,289,1482,2081,1036,712,5599,80,5678
127021511,1207,3057,1838,675,427,7202,173,7377
127021512,481,1602,1641,788,510,5025,131,5154
127021513,712,2237,1948,828,458,6177,134,6309
127021514,129,763,1024,562,385,2862,28,2890
127021515,1119,2456,1466,452,243,5733,142,5876
127021516,517,1979,1976,804,468,5744,110,5856
127021517,146,829,857,403,269,2507,39,2545
127021518,29,199,319,229,390,1166,18,1183
127021519,558,2012,2012,818,488,5895,87,5984
127021520,182,991,1208,548,292,3214,35,3247
127021521,4,0,3,0,0,12,0,12
127031522,342,1519,1843,767,419,4895,86,4979
127031523,233,1753,2820,992,596,6397,80,6472
127031524,206,1780,2788,980,564,6315,54,6368
127031599,518,1388,1148,405,245,3699,104,3805
127031601,516,1220,455,77,33,2302,71,2369
127031730,104,1058,1495,454,194,3305,47,3349
127031731,1222,3653,1355,193,68,6495,176,6666
127031732,637,1725,1254,386,196,4204,103,4308
127031733,106,872,1758,862,480,4083,58,4140
128011529,313,2072,2568,826,571,6342,33,6377
128011530,694,3204,2811,713,369,7795,119,7910
128011531,317,1843,2340,805,472,5779,72,5849
128011602,516,2369,1808,409,172,5277,48,5323
128011603,149,1109,1981,646,458,4341,31,4373
128011604,702,4154,3673,977,538,10056,95,10152
128011605,12,179,434,203,181,1015,3,1013
128011606,134,1069,1302,468,293,3263,26,3285
128021533,135,710,916,316,232,2303,21,2325
128021534,43,539,1467,673,555,3281,11,3290
128021535,152,1486,3100,1169,820,6728,46,6775
128021536,345,2245,3219,972,557,7332,51,7383
128021537,0,6,6,0,0,9,0,9
128021538,900,4485,3068,689,335,9468,105,9577
128021607,225,1734,2612,801,481,5853,47,5893
128021608,65,660,1104,367,231,2433,19,2452
128021609,5,167,500,237,190,1101,7,1104
197979799,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0
