SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
114021285,0,0,0,0,17,10,4,15,0,47,0,0,0,0,11,25,4,8,0,49,12,6,6,5,53,63,29,43,0,216,0,4,0,0,5,13,0,4,0,23,34,34,16,12,62,126,40,66,10,407,6,8,0,3,23,21,8,5,0,71,3,14,17,11,32,17,4,16,0,117,12,25,7,3,3,3,0,8,0,64,13,5,4,11,17,26,22,54,0,158,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,6,0,5,0,9,0,3,3,0,0,0,0,5,0,20,0,9,0,0,15,18,5,10,0,62,5,13,12,6,9,14,5,10,0,60,13,3,0,0,40,28,14,4,0,105,0,4,8,3,6,13,3,14,5,58,5,8,6,3,19,11,0,3,0,58,3,9,3,5,4,0,0,0,0,15,3,4,6,7,30,28,17,22,0,106,4,0,7,0,16,15,0,20,18,85
114021286,0,5,3,5,8,21,4,10,0,55,0,0,0,0,12,4,4,9,0,30,7,13,6,14,61,77,35,66,3,276,3,0,3,3,7,10,0,0,0,25,20,26,36,19,79,179,30,78,0,469,6,4,3,7,21,31,8,20,0,90,13,39,22,14,39,31,11,20,0,189,24,62,28,17,25,21,12,18,3,215,7,9,5,9,24,33,13,36,3,139,0,5,4,3,9,10,4,10,0,39,0,9,5,0,7,19,3,9,0,44,0,5,3,0,3,9,8,7,5,43,3,19,12,18,27,54,11,41,0,187,0,20,19,14,19,16,5,13,4,109,6,9,7,3,38,35,17,14,0,131,4,13,14,4,12,36,17,35,0,134,6,18,18,25,36,37,6,18,4,173,4,6,3,0,7,3,5,3,0,37,6,17,7,5,23,23,6,18,0,103,10,13,4,9,18,22,10,25,20,129
114021287,5,6,10,9,11,19,7,24,5,89,4,0,0,0,10,10,9,15,0,47,3,14,17,7,89,66,28,50,4,279,0,0,0,0,10,10,5,4,0,39,12,21,22,23,74,129,30,83,6,406,9,11,7,5,24,41,17,33,0,141,4,29,11,6,29,25,9,15,4,134,18,61,29,9,34,24,12,25,0,210,15,14,8,7,25,26,18,43,0,155,0,0,3,4,11,11,3,5,0,34,3,3,0,3,3,5,5,9,0,40,0,7,0,0,0,14,3,13,0,41,9,22,11,10,25,47,4,39,0,169,4,22,12,12,24,24,3,3,7,112,13,0,9,3,44,24,18,23,0,125,4,11,6,4,18,30,12,21,0,113,4,4,20,18,36,30,6,17,6,133,0,4,0,3,10,12,0,3,0,37,0,14,6,4,9,31,8,19,0,95,9,11,6,0,26,26,4,14,20,106
114021288,9,15,7,6,11,19,10,35,0,111,0,0,0,0,0,7,3,5,0,19,4,6,7,5,13,14,6,17,0,73,0,0,0,0,5,3,0,0,0,12,9,10,13,10,29,52,9,33,3,170,0,0,0,0,3,9,0,8,0,32,0,10,7,8,9,13,4,7,0,53,0,18,7,0,0,5,0,7,0,43,0,5,4,0,3,10,4,9,0,33,0,0,0,0,0,3,0,8,0,20,0,0,3,3,0,4,4,10,0,28,0,4,0,0,5,3,0,0,0,15,4,16,7,8,7,21,11,29,0,97,0,9,3,0,4,8,4,10,0,51,3,0,0,0,13,20,10,9,0,57,4,12,5,3,12,14,7,4,0,54,0,0,7,4,9,15,0,7,0,42,6,4,4,0,0,5,0,3,0,20,0,0,4,3,5,0,6,0,0,17,0,11,0,0,6,7,7,9,11,49
114021289,0,14,8,0,17,24,3,39,4,113,0,0,0,0,8,8,0,18,0,32,5,11,8,5,30,39,8,33,3,145,0,0,0,0,9,6,0,5,0,19,4,29,22,13,46,102,30,97,0,343,3,6,0,0,9,13,8,15,0,47,4,10,13,13,17,18,9,18,0,94,19,31,7,7,6,14,4,8,0,91,7,7,8,4,8,11,10,24,5,81,4,0,0,0,3,0,0,0,0,16,0,5,4,4,0,10,0,22,0,43,0,4,0,6,3,7,3,8,0,31,3,29,13,10,16,38,11,23,0,147,8,20,17,4,8,8,0,9,0,76,5,3,0,0,22,19,13,12,4,76,3,8,3,4,18,12,8,18,0,69,5,13,13,3,21,14,4,9,0,80,3,7,3,0,0,0,0,4,0,19,5,7,5,3,10,14,3,15,0,60,3,13,9,3,5,20,3,15,8,80
115011290,0,8,0,0,4,0,0,3,0,16,0,3,0,0,6,8,4,6,0,22,20,27,15,13,124,120,31,66,3,430,0,4,0,3,24,36,7,14,0,88,132,80,51,31,102,209,55,110,15,785,3,24,9,9,66,92,29,37,0,263,45,91,41,20,73,133,26,49,0,486,51,86,30,7,24,16,5,6,3,229,34,18,24,5,67,87,18,47,4,299,5,12,6,0,79,90,19,24,5,239,6,19,9,10,179,253,42,93,0,604,5,3,11,4,29,31,8,18,3,105,27,51,40,31,196,303,54,126,3,823,30,35,9,12,35,39,10,19,4,188,16,10,7,5,120,88,29,42,0,324,22,59,18,11,71,65,28,40,0,311,27,37,28,28,115,88,17,38,4,376,15,6,6,6,14,26,4,6,0,71,25,25,15,12,27,31,7,20,0,168,20,29,17,9,67,85,8,29,39,301
115011291,0,3,0,0,3,10,0,3,0,22,0,0,0,0,0,0,0,5,0,12,18,30,24,13,93,117,35,78,5,410,0,0,4,0,20,26,6,9,0,70,126,80,47,17,69,167,44,113,12,670,15,23,8,13,73,82,29,58,0,297,38,85,53,32,97,83,18,56,7,464,50,81,31,11,13,18,9,7,0,224,17,26,22,20,56,79,23,59,4,294,5,9,3,4,43,70,15,31,0,173,7,16,17,12,141,222,33,81,3,530,9,11,9,0,20,30,3,30,0,109,12,55,35,33,134,266,35,133,4,708,12,25,11,5,19,39,5,8,0,126,24,12,16,4,110,103,25,35,3,329,16,64,17,13,54,54,17,41,0,274,25,45,35,34,92,130,29,68,0,459,8,8,0,3,8,9,0,3,0,44,26,32,7,9,28,24,10,26,0,161,6,22,14,18,39,58,21,36,38,247
115011294,0,0,0,0,3,5,0,7,0,19,0,0,0,0,0,0,0,4,0,6,5,10,5,7,15,32,12,35,0,119,0,7,0,0,4,4,3,7,0,23,19,34,9,12,23,72,21,48,0,234,3,0,3,0,10,28,8,26,0,84,17,22,16,4,18,32,6,17,0,136,10,20,6,0,0,3,3,0,0,45,0,7,0,0,10,8,6,10,4,39,0,3,0,0,7,10,0,9,0,38,0,3,4,3,20,38,17,23,0,116,0,4,0,0,4,17,6,9,0,43,3,20,13,7,38,56,14,54,0,203,8,0,10,0,8,4,0,8,0,31,0,0,0,0,22,24,13,14,4,70,6,14,6,3,12,18,5,8,0,67,10,15,5,4,12,20,7,19,0,97,7,0,0,0,0,0,5,5,0,22,8,11,4,5,12,13,10,14,0,71,4,8,6,0,8,18,8,14,7,67
115011296,0,6,0,0,0,5,0,9,0,22,0,3,0,0,0,0,0,3,0,15,7,13,5,11,32,53,23,49,0,193,0,0,0,0,8,12,4,3,0,30,63,27,27,8,40,83,19,69,4,341,0,10,11,6,40,49,16,43,0,173,26,53,32,12,45,46,12,31,6,259,19,35,4,6,7,11,0,14,5,100,10,7,18,10,30,31,4,18,0,125,4,15,3,0,24,36,12,15,0,109,6,18,14,13,66,134,31,81,5,360,0,7,16,0,13,25,5,22,0,91,14,40,36,14,74,184,35,136,3,541,15,15,8,6,13,12,5,6,0,76,4,7,8,4,50,46,18,22,0,163,10,45,12,8,31,34,9,25,0,170,18,38,29,20,45,67,19,41,0,272,7,8,0,0,4,7,0,4,0,34,10,13,7,3,17,15,3,16,0,87,12,26,13,5,19,25,13,20,17,147
115011553,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,3,14,5,0,38,32,12,22,0,135,0,5,0,0,8,10,4,9,0,31,30,28,16,12,35,51,12,25,3,203,6,5,3,0,25,32,7,13,0,96,20,29,13,4,20,26,7,12,0,140,14,30,15,0,14,14,4,3,0,96,4,6,10,0,21,24,3,15,0,78,4,0,0,0,14,23,9,10,0,62,4,3,3,5,50,71,13,23,0,169,4,5,9,0,8,8,7,7,0,43,8,11,13,4,56,129,14,29,0,279,4,13,3,3,17,12,0,0,0,52,3,4,3,0,36,30,12,9,0,90,13,19,0,0,17,18,5,13,0,89,10,20,18,9,25,38,5,11,0,142,8,4,0,0,5,5,0,0,0,22,6,16,3,0,6,10,0,7,0,56,4,11,4,3,21,27,3,12,10,89
115011554,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,0,0,19,23,3,18,0,79,0,0,0,0,3,9,0,4,0,14,10,18,10,8,16,26,11,10,0,109,0,4,0,3,14,17,3,16,0,59,5,21,8,3,13,21,3,13,0,89,6,22,0,0,4,0,0,4,0,50,8,7,3,0,10,7,3,0,0,36,0,0,0,0,4,19,5,3,0,41,0,0,6,3,26,54,8,11,4,112,0,5,3,0,3,7,0,3,0,19,0,12,11,4,42,81,14,23,0,182,0,3,0,0,9,3,0,3,0,16,3,0,0,0,12,25,4,9,0,53,3,20,4,4,12,12,3,7,0,65,4,11,17,3,9,21,5,15,0,83,6,0,0,0,9,3,0,3,0,17,7,0,0,3,9,3,0,3,0,21,3,6,0,0,10,22,0,4,4,50
115011555,0,3,0,0,3,5,5,0,0,16,0,0,0,0,0,5,0,0,0,0,5,14,9,4,47,60,11,44,0,202,0,0,0,0,8,20,5,5,0,39,53,52,26,24,51,94,16,55,6,375,9,15,8,4,38,51,11,25,0,158,39,58,17,13,36,67,20,34,5,287,24,55,10,7,15,4,7,8,0,130,6,10,8,4,16,33,5,21,0,114,0,5,0,4,24,47,9,16,0,103,4,14,9,9,43,98,17,58,4,253,3,17,13,0,12,18,5,13,0,85,13,29,35,11,69,165,25,90,0,441,13,9,6,0,11,15,5,12,0,76,8,3,4,4,53,44,6,14,0,139,14,42,14,3,31,22,6,22,0,164,10,30,28,19,39,47,15,36,0,227,17,6,0,7,12,9,0,3,0,51,13,13,5,5,15,16,0,6,4,81,7,16,4,4,28,38,7,19,14,133
115011556,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,3,0,4,0,4,4,5,8,4,50,45,18,32,3,168,0,0,0,0,11,12,0,4,0,30,37,33,18,15,35,100,25,53,4,323,0,5,7,0,28,55,13,20,0,142,29,64,31,14,24,38,14,22,0,241,24,31,11,3,13,13,5,3,0,114,5,9,4,7,20,31,9,19,0,108,4,10,0,0,11,34,0,16,0,84,0,0,3,7,73,87,23,38,4,244,4,12,5,0,12,16,5,12,0,62,15,27,22,11,79,145,24,73,3,392,7,8,6,0,14,10,3,5,3,62,10,0,0,0,42,33,7,13,0,105,17,28,8,6,35,25,10,25,0,148,14,11,28,11,38,38,10,22,0,170,11,4,5,0,4,6,0,4,0,35,9,11,9,5,19,22,0,7,0,90,5,6,4,3,19,25,8,19,18,104
115011557,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,3,3,26,25,11,20,0,94,0,0,0,0,4,8,6,0,0,23,13,21,4,10,23,39,10,29,0,139,0,0,0,4,19,29,7,20,0,81,11,22,19,0,19,27,0,15,0,121,17,20,7,0,4,7,0,3,0,59,6,0,8,3,19,18,3,7,0,66,0,0,0,0,12,18,3,3,0,33,0,0,9,0,27,62,11,23,0,133,0,6,3,0,7,7,0,3,0,31,9,8,10,3,23,91,26,31,4,212,0,5,6,0,4,12,5,7,0,41,0,0,0,0,28,20,5,15,0,71,3,14,3,5,17,8,4,6,0,53,7,10,0,8,18,29,8,11,0,102,3,0,0,0,5,0,0,0,0,11,4,8,4,0,6,13,5,9,0,42,3,5,0,0,11,17,4,14,8,75
115011558,5,0,0,0,0,3,0,5,0,14,0,0,0,0,0,4,0,0,0,7,11,21,13,7,84,92,24,42,0,297,0,0,0,5,13,21,7,4,0,50,56,35,25,13,56,111,29,72,4,394,9,9,12,0,63,81,17,48,0,246,30,92,48,19,60,74,10,32,0,364,43,80,14,8,11,11,0,15,3,184,16,16,13,7,51,61,18,34,0,216,9,10,7,5,38,82,17,30,0,196,10,21,10,15,130,249,57,89,0,569,0,8,6,4,17,31,5,11,0,77,12,57,41,30,160,324,70,131,4,830,15,12,12,7,13,25,3,10,0,97,8,6,4,3,111,74,21,33,0,267,35,59,18,18,48,48,19,27,0,273,8,35,41,18,74,79,14,33,3,318,17,3,4,3,13,17,0,8,0,61,17,23,11,10,27,27,11,19,0,136,11,17,7,11,45,51,8,23,23,188
115011621,0,4,4,3,0,3,0,6,0,14,0,0,0,0,3,6,0,0,0,13,10,18,13,9,75,109,42,74,0,352,0,0,0,0,10,31,4,14,0,59,84,59,50,16,68,164,41,118,4,607,11,14,9,4,48,89,19,35,0,234,47,87,44,18,64,97,16,46,0,425,37,87,22,17,10,21,0,11,0,206,13,21,15,14,33,71,14,32,4,213,3,3,4,4,27,54,15,26,0,134,8,5,17,8,120,159,30,70,4,414,4,9,4,3,10,32,8,15,0,92,7,31,31,26,110,221,50,101,8,579,17,23,14,5,20,30,10,18,0,132,14,5,9,5,82,67,24,27,0,239,15,39,12,8,51,49,15,31,4,222,17,36,27,17,59,79,18,45,5,292,15,10,3,3,8,14,3,3,3,54,18,27,5,8,28,45,11,29,0,183,12,12,9,9,31,74,17,26,31,218
115011622,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,4,7,60,70,20,33,0,207,0,0,0,0,15,22,3,11,0,51,43,38,15,3,60,72,24,54,10,326,10,6,5,3,39,60,5,12,3,151,32,38,23,6,33,60,8,28,3,234,22,35,19,3,13,8,7,14,0,123,10,8,22,0,29,34,6,24,0,137,7,0,3,0,29,45,4,9,0,101,5,7,15,7,96,121,18,43,0,304,5,6,9,0,23,22,5,16,0,84,12,21,20,10,110,167,26,80,0,444,11,16,6,4,16,25,5,5,0,86,3,9,8,9,65,41,13,19,0,154,8,28,8,9,31,26,0,8,0,115,7,17,20,12,44,63,8,25,0,192,7,4,0,3,5,5,0,0,0,21,6,17,9,0,25,13,7,16,0,97,6,10,8,4,39,35,6,28,23,157
115021297,9,27,19,23,25,36,17,80,4,232,0,0,0,0,4,12,0,11,0,31,17,28,23,22,54,93,40,89,3,371,0,4,5,0,17,16,3,15,0,62,157,170,117,80,139,381,96,278,22,1424,11,21,7,9,50,84,24,71,0,279,38,106,53,22,48,83,20,80,3,451,39,73,9,3,12,15,3,8,0,164,25,21,14,13,29,49,14,66,4,237,4,14,0,3,16,28,10,27,0,105,0,8,13,10,37,97,25,58,3,258,13,21,15,0,12,42,9,29,0,154,20,42,48,16,76,174,49,130,6,566,17,41,25,12,12,26,7,21,6,170,16,14,3,4,74,57,30,30,0,216,31,42,15,8,34,55,20,23,0,221,22,30,31,15,49,46,12,48,4,257,20,0,12,4,13,18,0,9,0,76,41,37,28,18,39,62,20,52,0,296,33,27,24,11,30,68,11,51,52,308
115021298,4,6,12,0,5,8,6,18,0,64,3,0,0,0,0,3,0,6,0,7,6,7,9,3,11,14,3,24,0,79,0,3,0,0,0,6,0,3,0,9,29,42,13,16,21,113,14,57,0,308,0,9,7,0,8,16,6,16,0,68,9,13,10,0,19,13,4,12,0,70,18,16,3,0,3,8,0,0,0,49,10,3,3,5,10,12,8,13,0,62,4,0,0,0,4,3,3,12,0,28,0,0,4,0,10,18,0,14,0,43,0,3,5,0,0,18,0,9,0,37,0,18,8,4,16,38,10,36,0,137,7,3,7,6,3,9,0,0,0,34,6,4,3,0,15,12,8,8,0,62,3,11,4,4,14,12,3,13,0,67,3,14,4,7,13,7,3,9,0,55,5,4,0,0,6,3,0,6,0,19,5,16,5,0,4,11,7,10,0,58,3,9,8,3,5,21,0,16,4,71
115031299,4,15,6,0,0,8,0,12,0,47,0,0,0,0,0,4,0,4,4,11,0,3,4,5,20,18,9,12,0,69,0,0,0,0,6,4,0,8,0,13,27,21,8,11,19,38,13,27,4,170,0,5,0,0,5,0,6,0,0,17,3,3,6,0,0,3,4,8,0,34,3,8,4,0,0,0,0,0,0,24,5,3,6,6,6,8,0,6,3,43,0,3,0,0,0,4,0,0,0,13,0,0,4,3,6,5,0,8,0,21,0,6,0,0,3,0,0,0,0,6,0,8,9,0,4,0,0,10,0,35,4,10,0,0,0,6,0,0,0,21,0,3,0,0,12,6,0,0,0,24,8,3,0,0,6,3,0,8,4,30,0,0,0,0,0,7,0,4,0,18,0,7,0,0,0,3,0,0,0,16,6,0,4,0,6,10,5,12,0,40,9,10,3,0,4,13,0,5,3,57
115031300,9,35,20,8,37,44,13,106,4,284,0,4,4,0,3,14,0,16,0,42,29,35,24,8,132,153,54,130,0,566,3,4,6,4,17,32,17,30,5,123,229,188,124,78,192,471,105,291,26,1706,3,25,14,7,53,49,10,53,3,227,30,57,33,21,85,60,15,51,0,358,41,60,28,6,11,16,3,3,0,170,46,24,18,15,49,69,30,94,6,351,7,3,4,0,15,20,0,20,0,66,3,8,8,0,18,26,16,29,0,104,7,11,8,4,13,36,5,21,0,103,9,30,20,8,31,65,20,62,7,252,24,30,16,10,36,35,0,16,0,179,36,7,8,0,132,109,33,22,7,351,14,43,22,11,49,66,15,44,0,262,8,20,24,14,50,35,10,25,0,179,8,12,5,0,17,14,0,9,0,67,19,38,29,22,49,97,30,75,4,368,36,38,20,12,53,66,22,43,44,329
115041301,3,4,9,6,17,17,6,32,3,102,0,0,0,4,4,11,0,14,0,31,13,16,14,3,70,65,18,80,6,275,0,7,0,0,16,17,7,14,0,60,140,100,71,37,114,277,43,174,14,972,3,4,4,5,23,36,13,29,0,121,20,37,22,8,32,40,9,37,3,201,24,30,8,5,7,7,0,3,0,86,11,20,8,10,28,53,6,67,0,209,6,0,4,0,6,6,0,3,0,31,3,3,0,0,10,21,5,9,0,52,0,3,0,3,9,17,3,10,0,56,6,16,12,8,23,41,6,29,0,133,14,9,4,9,7,15,0,12,0,73,14,0,3,3,55,34,17,14,0,144,6,6,3,8,20,18,0,20,0,85,6,12,3,0,17,17,9,18,0,76,8,4,5,0,13,5,3,9,0,45,16,23,16,12,28,48,5,38,8,187,12,11,8,7,22,46,9,22,17,154
115041623,0,3,4,3,3,0,0,4,0,18,0,0,0,0,0,3,0,4,0,10,9,7,11,6,46,72,17,17,0,190,0,0,0,0,14,11,3,7,0,33,59,54,32,16,62,167,38,80,9,513,3,4,5,3,42,41,8,16,0,126,8,33,15,8,51,50,17,24,0,205,10,31,3,6,11,8,4,3,0,79,11,18,11,4,42,60,18,33,4,208,3,0,0,0,27,23,6,8,0,69,0,5,3,4,78,88,17,15,9,216,0,0,3,0,13,15,12,7,0,55,6,17,6,4,66,119,21,42,0,284,6,9,6,4,17,23,0,7,0,70,6,6,0,5,68,47,19,10,3,166,8,6,4,4,31,35,6,9,3,109,8,11,14,17,56,57,8,12,0,191,0,0,0,3,3,5,0,0,0,20,14,14,4,6,22,24,7,8,0,92,3,13,3,0,32,44,7,16,24,145
115041624,0,0,0,0,4,8,3,3,0,26,0,0,0,0,0,0,0,0,0,5,14,17,15,3,94,97,35,61,5,342,0,0,4,0,9,16,3,5,0,45,98,65,44,22,92,190,39,107,16,662,6,10,16,14,47,75,15,32,3,219,27,55,39,9,69,98,18,57,0,368,40,66,21,3,15,18,4,15,5,180,13,14,12,19,53,58,15,36,0,233,0,6,10,0,53,62,11,17,0,157,7,5,6,11,137,162,29,58,5,419,0,3,4,0,28,26,5,14,0,81,5,32,20,13,115,275,36,89,7,600,11,9,9,7,20,20,8,7,0,88,13,14,7,0,114,57,31,43,4,275,21,21,16,0,50,39,10,34,0,195,8,23,20,11,63,86,13,37,0,260,14,4,5,0,3,5,3,0,0,39,26,21,6,5,22,30,10,22,0,146,6,21,4,4,47,57,14,23,30,210
115041625,0,3,0,0,3,5,0,0,0,14,0,0,0,0,4,10,0,3,0,11,10,18,14,0,97,104,41,61,0,348,0,0,0,5,23,30,6,23,0,81,106,59,43,22,94,179,38,112,4,661,5,18,6,6,70,94,22,57,0,285,44,85,53,22,65,101,19,50,5,437,44,109,30,5,17,21,5,22,0,253,29,16,13,9,59,77,27,51,0,284,3,4,5,0,51,64,16,23,0,166,8,5,15,3,103,159,34,65,0,385,5,11,0,0,14,22,3,15,4,71,12,27,12,18,126,257,35,102,3,585,16,22,9,7,20,21,8,14,0,117,11,6,7,11,116,107,23,34,0,324,22,30,10,3,54,51,12,29,0,220,16,37,33,13,50,71,16,21,3,270,22,6,9,0,6,4,0,4,0,52,13,15,8,6,19,32,10,21,0,130,7,20,8,7,46,63,23,33,26,232
116011303,0,0,0,0,4,5,4,0,0,17,0,0,0,0,0,7,0,0,0,7,35,23,19,13,111,102,29,36,3,367,3,6,3,0,12,12,7,11,0,56,160,32,19,12,37,76,11,29,13,387,14,17,15,11,65,60,9,23,4,219,34,62,53,31,96,53,12,28,11,381,41,58,37,8,23,18,6,6,8,206,69,66,123,42,136,139,39,90,11,712,10,6,0,4,36,30,6,7,3,100,3,0,6,7,76,69,14,6,3,190,0,5,4,0,13,12,0,0,0,40,14,7,12,17,73,109,13,25,0,267,15,19,11,12,39,24,0,11,0,144,23,12,13,9,95,53,17,18,0,241,14,26,12,8,34,34,10,17,0,144,11,28,21,31,86,46,5,24,8,262,17,4,3,3,8,8,0,0,0,33,24,18,29,10,35,32,14,11,3,166,26,30,25,15,84,78,8,21,56,341
116011304,3,3,4,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,9,45,14,27,20,144,99,24,39,4,418,8,0,8,0,18,21,4,12,0,67,220,53,19,16,52,89,19,39,9,513,14,10,8,8,68,70,11,25,0,211,42,61,78,30,99,52,17,30,8,412,49,63,34,3,16,12,5,3,3,189,48,67,107,38,134,141,48,92,22,693,5,5,6,0,24,27,10,6,0,91,10,3,5,4,83,77,5,22,7,214,0,5,5,3,12,19,0,6,0,51,12,21,12,7,109,128,16,28,0,334,38,24,18,9,32,33,3,9,3,165,18,14,17,9,96,57,19,14,5,251,8,18,13,10,46,30,4,11,0,138,17,21,34,31,96,86,3,21,10,315,8,3,4,0,10,0,0,0,0,35,19,21,16,9,39,38,17,13,3,183,27,36,28,13,74,70,8,13,101,358
116011306,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4,0,0,3,0,8,42,35,38,20,208,126,40,39,10,566,3,0,0,0,27,20,6,11,0,66,183,38,12,13,65,78,10,29,6,445,14,9,11,8,101,88,14,19,0,267,48,83,71,14,111,95,26,28,4,482,43,79,29,16,28,17,4,14,4,232,64,66,78,37,161,175,47,69,11,720,8,9,5,5,48,36,3,8,0,125,3,9,9,9,94,105,7,22,4,275,3,14,3,0,21,16,5,5,0,61,12,21,21,13,102,121,17,36,4,346,29,30,22,9,38,36,5,10,4,167,21,13,16,12,156,74,24,22,7,341,18,22,11,5,59,32,6,21,0,175,31,36,52,32,121,96,19,27,6,417,15,5,0,5,10,9,0,0,0,39,35,25,18,8,52,40,6,20,0,206,29,25,35,7,108,70,19,14,71,383
