SA2_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
101031016,143,232,573,383,522,411,137,25,11,2437,4,5,0,4,13,21,9,4,0,56,0,0,0,0,0,0,0,0,0,0,6,0,6,7,9,5,5,0,0,31,0,0,3,8,4,3,0,0,0,20,0,3,12,3,26,8,0,0,0,56,0,0,6,9,15,0,0,0,0,37,19,12,33,22,40,46,3,0,0,185,56,88,150,68,64,56,22,4,0,512,0,11,4,7,11,5,0,0,0,45,0,0,8,0,0,3,0,0,0,16,0,0,3,7,9,6,0,0,0,29,5,12,17,12,7,11,5,0,0,71,0,4,10,28,24,14,0,0,0,85,6,9,29,22,18,16,9,0,0,103,0,0,14,41,50,34,9,0,0,151,0,15,45,70,89,56,10,0,0,284,13,10,38,47,62,51,14,0,0,225,12,34,84,30,33,26,9,0,0,233,3,3,19,10,13,6,0,4,0,59
101041017,107,115,250,286,323,319,115,11,0,1526,0,0,0,5,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,4,10,3,3,0,0,29,0,0,4,0,0,0,0,0,0,4,0,5,18,8,9,3,6,0,0,57,0,0,0,0,5,4,0,0,0,14,33,15,36,40,56,48,20,4,0,255,37,31,31,40,39,32,9,0,0,214,0,0,0,6,0,6,0,0,0,21,4,4,4,4,6,0,3,0,0,23,0,3,11,8,9,0,0,0,0,29,0,4,6,4,3,8,0,0,0,36,0,4,8,12,13,11,4,0,0,59,0,0,12,11,15,10,4,0,0,53,0,0,20,24,36,31,3,0,0,115,0,5,24,35,31,35,8,0,0,142,0,18,70,52,75,102,24,0,0,349,4,4,3,8,3,3,0,0,0,23,7,9,10,14,16,10,0,0,0,70
101041018,107,103,266,266,361,339,144,18,3,1615,0,0,0,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,5,4,8,10,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,17,7,11,13,5,0,0,53,0,0,4,0,0,7,0,0,0,16,39,18,26,36,42,52,10,0,0,220,36,17,16,36,37,32,3,0,0,180,0,0,0,6,8,4,3,0,0,21,0,0,0,6,0,0,0,0,0,7,0,0,5,9,12,11,0,0,0,31,0,3,5,7,14,6,7,0,0,46,0,0,5,15,14,16,3,0,0,71,0,4,11,14,25,15,0,0,0,73,0,8,8,35,32,47,9,0,0,134,0,6,33,37,41,52,14,0,0,184,5,29,73,82,112,116,27,0,0,444,0,0,0,4,7,5,3,0,0,19,5,9,0,11,18,10,3,0,0,59
101041019,100,146,341,367,393,395,110,13,5,1867,6,0,0,0,5,4,6,0,0,25,0,0,0,0,0,0,0,0,0,0,7,14,22,27,28,23,0,0,0,120,0,0,4,4,0,0,0,0,0,7,0,0,4,5,10,6,3,0,0,38,0,3,4,0,3,4,4,0,0,13,50,24,43,40,43,48,12,0,0,253,46,15,27,28,25,23,11,0,0,175,0,0,0,4,3,8,0,0,0,29,0,3,0,7,3,3,0,0,0,15,0,4,9,8,10,11,0,0,0,34,0,5,0,7,3,3,0,3,0,24,0,3,17,22,19,22,6,3,0,93,0,5,13,17,21,14,4,0,0,70,0,4,22,34,31,19,8,0,0,113,5,5,33,57,56,63,10,0,0,231,7,42,103,109,140,173,28,3,0,608,0,0,0,3,3,0,4,0,0,10,3,4,8,19,19,6,6,0,0,66
101041020,145,139,281,345,432,541,237,38,5,2164,7,5,20,28,40,45,42,20,0,208,0,0,0,0,0,0,0,0,0,0,4,7,13,18,31,15,5,0,0,87,0,0,0,0,4,0,0,0,0,6,0,3,9,11,19,9,4,0,0,60,0,3,6,4,8,0,3,0,0,35,32,17,22,40,50,44,14,0,0,228,52,22,31,22,27,27,3,0,0,180,0,4,5,6,3,8,4,0,0,32,0,0,7,0,3,3,0,0,0,11,0,0,0,9,10,12,0,0,0,38,0,0,0,3,8,0,0,0,0,14,0,8,26,27,30,19,9,0,0,102,3,8,12,7,17,26,3,0,0,68,0,6,8,22,37,32,0,0,0,110,4,4,33,55,64,82,24,0,0,258,10,16,47,81,118,175,35,0,0,473,0,0,4,3,10,14,4,0,0,25,0,3,10,9,23,13,3,0,0,70
101041021,55,54,113,149,177,163,51,3,0,758,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,4,3,13,10,3,0,0,34,0,0,0,0,0,0,0,0,0,5,17,5,8,9,11,18,4,0,0,75,16,8,5,15,11,12,0,0,0,60,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,6,5,5,3,0,0,0,9,0,0,7,3,7,4,0,0,0,23,0,0,9,3,7,3,3,0,0,26,0,0,5,19,16,13,3,0,0,70,6,3,12,32,42,33,4,0,0,134,3,8,43,45,65,57,10,0,0,230,0,0,3,5,0,4,0,0,0,10,3,0,4,9,3,6,0,0,0,32
101041022,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,34,43,75,92,145,139,54,13,0,605,0,0,0,4,0,6,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,5,3,4,0,0,0,0,8,8,9,5,7,30,19,0,0,0,89,13,5,19,15,12,13,9,0,0,87,0,0,3,4,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,3,4,8,12,5,0,0,31,0,0,4,8,11,8,3,0,0,29,0,4,8,0,8,4,0,0,0,23,0,0,11,16,22,15,8,4,0,73,5,8,34,28,28,40,8,0,0,135,0,0,5,0,0,0,0,0,0,3,0,3,8,3,7,3,0,0,0,28
101041024,46,55,102,117,153,201,77,12,0,763,4,6,0,0,7,10,4,6,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,4,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,5,0,7,3,3,0,0,24,0,0,0,0,3,0,0,0,0,7,10,4,16,15,18,21,3,0,0,78,14,8,9,18,18,15,6,0,0,86,0,0,0,0,0,5,3,0,0,7,0,3,4,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,9,0,0,0,5,0,0,5,0,0,15,0,3,6,9,4,8,3,0,0,36,0,0,7,9,3,4,0,0,0,22,0,0,13,7,13,12,3,0,0,44,0,0,14,19,25,23,0,0,0,83,0,7,12,28,42,63,13,0,0,168,0,0,0,5,7,0,0,0,0,14,3,8,3,7,6,5,0,0,0,34
101041025,168,146,390,385,537,518,213,36,0,2390,0,0,3,6,6,5,5,5,0,36,0,0,0,0,0,0,0,0,0,0,8,4,18,15,15,23,5,0,0,89,0,0,0,0,0,0,0,0,0,8,3,4,7,11,12,15,6,0,0,50,0,0,0,3,4,3,0,0,0,26,47,24,40,43,84,77,19,9,0,343,53,29,49,50,60,65,17,0,0,318,0,3,5,4,5,10,7,0,0,37,0,0,5,7,0,4,4,0,0,21,0,0,10,12,19,11,0,0,0,52,0,0,3,6,12,8,6,0,0,37,0,3,31,25,22,34,13,0,0,124,0,5,12,15,18,22,5,0,0,73,0,4,26,30,52,19,5,0,0,132,6,13,54,70,64,58,19,4,0,282,7,29,103,95,168,151,23,3,0,588,3,4,4,6,3,7,3,0,0,34,6,14,15,18,9,22,4,0,0,89
