SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
120011673,161,470,7,14,71,183,76,199,35,86,44,107,1590,3552,3091,6596,0,0,4765,10338,0,0,0,0,0,0,0,0,0,0,3,10,5009,11023,653,..,5657,11023
120021387,1459,3918,899,2093,1932,4778,2831,6869,471,843,977,1599,648,1107,110,202,11,10,2220,3763,0,0,3,5,0,0,11,29,24,36,9,14,6541,14603,878,..,7425,14603
120021389,1817,4960,789,1939,1141,2874,1932,4813,475,836,384,608,860,1476,59,107,22,44,1802,3067,0,0,0,0,0,0,60,124,60,128,10,16,5613,12991,628,..,6244,12991
120021674,864,2317,1068,2626,718,1790,1790,4415,421,767,260,387,375,539,0,0,22,42,1085,1733,0,0,0,0,0,0,47,94,47,94,8,9,3781,8568,457,..,4238,8568
120021675,2691,7358,1206,2987,924,2377,2135,5366,759,1479,534,936,502,907,171,342,6,15,1974,3681,0,0,0,0,0,0,42,71,42,71,10,17,6848,16488,721,..,7572,16488
120031392,2105,6118,183,417,203,518,387,931,313,587,489,948,532,1207,616,1474,10,29,1962,4242,0,0,0,0,0,0,93,199,93,199,12,29,4564,11520,450,..,5011,11520
120031393,2900,8733,541,1421,1119,3183,1657,4599,755,1348,535,1075,317,559,40,81,19,51,1664,3106,0,0,0,0,0,0,20,44,20,44,10,18,6255,16502,412,..,6668,16502
120031394,2186,6153,599,1532,266,709,868,2240,1326,2260,1146,1944,1559,3051,317,571,32,73,4374,7905,0,0,0,0,0,0,196,378,196,378,13,27,7642,16705,809,..,8447,16705
120031395,2365,6816,497,1246,298,704,796,1951,973,1816,711,1212,240,467,122,236,6,8,2052,3733,0,0,0,0,0,0,14,32,14,32,15,21,5241,12551,478,..,5722,12551
120031396,773,2392,35,88,235,684,272,775,624,1507,1443,3692,3372,8458,1083,2639,0,4,6522,16297,0,0,0,0,0,0,40,138,40,138,41,78,7644,19678,1061,..,8708,19678
120031576,707,2170,23,48,164,475,185,522,47,113,154,309,175,410,0,0,0,0,373,830,0,0,0,0,0,0,12,11,12,11,0,0,1279,3540,93,..,1373,3540
120031676,778,2343,137,322,195,502,333,822,787,1518,2561,5323,230,532,0,0,5,9,3581,7379,0,0,0,0,0,0,13,41,13,41,6,25,4714,10615,533,..,5244,10615
120031677,1436,4444,269,654,106,328,379,983,850,1651,612,1118,1225,2475,239,530,13,28,2941,5797,0,0,0,0,0,0,32,87,32,87,8,19,4792,11329,586,..,5375,11329
120031678,997,3097,198,454,280,877,476,1329,268,630,892,2228,1370,3223,1871,4324,4,12,4406,10414,0,0,0,0,0,0,66,110,66,110,56,104,5998,15056,719,..,6716,15056
120031679,2115,6667,267,697,358,1049,626,1746,336,661,213,434,235,475,105,221,33,84,923,1873,0,0,0,0,0,0,34,66,34,66,9,12,3707,10370,249,..,3960,10370
120031680,1535,4947,79,192,200,590,277,778,328,658,1026,2633,1221,3103,1215,3216,0,6,3798,9614,0,0,0,0,0,0,33,95,33,95,25,54,5666,15485,697,..,6363,15485
120031681,2231,7390,15,28,101,303,111,336,95,198,130,272,266,577,0,0,4,7,494,1059,0,0,0,0,0,0,4,4,4,4,11,16,2853,8798,223,..,3077,8798
121011399,2932,8989,71,173,396,1060,472,1236,257,577,1901,3711,2555,5454,132,292,24,65,4868,10093,0,0,0,0,0,0,0,3,0,3,8,19,8282,20345,753,..,9032,20345
121011401,897,2501,175,476,295,726,475,1202,363,714,310,562,781,1490,2516,4769,3,14,3974,7551,0,0,0,0,0,0,3,0,0,5,17,28,5366,11285,544,..,5907,11285
121011682,820,2544,26,82,288,811,319,893,386,793,1072,2427,611,1314,414,1014,0,0,2481,5544,0,0,0,0,0,0,3,13,3,13,0,4,3625,9002,325,..,3943,9002
121011683,3721,11406,77,197,141,317,216,510,219,401,121,243,105,208,0,0,6,21,456,873,0,0,0,0,0,0,12,20,13,17,0,0,4410,12810,305,..,4715,12810
121011684,1882,5863,236,564,106,317,337,883,208,499,916,2130,777,1795,3143,7106,13,40,5062,11564,0,0,0,0,0,0,4,12,4,12,7,10,7295,18340,1003,..,8302,18340
121011685,3000,9307,51,133,96,198,152,328,193,391,253,492,762,1364,174,318,34,89,1427,2647,0,0,0,0,0,0,6,16,6,16,6,17,4581,12320,419,..,5006,12320
121011686,2234,6992,113,308,343,783,460,1094,477,827,1116,2265,1135,2285,751,1594,12,29,3501,6998,0,0,0,0,0,0,8,30,13,30,7,19,6215,15133,529,..,6741,15133
121011687,2697,8383,302,794,223,619,525,1416,278,549,477,944,441,898,30,67,16,31,1237,2485,0,0,0,0,0,0,44,93,44,93,7,11,4504,12387,338,..,4844,12387
121021403,5615,16886,77,190,280,772,358,962,44,78,0,0,1462,3514,36,93,28,63,1565,3746,0,0,0,0,0,0,16,24,12,27,3,4,7563,21629,355,..,7914,21629
121021404,3751,10966,19,67,147,351,170,417,29,65,3,14,0,0,0,0,17,47,52,125,0,0,5,13,0,0,3,10,10,20,5,11,3992,11537,258,..,4250,11537
121021406,5224,15921,107,209,635,1672,741,1874,71,144,20,30,220,453,0,0,28,53,336,678,0,0,0,0,0,0,4,7,4,7,4,11,6314,18497,244,..,6559,18497
121021577,595,1899,10,28,124,338,131,362,174,333,2229,4704,627,1452,1170,2676,12,24,4214,9187,0,0,0,0,0,0,6,15,6,15,3,3,4954,11461,437,..,5386,11461
121021578,2611,7959,79,123,264,709,339,835,255,563,444,771,41,78,0,0,24,43,758,1462,0,0,0,0,0,0,3,13,3,13,11,20,3719,10288,238,..,3957,10288
121021579,1193,3610,13,39,187,458,200,494,348,556,292,556,1043,2511,1318,3334,8,28,3007,6981,0,0,0,0,0,0,5,11,5,11,0,4,4413,11100,348,..,4756,11100
121031407,4360,13952,18,39,201,477,220,521,362,718,530,1136,2037,4630,216,488,12,29,3157,6995,0,0,0,0,0,0,93,213,93,213,3,14,7831,21695,784,..,8621,21695
121031408,5345,17263,33,76,167,425,195,494,353,647,510,995,1756,3988,142,297,17,28,2781,5958,0,0,0,0,0,0,8,23,8,23,9,16,8337,23760,713,..,9053,23760
121031409,4458,14210,32,67,103,230,136,295,132,279,65,132,518,1137,261,601,22,53,995,2204,0,0,0,4,0,0,4,7,3,15,0,0,5595,16731,367,..,5963,16731
121031410,5120,16463,57,98,445,989,503,1083,284,457,45,126,1318,2946,0,0,18,46,1664,3573,0,0,0,0,0,0,0,0,0,0,10,23,7291,21147,414,..,7706,21147
121031411,5101,15653,37,86,276,651,312,738,373,617,414,697,594,1251,145,316,14,28,1544,2910,0,0,9,7,0,0,3,9,6,17,0,0,6969,19320,524,..,7491,19320
121031412,4444,14156,31,64,232,547,264,604,123,217,138,249,871,1881,71,149,14,22,1212,2521,0,0,0,0,0,0,0,3,0,3,15,33,5932,17313,364,..,6297,17313
121041413,1712,4935,280,739,687,1701,972,2441,1294,2634,1947,3566,1687,2943,726,1313,26,49,5686,10503,0,0,5,6,0,0,22,37,27,46,7,14,8400,17940,1085,..,9485,17940
121041414,822,2230,442,1002,1270,2891,1706,3892,765,1575,2447,4461,1604,2882,987,1917,5,3,5815,10846,0,0,0,0,0,0,26,58,26,58,6,14,8380,17034,1061,..,9440,17034
121041416,724,1937,289,715,501,1217,788,1930,1283,2447,2223,3947,1718,2945,1526,2271,0,7,6754,11611,0,0,0,0,0,0,16,27,16,27,33,56,8319,15564,1569,..,9884,15564
121041417,337,880,156,360,485,1130,641,1489,244,452,538,963,837,1448,3393,6056,3,6,5023,8930,0,0,0,0,0,0,6,16,6,16,17,36,6021,11353,1332,..,7355,11353
121041688,1856,5542,343,882,381,854,722,1732,616,1232,1500,2618,729,1285,221,347,11,26,3077,5507,0,0,3,10,0,0,38,78,44,86,7,22,5710,12891,765,..,6474,12891
121041689,2172,6650,413,1064,248,633,668,1693,734,1508,1344,2300,422,662,366,587,53,95,2929,5147,0,0,0,3,0,0,50,109,56,110,16,26,5833,13628,709,..,6547,13628
122011418,4601,14473,140,352,825,2069,968,2418,538,1195,560,1110,206,359,75,129,17,34,1389,2824,0,0,0,6,0,0,68,137,72,141,10,14,7044,19878,415,..,7458,19878
122011419,1423,4396,592,1443,745,1830,1338,3272,1542,3289,2101,4232,1810,3421,1126,2101,6,6,6578,13047,0,0,0,0,0,0,32,74,32,74,16,18,9381,20812,1582,..,10962,20812
122021420,3867,10881,126,179,51,136,177,318,287,606,194,348,51,109,0,0,19,47,553,1105,0,0,3,0,0,0,5,9,7,10,13,31,4613,12332,859,..,5473,12332
122021421,3172,9406,31,89,276,481,309,562,302,471,60,93,0,9,0,0,17,44,377,608,3,14,3,8,0,8,0,0,10,25,16,38,3894,10644,482,..,4369,10644
122021422,3610,10559,63,121,207,440,274,560,172,301,413,766,383,754,8,15,28,74,1001,1918,0,0,6,7,0,0,52,112,60,124,4,9,4944,13170,367,..,5312,13170
122021690,2779,8557,139,386,990,2333,1130,2721,467,889,530,882,232,423,0,0,19,50,1251,2244,0,0,0,0,0,0,40,85,40,85,14,30,5215,13638,350,..,5567,13638
122021691,2550,7960,81,184,232,677,318,860,153,384,189,464,272,599,0,0,38,75,660,1523,0,0,4,3,0,0,14,27,15,25,13,29,3554,10398,146,..,3699,10398
122031424,3836,12305,122,250,336,715,459,962,192,344,138,177,19,27,0,0,66,156,413,710,0,0,0,0,0,0,5,6,5,6,8,19,4716,14007,228,..,4942,14007
122031425,2028,6496,15,29,413,767,425,797,104,204,0,0,79,94,0,0,32,93,218,398,0,0,0,0,0,0,0,9,0,9,5,21,2687,7717,124,..,2811,7717
122031427,3673,11662,128,189,291,505,423,696,56,103,124,220,0,0,0,0,29,82,208,405,0,0,0,0,0,0,0,3,0,3,9,11,4307,12771,193,..,4496,12771
122031429,3455,11066,88,161,492,1219,578,1385,962,1881,2287,4456,825,1551,99,175,46,105,4224,8168,0,0,0,0,0,0,32,74,32,74,21,40,8311,20725,633,..,8941,20725
122031430,3888,12633,99,179,127,323,223,505,392,654,1257,2488,150,265,0,0,69,162,1856,3577,0,0,0,0,0,0,0,0,0,0,5,11,5980,16728,333,..,6318,16728
122031432,1052,3281,4,15,35,91,39,104,20,40,0,0,41,76,0,0,10,14,66,131,11,7,27,32,0,0,0,5,39,51,3,9,1196,3580,65,..,1264,3580
122031692,2280,7158,47,66,231,507,279,575,277,395,26,35,4,10,0,0,9,15,315,453,0,0,0,0,0,0,0,0,0,0,3,4,2880,8189,168,..,3047,8189
122031693,2825,9102,10,28,208,506,216,536,169,349,757,1502,824,1574,24,50,21,52,1801,3542,0,0,0,0,0,0,24,64,24,64,3,25,4875,13260,306,..,5182,13260
122031694,1695,5569,23,63,85,223,104,288,147,297,721,1482,494,972,7,17,34,91,1411,2860,0,0,0,0,0,0,7,16,7,16,3,8,3221,8743,212,..,3432,8743
122031695,807,2649,10,31,131,388,144,417,513,1020,3405,7279,2218,4565,561,1149,10,30,6707,14039,0,0,0,0,0,0,24,58,24,58,6,13,7696,17177,655,..,8348,17177
122031696,5000,15992,40,100,157,403,194,509,82,164,9,13,0,0,0,0,31,80,117,261,0,0,0,0,0,0,0,4,0,4,6,18,5326,16774,161,..,5481,16774
122031697,1485,4674,340,466,368,626,710,1089,390,694,991,1985,929,1750,0,0,12,26,2320,4455,12,30,0,8,0,0,7,11,22,46,5,21,4539,10281,371,..,4911,10281
123011433,3842,11367,252,315,226,362,483,676,130,186,0,0,12,15,0,0,14,20,153,224,0,0,0,0,0,0,3,9,8,13,20,37,4507,12310,242,..,4750,12310
123011698,1978,6096,31,63,46,107,75,171,0,0,0,0,22,29,0,0,7,10,24,39,0,0,0,0,0,0,0,0,0,0,5,3,2074,6313,59,..,2135,6313
123011699,4148,12640,184,319,218,447,400,770,47,62,0,0,0,0,0,0,13,42,61,99,20,27,31,48,0,0,0,0,56,79,4,4,4666,13592,135,..,4807,13592
123011700,3174,10898,19,47,33,121,55,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,11075,51,..,3284,11075
123011701,5699,18119,90,207,100,228,192,438,0,0,0,0,0,0,0,0,7,22,7,22,0,0,0,0,0,0,0,0,0,0,0,0,5902,18577,148,..,6051,18577
123011702,2902,8892,38,73,129,334,172,407,5,8,0,0,0,0,0,0,13,44,22,55,0,0,0,0,0,0,0,0,0,0,3,13,3097,9366,78,..,3179,9366
123021436,5748,17207,306,796,325,700,632,1500,72,123,24,41,0,0,0,0,29,74,133,236,0,0,0,0,0,0,0,0,0,0,11,20,6518,18963,333,..,6851,18963
123021437,4807,14589,399,726,535,1141,936,1865,428,691,392,631,1132,2263,180,337,75,139,2203,4056,0,0,0,0,0,0,4,3,4,3,10,15,7960,20522,671,..,8629,20522
123021438,5511,17030,335,733,413,1238,747,1966,32,38,0,0,0,0,0,0,43,82,73,116,0,0,0,0,0,0,0,0,0,0,4,5,6333,19125,276,..,6610,19125
123021439,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,0,5
123021441,4856,14255,253,462,336,665,584,1124,131,207,0,0,144,261,0,0,32,51,308,523,0,0,0,0,0,0,0,0,0,0,11,14,5758,15915,300,..,6055,15915
123021443,5581,18116,369,821,382,889,751,1713,129,257,3,4,0,0,0,0,64,160,197,428,0,0,0,0,0,0,0,0,0,0,6,10,6539,20266,249,..,6790,20266
123021444,5681,17391,376,862,636,1281,1006,2139,89,157,21,47,0,0,0,0,44,90,148,298,0,0,0,0,0,7,0,4,3,3,4,3,6845,19849,227,..,7074,19849
123021703,3667,12630,87,271,249,791,334,1060,0,5,0,0,218,322,0,0,42,123,258,451,0,0,0,0,0,0,0,0,0,0,16,34,4283,14184,187,..,4473,14184
123021704,2233,7122,425,1028,489,1319,907,2342,16,43,0,5,27,78,0,0,21,64,75,192,0,0,0,0,0,0,7,15,7,15,5,12,3228,9677,153,..,3378,9677
123021705,3810,11812,747,1626,754,1924,1503,3551,99,228,51,92,54,134,0,0,21,55,223,512,0,0,0,0,0,0,0,0,0,0,6,18,5543,15893,279,..,5821,15893
123021706,3262,9899,628,1435,674,1822,1300,3253,23,61,0,0,0,0,0,0,36,85,57,152,0,0,0,0,0,0,0,0,0,0,6,3,4623,13306,220,..,4845,13306
123031445,1805,5409,98,144,0,0,98,144,19,18,0,0,0,0,0,0,11,40,27,56,0,0,43,48,0,0,0,9,47,54,8,7,1983,5682,95,..,2081,5682
123031446,3209,10213,63,123,7,15,67,134,19,36,0,0,0,0,0,0,11,23,27,55,0,0,0,0,3,5,9,13,9,20,8,22,3329,10448,137,..,3468,10448
123031447,5992,17130,363,571,44,102,407,671,57,79,4,9,0,0,0,0,31,88,98,173,0,0,0,0,0,0,30,46,35,50,8,15,6538,18041,408,..,6949,18041
123031448,2890,9160,18,35,11,34,34,67,6,14,0,0,0,0,0,0,0,11,10,20,0,0,19,24,0,0,0,4,20,23,13,22,2960,9297,147,..,3102,9297
124011449,2508,5217,32,59,11,14,46,72,19,15,0,0,0,0,0,0,13,26,31,44,0,0,0,0,0,0,9,9,14,11,8,5,2603,5358,800,..,3406,5358
124011450,6405,17869,189,296,117,245,306,547,3,10,11,14,0,0,0,0,21,54,42,70,0,0,0,0,0,0,0,0,0,0,4,3,6756,18492,298,..,7050,18492
124011451,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,..,5,7
124011452,5030,10857,173,271,206,351,376,617,363,540,151,229,16,26,0,0,36,81,570,878,0,0,0,0,0,0,27,42,25,42,32,53,6040,12447,1300,..,7334,12447
124011453,4272,10770,65,109,10,21,78,135,50,63,0,0,0,0,0,0,14,35,66,98,0,0,0,0,0,0,4,4,4,7,5,6,4428,11013,336,..,4761,11013
124011454,7368,20043,265,432,189,298,457,733,146,185,18,24,17,24,0,0,29,66,218,297,0,0,0,0,0,0,3,13,3,13,12,20,8055,21109,371,..,8427,21109
124011455,2463,5789,55,81,27,36,86,120,0,7,14,19,0,0,0,0,10,25,24,55,0,0,0,4,0,0,0,0,0,4,5,8,2576,5971,369,..,2947,5971
124021456,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,..,7,7
124031457,5094,14227,174,361,200,479,370,837,5,5,0,0,0,0,0,0,52,115,56,116,0,0,0,0,0,0,0,0,0,0,7,15,5525,15195,157,..,5684,15195
124031459,4375,12366,173,287,235,474,407,756,56,68,0,0,0,0,0,0,8,27,69,100,0,0,90,117,0,0,11,28,99,142,4,12,4954,13379,139,..,5092,13379
124031460,6079,19156,119,265,382,925,501,1191,16,24,32,53,42,83,0,0,6,18,91,173,0,0,0,0,0,0,0,0,0,0,5,6,6687,20522,167,..,6854,20522
124031461,5297,14577,221,394,306,647,526,1046,219,305,241,409,99,182,0,0,20,40,584,943,0,0,0,0,0,0,0,0,0,0,6,7,6413,16571,361,..,6772,16571
124031462,4964,15112,684,1540,1641,4019,2326,5556,326,564,354,577,476,862,0,0,20,45,1175,2048,0,0,0,0,0,3,0,4,4,9,17,24,8486,22751,632,..,9115,22751
124031463,3300,11090,17,62,71,202,89,267,54,72,55,131,0,0,0,0,7,29,124,236,26,41,0,0,5,10,0,6,33,55,11,32,3553,11666,172,..,3723,11666
124031464,2824,7364,381,677,1216,2439,1599,3123,767,1113,518,830,1269,2166,831,1480,10,30,3403,5619,0,0,0,0,0,4,3,5,3,4,12,24,7837,16137,957,..,8790,16137
124031465,1863,5761,13,20,0,0,13,20,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,3,11,1884,5800,80,..,1964,5800
124031707,4923,14922,197,452,312,809,506,1259,3,4,0,0,0,0,0,0,15,41,20,52,0,0,0,0,0,0,4,13,4,13,8,24,5463,16264,233,..,5693,16264
124031708,3667,12201,106,274,52,155,156,430,0,0,0,0,179,360,0,0,10,29,192,387,0,0,0,0,0,0,0,0,0,0,9,24,4019,13032,167,..,4185,13032
124041466,4301,11269,789,1385,316,645,1106,2030,254,367,83,156,0,0,0,0,12,23,343,546,0,0,0,0,0,0,5,11,9,13,23,43,5778,13897,370,..,6153,13897
124041467,4358,12166,827,1638,205,444,1032,2080,53,83,15,22,21,32,0,0,20,42,104,176,0,0,0,0,0,0,11,23,11,23,3,12,5509,14466,268,..,5778,14466
124041468,1759,5839,10,50,5,3,18,54,10,8,0,0,0,0,0,0,11,29,18,40,0,0,0,0,0,0,17,45,15,47,12,33,1823,6013,79,..,1906,6013
124051469,1939,6130,18,43,10,30,25,74,0,0,0,0,0,0,0,0,9,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1976,6219,57,..,2029,6219
124051470,6223,18889,40,110,23,74,60,182,0,3,0,0,0,0,0,0,33,93,34,99,0,0,0,0,0,0,0,0,0,0,8,8,6327,19177,181,..,6505,19177
124051580,3356,9639,264,653,605,1768,870,2420,22,43,0,0,0,0,0,0,18,41,36,84,0,0,0,0,0,0,4,5,4,5,5,20,4274,12161,204,..,4476,12161
124051581,3717,10138,318,558,1140,3106,1451,3669,278,488,323,589,241,447,0,0,51,124,894,1647,0,0,0,0,0,5,19,31,15,36,10,21,6087,15514,467,..,6550,15514
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,..,4,3
125011582,2341,8708,44,121,447,1475,495,1597,225,535,317,945,641,2118,1067,3598,127,401,2375,7605,0,0,0,0,0,0,21,84,21,84,26,56,5253,18047,459,..,5717,18047
125011583,540,1923,40,110,66,264,107,373,1132,3103,769,2285,368,1025,396,1242,6,26,2670,7686,0,0,0,0,0,0,8,32,8,32,21,60,3354,10077,545,..,3898,10077
125011584,1660,6367,57,157,419,1205,477,1362,57,95,38,107,0,0,0,0,46,159,139,359,0,0,0,0,0,0,0,12,3,12,3,7,2278,8116,137,..,2423,8116
125011585,1636,5437,26,66,296,993,327,1057,310,674,258,636,96,189,0,0,39,128,700,1619,0,0,0,0,0,0,35,97,35,97,6,9,2696,8217,220,..,2917,8217
125011586,3093,10335,128,316,1063,3393,1192,3711,339,769,274,756,1081,2825,596,1477,100,239,2386,6061,0,0,0,0,0,0,16,46,16,46,11,21,6701,20166,567,..,7266,20166
125011587,1046,3505,29,76,33,125,55,205,232,431,86,249,125,355,0,0,40,111,483,1148,0,0,0,0,0,0,16,35,16,35,4,7,1613,4901,151,..,1763,4901
125011709,985,3321,5,12,494,1551,495,1559,22,59,262,625,937,2131,0,0,0,0,1218,2808,0,0,0,0,0,0,0,0,0,0,5,5,2708,7698,206,..,2913,7698
125011710,0,3,92,190,13,28,107,222,5,16,29,74,3681,7665,5423,11262,0,0,9147,19018,0,0,0,0,0,0,0,0,0,0,62,144,9322,19388,1804,..,11123,19388
125021477,4710,14081,405,902,1783,5091,2185,5994,151,196,360,745,689,1569,210,433,34,87,1440,3037,0,0,0,0,0,0,12,23,12,23,20,46,8367,23174,617,..,8980,23174
125021478,3290,10138,325,657,1824,5072,2154,5730,218,371,418,796,197,360,39,58,33,85,900,1675,0,0,0,0,0,0,10,18,10,18,8,18,6364,17582,627,..,6994,17582
125021711,2552,7993,41,120,388,1205,435,1326,180,282,76,97,557,1602,0,0,18,33,835,2015,0,0,0,0,0,0,0,0,0,0,0,0,3815,11336,269,..,4088,11336
125021712,3620,11535,63,167,636,1936,699,2107,61,104,134,349,1064,2816,615,1770,22,55,1897,5086,0,0,0,0,0,0,0,0,0,0,9,11,6217,18742,585,..,6804,18742
125031479,4181,14490,252,636,547,1788,802,2423,374,753,182,444,95,238,0,0,130,384,772,1822,0,0,0,0,0,0,14,25,14,25,22,56,5785,18815,400,..,6186,18815
125031480,2968,10589,164,447,232,716,395,1156,636,1193,361,691,79,162,0,0,78,257,1154,2305,7,12,0,0,0,0,48,113,53,123,16,27,4586,14200,381,..,4971,14200
125031481,3482,12153,177,442,585,1967,759,2403,338,674,733,1800,1436,3878,161,359,58,158,2720,6867,0,0,0,0,0,0,17,41,17,41,31,65,7004,21531,919,..,7917,21531
125031483,3796,14106,260,408,832,2600,1085,3008,239,378,341,867,519,1251,0,0,109,412,1204,2902,0,0,0,0,0,0,17,42,17,42,32,85,6130,20142,613,..,6748,20142
125031484,4060,13960,342,790,765,2613,1106,3401,307,493,929,2025,471,1049,0,0,53,166,1763,3736,0,0,0,0,0,0,6,22,6,22,15,44,6946,21168,600,..,7555,21168
125031486,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,..,9,10
125031487,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,..,5,11
125031713,4506,13590,116,269,609,1948,726,2215,22,42,0,0,0,0,0,0,32,69,54,112,0,0,0,0,0,0,0,0,0,0,5,12,5285,15930,247,..,5531,15930
125031714,3102,10598,262,629,814,2752,1074,3384,305,650,1527,3528,1039,2493,340,800,43,146,3261,7621,0,0,0,0,8,15,49,138,55,149,47,110,7535,21856,772,..,8306,21856
125031715,2789,9048,56,112,162,381,222,494,25,49,317,687,0,0,0,0,15,51,356,788,0,0,0,0,0,0,0,0,0,0,0,9,3369,10342,149,..,3517,10342
125031716,1400,4495,340,737,473,1476,813,2214,9,11,0,0,27,61,0,0,16,43,51,118,0,0,0,0,0,0,0,6,0,6,3,15,2270,6839,156,..,2426,6839
125041489,1529,4583,129,253,1143,2976,1273,3233,1044,2006,2094,4275,1743,3904,1232,2801,14,42,6130,13033,0,0,0,0,0,0,8,14,8,14,20,36,8961,20894,991,..,9952,20894
125041490,2358,7134,86,232,152,440,237,676,11,18,0,0,132,291,0,6,12,25,147,342,0,0,0,0,0,0,0,0,0,0,0,0,2740,8149,101,..,2840,8149
125041491,2194,6438,227,439,836,2131,1068,2567,419,594,1173,2625,2021,4831,819,2156,21,56,4454,10257,0,0,0,0,0,0,0,0,0,0,7,18,7719,19284,1152,..,8868,19284
125041493,5169,15636,740,1616,963,2860,1699,4473,509,759,55,141,140,391,0,0,57,147,758,1439,0,0,0,0,0,0,5,19,5,19,21,57,7654,21622,538,..,8189,21622
125041494,3424,10414,60,92,114,289,176,383,0,0,0,0,66,126,0,0,14,23,85,152,0,0,0,0,0,0,0,0,0,0,0,0,3681,10949,133,..,3812,10949
125041588,1969,6092,705,2099,703,2324,1408,4423,536,1282,315,793,139,330,0,0,41,114,1029,2523,0,0,0,0,0,0,4,4,4,4,7,15,4412,13061,370,..,4785,13061
125041589,2048,6457,325,820,621,1765,948,2588,770,2163,1053,2718,2295,6055,0,0,15,43,4129,10976,0,0,0,0,0,0,0,7,0,7,40,89,7168,20114,828,..,7988,20114
125041717,57,159,19,36,23,57,40,88,123,278,391,856,757,1791,3442,7809,0,6,4717,10745,0,0,0,0,0,0,88,246,88,246,21,37,4923,11273,913,..,5837,11273
125041718,443,1424,37,92,130,352,163,441,512,1238,1471,3594,267,627,655,1902,7,20,2899,7386,0,0,0,0,0,0,0,6,0,6,7,9,3510,9261,522,..,4041,9261
125041719,461,1411,38,100,157,476,195,577,831,1991,872,2159,547,1258,399,841,3,7,2655,6246,5,24,0,0,0,0,53,146,61,173,17,26,3387,8445,548,..,3932,8445
126011496,5782,17822,246,473,398,919,641,1390,97,149,163,345,436,954,69,145,38,87,809,1678,0,0,0,0,0,0,9,17,9,17,19,19,7247,20927,427,..,7681,20927
126011720,2425,7602,106,285,367,916,474,1202,49,86,597,1475,912,2251,582,1325,21,47,2160,5183,0,0,0,0,0,0,0,0,0,0,6,14,5058,13996,391,..,5454,13996
126011721,3112,9828,160,423,351,1143,514,1567,76,118,699,1659,1593,3997,370,950,43,95,2784,6817,0,0,0,0,0,0,0,3,0,3,19,49,6427,18267,542,..,6977,18267
126021498,2799,8559,252,557,543,1363,799,1926,285,434,1253,2014,861,1534,158,269,11,20,2558,4271,0,0,0,0,0,0,13,24,13,24,5,17,6165,14789,554,..,6721,14789
