SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
107041146,0,16,4,830,25,0,0,20,3,9,5,7,0,12,52,142,0,0,0,0,0,0,0,0,0,0,10,13,696,138,28,838,206,397,59,157,36,225,68,2850
107041147,6,7,0,433,10,8,5,20,3,7,3,9,0,6,24,88,0,0,0,4,0,0,0,0,0,0,3,17,268,97,21,478,127,190,57,72,20,73,30,1434
107041148,9,12,0,727,22,8,0,20,4,11,0,4,3,4,38,109,0,0,0,0,0,4,0,0,0,0,3,11,348,119,20,558,101,221,43,77,21,96,44,1656
107041150,8,11,0,940,28,10,4,24,0,10,0,4,3,11,77,192,0,0,0,0,5,0,0,0,6,0,3,16,624,179,44,898,234,339,62,122,45,157,84,2788
107041548,0,3,0,196,8,0,0,12,4,5,4,6,0,8,14,46,0,0,0,0,0,0,0,0,0,0,0,3,147,50,19,174,54,158,29,70,16,127,20,857
107041549,0,13,0,388,17,0,0,5,6,10,4,7,0,12,31,94,0,0,0,0,0,0,0,0,0,0,5,7,323,72,29,411,135,219,38,115,32,189,41,1605
108011151,0,0,0,37,6,0,0,12,0,0,0,5,0,8,23,59,0,0,0,0,3,0,0,0,0,0,0,5,101,24,7,139,14,67,7,28,8,67,23,490
108011152,0,0,0,122,15,3,0,14,4,5,0,4,0,12,37,101,0,0,0,0,0,0,0,0,0,0,5,10,219,80,15,330,34,94,24,70,9,117,40,1036
108011153,0,0,0,57,3,9,0,13,4,3,0,4,0,6,18,56,0,0,0,0,0,0,0,0,0,0,0,9,97,61,15,141,25,73,9,42,22,75,24,589
108011154,0,0,0,28,0,0,0,6,0,0,0,3,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,4,54,18,7,115,6,33,5,44,5,55,10,356
108021155,0,0,0,95,16,0,6,10,5,4,0,4,0,13,43,99,0,0,0,7,0,0,0,0,0,8,3,17,246,65,15,322,37,137,17,87,25,181,55,1175
108021156,5,0,0,60,9,7,0,10,0,3,0,3,0,14,32,82,0,0,0,0,0,0,0,0,0,0,6,12,163,67,15,182,41,93,15,83,13,118,44,839
108021157,0,0,0,35,3,0,0,4,0,3,0,4,0,5,20,38,0,0,0,0,0,0,0,0,0,0,3,9,85,42,8,115,9,61,9,39,8,63,26,457
108021158,0,0,0,25,5,4,3,6,4,0,0,6,0,5,19,43,0,0,0,0,0,0,0,0,0,0,0,4,74,37,3,104,16,53,10,41,5,81,18,443
108021159,0,0,0,72,9,9,0,5,0,9,0,7,0,0,25,68,0,0,0,3,0,0,0,0,0,0,3,7,146,60,10,218,21,83,11,71,9,82,35,741
108021160,0,0,0,33,3,0,0,4,3,3,0,3,0,4,8,32,0,0,0,0,0,0,0,0,0,0,0,4,81,28,5,98,32,50,7,36,4,48,14,399
108031161,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,10,0,6,3,5,4,0,3,37
108041162,5,8,0,180,18,7,0,18,4,4,0,8,0,17,54,132,0,0,0,0,0,0,0,0,0,3,0,4,347,77,16,478,60,160,21,90,15,192,61,1515
108041164,0,8,0,213,19,6,3,21,3,5,0,0,3,4,66,136,0,0,4,0,0,0,0,0,0,3,8,16,436,117,24,525,73,200,30,98,24,148,77,1745
108041165,0,0,0,44,13,0,0,10,0,5,0,3,0,7,15,58,0,0,0,0,0,0,0,0,0,0,5,4,134,32,9,163,16,64,9,38,4,69,19,563
108041166,0,0,0,158,17,3,3,19,4,4,0,4,0,15,50,115,0,0,0,0,0,0,0,0,0,0,4,9,309,64,10,448,55,167,28,70,16,124,57,1345
108041619,0,4,0,255,19,4,0,10,0,5,0,0,0,5,32,75,0,0,0,0,0,0,0,0,0,0,0,6,291,77,9,362,52,118,19,53,11,66,42,1081
108041620,7,0,0,351,14,0,0,20,6,6,0,3,3,7,54,120,3,0,0,0,0,0,0,0,0,0,3,8,468,123,13,615,61,190,23,91,24,124,62,1806
108051167,0,0,0,40,6,0,0,3,0,0,0,0,0,3,9,35,0,0,0,0,0,0,0,0,0,0,6,9,87,33,10,113,15,51,19,22,6,53,21,420
108051168,0,6,0,130,14,4,0,10,0,9,0,3,0,7,49,101,0,0,0,5,0,0,0,0,0,0,7,8,252,83,14,345,40,109,23,59,13,96,62,1099
108051169,0,5,0,96,20,3,7,9,4,7,0,7,5,13,57,135,0,0,0,0,0,0,0,0,0,5,8,18,347,98,16,443,57,201,28,119,25,243,69,1648
108051170,3,0,0,96,12,5,0,21,0,3,0,7,5,15,43,117,0,0,0,0,0,0,0,0,0,3,3,12,219,83,13,278,39,134,19,83,28,161,53,1104
108051171,0,0,0,24,4,3,0,13,0,5,0,0,0,4,12,42,0,0,0,0,0,0,0,0,0,0,7,11,96,21,4,138,16,68,9,28,4,74,22,479
109011172,3,0,0,400,33,0,0,30,3,9,3,4,0,9,89,176,3,0,0,0,0,0,0,0,0,0,8,10,604,90,10,826,128,249,32,69,11,83,98,2213
109011173,0,0,0,113,9,0,0,5,0,7,0,0,0,6,43,77,0,0,0,0,0,0,0,0,0,3,0,4,225,34,3,300,48,117,16,57,14,86,47,948
109011174,0,5,0,211,8,0,0,7,3,7,0,0,0,3,37,72,0,0,0,0,0,0,0,0,0,0,5,3,224,43,3,320,39,113,10,47,4,46,41,892
109011175,4,0,0,187,35,0,0,36,4,7,4,4,0,3,56,153,0,0,0,0,0,0,0,0,0,0,3,10,367,55,15,516,56,171,26,48,10,73,62,1403
109011176,0,0,0,87,15,8,3,21,0,9,0,3,0,6,49,102,0,0,0,6,0,0,0,0,0,0,7,17,291,85,9,415,53,223,17,81,17,123,58,1376
109021177,0,0,0,26,14,0,0,9,0,5,0,0,0,0,31,54,0,0,0,0,0,0,0,0,0,0,3,4,60,7,3,70,11,34,3,7,0,25,34,249
109021178,0,0,0,86,16,0,0,19,0,4,0,0,0,9,47,98,0,0,0,0,0,0,0,0,0,3,0,5,175,36,8,205,31,76,10,20,10,50,48,668
109021179,0,0,0,29,12,0,0,10,0,3,0,0,0,0,15,48,0,0,0,0,0,0,0,0,0,0,3,8,91,9,6,101,14,54,9,12,0,18,21,337
109031180,0,0,0,44,8,0,0,9,0,0,0,0,0,0,11,37,5,0,0,0,0,0,0,0,0,0,5,8,123,17,4,154,35,59,9,12,5,24,19,452
109031181,0,0,0,52,22,0,0,18,0,7,0,3,0,10,18,74,0,0,0,0,0,0,0,0,0,0,7,8,175,40,9,241,36,75,16,23,13,36,28,688
109031182,0,3,0,85,23,0,0,7,0,3,0,0,0,0,24,64,0,0,0,4,0,0,0,0,0,0,5,5,163,24,3,194,25,62,6,32,9,58,28,596
109031183,0,0,0,54,14,0,0,25,0,4,0,6,0,4,32,83,4,0,0,5,0,0,0,0,0,0,4,10,185,22,3,242,18,83,4,21,7,48,35,669
109031184,0,0,0,112,17,4,3,16,0,0,0,0,0,0,40,84,0,0,0,0,0,0,0,0,0,0,0,8,172,36,11,284,42,62,22,27,4,30,38,727
109031185,0,0,0,71,22,0,4,15,0,7,0,0,0,6,27,79,5,0,0,0,0,0,0,0,0,0,8,6,223,30,8,298,24,75,19,32,14,49,33,813
110011186,0,6,0,350,39,3,0,20,0,9,0,5,0,8,62,147,0,0,0,3,0,0,0,0,0,0,4,13,576,114,22,545,67,269,39,125,27,176,74,2038
110011187,0,4,0,53,10,0,0,11,4,3,0,3,0,3,20,54,0,0,0,0,0,0,0,0,0,0,3,3,125,21,6,114,24,53,13,19,7,31,22,436
110011188,0,5,0,79,15,0,0,7,0,3,0,0,0,4,19,51,0,0,0,0,0,0,0,0,0,0,0,0,179,29,8,189,30,58,8,36,4,44,21,611
110011189,0,0,0,27,7,0,0,6,0,0,0,0,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,3,85,10,0,100,12,34,4,5,6,13,18,282
110021190,0,0,0,56,18,0,3,10,0,4,0,4,0,0,30,73,0,0,0,0,3,0,0,0,0,0,8,9,182,28,5,171,29,74,5,40,11,75,46,664
110021191,0,0,0,81,15,4,0,14,0,5,0,0,0,0,54,94,0,0,3,0,0,0,0,0,0,0,0,10,289,39,12,296,39,148,12,56,12,85,58,1049
110021192,0,3,0,24,6,5,0,18,0,3,0,0,0,3,25,67,0,0,0,0,0,0,0,0,0,3,6,5,101,22,8,117,22,51,0,23,3,63,31,450
110021193,0,0,0,37,17,3,0,12,3,4,0,4,0,6,26,73,0,0,0,0,0,0,0,0,0,0,6,4,144,11,5,157,13,57,8,25,8,55,34,509
110021194,0,0,0,26,5,3,0,9,0,0,5,0,0,7,24,48,0,0,0,0,0,0,0,0,0,0,0,7,105,20,0,117,22,68,8,26,4,72,27,466
110031195,0,0,0,105,24,5,0,8,5,3,0,0,0,0,29,69,0,0,0,0,0,0,0,0,0,0,3,13,202,17,7,186,39,72,7,18,4,41,34,630
110031196,0,0,0,81,29,0,0,25,0,0,0,0,0,0,14,74,0,0,0,0,0,0,0,0,0,0,8,10,151,12,5,173,23,61,5,6,8,10,22,479
110031197,0,0,0,109,15,0,0,8,0,0,0,0,0,5,30,59,0,0,4,0,0,0,0,0,0,0,0,7,223,23,12,215,37,60,4,14,4,39,30,675
110031198,0,0,0,52,13,0,0,11,0,4,3,3,0,3,28,60,0,0,0,0,0,0,0,0,0,0,0,8,129,18,4,151,20,66,7,13,8,27,28,460
110041199,0,7,0,185,16,0,0,8,0,5,0,4,0,3,48,88,0,0,0,0,0,0,0,0,3,0,4,8,279,38,10,314,57,142,25,23,8,56,54,993
110041200,0,0,0,75,17,4,0,4,0,3,0,0,4,7,18,53,0,0,0,0,0,0,0,0,0,0,0,4,141,12,3,144,24,64,7,17,11,30,21,480
110041201,0,0,0,78,15,3,0,10,4,0,0,3,0,5,30,81,0,0,0,0,0,0,0,0,0,0,3,5,167,22,12,194,23,105,13,25,9,63,37,672
110041202,0,0,0,234,33,3,0,16,0,7,0,7,4,3,93,161,3,0,0,0,0,3,0,0,0,3,6,21,648,74,15,553,91,258,32,86,26,138,99,2013
110041203,0,0,0,242,19,0,0,10,0,0,0,0,0,5,62,109,0,0,0,0,0,0,0,0,0,4,0,9,469,59,14,520,81,223,18,52,13,98,70,1621
110041204,0,0,0,29,7,0,0,6,0,4,0,0,0,4,24,48,0,0,0,0,0,0,0,0,0,0,3,5,132,20,9,119,24,80,7,30,8,59,26,516
110041205,0,4,0,338,49,7,0,24,0,5,0,9,0,11,84,197,4,0,5,3,0,3,0,0,0,0,3,14,672,68,32,708,105,235,20,65,22,127,95,2150
111011206,0,8,0,425,20,0,0,20,6,7,0,3,0,4,68,136,0,0,4,0,0,0,0,0,0,0,4,12,471,92,23,723,118,231,35,79,29,169,71,2027
111011207,3,0,0,100,11,3,0,11,0,4,0,0,0,8,23,66,0,0,0,0,0,0,0,0,0,0,0,0,120,25,5,175,21,64,14,35,14,51,23,556
111011208,0,11,0,720,32,0,0,27,5,12,7,8,3,15,102,212,0,0,0,0,0,0,0,0,0,0,4,11,669,179,36,1113,185,330,64,142,43,188,113,3053
111011209,5,11,0,572,45,4,0,23,3,7,5,5,0,11,89,199,0,0,0,0,0,0,0,0,0,3,5,14,712,160,27,1040,172,382,54,142,32,212,103,3037
111011210,0,3,0,120,5,0,0,11,0,3,0,0,5,7,17,50,0,0,0,0,0,0,0,0,0,3,0,6,166,42,6,248,43,105,16,52,8,114,23,827
111011211,0,0,0,191,6,0,0,8,3,4,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,0,3,107,25,5,185,22,41,10,21,3,29,13,458
111011212,0,6,0,294,8,0,0,23,0,8,0,10,0,13,54,122,0,0,0,0,0,0,0,0,0,0,0,6,274,79,13,424,68,161,22,72,16,139,53,1330
111011213,4,9,0,614,13,3,3,21,0,8,0,6,0,7,44,103,0,0,0,4,0,0,0,0,0,0,3,5,436,91,15,686,84,180,21,66,11,93,55,1747
111011214,3,4,5,439,26,5,0,23,5,4,6,4,3,4,54,130,0,0,0,0,0,0,0,0,4,0,3,10,414,65,24,610,92,178,24,57,24,104,59,1656
111021215,0,5,4,175,13,3,0,14,0,4,0,6,0,3,32,84,0,0,0,0,0,0,0,0,0,0,4,6,230,53,12,336,60,144,28,51,11,102,41,1066
111021216,0,4,0,142,13,0,0,13,3,5,0,8,0,8,41,92,0,0,0,0,0,0,0,0,0,0,9,7,204,63,15,282,68,137,31,62,19,106,52,1026
111021217,3,6,0,354,24,0,0,23,0,6,4,3,0,10,85,158,3,0,0,3,0,0,0,0,0,0,4,13,646,96,21,778,114,259,24,91,19,122,96,2265
111021218,3,5,0,286,24,3,0,21,4,17,5,13,3,13,63,164,0,0,5,0,0,0,0,0,0,0,6,19,405,107,37,549,113,267,56,107,38,158,73,1903
111021219,0,0,0,241,12,5,0,14,4,9,3,7,0,20,40,114,0,0,0,0,3,0,0,0,0,0,0,8,280,65,16,404,80,175,29,71,15,163,42,1345
111021220,9,5,0,211,19,5,0,13,0,9,4,7,0,7,40,95,0,0,0,0,0,0,0,0,0,4,0,8,223,44,14,313,46,127,17,48,19,108,45,1003
111021221,0,0,0,111,12,0,0,13,0,5,0,6,0,3,40,80,3,0,0,0,0,0,0,0,0,0,0,3,227,39,17,325,55,122,11,30,5,77,40,941
111031222,5,4,0,653,18,0,0,16,4,5,0,6,5,3,55,119,0,0,0,3,0,0,0,0,0,0,3,12,543,107,20,807,110,197,39,77,22,104,61,2096
111031223,0,0,0,61,7,0,0,7,3,5,0,0,5,0,44,72,0,0,0,0,0,0,0,0,0,5,3,4,145,36,9,212,35,138,16,68,14,94,48,806
111031224,4,7,0,464,21,0,0,10,3,0,0,3,0,3,27,77,0,0,0,0,0,0,0,0,0,0,5,8,305,69,13,397,68,122,20,49,17,84,36,1176
111031225,0,4,0,731,21,9,3,23,3,6,3,6,0,8,74,150,0,0,0,0,0,0,0,0,0,0,4,7,508,115,14,807,93,232,34,77,10,107,83,2089
111031226,0,6,4,456,27,8,3,31,3,14,6,3,0,9,98,199,0,0,0,5,0,0,0,0,0,0,4,13,650,100,29,815,120,329,52,84,18,143,111,2451
111031227,3,0,0,226,10,0,0,8,0,3,0,6,0,3,49,80,3,0,0,0,0,0,0,0,0,0,4,10,300,100,13,452,84,172,22,86,14,97,53,1402
111031228,0,19,0,865,22,0,0,17,5,0,3,0,0,11,55,116,0,0,0,3,0,0,0,0,0,0,0,8,474,102,19,600,72,185,29,61,7,87,55,1688
111031229,4,4,0,351,13,0,0,8,3,3,0,0,0,0,26,69,0,0,0,0,0,0,0,0,0,0,0,3,197,50,4,254,37,119,12,44,7,38,27,795
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,0,0,50,4,0,0,3,0,4,0,0,0,5,30,43,0,0,0,0,0,0,0,0,0,0,3,3,111,52,4,213,35,158,15,69,20,102,36,813
111031232,0,5,0,215,7,0,0,12,0,5,0,5,3,7,41,82,0,0,0,5,0,0,0,0,0,0,4,10,222,34,14,299,51,106,16,28,13,70,45,896
111031233,5,11,0,345,27,4,0,23,0,8,3,4,5,9,62,147,4,0,0,0,0,0,0,0,0,6,4,12,438,112,29,688,123,291,42,124,43,229,70,2176
111031234,0,0,0,196,14,4,0,6,0,4,0,0,0,5,33,73,0,0,0,0,0,0,0,0,0,0,0,0,196,67,14,393,79,152,22,63,14,66,31,1104
111031235,0,0,0,192,8,0,0,9,0,0,0,0,3,4,29,48,0,0,0,0,0,0,0,0,0,0,0,0,169,49,9,267,42,91,22,38,11,38,28,756
112011236,0,10,0,184,8,3,3,5,7,5,4,4,0,17,30,83,3,0,0,5,0,0,0,0,0,3,5,18,293,106,15,429,71,155,41,101,16,134,40,1393
112011237,3,5,0,346,24,12,0,33,5,16,6,9,0,16,76,202,0,0,4,4,0,0,0,0,0,0,7,17,471,156,23,648,91,216,40,127,33,163,87,2047
112011238,0,3,0,209,8,11,0,15,0,3,0,7,4,7,28,74,0,0,0,0,0,0,0,0,0,0,3,13,117,91,12,251,26,100,19,59,12,59,37,772
112011239,0,0,0,85,6,5,0,8,4,3,4,3,0,4,42,78,0,0,0,0,0,0,0,0,0,0,6,3,113,98,12,249,28,105,24,79,18,57,53,831
112011240,0,4,0,198,3,0,0,11,0,7,0,6,0,3,35,76,0,0,0,0,0,0,0,0,0,0,0,9,137,120,11,251,30,86,18,84,15,66,40,849
112011241,4,4,0,54,4,0,0,8,0,0,0,3,0,0,28,51,0,0,0,0,0,0,0,0,0,0,0,0,116,29,7,130,15,53,11,33,18,36,29,475
112011242,0,8,0,271,9,3,0,22,3,3,0,4,0,4,32,78,0,0,4,0,0,0,0,0,0,0,8,8,223,102,12,390,54,127,17,66,14,56,46,1114
112011243,6,3,0,98,9,3,0,8,0,7,5,11,0,4,36,80,0,0,0,3,0,0,0,0,0,0,7,15,103,110,3,207,34,91,22,84,22,67,50,798
112021244,0,3,0,77,9,3,0,8,4,4,0,5,4,3,36,85,0,0,0,0,0,0,0,0,0,3,0,10,235,53,18,299,44,157,14,66,10,122,48,1068
112021245,0,3,0,51,21,0,0,14,3,8,0,4,0,3,26,77,0,0,0,0,0,0,0,0,0,0,0,4,150,36,13,200,21,88,11,44,10,81,32,681
112021246,0,0,0,129,9,9,0,6,0,4,0,4,0,7,29,69,0,0,0,0,0,0,0,0,0,0,6,6,329,92,8,423,56,168,23,63,14,119,38,1327
112021247,0,0,0,48,9,0,0,9,0,0,0,0,0,11,21,56,0,0,0,0,0,0,0,0,0,0,7,6,137,44,7,158,11,67,10,46,6,85,26,595
112021248,0,0,0,88,15,3,0,6,0,5,0,7,7,0,24,68,0,0,3,0,0,0,0,0,0,4,0,14,258,94,12,337,50,160,18,68,24,107,30,1152
112021249,0,0,0,227,34,15,4,36,5,7,0,8,5,13,56,173,0,0,6,3,0,0,0,0,0,0,11,15,389,145,20,495,68,166,35,113,27,138,64,1656
112031250,0,4,0,429,24,8,3,20,9,7,0,9,5,10,70,153,0,0,0,5,0,0,0,0,0,0,10,19,382,117,16,559,66,183,34,68,22,93,80,1628
112031251,0,0,0,56,7,3,6,14,0,3,4,0,0,5,39,76,0,0,0,0,0,0,0,0,0,0,4,11,161,79,8,280,23,120,19,64,6,85,45,888
112031252,4,0,0,96,12,3,0,20,0,9,0,0,0,3,49,102,0,0,0,0,0,0,0,0,0,3,0,14,179,70,15,290,33,137,13,68,30,108,53,1006
112031253,0,0,0,196,15,10,0,17,3,7,0,8,0,6,71,137,0,0,0,0,0,0,0,0,0,0,8,14,306,145,12,533,64,196,36,91,22,105,81,1585
112031254,0,3,0,202,21,7,4,18,6,12,4,4,0,14,68,158,5,0,0,0,0,0,0,0,0,0,4,17,290,119,19,487,94,225,48,122,28,171,79,1683
112031550,4,3,0,202,25,3,3,17,7,11,3,4,3,12,57,136,0,0,0,0,0,0,0,0,0,0,8,14,378,111,22,507,81,165,41,86,29,146,74,1649
112031551,0,0,0,108,6,0,0,4,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,6,128,29,4,143,20,51,9,23,0,36,8,450
112031552,0,0,0,47,0,0,0,4,0,7,0,0,0,5,25,44,0,0,0,0,0,0,0,0,0,0,8,8,96,48,6,162,24,89,16,43,5,62,31,579
113011256,3,3,0,308,36,3,3,34,5,16,5,11,0,8,70,190,0,0,0,0,0,0,0,0,0,0,6,11,627,78,18,779,88,348,28,100,29,154,98,2336
113011257,0,3,0,200,57,0,4,44,6,16,0,7,4,7,38,172,5,0,0,3,0,0,0,0,0,0,0,6,391,38,16,534,62,212,16,41,14,55,40,1411
113011258,0,0,0,121,11,0,0,22,0,5,0,5,4,4,41,92,0,0,0,0,0,0,0,0,0,0,3,3,299,33,12,303,44,147,5,48,14,69,50,1020
113011259,0,0,0,43,11,0,0,7,0,6,0,0,4,6,25,57,0,0,0,0,0,0,0,0,0,0,4,10,150,18,3,167,23,53,6,28,8,33,28,517
113021260,0,0,0,30,9,0,0,7,0,4,0,0,0,0,17,45,0,0,0,0,0,0,0,0,0,0,3,4,77,10,7,98,19,39,3,7,6,18,21,300
113021261,0,0,0,69,17,0,0,7,0,0,0,0,0,5,39,80,0,0,0,0,0,0,0,0,0,5,5,7,145,22,7,214,26,87,8,30,6,57,44,645
113021262,0,0,0,65,21,3,0,16,3,6,0,0,0,4,23,72,0,0,0,3,0,0,0,0,0,0,0,9,133,18,7,178,22,49,3,25,8,38,23,504
113031263,0,0,0,66,17,0,0,13,0,6,0,3,0,6,28,71,0,0,0,0,0,0,0,0,0,0,3,7,174,27,5,181,27,97,12,23,7,59,33,651
113031264,0,3,0,42,10,5,0,9,0,3,0,4,0,4,16,47,0,0,0,0,0,0,0,0,0,0,0,4,90,22,6,126,14,32,5,11,3,39,21,371
113031265,0,0,0,74,12,0,0,6,0,6,0,6,0,5,20,53,0,0,0,0,0,0,0,0,0,0,0,4,135,13,13,161,31,76,8,36,3,62,22,550
113031266,0,0,0,72,17,0,0,18,0,4,0,0,0,0,24,69,0,0,0,0,0,0,0,0,0,0,0,4,163,28,5,228,31,63,10,17,7,51,21,620
113031267,0,0,0,386,28,6,0,27,4,7,6,0,0,12,87,172,5,0,0,0,0,0,0,0,6,5,5,18,605,69,15,671,84,214,18,63,18,105,94,1950
113031268,0,0,0,104,14,0,0,5,0,0,0,0,0,0,39,55,0,0,0,0,0,0,0,0,0,0,0,0,199,21,8,240,39,69,5,20,3,5,41,648
113031269,0,6,0,413,41,8,0,29,4,14,4,4,0,11,102,212,0,0,0,0,0,0,0,0,0,4,0,15,746,93,19,804,99,295,23,105,28,197,108,2516
113031270,0,5,0,154,9,3,0,13,0,3,0,0,0,5,30,70,0,0,0,0,0,0,0,0,0,0,3,11,226,31,9,236,50,127,12,41,18,89,41,882
113031271,0,0,4,285,56,6,0,45,5,14,5,5,4,10,99,248,0,0,5,3,3,0,0,0,3,0,10,27,643,58,29,682,113,256,26,58,19,81,115,2083
114011272,0,7,0,201,13,3,0,23,0,8,0,7,4,10,26,83,0,0,0,4,0,0,0,0,0,0,0,8,172,71,4,306,32,96,13,39,15,63,28,846
114011273,0,0,0,40,5,0,0,5,0,3,0,0,0,3,14,36,0,0,0,0,0,0,0,0,0,0,0,0,70,14,0,81,20,43,5,15,8,43,14,314
114011274,0,0,0,54,3,5,0,3,0,0,3,4,0,9,10,38,0,0,0,0,0,0,0,0,0,3,0,3,72,26,5,140,25,47,15,18,10,45,12,427
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9
114011276,0,0,0,91,3,0,0,3,0,5,0,0,0,3,20,31,0,0,0,0,0,0,0,0,0,0,0,3,95,27,0,134,21,55,10,19,6,37,20,434
114011277,0,4,0,247,15,0,0,12,3,8,0,6,0,14,50,113,0,0,0,0,0,0,0,0,0,8,7,13,335,99,18,500,80,224,33,91,18,165,50,1612
114011278,0,3,0,187,20,5,5,10,0,5,4,9,0,15,97,178,3,0,0,0,0,0,0,0,0,0,10,21,456,113,21,592,88,310,29,118,27,241,107,2109
114011279,3,0,0,74,14,7,4,15,3,10,0,6,0,13,49,112,0,0,0,0,0,0,0,0,0,0,5,4,216,88,14,351,50,202,22,83,27,155,49,1261
114011280,0,0,0,31,5,3,0,0,0,0,0,5,0,3,11,31,0,0,0,0,0,0,0,0,0,0,5,6,55,27,4,87,12,38,3,24,0,54,19,325
114011281,0,0,0,75,8,0,0,8,0,0,0,3,0,3,16,41,0,0,0,0,0,0,0,0,0,0,0,8,101,30,5,150,21,36,6,23,12,37,15,444
114011282,0,0,0,132,9,11,0,21,0,11,0,0,4,10,67,127,0,0,0,5,0,0,0,0,0,0,0,5,239,131,19,477,77,167,28,92,30,140,69,1468
114011283,0,0,0,51,3,0,0,8,5,5,0,4,0,10,25,61,0,0,0,0,0,0,0,0,0,0,0,6,79,37,10,143,16,58,12,42,8,64,20,497
114021284,3,14,0,494,16,0,4,17,5,17,0,3,3,6,37,106,0,0,0,0,0,0,0,0,0,0,6,8,292,90,11,426,45,190,16,60,14,89,38,1268
114021285,3,0,0,130,10,5,0,10,0,0,0,3,0,3,42,80,0,0,0,0,0,0,0,0,0,0,3,3,203,54,9,261,51,131,20,46,17,50,43,875
114021286,0,3,0,239,12,6,0,11,4,7,0,0,3,3,37,81,0,0,0,0,0,0,0,0,0,0,0,5,293,74,9,398,53,166,24,56,21,84,39,1222
114021287,3,7,0,233,10,3,0,13,4,12,0,4,4,8,40,92,0,0,0,0,0,0,0,0,0,0,4,7,279,71,10,346,69,140,18,54,19,73,49,1128
114021288,0,4,0,96,12,4,0,6,0,0,0,4,0,0,19,54,0,0,0,0,0,0,0,0,0,0,0,5,102,28,8,135,8,42,12,11,6,27,22,406
114021289,0,0,0,165,11,0,0,10,0,7,3,5,0,0,33,71,0,0,0,0,0,0,0,0,0,0,0,4,150,55,12,238,37,89,14,24,10,42,35,714
115011290,6,18,4,1377,33,0,0,19,8,7,3,8,3,20,70,160,0,0,4,0,0,0,0,0,0,0,10,15,1179,177,55,887,250,675,82,191,100,280,78,3954
115011291,7,37,0,1643,28,8,0,20,8,23,5,5,7,10,75,183,4,0,0,3,0,0,0,0,0,0,11,18,1119,165,40,821,196,561,80,166,49,302,94,3607
115011294,3,9,0,499,10,0,0,14,0,5,0,0,0,0,21,51,0,0,0,0,0,0,0,0,0,0,0,8,263,32,10,287,47,130,20,42,9,55,18,925
115011296,5,42,5,1172,27,0,0,20,0,18,5,3,3,16,49,138,0,0,0,0,0,0,0,4,0,0,0,12,635,109,29,472,105,361,47,106,27,226,57,2170
115011553,3,6,0,439,7,3,0,4,0,4,0,0,0,7,28,58,0,0,0,0,0,0,0,0,0,0,7,3,345,60,26,270,65,216,26,54,15,86,31,1189
115011554,3,13,0,361,18,0,0,3,0,4,0,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,3,257,37,6,163,38,137,10,39,12,65,25,787
115011555,4,16,0,880,14,6,4,17,4,9,4,4,7,6,47,110,0,0,0,0,0,0,0,0,0,0,4,7,566,100,30,428,98,305,45,102,36,182,58,1946
115011556,6,15,3,630,19,0,0,13,3,9,0,0,5,3,28,79,0,0,4,0,0,4,0,0,0,0,8,16,468,85,23,343,85,284,32,78,34,136,39,1609
115011557,0,11,0,448,12,0,0,10,0,4,0,0,0,6,11,49,0,0,0,0,0,0,0,0,0,0,8,4,313,39,9,183,54,174,15,47,12,72,22,936
115011558,11,25,0,1578,36,5,4,30,4,21,0,10,0,8,68,190,0,0,4,0,0,0,0,0,0,0,9,12,1092,133,37,773,152,575,38,148,40,260,82,3332
