SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
107031136,0,15,0,15,..,6,0,6,0,6,..,15,0,15,0,15,..,4,0,4,0,4,..,36,0,34,0,34,..,50,0,52,0,52,..,3,0,3,0,3,..,3,0,3,0,3,..,14,0,13,0,13,..,10,0,9,0,9,..,69,12,82,4,86,..,530,57,587,10,600,..,28,4,29,293,324,8424,561,62,621,304,9346,8690,..,..,..,..,8690,..,13,0,13,0,13,..,18,0,18,0,18,..,3,0,3,0,3,..,8,0,10,0,10,..,20,5,28,0,28,..,3,0,3,0,3,..,28,8,37,0,37,..,14,0,14,0,14,..,10,0,10,0,10,..,28,0,28,0,28,..,19,3,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,17,0,17,..,3,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0
107031137,0,0,0,0,..,5,0,5,0,5,..,9,0,10,0,10,..,0,0,0,0,0,..,19,0,18,0,18,..,23,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,7,9,0,9,..,32,8,34,0,34,..,167,25,193,0,193,..,17,0,17,153,171,2982,182,25,207,153,3340,3183,..,..,..,..,3183,..,0,0,0,0,0,..,0,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,4,..,5,0,7,0,7,..,0,0,0,0,0,..,18,0,21,0,21,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,4,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0
107031138,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,10,0,10,0,10,..,22,0,22,0,23,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,4,6,9,0,9,..,34,5,43,0,43,..,195,28,213,0,216,..,14,0,14,210,221,3785,204,28,227,211,4224,4024,..,..,..,..,4024,..,5,0,5,0,5,..,6,0,6,0,6,..,6,0,6,0,6,..,7,7,16,0,11,..,14,9,22,0,22,..,0,0,0,0,0,..,26,9,35,0,41,..,0,0,0,0,0,..,10,0,7,0,7,..,20,0,20,0,20,..,19,0,20,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4
107031139,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,5,0,5,..,21,5,20,0,19,..,100,8,113,0,112,..,5,0,5,111,116,2776,107,8,119,113,3004,2826,..,..,..,..,2826,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,10,0,10,..,0,0,0,0,0,..,13,0,10,0,10,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,10,0,10,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
107031140,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,20,0,20,..,113,12,129,0,129,..,0,0,4,171,176,3637,122,14,137,171,3944,3858,..,..,..,..,3858,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,5,0,5,..,0,0,0,0,0,..,19,0,19,0,19,..,16,0,22,0,22,..,6,0,6,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
107031141,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,65,4,67,0,72,..,0,0,0,0,0,..,5,0,11,0,11,..,39,7,44,0,51,..,12,0,12,0,12,..,100,9,108,0,107,..,955,112,1072,14,1087,..,30,3,36,413,448,8039,996,113,1107,428,9572,8226,..,..,..,..,8226,..,4,0,4,0,4,..,56,3,59,0,63,..,3,0,3,0,3,..,20,4,25,0,25,..,23,7,30,0,30,..,0,3,3,0,3,..,38,15,53,0,53,..,25,0,26,0,26,..,11,0,11,0,11,..,17,0,23,0,23,..,48,4,58,0,58,..,5,0,5,0,5,..,0,0,0,0,0,..,9,0,14,0,14,..,0,0,0,0,0,..,3,0,7,0,7,..,8,0,8,0,8,..,17,0,17,0,17,..,6,0,6
107031142,0,0,0,0,..,0,0,0,0,4,..,8,0,8,0,7,..,3,0,3,0,3,..,14,0,14,4,13,..,49,8,52,0,52,..,0,0,0,0,0,..,0,0,0,0,0,..,18,9,23,0,23,..,19,3,23,0,23,..,54,5,59,5,62,..,524,78,603,4,610,..,25,4,29,231,257,4224,546,86,631,236,5091,4518,..,..,..,..,4518,..,7,0,7,0,7,..,19,0,23,0,23,..,0,0,0,0,0,..,5,0,8,0,8,..,16,11,19,0,19,..,0,0,0,0,0,..,27,6,34,0,34,..,24,0,27,0,27,..,4,0,4,0,4,..,37,0,34,0,34,..,25,4,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,6,0,6,..,3,0,3,0,3,..,11,3,13,0,13,..,0,0,0,0,0,..,15,0,16,0,16,..,3,0,3
107031143,0,9,0,9,..,5,0,5,0,4,..,10,0,10,0,10,..,5,0,5,0,5,..,23,0,23,0,29,..,88,12,100,0,98,..,0,0,0,0,0,..,7,3,13,0,11,..,60,18,77,0,77,..,12,8,17,0,17,..,105,14,118,3,129,..,823,135,955,14,970,..,47,4,50,614,659,8280,866,135,1005,630,9918,8593,..,..,..,..,8593,..,6,0,6,0,6,..,45,8,47,0,47,..,6,0,6,5,13,..,7,6,10,0,10,..,16,5,21,0,21,..,0,0,4,0,4,..,24,9,29,0,28,..,34,14,44,0,44,..,9,0,9,0,9,..,28,0,28,0,28,..,52,11,58,0,61,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0
107041144,0,7,0,7,..,9,0,9,0,16,..,14,0,14,0,14,..,5,0,0,0,0,..,35,3,35,0,41,..,88,6,95,4,96,..,14,0,14,0,14,..,17,9,24,0,24,..,95,26,118,3,119,..,83,23,107,0,107,..,150,27,176,0,178,..,1596,231,1825,18,1846,..,25,7,29,443,468,8272,1618,235,1858,460,10590,8474,..,..,..,..,8474,..,6,0,6,0,6,..,116,23,142,0,142,..,4,0,4,0,4,..,32,12,40,0,40,..,117,30,147,0,146,..,8,0,8,0,8,..,156,36,195,0,195,..,38,3,43,0,43,..,17,0,17,0,17,..,21,0,21,0,21,..,66,14,83,0,86,..,17,0,20,0,20,..,5,0,6,0,6,..,24,0,31,0,31,..,11,0,11,0,11,..,13,0,15,0,15,..,0,0,0,0,0,..,16,0,17,0,17,..,13,0,15
107041145,0,9,0,9,..,5,0,5,0,5,..,7,0,8,0,8,..,4,0,4,0,4,..,28,4,32,0,32,..,40,7,48,0,48,..,5,0,5,0,5,..,19,4,26,0,26,..,18,4,22,0,22,..,32,8,41,0,41,..,101,19,126,9,129,..,734,111,837,9,845,..,35,0,39,336,376,6493,765,114,875,348,7711,6884,..,..,..,..,6884,..,4,0,4,0,4,..,59,3,70,0,70,..,0,0,0,0,0,..,8,3,13,0,13,..,25,6,27,0,32,..,0,0,0,0,0,..,29,16,45,0,46,..,21,3,26,0,26,..,18,0,18,0,18,..,23,0,24,0,24,..,52,8,59,0,59,..,0,0,0,0,0,..,3,0,7,0,7,..,10,0,10,0,13,..,0,0,3,0,3,..,13,0,13,0,13,..,4,0,4,0,4,..,14,8,20,0,20,..,0,0,0
107041146,0,3,0,3,..,18,0,18,0,18,..,12,5,19,0,19,..,5,0,9,0,9,..,40,4,45,0,45,..,70,9,79,0,79,..,40,0,40,0,40,..,22,3,24,0,24,..,36,0,38,0,38,..,40,0,41,0,45,..,176,33,206,12,213,..,2025,243,2272,13,2289,..,35,6,43,420,462,8533,2062,252,2313,436,11285,8669,..,..,..,..,8669,..,10,0,10,0,10,..,164,27,195,0,195,..,3,0,3,0,3,..,35,6,44,0,44,..,237,44,285,3,287,..,9,0,9,0,9,..,279,52,333,3,330,..,31,13,44,0,44,..,19,0,18,0,18,..,22,0,21,0,21,..,122,14,133,0,132,..,13,0,14,0,14,..,8,0,8,0,8,..,51,0,50,0,50,..,10,0,10,0,10,..,16,4,21,0,21,..,39,0,41,0,41,..,48,9,59,0,59,..,12,0,12
107041147,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,17,4,21,0,21,..,3,3,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,46,8,51,0,51,..,176,29,209,0,212,..,13,0,20,123,141,4243,192,34,221,124,4590,4152,..,..,..,..,4152,..,5,0,5,0,5,..,9,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,13,7,18,0,18,..,0,0,0,0,0,..,16,7,20,0,20,..,4,0,4,0,4,..,8,0,8,0,8,..,18,0,18,0,18,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
107041148,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,45,3,43,0,43,..,7,0,7,0,7,..,3,0,3,0,3,..,5,0,5,0,5,..,6,3,6,0,6,..,56,4,58,0,58,..,291,17,306,0,306,..,13,0,16,171,185,5454,303,18,321,170,5947,5438,..,..,..,..,5438,..,8,0,8,0,8,..,13,0,13,0,13,..,0,0,0,0,0,..,7,0,6,0,11,..,14,8,21,0,21,..,0,0,3,0,3,..,23,4,29,0,26,..,5,0,5,0,5,..,23,0,26,0,27,..,38,0,38,0,38,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
107041150,0,0,0,0,..,4,0,4,0,4,..,12,0,9,0,9,..,3,0,3,0,3,..,23,0,23,0,23,..,51,3,61,0,61,..,5,0,5,0,5,..,0,0,3,0,3,..,5,0,4,0,4,..,13,3,14,0,13,..,87,8,88,6,96,..,498,53,547,11,553,..,32,0,32,330,364,9068,526,49,581,343,9989,9689,..,..,..,..,9689,..,18,0,18,0,18,..,39,5,47,0,47,..,0,0,0,0,0,..,17,4,23,0,23,..,20,3,26,0,26,..,8,0,8,0,3,..,41,6,53,0,52,..,9,3,7,0,7,..,28,0,29,0,29,..,45,0,45,0,45,..,24,6,30,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,11,0,11,..,0,0,0
107041548,0,23,0,23,..,7,0,7,0,7,..,35,0,33,0,33,..,4,0,4,0,4,..,67,0,66,0,66,..,72,3,77,0,81,..,16,0,16,0,16,..,23,12,40,3,41,..,40,8,51,0,51,..,52,10,62,0,62,..,133,36,170,5,170,..,1511,247,1761,18,1778,..,27,0,28,395,427,5662,1540,251,1790,418,7870,5788,..,..,..,..,5788,..,0,0,0,0,0,..,115,47,160,0,160,..,0,0,0,0,0,..,30,11,43,0,43,..,178,54,232,0,232,..,13,4,21,0,21,..,224,69,295,0,295,..,18,0,29,0,29,..,19,4,25,0,25,..,29,0,28,0,28,..,70,19,88,0,88,..,23,0,22,0,22,..,5,0,5,0,5,..,43,4,47,0,47,..,45,0,43,0,43,..,27,0,28,0,28,..,11,0,5,0,5,..,18,7,25,0,25,..,11,0,14
107041549,3,17,0,17,..,27,0,30,0,30,..,17,0,23,0,23,..,9,0,9,0,9,..,72,7,82,0,82,..,49,3,54,0,54,..,26,0,26,0,26,..,19,10,34,0,34,..,36,11,43,0,43,..,61,15,75,0,75,..,217,65,280,6,286,..,1972,383,2358,21,2372,..,37,9,45,437,474,5546,2011,389,2402,454,8399,5371,..,..,..,..,5371,..,0,0,0,0,0,..,127,39,169,0,169,..,0,0,0,0,0,..,33,11,51,0,53,..,181,41,218,0,220,..,3,4,3,0,3,..,219,55,271,3,276,..,42,3,46,0,46,..,9,0,16,0,16,..,19,0,19,0,19,..,112,31,137,0,137,..,26,0,29,0,28,..,6,0,6,0,6,..,35,0,31,0,31,..,62,0,62,0,62,..,26,0,27,0,27,..,20,0,20,0,20,..,30,0,30,0,30,..,12,0,12
108011151,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,20,0,20,..,43,4,52,0,52,..,3,0,3,220,221,2360,51,4,57,220,2631,2308,..,..,..,..,2308,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108011152,0,7,0,9,..,4,0,4,0,4,..,7,0,7,0,7,..,9,0,9,0,9,..,23,0,23,0,26,..,12,0,14,0,14,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,8,0,8,0,8,..,40,0,41,5,38,..,236,20,253,7,260,..,23,0,23,395,417,6256,257,20,279,404,6937,7000,..,..,..,..,7000,..,8,0,8,0,8,..,10,0,10,0,13,..,5,0,5,0,5,..,11,0,8,0,8,..,0,5,12,0,12,..,0,0,0,0,0,..,9,3,15,0,15,..,3,0,3,0,3,..,14,0,14,0,14,..,21,0,20,0,20,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,22,4,26,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108011153,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,4,13,0,13,..,77,12,89,0,87,..,3,0,3,306,307,3163,81,12,90,307,3556,3068,..,..,..,..,3068,..,9,0,11,0,11,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,4,0,4,..,0,0,0,0,0,..,0,4,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108011154,0,0,0,0,..,3,3,6,0,6,..,4,3,4,0,4,..,0,0,0,0,0,..,3,4,13,0,13,..,5,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,78,23,101,0,102,..,14,9,20,140,158,2746,95,28,119,142,3008,3026,..,..,..,..,3026,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,5,3,7,0,7,..,3,0,6,0,6,..,0,0,0,0,0,..,5,9,9,0,9,..,4,0,4,0,4,..,9,0,9,0,9,..,3,0,3,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108021155,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,20,0,20,0,20,..,4,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,66,5,66,6,73,..,187,17,201,5,209,..,23,6,29,1305,1333,6329,208,19,228,1312,7877,6883,..,..,..,..,6883,..,0,0,0,0,0,..,7,0,7,0,7,..,48,4,57,3,58,..,3,3,8,0,8,..,10,4,17,0,17,..,0,0,0,0,0,..,19,7,22,0,22,..,0,0,0,0,0,..,5,0,5,0,4,..,17,0,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108021156,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,31,3,33,0,33,..,88,32,122,0,122,..,20,0,20,390,409,4303,108,32,142,386,4830,4110,..,..,..,..,4110,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,19,17,0,17,..,0,0,0,0,0,..,5,21,22,0,22,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
108021157,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,26,0,26,..,80,18,100,0,101,..,13,0,13,148,156,2264,88,18,105,152,2528,2396,..,..,..,..,2396,..,0,0,0,0,0,..,3,0,0,0,0,..,7,0,9,0,9,..,0,0,5,0,5,..,4,0,5,0,5,..,0,0,0,0,0,..,5,3,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,14,5,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108021158,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,29,3,32,0,31,..,85,15,103,0,100,..,18,0,17,293,308,3014,96,19,117,293,3425,3261,..,..,..,..,3261,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,20,0,19,..,0,6,3,0,3,..,3,0,8,0,8,..,0,0,0,0,0,..,5,3,10,0,10,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108021159,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,5,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,33,0,31,..,95,9,102,0,103,..,10,3,8,298,313,3571,102,8,114,303,3987,3652,..,..,..,..,3652,..,0,0,0,0,0,..,4,0,4,0,4,..,0,3,5,0,9,..,0,0,4,0,4,..,0,4,3,0,3,..,0,0,0,0,0,..,4,4,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,10,0,10,..,4,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
