POA_CODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2074,14,36,25,24,34,13,9,155,0,0,0,0,3,3,0,9,5,0,0,0,0,0,0,3,42,68,62,61,108,48,36,412,0,3,0,0,3,0,0,13,3,6,0,0,3,0,0,16,3,9,3,3,3,0,0,24,45,77,63,60,114,49,36,442,17,33,17,9,9,15,3,107,0,0,0,0,0,0,0,0,60,105,78,70,129,62,40,549
POA2075,12,30,37,27,31,18,7,158,7,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,35,77,71,56,80,48,18,382,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,8,4,3,0,3,3,0,0,10,35,76,72,58,86,48,18,391,11,32,26,13,25,8,14,128,0,0,0,0,0,0,0,0,45,109,100,69,108,51,33,517
POA2076,11,34,27,18,37,22,9,156,5,0,0,0,0,3,0,4,0,0,0,3,3,0,0,5,28,81,79,49,93,60,34,421,0,0,0,3,0,3,0,8,4,0,4,0,5,0,3,21,6,0,4,4,5,3,3,27,34,83,82,55,98,63,40,453,29,35,25,16,30,19,14,157,0,0,0,0,0,0,0,0,66,113,102,69,129,77,51,606
POA2077,29,77,49,53,59,34,18,326,3,3,3,0,3,3,0,19,0,3,0,0,5,0,0,14,70,184,141,127,171,95,51,837,0,3,0,0,6,4,0,20,7,12,0,8,4,5,4,33,7,15,4,8,12,6,3,54,74,206,143,138,182,99,56,888,43,53,36,27,45,27,20,252,0,3,0,0,0,0,0,7,117,257,178,159,229,129,74,1147
POA2079,3,10,10,4,9,4,3,45,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,32,30,23,31,14,11,149,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,6,10,35,30,21,31,18,15,155,11,13,7,5,4,3,3,49,0,0,0,0,0,0,0,0,17,48,42,27,35,17,17,206
POA2080,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,3,10,3,8,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,3,8,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,10,3,8,3,36
POA2081,0,15,0,3,16,3,6,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,22,11,13,26,6,6,95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,22,13,15,26,6,6,99,7,6,5,3,0,3,0,21,0,0,0,0,0,0,0,0,12,27,22,19,26,10,6,120
POA2082,5,11,17,11,13,6,0,56,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,21,27,20,26,10,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,27,20,26,10,3,123,3,4,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,31,34,20,28,10,3,134
POA2083,0,0,3,4,0,3,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,9,5,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,5,4,0,30,0,5,4,0,0,0,0,13,0,0,0,0,0,0,0,0,7,11,7,12,5,6,0,45
POA2084,6,7,3,3,7,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,9,15,4,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,9,15,4,3,57,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,10,10,14,11,12,4,9,68
POA2085,12,23,13,11,14,9,3,83,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,20,52,29,16,47,23,10,203,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,20,60,29,16,47,23,13,208,3,15,7,5,6,4,0,42,0,0,0,0,0,0,0,0,19,71,40,22,58,35,15,249
POA2086,12,40,17,12,11,9,9,108,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,19,55,47,40,61,22,16,264,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,19,65,47,42,61,22,16,276,7,19,5,12,9,3,7,66,0,0,0,0,0,0,0,0,29,80,57,48,66,29,27,337
POA2087,10,16,20,14,20,12,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50,49,41,55,29,23,259,0,7,0,4,3,0,0,8,0,0,3,0,0,3,0,5,0,8,4,3,3,3,0,19,13,55,52,43,57,31,25,276,12,13,9,4,14,5,4,59,3,0,0,0,0,0,0,4,26,68,62,47,66,37,26,341
POA2088,18,30,33,32,42,31,25,210,4,4,0,0,0,0,0,5,0,0,3,0,3,0,0,10,41,95,92,83,121,70,42,542,0,4,0,0,3,0,0,15,0,8,7,5,7,3,0,27,0,12,3,9,4,7,0,38,42,105,98,87,124,69,45,584,14,25,37,24,26,26,10,160,3,0,0,0,0,0,0,9,63,135,138,109,157,92,52,746
POA2089,12,18,15,4,10,9,0,57,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,29,61,34,13,40,15,14,212,0,0,0,0,4,0,0,8,3,4,0,0,0,0,0,15,4,4,0,0,4,3,0,21,37,68,43,15,43,13,18,231,8,9,3,7,8,4,0,46,0,0,0,0,0,0,0,0,44,81,47,22,49,18,19,272
POA2090,12,16,17,10,7,3,3,73,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,37,47,43,35,43,30,24,253,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,5,0,7,0,6,4,4,0,13,37,57,43,33,41,32,27,267,8,13,4,6,12,5,3,47,0,0,0,0,0,0,0,0,39,64,46,43,53,39,29,314
POA2092,4,13,12,8,10,3,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,29,17,34,10,10,131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,7,4,40,31,17,31,16,10,142,5,13,10,4,6,4,3,40,0,0,0,0,0,0,0,0,13,49,35,15,36,17,10,186
POA2093,22,43,48,20,39,15,15,196,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,7,38,94,108,68,125,49,34,515,0,3,0,0,0,0,0,7,3,11,0,0,3,0,0,15,3,12,0,0,6,0,0,26,34,105,108,71,135,49,38,539,21,30,22,13,13,11,3,131,0,3,0,4,0,0,0,4,58,142,132,85,147,66,37,676
POA2094,10,9,12,3,15,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,29,13,28,14,7,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,32,29,13,28,12,7,127,0,6,0,0,5,0,3,20,0,0,0,0,0,0,0,0,12,39,26,12,34,16,10,142
POA2095,8,34,15,15,16,5,7,94,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,21,61,26,31,52,29,13,227,0,3,3,0,4,0,3,12,0,3,0,0,0,0,0,8,0,9,3,3,4,0,3,19,22,65,33,31,54,29,15,248,10,13,10,8,10,5,4,60,0,0,0,0,0,0,0,0,29,80,45,38,66,30,18,305
POA2096,11,33,15,6,8,4,3,92,6,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,29,81,55,30,42,21,5,257,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,3,3,3,0,0,0,0,16,38,83,56,31,42,21,8,271,22,12,8,7,10,3,3,63,0,0,0,0,0,0,0,4,61,96,69,34,49,25,10,336
POA2097,18,55,28,12,27,7,5,166,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,39,91,56,34,70,31,13,336,0,0,4,0,4,0,0,8,4,0,0,0,0,0,0,3,4,0,4,0,4,0,0,14,37,91,60,37,71,31,14,342,14,27,15,9,10,0,0,74,0,0,0,0,0,0,0,0,52,117,78,47,84,31,17,418
POA2099,42,92,74,33,71,26,11,347,6,0,0,0,0,0,0,15,3,3,8,0,3,0,0,13,94,186,159,118,170,81,38,850,3,0,0,0,3,5,0,10,0,11,4,0,7,0,0,23,3,13,5,0,7,8,0,36,92,197,164,118,179,89,38,882,74,70,47,34,34,19,8,286,3,3,0,0,0,0,0,5,171,272,215,151,212,105,52,1173
POA2100,14,49,21,18,38,15,8,165,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,34,94,55,61,115,41,24,425,0,0,0,0,0,0,0,8,3,3,3,0,0,0,0,8,3,5,3,0,0,0,0,12,34,100,58,61,114,46,27,442,12,10,12,7,13,7,9,74,0,0,0,0,0,0,0,0,50,112,73,73,124,56,33,519
POA2101,27,49,39,24,31,13,4,192,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,5,52,89,93,55,86,30,12,423,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,10,5,7,3,0,4,0,0,22,54,96,100,62,91,30,16,443,19,22,15,3,6,4,3,63,0,0,0,3,0,0,0,3,75,120,109,61,96,32,16,512
POA2102,13,21,13,8,16,4,4,80,3,0,3,0,0,0,0,12,0,0,0,0,3,0,0,4,23,45,48,34,50,23,10,231,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,9,0,0,3,0,4,0,0,6,23,48,47,34,55,23,12,244,3,10,6,0,7,0,0,32,0,0,0,0,0,0,0,0,31,59,55,33,59,23,12,275
POA2103,13,27,16,11,24,7,5,99,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,61,29,31,71,23,15,239,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,5,21,58,26,31,72,23,15,247,4,19,7,7,7,0,0,42,3,0,0,0,0,0,0,3,24,81,35,33,79,25,13,291
POA2104,0,3,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,8,5,4,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,8,5,4,4,40,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,7,9,5,8,4,4,47
POA2105,0,8,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,7,11,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,5,11,4,0,41,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,15,7,5,10,4,0,46
POA2106,13,39,22,16,11,6,9,112,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,29,59,44,33,36,21,16,240,0,5,0,0,3,0,0,9,3,0,0,3,0,0,0,3,3,5,0,3,3,0,0,13,31,65,46,37,43,21,16,251,16,21,12,7,5,3,3,64,0,0,0,0,3,0,0,7,40,84,52,46,47,23,24,319
POA2107,15,34,11,19,24,20,9,135,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,7,32,68,32,39,66,34,21,289,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,32,68,34,38,65,36,21,296,12,24,16,9,16,0,3,77,0,0,0,0,0,0,0,0,46,96,49,48,79,38,23,379
POA2108,3,4,3,3,4,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,12,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,11,7,3,0,33,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,7,3,5,15,8,7,0,36
POA2109,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,16,5,5,4,0,3,3,0,26,0,0,0,0,0,0,0,0,9,5,0,3,7,10,0,37
POA2110,5,20,13,7,9,3,0,63,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,14,46,32,12,25,13,20,167,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,6,0,3,12,14,49,38,17,23,20,21,175,11,15,12,4,4,6,6,54,0,0,0,0,0,0,0,0,24,57,47,23,30,20,30,230
POA2111,9,34,22,17,23,4,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,67,48,41,63,29,18,301,0,0,0,3,0,0,0,6,0,3,3,0,0,0,0,7,0,4,0,3,3,0,0,19,30,75,52,46,69,32,18,319,12,11,7,9,5,7,4,57,0,0,0,0,0,0,0,0,40,87,57,54,78,35,23,368
POA2112,36,58,41,32,35,24,15,239,6,3,4,0,3,0,0,17,0,0,0,0,0,0,0,7,67,139,81,76,121,77,58,620,3,7,0,4,5,0,0,18,4,6,11,0,3,3,0,27,6,6,8,5,10,4,4,46,72,152,90,78,129,83,60,663,66,65,22,27,26,17,10,232,0,0,0,0,0,0,0,3,138,211,115,104,154,104,75,901
POA2113,17,29,16,3,19,13,6,106,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,3,33,55,45,29,44,46,34,283,0,0,0,0,0,3,0,7,0,4,0,3,3,0,0,9,0,4,0,5,8,3,0,18,34,58,45,27,47,52,35,299,25,22,15,6,18,11,10,110,0,0,0,0,0,0,0,0,55,82,58,34,61,60,41,404
POA2114,17,42,29,22,36,15,20,179,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,49,91,60,45,76,55,34,410,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,0,3,5,0,0,4,0,18,57,95,64,42,75,59,34,426,47,45,13,22,23,19,11,174,0,0,0,0,0,0,0,0,97,135,79,63,97,78,41,599
POA2115,6,24,15,17,11,6,5,82,3,0,0,0,0,3,0,11,3,0,0,0,0,0,0,4,18,54,34,37,30,26,18,218,0,0,3,0,0,0,0,4,10,11,11,0,0,0,0,36,14,12,10,7,4,0,0,43,32,61,44,38,38,26,22,263,23,28,12,19,35,12,8,143,0,0,0,0,0,0,0,3,54,95,65,61,72,35,26,408
POA2116,9,15,7,13,12,3,3,61,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,21,31,28,25,33,20,18,163,3,0,0,0,0,0,0,4,4,10,7,0,3,0,0,18,9,6,7,0,3,0,0,25,30,43,31,25,35,20,13,186,16,21,13,12,8,3,8,93,0,0,0,0,0,0,0,0,45,61,44,37,44,23,27,284
POA2117,24,47,34,23,31,20,6,176,0,0,0,0,4,0,5,8,0,0,0,0,0,0,0,4,41,92,68,58,84,59,26,426,0,4,0,3,4,4,3,18,3,14,0,0,4,4,0,20,7,12,3,7,10,4,4,41,49,104,71,63,89,66,28,468,79,78,41,34,37,27,7,307,0,0,0,0,0,0,0,7,127,181,108,96,130,94,42,779
POA2118,13,37,28,23,36,22,12,169,10,0,0,3,0,5,0,18,0,0,9,3,3,4,0,20,47,88,77,63,92,68,38,466,0,5,0,0,8,0,0,18,0,15,7,6,3,0,3,29,3,19,5,9,13,0,3,54,46,107,86,73,107,69,35,522,48,57,22,17,40,28,14,242,0,0,3,0,0,0,0,3,98,165,114,90,145,98,56,766
POA2119,3,13,11,9,9,17,3,72,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,39,42,25,34,39,19,206,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,14,39,41,25,34,39,19,213,9,15,10,7,9,4,7,63,0,0,0,0,0,0,0,3,19,58,51,32,44,44,24,272
POA2120,17,34,23,31,27,11,13,140,0,0,0,3,0,0,0,12,0,0,0,0,0,0,4,6,17,63,53,65,94,51,33,376,3,0,0,0,0,0,0,9,0,4,0,0,0,4,0,10,3,4,3,0,3,3,0,16,19,68,55,68,95,52,34,395,14,23,13,8,24,18,3,106,0,0,0,0,0,0,0,3,32,89,70,76,115,77,35,496
POA2121,22,40,33,25,29,28,12,183,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,38,103,69,68,103,83,35,506,0,3,0,0,3,0,3,9,3,7,4,0,3,0,0,16,3,8,4,3,4,0,4,29,42,110,75,76,113,88,41,538,35,53,29,43,33,28,20,243,0,0,0,0,0,0,3,3,75,158,105,116,152,115,66,785
POA2122,27,43,28,27,32,17,15,195,5,0,0,0,0,0,0,9,4,0,3,0,0,0,0,11,73,119,85,60,87,61,38,529,4,0,3,3,0,5,3,20,0,4,4,0,0,0,0,12,3,5,5,7,3,3,0,29,76,126,90,67,87,70,43,559,38,47,35,25,32,38,19,228,0,0,0,0,0,0,0,0,115,177,118,86,123,100,60,784
POA2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2125,6,26,17,5,14,11,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,53,47,26,56,35,25,257,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,3,0,3,0,0,11,20,53,52,29,61,36,22,269,20,15,4,4,12,9,6,80,0,0,0,0,0,0,0,0,36,73,54,32,70,48,29,343
POA2126,8,8,13,18,24,14,13,95,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,4,13,36,49,45,75,60,33,316,0,3,3,0,3,3,0,12,0,0,3,3,0,0,0,7,3,3,9,3,3,3,0,21,14,39,59,47,75,65,36,339,19,20,14,17,26,11,9,116,0,0,0,0,0,0,0,0,36,63,73,68,98,80,47,455
POA2127,12,20,14,7,8,5,3,69,6,0,0,0,0,0,0,12,3,0,0,0,0,0,0,4,38,61,41,26,34,19,7,221,3,0,0,0,0,0,0,3,3,5,0,0,3,0,0,9,3,5,3,0,4,0,3,16,43,62,46,25,39,18,7,237,23,16,8,6,13,5,3,84,0,0,0,0,0,0,0,0,64,75,51,38,49,26,16,321
POA2128,3,3,3,0,0,0,0,13,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,8,11,5,3,4,7,3,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,8,14,6,3,9,6,3,52,12,10,7,0,0,0,0,28,0,0,0,0,0,0,0,0,16,21,11,6,7,6,3,80
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,9,14,3,3,8,3,7,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,41,26,7,24,10,8,136,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,5,3,0,0,0,0,7,19,44,28,7,24,10,8,145,4,17,3,3,5,5,0,36,0,0,0,0,0,0,0,0,22,61,33,11,27,18,8,186
POA2131,25,46,13,19,27,12,12,162,0,0,3,0,3,0,0,6,0,0,0,0,0,6,0,12,54,83,51,44,73,47,40,390,3,0,3,0,3,0,0,14,7,7,3,4,8,3,0,29,7,9,6,4,11,4,5,45,57,85,57,48,88,55,40,429,39,41,28,23,33,27,6,189,0,0,0,0,0,0,0,0,97,129,80,71,117,81,49,625
POA2132,10,13,10,10,17,7,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,36,30,44,39,14,210,0,3,3,4,4,3,0,14,0,0,3,0,0,0,0,10,0,3,3,4,5,4,3,22,19,36,41,35,51,42,16,237,13,23,14,13,24,14,8,104,0,0,0,0,0,0,0,5,38,54,51,55,68,50,24,343
POA2133,7,35,13,19,18,15,7,109,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,20,63,39,38,43,34,18,252,0,0,3,0,0,0,3,4,0,0,6,0,0,0,0,12,0,0,9,0,0,0,5,14,20,65,43,40,48,34,19,266,30,22,8,12,6,13,3,100,0,3,0,0,0,0,0,4,59,90,55,44,52,49,19,367
POA2134,16,18,15,17,16,7,5,93,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,8,37,30,20,30,43,40,15,219,3,0,0,0,0,0,0,6,0,0,3,0,9,5,0,22,3,4,3,3,6,6,0,25,38,36,26,37,47,47,21,244,32,22,20,10,25,23,7,155,0,0,0,0,0,0,0,0,71,58,43,47,78,72,30,394
POA2135,13,27,23,20,22,20,13,141,4,0,5,7,0,0,0,15,3,0,5,5,0,0,0,8,39,55,59,46,75,65,56,395,0,0,0,3,3,0,3,8,4,3,3,0,0,0,3,20,4,4,3,4,11,0,4,33,44,54,61,52,85,66,60,426,29,41,31,24,34,24,25,201,0,0,0,0,0,0,0,0,70,99,85,73,124,95,81,626
POA2136,12,17,10,9,12,14,3,77,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,40,30,22,32,29,5,179,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,4,0,3,0,0,0,0,3,13,19,44,35,22,36,29,11,193,18,15,16,12,16,4,4,82,0,0,0,0,0,0,0,0,35,57,43,35,57,31,14,272
POA2137,22,55,31,21,40,22,20,202,0,4,3,0,0,0,0,12,0,5,3,0,0,0,0,10,44,121,91,53,98,62,47,519,0,3,0,0,3,0,0,10,4,4,3,0,4,3,4,20,4,10,3,0,11,3,4,33,43,131,98,55,111,67,49,553,43,38,38,16,28,21,12,198,0,0,0,0,0,0,0,6,84,167,133,75,142,86,65,753
POA2138,10,23,15,17,18,21,8,105,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,34,62,46,39,48,41,27,294,0,0,0,3,0,0,0,9,0,4,0,0,0,6,0,13,0,3,6,8,0,5,0,22,34,67,48,47,52,50,27,311,27,35,20,9,17,13,18,139,0,0,0,0,0,0,0,0,57,98,64,59,70,58,41,450
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,13,20,16,12,26,14,3,105,8,0,0,0,0,0,0,12,4,0,0,0,3,0,0,7,33,53,37,32,53,46,17,273,0,0,0,0,3,0,5,6,3,0,0,0,6,0,0,15,3,7,0,0,5,3,4,24,36,52,35,30,63,49,22,299,25,17,6,15,18,13,13,108,0,0,0,0,0,0,0,0,64,75,46,49,83,58,29,405
POA2141,27,47,29,16,35,21,16,183,3,0,0,0,0,0,0,3,0,4,3,0,3,3,3,19,56,96,74,52,93,63,49,479,3,5,4,6,5,4,3,23,6,8,3,3,11,6,0,37,6,14,7,6,12,8,3,58,62,108,76,60,105,75,57,545,93,90,43,31,38,28,22,351,0,0,0,0,0,0,0,3,152,199,120,95,151,105,80,901
POA2142,26,40,35,20,31,11,8,173,3,0,0,3,0,0,0,9,4,8,0,4,3,0,0,21,52,76,65,48,64,33,21,354,3,3,3,4,6,0,0,20,4,13,5,3,5,0,0,32,6,20,7,5,16,0,0,55,61,92,73,52,81,30,21,408,127,118,91,42,58,46,22,508,3,8,3,0,0,0,0,13,185,217,166,96,136,76,52,931
POA2143,11,19,14,8,14,8,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,35,32,17,34,25,15,186,0,0,0,3,3,0,0,6,3,6,3,0,0,0,0,14,3,6,3,4,3,0,3,22,29,39,36,25,42,23,19,210,42,72,45,24,27,19,13,241,0,3,0,0,0,0,0,3,74,111,80,43,68,46,31,449
POA2144,19,33,40,26,36,18,23,204,3,0,0,0,0,0,0,10,3,0,0,0,0,0,3,8,57,65,80,56,82,62,47,444,4,6,6,4,5,5,0,33,6,13,9,11,10,5,4,57,14,12,15,11,18,12,3,85,69,79,94,65,91,77,54,530,190,202,97,62,108,55,27,741,8,3,0,0,0,0,0,9,262,285,196,132,200,129,83,1283
