POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA2151,0,344,..,4,0,0,0,0,..,0,0,4,0,4,..,175,64,241,0,245,..,34,3,39,0,39,..,34,7,41,0,41,..,18,3,22,0,23,..,34,0,37,0,37,..,70,0,74,0,74,..,47,3,52,0,52,..,106,6,111,0,111,..,7,0,7,0,7,..,230,12,244,0,240,..,115,22,131,0,138,..,82,3,86,0,86,..,31,5,37,0,36,..,39,11,49,0,49,..,59,14,66,0,66,..,431,80,515,9,518,..,3768,900,4671,24,4696,..,27,10,41,666,703,5394,3791,915,4708,690,10795,10857,..,..,..,..,10857,..,8,0,8,0,10,..,785,102,890,7,895,..,0,0,0,0,0,..,706,232,940,3,944,..,1109,416,1526,3,1531,..,49,16,69,0,69,..,1870,666,2529,11,2541,..,54,4,58,0,58,..,15,0,17,0,17,..,59,8,62,0,63,..,47,0,45,0,45
POA2152,3,125,..,0,3,3,0,3,..,7,0,7,0,7,..,81,28,106,0,106,..,33,6,39,0,39,..,21,0,22,0,22,..,11,0,11,0,11,..,18,0,21,0,21,..,44,0,42,0,42,..,38,4,40,0,40,..,52,0,54,0,58,..,3,0,3,0,3,..,136,7,142,0,147,..,72,9,73,3,76,..,45,0,46,0,52,..,15,3,15,0,15,..,31,3,31,0,31,..,16,4,17,0,17,..,223,38,265,6,271,..,1649,290,1935,28,1966,..,12,0,15,215,230,3720,1665,289,1955,246,5914,7051,..,..,..,..,7051,..,8,0,8,0,8,..,286,23,315,7,318,..,0,0,0,0,0,..,212,55,273,3,274,..,274,109,381,3,382,..,27,4,30,0,30,..,517,171,683,3,686,..,29,0,32,0,33,..,7,0,7,0,7,..,29,0,29,0,29,..,32,0,32,0,39
POA2153,4,681,..,19,4,23,0,23,..,57,6,59,0,61,..,276,54,327,3,330,..,95,7,97,0,100,..,81,21,98,0,104,..,3,0,3,0,3,..,43,3,47,0,47,..,125,4,127,0,127,..,128,7,142,0,143,..,171,3,176,0,177,..,24,0,24,0,24,..,453,22,474,4,472,..,276,20,293,0,293,..,487,24,511,0,507,..,60,17,77,0,77,..,81,10,90,0,90,..,76,19,93,0,95,..,741,112,853,16,872,..,8828,1533,10356,69,10427,..,65,6,77,639,714,17757,8890,1541,10433,707,28903,35167,..,..,..,..,35167,..,119,8,122,0,125,..,1067,70,1131,6,1142,..,0,0,0,0,0,..,1745,372,2120,8,2126,..,2978,1107,4086,29,4109,..,131,31,167,0,167,..,4852,1520,6369,28,6401,..,248,31,277,0,277,..,61,3,61,0,61,..,153,8,160,0,160,..,178,0,177,7,183
POA2154,4,612,..,0,0,0,0,0,..,31,3,30,0,30,..,273,31,304,3,310,..,75,3,76,5,79,..,75,3,77,0,77,..,3,0,3,0,3,..,35,3,36,0,36,..,85,0,85,0,85,..,117,13,132,0,131,..,140,3,140,0,140,..,18,0,18,0,18,..,362,15,372,0,374,..,179,24,199,0,199,..,179,7,185,3,188,..,54,20,73,0,74,..,37,4,43,0,43,..,74,18,91,3,94,..,380,72,459,4,463,..,6059,1230,7286,57,7346,..,32,3,37,863,907,12192,6090,1233,7328,926,20440,24213,..,..,..,..,24213,..,177,4,185,0,185,..,623,43,667,3,670,..,0,0,0,0,0,..,1365,293,1657,4,1666,..,2351,895,3244,28,3276,..,121,20,140,0,141,..,3842,1207,5046,39,5083,..,122,7,133,4,140,..,79,0,81,0,81,..,84,4,87,0,87,..,112,4,113,0,113
POA2155,3,340,..,10,0,10,0,10,..,105,6,107,4,108,..,390,46,437,4,437,..,69,3,75,0,77,..,83,9,90,0,91,..,3,0,9,0,9,..,59,8,68,0,68,..,286,7,293,3,291,..,193,18,210,0,210,..,447,5,451,3,450,..,21,0,21,0,21,..,948,25,975,3,978,..,276,32,306,0,307,..,225,11,239,3,239,..,33,5,46,0,46,..,75,7,85,0,85,..,57,6,61,0,61,..,835,119,948,18,970,..,8087,1087,9177,64,9242,..,74,7,75,777,857,17929,8159,1095,9253,846,28028,35858,..,..,..,..,35858,..,299,0,300,3,306,..,923,69,989,7,996,..,0,0,0,0,0,..,846,205,1048,4,1051,..,1727,600,2321,19,2340,..,84,32,115,0,115,..,2655,828,3486,22,3510,..,210,14,224,0,226,..,51,0,51,0,51,..,104,3,107,0,112,..,140,0,140,0,140
POA2156,0,30,..,0,0,0,0,0,..,21,0,21,0,21,..,29,3,29,0,29,..,17,0,22,0,22,..,10,0,10,0,10,..,0,0,0,0,0,..,6,0,6,0,6,..,11,0,11,0,11,..,4,0,5,0,5,..,16,0,16,0,16,..,0,0,0,0,0,..,26,0,29,0,29,..,38,0,44,0,44,..,9,0,9,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,3,6,10,0,10,..,66,8,77,0,77,..,749,79,826,8,839,..,18,3,19,162,185,5498,759,84,846,173,6512,10946,..,..,..,..,10946,..,36,0,36,0,39,..,156,9,166,0,169,..,0,0,0,0,0,..,88,15,99,0,99,..,109,30,135,3,143,..,14,4,19,0,19,..,209,44,255,3,260,..,64,5,67,0,67,..,20,0,20,0,20,..,15,0,15,0,15,..,54,0,54,0,54
POA2157,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,8,0,8,..,10,0,10,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,24,0,21,..,264,38,297,3,306,..,4,0,4,118,118,1456,267,38,306,121,1879,2907,..,..,..,..,2907,..,15,0,15,0,15,..,164,17,188,0,188,..,0,0,0,0,0,..,8,6,14,0,14,..,13,6,17,0,17,..,0,0,0,0,0,..,26,11,38,0,38,..,11,0,14,0,14,..,3,0,3,0,3,..,15,0,19,0,19,..,20,0,20,0,20
POA2158,0,41,..,0,0,0,0,0,..,8,0,8,0,8,..,33,0,33,0,33,..,13,0,13,0,13,..,8,8,14,0,14,..,0,0,0,0,0,..,11,0,11,0,11,..,5,0,5,0,5,..,11,0,11,0,11,..,24,0,24,0,24,..,7,0,7,0,7,..,38,0,38,0,38,..,33,5,34,0,34,..,16,0,14,0,14,..,10,0,7,0,7,..,9,0,11,0,11,..,12,3,10,0,13,..,71,8,76,0,83,..,875,138,1014,10,1023,..,20,0,23,163,183,3171,897,135,1035,174,4381,6279,..,..,..,..,6279,..,62,0,62,0,61,..,198,8,204,3,207,..,0,0,0,0,0,..,178,29,205,0,205,..,230,74,304,0,307,..,23,3,30,0,30,..,433,111,542,0,540,..,48,3,50,3,53,..,19,0,19,0,19,..,21,0,21,0,19,..,35,3,42,0,42
POA2159,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,13,0,13,0,13,..,7,0,8,0,8,..,0,0,0,0,0,..,0,3,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,209,35,245,3,249,..,6,0,5,64,68,2202,217,33,252,62,2511,4370,..,..,..,..,4370,..,10,0,10,0,10,..,58,0,60,0,60,..,0,0,0,0,0,..,13,9,17,3,23,..,39,14,57,0,57,..,0,0,0,0,0,..,53,19,78,3,85,..,7,0,7,0,7,..,6,0,6,0,6,..,15,0,15,0,15,..,28,0,25,0,25
POA2160,3,83,..,8,5,16,0,16,..,74,8,89,0,88,..,220,100,324,5,329,..,39,4,43,0,43,..,32,10,38,0,39,..,52,6,59,0,60,..,68,20,89,0,87,..,101,0,101,0,104,..,58,22,84,0,84,..,249,15,260,7,262,..,13,0,13,0,13,..,422,34,463,5,464,..,170,46,217,5,218,..,56,7,65,0,65,..,40,17,57,0,57,..,386,114,501,6,508,..,172,76,251,3,252,..,1331,448,1780,36,1812,..,8602,2427,11030,139,11168,..,74,26,99,908,1010,5596,8672,2458,11131,1048,17767,11289,..,..,..,..,11289,..,6,0,6,0,6,..,6441,1221,7660,79,7735,..,0,0,0,0,0,..,577,340,923,10,932,..,891,822,1711,5,1715,..,89,51,140,3,137,..,1558,1208,2768,21,2788,..,339,77,414,3,414,..,3,0,3,0,4,..,67,0,68,4,70,..,18,0,20,0,20
POA2161,0,50,..,4,6,8,0,8,..,32,3,34,0,34,..,139,89,229,3,234,..,39,3,40,0,40,..,20,9,27,0,27,..,49,4,52,0,54,..,12,9,18,0,25,..,79,4,81,0,81,..,39,6,46,0,46,..,153,14,163,0,163,..,7,0,13,0,13,..,281,21,299,0,299,..,113,43,153,6,166,..,17,3,26,0,30,..,35,10,49,0,53,..,249,84,330,4,334,..,236,144,384,4,384,..,950,361,1305,37,1343,..,7602,2198,9806,102,9912,..,48,30,76,976,1059,4620,7653,2229,9882,1082,15589,9282,..,..,..,..,9282,..,5,0,5,0,5,..,8403,1662,10062,83,10147,..,4,0,4,0,4,..,409,327,736,0,736,..,482,461,941,3,944,..,37,23,62,0,62,..,930,813,1738,8,1741,..,90,16,109,0,109,..,12,0,13,0,13,..,42,3,49,0,50,..,27,0,28,0,28
POA2162,0,96,..,19,3,28,0,28,..,4,0,4,0,4,..,19,11,29,0,29,..,33,12,43,0,40,..,15,0,19,0,19,..,52,0,54,0,54,..,17,0,17,0,12,..,28,3,31,0,31,..,19,3,17,0,17,..,54,0,54,0,50,..,4,0,4,0,4,..,98,6,104,0,107,..,51,14,63,3,62,..,12,5,14,0,14,..,17,5,29,0,29,..,84,30,111,0,112,..,836,487,1331,8,1338,..,398,136,532,11,545,..,4292,1606,5902,51,5948,..,30,20,47,480,534,2942,4321,1624,5948,532,9423,5880,..,..,..,..,5880,..,3,0,3,0,3,..,3400,706,4112,30,4137,..,0,0,0,0,0,..,595,324,919,4,915,..,393,374,769,6,772,..,100,42,142,0,142,..,1091,736,1824,6,1833,..,82,19,99,3,101,..,17,0,20,0,20,..,20,0,20,0,19,..,29,0,29,0,29
POA2163,0,8,..,4,4,4,0,4,..,6,0,6,0,6,..,7,9,17,0,15,..,21,3,26,0,26,..,10,4,15,0,15,..,68,10,74,0,76,..,17,4,27,0,27,..,15,0,13,0,13,..,27,0,31,0,33,..,30,3,29,0,30,..,10,4,10,0,10,..,80,8,90,3,88,..,57,24,84,4,85,..,3,0,3,0,3,..,20,3,26,0,26,..,34,10,42,0,42,..,439,420,862,3,866,..,228,104,335,3,341,..,1980,964,2937,26,2967,..,8,4,16,364,382,1258,1990,973,2958,393,4607,2517,..,..,..,..,2517,..,3,0,3,0,3,..,1359,347,1704,18,1728,..,0,0,0,0,0,..,206,141,348,5,354,..,118,109,226,0,226,..,13,26,35,0,35,..,338,272,612,5,617,..,19,3,23,0,24,..,0,0,0,0,0,..,10,3,10,0,10,..,18,0,17,0,21
POA2164,0,10,..,69,15,86,3,90,..,92,8,95,0,95,..,25,6,34,0,31,..,22,7,21,0,26,..,7,0,9,0,9,..,46,7,53,0,53,..,81,11,99,0,99,..,34,3,40,0,40,..,27,3,34,0,35,..,54,0,54,0,54,..,6,5,7,0,7,..,125,13,139,0,137,..,397,97,498,4,501,..,3,3,4,0,4,..,20,9,26,0,26,..,75,19,93,3,99,..,427,267,699,0,696,..,1174,560,1735,16,1751,..,4317,1564,5879,68,5951,..,26,5,32,425,455,3497,4346,1573,5916,492,9907,7175,..,..,..,..,7175,..,0,0,0,0,0,..,1742,474,2223,36,2256,..,0,0,0,0,0,..,177,77,250,4,257,..,166,99,266,0,268,..,67,25,91,0,97,..,411,202,612,3,621,..,232,55,288,5,291,..,11,0,11,0,11,..,37,3,44,3,41,..,29,0,31,0,31
POA2165,0,11,..,54,18,73,4,76,..,69,3,75,0,74,..,63,44,107,0,108,..,69,16,80,3,86,..,23,11,32,0,32,..,161,14,175,10,185,..,268,84,351,0,356,..,85,4,89,0,89,..,46,4,57,0,57,..,174,6,184,4,182,..,21,0,22,0,22,..,327,19,339,4,348,..,573,193,765,7,772,..,21,3,27,0,27,..,57,26,82,5,91,..,85,22,109,3,112,..,2025,1420,3449,20,3471,..,3242,2133,5376,54,5430,..,10416,5742,16157,174,16329,..,57,42,104,886,991,4169,10477,5783,16257,1058,21488,8669,..,..,..,..,8669,..,0,0,0,0,0,..,3682,1826,5512,75,5585,..,0,0,0,0,0,..,808,458,1262,3,1271,..,608,480,1096,9,1102,..,286,111,399,3,402,..,1708,1051,2753,14,2769,..,326,87,419,7,421,..,11,0,16,0,16,..,52,0,54,0,54,..,57,3,60,0,62
POA2166,0,20,..,60,34,91,3,93,..,15,3,20,0,20,..,18,16,31,0,36,..,59,21,87,0,87,..,47,82,126,3,130,..,322,36,359,14,372,..,306,169,468,7,473,..,67,11,75,0,75,..,38,13,46,0,46,..,136,3,140,0,140,..,19,3,24,0,24,..,261,32,288,4,296,..,280,101,376,6,382,..,11,8,16,0,16,..,166,146,306,3,311,..,35,16,53,0,53,..,5481,5183,10662,66,10728,..,1769,1281,3049,37,3085,..,12047,9436,21480,179,21664,..,57,41,100,1089,1190,4050,12105,9474,21582,1274,26901,8908,..,..,..,..,8908,..,0,0,0,0,0,..,963,366,1335,13,1349,..,0,0,0,0,0,..,2674,1918,4590,27,4619,..,1087,1066,2145,25,2170,..,962,542,1502,10,1517,..,4717,3523,8242,59,8300,..,123,37,162,3,162,..,0,0,0,0,0,..,26,10,34,0,34,..,66,3,68,0,69
POA2167,0,8,..,4,4,9,0,9,..,7,0,7,0,7,..,3,0,3,0,3,..,29,6,28,0,28,..,23,5,31,0,31,..,50,5,59,0,63,..,11,3,16,0,16,..,55,0,59,0,59,..,37,6,41,6,47,..,116,3,116,0,116,..,10,0,10,0,10,..,211,7,225,6,228,..,75,7,85,0,85,..,46,3,48,0,45,..,27,4,25,0,25,..,5,4,10,0,10,..,30,16,50,0,50,..,338,45,387,8,396,..,2142,305,2451,29,2480,..,22,3,27,441,472,1969,2166,312,2475,469,4915,4031,..,..,..,..,4031,..,11,0,11,0,11,..,254,49,301,0,305,..,3,0,3,0,3,..,117,48,171,0,170,..,252,94,342,3,347,..,10,0,5,0,5,..,376,147,523,4,523,..,31,8,34,0,34,..,3,0,3,0,3,..,30,0,30,0,28,..,19,0,19,0,19
POA2168,0,11,..,134,26,158,3,160,..,40,3,45,0,46,..,39,13,54,0,50,..,51,9,65,0,65,..,12,3,15,0,15,..,394,35,426,6,431,..,326,92,412,10,425,..,110,4,113,0,116,..,32,6,35,0,35,..,244,10,253,4,255,..,34,12,50,3,50,..,428,28,457,5,463,..,660,160,822,13,834,..,11,0,16,0,16,..,64,24,84,0,84,..,100,19,114,0,117,..,1437,971,2409,17,2428,..,1738,636,2380,33,2411,..,9741,3053,12799,146,12942,..,66,24,89,1346,1438,7708,9811,3080,12885,1495,22088,15529,..,..,..,..,15529,..,4,0,4,0,4,..,4591,1141,5741,52,5795,..,4,0,4,3,6,..,379,186,569,7,576,..,256,131,384,0,386,..,231,100,329,0,328,..,864,415,1282,9,1287,..,134,18,158,9,161,..,11,0,11,0,11,..,94,11,102,0,102,..,31,0,32,0,32
POA2170,3,69,..,525,102,629,10,636,..,90,13,99,3,103,..,107,56,160,0,162,..,275,68,347,4,351,..,92,13,110,0,111,..,554,44,599,18,611,..,1316,487,1804,14,1820,..,316,13,329,3,329,..,232,24,258,3,257,..,604,17,621,9,625,..,54,12,68,3,66,..,1201,64,1274,12,1285,..,1005,239,1239,5,1244,..,275,43,312,0,312,..,114,44,153,5,159,..,417,99,514,4,514,..,1851,1043,2900,15,2911,..,2920,801,3724,76,3805,..,22854,6414,29271,321,29590,..,164,46,212,3878,4083,19750,23018,6461,29483,4195,53426,39860,..,..,..,..,39860,..,44,0,44,0,44,..,10385,3473,13865,160,14018,..,10,0,12,0,12,..,906,460,1361,5,1373,..,939,544,1482,3,1480,..,190,69,268,4,266,..,2036,1072,3109,12,3123,..,631,132,761,6,769,..,41,0,41,0,41,..,224,8,235,3,238,..,177,7,183,0,178
POA2171,0,9,..,176,26,201,0,201,..,83,0,86,0,86,..,60,7,65,0,65,..,40,0,43,0,43,..,7,0,8,0,8,..,121,10,130,3,133,..,385,53,437,8,443,..,114,3,116,0,116,..,42,9,52,0,52,..,297,6,304,3,310,..,39,0,44,0,44,..,495,21,519,3,524,..,540,75,613,9,626,..,22,3,30,0,30,..,63,11,75,0,75,..,125,16,147,3,147,..,512,218,730,0,730,..,1962,467,2438,39,2473,..,8115,1409,9521,103,9625,..,52,14,64,697,767,7164,8169,1418,9589,801,17556,14605,..,..,..,..,14605,..,7,0,7,0,7,..,2250,329,2580,16,2597,..,3,0,3,0,3,..,282,87,374,3,371,..,321,130,454,3,457,..,131,41,174,4,182,..,735,264,997,14,1015,..,484,55,542,6,549,..,7,0,7,0,7,..,65,0,68,0,68,..,27,0,22,0,22
POA2172,0,0,..,16,0,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,10,0,10,..,5,0,5,0,5,..,7,0,13,0,13,..,0,0,0,0,0,..,23,0,29,0,29,..,15,0,18,0,18,..,13,0,13,0,20,..,7,0,7,0,7,..,0,0,0,0,0,..,13,3,16,0,16,..,63,0,62,0,62,..,368,18,389,3,393,..,3,0,4,33,36,931,375,22,396,40,1359,1921,..,..,..,..,1921,..,3,0,3,0,3,..,80,0,80,0,80,..,0,0,0,0,0,..,11,3,16,0,16,..,33,12,43,0,43,..,4,0,4,0,4,..,47,13,62,0,62,..,7,0,6,0,6,..,0,0,0,0,0,..,16,0,16,0,16,..,4,0,4,0,4
POA2173,0,10,..,41,16,51,3,53,..,8,0,8,0,8,..,3,0,3,0,3,..,21,0,25,0,25,..,15,3,18,0,18,..,5,0,5,0,5,..,6,0,6,0,6,..,51,0,51,0,51,..,103,12,119,0,119,..,142,4,145,0,146,..,5,0,8,0,8,..,297,22,319,3,320,..,79,10,85,0,85,..,101,0,99,0,102,..,24,11,32,0,32,..,12,0,10,0,10,..,49,15,67,0,67,..,316,35,353,3,354,..,2145,252,2401,22,2425,..,15,3,18,209,225,4409,2160,258,2417,230,7062,9159,..,..,..,..,9159,..,15,0,15,0,15,..,556,43,601,8,608,..,0,0,0,0,0,..,148,39,182,0,182,..,223,93,312,0,317,..,21,7,27,0,27,..,388,139,523,0,527,..,26,0,23,0,23,..,3,0,3,0,9,..,42,3,46,0,46,..,21,0,21,0,21
POA2174,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,7,0,7,..,26,5,27,0,27,..,5,0,5,0,5,..,13,0,14,0,14,..,22,0,23,0,23,..,0,0,0,0,0,..,38,3,39,0,39,..,17,0,17,0,17,..,3,0,3,0,3,..,0,3,4,0,4,..,7,0,8,0,7,..,22,5,31,0,31,..,86,12,99,10,103,..,580,73,656,15,669,..,6,0,6,76,82,393,582,73,657,90,1141,808,..,..,..,..,808,..,0,0,0,0,0,..,99,9,107,3,107,..,0,0,0,0,0,..,16,4,23,0,23,..,22,6,29,0,29,..,0,3,6,0,6,..,40,14,54,0,54,..,34,4,42,0,42,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0
POA2175,0,0,..,3,0,3,0,3,..,70,12,81,0,81,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,59,21,77,0,77,..,289,56,351,3,353,..,0,0,0,60,60,477,289,56,351,63,887,969,..,..,..,..,969,..,0,0,0,0,0,..,30,4,33,0,32,..,0,0,0,0,0,..,10,4,10,0,10,..,5,4,8,0,8,..,0,0,0,0,0,..,15,7,24,0,24,..,33,0,33,0,38,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0
POA2176,0,9,..,217,53,268,0,268,..,125,12,139,3,141,..,27,11,37,0,37,..,56,4,64,0,63,..,49,10,54,0,54,..,134,4,141,3,145,..,258,68,329,0,331,..,95,3,96,0,97,..,26,6,27,0,27,..,248,6,250,3,251,..,20,0,20,0,20,..,381,12,400,3,399,..,934,207,1137,5,1146,..,5,0,8,0,8,..,58,20,76,0,80,..,143,36,180,0,186,..,1699,1123,2820,15,2832,..,4071,1511,5579,61,5648,..,12078,4397,16475,140,16616,..,45,25,68,692,764,6946,12121,4420,16546,832,24323,14260,..,..,..,..,14260,..,5,0,5,0,5,..,2113,658,2772,31,2806,..,0,0,0,0,0,..,844,377,1214,3,1219,..,541,282,826,7,830,..,526,231,760,0,761,..,1907,887,2801,9,2808,..,1169,342,1515,14,1521,..,12,0,12,0,12,..,58,3,66,0,66,..,62,0,62,0,62
