POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA2308,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,6,0,3,0,3,0,3,0,0,0,14,0,3,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,18,3,10,0,0,0,45,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,3,0,0,0,5,0,0,0,5,0,4,0,8,0,3,0,0,0,16,0,3,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0
POA2311,3,11,0,4,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,9,6,0,0,0,11,0,0,0,0,21,0,3,0,3,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,25,7,17,20,8,3,6,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,30,0,0,0,12,3,0,60,3,0,4,0,0,0,0,3,0,14,10,0,0,0,0,0,0,8,0,30,3,11,0,4,0,0,0,0,0,28,3,3,0,0,0,0,0,0,0,12,8,3,0,0,11,0,0,0,0,23,3,6,0,5,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8
POA2312,3,17,0,5,0,3,0,0,0,32,3,12,0,3,0,0,0,0,0,19,3,3,3,0,25,4,0,0,0,38,3,3,0,10,4,0,0,0,0,31,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,41,13,31,32,10,0,3,0,143,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,3,30,0,4,0,11,13,0,64,3,0,24,0,0,0,0,4,0,33,7,0,3,0,6,0,5,3,0,25,3,22,0,11,0,6,0,0,0,44,3,17,0,3,0,0,0,0,0,20,5,6,3,4,21,6,0,0,0,49,3,5,0,15,4,0,0,0,0,36,0,3,4,0,0,0,0,0,0,5
POA2314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,7,17,6,0,0,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,15,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
POA2315,27,173,13,79,26,4,0,10,3,334,24,166,4,41,20,10,0,3,0,257,78,57,3,28,167,68,3,24,3,440,13,63,4,122,56,18,0,13,0,291,3,19,4,9,6,3,0,3,0,48,11,4,41,55,22,25,0,18,3,173,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,15,3,4,0,3,12,4,0,9,3,36,185,520,82,353,342,152,10,83,18,1738,24,36,13,9,12,3,3,4,0,107,9,21,9,9,10,6,0,0,0,65,102,110,306,19,29,27,48,55,9,699,38,11,170,11,7,11,23,43,3,319,15,11,36,9,3,7,5,18,3,101,31,232,18,100,31,7,0,16,3,431,39,209,11,49,25,9,0,3,0,343,155,115,18,42,195,105,12,40,11,702,27,97,12,161,60,22,3,13,3,405,6,26,13,8,11,9,0,7,0,78
POA2316,12,71,4,37,13,9,0,6,0,149,14,67,0,18,9,0,0,0,0,115,19,22,3,16,69,27,3,9,3,172,13,16,4,59,17,12,0,8,0,126,3,12,0,5,3,8,0,0,0,33,5,3,19,15,9,9,0,9,0,72,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,4,3,0,7,7,6,0,0,0,26,86,213,46,161,145,73,5,35,5,768,13,13,6,0,7,0,0,0,0,45,3,5,3,3,6,0,0,0,0,26,35,44,159,10,8,8,43,24,6,350,35,5,96,0,4,3,18,18,4,176,10,8,16,3,4,0,8,10,0,58,16,89,6,48,13,9,0,8,0,185,20,91,3,20,11,0,0,0,3,145,46,43,16,20,79,42,10,13,3,265,16,28,4,72,23,14,0,11,0,170,8,9,0,5,3,10,0,0,0,45
POA2317,8,54,9,25,7,0,0,0,0,101,11,60,5,20,11,3,0,3,0,104,31,24,8,13,73,42,3,13,0,196,5,20,4,51,23,11,0,3,0,117,3,10,3,0,5,6,0,3,0,27,6,0,25,23,16,8,0,7,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,3,3,20,66,184,56,151,146,71,5,31,4,724,8,14,9,3,6,0,0,0,0,37,4,8,3,3,0,3,0,0,0,22,42,34,130,11,18,6,24,32,5,296,22,8,53,0,3,3,5,12,0,105,3,4,14,0,5,3,4,8,0,41,6,70,6,37,8,0,0,4,0,128,13,78,4,25,11,3,0,3,0,138,65,54,16,25,82,51,7,16,7,313,14,30,6,66,26,10,7,6,0,159,3,12,8,3,4,7,0,4,0,37
POA2318,14,179,14,98,23,11,0,13,9,359,18,96,0,27,22,3,3,3,0,179,68,45,16,37,235,47,8,29,3,487,20,62,4,125,30,9,3,9,3,257,0,12,0,4,10,8,0,3,0,38,9,8,27,38,22,29,7,9,0,147,0,0,0,0,3,0,0,0,0,3,3,3,0,3,8,3,0,0,0,18,4,13,6,8,10,12,0,6,3,53,145,435,89,349,387,123,22,76,24,1659,4,16,8,4,8,0,0,0,0,44,12,23,11,4,12,0,6,3,0,62,128,126,541,42,46,24,99,47,9,1053,44,5,118,6,3,5,29,21,7,245,11,5,17,6,3,8,10,11,7,77,17,213,15,110,29,14,8,12,10,419,25,139,9,39,19,3,4,6,0,255,139,78,26,51,264,61,35,40,6,699,32,83,16,158,36,10,11,12,9,360,9,16,6,11,8,8,0,6,0,65
POA2319,6,51,8,49,15,6,0,4,0,141,9,29,0,11,4,3,0,0,0,63,15,10,3,21,90,34,3,11,6,185,3,17,0,63,15,3,3,10,0,112,0,4,0,0,7,7,0,0,0,15,3,3,20,14,4,8,0,3,0,59,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,11,0,3,0,0,7,7,0,3,4,20,46,134,47,172,145,69,4,37,12,665,6,6,4,0,0,0,0,0,0,26,3,6,7,3,3,3,0,0,0,24,25,18,182,13,10,8,51,32,8,339,13,3,69,4,0,5,13,12,3,121,6,3,12,4,3,4,0,9,3,43,10,61,3,63,16,7,4,7,0,177,12,47,0,14,4,3,0,3,0,83,41,24,12,19,95,43,11,13,10,269,6,22,3,77,22,3,4,13,0,146,0,8,3,3,6,7,3,0,0,27
POA2320,40,531,37,197,60,25,10,28,4,941,55,416,3,71,31,11,0,5,3,602,185,194,18,91,656,159,13,37,3,1366,58,167,12,346,99,48,15,29,3,779,16,46,5,9,18,17,0,7,0,124,31,12,135,94,72,59,12,36,7,458,0,0,0,0,0,0,0,0,0,6,3,10,3,11,11,4,0,0,3,42,4,10,3,26,18,14,7,9,10,101,444,1517,273,872,1024,366,70,196,42,4805,45,109,25,10,24,7,7,7,5,242,20,24,27,11,24,12,0,13,0,128,258,251,1331,44,79,62,402,162,41,2627,99,24,310,12,18,24,79,70,9,649,63,40,43,21,12,15,19,37,0,254,61,672,46,234,67,32,20,33,7,1169,94,511,13,84,38,15,19,8,0,787,384,323,54,118,718,239,68,74,16,1994,74,231,24,446,114,61,26,32,7,1026,16,65,18,20,29,22,9,10,0,193
POA2321,14,228,20,97,38,10,6,7,3,419,26,200,6,41,12,9,0,3,0,290,84,84,12,37,289,84,8,14,10,607,18,82,3,152,41,19,4,13,9,334,0,16,5,9,9,9,0,0,0,51,9,3,55,42,27,18,3,12,0,173,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,19,7,11,3,6,10,4,0,5,10,59,181,673,140,395,465,157,25,63,25,2127,11,51,17,4,14,4,0,4,0,104,7,24,4,3,4,3,0,3,0,52,122,126,613,20,38,32,163,53,21,1191,51,9,130,3,7,3,47,32,0,288,31,12,24,7,13,11,10,13,0,124,23,281,29,113,40,10,10,10,5,529,41,239,12,46,17,9,14,4,0,380,178,140,31,47,320,102,29,25,12,881,31,106,12,195,42,22,12,21,11,445,9,26,15,9,11,9,4,3,0,82
POA2322,11,199,26,140,43,14,3,7,0,437,12,154,0,51,21,8,0,0,0,244,77,86,7,49,358,74,3,32,5,695,17,78,4,167,57,22,0,19,0,362,3,9,0,8,18,8,0,6,0,47,7,3,71,37,25,28,0,23,3,204,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,3,0,9,7,10,7,6,4,6,0,4,5,45,146,577,153,471,540,167,20,128,17,2224,13,34,19,12,0,7,3,8,0,93,13,34,15,3,10,10,3,13,3,96,118,112,677,32,49,46,180,97,19,1332,39,13,169,14,14,8,33,34,5,328,6,7,16,3,3,5,17,22,0,81,18,245,32,157,44,15,6,9,0,533,25,209,7,59,21,4,8,8,0,343,178,145,25,68,400,108,30,56,6,1020,23,102,10,213,73,24,12,24,8,486,3,18,5,11,15,7,3,11,0,85
POA2323,15,413,46,144,37,26,4,16,5,708,39,369,3,71,33,11,0,3,0,529,119,136,20,78,506,112,10,44,8,1035,36,158,19,263,76,29,3,19,0,602,10,44,3,12,21,13,0,0,0,108,23,6,86,57,26,36,3,30,0,266,0,3,0,0,0,0,0,0,0,3,0,0,4,0,4,5,0,0,0,24,6,4,8,9,10,7,0,14,18,78,269,1200,226,658,756,244,38,146,37,3577,19,57,32,11,16,9,3,9,0,153,23,53,18,8,16,12,7,3,0,142,154,226,802,33,68,38,197,103,22,1637,53,24,211,12,13,9,44,41,3,412,13,12,35,11,4,7,8,26,0,120,37,517,63,175,43,28,12,21,4,904,62,477,9,81,36,14,14,6,3,710,275,245,60,97,564,161,63,75,17,1563,61,231,29,351,90,37,13,37,7,862,11,62,16,22,25,16,7,0,0,174
POA2324,22,235,25,153,21,26,9,23,3,514,27,170,0,55,21,8,0,6,4,287,81,65,17,51,349,110,6,29,4,715,30,79,6,210,64,18,6,27,6,447,3,20,7,9,11,3,0,9,3,67,14,9,73,40,30,29,4,16,0,216,0,0,0,0,0,3,0,0,0,3,3,7,0,3,0,0,0,0,0,23,3,6,3,19,8,11,5,6,5,69,203,620,155,552,546,223,29,135,24,2489,12,36,12,6,11,8,3,3,0,91,14,25,21,3,7,4,3,0,0,81,126,116,681,28,44,33,158,96,18,1284,58,12,235,9,4,12,35,56,10,432,20,12,37,10,8,15,22,25,3,145,27,287,27,175,29,27,12,27,7,614,39,217,10,63,26,8,7,6,4,372,151,123,30,65,408,135,42,55,11,1011,45,112,14,254,81,21,17,45,6,593,12,23,7,14,21,10,3,11,3,107
POA2325,37,280,25,158,49,27,9,24,4,610,25,213,3,71,23,0,3,5,5,354,117,77,11,73,360,142,11,52,3,852,34,77,9,205,59,29,5,32,6,453,11,23,8,9,12,9,0,3,0,81,37,6,102,87,38,43,3,37,5,356,0,0,0,4,0,0,0,0,0,10,0,4,0,0,3,0,0,0,0,15,4,20,8,19,19,17,0,24,8,122,288,735,222,654,585,291,53,207,23,3061,21,38,16,8,6,8,3,3,0,101,10,19,18,12,10,6,7,14,0,93,122,79,795,43,29,28,312,136,28,1585,52,12,173,8,6,14,69,41,8,378,18,16,54,11,3,12,30,44,0,190,48,349,34,184,49,28,16,28,5,738,45,251,9,78,23,0,9,11,5,441,230,126,31,86,392,194,48,71,9,1191,60,109,16,270,64,33,9,44,11,620,20,35,14,18,14,17,3,4,0,122
POA2326,3,70,10,56,8,4,0,9,3,166,0,39,0,8,3,0,0,0,0,50,27,20,3,17,103,29,3,8,0,218,7,15,0,63,16,3,4,14,0,124,3,6,0,4,0,0,0,0,0,15,3,5,17,21,8,11,0,13,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,3,0,3,10,4,3,10,0,36,60,164,54,174,160,57,17,60,5,746,0,3,5,3,0,0,0,0,0,12,7,10,0,0,0,3,4,0,0,18,36,22,213,9,5,9,110,52,8,460,10,3,66,0,0,3,15,12,0,109,4,3,10,0,0,0,6,7,0,47,5,85,16,59,8,10,7,9,3,204,3,53,0,14,3,0,4,0,4,74,36,32,6,18,114,41,18,23,5,292,8,20,3,75,16,9,4,16,0,151,3,5,4,4,0,0,0,3,0,24
POA2327,0,61,11,46,14,10,0,3,0,139,0,37,0,15,3,3,0,3,0,68,24,25,10,13,118,37,6,22,3,260,3,21,0,71,15,3,0,9,0,129,0,8,3,0,3,0,0,3,0,20,9,0,36,16,6,10,0,9,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,5,3,3,3,0,20,49,162,65,178,163,67,10,59,3,765,0,3,0,3,0,0,0,0,0,11,0,4,8,0,0,0,0,0,0,21,21,16,272,15,16,8,80,49,8,474,6,0,64,5,4,0,13,16,0,104,4,0,14,0,0,3,9,6,0,39,3,72,10,55,14,10,4,4,0,164,6,54,0,23,3,4,3,5,0,100,39,32,15,18,130,47,19,33,3,328,3,24,3,85,13,13,3,11,0,158,0,10,3,0,4,4,3,3,0,25
POA2328,5,21,4,10,9,0,3,0,0,51,4,17,0,5,3,0,0,0,0,36,10,3,0,3,42,8,3,5,0,72,0,8,0,22,0,3,0,0,0,33,3,0,0,0,0,0,0,0,0,6,3,0,7,7,3,3,3,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,8,5,20,40,59,23,52,65,15,16,32,3,301,0,3,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,21,3,113,3,10,0,27,15,3,198,3,0,7,0,0,0,8,8,3,35,21,3,10,3,3,4,6,19,0,73,9,22,4,10,9,0,3,0,0,57,3,20,0,5,3,0,0,0,0,44,14,3,3,3,42,9,7,9,0,94,4,7,0,21,0,3,3,5,0,48,3,0,0,0,0,0,0,0,0,6
POA2329,5,16,0,14,7,3,0,7,0,51,4,28,0,3,0,0,0,3,0,45,7,3,0,8,21,9,0,3,0,49,3,3,0,20,8,0,0,0,0,33,0,3,0,0,0,0,0,0,0,5,0,0,3,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,39,54,12,47,41,15,5,30,4,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,0,40,0,6,0,18,9,0,100,3,0,3,0,0,0,5,3,0,12,32,4,3,0,3,4,6,15,3,82,7,15,0,14,7,3,3,7,0,61,3,38,0,3,0,0,3,3,0,52,23,3,0,8,20,6,3,3,0,79,5,3,3,23,8,0,3,0,0,50,0,3,3,0,0,0,0,3,0,11
POA2330,22,188,17,73,49,12,11,16,3,388,29,211,0,48,23,6,7,4,0,320,90,90,15,67,350,97,31,41,13,781,21,61,5,175,45,21,17,11,4,359,9,12,0,8,12,8,3,5,0,55,8,3,59,53,26,28,25,19,0,225,0,0,0,0,0,0,0,0,0,3,3,0,0,4,5,0,3,0,0,22,4,3,4,8,9,10,3,11,5,64,227,642,140,441,545,200,125,142,34,2496,22,41,11,0,9,0,4,3,0,81,6,4,6,0,9,0,9,10,0,48,209,227,1050,14,41,30,464,100,39,2182,49,6,73,3,10,5,78,24,3,248,51,28,20,9,16,11,35,35,3,210,29,233,21,85,49,10,17,21,3,474,44,255,4,56,23,10,27,10,0,418,179,136,62,81,375,123,65,48,20,1082,42,83,5,210,41,19,28,22,8,453,10,19,5,8,12,8,4,12,0,81
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,3,0,0,12,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,8,4,0,0,6,3,0,0,0,0,17,5,0,0,20,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
POA2333,11,108,15,53,26,3,10,9,0,234,18,125,0,37,9,5,3,3,0,195,35,44,13,28,202,63,17,18,3,430,15,43,7,104,17,9,3,10,0,203,0,10,0,3,6,6,0,0,0,30,4,0,32,28,14,19,10,9,0,124,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,0,13,3,4,4,8,7,7,0,11,4,50,106,385,97,267,299,118,56,83,10,1421,3,12,7,3,6,3,3,8,0,46,4,6,4,0,3,3,6,4,0,29,81,97,678,11,18,16,233,60,17,1207,10,10,39,3,3,3,52,30,0,151,11,15,9,5,8,11,25,13,4,100,23,143,11,59,26,3,16,10,3,296,21,161,9,37,10,5,14,5,0,259,82,72,42,35,207,76,41,27,6,580,20,54,14,122,22,6,9,7,0,260,3,19,3,5,8,8,3,3,0,50
POA2334,3,24,4,20,3,8,0,0,3,64,3,17,0,3,0,0,0,0,0,24,9,12,3,12,40,8,0,4,0,84,6,4,0,28,6,0,0,3,0,51,0,0,0,0,0,0,0,0,0,4,4,3,8,10,3,4,0,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,4,10,25,69,18,80,54,26,9,20,5,308,0,0,0,0,3,0,0,0,0,9,0,3,5,0,3,0,0,0,0,12,14,13,151,3,3,3,40,13,3,242,0,0,23,0,0,3,10,5,0,43,0,0,6,3,0,0,5,0,0,22,3,30,6,20,3,8,3,0,3,73,4,25,0,3,0,0,3,0,0,42,21,16,7,12,38,12,5,8,0,115,9,4,3,32,6,0,4,3,0,65,0,3,0,0,0,0,0,0,0,8
POA2335,7,73,13,33,9,8,3,6,0,150,5,77,0,14,5,0,0,3,0,115,38,33,0,19,127,39,7,12,0,277,11,28,4,41,16,3,0,7,0,106,3,8,4,3,10,0,0,0,0,21,11,3,33,18,15,7,6,7,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,3,0,9,0,23,87,242,71,136,203,73,36,48,8,889,3,25,7,0,3,0,0,5,0,42,0,0,4,0,0,0,3,4,0,21,68,37,323,14,13,12,118,31,15,619,15,0,44,0,0,3,34,7,0,105,15,10,16,0,9,7,18,9,0,71,5,87,13,34,13,8,7,7,0,172,16,90,0,14,5,3,6,3,4,145,73,53,6,25,136,50,19,18,0,373,18,35,13,56,19,4,4,4,0,139,3,9,4,8,10,4,0,3,0,30
POA2336,3,30,4,5,6,3,0,3,0,53,9,25,0,3,3,0,0,0,0,42,14,4,3,6,42,4,3,9,0,84,3,15,0,19,3,0,3,0,0,49,0,3,0,0,3,0,0,0,0,4,3,0,5,7,0,8,0,5,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,4,3,3,0,0,0,14,32,78,25,48,67,18,17,18,3,308,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,6,117,0,0,0,42,16,4,213,12,0,22,0,0,0,8,3,0,40,17,3,7,0,0,3,6,7,0,46,3,30,10,7,6,3,0,3,0,59,8,33,0,3,3,0,0,0,0,54,22,8,3,6,48,5,13,12,0,113,3,19,3,27,3,3,3,0,0,58,0,3,0,0,3,0,0,3,0,6
POA2337,19,109,28,29,18,10,3,13,3,232,15,141,0,18,10,0,0,3,0,189,47,27,9,15,112,25,5,18,0,260,13,30,3,39,14,0,7,12,3,117,4,6,3,5,9,0,0,3,0,26,7,4,19,18,3,10,5,7,0,83,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,13,7,4,4,4,3,3,0,9,0,32,140,337,73,136,193,64,28,84,15,1067,7,9,0,0,0,3,0,3,0,29,3,3,6,0,3,0,0,0,0,13,55,30,275,3,13,3,97,33,8,524,42,3,65,3,0,3,45,15,3,177,63,17,23,3,16,9,22,50,5,208,22,129,37,30,18,10,4,25,3,282,22,167,4,20,10,3,4,3,3,238,88,46,18,14,121,44,12,23,0,370,23,40,7,59,15,0,5,18,3,175,8,13,4,5,9,3,3,3,0,37
