POA_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA2122,191,684,2014,1709,1411,1049,304,38,0,7399,0,0,4,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,4,15,67,60,80,33,11,0,0,277,0,0,11,17,5,9,0,0,0,36,3,3,37,48,39,17,3,0,0,150,0,14,115,77,62,34,10,0,0,315,44,133,192,101,108,84,16,0,0,676,60,107,136,58,65,34,4,0,0,469,0,8,33,22,24,15,0,0,0,108,3,14,71,57,37,24,5,0,0,212,5,30,143,119,98,58,9,0,3,463,3,11,59,18,24,7,4,0,0,129,9,97,244,171,147,89,22,0,0,780,5,19,42,50,66,49,5,0,0,230,0,4,47,56,67,54,4,0,0,239,24,86,221,164,179,152,23,6,0,851,17,101,292,253,251,237,57,3,0,1208,12,7,20,15,13,3,0,0,0,67,3,25,50,54,38,30,4,3,0,209
POA2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2125,199,407,703,866,978,867,280,30,4,4332,0,0,0,3,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,3,3,8,22,35,38,24,10,0,0,141,0,0,0,3,4,0,0,0,0,20,5,7,15,23,34,19,5,0,0,109,0,7,24,38,45,33,6,0,0,159,84,94,51,51,64,47,8,0,0,394,58,35,25,19,22,21,3,0,0,177,0,0,9,10,21,14,3,0,0,58,0,12,30,29,26,13,3,0,0,101,4,18,74,72,68,45,3,0,0,291,0,10,11,16,17,16,5,0,0,84,7,52,87,119,114,64,15,0,0,455,0,9,13,16,30,24,8,0,0,105,0,6,23,51,40,45,4,0,0,176,37,52,69,108,179,152,35,8,0,637,15,64,120,123,201,200,45,3,0,768,14,13,8,5,8,3,0,0,0,42,8,18,14,26,23,23,9,0,0,116
POA2126,242,489,699,947,1261,972,277,21,4,4900,0,3,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,17,7,36,45,29,3,0,0,151,0,0,0,3,0,5,0,0,0,14,3,0,19,22,29,15,3,0,0,88,4,13,27,53,52,30,4,0,0,192,74,100,54,61,88,53,19,0,0,457,79,42,19,32,32,20,0,0,0,228,3,3,4,17,12,12,0,0,0,58,0,21,33,33,28,16,0,0,0,124,3,14,64,101,84,34,6,0,0,319,0,9,13,20,11,10,3,0,0,66,17,57,87,133,141,62,16,0,0,518,3,6,21,22,26,23,4,0,0,110,0,4,22,48,74,47,8,0,0,207,36,56,65,115,198,186,37,3,0,686,17,83,105,180,289,197,55,0,0,927,7,6,3,10,10,4,0,0,0,34,5,12,15,17,44,21,7,0,0,115
POA2127,49,222,1656,1201,644,377,81,14,0,4238,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,5,3,9,76,45,33,29,0,0,0,192,0,0,7,13,3,0,0,0,0,24,0,6,25,21,16,0,0,0,0,79,0,5,71,50,38,24,3,0,0,192,13,56,130,86,46,27,9,0,0,359,25,30,81,46,31,9,0,0,0,212,0,6,47,24,7,16,0,0,0,102,3,3,32,24,4,3,0,0,0,74,0,19,164,98,45,6,3,0,0,337,0,14,54,16,14,3,0,0,0,102,7,31,172,87,47,30,7,0,0,372,0,12,46,33,20,18,3,0,0,132,0,13,65,49,41,16,3,0,0,188,6,28,143,81,64,51,12,0,0,389,8,41,271,155,86,50,15,0,0,622,4,14,22,15,9,7,0,0,0,62,3,14,30,28,18,10,0,0,0,105
POA2128,10,48,229,195,106,59,11,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,3,0,0,0,20,0,0,8,10,3,0,0,0,0,24,0,12,23,11,3,5,0,0,0,54,5,7,13,7,9,3,0,0,0,39,0,0,3,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,6,4,13,4,0,0,0,31,0,0,4,0,0,0,0,0,0,6,0,0,8,8,9,0,0,0,0,19,0,3,5,6,3,3,0,0,0,18,0,0,13,11,3,4,0,0,0,31,0,3,12,10,6,6,0,0,0,33,0,10,29,29,8,8,0,0,0,93,0,0,4,0,0,0,0,0,0,5,0,0,4,3,0,5,0,0,0,15
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,51,148,616,545,404,222,53,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,17,11,4,4,0,0,57,0,0,7,4,3,0,0,0,0,12,0,0,10,4,9,3,0,0,0,22,0,0,16,6,13,0,0,0,0,41,8,36,57,25,19,15,3,0,0,164,20,26,41,19,3,7,3,0,0,118,0,0,15,10,10,3,0,0,0,36,3,8,36,35,27,10,0,0,0,110,0,10,43,45,17,9,3,0,0,134,0,3,10,7,10,0,0,0,0,25,0,15,131,76,32,21,3,0,0,279,0,5,25,20,14,3,4,0,0,74,0,3,38,50,52,22,6,0,0,167,0,18,86,72,72,46,10,0,0,308,5,25,132,83,79,64,14,0,0,395,0,6,25,13,5,0,3,0,0,61,0,4,28,20,6,11,0,0,0,68
POA2131,149,660,2424,1371,1010,713,177,25,3,6523,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,11,44,26,36,17,4,0,0,136,0,0,6,3,0,0,0,0,0,12,0,10,32,26,9,5,0,0,0,87,0,7,51,24,24,19,0,0,0,126,40,116,176,66,69,48,4,3,0,532,60,110,198,59,56,38,4,0,0,531,0,0,31,17,32,14,4,0,0,105,4,17,57,42,28,13,0,0,0,158,0,19,167,86,68,29,3,0,0,370,0,4,37,31,15,7,3,0,0,98,3,46,244,148,80,44,7,3,0,584,0,38,125,47,42,30,5,0,0,289,0,12,88,94,83,42,7,0,0,329,12,61,181,171,125,88,17,0,0,653,11,107,466,234,180,166,32,0,0,1202,6,22,38,27,13,6,0,0,0,117,3,18,51,27,26,18,4,0,0,147
POA2132,64,198,582,597,591,383,97,13,0,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,10,23,17,12,4,0,0,85,0,0,3,7,3,3,0,0,0,19,0,8,9,7,11,8,0,0,0,45,0,4,15,13,19,11,0,0,0,55,31,38,47,41,34,27,3,0,0,222,42,27,34,20,29,14,3,0,0,159,0,5,10,8,26,9,3,0,0,52,4,6,10,16,11,3,0,0,0,58,0,10,43,56,48,14,4,0,0,178,0,4,13,13,11,3,0,0,0,49,6,24,64,68,50,32,0,0,0,239,0,7,16,20,18,4,0,0,0,73,0,3,25,50,46,31,3,0,0,172,10,35,71,64,89,64,21,3,0,359,8,39,113,99,102,113,17,3,0,492,4,10,11,14,15,0,3,0,0,49,3,14,24,19,19,14,8,0,0,94
POA2133,102,229,559,656,638,383,92,17,0,2683,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,23,22,15,4,0,0,90,0,0,0,4,3,3,0,0,0,10,0,0,17,24,16,9,0,0,0,71,0,6,13,19,22,11,0,0,0,66,38,58,51,46,50,41,8,0,0,283,49,15,18,34,24,15,4,0,0,161,0,3,12,20,26,15,3,0,0,70,4,10,25,10,9,3,0,0,0,63,0,7,41,50,43,16,3,0,0,163,3,7,4,10,11,7,0,0,0,40,3,14,57,65,49,15,4,3,0,218,0,3,14,33,25,8,3,0,0,87,0,8,39,51,43,21,3,0,0,165,6,34,88,92,107,59,15,0,0,398,9,41,116,118,129,90,32,3,0,536,4,6,12,9,13,5,0,0,0,49,5,13,27,21,23,15,4,0,0,100
POA2134,84,481,1432,645,549,415,107,15,3,3727,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,9,45,22,22,18,0,0,0,116,0,0,8,3,5,0,0,0,0,13,0,5,30,15,8,8,0,0,0,72,0,4,43,14,25,14,0,0,0,97,33,85,163,51,42,24,5,0,0,407,23,93,149,57,28,31,4,0,0,383,0,6,20,19,23,8,0,0,0,86,3,4,24,21,11,7,0,0,0,66,0,27,126,51,42,18,0,0,0,266,0,6,47,13,18,4,3,0,0,95,8,45,172,39,43,28,3,0,0,332,0,16,74,20,34,20,0,0,0,163,0,3,39,18,32,15,6,0,0,113,15,42,87,43,44,43,18,0,0,291,7,48,233,112,99,92,21,0,0,608,0,3,14,0,6,3,0,0,0,25,0,7,42,28,21,9,3,0,0,111
POA2135,189,903,2500,1172,1085,853,276,45,12,7041,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,13,53,23,49,23,4,0,0,161,0,0,5,5,10,3,0,0,0,18,3,11,32,28,42,15,6,0,0,144,4,18,39,29,41,19,4,0,0,157,37,133,175,82,110,64,9,0,0,604,57,152,165,46,52,29,5,0,0,516,0,13,25,24,24,24,4,0,0,110,7,21,45,17,14,5,0,0,0,117,0,24,177,88,68,28,3,0,0,394,0,9,31,16,23,11,6,3,0,110,9,79,258,100,95,50,14,0,0,606,3,36,83,36,40,24,3,0,0,225,0,12,41,41,45,35,11,0,0,185,24,61,91,77,95,92,19,4,0,470,26,122,351,233,253,198,70,17,0,1267,4,9,19,11,4,3,0,0,0,62,3,19,43,30,35,13,6,0,0,155
POA2136,81,188,446,415,393,276,91,4,0,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,3,0,0,0,46,0,0,0,3,0,0,0,0,0,7,0,0,4,9,16,3,0,0,0,34,0,3,10,8,18,7,0,0,0,52,26,38,36,24,30,28,6,0,0,180,17,14,17,11,13,10,0,0,0,85,0,9,5,10,8,8,0,0,0,37,0,6,11,9,8,0,0,0,0,30,3,9,39,33,24,16,3,0,0,126,3,12,7,12,12,4,0,0,0,46,3,32,46,29,22,14,8,0,0,155,0,0,21,15,27,17,0,0,0,85,3,9,13,26,28,21,3,0,0,96,10,25,38,50,61,44,13,0,0,243,3,29,78,50,76,71,13,4,0,328,0,4,7,8,0,0,0,0,0,26,0,8,17,14,17,6,0,0,0,65
POA2137,218,551,1644,1590,1415,1068,354,63,6,6911,0,3,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,6,9,49,69,67,28,9,0,0,239,0,0,5,8,3,3,0,0,0,24,8,11,26,53,47,15,3,0,0,165,3,17,57,47,59,34,8,0,0,239,79,111,131,116,115,81,14,3,0,645,78,61,75,57,50,29,8,0,0,361,0,7,28,22,37,22,4,0,0,112,4,18,45,44,33,16,3,0,0,167,3,20,147,159,123,45,13,0,0,509,0,18,53,35,47,21,7,0,0,184,4,60,190,179,129,87,18,3,0,667,7,21,49,44,58,34,8,0,0,222,5,17,82,74,89,54,7,0,0,330,24,67,162,179,226,195,50,0,0,905,15,77,251,215,273,221,54,0,0,1104,16,21,24,13,17,7,0,0,0,100,10,24,57,43,54,32,11,0,0,231
POA2138,99,415,2185,1267,691,463,120,13,0,5252,0,0,0,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,9,0,15,78,50,25,18,0,0,0,192,0,0,5,10,6,4,0,0,0,22,0,4,58,24,17,9,0,0,0,112,0,14,84,32,21,10,0,0,0,163,23,78,206,65,50,28,5,0,0,457,44,75,133,39,28,23,6,0,0,348,3,5,35,19,18,10,0,0,0,92,3,6,66,37,8,3,0,0,0,133,0,20,280,113,49,20,3,0,0,490,3,15,91,24,16,10,0,0,0,160,0,64,273,115,68,24,12,0,0,560,0,12,73,37,31,6,3,0,0,161,0,14,61,42,25,26,8,0,0,164,8,34,156,112,97,65,13,4,0,489,6,53,237,150,120,93,18,0,0,683,3,9,21,9,11,5,0,0,0,61,0,12,52,42,23,11,5,0,0,145
POA2139,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,86,499,2153,1045,553,330,66,4,0,4736,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,7,51,21,23,20,0,0,0,111,0,0,3,0,0,0,0,0,0,6,0,13,39,13,8,0,0,0,0,74,0,11,63,27,18,4,0,0,0,122,22,63,162,51,49,26,4,0,0,378,34,71,135,35,36,18,0,0,0,328,0,4,27,24,19,11,0,0,0,85,3,0,33,11,4,3,0,0,0,60,0,22,163,73,26,11,0,0,0,296,0,7,20,9,7,5,0,0,0,54,0,37,214,59,31,8,0,0,0,352,0,16,63,51,31,9,0,0,0,172,7,20,55,39,26,21,0,0,0,166,11,20,111,51,36,23,3,0,0,254,0,43,278,147,101,60,14,0,0,645,7,5,14,6,0,0,0,0,0,33,0,12,30,14,21,8,0,0,0,89
POA2141,170,806,2425,1538,1283,1002,167,10,0,7396,0,0,3,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,8,3,19,73,51,106,83,6,0,0,342,0,0,3,7,0,3,0,0,0,10,0,13,31,31,33,18,0,0,0,127,0,15,59,53,47,25,4,0,0,204,43,124,183,108,98,62,6,0,0,631,64,106,170,76,61,55,0,0,0,530,0,5,35,24,43,32,3,0,0,147,3,14,25,18,17,8,0,0,0,84,0,26,120,92,70,27,0,0,0,344,0,7,27,19,9,9,0,0,0,73,3,64,141,75,54,18,6,0,0,359,0,23,69,62,84,46,3,3,0,289,0,6,60,56,46,28,13,0,0,215,20,46,121,87,73,47,11,0,0,404,13,117,355,197,224,166,24,0,0,1106,0,8,24,5,3,7,0,0,0,45,4,14,62,43,41,31,6,0,0,207
POA2142,177,693,2487,1505,848,533,102,10,0,6359,0,0,4,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,16,67,55,43,21,3,0,0,204,0,0,8,4,7,5,0,0,0,14,3,9,51,20,8,3,0,0,0,93,0,12,54,31,16,10,3,0,0,119,42,102,210,85,58,26,3,0,0,525,53,92,133,60,46,36,6,0,0,420,0,8,54,21,21,15,3,0,0,123,0,8,33,16,9,5,3,0,0,77,0,31,100,80,39,18,4,0,0,268,3,7,23,10,3,12,0,0,0,61,0,30,138,48,25,8,7,0,0,252,0,29,70,46,30,20,0,0,0,203,0,11,65,70,36,33,6,0,0,223,6,44,118,80,60,44,13,0,0,360,7,88,406,227,157,102,9,0,0,1004,0,18,22,4,10,6,0,0,0,55,0,17,46,25,23,13,0,0,0,131
POA2143,61,219,542,423,406,332,49,5,0,2032,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,19,27,45,35,0,0,0,135,0,0,0,0,0,0,0,0,0,4,0,5,14,7,7,0,0,0,0,39,0,5,3,17,12,7,0,0,0,46,18,42,47,23,25,20,9,0,0,178,20,20,19,13,21,14,3,0,0,109,0,3,11,6,15,12,0,0,0,57,0,3,9,9,3,3,0,0,0,23,0,9,43,19,17,4,0,0,0,95,0,0,4,3,4,0,0,0,0,12,0,12,29,17,18,12,4,0,0,89,0,6,8,15,25,13,3,0,0,64,0,11,18,14,21,10,0,0,0,71,4,13,44,34,30,26,8,0,0,157,10,25,85,45,59,55,9,0,0,293,0,3,4,3,3,0,0,0,0,19,3,9,18,15,11,5,0,0,0,63
POA2144,282,1259,3594,1798,1282,831,129,3,0,9196,0,0,4,0,8,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,3,17,73,53,93,61,4,0,0,302,0,0,0,0,3,3,0,0,0,9,0,9,36,15,21,9,0,0,0,93,0,17,45,30,43,11,3,0,0,149,52,135,213,83,55,37,3,0,0,578,82,124,186,46,78,42,3,3,0,558,0,8,39,15,27,9,0,0,0,95,3,11,27,12,3,4,0,0,0,65,3,27,90,46,34,19,0,0,0,222,0,4,27,13,17,5,0,0,0,69,0,28,101,41,24,15,5,0,0,209,3,56,97,53,58,31,0,0,0,308,0,11,37,36,31,20,5,0,0,145,8,61,117,56,58,40,8,0,0,344,26,155,469,209,191,102,19,0,0,1172,0,9,10,7,0,3,0,0,0,28,9,18,50,17,23,27,0,0,0,144
POA2145,535,1570,5525,5917,3436,2192,522,37,9,19738,0,0,4,7,8,7,0,0,0,25,0,0,0,10,3,3,0,0,0,14,12,28,166,214,190,87,25,0,0,719,0,3,20,20,18,8,0,0,0,61,10,33,111,123,85,46,7,0,0,407,3,16,137,155,99,57,12,0,0,484,195,291,427,320,233,163,28,0,0,1653,223,144,212,117,105,63,4,0,0,867,3,28,124,97,92,42,6,0,0,391,7,23,113,75,28,14,3,0,0,264,16,110,435,371,191,85,9,0,0,1215,0,23,61,59,39,16,5,0,0,211,12,95,503,341,136,79,26,0,0,1206,0,44,172,121,99,60,19,0,0,516,17,39,217,284,237,153,23,3,0,973,41,144,421,419,347,233,58,4,0,1669,39,222,1038,949,719,511,113,4,0,3600,16,31,36,28,24,8,11,0,0,152,14,34,124,105,102,53,14,0,0,441
POA2146,151,405,1143,1185,863,571,141,11,0,4471,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,45,57,65,29,4,0,0,211,0,0,5,5,0,4,0,0,0,21,0,0,28,27,19,15,0,0,0,95,3,15,30,32,21,18,4,0,0,124,59,52,75,82,64,40,11,0,0,391,63,40,47,33,17,15,6,0,0,224,0,3,23,30,25,10,3,0,0,88,4,3,11,10,14,9,0,0,0,59,0,21,83,90,51,23,3,0,0,273,0,5,15,11,12,13,0,0,0,54,6,24,97,60,39,28,6,0,0,261,0,8,47,22,20,15,3,0,0,127,3,6,56,85,73,40,0,0,0,265,18,40,92,109,89,58,10,0,0,418,13,51,224,218,162,160,25,0,0,849,0,10,10,5,4,3,0,0,0,30,3,12,21,26,23,15,5,0,0,105
POA2147,431,782,2162,2255,1850,1391,294,24,4,9195,0,0,10,3,0,0,0,0,0,20,0,0,0,3,5,0,0,0,0,10,11,24,68,98,93,77,12,0,0,382,0,0,15,12,7,3,0,0,0,37,8,10,59,55,45,35,11,0,0,222,4,28,49,62,72,45,4,0,0,271,120,158,164,180,134,110,25,0,0,890,136,76,75,71,52,40,4,3,0,467,3,10,50,49,52,34,5,0,0,203,9,18,45,21,10,4,0,0,0,108,8,50,148,128,77,62,3,0,0,466,3,15,25,27,18,14,0,0,0,106,6,50,148,141,99,53,20,0,0,512,3,32,80,59,63,42,14,0,0,303,0,24,94,117,130,83,16,0,0,464,14,57,208,235,220,172,22,0,0,926,29,121,379,395,379,288,58,3,0,1649,14,17,22,15,13,12,3,0,0,102,12,15,74,65,44,31,5,0,0,259
POA2148,594,1580,4682,3938,2844,1944,409,28,8,16037,0,4,15,20,18,9,0,0,0,64,0,0,0,3,0,0,0,0,0,3,10,42,154,164,165,118,16,0,0,670,0,4,10,20,16,11,0,0,0,60,3,21,107,78,44,42,8,0,0,310,7,25,108,132,85,58,5,0,0,423,175,257,390,274,230,141,34,0,0,1507,247,156,235,126,115,73,10,0,0,967,8,38,121,109,100,56,3,0,0,438,16,18,69,41,17,7,0,0,0,173,3,71,275,196,111,65,6,0,0,729,9,16,44,44,12,9,6,0,0,147,14,82,245,147,83,64,9,0,0,650,7,41,150,123,91,66,4,0,0,489,3,44,168,185,189,139,18,0,0,746,31,106,307,265,254,160,31,4,0,1151,48,234,788,672,531,437,54,3,0,2772,10,26,29,25,19,10,0,0,0,120,16,43,116,88,81,40,11,0,0,381
POA2150,94,780,4483,2506,849,531,128,7,5,9377,0,0,4,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,8,129,50,32,21,6,0,0,252,0,0,10,10,5,3,0,0,0,29,0,6,83,29,10,3,0,0,0,135,0,13,114,45,24,10,0,0,0,204,29,110,292,93,52,34,4,0,0,617,42,105,226,64,51,22,5,0,0,514,5,11,74,42,17,4,0,0,0,154,3,8,69,34,3,9,3,0,0,131,6,26,308,115,54,20,0,0,0,525,4,4,37,20,9,5,0,0,0,75,3,45,514,150,48,29,3,0,0,787,3,27,158,63,38,25,5,0,0,319,3,7,112,93,53,25,4,0,0,296,3,45,171,88,63,42,4,0,0,422,8,80,547,212,145,90,20,0,0,1109,3,12,32,15,4,3,0,0,0,57,3,10,83,28,16,10,3,0,0,158
