POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2420,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,32,0,3,0,0,0,0,0,4,0,9,0,18,3,0,0,0,0,0,0,7,0,67,0,84,5,3,0,3,0,5,0,10,0,23,0,41,3,5,0,7,0,3,0,7,0,28,0,58,7,3,0,14,0,6,3,12,0,19,0,57,0,4,0,10,0,4,0,0,0,0,0,20,3,3,0,7,0,4,0,0,0,7,0,25,16,3,0,7,0,5,0,0,0,3,0,44,7,0,0,0,0,0,0,0,0,0,0,15,6,0,0,3,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,5,8,0,0,7,0,0,0,0
POA2421,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,3,0,21,0,25,0,0,0,0,0,0,0,8,0,6,0,16,4,0,0,4,0,3,0,0,0,9,3,21,5,0,0,3,0,0,0,0,0,3,0,13,3,0,0,3,4,0,0,0,0,3,0,18,3,0,0,6,0,0,0,0,0,3,0,14,6,0,0,9,0,4,0,0,0,0,0,20,4,0,0,3,0,0,0,0,0,0,0,13,11,0,0,4,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0
POA2422,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,9,0,11,3,0,0,0,0,0,0,4,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,3,0,36,0,52,0,3,0,0,0,3,0,5,0,14,0,23,5,4,0,3,0,3,0,8,0,129,6,162,3,8,0,0,0,11,0,7,0,40,0,72,8,10,4,13,0,12,0,11,0,53,0,108,14,10,0,16,0,11,0,8,0,18,0,78,4,8,0,8,0,8,0,0,0,7,0,35,10,9,0,10,0,5,0,3,0,4,0,38,14,0,0,3,0,6,0,0,0,11,0,43,7,3,0,3,0,0,0,0,0,10,0,27,10,0,0,3,0,0,0,0,0,3,0,10,8,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,3,0,0
POA2423,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,27,0,34,0,0,0,0,0,0,0,4,0,4,0,12,3,6,0,0,0,5,0,9,0,79,0,106,3,3,0,3,0,0,0,3,0,20,0,41,5,5,0,8,0,4,0,6,3,20,0,51,0,0,0,7,3,3,0,0,0,8,0,28,0,0,0,7,0,3,3,0,0,3,0,17,4,0,0,3,0,5,0,0,0,0,0,22,4,0,0,11,0,4,0,0,0,0,0,23,3,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,29,0,41,0,0,0,0,0,4,0,0,0,4,0,16,4,0,0,3,0,9,0,3,0,4,0,22,3,4,0,0,0,3,0,0,0,10,0,22,3,0,0,3,0,0,0,3,0,0,0,15,5,0,0,0,0,3,0,0,0,0,0,13,6,0,0,7,0,0,0,0,0,0,0,16,7,0,0,4,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
POA2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,5,0,11,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2427,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,36,0,45,0,0,0,0,0,0,0,4,0,20,0,26,0,0,0,3,0,4,0,5,0,156,3,173,0,3,0,0,0,3,0,14,0,47,0,70,0,3,0,0,0,4,0,9,0,65,0,85,8,3,0,9,0,3,0,3,0,42,0,69,4,3,0,3,0,0,0,0,0,9,0,20,3,0,0,6,0,0,0,0,0,10,0,26,3,0,0,6,0,7,0,0,0,10,0,28,3,0,0,3,0,0,0,0,0,4,0,16,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,0
POA2428,0,0,0,0,0,0,0,0,0,48,0,52,0,3,0,3,0,0,0,3,0,33,3,44,0,0,0,0,0,0,0,7,0,13,0,18,0,0,0,0,0,0,0,6,3,12,0,20,0,3,3,4,0,0,3,13,3,221,4,253,0,5,0,0,0,3,0,28,8,73,0,121,0,12,4,4,0,15,5,44,7,770,7,865,0,21,3,5,3,24,0,47,5,250,6,367,9,31,7,29,3,40,3,36,3,287,3,457,27,20,0,36,0,17,3,20,0,188,0,310,22,3,0,33,0,14,0,11,3,41,0,128,35,10,3,37,3,6,3,8,0,45,0,154,57,14,3,38,3,19,3,13,0,60,0,215,29,3,0,27,0,9,0,9,3,28,0,115,20,3,0,13,0,0,0,0,0,6,0,46,12,0,0,8,0,3,0,3,0,5,0,34,22,7,0,19,0,0,0,3
POA2429,4,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,7,3,5,0,4,0,7,0,3,0,77,4,105,0,0,0,0,0,3,0,13,0,25,0,46,6,9,3,5,0,6,0,19,6,182,3,244,7,11,4,7,0,13,0,17,5,55,4,129,4,13,0,28,0,24,3,14,4,60,3,155,11,12,0,34,4,15,0,6,3,42,0,124,13,3,0,20,3,11,0,4,0,4,0,56,14,0,4,16,4,5,4,0,0,8,0,50,29,3,3,15,8,13,0,3,0,16,0,85,11,0,3,13,0,0,0,0,0,0,0,38,5,0,0,9,0,0,0,0,0,3,0,24,10,0,0,7,0,0,0,0,0,0,0,12,8,3,0,3,0,3,0,0
POA2430,3,0,0,0,0,0,0,0,0,39,0,45,0,0,0,0,0,0,0,3,0,22,3,30,0,0,0,0,0,3,0,9,0,24,0,38,0,3,0,0,0,0,0,4,0,17,0,28,3,8,0,0,0,6,0,21,0,194,0,234,0,7,0,3,0,13,0,36,3,101,0,164,8,25,0,8,0,20,3,80,4,816,10,976,3,24,4,21,4,50,0,71,7,256,6,445,20,41,3,36,3,46,5,42,10,267,3,470,47,38,0,81,10,50,0,35,5,195,3,457,56,11,0,56,0,27,4,10,0,46,0,217,63,21,0,55,4,21,9,9,3,46,3,232,98,19,7,72,4,22,0,3,6,54,0,292,64,6,3,47,0,13,0,7,0,20,0,155,33,3,4,13,0,5,4,0,0,5,0,71,18,0,0,3,0,10,0,0,0,3,0,43,25,4,0,19,3,9,0,11
POA2431,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,49,0,55,0,0,0,0,0,0,0,12,0,11,0,21,3,4,0,0,0,5,0,6,3,195,0,216,3,4,0,3,0,7,0,11,0,61,0,95,0,3,0,6,0,8,0,12,0,76,3,106,4,3,3,6,3,4,0,10,0,44,0,72,10,0,0,3,0,3,0,8,0,11,0,32,15,0,0,6,0,0,0,3,0,16,0,42,17,6,0,14,0,9,0,0,0,10,0,54,12,3,0,3,0,3,0,0,0,3,0,23,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
POA2439,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,20,0,24,0,0,0,0,0,0,0,3,0,12,0,24,3,0,0,0,0,3,0,9,0,73,0,88,0,0,0,0,0,0,0,10,0,38,0,48,3,0,0,3,0,3,0,7,0,31,0,48,3,3,0,10,0,3,3,6,0,21,0,40,6,0,0,3,0,3,0,0,0,3,0,15,3,0,0,5,0,4,0,0,0,3,0,23,4,0,0,9,0,3,0,0,0,6,0,25,3,0,0,5,0,0,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA2440,0,0,0,0,0,0,0,3,0,20,0,20,0,0,0,0,0,0,0,4,0,17,0,25,0,0,0,3,0,0,0,0,0,8,0,18,0,3,0,0,0,0,0,3,0,3,0,14,0,0,3,0,0,0,0,6,4,111,0,129,4,4,0,5,0,4,0,27,4,59,0,99,7,12,0,12,0,20,0,34,11,391,6,496,8,13,0,15,0,28,3,44,6,118,0,248,17,33,6,23,3,27,3,33,3,106,0,243,34,19,0,57,0,25,4,15,3,56,3,221,15,9,0,35,6,18,5,7,6,10,0,115,22,5,3,43,3,7,3,3,3,19,0,114,47,9,0,38,5,13,3,5,0,20,3,151,27,3,3,25,0,6,0,0,0,3,0,61,15,0,0,12,0,0,0,0,0,3,0,34,7,0,0,0,0,0,0,0,0,0,0,18,14,3,0,10,0,3,0,3
POA2441,3,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,3,3,25,0,40,0,0,0,0,0,3,0,7,0,10,0,19,4,13,0,3,0,8,0,9,4,71,0,105,0,4,3,3,0,7,0,14,0,17,0,44,3,0,0,14,0,8,0,3,0,18,0,49,3,3,0,8,0,5,0,3,0,9,0,41,6,3,0,10,0,3,0,8,0,4,0,28,10,5,0,6,0,5,0,0,0,6,0,28,11,4,0,9,0,5,0,3,0,3,0,40,12,3,0,4,0,0,0,0,0,0,0,23,3,0,0,4,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,9,7,0,0,4,0,6,0,0
POA2443,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3,0,93,0,95,0,0,0,3,0,0,0,15,0,35,0,56,3,13,0,0,0,3,0,15,0,364,6,407,0,17,0,5,0,7,0,18,0,123,0,172,10,11,3,6,3,15,0,16,0,135,0,203,14,9,3,24,0,10,3,3,0,58,0,119,4,3,0,9,0,4,3,3,3,18,0,61,11,4,0,10,0,9,0,0,0,16,0,47,25,0,0,4,0,10,0,3,3,27,0,78,6,4,0,10,0,0,0,3,0,11,0,41,3,0,0,4,3,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,4,0,0,0,0
POA2444,0,0,0,0,0,3,0,0,0,48,0,56,0,0,0,0,0,0,0,3,0,24,0,25,0,0,0,0,0,0,0,9,0,22,0,33,0,0,0,0,0,0,0,3,0,14,0,20,0,9,0,3,0,4,3,17,0,239,0,274,0,9,0,4,0,6,0,29,12,112,0,171,7,18,0,15,4,20,0,59,9,970,19,1121,11,36,0,19,0,44,4,68,5,398,8,585,30,44,0,59,0,49,3,60,6,456,0,714,76,40,3,126,3,40,3,50,5,299,7,645,61,15,3,65,3,22,0,25,7,82,0,284,88,14,6,72,5,26,0,23,0,92,0,338,185,26,0,108,11,57,10,23,4,94,3,520,153,16,0,77,3,21,7,10,0,33,0,320,72,7,3,28,7,7,3,3,0,19,0,147,48,0,0,16,3,16,0,0,4,3,0,93,83,5,4,45,3,12,0,8
POA2445,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,48,0,48,0,0,0,0,0,4,0,9,0,28,0,38,0,3,0,3,0,0,0,15,0,148,0,178,0,5,0,3,0,14,0,13,0,88,0,117,3,9,0,11,0,0,4,8,3,78,0,122,5,3,0,13,0,5,0,3,0,42,0,80,0,3,0,13,0,6,0,3,0,14,0,42,10,5,0,14,0,7,0,8,0,11,0,49,12,0,0,19,3,4,0,7,0,14,0,66,11,0,0,17,0,3,0,0,0,9,0,41,12,0,0,4,0,0,0,0,0,0,0,24,12,0,0,3,0,0,0,0,0,0,0,18,5,0,0,0,3,3,0,0
POA2446,0,0,0,0,0,4,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,8,0,69,3,82,0,4,0,3,0,3,0,14,0,27,0,47,3,9,0,0,0,15,0,17,3,244,3,296,13,8,0,9,3,13,4,29,5,83,0,166,16,15,0,24,3,19,4,18,5,67,0,166,26,21,0,37,3,24,4,15,0,49,0,175,23,4,0,19,5,18,3,7,0,17,0,96,25,4,3,24,3,11,0,0,0,17,3,91,56,7,0,26,4,16,0,3,0,18,0,129,27,3,0,17,3,4,0,0,0,0,0,56,22,0,0,5,0,0,0,0,0,4,0,30,8,0,0,3,0,6,0,0,0,0,0,25,22,3,0,6,3,6,0,0
POA2447,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,3,0,3,0,12,3,0,0,0,0,0,0,6,0,41,0,51,0,3,0,5,0,0,0,8,0,21,0,37,0,6,0,4,0,6,0,13,0,156,3,192,0,8,0,5,0,13,0,10,4,49,0,96,5,15,0,6,0,14,0,14,0,48,0,111,12,12,0,21,0,8,3,8,0,48,3,113,5,3,0,13,0,4,0,5,0,8,0,45,14,5,0,4,0,10,0,3,0,9,0,45,18,5,5,19,3,3,3,4,0,10,0,67,11,0,3,6,0,5,0,0,0,4,0,34,5,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,7,10,0,0,4,0,0,0,0
POA2448,0,0,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,0,8,0,7,0,0,0,0,0,0,0,4,3,62,0,76,0,3,0,0,0,0,0,6,0,27,0,39,3,5,0,3,0,4,0,17,3,269,9,307,0,9,0,3,0,9,0,21,0,84,0,128,5,8,0,19,0,8,0,12,3,76,0,136,8,16,0,15,0,5,3,11,4,38,0,108,11,8,0,9,3,6,0,3,0,11,0,53,15,0,0,9,0,5,0,9,0,4,0,49,25,3,3,8,0,8,0,4,0,12,0,72,13,3,3,10,3,7,0,0,0,10,0,40,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,11,4,0,0,6,0,6,0,3
POA2449,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,15,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,11,0,53,0,71,0,0,0,0,0,3,0,8,0,13,0,20,0,3,0,3,0,3,0,8,0,8,0,30,0,0,0,3,0,0,3,4,0,7,0,24,0,3,0,3,0,0,0,0,0,4,0,13,4,3,0,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
POA2450,0,0,0,0,0,0,0,0,0,49,0,55,0,0,0,0,0,0,0,4,0,18,0,28,0,0,0,0,0,0,0,4,0,18,0,26,0,0,0,0,0,3,0,3,0,15,0,21,5,7,0,3,0,4,0,21,4,196,4,242,0,7,0,3,0,5,3,23,5,71,0,122,17,18,3,4,0,25,0,51,8,615,11,746,12,42,0,18,3,48,7,84,3,254,3,470,19,45,3,65,3,67,6,71,7,256,3,528,57,42,4,103,8,46,9,44,0,203,6,517,65,28,0,95,0,32,3,22,3,57,0,302,96,21,3,73,8,25,5,10,3,55,0,299,161,24,4,109,13,56,3,22,3,58,0,462,115,7,0,63,4,26,7,6,3,29,0,260,69,5,0,23,3,3,4,5,0,11,0,132,34,3,0,10,0,14,0,3,0,9,0,67,72,4,4,32,3,13,5,12
POA2452,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,6,0,85,0,96,0,0,0,0,0,0,0,11,0,28,0,49,0,3,0,4,0,14,0,23,3,286,9,345,3,10,0,5,0,16,0,23,3,113,0,178,4,11,0,21,0,18,0,12,0,112,0,182,14,12,3,53,0,25,0,10,3,64,0,194,20,9,0,25,3,15,0,6,0,19,0,90,17,0,0,33,3,6,0,4,0,16,0,90,63,4,0,37,6,11,0,6,0,18,0,144,44,3,0,15,6,6,0,3,0,14,0,85,17,3,0,4,0,0,0,0,0,3,0,33,12,0,0,0,0,0,0,0,0,0,0,15,11,3,0,3,0,3,0,0
POA2453,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,28,0,0,0,0,0,3,0,3,0,6,0,15,3,0,0,0,0,0,0,8,0,30,0,45,0,5,3,12,0,8,0,3,0,11,0,40,3,3,0,6,0,6,0,5,0,12,0,41,4,3,0,4,0,4,3,3,0,7,0,33,4,7,0,7,0,3,0,3,0,3,0,24,4,0,0,9,0,6,0,0,0,3,0,24,7,3,0,15,0,3,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
