POA_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA2101,0,35,0,207,7,0,0,0,0,5,0,4,0,19,127,162,7,0,0,3,0,0,0,0,0,21,6,34,537,93,14,256,34,135,15,141,16,595,145,1969
POA2102,0,3,0,59,4,0,0,0,0,0,0,0,0,8,33,43,0,0,0,0,0,0,0,0,0,3,8,10,163,31,3,76,11,54,0,43,3,202,39,624
POA2103,0,24,0,113,0,0,0,3,0,0,0,0,0,7,63,80,3,0,0,0,0,3,0,3,0,6,4,21,206,61,9,140,4,79,6,95,6,443,72,1126
POA2104,0,12,0,65,0,0,0,0,0,3,0,0,0,4,34,38,0,0,0,0,0,0,0,0,0,3,3,11,39,18,3,28,6,30,5,48,0,231,36,444
POA2105,0,10,0,61,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,3,32,18,0,34,3,19,3,32,0,80,18,235
POA2106,0,19,0,129,3,0,0,0,0,4,0,0,0,4,47,59,3,0,0,0,0,0,0,0,0,4,5,18,184,39,6,154,8,100,13,95,9,279,51,941
POA2107,3,42,0,235,4,3,0,3,0,3,0,0,0,8,90,117,0,0,0,0,0,0,0,0,0,13,0,20,218,104,13,206,11,129,10,151,13,568,98,1528
POA2108,0,18,3,68,0,0,0,0,0,0,0,3,0,3,19,28,0,0,0,0,0,0,0,0,0,0,6,4,28,21,0,36,0,11,0,35,0,84,30,246
POA2109,0,0,0,29,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,114,7,3,34,0,36,0,18,0,51,17,279
POA2110,0,40,0,217,4,0,0,0,0,4,0,7,0,8,53,69,3,0,0,0,0,0,0,0,0,3,3,18,172,49,7,81,9,88,6,78,6,266,54,816
POA2111,0,19,0,206,3,0,0,5,0,0,0,3,0,5,71,87,0,0,0,3,0,0,0,0,0,9,4,19,426,54,4,161,14,125,4,76,8,435,84,1389
POA2112,0,10,0,230,0,0,0,9,0,3,0,3,0,14,149,187,3,0,5,0,0,0,0,0,0,16,9,37,841,117,18,326,42,339,23,170,29,931,169,3010
POA2113,0,4,0,147,3,0,0,0,0,5,0,0,0,14,77,101,3,0,0,0,0,0,0,0,0,10,5,21,450,65,6,176,11,231,10,107,9,519,93,1680
POA2114,0,8,0,191,3,0,0,0,0,3,0,0,0,12,123,150,3,0,0,0,0,0,0,0,0,12,10,29,784,101,21,364,39,357,12,145,30,594,143,2590
POA2115,0,0,0,50,4,0,0,0,0,3,0,3,0,3,55,72,0,0,0,3,0,0,0,0,0,10,9,18,202,25,3,91,14,89,6,40,3,254,70,800
POA2116,0,0,0,24,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,3,3,8,145,17,0,61,4,61,0,22,3,176,21,527
POA2117,0,6,0,98,3,0,0,4,0,0,0,0,0,9,84,98,3,3,0,0,0,0,0,0,0,12,10,30,398,64,8,166,14,187,8,97,23,578,95,1630
POA2118,0,15,0,116,0,0,0,4,0,5,0,0,4,12,92,119,0,0,0,3,0,0,0,4,0,24,6,30,328,73,4,180,23,217,3,153,15,880,111,1976
POA2119,0,30,0,187,0,0,0,0,0,3,0,0,0,8,43,54,0,0,0,0,0,0,0,0,0,7,4,12,137,53,0,94,14,89,3,104,6,466,59,1029
POA2120,0,23,0,211,5,3,0,3,0,0,0,3,0,8,74,102,0,0,0,0,0,0,0,0,0,9,5,18,327,67,5,184,19,179,9,138,14,662,84,1693
POA2121,4,14,0,238,0,0,0,3,0,0,0,0,0,25,124,160,5,0,0,0,0,0,0,0,0,8,8,22,468,82,8,253,26,281,10,192,15,893,139,2360
POA2122,0,7,0,177,8,0,0,9,3,3,0,3,3,17,122,164,0,0,0,0,0,0,0,0,0,7,15,25,624,110,14,279,35,320,13,191,28,981,144,2748
POA2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2125,0,11,0,193,5,0,0,0,0,0,0,0,0,8,70,91,3,0,0,0,0,0,0,0,0,7,5,19,251,56,10,137,19,180,11,117,15,575,84,1452
POA2126,0,13,0,158,0,0,0,0,0,3,0,4,0,13,77,103,0,0,0,0,0,0,0,0,0,4,3,10,218,53,6,132,14,159,14,113,12,631,82,1423
POA2127,0,0,0,175,3,0,0,0,0,4,0,0,3,0,106,123,0,0,0,3,0,0,0,0,0,0,0,4,761,60,4,237,27,276,13,87,19,215,108,1809
POA2128,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,76,8,0,32,4,26,0,13,3,27,11,203
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,0,3,0,94,3,0,0,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,0,0,3,0,0,325,34,10,128,15,78,0,30,3,93,45,751
POA2131,0,3,0,144,8,0,0,3,0,0,0,0,0,3,127,143,0,3,0,0,0,0,0,0,0,6,8,25,730,176,12,350,43,268,16,137,14,465,152,2361
POA2132,3,4,0,69,3,0,0,0,0,3,0,0,0,3,38,49,0,0,0,0,0,0,0,0,0,6,0,10,225,34,8,94,7,80,0,58,11,320,42,878
POA2133,0,3,0,43,0,0,0,0,0,0,0,0,0,4,42,56,0,0,0,0,0,0,0,3,0,5,6,18,209,29,4,100,7,111,8,58,10,289,53,868
POA2134,0,3,0,79,4,3,0,0,0,3,0,0,0,3,76,93,0,0,0,0,0,0,0,0,0,4,8,13,301,102,7,173,17,184,15,113,8,421,93,1430
POA2135,0,14,0,157,3,0,3,7,3,4,0,0,3,8,92,126,0,0,0,0,0,0,0,0,0,11,14,30,418,160,22,249,17,243,21,173,22,579,120,2015
POA2136,0,0,0,33,0,0,0,0,0,0,0,0,0,6,19,31,0,0,0,0,0,0,0,0,0,3,0,10,135,21,0,70,6,64,0,36,3,186,28,551
POA2137,3,23,0,397,3,4,3,3,0,3,0,5,0,9,139,166,4,0,0,0,0,0,0,3,0,11,17,37,728,103,10,299,37,296,25,207,27,870,162,2768
POA2138,0,17,0,220,6,6,3,0,0,5,0,0,0,7,134,169,3,0,0,0,0,0,0,0,0,8,10,20,773,101,19,246,34,344,15,143,22,531,152,2368
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,0,0,0,65,0,0,0,0,3,0,0,0,0,3,72,75,0,0,0,0,0,0,0,0,0,7,11,14,467,91,15,189,28,211,6,81,4,248,80,1423
POA2141,0,3,0,73,4,0,0,3,0,5,0,3,0,4,95,127,0,0,0,0,0,0,0,0,0,16,18,41,461,128,13,247,25,281,11,175,26,625,127,2119
POA2142,0,0,0,35,3,0,3,3,0,5,0,3,0,12,89,120,0,0,0,0,0,0,0,0,0,14,14,28,459,109,14,263,29,285,4,104,27,496,105,1904
POA2143,0,0,0,9,0,0,0,0,0,3,0,0,0,0,14,20,0,0,3,0,0,0,0,0,0,3,8,13,111,26,4,45,5,65,3,34,3,212,31,550
POA2144,0,3,0,27,3,0,0,3,3,7,3,3,4,6,98,135,3,0,0,0,0,0,0,0,0,17,36,54,338,187,18,268,30,361,24,191,32,738,155,2337
POA2145,0,6,0,209,16,0,0,8,4,7,0,3,6,40,244,331,5,0,0,0,0,0,0,3,0,47,41,96,1412,166,41,598,61,784,23,309,48,2017,317,5779
POA2146,0,0,0,44,0,0,0,0,0,7,0,0,0,4,49,61,0,0,0,0,0,0,0,0,0,6,3,17,303,37,3,143,15,152,4,89,20,516,58,1336
POA2147,0,4,0,115,11,4,0,0,0,11,0,0,4,16,88,133,3,0,3,0,0,0,0,0,0,19,13,43,722,104,20,330,26,362,11,168,35,1009,120,2906
POA2148,0,6,0,109,13,0,3,8,6,12,0,10,5,35,171,260,11,0,5,3,0,5,0,7,0,29,43,102,1187,144,31,528,65,674,14,278,51,1507,248,4727
POA2150,0,0,0,132,9,3,4,0,0,6,0,3,0,7,133,159,3,0,0,0,0,0,0,0,0,3,11,18,988,146,30,365,40,606,16,155,20,453,153,2960
POA2151,0,8,0,129,7,0,0,3,0,0,0,0,0,9,74,93,0,0,3,3,0,0,0,0,0,3,7,19,536,61,14,220,14,203,14,102,6,503,88,1754
POA2152,0,7,0,82,3,0,0,0,0,3,0,0,0,4,44,55,0,0,0,0,0,0,0,0,0,7,4,16,366,46,12,97,15,120,3,56,17,367,60,1149
POA2153,0,12,0,400,8,0,0,0,3,6,0,3,0,32,205,256,7,0,0,6,0,0,0,3,0,35,22,76,1053,178,27,463,58,435,25,372,36,1873,243,4761
POA2154,0,22,0,344,8,0,0,3,0,10,0,3,0,15,136,173,3,0,0,0,0,0,0,0,0,22,17,42,605,157,9,358,26,332,17,239,29,1396,167,3340
POA2155,0,4,0,315,12,0,0,3,0,5,0,4,0,15,155,204,19,0,0,3,0,3,0,0,0,21,10,61,1005,118,17,430,46,383,17,179,22,994,179,3404
POA2156,0,21,0,157,0,3,0,0,0,0,0,4,0,14,57,77,3,0,3,0,0,0,0,0,0,8,7,26,195,60,6,153,15,106,9,105,16,579,66,1313
POA2157,0,3,0,27,4,0,0,0,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,3,5,53,23,7,45,4,26,3,24,11,123,18,340
POA2158,0,15,0,97,0,0,0,0,0,0,0,0,0,4,49,63,0,0,0,0,0,0,0,0,4,3,0,10,111,33,3,87,5,78,8,62,8,296,60,755
POA2159,0,3,0,51,3,0,0,0,0,0,0,0,0,7,20,27,0,0,0,0,0,0,0,0,0,4,0,6,87,27,3,65,10,38,3,39,0,196,27,495
POA2160,0,3,0,48,3,3,0,5,0,3,0,3,3,19,112,151,4,0,0,0,0,3,0,0,3,20,19,55,430,69,7,231,31,324,15,149,33,819,142,2248
POA2161,0,4,0,29,7,0,0,0,0,8,0,0,0,12,77,106,3,0,0,0,0,0,0,0,0,17,12,35,314,56,16,156,19,245,4,119,20,694,101,1753
POA2162,0,0,0,25,3,3,0,0,0,3,0,0,0,14,48,68,0,0,0,0,0,0,0,0,0,9,8,20,156,24,4,75,4,105,3,51,18,470,60,976
POA2163,0,0,0,6,0,0,0,0,0,4,0,0,0,3,25,31,0,0,0,0,0,0,0,0,0,3,10,13,43,14,4,35,3,77,3,40,10,210,39,483
POA2164,0,8,0,28,0,0,0,0,0,0,0,0,0,20,50,73,0,0,0,0,0,0,0,0,0,19,4,31,192,27,10,132,15,161,11,67,15,650,74,1339
POA2165,0,3,0,34,6,0,0,0,0,7,0,3,0,32,86,139,0,0,3,0,0,0,0,0,0,26,25,53,367,53,10,165,15,251,6,151,21,1257,125,2435
POA2166,0,3,0,48,3,0,0,6,0,9,0,3,8,30,141,195,4,0,0,0,0,0,0,0,4,22,29,59,370,136,19,209,31,392,15,223,43,1361,191,2981
POA2167,0,0,0,21,0,0,0,0,3,0,0,0,0,5,28,40,0,0,0,0,0,0,0,0,0,0,4,7,209,17,3,78,12,90,5,34,12,185,31,667
POA2168,0,7,0,46,9,0,3,3,0,5,0,4,0,21,76,120,3,0,6,0,0,5,0,0,4,31,24,63,396,36,15,207,36,306,6,129,31,894,117,2178
POA2170,3,10,0,153,23,4,3,6,5,24,0,13,10,51,270,409,11,0,4,3,0,5,0,9,0,78,50,155,1412,172,50,578,87,884,35,402,86,2479,380,6558
