POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2745,0,0,0,4,3,5,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,11,13,6,0,0,0,27,0,0,0,0,6,8,10,5,0,32,3,9,17,62,37,25,5,3,3,165,0,3,0,3,7,3,5,4,0,25,0,0,3,15,6,6,3,0,0,37,0,0,0,5,0,0,0,0,0,5,0,8,19,82,66,52,16,3,3,259,0,0,0,3,3,10,0,3,0,18,0,0,5,9,10,27,14,8,3,74,0,3,4,0,4,6,3,0,0,23,0,3,8,25,22,9,0,5,0,81,0,0,0,3,0,5,7,0,0,21,0,0,0,15,13,12,3,0,0,39,0,0,0,7,0,5,0,0,0,13,0,0,0,14,9,0,0,0,0,20,0,0,0,0,0,3,5,0,0,8,0,0,0,0,4,0,0,0,0,7,0,4,7,14,3,3,0,0,0,29
POA2747,0,0,0,4,0,8,4,0,3,22,0,0,0,4,0,3,0,0,0,5,6,3,12,48,3,7,0,0,0,81,0,0,0,10,8,6,19,5,4,50,3,36,71,179,67,51,19,3,3,433,0,3,0,8,3,11,11,6,0,36,0,14,13,55,6,5,0,0,0,94,0,0,0,3,3,0,0,0,0,13,9,15,40,239,102,77,31,7,0,528,0,0,0,16,3,12,13,5,8,55,0,0,3,18,16,32,24,9,5,111,0,6,0,10,8,0,0,0,0,29,0,0,9,26,14,10,4,3,0,77,0,0,0,0,10,5,5,9,0,28,0,7,4,46,14,7,9,5,0,99,0,0,0,14,0,3,0,0,0,19,0,3,7,41,16,3,0,0,0,70,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,3,0,0,10,0,3,3,9,0,9,0,0,0,27
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2749,0,0,0,0,3,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,0,27,0,11,11,53,20,22,10,0,0,125,0,0,0,0,7,4,7,0,0,18,0,0,0,6,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,4,31,16,17,10,0,0,78,0,0,0,10,0,3,3,0,0,14,0,0,0,5,10,18,11,6,0,52,0,3,0,0,0,3,0,0,0,6,0,0,0,8,7,6,5,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,18,0,0,0,6,0,0,0,0,0,6,0,6,0,9,4,0,0,0,0,24,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,6
POA2750,0,0,0,3,3,5,6,3,3,21,0,0,0,3,0,0,0,0,0,6,0,0,0,22,4,0,0,0,0,35,0,0,0,0,3,19,36,18,12,88,0,22,38,125,58,62,39,5,0,348,0,0,0,4,11,13,13,5,3,50,3,0,8,20,3,3,3,0,0,38,0,3,0,6,0,3,3,0,0,15,0,9,15,117,45,60,24,6,8,289,0,3,0,10,8,3,12,4,8,51,0,0,3,14,21,36,38,23,10,152,0,0,0,9,4,7,0,0,0,18,0,0,3,30,11,14,13,10,0,85,0,0,0,0,6,8,3,4,3,32,0,9,3,30,15,11,3,4,0,80,0,0,0,6,0,0,0,0,0,13,0,5,8,36,22,12,3,0,0,89,0,0,0,0,3,3,9,6,0,20,0,0,0,3,3,0,3,3,0,14,0,5,7,20,11,4,5,3,3,54
POA2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,4,0,5,8,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,6,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
POA2753,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,11,5,12,51,0,3,6,33,29,23,13,4,0,119,0,0,0,0,0,0,3,0,0,10,0,0,0,4,4,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,4,5,24,15,8,4,0,0,63,0,0,0,6,0,3,0,0,0,9,0,0,0,0,3,6,9,5,0,24,0,0,0,0,0,4,0,0,0,5,0,0,9,10,3,4,8,0,0,38,0,0,0,0,3,3,3,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,6,10,0,4,0,0,0,17,0,0,0,6,4,6,3,12,0,29,0,0,3,3,0,0,0,0,0,7,0,3,0,6,3,5,4,0,0,19
POA2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,12,0,0,5,10,5,5,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2756,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,5,0,43,0,5,18,90,60,46,17,4,0,243,0,0,0,5,8,0,4,3,0,20,0,0,0,3,0,3,0,0,0,9,0,0,0,0,7,5,0,0,0,10,0,6,3,33,29,21,3,0,0,105,0,0,0,4,4,3,0,0,3,13,0,0,5,17,12,18,9,6,0,68,0,0,0,3,3,0,0,0,0,8,0,5,6,28,9,4,0,0,0,62,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,0,18,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,3,12,6,12,3,0,0,38
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,15,0,0,0,10,15,16,8,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,5,5,0,0,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,4,3,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,4,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,3,4,0,18
POA2759,0,0,0,6,3,14,4,3,3,29,0,6,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,6,5,0,0,15,0,33,57,128,43,36,11,4,0,306,0,0,0,3,3,10,0,0,0,16,0,4,3,24,9,3,3,0,0,45,0,0,0,0,4,0,0,0,0,4,0,13,34,178,114,122,53,3,8,518,0,0,0,0,4,13,5,3,0,22,0,0,0,17,16,23,15,8,0,79,0,0,3,3,0,4,0,0,0,7,0,0,8,21,13,19,15,0,0,72,0,0,0,0,4,7,0,3,0,17,0,0,8,22,15,31,9,0,0,94,0,0,0,4,0,0,0,0,0,6,0,0,0,11,10,4,0,0,0,25,0,0,0,3,0,3,3,0,0,7,0,0,3,6,18,11,3,0,0,46,0,0,0,0,3,4,3,0,0,7
POA2760,0,4,0,10,7,3,3,0,0,24,0,0,3,11,3,3,0,0,0,22,0,3,8,36,0,3,0,0,0,50,0,0,0,0,0,7,15,11,5,43,15,69,113,244,63,42,9,8,0,563,0,0,0,0,0,0,5,3,0,14,11,10,19,60,14,4,3,0,0,115,0,0,0,0,0,0,0,0,0,0,4,47,74,338,148,114,49,22,12,799,0,0,0,4,4,7,3,4,9,42,0,0,0,5,17,19,19,15,3,76,0,3,0,3,3,3,0,0,0,14,0,3,5,27,5,11,3,9,0,60,0,0,0,7,5,9,0,3,0,24,0,6,3,56,14,19,6,0,3,119,0,0,0,3,3,0,0,0,0,9,0,0,4,23,7,4,0,0,0,41,0,0,0,0,5,4,3,3,0,12,0,0,0,14,9,3,3,0,0,29,0,0,3,14,0,3,3,0,0,24
POA2761,0,0,3,9,11,9,8,3,0,52,0,0,0,8,9,3,3,0,0,15,0,0,3,11,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,10,6,55,83,142,39,22,7,0,3,366,0,0,0,0,0,0,0,0,0,10,7,38,38,147,45,21,8,3,0,310,0,0,0,0,3,0,0,0,0,3,5,72,185,748,506,417,149,26,16,2126,0,0,0,3,7,9,3,0,3,30,0,0,0,3,4,12,0,3,4,28,0,4,3,6,3,3,0,0,0,27,0,0,6,14,13,17,3,0,0,62,0,0,0,3,3,0,3,3,7,23,0,3,4,39,12,18,8,3,4,98,0,0,0,3,3,0,0,0,0,7,0,0,0,21,5,0,0,0,0,31,0,0,0,3,3,0,0,0,0,12,0,0,3,16,10,7,3,0,0,48,0,8,0,8,3,3,3,0,0,23
POA2762,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8,3,12,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,38,8,5,0,0,0,69,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,3,0,4,4,12,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,6,15,6,3,0,0,0,24,0,0,0,7,0,3,0,0,0,9,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,5,0,0,0,0,22
POA2763,0,0,0,7,3,15,12,3,3,37,0,0,0,3,7,6,0,0,0,20,0,3,7,68,4,3,0,0,0,83,0,0,0,7,0,0,7,4,0,20,5,18,52,97,58,28,3,3,0,264,0,0,0,0,3,3,0,0,0,12,3,25,10,72,17,9,8,0,0,144,0,0,0,4,0,0,0,0,0,10,3,25,73,338,214,185,109,19,8,973,0,0,3,11,7,19,8,3,3,56,0,0,0,3,9,13,7,3,3,37,0,7,4,9,4,8,3,0,0,29,0,9,19,48,31,26,7,3,0,155,0,0,0,3,0,3,3,3,0,13,5,10,11,106,53,42,26,6,3,263,3,0,0,5,0,0,0,0,0,10,0,0,3,30,6,4,0,0,0,49,0,0,0,0,0,0,4,0,0,6,0,0,0,9,12,11,0,0,0,30,0,10,3,13,5,4,5,0,0,43
POA2765,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,3,0,25,3,3,11,43,27,12,8,0,0,109,0,0,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,4,0,4,11,45,28,18,5,3,0,119,0,0,0,3,0,0,0,0,0,13,0,0,0,0,4,0,10,0,3,19,0,0,0,3,3,0,0,0,0,8,0,0,10,12,6,3,3,0,0,32,0,0,0,0,0,0,0,3,0,7,0,0,0,11,7,0,0,3,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,11,4,6,0,0,0,27
POA2766,0,0,0,3,0,7,3,0,3,25,0,0,4,5,3,0,5,0,0,20,0,0,7,39,0,3,0,0,0,48,0,0,0,0,0,3,6,3,3,22,6,24,45,78,15,9,0,4,0,194,0,0,0,0,0,0,3,0,0,8,4,15,28,70,30,11,7,3,0,155,0,0,0,0,0,0,0,0,0,0,3,49,146,468,304,237,96,31,25,1360,0,0,0,4,0,4,4,3,10,30,0,0,0,3,0,3,7,8,3,23,0,0,0,0,0,6,0,0,0,5,0,4,0,10,3,5,4,0,0,31,0,0,0,0,3,0,0,0,0,9,0,4,3,26,10,14,3,3,0,61,0,3,0,3,0,0,0,0,0,3,0,0,3,8,14,3,0,0,0,29,0,0,0,0,0,3,3,0,0,4,0,0,0,0,11,3,7,0,0,22,0,0,0,6,0,0,0,0,0,7
POA2767,0,0,0,3,0,7,3,5,3,21,0,0,4,8,11,8,4,3,0,33,0,3,6,32,5,0,0,0,0,52,0,0,0,0,0,0,5,5,0,15,3,33,47,101,41,28,8,3,0,262,0,0,0,0,3,0,5,0,0,8,0,8,14,33,9,7,0,0,0,82,0,0,0,0,3,0,0,0,0,8,10,62,119,494,300,328,155,34,21,1522,0,0,0,5,3,17,11,0,4,45,0,0,0,0,0,0,6,0,3,13,0,3,0,3,0,11,0,0,0,19,0,4,0,13,0,6,3,0,0,31,0,0,0,4,3,4,6,3,0,19,0,10,4,66,27,25,12,4,0,145,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,5,0,0,0,32,0,0,0,0,0,3,0,4,0,13,0,0,0,12,11,16,8,3,0,49,0,9,3,8,0,0,0,0,0,20
POA2768,0,0,0,8,5,4,6,7,0,39,0,3,0,5,11,4,3,3,0,31,0,3,7,38,12,8,0,0,0,71,0,0,3,0,0,3,4,0,0,12,3,31,41,84,38,23,16,3,0,243,0,0,0,0,6,0,0,3,0,9,0,10,16,34,22,3,6,0,0,95,0,0,0,3,4,3,0,0,0,9,4,24,55,281,219,167,57,15,17,832,0,0,0,14,3,8,3,0,0,30,0,4,3,7,13,6,7,3,0,35,0,6,12,12,8,0,0,3,0,49,0,12,33,53,39,20,4,4,0,161,0,0,0,0,3,3,3,5,0,19,0,19,31,113,88,48,23,10,3,326,3,0,4,16,3,5,3,0,0,34,0,0,7,16,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,10,4,0,0,39,0,12,27,25,5,0,0,0,0,75
