POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA2739,120,148,45,0,315,88,11,419,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,3,0,0,0,8,14,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,14,3,30,3,0,0,0,3,14,0,18,3,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,0,3,0,0,3,0,0,4,9,3,0,0,10,13,3,28,0,0,0,0,0,0,0,0,139,153,47,0,337,137,15,490
POA2745,1878,4447,874,54,7259,765,99,8116,36,18,32,0,91,54,0,144,63,103,111,3,280,97,16,388,103,118,146,3,370,148,18,539,13,3,4,0,20,46,0,61,0,0,0,0,0,0,0,0,6,8,18,0,34,8,0,45,0,0,0,0,0,0,0,0,17,12,24,0,56,52,0,107,3,0,3,3,6,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,7,0,3,3,9,18,0,32,10,20,6,0,36,5,0,43,2022,4595,1046,60,7725,992,114,8839
POA2747,2681,4629,1571,120,9006,1575,278,10854,131,138,111,8,388,306,17,709,253,362,275,27,921,444,69,1437,384,500,383,33,1310,749,86,2141,53,59,72,6,188,150,11,347,67,45,58,5,178,196,30,404,38,29,43,3,112,96,15,225,3,3,0,0,10,8,0,15,157,140,172,19,489,451,56,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,8,0,3,3,0,3,4,0,6,7,4,3,0,8,6,3,20,12,15,11,3,38,14,4,56,3244,5289,2135,181,10849,2793,421,14068
POA2748,142,257,51,9,458,46,10,514,4,3,0,0,8,0,0,10,0,3,0,0,3,0,0,3,0,7,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,146,268,52,9,476,46,10,532
POA2749,1125,2201,649,57,4038,596,84,4717,30,45,58,3,141,64,11,214,40,44,124,0,212,67,7,287,72,92,181,3,349,134,16,501,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,4,3,0,3,0,5,3,0,7,3,0,9,7,10,0,0,10,3,0,22,1212,2305,833,59,4414,741,104,5257
POA2750,3115,4568,1666,130,9481,2008,271,11755,190,86,122,12,405,600,30,1038,306,264,262,28,853,545,74,1477,494,344,381,36,1263,1145,102,2510,130,60,98,12,299,572,37,908,142,54,100,10,299,358,48,709,50,18,40,0,107,122,22,249,0,3,3,0,6,0,0,13,318,144,241,21,718,1049,114,1878,4,0,0,0,3,0,0,3,18,3,5,6,34,72,0,109,0,0,0,0,3,0,0,4,3,0,4,0,7,3,0,12,26,5,13,6,48,82,3,124,6,4,3,0,18,18,0,35,3953,5066,2303,197,11525,4296,494,16308
POA2752,358,732,148,12,1250,220,24,1491,0,0,0,0,5,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,3,367,739,148,12,1255,230,24,1508
POA2753,1161,1867,617,58,3699,830,110,4643,103,57,69,5,234,285,18,535,29,11,19,0,63,58,8,130,135,62,85,11,295,343,23,665,25,17,22,0,69,146,12,221,12,7,9,0,26,42,13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,19,30,0,95,186,17,296,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,7,3,3,0,8,6,0,12,7,3,3,3,14,5,0,15,11,24,5,0,45,17,3,63,1348,1983,744,72,4142,1383,156,5681
POA2754,428,601,204,6,1236,258,30,1520,42,32,39,3,111,90,0,208,37,39,34,0,109,56,3,170,82,76,68,4,228,142,7,374,16,3,0,3,20,30,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,3,20,30,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,4,0,11,522,679,277,19,1496,437,34,1963
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2756,2372,4292,1255,87,8002,1457,225,9690,134,136,159,6,443,360,22,820,44,55,48,3,142,85,15,244,173,191,206,11,582,449,34,1070,16,12,14,0,41,50,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,12,17,0,50,52,10,103,11,5,0,0,15,44,4,64,0,0,0,0,0,9,0,15,3,4,0,0,10,5,0,13,3,6,0,0,9,9,0,26,15,16,0,0,35,73,6,109,21,20,5,0,44,31,7,89,2603,4534,1484,102,8713,2066,285,11061
POA2757,91,106,24,0,219,39,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,94,106,30,0,228,49,0,278
POA2758,827,1184,205,14,2235,367,36,2637,0,0,0,0,3,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,14,0,0,3,0,5,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,3,5,0,0,13,7,0,22,838,1196,210,14,2261,400,38,2695
POA2759,1799,3886,1107,81,6872,890,104,7865,5,12,13,0,27,13,0,48,4,14,7,0,19,5,0,29,5,25,16,0,52,22,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,1809,3912,1122,81,6926,915,108,7946
POA2760,1795,3138,1480,147,6561,1570,284,8408,81,101,90,8,279,239,25,544,246,427,264,22,959,259,51,1265,327,527,359,32,1238,496,75,1807,41,51,50,8,146,142,16,301,68,56,43,9,177,167,19,361,28,18,34,5,87,68,5,161,0,3,0,0,3,7,0,8,145,126,126,13,417,385,35,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,6,3,4,4,0,11,4,0,19,7,4,4,0,11,11,3,26,5,7,8,0,25,26,0,55,2277,3806,1974,191,8247,2488,395,11134
POA2761,1278,4606,1075,81,7048,738,101,7890,36,76,42,6,170,91,7,263,33,160,62,7,265,29,4,297,70,244,106,18,434,112,15,560,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,3,0,0,3,0,0,4,0,10,4,0,15,3,3,20,1347,4856,1192,100,7496,864,117,8479
POA2762,284,605,146,19,1055,154,23,1232,35,88,24,0,151,36,3,189,15,39,19,0,66,8,0,73,49,125,39,0,214,42,3,260,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,19,4,0,25,7,10,3,0,24,4,0,26,0,4,0,0,8,3,0,10,342,752,186,21,1303,195,28,1535
POA2763,663,1881,567,45,3161,398,93,3651,617,1562,343,20,2544,331,36,2908,389,1285,263,24,1951,203,32,2193,1003,2844,604,41,4500,534,72,5101,90,241,57,3,395,76,11,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,241,57,3,399,76,11,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,3,12,24,9,0,40,24,3,63,1771,4994,1242,99,8105,1033,174,9302
POA2765,1029,1856,564,59,3504,595,104,4207,14,21,14,0,42,90,0,135,3,12,10,0,22,15,4,39,15,29,21,0,66,106,4,172,5,7,3,0,16,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,16,11,0,31,10,0,0,0,8,13,3,28,37,3,17,0,52,103,3,154,0,3,0,0,5,4,0,5,5,19,3,0,36,10,3,47,49,23,25,4,101,123,8,231,17,18,12,0,44,12,4,60,1120,1929,620,69,3738,848,120,4705
POA2766,703,1700,488,47,2934,435,52,3420,29,57,35,4,122,44,10,176,95,371,70,12,548,60,11,627,123,427,107,15,673,109,18,800,0,3,5,0,10,14,0,25,0,3,0,0,3,0,0,9,3,5,0,0,8,8,0,18,0,0,0,0,0,0,0,0,6,10,8,0,22,25,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,13,3,0,17,3,11,0,0,13,5,0,21,0,3,3,0,7,0,0,7,838,2154,602,57,3655,567,75,4297
POA2767,1065,2962,946,84,5054,669,133,5854,24,28,12,3,70,70,6,141,91,281,88,7,465,99,16,581,118,305,101,9,536,171,17,723,9,8,5,3,26,27,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,16,10,5,7,32,32,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,7,3,0,15,3,0,20,1195,3287,1049,103,5638,870,157,6665
POA2768,1154,4462,661,63,6342,643,118,7094,35,101,14,0,149,29,7,180,112,336,47,11,503,51,10,565,147,435,65,11,650,72,17,746,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,0,15,1305,4907,726,68,7005,726,135,7860
POA2769,366,1579,129,15,2083,95,28,2203,113,243,32,0,387,44,5,434,117,395,67,5,583,28,13,621,226,639,98,6,970,74,14,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,598,2216,231,20,3057,171,43,3272
POA2770,2431,5313,3351,266,11362,2236,349,13948,98,341,130,15,592,219,27,834,180,598,488,26,1289,340,25,1654,282,939,614,42,1879,561,51,2486,29,39,46,3,112,226,3,341,84,111,60,13,277,211,27,515,161,303,152,22,631,210,37,884,0,3,0,0,5,3,0,10,279,458,258,33,1028,650,66,1754,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,3,8,9,0,20,15,0,31,3,3,8,0,17,3,0,17,3,16,17,0,39,17,3,59,9,11,12,0,25,12,4,38,3008,6735,4247,344,14331,3473,479,18281
POA2773,568,831,167,17,1580,312,46,1934,7,4,3,0,13,50,0,60,3,6,3,0,10,6,0,15,12,4,4,0,20,55,0,82,0,0,0,0,0,3,0,3,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,581,838,175,17,1605,379,50,2031
POA2774,1248,1805,441,36,3532,656,64,4249,27,12,12,0,52,46,3,99,19,6,36,0,56,32,4,91,45,16,45,0,106,80,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,1295,1826,486,36,3642,737,69,4449
POA2775,164,108,31,0,305,182,26,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,3,0,0,4,12,0,14,9,0,0,0,10,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,4,0,19,20,3,35,4,0,0,0,3,6,0,12,176,118,37,0,326,213,28,568
POA2776,404,539,168,11,1124,250,24,1406,0,3,3,0,3,4,0,9,0,3,0,0,3,0,0,6,0,8,3,0,7,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,408,546,171,11,1137,263,24,1423
POA2777,1653,2281,566,41,4543,967,98,5611,69,17,20,0,107,168,10,279,52,13,19,0,89,167,3,265,118,29,42,0,192,337,13,539,5,3,7,0,13,19,4,33,4,3,0,0,11,25,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,5,0,21,43,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,6,3,0,0,0,3,6,0,9,4,6,4,0,11,4,0,14,1791,2319,613,43,4772,1355,113,6239
POA2778,279,306,87,3,671,178,25,876,0,0,4,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,4,277,306,94,3,675,187,25,891
POA2779,425,645,218,12,1303,426,42,1765,6,3,4,0,15,21,3,39,0,0,0,0,0,3,0,4,8,3,4,0,12,24,3,42,0,0,0,0,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432,652,226,12,1320,459,44,1819
POA2780,1238,1027,573,34,2872,1518,233,4617,23,9,15,0,53,137,10,197,33,16,21,4,61,88,9,166,59,20,35,3,115,223,20,368,38,12,31,6,85,207,24,315,9,0,3,0,19,62,9,88,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,48,15,33,11,106,271,32,409,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,12,0,18,8,3,0,0,7,15,0,23,13,4,0,0,13,18,0,38,1365,1062,642,48,3116,2051,292,5460
POA2782,748,611,208,13,1583,621,77,2284,18,4,5,0,29,38,0,69,9,4,0,0,10,21,0,31,21,13,6,0,39,59,0,103,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,0,7,3,0,15,781,628,217,13,1637,697,85,2410
POA2783,237,286,128,7,652,260,36,945,3,0,3,0,7,4,0,11,0,0,3,0,3,0,0,3,3,0,3,0,10,4,0,10,3,0,0,0,3,34,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,41,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,237,287,132,7,663,306,35,1002
POA2784,124,156,48,7,325,119,15,459,4,0,0,0,4,4,3,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,156,52,7,330,122,12,471
POA2785,582,376,215,12,1187,624,70,1879,3,3,0,0,12,21,0,30,0,0,0,0,4,8,0,8,4,8,4,0,10,22,0,40,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,10,3,0,9,5,3,0,0,7,10,0,17,592,384,219,12,1213,675,79,1963
POA2786,144,103,46,6,297,167,19,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,144,104,46,6,298,170,19,488
POA2787,499,391,154,4,1048,401,29,1478,0,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,3,0,3,0,10,25,0,35,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,33,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,9,22,6,7,0,34,21,4,60,522,403,170,9,1098,464,31,1598
POA2790,1498,1354,662,51,3571,1565,122,5260,61,24,50,3,136,283,15,427,12,5,14,0,34,43,6,84,77,33,61,3,167,327,15,509,12,13,11,0,39,66,0,108,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,0,37,85,0,126,3,0,0,0,3,23,0,25,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,3,7,7,0,14,5,5,22,3,8,7,0,18,35,5,56,4,3,0,0,14,12,0,25,1602,1410,739,56,3808,2030,147,5977
POA2791,45,28,12,0,80,32,0,115,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,5,3,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,7,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,52,30,12,0,90,39,3,133
POA2792,55,41,7,0,104,44,7,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,7,0,105,45,7,160
POA2793,131,69,39,7,248,102,8,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,21,9,0,23,142,72,43,7,263,105,8,382
POA2794,1111,945,436,55,2543,972,74,3586,40,13,9,0,65,84,6,156,0,0,0,0,0,3,0,3,44,13,13,0,70,91,5,162,24,4,8,3,42,163,12,219,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,8,3,47,173,12,229,3,0,0,0,3,10,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,6,4,3,0,0,6,14,0,28,3,3,3,0,9,16,0,24,1187,966,460,56,2674,1265,92,4028
POA2795,3577,4238,1526,104,9451,2700,442,12586,197,92,144,13,456,600,81,1137,36,22,59,4,125,174,25,327,240,115,202,19,573,775,111,1465,75,41,40,10,168,360,52,581,0,0,0,0,4,4,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,78,42,40,10,176,363,52,590,3,3,5,0,10,6,0,16,0,0,0,0,4,0,0,3,3,0,0,0,3,4,0,5,6,8,0,0,10,8,0,21,11,12,9,0,25,18,0,46,14,10,9,0,32,124,3,158,3922,4422,1785,136,10261,3975,608,14839
